signal_ts,entry_ts,friday_wib,period,direction,avg_ticket,ticket_z7d,taker_imbalance,close_pos,pnl,win,reason
2025-08-07 19:45:00+00:00,2025-08-07 20:00:00+00:00,2025-08-08,discovery,LONG,8632.379869511431,3.0449940256531773,0.14511521131508687,0.7950038629925555,-7.249999999999999,0,SL
2025-08-07 20:45:00+00:00,2025-08-07 21:00:00+00:00,2025-08-08,discovery,SHORT,8106.969546724492,2.600408555082361,-0.024562037178773588,0.2288629737608873,-7.249999999999999,0,SL
2025-08-08 05:45:00+00:00,2025-08-08 06:00:00+00:00,2025-08-08,discovery,SHORT,8440.303493541358,2.8636767920027437,-0.5309251603193959,0.38419618528609434,-7.249999999999999,0,SL
2025-08-08 12:45:00+00:00,2025-08-08 13:00:00+00:00,2025-08-08,discovery,SHORT,8921.354345277749,3.2459197582718073,-0.6088884188069166,0.027624309392263714,-7.249999999999999,0,SL
2025-08-08 15:30:00+00:00,2025-08-08 15:45:00+00:00,2025-08-08,discovery,SHORT,7517.186469487958,2.1280082931974977,-0.21851148679618604,0.07799227799228549,-7.249999999999999,0,SL
2025-08-22 14:00:00+00:00,2025-08-22 14:15:00+00:00,2025-08-22,discovery,LONG,8158.270548859119,2.7718858424398842,0.08329851346860839,0.9920327461442866,5.75,1,TP
2025-08-22 14:30:00+00:00,2025-08-22 14:45:00+00:00,2025-08-22,discovery,LONG,7411.384132685664,2.1329683974345373,0.0357961334182515,0.6007261410788443,5.75,1,TP
2025-08-22 15:45:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22,discovery,SHORT,7889.775346284841,2.5203413812566455,-0.1153511461880059,0.0012647554806040308,-7.249999999999999,0,SL
2025-08-29 01:15:00+00:00,2025-08-29 01:30:00+00:00,2025-08-29,discovery,SHORT,7368.393690159566,2.0398198221763204,-0.45664212976229124,0.2790923196276117,-7.249999999999999,0,SL
2025-09-05 07:00:00+00:00,2025-09-05 07:15:00+00:00,2025-09-05,discovery,LONG,7052.871878570808,2.0212581050795517,0.24171837140447994,0.6674269422665675,-7.249999999999999,0,SL
2025-09-05 09:00:00+00:00,2025-09-05 09:15:00+00:00,2025-09-05,discovery,SHORT,8516.079023144543,3.2897683001055036,-0.37065929660907193,0.2203389830507886,5.75,1,TP
2025-09-11 22:15:00+00:00,2025-09-11 22:30:00+00:00,2025-09-12,discovery,LONG,8930.907756879396,2.849799107722242,0.3584404458162169,0.761933904528757,-7.249999999999999,0,SL
2025-09-12 01:45:00+00:00,2025-09-12 02:00:00+00:00,2025-09-12,discovery,SHORT,8084.317150670172,2.1745980499257866,-0.2760694686708113,0.08624955814773659,-7.249999999999999,0,SL
2025-09-12 08:15:00+00:00,2025-09-12 08:30:00+00:00,2025-09-12,discovery,LONG,8134.25668702014,2.162505203610988,0.18857478608352407,0.6986506746626686,-7.249999999999999,0,SL
2025-09-12 12:15:00+00:00,2025-09-12 12:30:00+00:00,2025-09-12,discovery,LONG,8633.62284493847,2.540422927195767,0.41485136777682197,0.8020913032389577,-7.249999999999999,0,SL
2025-09-18 22:45:00+00:00,2025-09-18 23:00:00+00:00,2025-09-19,discovery,SHORT,10558.212987253646,4.51548102026398,-0.4678888761550747,0.12111468381563018,-7.249999999999999,0,SL
2025-09-18 23:00:00+00:00,2025-09-18 23:15:00+00:00,2025-09-19,discovery,SHORT,8474.920245035819,2.767171572686256,-0.3891791797187468,0.44666534731841634,-7.249999999999999,0,SL
2025-09-19 06:45:00+00:00,2025-09-19 07:00:00+00:00,2025-09-19,discovery,SHORT,7704.205697867846,2.222881460197303,-0.10888609346478961,0.1430437622468676,-7.249999999999999,0,SL
2025-09-19 09:45:00+00:00,2025-09-19 10:00:00+00:00,2025-09-19,discovery,SHORT,10500.575428085713,4.537545918103027,-0.34117062114395524,0.04871499808207607,-7.249999999999999,0,SL
2025-09-19 11:30:00+00:00,2025-09-19 11:45:00+00:00,2025-09-19,discovery,SHORT,7750.429978955008,2.2335806112390255,-0.36277383537285557,0.34392735527810336,-7.249999999999999,0,SL
2025-09-26 07:30:00+00:00,2025-09-26 07:45:00+00:00,2025-09-26,discovery,SHORT,7159.614441939694,2.126151127741694,-0.028990151626072658,0.07597911227155567,-7.249999999999999,0,SL
2025-10-02 19:00:00+00:00,2025-10-02 19:15:00+00:00,2025-10-03,discovery,LONG,7309.481916923706,2.1470157831998344,0.14663105865318582,0.9816910785619175,-7.249999999999999,0,SL
2025-10-03 07:30:00+00:00,2025-10-03 07:45:00+00:00,2025-10-03,discovery,SHORT,8067.182641336456,2.788628611034596,-0.20800832333874453,0.18837863167759225,-7.249999999999999,0,SL
2025-10-03 16:45:00+00:00,2025-10-03 17:00:00+00:00,2025-10-03,discovery,SHORT,7326.002188556648,2.1204017503497257,-0.2121281981237052,0.020817329850979997,-7.249999999999999,0,SL
2025-10-10 02:00:00+00:00,2025-10-10 02:15:00+00:00,2025-10-10,discovery,SHORT,7480.176730225068,2.377791227903438,-0.4216021585849524,0.13531953604730587,-7.249999999999999,0,SL
2025-10-10 16:45:00+00:00,2025-10-10 17:00:00+00:00,2025-10-10,discovery,SHORT,7025.129690847076,2.0465816446186125,-0.1644183210268878,0.0,5.75,1,TP
2025-10-23 20:45:00+00:00,2025-10-23 21:00:00+00:00,2025-10-24,validation,SHORT,5563.188630686162,2.605688804164794,-0.3192471466942528,0.3557627118643969,-7.249999999999999,0,SL
2025-10-31 04:30:00+00:00,2025-10-31 04:45:00+00:00,2025-10-31,validation,LONG,5202.660327498358,2.0749352611067686,0.07802240957912288,0.7365090525575748,-7.249999999999999,0,SL
2025-11-07 11:15:00+00:00,2025-11-07 11:30:00+00:00,2025-11-07,validation,SHORT,5714.9776482905245,3.7723546658748264,-0.166104373738307,0.2555850056796682,-7.249999999999999,0,SL
2025-11-13 18:15:00+00:00,2025-11-13 18:30:00+00:00,2025-11-14,validation,SHORT,4224.983462811652,2.0851089675427414,-0.02411712858618109,0.433757441344686,-7.249999999999999,0,SL
2025-11-13 22:30:00+00:00,2025-11-13 22:45:00+00:00,2025-11-14,validation,LONG,4513.5154714054715,2.46975114436253,0.16170949438236049,0.7125520738996566,-7.249999999999999,0,SL
2025-11-14 04:30:00+00:00,2025-11-14 04:45:00+00:00,2025-11-14,validation,SHORT,4929.584479072797,3.0285335833759155,-0.28875008092416543,0.40385771973537443,5.75,1,TP
2025-11-14 12:30:00+00:00,2025-11-14 12:45:00+00:00,2025-11-14,validation,SHORT,4652.9107931762055,2.699942229189641,-0.24722129343971055,0.2474820143884892,-7.249999999999999,0,SL
2025-11-20 22:15:00+00:00,2025-11-20 22:30:00+00:00,2025-11-21,validation,LONG,4660.70118501939,2.7046407843372053,0.14450141763149715,0.9947802197802358,-7.249999999999999,0,SL
2025-11-21 12:15:00+00:00,2025-11-21 12:30:00+00:00,2025-11-21,validation,SHORT,4464.021428954883,2.396057525119566,-0.2613308012794172,0.19077418201323496,-7.249999999999999,0,SL
2025-11-28 13:30:00+00:00,2025-11-28 13:45:00+00:00,2025-11-28,validation,LONG,5050.663851665394,2.4385921723581503,0.01570361746055693,0.7913964548205754,5.75,1,TP
2025-11-28 13:45:00+00:00,2025-11-28 14:00:00+00:00,2025-11-28,validation,LONG,5148.600974455286,2.545766433059932,0.2336184419179641,0.6018876506709093,-7.249999999999999,0,SL
2025-11-28 14:15:00+00:00,2025-11-28 14:30:00+00:00,2025-11-28,validation,LONG,5189.247974617755,2.577304887029488,0.24284489602101456,0.9604989604989731,-7.249999999999999,0,SL
2025-11-28 16:00:00+00:00,2025-11-28 16:15:00+00:00,2025-11-28,validation,SHORT,4833.155169717614,2.096290794968314,-0.18713664871847924,0.10927152317879607,5.75,1,TP
2025-11-28 16:15:00+00:00,2025-11-28 16:30:00+00:00,2025-11-28,validation,SHORT,4868.282991015435,2.128923712911649,-0.15811191564247085,0.09543388876866195,-7.249999999999999,0,SL
2025-12-05 03:45:00+00:00,2025-12-05 04:00:00+00:00,2025-12-05,validation,SHORT,6025.923723383975,3.343699036183892,-0.21023153281087736,0.48966780015693345,-7.249999999999999,0,SL
2025-12-05 15:00:00+00:00,2025-12-05 15:15:00+00:00,2025-12-05,validation,LONG,5881.859630181541,3.1884271534557707,0.177896978599148,0.6242494996664507,-7.249999999999999,0,SL
2025-12-05 16:30:00+00:00,2025-12-05 16:45:00+00:00,2025-12-05,validation,SHORT,5095.995868097178,2.2183164704365317,-0.14010020852157723,0.322609472743521,-7.249999999999999,0,SL
2025-12-11 18:30:00+00:00,2025-12-11 18:45:00+00:00,2025-12-12,validation,LONG,5687.841193159912,3.3078155722463047,0.30779857851465864,1.0,5.75,1,TP
2025-12-11 20:30:00+00:00,2025-12-11 20:45:00+00:00,2025-12-12,validation,LONG,5022.159992022094,2.419333592217603,0.15518520955198745,0.8727188369934983,5.75,1,TP
2025-12-11 21:00:00+00:00,2025-12-11 21:15:00+00:00,2025-12-12,validation,LONG,4820.889798066738,2.147435581324359,0.07354834877568273,0.8353717934841359,-7.249999999999999,0,SL
2025-12-11 21:15:00+00:00,2025-12-11 21:30:00+00:00,2025-12-12,validation,LONG,5329.63873552276,2.781672042758753,0.19813883919929776,1.0,-7.249999999999999,0,SL
2025-12-11 22:15:00+00:00,2025-12-11 22:30:00+00:00,2025-12-12,validation,SHORT,4912.029484758666,2.230484170692943,-0.21144602276723345,0.15777418485583938,-7.249999999999999,0,SL
2025-12-12 00:45:00+00:00,2025-12-12 01:00:00+00:00,2025-12-12,validation,SHORT,5293.528181234353,2.7018075669551957,-0.352278213767801,0.1283683428813911,-7.249999999999999,0,SL
2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,2025-12-12,validation,SHORT,4915.892022294033,2.2373001699764727,-0.13332968008217605,0.006055363321799308,5.75,1,TP
2025-12-19 10:45:00+00:00,2025-12-19 11:00:00+00:00,2025-12-19,validation,LONG,5311.592661262047,3.0319251882920146,0.4145215953970338,0.6822368421052919,-7.249999999999999,0,SL
2025-12-19 12:45:00+00:00,2025-12-19 13:00:00+00:00,2025-12-19,validation,SHORT,4738.709897287922,2.225952398786798,-0.2520649689473541,0.0974975625609369,-7.249999999999999,0,SL
2025-12-25 20:15:00+00:00,2025-12-25 20:30:00+00:00,2025-12-26,validation,SHORT,4406.9386462710145,2.06970423911875,-0.39215724235361804,0.25835987261147375,-7.249999999999999,0,SL
2025-12-26 06:00:00+00:00,2025-12-26 06:15:00+00:00,2025-12-26,validation,LONG,4641.638958286884,2.4124806375695447,0.39354563867116643,0.6113256113256342,-7.249999999999999,0,SL
2025-12-26 07:00:00+00:00,2025-12-26 07:15:00+00:00,2025-12-26,validation,LONG,5412.689419174474,3.5813233616096243,0.4063455352850496,0.8788679245282799,-7.249999999999999,0,SL
2025-12-26 07:30:00+00:00,2025-12-26 07:45:00+00:00,2025-12-26,validation,SHORT,4813.782597538955,2.627155487995411,-0.2221514186768112,0.043763342482459534,-7.249999999999999,0,SL
2025-12-26 07:45:00+00:00,2025-12-26 08:00:00+00:00,2025-12-26,validation,SHORT,4835.194093967358,2.6424309641628763,-0.1861928501213952,0.27859545836837335,-7.249999999999999,0,SL
2025-12-26 13:30:00+00:00,2025-12-26 13:45:00+00:00,2025-12-26,validation,LONG,5098.214197379396,3.0481277105726643,0.23478707494478446,0.5154052243804125,-7.249999999999999,0,SL
2025-12-26 14:45:00+00:00,2025-12-26 15:00:00+00:00,2025-12-26,validation,SHORT,5590.190669856739,3.7779435581281886,-0.06004035039666611,0.03820552566790762,-7.249999999999999,0,SL
2026-01-02 10:00:00+00:00,2026-01-02 10:15:00+00:00,2026-01-02,validation,LONG,5580.360503647424,2.3311347732893943,0.15341993434255152,0.9851941747573028,-7.249999999999999,0,SL
2026-01-02 10:30:00+00:00,2026-01-02 10:45:00+00:00,2026-01-02,validation,LONG,5774.032646471519,2.5441388329933012,0.2607324729730176,0.7356862745097126,-7.249999999999999,0,SL
2026-01-02 10:45:00+00:00,2026-01-02 11:00:00+00:00,2026-01-02,validation,SHORT,5572.00995825773,2.2845665352568716,-0.27388558870580304,0.3393728222996313,5.75,1,TP
2026-01-02 14:00:00+00:00,2026-01-02 14:15:00+00:00,2026-01-02,validation,SHORT,5803.2715019629195,2.518051174013268,-0.16318701714416117,0.11556185749735962,-7.249999999999999,0,SL
2026-01-30 00:15:00+00:00,2026-01-30 00:30:00+00:00,2026-01-30,validation,SHORT,5193.316209947511,2.4106046914500334,-0.4189648630866306,0.25572831423895864,5.75,1,TP
2026-01-30 01:15:00+00:00,2026-01-30 01:30:00+00:00,2026-01-30,validation,SHORT,5005.241243650205,2.158393298753525,-0.21691463458146087,0.3850733265572792,5.75,1,TP
2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30,validation,SHORT,5319.004797322365,2.5466047520653157,-0.25325926738773474,0.3462104230877,-7.249999999999999,0,SL
2026-02-06 11:30:00+00:00,2026-02-06 11:45:00+00:00,2026-02-06,validation,LONG,3794.6016290851703,2.6441517390780773,0.3403983826695962,0.7130077369438831,5.75,1,TP
2026-02-12 22:30:00+00:00,2026-02-12 22:45:00+00:00,2026-02-13,validation,LONG,3740.5747830229548,4.0876315562009635,0.06950830084233806,0.9715857011915587,-7.249999999999999,0,SL
2026-02-13 11:45:00+00:00,2026-02-13 12:00:00+00:00,2026-02-13,validation,LONG,2797.0613322614226,2.060386707843799,0.24468634650106225,0.7786116322701688,5.75,1,TP
2026-02-13 13:15:00+00:00,2026-02-13 13:30:00+00:00,2026-02-13,validation,LONG,2936.316834759445,2.406221737488226,0.1858492490986159,0.7923544743700977,5.75,1,TP
2026-02-20 00:15:00+00:00,2026-02-20 00:30:00+00:00,2026-02-20,validation,LONG,3330.817172271754,2.183773906364421,0.2046352948993937,0.638398735844077,-7.249999999999999,0,SL
2026-02-20 04:15:00+00:00,2026-02-20 04:30:00+00:00,2026-02-20,validation,SHORT,3259.427321260737,2.0276041087392676,-0.24604318419014726,0.48254620123203285,-7.249999999999999,0,SL
2026-02-20 05:15:00+00:00,2026-02-20 05:30:00+00:00,2026-02-20,validation,LONG,4783.051518890093,4.98049476698756,0.1858434423741937,0.8067469879517791,5.75,1,TP
2026-02-20 05:30:00+00:00,2026-02-20 05:45:00+00:00,2026-02-20,validation,LONG,3554.3219627591516,2.526812899961207,0.2629884413853074,0.9025316455696307,-7.249999999999999,0,SL
2026-02-20 07:45:00+00:00,2026-02-20 08:00:00+00:00,2026-02-20,validation,SHORT,3356.20492643914,2.110210768817028,-0.12462692954026378,0.44987531172068373,5.75,1,TP
2026-02-20 10:45:00+00:00,2026-02-20 11:00:00+00:00,2026-02-20,validation,SHORT,4200.038422109278,3.6948883583522583,-0.39327061878724134,0.42652764306497737,5.75,1,TP
2026-02-20 11:30:00+00:00,2026-02-20 11:45:00+00:00,2026-02-20,validation,SHORT,3817.675129649194,2.9181585565032186,-0.2946426844676263,0.05847457627116794,5.75,1,TP
2026-02-20 12:15:00+00:00,2026-02-20 12:30:00+00:00,2026-02-20,validation,SHORT,3432.568925617943,2.163787534550332,-0.18449661557885277,0.2456721915285344,5.75,1,TP
2026-02-20 13:00:00+00:00,2026-02-20 13:15:00+00:00,2026-02-20,validation,SHORT,3666.7091641729553,2.5666744509216097,-0.20602733034221465,0.15751536993849655,-7.249999999999999,0,SL
2026-02-20 13:30:00+00:00,2026-02-20 13:45:00+00:00,2026-02-20,validation,SHORT,4096.490007842043,3.336214792636801,-0.05394010693217033,0.24719824809995755,-7.249999999999999,0,SL
2026-02-20 13:45:00+00:00,2026-02-20 14:00:00+00:00,2026-02-20,validation,LONG,3538.7389871354276,2.2921853547708397,0.16908055560082125,0.5732447269575424,5.75,1,TP
2026-02-20 15:15:00+00:00,2026-02-20 15:30:00+00:00,2026-02-20,validation,LONG,3434.875407117127,2.0723281594590612,0.054099727575231515,0.8647810561924502,-7.249999999999999,0,SL
2026-03-05 21:15:00+00:00,2026-03-05 21:30:00+00:00,2026-03-06,validation,LONG,3525.1948717444834,2.0304930726519594,0.18762165062840563,0.8672741679873263,-7.249999999999999,0,SL
2026-03-06 04:30:00+00:00,2026-03-06 04:45:00+00:00,2026-03-06,validation,SHORT,3682.3406217663437,2.307868592215793,-0.13503608519934152,0.3805370985603494,-7.249999999999999,0,SL
2026-03-06 10:30:00+00:00,2026-03-06 10:45:00+00:00,2026-03-06,validation,SHORT,3572.0099078042726,2.1111617387931796,-0.25267320797591875,0.221525600835922,5.75,1,TP
2026-03-06 12:00:00+00:00,2026-03-06 12:15:00+00:00,2026-03-06,validation,SHORT,3760.6526583264094,2.458347602115154,-0.1610479615991135,0.32969237628175896,5.75,1,TP
2026-03-06 13:45:00+00:00,2026-03-06 14:00:00+00:00,2026-03-06,validation,SHORT,3692.2160091470937,2.3145721221928834,-0.2952696862002733,0.011635865845324634,5.75,1,TP
2026-03-06 14:00:00+00:00,2026-03-06 14:15:00+00:00,2026-03-06,validation,SHORT,3933.7527006994146,2.7355185189438935,-0.1299034999932085,0.2936037441497614,5.75,1,TP
2026-03-13 00:00:00+00:00,2026-03-13 00:15:00+00:00,2026-03-13,validation,LONG,4308.351101475255,3.1611253486588047,0.2729118380788129,0.9947742194827895,-7.249999999999999,0,SL
2026-03-13 07:30:00+00:00,2026-03-13 07:45:00+00:00,2026-03-13,validation,LONG,4795.247883317801,3.9847480308071868,0.48901044527221726,0.9078146934955669,5.75,1,TP
2026-03-13 07:45:00+00:00,2026-03-13 08:00:00+00:00,2026-03-13,validation,LONG,4579.33007907588,3.55609633070319,0.22221166933651437,0.5911111111111481,5.75,1,TP
2026-03-13 08:30:00+00:00,2026-03-13 08:45:00+00:00,2026-03-13,validation,LONG,4722.212149699682,3.7733682674571822,0.20779713515262643,0.5694197510910046,5.75,1,TP
2026-03-13 09:45:00+00:00,2026-03-13 10:00:00+00:00,2026-03-13,validation,LONG,4332.387457126316,3.047058297146568,0.041891928558394964,0.6118012422360336,5.75,1,TP
2026-03-13 10:00:00+00:00,2026-03-13 10:15:00+00:00,2026-03-13,validation,LONG,4588.518553473345,3.459914063717391,0.31289912932050923,0.9343116701607159,5.75,1,TP
2026-03-13 11:00:00+00:00,2026-03-13 11:15:00+00:00,2026-03-13,validation,SHORT,4269.101542674784,2.866610492600096,-0.1327090917183632,0.23003614853762513,-7.249999999999999,0,SL
2026-03-13 13:15:00+00:00,2026-03-13 13:30:00+00:00,2026-03-13,validation,LONG,3905.770430204598,2.2476569710653784,0.1770352168083984,0.5387188493059059,-7.249999999999999,0,SL
2026-03-13 14:30:00+00:00,2026-03-13 14:45:00+00:00,2026-03-13,validation,SHORT,4342.148298112395,2.974334363714685,-0.1469121629389486,0.025710555388160434,5.75,1,TP
2026-03-13 15:45:00+00:00,2026-03-13 16:00:00+00:00,2026-03-13,validation,SHORT,3896.1810369969808,2.1792814626034738,-0.0979926406530317,0.18867924528301888,5.75,1,TP
2026-03-13 16:00:00+00:00,2026-03-13 16:15:00+00:00,2026-03-13,validation,SHORT,3946.177715465402,2.250933715768978,-0.1655619914338431,0.4349775784753527,5.75,1,TP
2026-03-13 16:30:00+00:00,2026-03-13 16:45:00+00:00,2026-03-13,validation,LONG,4503.540788575482,3.1316367017083597,0.28403753890489236,0.8874851954204513,-7.249999999999999,0,SL
2026-03-26 17:45:00+00:00,2026-03-26 18:00:00+00:00,2026-03-27,validation,SHORT,4091.2304244341085,2.7049775287669324,-0.15090463683397104,0.2161849710982803,-7.249999999999999,0,SL
2026-03-26 20:00:00+00:00,2026-03-26 20:15:00+00:00,2026-03-27,validation,LONG,4307.590640790945,3.0531823639439786,0.15874763168693518,0.7266795331311394,-7.249999999999999,0,SL
2026-03-27 07:30:00+00:00,2026-03-27 07:45:00+00:00,2026-03-27,validation,SHORT,4011.0415739814507,2.4813923689796313,-0.07964874810780576,0.18313419117646512,5.75,1,TP
2026-03-27 08:30:00+00:00,2026-03-27 08:45:00+00:00,2026-03-27,validation,SHORT,3965.94302976724,2.3958955362814818,-0.2060391827981498,0.31108916478555176,5.75,1,TP
2026-03-27 10:30:00+00:00,2026-03-27 10:45:00+00:00,2026-03-27,validation,SHORT,4432.403885101039,3.151466034148201,-0.28159287336527616,0.12446986882336578,5.75,1,TP
2026-04-02 17:45:00+00:00,2026-04-02 18:00:00+00:00,2026-04-03,validation,SHORT,4247.261727872636,2.3301471978544597,-0.06800265889238044,0.057997557997556966,-7.249999999999999,0,SL
2026-04-03 03:15:00+00:00,2026-04-03 03:30:00+00:00,2026-04-03,validation,SHORT,4218.036308678035,2.3082683042113525,-0.33436094346137923,0.23734177215190966,-7.249999999999999,0,SL
2026-04-10 07:30:00+00:00,2026-04-10 07:45:00+00:00,2026-04-10,validation,SHORT,5782.996539352992,3.862418628502301,-0.4189071293623817,0.10768175582988186,-7.249999999999999,0,SL
2026-04-17 08:45:00+00:00,2026-04-17 09:00:00+00:00,2026-04-17,validation,LONG,4813.847771611253,2.390199112479895,0.2628897067112195,0.8094629156010295,5.75,1,TP
2026-04-17 10:15:00+00:00,2026-04-17 10:30:00+00:00,2026-04-17,validation,SHORT,6201.112899619299,4.150246783246369,-0.27031345990204025,0.14433333333334303,-7.249999999999999,0,SL
2026-04-24 05:45:00+00:00,2026-04-24 06:00:00+00:00,2026-04-24,validation,LONG,6200.375313250782,3.5310629535346187,0.38701377889366717,0.6921763869132374,-7.249999999999999,0,SL
2026-05-01 03:15:00+00:00,2026-05-01 03:30:00+00:00,2026-05-01,validation,LONG,4822.33592884133,2.2505815051663354,0.2730545973342058,0.6438783467637093,-7.249999999999999,0,SL
2026-05-01 08:15:00+00:00,2026-05-01 08:30:00+00:00,2026-05-01,validation,LONG,4999.5645724959595,2.507629824511373,0.10076800661961793,0.7371169916434513,5.75,1,TP
2026-05-01 13:00:00+00:00,2026-05-01 13:15:00+00:00,2026-05-01,validation,LONG,5050.825788672861,2.4634472197111767,0.21935418982610622,0.842466992222813,-7.249999999999999,0,SL
2026-05-15 12:30:00+00:00,2026-05-15 12:45:00+00:00,2026-05-15,validation,SHORT,5119.724025901402,2.4051115456339587,-0.17587425342061003,0.04459308807135039,5.75,1,TP
2026-05-15 13:00:00+00:00,2026-05-15 13:15:00+00:00,2026-05-15,validation,SHORT,5103.115246192926,2.3666486861627973,-0.13201185652115088,0.22014570795058802,5.75,1,TP
2026-05-22 05:30:00+00:00,2026-05-22 05:45:00+00:00,2026-05-22,validation,SHORT,4679.187291551733,2.298067996071387,-0.31640469303925023,0.4779874213837399,-7.249999999999999,0,SL
2026-05-22 14:15:00+00:00,2026-05-22 14:30:00+00:00,2026-05-22,validation,SHORT,4542.951579865708,2.200697433772035,-0.1142994712542772,0.25685638454734394,5.75,1,TP
2026-05-29 07:45:00+00:00,2026-05-29 08:00:00+00:00,2026-05-29,validation,LONG,5413.472380916976,2.715895844417847,0.04479727135879363,0.9022118742723945,-7.249999999999999,0,SL
2026-06-11 17:45:00+00:00,2026-06-11 18:00:00+00:00,2026-06-12,validation,LONG,3682.1088133778435,2.3690243222798957,0.24694693962566605,0.92105263157894,-7.249999999999999,0,SL
2026-06-11 23:30:00+00:00,2026-06-11 23:45:00+00:00,2026-06-12,validation,LONG,3788.2643729382353,2.525668257529767,0.2638765571882904,0.7034178610804714,-7.249999999999999,0,SL
2026-06-12 04:15:00+00:00,2026-06-12 04:30:00+00:00,2026-06-12,validation,LONG,3555.8124822361256,2.1533928727334297,0.15597887250403386,0.9233416770963718,-7.249999999999999,0,SL
2026-06-12 05:00:00+00:00,2026-06-12 05:15:00+00:00,2026-06-12,validation,SHORT,4066.753965554523,2.919371483191398,-0.16094276735927404,0.06865575874238421,-7.249999999999999,0,SL
2026-06-12 15:00:00+00:00,2026-06-12 15:15:00+00:00,2026-06-12,validation,LONG,3617.0690359603186,2.167176977871325,0.20690194572256715,0.9818328623334677,-7.249999999999999,0,SL
2026-06-12 15:15:00+00:00,2026-06-12 15:30:00+00:00,2026-06-12,validation,SHORT,4391.324115499739,3.3161201049330304,-0.025720883275033857,0.055035971223032054,-7.249999999999999,0,SL
2026-06-26 07:45:00+00:00,2026-06-26 08:00:00+00:00,2026-06-26,validation,SHORT,4286.633791029672,2.310393404936686,-0.33732158408718793,0.217127444369508,5.75,1,TP
2026-07-02 22:45:00+00:00,2026-07-02 23:00:00+00:00,2026-07-03,validation,SHORT,7268.703723630971,6.317964339287493,-0.6789089464465505,0.3840970350404275,-7.249999999999999,0,SL
2026-07-03 12:00:00+00:00,2026-07-03 12:15:00+00:00,2026-07-03,validation,LONG,4371.512522184633,2.457284999296829,0.23012409003748258,0.8897818599310914,-7.249999999999999,0,SL
2026-07-10 01:45:00+00:00,2026-07-10 02:00:00+00:00,2026-07-10,validation,LONG,4046.2664782113,2.0879869496526715,0.23441466734696137,0.6385008517887489,-7.249999999999999,0,SL
2026-07-10 07:00:00+00:00,2026-07-10 07:15:00+00:00,2026-07-10,validation,LONG,4382.777417603912,2.487832593107799,0.1077738057057469,0.9992307692307805,-7.249999999999999,0,SL
2026-07-10 07:15:00+00:00,2026-07-10 07:30:00+00:00,2026-07-10,validation,LONG,4520.881342324287,2.661645137578713,0.15693047483578915,0.7331125827814376,-7.249999999999999,0,SL
2026-07-10 08:15:00+00:00,2026-07-10 08:30:00+00:00,2026-07-10,validation,LONG,5035.116657652708,3.3300580011685588,0.3844800534878088,0.7992785364596708,-7.249999999999999,0,SL
2026-07-17 05:15:00+00:00,2026-07-17 05:30:00+00:00,2026-07-17,validation,SHORT,4887.9172007666675,2.5832653575849758,-0.5141758233900793,0.19159036961681833,-7.249999999999999,0,SL
2026-07-17 05:30:00+00:00,2026-07-17 05:45:00+00:00,2026-07-17,validation,SHORT,4932.031472441221,2.6180277629583366,-0.2507494588286988,0.22222222222222468,-7.249999999999999,0,SL
2026-07-17 06:15:00+00:00,2026-07-17 06:30:00+00:00,2026-07-17,validation,LONG,4943.953167576878,2.5870583695446188,0.012538885378571951,0.9463113171108483,-7.249999999999999,0,SL
2026-07-17 09:45:00+00:00,2026-07-17 10:00:00+00:00,2026-07-17,validation,SHORT,4577.334685109736,2.2150777057154785,-0.25929083659653196,0.2444011684517768,-7.249999999999999,0,SL
2026-07-17 11:30:00+00:00,2026-07-17 11:45:00+00:00,2026-07-17,validation,LONG,4785.862166661891,2.4400104301528542,0.15465524800908348,0.9925,5.75,1,TP
2026-07-24 07:30:00+00:00,2026-07-24 07:45:00+00:00,2026-07-24,validation,SHORT,6655.078264705346,4.377634309316708,-0.23017635388889746,0.03113772455090256,5.75,1,TP
2026-07-24 07:45:00+00:00,2026-07-24 08:00:00+00:00,2026-07-24,validation,LONG,6405.864816934085,4.029319950349526,0.28415888158428393,0.9392624728850233,-7.249999999999999,0,SL
2026-07-24 13:00:00+00:00,2026-07-24 13:15:00+00:00,2026-07-24,validation,SHORT,4795.4054507989795,2.1910213426054597,-0.2542958230242588,0.02947131608548604,-7.249999999999999,0,SL
2026-07-24 13:30:00+00:00,2026-07-24 13:45:00+00:00,2026-07-24,validation,LONG,4952.26095214752,2.3556314251215063,0.035878862604568074,0.9470725995316023,-7.249999999999999,0,SL
2026-07-31 07:30:00+00:00,2026-07-31 07:45:00+00:00,2026-07-31,validation,SHORT,5325.825005289619,2.2830039603894305,-0.3384679212234599,0.2964071856287425,-7.249999999999999,0,SL
2026-08-07 07:15:00+00:00,2026-08-07 07:30:00+00:00,2026-08-07,validation,LONG,6635.966124650271,4.293728701940614,0.11449960773568724,0.7294685990338164,5.75,1,TP
2026-08-07 09:00:00+00:00,2026-08-07 09:15:00+00:00,2026-08-07,validation,LONG,5089.219512484857,2.4227303891767664,0.4292379275177245,0.7295226870948601,-7.249999999999999,0,SL
