partition,event_ts,event_complete_ts,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,regime_effective_ts,regime,entry_ts,entry_open,close1h,close3h,long_positive_1h,long_positive_3h,signed_ret_1h,signed_ret_3h
development,2022-10-01 18:00:00+00:00,2022-10-01 19:00:00+00:00,18,01:00,19358.5,19236.5,19266.8,19300.0,19200.0,19290.4,2022-10-01 16:00:00+00:00,BEAR,2022-10-01 19:00:00+00:00,19290.3,19257.0,19281.3,False,False,-0.001726256201303178,-0.000466555730081919
development,2022-10-05 08:00:00+00:00,2022-10-05 09:00:00+00:00,8,15:00,20290.0,20101.7,20218.8,20236.9,20002.8,20128.9,2022-10-05 08:00:00+00:00,BULL,2022-10-05 09:00:00+00:00,20128.9,20085.7,20026.1,False,False,-0.002146167947577937,-0.005107084838217868
development,2022-10-08 18:00:00+00:00,2022-10-08 19:00:00+00:00,18,01:00,19522.8,19453.6,19491.7,19503.8,19450.6,19466.6,2022-10-08 16:00:00+00:00,BEAR,2022-10-08 19:00:00+00:00,19466.6,19460.1,19309.4,False,False,-0.00033390525310017516,-0.008075370121130354
development,2022-10-08 19:00:00+00:00,2022-10-08 20:00:00+00:00,19,02:00,19522.8,19450.6,19466.6,19467.1,19430.0,19460.1,2022-10-08 20:00:00+00:00,BEAR,2022-10-08 20:00:00+00:00,19460.0,19442.8,19351.9,False,False,-0.0008838643371017474,-0.005554984583761469
development,2022-10-09 04:00:00+00:00,2022-10-09 05:00:00+00:00,4,11:00,19418.6,19320.4,19358.0,19380.5,19310.0,19379.4,2022-10-09 04:00:00+00:00,BEAR,2022-10-09 05:00:00+00:00,19379.4,19398.8,19398.2,True,True,0.0010010629844059427,0.0009701022735482123
development,2022-10-09 08:00:00+00:00,2022-10-09 09:00:00+00:00,8,15:00,19429.0,19370.3,19398.3,19421.1,19365.0,19387.8,2022-10-09 08:00:00+00:00,BEAR,2022-10-09 09:00:00+00:00,19387.9,19406.0,19461.0,True,True,0.0009335719701462075,0.0037703928739059034
development,2022-10-09 18:00:00+00:00,2022-10-09 19:00:00+00:00,18,01:00,19543.0,19461.1,19477.0,19520.0,19461.0,19514.5,2022-10-09 16:00:00+00:00,BEAR,2022-10-09 19:00:00+00:00,19514.4,19459.8,19471.0,False,False,-0.002797933833476929,-0.0022239986881482654
development,2022-10-10 04:00:00+00:00,2022-10-10 05:00:00+00:00,4,11:00,19513.0,19418.1,19441.1,19467.3,19412.3,19458.7,2022-10-10 04:00:00+00:00,BEAR,2022-10-10 05:00:00+00:00,19458.7,19403.5,19401.3,False,False,-0.002836777379783939,-0.00294983734781884
development,2022-10-11 19:00:00+00:00,2022-10-11 20:00:00+00:00,19,02:00,19175.7,18936.2,18968.0,19034.1,18910.3,18991.3,2022-10-11 20:00:00+00:00,BEAR,2022-10-11 20:00:00+00:00,18991.3,19013.4,19033.6,True,True,0.0011636907426033627,0.0022273356747561923
development,2022-10-14 08:00:00+00:00,2022-10-14 09:00:00+00:00,8,15:00,19843.3,19560.5,19633.2,19663.2,19552.0,19609.7,2022-10-14 08:00:00+00:00,BULL,2022-10-14 09:00:00+00:00,19609.7,19641.0,19588.3,True,False,0.0015961488447042704,-0.0010912966542069302
development,2022-10-14 19:00:00+00:00,2022-10-14 20:00:00+00:00,19,02:00,19395.0,19120.0,19206.9,19260.0,19096.5,19160.0,2022-10-14 20:00:00+00:00,SIDEWAYS,2022-10-14 20:00:00+00:00,19160.1,19167.1,19150.2,True,False,0.0003653425608425298,-0.0005166987646201271
development,2022-10-15 19:00:00+00:00,2022-10-15 20:00:00+00:00,19,02:00,19154.9,19088.0,19108.4,19118.3,19045.0,19091.9,2022-10-15 20:00:00+00:00,BEAR,2022-10-15 20:00:00+00:00,19091.9,19088.3,19049.7,False,False,-0.000188561641324414,-0.0022103614621907797
development,2022-10-16 18:00:00+00:00,2022-10-16 19:00:00+00:00,18,01:00,19168.6,19115.5,19125.5,19141.6,19108.4,19123.3,2022-10-16 16:00:00+00:00,BEAR,2022-10-16 19:00:00+00:00,19123.2,19369.9,19138.5,True,True,0.012900560575635822,0.000800075301204739
development,2022-10-18 08:00:00+00:00,2022-10-18 09:00:00+00:00,8,15:00,19706.4,19524.5,19655.8,19663.0,19518.0,19526.2,2022-10-18 08:00:00+00:00,BULL,2022-10-18 09:00:00+00:00,19526.2,19521.3,19555.8,False,True,-0.00025094488430932316,0.0015159119541947597
development,2022-10-18 19:00:00+00:00,2022-10-18 20:00:00+00:00,19,02:00,19434.4,19168.1,19211.7,19211.7,19081.0,19209.6,2022-10-18 20:00:00+00:00,SIDEWAYS,2022-10-18 20:00:00+00:00,19209.6,19357.7,19312.2,True,True,0.007709686823255124,0.00534107946026996
development,2022-10-22 18:00:00+00:00,2022-10-22 19:00:00+00:00,18,01:00,19245.0,19135.0,19141.9,19169.4,19122.0,19160.6,2022-10-22 16:00:00+00:00,SIDEWAYS,2022-10-22 19:00:00+00:00,19160.7,19175.1,19195.0,True,True,0.0007515383049678803,0.0017901224903056345
development,2022-10-25 08:00:00+00:00,2022-10-25 09:00:00+00:00,8,15:00,19357.4,19264.0,19296.9,19312.0,19261.2,19284.9,2022-10-25 08:00:00+00:00,BULL,2022-10-25 09:00:00+00:00,19285.0,19254.7,19291.0,False,True,-0.0015711693025667328,0.00031112263417165664
development,2022-10-26 18:00:00+00:00,2022-10-26 19:00:00+00:00,18,01:00,20985.4,20657.0,20811.2,20859.9,20650.0,20687.0,2022-10-26 16:00:00+00:00,BULL,2022-10-26 19:00:00+00:00,20687.0,20754.4,20729.3,True,True,0.0032580847875478547,0.0020447624111761264
development,2022-10-26 19:00:00+00:00,2022-10-26 20:00:00+00:00,19,02:00,20985.4,20650.0,20687.0,20780.0,20631.7,20754.4,2022-10-26 20:00:00+00:00,BULL,2022-10-26 20:00:00+00:00,20754.5,20736.2,20808.2,False,True,-0.0008817364908814129,0.0025873906863571605
development,2022-10-28 08:00:00+00:00,2022-10-28 09:00:00+00:00,8,15:00,20299.8,20050.1,20069.9,20195.0,20010.1,20169.0,2022-10-28 08:00:00+00:00,SIDEWAYS,2022-10-28 09:00:00+00:00,20169.0,20193.0,20163.4,True,False,0.0011899449650454308,-0.00027765382517719317
development,2022-10-29 18:00:00+00:00,2022-10-29 19:00:00+00:00,18,01:00,20974.9,20766.8,20800.1,20862.7,20743.2,20841.8,2022-10-29 16:00:00+00:00,BULL,2022-10-29 19:00:00+00:00,20841.8,20827.1,20835.0,False,False,-0.0007053133606502726,-0.00032626740492658346
development,2022-10-30 08:00:00+00:00,2022-10-30 09:00:00+00:00,8,15:00,20925.2,20735.0,20841.8,20876.0,20710.1,20773.4,2022-10-30 08:00:00+00:00,BULL,2022-10-30 09:00:00+00:00,20773.4,20683.7,20760.2,False,False,-0.004318022085936901,-0.000635427999268301
development,2022-10-31 08:00:00+00:00,2022-10-31 09:00:00+00:00,8,15:00,20582.8,20445.2,20537.2,20537.2,20441.4,20478.8,2022-10-31 08:00:00+00:00,SIDEWAYS,2022-10-31 09:00:00+00:00,20478.9,20704.7,20722.1,True,True,0.011025982840875193,0.011875637851642251
development,2022-11-02 19:00:00+00:00,2022-11-02 20:00:00+00:00,19,02:00,20796.0,20146.8,20445.0,20597.9,20100.0,20241.1,2022-11-02 20:00:00+00:00,BEAR,2022-11-02 20:00:00+00:00,20241.2,20164.5,20100.8,False,False,-0.003789301029583303,-0.00693634764737272
development,2022-11-03 08:00:00+00:00,2022-11-03 09:00:00+00:00,8,15:00,20380.0,20270.8,20293.7,20323.6,20240.1,20289.8,2022-11-03 08:00:00+00:00,BEAR,2022-11-03 09:00:00+00:00,20289.7,20309.8,20124.3,True,False,0.0009906504285424056,-0.008151919446813038
development,2022-11-03 18:00:00+00:00,2022-11-03 19:00:00+00:00,18,01:00,20317.8,20200.0,20218.4,20256.0,20169.2,20233.0,2022-11-03 16:00:00+00:00,BEAR,2022-11-03 19:00:00+00:00,20233.1,20253.7,20248.5,True,True,0.00101813365228276,0.0007611290410269866
development,2022-11-05 18:00:00+00:00,2022-11-05 19:00:00+00:00,18,01:00,21346.2,21258.2,21310.6,21321.4,21250.1,21282.1,2022-11-05 16:00:00+00:00,BULL,2022-11-05 19:00:00+00:00,21282.1,21321.5,21325.0,True,True,0.0018513210632409294,0.002015778518097422
development,2022-11-07 08:00:00+00:00,2022-11-07 09:00:00+00:00,8,15:00,20913.8,20606.0,20628.1,20717.1,20563.2,20708.0,2022-11-07 08:00:00+00:00,BEAR,2022-11-07 09:00:00+00:00,20708.0,20673.2,20724.4,False,True,-0.0016805099478461871,0.0007919644581804164
development,2022-11-12 18:00:00+00:00,2022-11-12 19:00:00+00:00,18,01:00,16996.0,16851.0,16884.4,16893.0,16820.0,16861.9,2022-11-12 16:00:00+00:00,BEAR,2022-11-12 19:00:00+00:00,16861.9,16885.4,16812.0,True,False,0.0013936744969427206,-0.0029593343573381947
development,2022-11-13 18:00:00+00:00,2022-11-13 19:00:00+00:00,18,01:00,16645.3,16458.7,16546.3,16561.0,16455.2,16521.1,2022-11-13 16:00:00+00:00,BEAR,2022-11-13 19:00:00+00:00,16521.1,16547.6,16382.9,True,False,0.0016040094182590003,-0.008365060437864225
development,2022-11-14 04:00:00+00:00,2022-11-14 05:00:00+00:00,4,11:00,16295.8,15900.0,16130.0,16138.0,15828.0,15978.8,2022-11-14 04:00:00+00:00,BEAR,2022-11-14 05:00:00+00:00,15978.8,15854.8,16813.0,False,True,-0.007760282374145722,0.05220667384284172
development,2022-11-15 19:00:00+00:00,2022-11-15 20:00:00+00:00,19,02:00,17060.8,16632.0,16723.4,16866.0,16606.0,16847.4,2022-11-15 20:00:00+00:00,SIDEWAYS,2022-11-15 20:00:00+00:00,16847.4,16827.6,16865.9,False,True,-0.0011752555290431843,0.001098092287237229
development,2022-11-18 08:00:00+00:00,2022-11-18 09:00:00+00:00,8,15:00,16838.0,16716.6,16739.7,16743.4,16666.7,16730.6,2022-11-18 08:00:00+00:00,SIDEWAYS,2022-11-18 09:00:00+00:00,16730.7,16731.5,16744.0,True,True,4.781628981453956e-05,0.0007949458181666369
development,2022-11-18 18:00:00+00:00,2022-11-18 19:00:00+00:00,18,01:00,16725.9,16544.0,16588.7,16605.0,16541.1,16580.3,2022-11-18 16:00:00+00:00,SIDEWAYS,2022-11-18 19:00:00+00:00,16580.3,16648.0,16645.2,True,True,0.004083158929573116,0.00391428381874892
development,2022-11-22 18:00:00+00:00,2022-11-22 19:00:00+00:00,18,01:00,16309.0,16053.0,16073.4,16165.9,16040.0,16134.0,2022-11-22 16:00:00+00:00,SIDEWAYS,2022-11-22 19:00:00+00:00,16134.0,16160.5,16142.6,True,True,0.0016424941118136083,0.0005330358249659994
development,2022-11-26 19:00:00+00:00,2022-11-26 20:00:00+00:00,19,02:00,16526.0,16450.2,16470.9,16488.4,16413.7,16480.7,2022-11-26 20:00:00+00:00,SIDEWAYS,2022-11-26 20:00:00+00:00,16480.6,16491.7,16418.9,True,False,0.0006735191679916319,-0.003743795735592026
development,2022-11-30 04:00:00+00:00,2022-11-30 05:00:00+00:00,4,11:00,17082.2,16821.0,16836.8,16883.0,16811.9,16871.8,2022-11-30 04:00:00+00:00,BULL,2022-11-30 05:00:00+00:00,16871.8,16858.0,16874.1,False,True,-0.0008179328820872023,0.0001363221470145337
development,2022-12-01 08:00:00+00:00,2022-12-01 09:00:00+00:00,8,15:00,17145.0,17054.0,17062.5,17132.9,17053.0,17106.6,2022-12-01 08:00:00+00:00,BULL,2022-12-01 09:00:00+00:00,17106.5,17106.1,17096.9,False,False,-2.338292461934177e-05,-0.0005611901908630923
development,2022-12-01 19:00:00+00:00,2022-12-01 20:00:00+00:00,19,02:00,16991.7,16900.4,16925.9,16954.5,16893.1,16945.4,2022-12-01 20:00:00+00:00,BULL,2022-12-01 20:00:00+00:00,16945.5,16910.6,16955.2,False,True,-0.0020595438316958203,0.0005724233572335091
development,2022-12-03 04:00:00+00:00,2022-12-03 05:00:00+00:00,4,11:00,17048.8,17002.5,17012.3,17024.7,17000.6,17007.1,2022-12-03 04:00:00+00:00,BULL,2022-12-03 05:00:00+00:00,17007.1,17004.5,16954.7,False,False,-0.00015287732770419282,-0.003081066142963662
development,2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+00:00,8,15:00,17017.8,16915.7,16954.7,16958.0,16910.6,16939.6,2022-12-03 08:00:00+00:00,BULL,2022-12-03 09:00:00+00:00,16939.6,16970.1,16938.5,True,False,0.0018005147701245505,-6.493659826667386e-05
development,2022-12-03 19:00:00+00:00,2022-12-03 20:00:00+00:00,19,02:00,16975.0,16931.9,16961.9,16962.6,16930.1,16945.3,2022-12-03 20:00:00+00:00,BULL,2022-12-03 20:00:00+00:00,16945.4,16927.6,16894.7,False,False,-0.0010504325657701985,-0.0029919624204799433
development,2022-12-04 08:00:00+00:00,2022-12-04 09:00:00+00:00,8,15:00,17075.9,16984.7,16987.9,17044.9,16969.1,17006.0,2022-12-04 08:00:00+00:00,BULL,2022-12-04 09:00:00+00:00,17006.0,16992.1,16938.4,False,False,-0.0008173585793250782,-0.003975067623191775
development,2022-12-06 04:00:00+00:00,2022-12-06 05:00:00+00:00,4,11:00,17094.6,16990.2,16995.4,17006.1,16957.6,16994.9,2022-12-06 04:00:00+00:00,SIDEWAYS,2022-12-06 05:00:00+00:00,16995.0,16967.6,16993.6,False,False,-0.0016122388937923615,-8.237716975589837e-05
development,2022-12-06 18:00:00+00:00,2022-12-06 19:00:00+00:00,18,01:00,17014.8,16920.0,16952.4,16989.6,16901.6,16965.3,2022-12-06 16:00:00+00:00,BEAR,2022-12-06 19:00:00+00:00,16965.3,16964.1,16986.9,False,True,-7.073261303958134e-05,0.001273187034712242
development,2022-12-07 04:00:00+00:00,2022-12-07 05:00:00+00:00,4,11:00,17064.0,17011.0,17017.4,17035.0,17005.2,17030.7,2022-12-07 04:00:00+00:00,BULL,2022-12-07 05:00:00+00:00,17030.7,16997.4,16755.4,False,False,-0.0019552925011889766,-0.0161649256930132
development,2022-12-07 08:00:00+00:00,2022-12-07 09:00:00+00:00,8,15:00,17036.6,16719.1,16755.4,16803.8,16655.0,16785.8,2022-12-07 08:00:00+00:00,BEAR,2022-12-07 09:00:00+00:00,16785.8,16826.0,16787.1,True,True,0.002394881387839831,7.744641303952804e-05
development,2022-12-09 04:00:00+00:00,2022-12-09 05:00:00+00:00,4,11:00,17288.7,17182.9,17194.0,17214.9,17180.5,17214.9,2022-12-09 04:00:00+00:00,BULL,2022-12-09 05:00:00+00:00,17214.9,17210.1,17203.7,False,False,-0.00027882822438718424,-0.0006505991902363562
development,2022-12-09 18:00:00+00:00,2022-12-09 19:00:00+00:00,18,01:00,17180.0,17128.0,17156.4,17156.5,17112.0,17138.2,2022-12-09 16:00:00+00:00,BULL,2022-12-09 19:00:00+00:00,17138.1,17134.9,17105.2,False,False,-0.00018671848104501176,-0.0019196993832454323
development,2022-12-14 04:00:00+00:00,2022-12-14 05:00:00+00:00,4,11:00,17844.9,17753.1,17782.4,17790.5,17752.1,17772.1,2022-12-14 04:00:00+00:00,BULL,2022-12-14 05:00:00+00:00,17772.1,17789.4,17807.1,True,True,0.0009734358910877816,0.0019693789704087195
development,2022-12-15 18:00:00+00:00,2022-12-15 19:00:00+00:00,18,01:00,17483.2,17330.0,17392.1,17415.2,17310.0,17395.5,2022-12-15 16:00:00+00:00,SIDEWAYS,2022-12-15 19:00:00+00:00,17395.5,17435.1,17388.9,True,False,0.0022764508062429467,-0.0003794084677071208
development,2022-12-20 18:00:00+00:00,2022-12-20 19:00:00+00:00,18,01:00,17049.6,16767.6,16808.7,16863.6,16763.6,16828.9,2022-12-20 16:00:00+00:00,SIDEWAYS,2022-12-20 19:00:00+00:00,16829.0,16894.7,16870.0,True,True,0.0039039752807654704,0.0024362707231564418
development,2022-12-21 04:00:00+00:00,2022-12-21 05:00:00+00:00,4,11:00,16873.3,16776.0,16829.9,16829.9,16772.3,16786.0,2022-12-21 04:00:00+00:00,BULL,2022-12-21 05:00:00+00:00,16786.0,16826.5,16809.2,True,True,0.002412724889789164,0.0013821041343977658
development,2022-12-22 18:00:00+00:00,2022-12-22 19:00:00+00:00,18,01:00,16707.1,16560.0,16586.6,16619.1,16556.1,16611.2,2022-12-22 16:00:00+00:00,BEAR,2022-12-22 19:00:00+00:00,16611.3,16658.3,16791.6,True,True,0.002829399264356214,0.010854057177945187
development,2022-12-25 04:00:00+00:00,2022-12-25 05:00:00+00:00,4,11:00,16844.0,16815.3,16824.1,16824.1,16807.9,16816.2,2022-12-25 04:00:00+00:00,BULL,2022-12-25 05:00:00+00:00,16816.1,16825.2,16816.8,True,True,0.0005411480664365698,4.16267743412746e-05
development,2022-12-25 19:00:00+00:00,2022-12-25 20:00:00+00:00,19,02:00,16811.3,16763.7,16771.3,16786.8,16723.6,16786.7,2022-12-25 20:00:00+00:00,BEAR,2022-12-25 20:00:00+00:00,16786.6,16760.1,16814.0,False,True,-0.0015786401057986676,0.001632254298071123
development,2022-12-26 08:00:00+00:00,2022-12-26 09:00:00+00:00,8,15:00,16879.5,16830.0,16836.7,16836.8,16811.0,16831.5,2022-12-26 08:00:00+00:00,BULL,2022-12-26 09:00:00+00:00,16831.5,16825.0,16854.0,False,True,-0.00038618067314266646,0.0013367792531859823
development,2022-12-27 18:00:00+00:00,2022-12-27 19:00:00+00:00,18,01:00,16833.4,16615.0,16673.0,16676.9,16608.4,16630.9,2022-12-27 16:00:00+00:00,SIDEWAYS,2022-12-27 19:00:00+00:00,16630.9,16681.3,16696.3,True,True,0.003030503460425882,0.003932439014124212
development,2022-12-27 19:00:00+00:00,2022-12-27 20:00:00+00:00,19,02:00,16795.4,16608.4,16630.9,16681.3,16580.0,16681.3,2022-12-27 20:00:00+00:00,BEAR,2022-12-27 20:00:00+00:00,16681.3,16658.3,16682.0,False,True,-0.001378789422886717,4.19631563488565e-05
development,2022-12-29 19:00:00+00:00,2022-12-29 20:00:00+00:00,19,02:00,16647.8,16589.6,16628.9,16636.0,16589.0,16608.1,2022-12-29 20:00:00+00:00,BEAR,2022-12-29 20:00:00+00:00,16608.0,16592.9,16614.0,False,True,-0.0009092003853563568,0.00036127167630062296
development,2023-01-01 04:00:00+00:00,2023-01-01 05:00:00+00:00,4,11:00,16557.1,16515.0,16529.2,16530.4,16508.8,16517.8,2023-01-01 04:00:00+00:00,BEAR,2023-01-01 05:00:00+00:00,16517.8,16525.7,16519.6,True,True,0.0004782719248326295,0.00010897334996173846
development,2023-01-05 18:00:00+00:00,2023-01-05 19:00:00+00:00,18,01:00,16872.8,16806.7,16806.8,16840.0,16794.0,16837.0,2023-01-05 16:00:00+00:00,BULL,2023-01-05 19:00:00+00:00,16837.0,16856.4,16840.0,True,True,0.0011522242679813388,0.00017817901051264684
development,2023-01-12 08:00:00+00:00,2023-01-12 09:00:00+00:00,8,15:00,18233.0,18070.0,18129.2,18145.4,18062.0,18145.1,2023-01-12 08:00:00+00:00,BULL,2023-01-12 09:00:00+00:00,18145.1,18159.6,18194.5,True,True,0.0007991138103400353,0.002722498084882563
development,2023-01-15 18:00:00+00:00,2023-01-15 19:00:00+00:00,18,01:00,21073.8,20792.2,20931.0,20934.7,20670.0,20826.9,2023-01-15 16:00:00+00:00,BULL,2023-01-15 19:00:00+00:00,20827.0,20877.2,20912.0,True,True,0.0024103327411533204,0.004081240697171973
development,2023-01-22 08:00:00+00:00,2023-01-22 09:00:00+00:00,8,15:00,22967.0,22837.8,22893.2,22921.3,22812.3,22911.8,2023-01-22 08:00:00+00:00,BULL,2023-01-22 09:00:00+00:00,22911.7,22855.9,22785.5,False,False,-0.0024354369165098255,-0.005508102847017082
development,2023-01-22 19:00:00+00:00,2023-01-22 20:00:00+00:00,19,02:00,22962.8,22686.0,22836.1,22856.2,22681.0,22720.0,2023-01-22 20:00:00+00:00,BULL,2023-01-22 20:00:00+00:00,22720.0,22463.7,22674.3,False,False,-0.011280809859154917,-0.0020114436619718123
development,2023-01-23 19:00:00+00:00,2023-01-23 20:00:00+00:00,19,02:00,23193.1,22770.0,22937.8,22970.0,22653.0,22789.6,2023-01-23 20:00:00+00:00,BULL,2023-01-23 20:00:00+00:00,22789.6,23021.5,22924.1,True,True,0.01017569417629094,0.005901814862919963
development,2023-02-02 19:00:00+00:00,2023-02-02 20:00:00+00:00,19,02:00,24149.0,23772.2,24058.6,24072.0,23723.5,23804.9,2023-02-02 20:00:00+00:00,BULL,2023-02-02 20:00:00+00:00,23804.8,23874.9,23559.0,True,False,0.0029447842451943984,-0.010325648608683902
development,2023-02-03 18:00:00+00:00,2023-02-03 19:00:00+00:00,18,01:00,23719.9,23410.4,23504.1,23522.4,23363.2,23418.8,2023-02-03 16:00:00+00:00,BULL,2023-02-03 19:00:00+00:00,23418.8,23308.2,23377.6,False,False,-0.004722701419372366,-0.0017592703298204837
development,2023-02-04 04:00:00+00:00,2023-02-04 05:00:00+00:00,4,11:00,23439.0,23330.1,23340.8,23358.2,23310.1,23336.4,2023-02-04 04:00:00+00:00,SIDEWAYS,2023-02-04 05:00:00+00:00,23336.5,23314.1,23322.4,False,False,-0.0009598697319650462,-0.0006042037152099722
development,2023-02-05 19:00:00+00:00,2023-02-05 20:00:00+00:00,19,02:00,23155.5,22802.2,22840.1,22914.1,22741.0,22889.5,2023-02-05 20:00:00+00:00,BEAR,2023-02-05 20:00:00+00:00,22889.6,22884.1,22977.4,False,True,-0.00024028379700824498,0.0038358031595135955
development,2023-02-07 18:00:00+00:00,2023-02-07 19:00:00+00:00,18,01:00,23368.6,22860.1,23277.9,23348.0,22762.0,22926.1,2023-02-07 16:00:00+00:00,BEAR,2023-02-07 19:00:00+00:00,22926.2,23086.1,23189.6,True,True,0.006974553131351868,0.011489038741701485
development,2023-02-08 08:00:00+00:00,2023-02-08 09:00:00+00:00,8,15:00,23249.7,23173.7,23227.0,23232.2,23156.5,23202.1,2023-02-08 08:00:00+00:00,BULL,2023-02-08 09:00:00+00:00,23202.1,23197.3,23152.8,False,False,-0.0002068778257140469,-0.002124807668271389
development,2023-02-09 04:00:00+00:00,2023-02-09 05:00:00+00:00,4,11:00,22987.8,22407.5,22511.6,22611.6,22341.1,22563.9,2023-02-09 04:00:00+00:00,BEAR,2023-02-09 05:00:00+00:00,22563.9,22595.6,22668.7,True,True,0.0014048989757975416,0.00464458715027094
development,2023-02-18 19:00:00+00:00,2023-02-18 20:00:00+00:00,19,02:00,24887.5,24573.5,24713.7,24736.8,24564.0,24610.1,2023-02-18 20:00:00+00:00,BULL,2023-02-18 20:00:00+00:00,24610.0,24597.5,24630.5,False,True,-0.000507923608289329,0.0008329947175944596
development,2023-02-19 18:00:00+00:00,2023-02-19 19:00:00+00:00,18,01:00,25200.0,24310.0,24353.6,24527.4,24259.2,24459.0,2023-02-19 16:00:00+00:00,BULL,2023-02-19 19:00:00+00:00,24459.0,24512.5,24536.7,True,True,0.0021873339057196794,0.003176744756531402
development,2023-02-22 08:00:00+00:00,2023-02-22 09:00:00+00:00,8,15:00,24167.2,23925.5,24059.5,24067.0,23855.3,23963.0,2023-02-22 08:00:00+00:00,BEAR,2023-02-22 09:00:00+00:00,23963.0,24105.6,24156.4,True,True,0.005950840879689556,0.008070775779326578
development,2023-02-23 18:00:00+00:00,2023-02-23 19:00:00+00:00,18,01:00,24058.1,23730.0,23827.6,23892.9,23711.5,23848.4,2023-02-23 16:00:00+00:00,BEAR,2023-02-23 19:00:00+00:00,23848.4,23962.2,23859.8,True,True,0.004771808590932736,0.00047801948977710396
development,2023-02-24 19:00:00+00:00,2023-02-24 20:00:00+00:00,19,02:00,23339.3,22915.0,23074.5,23179.7,22800.0,23172.3,2023-02-24 20:00:00+00:00,BEAR,2023-02-24 20:00:00+00:00,23172.3,23205.2,23110.0,True,False,0.001419798638892189,-0.0026885548693914574
development,2023-02-25 18:00:00+00:00,2023-02-25 19:00:00+00:00,18,01:00,23078.7,22960.1,23034.2,23041.0,22959.1,22969.9,2023-02-25 16:00:00+00:00,BEAR,2023-02-25 19:00:00+00:00,22969.9,22975.7,22927.1,True,False,0.00025250436440726887,-0.0018633080683853054
development,2023-02-25 19:00:00+00:00,2023-02-25 20:00:00+00:00,19,02:00,23078.7,22959.1,22969.9,23009.0,22905.0,22975.7,2023-02-25 20:00:00+00:00,BEAR,2023-02-25 20:00:00+00:00,22975.7,22916.3,23109.9,False,True,-0.0025853401637382367,0.005840953703260432
development,2023-02-27 08:00:00+00:00,2023-02-27 09:00:00+00:00,8,15:00,23494.9,23331.0,23411.1,23445.9,23330.0,23348.4,2023-02-27 08:00:00+00:00,BEAR,2023-02-27 09:00:00+00:00,23348.4,23379.0,23420.0,True,True,0.0013105823097085967,0.003066591286769116
development,2023-02-28 08:00:00+00:00,2023-02-28 09:00:00+00:00,8,15:00,23436.9,23210.0,23223.4,23291.3,23190.2,23253.4,2023-02-28 08:00:00+00:00,BEAR,2023-02-28 09:00:00+00:00,23253.5,23257.8,23381.6,True,True,0.00018491839938072907,0.005508848130388877
development,2023-03-04 18:00:00+00:00,2023-03-04 19:00:00+00:00,18,01:00,22342.1,22280.4,22296.8,22321.6,22231.3,22311.5,2023-03-04 16:00:00+00:00,BEAR,2023-03-04 19:00:00+00:00,22311.4,22238.7,22204.2,False,False,-0.003258423944709876,-0.0048047186640013395
development,2023-03-04 19:00:00+00:00,2023-03-04 20:00:00+00:00,19,02:00,22335.5,22231.3,22311.4,22313.6,22204.0,22238.7,2023-03-04 20:00:00+00:00,BEAR,2023-03-04 20:00:00+00:00,22238.7,22243.1,22295.0,True,True,0.00019785329178412248,0.0025316228016925013
development,2023-03-07 08:00:00+00:00,2023-03-07 09:00:00+00:00,8,15:00,22466.5,22402.5,22408.5,22414.6,22384.0,22410.0,2023-03-07 08:00:00+00:00,BEAR,2023-03-07 09:00:00+00:00,22410.0,22370.8,22339.8,False,False,-0.0017492190986166944,-0.00313253012048198
development,2023-03-09 08:00:00+00:00,2023-03-09 09:00:00+00:00,8,15:00,21754.0,21660.0,21680.9,21690.0,21582.0,21674.0,2023-03-09 08:00:00+00:00,BEAR,2023-03-09 09:00:00+00:00,21674.0,21631.0,21664.4,False,False,-0.001983943895912166,-0.00044292700931980455
development,2023-03-11 08:00:00+00:00,2023-03-11 09:00:00+00:00,8,15:00,20424.7,19812.2,19844.4,20200.0,19752.5,20060.4,2023-03-11 08:00:00+00:00,BEAR,2023-03-11 09:00:00+00:00,20060.5,20080.5,20077.6,True,True,0.0009969841230277332,0.0008524214251888207
development,2023-03-14 08:00:00+00:00,2023-03-14 09:00:00+00:00,8,15:00,24850.0,24148.0,24252.3,24295.2,24121.7,24235.0,2023-03-14 08:00:00+00:00,BULL,2023-03-14 09:00:00+00:00,24235.1,24280.8,24747.3,True,True,0.0018856947155159176,0.021134635301690574
development,2023-03-14 19:00:00+00:00,2023-03-14 20:00:00+00:00,19,02:00,26025.7,24858.0,25007.2,25158.7,24222.0,25065.5,2023-03-14 20:00:00+00:00,BULL,2023-03-14 20:00:00+00:00,25066.4,24583.1,24725.9,False,False,-0.019280790221172683,-0.013583921105543628
development,2023-03-16 18:00:00+00:00,2023-03-16 19:00:00+00:00,18,01:00,24934.9,24605.0,24673.3,24832.2,24590.9,24782.6,2023-03-16 16:00:00+00:00,BULL,2023-03-16 19:00:00+00:00,24782.6,24945.9,24899.6,True,True,0.006589300557649391,0.0047210542880893325
development,2023-03-23 19:00:00+00:00,2023-03-23 20:00:00+00:00,19,02:00,28645.2,27780.0,27893.2,28444.5,27757.1,28362.5,2023-03-23 20:00:00+00:00,BULL,2023-03-23 20:00:00+00:00,28362.5,28277.3,28205.8,False,False,-0.0030039665050682895,-0.005524900837373337
