zone,session_date,year,ref_start,ref_end,exec_start,exec_end,ref_bars,exec_bars,status,H,L,R,k1_ts,leave_ts,h2_ts,terminal,entry_signal_ts,entry_ts,entry_px,has_k1,has_leave,upstream_h2,has_entry,h2_after_entry,trade_net_win,trade_net_return,trade_pnl_usd_500,trade_exit_type,trade_exit_ts,trade_rr,entry_structural_terminal
Z12,2024-10-24,2024,2024-10-24 12:00:00+00:00,2024-10-24 16:00:00+00:00,2024-10-24 16:00:00+00:00,2024-10-24 20:00:00+00:00,48,48,OK,593.88,589.62,4.259999999999991,2024-10-24 19:25:00+00:00,2024-10-24 19:30:00+00:00,2024-10-24 19:30:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-10-24,2024,2024-10-24 16:00:00+00:00,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,2024-10-25 00:00:00+00:00,48,48,OK,595.0,590.13,4.8700000000000045,2024-10-24 21:00:00+00:00,2024-10-24 21:05:00+00:00,2024-10-24 21:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-10-24,2024,2024-10-24 20:00:00+00:00,2024-10-25 00:00:00+00:00,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,48,48,OK,598.23,593.21,5.019999999999982,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-25,2024,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,2024-10-25 04:00:00+00:00,2024-10-25 08:00:00+00:00,48,48,OK,597.96,592.48,5.480000000000018,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-10-25,2024,2024-10-25 04:00:00+00:00,2024-10-25 08:00:00+00:00,2024-10-25 08:00:00+00:00,2024-10-25 12:00:00+00:00,48,48,OK,595.47,586.83,8.639999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-25,2024,2024-10-25 08:00:00+00:00,2024-10-25 12:00:00+00:00,2024-10-25 12:00:00+00:00,2024-10-25 16:00:00+00:00,48,48,OK,593.49,586.19,7.2999999999999545,2024-10-25 12:00:00+00:00,2024-10-25 12:10:00+00:00,2024-10-25 13:55:00+00:00,H2,2024-10-25 12:40:00+00:00,2024-10-25 12:45:00+00:00,592.09,True,True,True,True,True,False,-0.005198762012531831,-2.5993810062659155,SL,2024-10-25 13:40:00+00:00,1.639269406392701,H2
Z12,2024-10-25,2024,2024-10-25 12:00:00+00:00,2024-10-25 16:00:00+00:00,2024-10-25 16:00:00+00:00,2024-10-25 20:00:00+00:00,48,48,OK,595.49,587.9,7.590000000000032,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-10-25,2024,2024-10-25 16:00:00+00:00,2024-10-25 20:00:00+00:00,2024-10-25 20:00:00+00:00,2024-10-26 00:00:00+00:00,48,48,OK,591.65,578.23,13.419999999999959,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-25,2024,2024-10-25 20:00:00+00:00,2024-10-26 00:00:00+00:00,2024-10-26 00:00:00+00:00,2024-10-26 04:00:00+00:00,48,48,OK,586.68,564.74,21.93999999999994,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-26,2024,2024-10-26 00:00:00+00:00,2024-10-26 04:00:00+00:00,2024-10-26 04:00:00+00:00,2024-10-26 08:00:00+00:00,48,48,OK,579.19,570.23,8.960000000000036,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-10-26,2024,2024-10-26 04:00:00+00:00,2024-10-26 08:00:00+00:00,2024-10-26 08:00:00+00:00,2024-10-26 12:00:00+00:00,48,48,OK,583.76,577.8,5.960000000000036,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-26,2024,2024-10-26 08:00:00+00:00,2024-10-26 12:00:00+00:00,2024-10-26 12:00:00+00:00,2024-10-26 16:00:00+00:00,48,48,OK,584.62,579.38,5.240000000000009,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-10-26,2024,2024-10-26 12:00:00+00:00,2024-10-26 16:00:00+00:00,2024-10-26 16:00:00+00:00,2024-10-26 20:00:00+00:00,48,48,OK,585.0,578.33,6.669999999999959,2024-10-26 19:00:00+00:00,2024-10-26 19:10:00+00:00,2024-10-26 19:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-10-26,2024,2024-10-26 16:00:00+00:00,2024-10-26 20:00:00+00:00,2024-10-26 20:00:00+00:00,2024-10-27 00:00:00+00:00,48,48,OK,586.2,580.61,5.590000000000032,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-26,2024,2024-10-26 20:00:00+00:00,2024-10-27 00:00:00+00:00,2024-10-27 00:00:00+00:00,2024-10-27 04:00:00+00:00,48,48,OK,587.1,583.19,3.909999999999968,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-27,2024,2024-10-27 00:00:00+00:00,2024-10-27 04:00:00+00:00,2024-10-27 04:00:00+00:00,2024-10-27 08:00:00+00:00,48,48,OK,585.99,581.8,4.190000000000055,2024-10-27 04:00:00+00:00,2024-10-27 04:30:00+00:00,,NO_H2_BY_END,2024-10-27 04:45:00+00:00,2024-10-27 04:50:00+00:00,585.43,True,True,False,True,False,False,-0.0036471397092736045,-1.8235698546368022,SL,2024-10-27 06:10:00+00:00,1.445505171042189,NO_H2_BY_END
Z04,2024-10-27,2024,2024-10-27 04:00:00+00:00,2024-10-27 08:00:00+00:00,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,48,48,OK,586.18,583.96,2.2199999999999136,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-27,2024,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,2024-10-27 12:00:00+00:00,2024-10-27 16:00:00+00:00,48,48,OK,585.7,581.74,3.9600000000000364,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-10-27,2024,2024-10-27 12:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 20:00:00+00:00,48,48,OK,588.33,582.7,5.6299999999999955,2024-10-27 16:00:00+00:00,2024-10-27 16:05:00+00:00,2024-10-27 16:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-10-27,2024,2024-10-27 16:00:00+00:00,2024-10-27 20:00:00+00:00,2024-10-27 20:00:00+00:00,2024-10-28 00:00:00+00:00,48,48,OK,589.68,585.5,4.17999999999995,2024-10-27 21:45:00+00:00,2024-10-27 21:50:00+00:00,2024-10-27 22:00:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-10-27,2024,2024-10-27 20:00:00+00:00,2024-10-28 00:00:00+00:00,2024-10-28 00:00:00+00:00,2024-10-28 04:00:00+00:00,48,48,OK,590.94,586.26,4.680000000000064,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-28,2024,2024-10-28 00:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-28 08:00:00+00:00,48,48,OK,590.06,586.27,3.7899999999999636,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-10-28,2024,2024-10-28 04:00:00+00:00,2024-10-28 08:00:00+00:00,2024-10-28 08:00:00+00:00,2024-10-28 12:00:00+00:00,48,48,OK,592.81,585.37,7.439999999999941,2024-10-28 08:15:00+00:00,2024-10-28 08:20:00+00:00,2024-10-28 09:45:00+00:00,H2,2024-10-28 08:45:00+00:00,2024-10-28 08:50:00+00:00,592.0,True,True,True,True,True,True,0.0027060810810811144,1.3530405405405572,SESSION_CLOSE,2024-10-28 11:55:00+00:00,1.362903225806432,H2
Z08,2024-10-28,2024,2024-10-28 08:00:00+00:00,2024-10-28 12:00:00+00:00,2024-10-28 12:00:00+00:00,2024-10-28 16:00:00+00:00,48,48,OK,594.9,590.88,4.019999999999982,2024-10-28 12:00:00+00:00,2024-10-28 12:10:00+00:00,2024-10-28 12:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2024-10-28,2024,2024-10-28 12:00:00+00:00,2024-10-28 16:00:00+00:00,2024-10-28 16:00:00+00:00,2024-10-28 20:00:00+00:00,48,48,OK,596.7,590.48,6.220000000000027,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-10-28,2024,2024-10-28 16:00:00+00:00,2024-10-28 20:00:00+00:00,2024-10-28 20:00:00+00:00,2024-10-29 00:00:00+00:00,48,48,OK,597.15,588.72,8.42999999999995,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-28,2024,2024-10-28 20:00:00+00:00,2024-10-29 00:00:00+00:00,2024-10-29 00:00:00+00:00,2024-10-29 04:00:00+00:00,48,48,OK,605.0,596.04,8.960000000000036,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-29,2024,2024-10-29 00:00:00+00:00,2024-10-29 04:00:00+00:00,2024-10-29 04:00:00+00:00,2024-10-29 08:00:00+00:00,48,48,OK,610.87,600.18,10.690000000000055,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-10-29,2024,2024-10-29 04:00:00+00:00,2024-10-29 08:00:00+00:00,2024-10-29 08:00:00+00:00,2024-10-29 12:00:00+00:00,48,48,OK,607.6,604.31,3.2900000000000773,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-29,2024,2024-10-29 08:00:00+00:00,2024-10-29 12:00:00+00:00,2024-10-29 12:00:00+00:00,2024-10-29 16:00:00+00:00,48,48,OK,607.98,604.43,3.550000000000068,2024-10-29 14:00:00+00:00,2024-10-29 14:10:00+00:00,2024-10-29 14:25:00+00:00,H2,2024-10-29 14:10:00+00:00,2024-10-29 14:15:00+00:00,606.7,True,True,True,True,True,True,0.002365172243283421,1.1825861216417106,TP,2024-10-29 15:20:00+00:00,2.2018779342722135,H2
Z12,2024-10-29,2024,2024-10-29 12:00:00+00:00,2024-10-29 16:00:00+00:00,2024-10-29 16:00:00+00:00,2024-10-29 20:00:00+00:00,48,48,OK,611.05,604.56,6.490000000000009,2024-10-29 16:00:00+00:00,2024-10-29 16:25:00+00:00,2024-10-29 16:45:00+00:00,H2,2024-10-29 16:25:00+00:00,2024-10-29 16:30:00+00:00,610.7,True,True,True,True,True,False,-0.004688144751923971,-2.3440723759619857,SL,2024-10-29 17:45:00+00:00,1.179763739085726,H2
Z16,2024-10-29,2024,2024-10-29 16:00:00+00:00,2024-10-29 20:00:00+00:00,2024-10-29 20:00:00+00:00,2024-10-30 00:00:00+00:00,48,48,OK,612.78,603.83,8.949999999999932,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-29,2024,2024-10-29 20:00:00+00:00,2024-10-30 00:00:00+00:00,2024-10-30 00:00:00+00:00,2024-10-30 04:00:00+00:00,48,48,OK,607.71,600.69,7.019999999999982,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-30,2024,2024-10-30 00:00:00+00:00,2024-10-30 04:00:00+00:00,2024-10-30 04:00:00+00:00,2024-10-30 08:00:00+00:00,48,48,OK,607.14,598.56,8.580000000000041,2024-10-30 06:10:00+00:00,2024-10-30 06:20:00+00:00,,NO_H2_BY_END,2024-10-30 07:05:00+00:00,2024-10-30 07:10:00+00:00,602.69,True,True,False,True,False,False,-0.0018152532811230291,-0.9076266405615145,SESSION_CLOSE,2024-10-30 07:55:00+00:00,2.7288267288266117,NO_H2_BY_END
Z04,2024-10-30,2024,2024-10-30 04:00:00+00:00,2024-10-30 08:00:00+00:00,2024-10-30 08:00:00+00:00,2024-10-30 12:00:00+00:00,48,48,OK,607.2,601.18,6.0200000000000955,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-30,2024,2024-10-30 08:00:00+00:00,2024-10-30 12:00:00+00:00,2024-10-30 12:00:00+00:00,2024-10-30 16:00:00+00:00,48,48,OK,605.11,595.91,9.200000000000045,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-10-30,2024,2024-10-30 12:00:00+00:00,2024-10-30 16:00:00+00:00,2024-10-30 16:00:00+00:00,2024-10-30 20:00:00+00:00,48,48,OK,601.97,594.5,7.470000000000027,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-10-30,2024,2024-10-30 16:00:00+00:00,2024-10-30 20:00:00+00:00,2024-10-30 20:00:00+00:00,2024-10-31 00:00:00+00:00,48,48,OK,600.62,596.52,4.100000000000023,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-30,2024,2024-10-30 20:00:00+00:00,2024-10-31 00:00:00+00:00,2024-10-31 00:00:00+00:00,2024-10-31 04:00:00+00:00,48,48,OK,600.84,595.02,5.82000000000005,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-10-31,2024,2024-10-31 00:00:00+00:00,2024-10-31 04:00:00+00:00,2024-10-31 04:00:00+00:00,2024-10-31 08:00:00+00:00,48,48,OK,596.88,592.0,4.8799999999999955,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-10-31,2024,2024-10-31 04:00:00+00:00,2024-10-31 08:00:00+00:00,2024-10-31 08:00:00+00:00,2024-10-31 12:00:00+00:00,48,48,OK,593.39,588.07,5.319999999999936,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-10-31,2024,2024-10-31 08:00:00+00:00,2024-10-31 12:00:00+00:00,2024-10-31 12:00:00+00:00,2024-10-31 16:00:00+00:00,48,48,OK,588.17,581.75,6.419999999999959,2024-10-31 12:05:00+00:00,2024-10-31 12:10:00+00:00,2024-10-31 12:30:00+00:00,H2,2024-10-31 12:25:00+00:00,2024-10-31 12:30:00+00:00,587.2,True,True,True,True,True,False,-0.0047799727520435025,-2.3899863760217515,SL,2024-10-31 13:25:00+00:00,1.5036344755971247,H2
Z12,2024-10-31,2024,2024-10-31 12:00:00+00:00,2024-10-31 16:00:00+00:00,2024-10-31 16:00:00+00:00,2024-10-31 20:00:00+00:00,48,48,OK,589.22,575.62,13.600000000000023,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-10-31,2024,2024-10-31 16:00:00+00:00,2024-10-31 20:00:00+00:00,2024-10-31 20:00:00+00:00,2024-11-01 00:00:00+00:00,48,48,OK,581.01,573.1,7.909999999999968,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-10-31,2024,2024-10-31 20:00:00+00:00,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024-11-01 04:00:00+00:00,48,48,OK,578.34,571.14,7.2000000000000455,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-01,2024,2024-11-01 00:00:00+00:00,2024-11-01 04:00:00+00:00,2024-11-01 04:00:00+00:00,2024-11-01 08:00:00+00:00,48,48,OK,580.75,570.15,10.600000000000023,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-01,2024,2024-11-01 04:00:00+00:00,2024-11-01 08:00:00+00:00,2024-11-01 08:00:00+00:00,2024-11-01 12:00:00+00:00,48,48,OK,580.35,572.26,8.090000000000032,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-01,2024,2024-11-01 08:00:00+00:00,2024-11-01 12:00:00+00:00,2024-11-01 12:00:00+00:00,2024-11-01 16:00:00+00:00,48,48,OK,579.68,574.69,4.989999999999895,2024-11-01 12:10:00+00:00,2024-11-01 12:15:00+00:00,2024-11-01 12:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2024-11-01,2024,2024-11-01 12:00:00+00:00,2024-11-01 16:00:00+00:00,2024-11-01 16:00:00+00:00,2024-11-01 20:00:00+00:00,48,48,OK,585.46,568.22,17.24000000000001,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-01,2024,2024-11-01 16:00:00+00:00,2024-11-01 20:00:00+00:00,2024-11-01 20:00:00+00:00,2024-11-02 00:00:00+00:00,48,48,OK,577.28,569.64,7.639999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-01,2024,2024-11-01 20:00:00+00:00,2024-11-02 00:00:00+00:00,2024-11-02 00:00:00+00:00,2024-11-02 04:00:00+00:00,48,48,OK,573.59,567.52,6.07000000000005,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-02,2024,2024-11-02 00:00:00+00:00,2024-11-02 04:00:00+00:00,2024-11-02 04:00:00+00:00,2024-11-02 08:00:00+00:00,48,48,OK,575.83,572.64,3.1900000000000546,2024-11-02 04:05:00+00:00,2024-11-02 04:10:00+00:00,2024-11-02 04:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2024-11-02,2024,2024-11-02 04:00:00+00:00,2024-11-02 08:00:00+00:00,2024-11-02 08:00:00+00:00,2024-11-02 12:00:00+00:00,48,48,OK,576.94,573.62,3.32000000000005,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-02,2024,2024-11-02 08:00:00+00:00,2024-11-02 12:00:00+00:00,2024-11-02 12:00:00+00:00,2024-11-02 16:00:00+00:00,48,48,OK,576.7,572.78,3.9200000000000728,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-02,2024,2024-11-02 12:00:00+00:00,2024-11-02 16:00:00+00:00,2024-11-02 16:00:00+00:00,2024-11-02 20:00:00+00:00,48,48,OK,573.5,562.06,11.440000000000055,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-02,2024,2024-11-02 16:00:00+00:00,2024-11-02 20:00:00+00:00,2024-11-02 20:00:00+00:00,2024-11-03 00:00:00+00:00,48,48,OK,569.62,566.26,3.3600000000000136,2024-11-02 20:00:00+00:00,2024-11-02 20:05:00+00:00,2024-11-02 20:10:00+00:00,H2,2024-11-02 20:05:00+00:00,2024-11-02 20:10:00+00:00,569.52,True,True,True,True,True,False,-0.003269911504424848,-1.634955752212424,SL,2024-11-02 21:20:00+00:00,1.099206349206368,H2
Z20,2024-11-02,2024,2024-11-02 20:00:00+00:00,2024-11-03 00:00:00+00:00,2024-11-03 00:00:00+00:00,2024-11-03 04:00:00+00:00,48,48,OK,570.64,566.76,3.8799999999999955,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-03,2024,2024-11-03 00:00:00+00:00,2024-11-03 04:00:00+00:00,2024-11-03 04:00:00+00:00,2024-11-03 08:00:00+00:00,48,48,OK,569.3,556.93,12.370000000000005,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-03,2024,2024-11-03 04:00:00+00:00,2024-11-03 08:00:00+00:00,2024-11-03 08:00:00+00:00,2024-11-03 12:00:00+00:00,48,48,OK,565.22,561.44,3.7799999999999727,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-03,2024,2024-11-03 08:00:00+00:00,2024-11-03 12:00:00+00:00,2024-11-03 12:00:00+00:00,2024-11-03 16:00:00+00:00,48,48,OK,563.66,556.95,6.709999999999923,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-03,2024,2024-11-03 12:00:00+00:00,2024-11-03 16:00:00+00:00,2024-11-03 16:00:00+00:00,2024-11-03 20:00:00+00:00,48,48,OK,559.73,546.69,13.039999999999964,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-03,2024,2024-11-03 16:00:00+00:00,2024-11-03 20:00:00+00:00,2024-11-03 20:00:00+00:00,2024-11-04 00:00:00+00:00,48,48,OK,556.94,548.43,8.510000000000105,2024-11-03 20:00:00+00:00,2024-11-03 20:10:00+00:00,2024-11-03 20:30:00+00:00,H2,2024-11-03 20:20:00+00:00,2024-11-03 20:25:00+00:00,556.11,True,True,True,True,True,True,0.004583328837819924,2.2916644189099618,TP,2024-11-03 21:20:00+00:00,1.3251077164120806,H2
Z20,2024-11-03,2024,2024-11-03 20:00:00+00:00,2024-11-04 00:00:00+00:00,2024-11-04 00:00:00+00:00,2024-11-04 04:00:00+00:00,48,48,OK,560.22,555.68,4.540000000000077,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-04,2024,2024-11-04 00:00:00+00:00,2024-11-04 04:00:00+00:00,2024-11-04 04:00:00+00:00,2024-11-04 08:00:00+00:00,48,48,OK,564.71,553.13,11.580000000000041,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-04,2024,2024-11-04 04:00:00+00:00,2024-11-04 08:00:00+00:00,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,48,48,OK,564.05,558.26,5.789999999999964,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-04,2024,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,2024-11-04 12:00:00+00:00,2024-11-04 16:00:00+00:00,48,48,OK,562.35,556.18,6.170000000000073,2024-11-04 12:15:00+00:00,2024-11-04 12:20:00+00:00,2024-11-04 12:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2024-11-04,2024,2024-11-04 12:00:00+00:00,2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,2024-11-04 20:00:00+00:00,48,48,OK,563.33,556.3,7.030000000000086,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-04,2024,2024-11-04 16:00:00+00:00,2024-11-04 20:00:00+00:00,2024-11-04 20:00:00+00:00,2024-11-05 00:00:00+00:00,48,48,OK,560.52,550.88,9.639999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-04,2024,2024-11-04 20:00:00+00:00,2024-11-05 00:00:00+00:00,2024-11-05 00:00:00+00:00,2024-11-05 04:00:00+00:00,48,48,OK,553.51,543.22,10.289999999999964,2024-11-05 00:05:00+00:00,2024-11-05 00:20:00+00:00,2024-11-05 00:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-05,2024,2024-11-05 00:00:00+00:00,2024-11-05 04:00:00+00:00,2024-11-05 04:00:00+00:00,2024-11-05 08:00:00+00:00,48,48,OK,555.78,550.99,4.789999999999964,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-05,2024,2024-11-05 04:00:00+00:00,2024-11-05 08:00:00+00:00,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,48,48,OK,561.03,554.84,6.189999999999941,2024-11-05 08:00:00+00:00,2024-11-05 08:05:00+00:00,2024-11-05 09:00:00+00:00,H2,2024-11-05 08:45:00+00:00,2024-11-05 08:50:00+00:00,559.88,True,True,True,True,True,False,-0.002214438808316009,-1.1072194041580046,SESSION_CLOSE,2024-11-05 11:55:00+00:00,1.6192784060312306,H2
Z08,2024-11-05,2024,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,2024-11-05 12:00:00+00:00,2024-11-05 16:00:00+00:00,48,48,OK,561.91,558.22,3.689999999999941,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-05,2024,2024-11-05 12:00:00+00:00,2024-11-05 16:00:00+00:00,2024-11-05 16:00:00+00:00,2024-11-05 20:00:00+00:00,48,48,OK,569.99,558.55,11.440000000000055,2024-11-05 16:35:00+00:00,2024-11-05 16:40:00+00:00,2024-11-05 17:45:00+00:00,H2,2024-11-05 16:50:00+00:00,2024-11-05 16:55:00+00:00,568.58,True,True,True,True,True,False,-0.0075360899081923765,-3.7680449540961884,SL,2024-11-05 19:50:00+00:00,1.4108391608391495,H2
Z16,2024-11-05,2024,2024-11-05 16:00:00+00:00,2024-11-05 20:00:00+00:00,2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,48,48,OK,571.97,559.48,12.490000000000009,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-05,2024,2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,2024-11-06 00:00:00+00:00,2024-11-06 04:00:00+00:00,48,48,OK,567.44,559.03,8.410000000000082,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-06,2024,2024-11-06 00:00:00+00:00,2024-11-06 04:00:00+00:00,2024-11-06 04:00:00+00:00,2024-11-06 08:00:00+00:00,48,48,OK,589.42,563.13,26.289999999999964,2024-11-06 07:35:00+00:00,2024-11-06 07:40:00+00:00,,NO_H2_BY_END,2024-11-06 07:45:00+00:00,2024-11-06 07:50:00+00:00,586.49,True,True,False,True,False,False,-0.005148826066940613,-2.574413033470307,SESSION_CLOSE,2024-11-06 07:55:00+00:00,1.3714974007861,NO_H2_BY_END
Z04,2024-11-06,2024,2024-11-06 04:00:00+00:00,2024-11-06 08:00:00+00:00,2024-11-06 08:00:00+00:00,2024-11-06 12:00:00+00:00,48,48,OK,589.86,575.55,14.31000000000006,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-06,2024,2024-11-06 08:00:00+00:00,2024-11-06 12:00:00+00:00,2024-11-06 12:00:00+00:00,2024-11-06 16:00:00+00:00,48,48,OK,585.22,576.14,9.080000000000041,2024-11-06 12:20:00+00:00,2024-11-06 12:35:00+00:00,2024-11-06 14:40:00+00:00,H2,2024-11-06 12:40:00+00:00,2024-11-06 12:45:00+00:00,584.33,True,True,True,True,True,False,-0.00616174935396102,-3.08087467698051,SL,2024-11-06 13:15:00+00:00,1.3267254038179042,H2
Z12,2024-11-06,2024,2024-11-06 12:00:00+00:00,2024-11-06 16:00:00+00:00,2024-11-06 16:00:00+00:00,2024-11-06 20:00:00+00:00,48,48,OK,585.84,579.31,6.530000000000086,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-06,2024,2024-11-06 16:00:00+00:00,2024-11-06 20:00:00+00:00,2024-11-06 20:00:00+00:00,2024-11-07 00:00:00+00:00,48,48,OK,588.75,581.89,6.860000000000014,2024-11-06 20:00:00+00:00,2024-11-06 20:10:00+00:00,2024-11-06 20:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-11-06,2024,2024-11-06 20:00:00+00:00,2024-11-07 00:00:00+00:00,2024-11-07 00:00:00+00:00,2024-11-07 04:00:00+00:00,48,48,OK,595.35,586.55,8.800000000000068,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
