partition,entry_tf,regime,activation_ts,signal_ts,signal_close_ts,entry_ts,entry_px,label,target_hit_ts,h1_weak_ts,activation_age_h,activation_bars_4h,h4_spread,h4_spread_chg3,h4_ema20_slope3,h4_ema50_slope3,h4_ext20,h4_atr_pct,h1_strong,h1_spread,h1_ema20_slope3,h1_ema50_slope3,h1_ext20,h1_ret3,h1_atr_pct,pb_low_band_pos,pb_close_ext20,reclaim_body_range,reclaim_clv,reclaim_ext20,reclaim_range_pct,ltf_spread,ltf_ema20_slope3,flow_15m,flow_30m,flow_60m,volume_expansion_60m,ret_60m
development,5m,R4_FRESH,2024-01-28 00:00:00+00:00,2024-01-28 01:50:00+00:00,2024-01-28 01:55:00+00:00,2024-01-28 01:55:00+00:00,42124.6,FOLLOWTHROUGH,2024-01-28 04:05:00+00:00,2024-01-28 16:00:00+00:00,1.9166666666666667,0.0,0.0010124824460087645,0.003987511394966491,0.0064049647816382905,0.0024427150796297063,0.022089633627619995,0.011367237680826977,0.0,0.01006582463568618,0.0018086714480595443,0.0019519014106408,0.0030297243684753268,-0.003832663309427664,0.0030993679766915866,0.9278538927867004,0.00034549886142146955,0.7038539553751529,0.8904665314401392,0.001055484256645583,0.0011703375224928643,0.0004946560872005659,0.00018560648039770433,0.118081378818228,0.05456284949826109,0.1254449794973918,2.1220775934955087,0.0034468876771978074
development,5m,R4_FRESH,2024-02-02 04:00:00+00:00,2024-02-03 00:05:00+00:00,2024-02-03 00:10:00+00:00,2024-02-03 00:10:00+00:00,43169.6,FAKEOUT,,2024-02-03 07:00:00+00:00,20.166666666666668,5.0,0.010119524051514813,4.490637709724139e-05,0.0021196227024449653,0.002064170896259594,0.006828904356948818,0.01412658713617446,1.0,0.002390289076099224,0.0008791593421081653,0.0006130716259703353,0.003939238749968774,0.005795049052947476,0.006349371762043709,0.9084789483803386,0.00030392412855529983,0.6956521739130435,0.698550724637639,0.0007778255650127279,0.0007991734924576554,0.0011149935388182406,0.0002379469541245818,-0.2039696588873044,-0.163315650043742,-0.09369387058506208,0.5006799169263892,0.0003035463950968875
development,5m,R4_FRESH,2024-02-06 20:00:00+00:00,2024-02-06 22:35:00+00:00,2024-02-06 22:40:00+00:00,2024-02-06 22:40:00+00:00,43182.0,FAKEOUT,2024-02-07 17:25:00+00:00,2024-02-07 04:00:00+00:00,2.6666666666666665,0.0,0.00441981170478225,0.0004108814090852935,0.0015489861618036113,0.0011018071038320168,0.00775980599305326,0.011372315796321331,1.0,0.0019271641872280858,0.0013126733924234682,0.000730012547945242,0.0035276702226518723,-0.0007549511829112454,0.005869031892809991,0.7204057260918789,0.0006007191260566813,0.014925373134381036,0.07835820895516107,0.0005539776096167192,0.000620627528536197,0.00018231635404446504,0.00013805055006185565,0.22743681063292484,0.13050094638583937,0.062193578784830984,0.5352479942953674,-0.00027087220851151894
development,5m,R4_FRESH,2024-02-07 20:00:00+00:00,2024-02-08 05:45:00+00:00,2024-02-08 05:50:00+00:00,2024-02-08 05:50:00+00:00,44578.4,FOLLOWTHROUGH,2024-02-08 11:15:00+00:00,,9.833333333333334,2.0,0.007361693625172426,0.003595418088756209,0.007243214606339276,0.003523803698465141,0.028417849807030004,0.010334326706991985,1.0,0.010561965228280373,0.004795722749580753,0.003101976230955455,0.01224113699642187,-0.003524645630828549,0.006728577114421452,0.2979215904235649,0.0005483364508628476,0.17272727272727273,0.2636363636363636,0.000686791872206396,0.001233784150584477,0.0004864640405833769,0.00017678183346428526,0.049337850317068076,0.09549868864213532,0.040498127544537514,0.5623588704749092,0.0010644294186734626
development,5m,R4_FRESH,2024-02-12 20:00:00+00:00,2024-02-13 00:25:00+00:00,2024-02-13 00:30:00+00:00,2024-02-13 00:30:00+00:00,50183.8,FAKEOUT,,2024-02-13 14:00:00+00:00,4.5,1.0,0.03522315751191621,0.0020744563358268686,0.012449715996890692,0.009022858281980229,0.038305648058100064,0.01548918608762113,1.0,0.013855484805079206,0.005417856637068772,0.0037343850894947356,0.015481438490140862,-0.004663435477185063,0.009957231757422379,0.554963479953302,-0.00021292866622344938,0.9367441860465184,0.971162790697688,0.003440959959757524,0.004284251092982197,0.0009548356476769559,0.00045511612367676825,0.3073421481259356,0.11891609869498275,0.04573578146295302,0.7387884495961214,0.0055765396599574135
development,5m,R4_FRESH,2024-02-14 16:00:00+00:00,2024-02-14 21:50:00+00:00,2024-02-14 21:55:00+00:00,2024-02-14 21:55:00+00:00,51779.0,FOLLOWTHROUGH,2024-02-15 00:25:00+00:00,2024-02-15 16:00:00+00:00,5.916666666666667,1.0,0.03704768272078109,0.0028644734667334706,0.01386205989556826,0.009766309975019314,0.04078688408824932,0.018571497641265103,1.0,0.016283220339832895,0.004037167546086298,0.003534996789081555,0.012908788711278093,0.0004604862192727488,0.010439053581063644,0.4548390082550371,0.0011297913266351861,0.6851424172440262,0.7290223248652504,0.002577321700952474,0.002508734219018899,0.00036724693913242726,0.0003901116361913057,0.21364940059655652,0.18709835937807118,0.0497116474422176,0.7913460003337401,0.0019059376245631476
development,5m,R4_FRESH,2024-02-25 00:00:00+00:00,2024-02-25 05:20:00+00:00,2024-02-25 05:25:00+00:00,2024-02-25 05:25:00+00:00,51700.0,FAKEOUT,2024-02-25 20:15:00+00:00,2024-02-25 16:00:00+00:00,5.416666666666667,1.0,0.0031701565793817617,0.0006879621092126609,0.0017526077993639893,0.0010391962554218864,0.00571331547067605,0.009051400605233602,1.0,0.0022284531868674634,0.0012920349547404922,0.0007543215964411829,0.0036382618380706505,-0.0015236239046536593,0.003989432333739099,0.09985885361125003,0.00019154914383465808,0.8954423592493862,1.0,0.0013438475139284185,0.0014429400386846915,0.00014947662669460504,0.00024595042321446726,0.23695090998982665,0.18641392470347481,0.07419612974603412,0.7160094983280418,0.0019399262401671447
development,5m,R4_FRESH,2024-02-26 16:00:00+00:00,2024-02-26 19:15:00+00:00,2024-02-26 19:20:00+00:00,2024-02-26 19:20:00+00:00,54148.3,FOLLOWTHROUGH,2024-02-26 19:40:00+00:00,,3.3333333333333335,0.0,0.004376801567219401,0.00044626167069263326,0.0016082308232116419,0.001067096127968394,0.02434502668969431,0.009006336291133791,1.0,0.00630166766480871,0.0095157479452207,0.004259674702062019,0.028678005690408247,0.014232405248116642,0.007241718650432505,0.9822197291177815,0.0064051473615931625,0.45058378556158635,0.48215753987831783,0.010342404408537368,0.011230269463676579,0.007652423019350295,0.0018615427824280161,0.13712951860660108,0.12881893093730798,0.10096375971587196,6.659621167300303,0.011465503553783174
development,5m,R4_FRESH,2024-03-04 12:00:00+00:00,2024-03-04 17:15:00+00:00,2024-03-04 17:20:00+00:00,2024-03-04 17:20:00+00:00,67035.0,FOLLOWTHROUGH,2024-03-04 20:40:00+00:00,2024-03-05 08:00:00+00:00,5.333333333333333,1.0,0.042642820681585474,0.0015279654199503723,0.013709341918937135,0.010338158640548727,0.05587761336884917,0.01438723128390433,1.0,0.01794121540337572,0.009189122649120939,0.005618800068723164,0.02858668446668299,0.02217936206907134,0.01156571438864549,0.6611395147873714,0.0036308019776506747,0.752089136490242,0.9695582968563415,0.00836964491366437,0.007497575893190211,0.005377338630141122,0.001127095013021905,0.13749178894268127,0.09372198679384378,0.00527296110910956,2.6391498005081884,0.004089152511908001
development,5m,R4_FRESH,2024-03-06 20:00:00+00:00,2024-03-06 20:10:00+00:00,2024-03-06 20:15:00+00:00,2024-03-06 20:15:00+00:00,67200.1,FAKEOUT,,2024-03-06 23:00:00+00:00,0.25,0.0,0.0405690999521409,0.0005890519955558948,0.009136608664214922,0.008521164037810558,0.02478236770213345,0.039253182842216364,1.0,0.007729263772702106,0.0044999603255309354,0.002646884485605819,0.008391596711125429,-0.00534080182007135,0.017774517802210968,0.4856498201145663,0.0021976759873178387,0.41716458446500027,0.7762085822922377,0.0030201146909062766,0.0027395833333332033,0.001078869109612372,0.0005440314792429577,0.19632886069665562,0.09861737032651577,0.04694983268027063,0.48710038650734494,0.003945565832385922
development,5m,R4_FRESH,2024-03-11 12:00:00+00:00,2024-03-11 12:30:00+00:00,2024-03-11 12:35:00+00:00,2024-03-11 12:35:00+00:00,72117.4,FAKEOUT,,2024-03-12 04:00:00+00:00,0.5833333333333334,0.0,0.03199036940831957,3.9161594862967275e-05,0.008112618601140462,0.006931835340433757,0.03690677882314185,0.01400849892855048,1.0,0.009678951699101827,0.008398491935057288,0.00430401305254611,0.022475657665372413,0.0034158311715628553,0.011757297016511124,0.9276602456546429,0.003518978007888663,0.3297703879651852,0.5095011876484622,0.004222713210298509,0.0035026172565603532,0.004039168193865022,0.0008430530589277323,0.19700486629676492,0.11899331199030556,0.03402181150207101,4.072735230729739,0.005029502512660766
development,5m,R4_FRESH,2024-03-13 16:00:00+00:00,2024-03-13 18:30:00+00:00,2024-03-13 18:35:00+00:00,2024-03-13 18:35:00+00:00,73204.6,FOLLOWTHROUGH,2024-03-14 07:10:00+00:00,2024-03-14 11:00:00+00:00,2.5833333333333335,0.0,0.033849729635631244,0.00026462054153923026,0.007609629142104825,0.00709803140358688,0.018321321430503856,0.019163288390564477,0.0,0.008178771595724816,0.001553482962884375,0.0016013740175050326,0.004566992217803418,0.006559477893178567,0.00885785509180161,0.9001146181842907,0.002128208458322922,0.675627240143391,0.8517025089606106,0.0037865799890430926,0.0030489887247522295,0.0009080698117471864,0.000638452415034118,0.12830681186116788,0.021024118923857842,0.025505547268268723,0.5487214943696263,0.006039983453606235
development,5m,R4_FRESH,2024-03-25 20:00:00+00:00,2024-03-26 03:15:00+00:00,2024-03-26 03:20:00+00:00,2024-03-26 03:20:00+00:00,70526.4,FOLLOWTHROUGH,2024-03-26 07:25:00+00:00,2024-03-26 17:00:00+00:00,7.333333333333333,1.0,0.0059600408669765815,0.01016287591561341,0.0168866587970924,0.006907992209073222,0.043324459075828804,0.018804724140784407,0.0,0.022490435224331314,0.004644472175994749,0.004536157962412948,0.017179965596498977,0.009550847033416465,0.01179100704871976,0.9259398806065565,0.0014242264093754257,0.382073109664444,0.8627941912868847,0.00226602140090155,0.002831563783207382,0.001034858839292573,0.0005414171085490993,-0.08538090535891522,0.09654436813373346,0.09487016990481018,0.7251136310708661,0.004024560209670014
development,5m,R4_FRESH,2024-03-28 12:00:00+00:00,2024-03-28 13:25:00+00:00,2024-03-28 13:30:00+00:00,2024-03-28 13:30:00+00:00,71089.9,FOLLOWTHROUGH,2024-03-28 15:00:00+00:00,2024-03-29 04:00:00+00:00,1.5,0.0,0.017046816206159845,0.0006409813301057922,0.004779456082831305,0.0038658241564983545,0.020601421514815324,0.017920052756428453,1.0,0.0046923749002516155,0.0034998595646903263,0.0018710544628468626,0.011070933558575458,0.003963303687614106,0.007219239377207741,0.5121001766631962,0.0023077185164175574,0.6266974862756155,0.6876625252816989,0.004840784186496657,0.004868483427322388,0.0011873963569100274,0.0007838222444787794,0.1228603510396191,0.06535136001278387,0.0759052070878187,1.637164162676509,0.007173054363903031
development,5m,R4_FRESH,2024-03-31 20:00:00+00:00,2024-03-31 22:20:00+00:00,2024-03-31 22:25:00+00:00,2024-03-31 22:25:00+00:00,71039.9,FOLLOWTHROUGH,2024-03-31 23:35:00+00:00,2024-04-01 04:00:00+00:00,2.4166666666666665,0.0,0.012229836363439668,0.00017280598212001536,0.002889237794782832,0.0025861581003733514,0.014393877046868656,0.008943947101059408,1.0,0.0034388192556798016,0.0021311697912724473,0.0012217153592881573,0.005190287945978211,-0.0006340269588263059,0.004489341891481158,0.2352703833522841,-0.00021971733015785624,0.7366746221162129,0.8162291169451726,0.0009808195660962874,0.0017694306571808631,0.0006565253308017826,0.00017775016007137498,-0.12350642305981832,0.03964209497691571,0.07826814164299749,1.3296026803558396,0.000561972622496798
development,5m,R4_FRESH,2024-04-07 08:00:00+00:00,2024-04-07 08:00:00+00:00,2024-04-07 08:05:00+00:00,2024-04-07 08:05:00+00:00,69446.4,FOLLOWTHROUGH,2024-04-07 15:15:00+00:00,2024-04-07 20:00:00+00:00,0.08333333333333333,0.0,0.0004796844614276232,0.003933845057094783,0.006169751088886252,0.0022910740865829072,0.01947016796012497,0.015236572634572282,1.0,0.008435776306104505,0.0026232867096926526,0.0020318483062760446,0.007921909003790228,0.0009985829357761489,0.005737565484651262,0.5960140565183855,0.00012425265950923923,0.6621961441743343,0.8013411567477241,0.0011402181697581185,0.0017178740984041324,0.00048432544863027575,0.00019057416789639917,-0.22297937674459722,-0.0821231141049875,0.028681726456357075,0.9644903027821995,0.0023569995525598575
development,5m,R4_FRESH,2024-04-11 04:00:00+00:00,2024-04-11 07:00:00+00:00,2024-04-11 07:05:00+00:00,2024-04-11 07:05:00+00:00,70848.7,FOLLOWTHROUGH,2024-04-11 07:25:00+00:00,2024-04-11 12:00:00+00:00,3.0833333333333335,0.0,0.008202845874766943,0.0010986110620943203,0.0036777317810682835,0.0023574180519050506,0.014831837161126906,0.0166886794068549,1.0,0.003420893437343828,0.0025346247977199436,0.0013550911593740239,0.008283349237522216,-0.0019365166677245416,0.007354508719625066,0.6236105704408237,0.000412362480800082,0.8458498023714796,0.8903162055335362,0.0014645035899276148,0.0014283960044432303,0.0005273540366121847,0.0002613277399640809,-0.07739416196714598,-0.07000868829486367,0.054943040978565796,0.7377296765364193,0.0013426859655396584
development,5m,R4_FRESH,2024-04-12 04:00:00+00:00,2024-04-12 11:40:00+00:00,2024-04-12 11:45:00+00:00,2024-04-12 11:45:00+00:00,70977.4,FAKEOUT,,2024-04-12 13:00:00+00:00,7.75,1.0,0.0086754080048413,0.00040682029606653805,0.002398916090746186,0.0019530445071056788,0.009141355707083399,0.01598315628282066,1.0,0.0037518739777534687,0.0007933500126068873,0.0007669211846911729,0.0028560959732154183,0.00010165772690506891,0.005181496060054237,0.5417992874558442,0.0005695608157010048,0.7106918238993416,0.7814465408804753,0.001668279930784011,0.001792119745158277,0.0003610767572654087,0.00031590323863813375,0.30041190076111357,0.12280546116469038,0.13634225759572616,0.7698693855830616,0.0018914958909368451
development,5m,R4_FRESH,2024-04-22 16:00:00+00:00,2024-04-22 19:50:00+00:00,2024-04-22 19:55:00+00:00,2024-04-22 19:55:00+00:00,66409.9,FOLLOWTHROUGH,2024-04-22 22:55:00+00:00,2024-04-23 05:00:00+00:00,3.9166666666666665,0.0,0.0007017352040082265,0.0034808410928419253,0.005593961649118372,0.002125304221742267,0.01663602734995758,0.013200471405962652,1.0,0.008463004147714722,0.002564946329934104,0.002006357390923035,0.00715295296075252,0.005067700722181545,0.006870711259477025,0.7654291945491823,0.0009804615960774207,0.11024498886407415,0.9988864142538327,0.0010218286800262794,0.0013522080292246023,0.0006737041881175646,0.00022780013687061644,0.1363353513085335,0.12420454573489995,0.038464411441695746,0.76213125128923,0.0016908555035006767
development,5m,R4_FRESH,2024-05-05 04:00:00+00:00,2024-05-05 08:45:00+00:00,2024-05-05 08:50:00+00:00,2024-05-05 08:50:00+00:00,63834.0,FOLLOWTHROUGH,2024-05-05 15:25:00+00:00,2024-05-05 21:00:00+00:00,4.833333333333333,1.0,0.0018609011075427363,0.005170417581692937,0.008528542079248084,0.003348351367400279,0.026106629602363634,0.017807830228646886,0.0,0.012877582936152281,0.00024114421522697957,0.0017092260506184622,0.004942547567933942,0.005987239015761592,0.006847362640640511,0.8112245512554296,0.0020009900088569284,0.34022346368715894,0.6312849162011173,0.0026718686882366105,0.002804148259548203,0.002038379761968797,0.00047740158171745894,0.07025673014082852,-0.003672594794767394,-0.021368094941164914,1.2743220624238187,0.001224984668085627
development,5m,R4_FRESH,2024-05-07 16:00:00+00:00,2024-05-07 16:00:00+00:00,2024-05-07 16:05:00+00:00,2024-05-07 16:05:00+00:00,63786.5,FAKEOUT,,2024-05-07 17:00:00+00:00,0.08333333333333333,0.0,0.009024639483871666,2.8766494034309503e-06,0.0019224840244515126,0.0018479685456969984,0.007016985890347105,0.01526447967352065,0.0,0.001192062662374958,-0.0001556617668889747,7.561435064986048e-05,0.0005114403865253889,0.001183316649563837,0.008832544790008294,0.8423115624101283,0.0004163165320777282,0.7080630213160373,0.9036144578313131,0.0014613086131561202,0.001691580506847083,0.000604047786010173,0.0003146198886383184,0.05221092582966531,0.11135646545788287,-0.054980375560239644,1.61237422251218,-0.0053082247855424924
development,5m,R4_FRESH,2024-05-10 08:00:00+00:00,2024-05-10 10:40:00+00:00,2024-05-10 10:45:00+00:00,2024-05-10 10:45:00+00:00,63002.0,FOLLOWTHROUGH,2024-05-10 12:05:00+00:00,2024-05-10 15:00:00+00:00,2.75,0.0,7.88661779007429e-05,0.0018287995784706304,0.002863452932302781,0.0010522293138057748,0.009111068287119037,0.014166451242508376,1.0,0.0034177141091324,0.002270997429715896,0.001260410406934379,0.007189655589423262,-0.00035164974418266937,0.006098764582525945,0.0015917571212025559,-0.00022479382162532874,0.3027027027027551,0.9981981981982244,3.936832271932074e-05,0.0008809258133484863,0.00029507433957480663,6.494811373467992e-05,-0.14571023640347378,0.07081589210190847,-0.13259262674113323,0.6395092532907334,-0.002577388953006965
development,5m,R4_FRESH,2024-05-15 16:00:00+00:00,2024-05-16 08:50:00+00:00,2024-05-16 08:55:00+00:00,2024-05-16 08:55:00+00:00,66245.1,FOLLOWTHROUGH,2024-05-16 12:35:00+00:00,2024-05-16 15:00:00+00:00,16.916666666666668,4.0,0.012274455135403664,0.0071329887147581926,0.013700219476955136,0.006556310007500142,0.03954810184931619,0.014959260860168595,0.0,0.01936994284420287,0.003642004023299203,0.003782903182630004,0.012794153005897937,0.004713489456588338,0.006978603846985111,0.9026060983663544,0.0012023627290020918,0.6090775988285432,0.9912152269398858,0.0016553322117780962,0.0010310180964055195,0.0014575174683022353,0.00042241522667333027,-0.04334239542084087,-0.173528517074657,-0.045173564408835735,0.7477179838955902,0.0023255638016990154
development,5m,R4_FRESH,2024-05-20 20:00:00+00:00,2024-05-20 21:55:00+00:00,2024-05-20 22:00:00+00:00,2024-05-20 22:00:00+00:00,69693.0,FOLLOWTHROUGH,2024-05-20 23:20:00+00:00,2024-05-21 15:00:00+00:00,2.0,0.0,0.02018914772092678,0.0009199233589423546,0.006708029489728978,0.004905117332204626,0.04454222628223693,0.011440180188858697,1.0,0.009326915035282124,0.009120409215203878,0.004520762633822274,0.02570189823801934,0.014721512831638028,0.009169923642559984,0.766654176015146,0.003579324471992035,0.634745762711815,0.8004237288135346,0.005176197885618771,0.003386284686101454,0.003988325740496191,0.0008670832725073943,0.06815020594165457,0.06760011352769461,0.04042203238845758,2.166940155128238,0.0029198445819540453
development,5m,R4_FRESH,2024-05-31 00:00:00+00:00,2024-05-31 02:35:00+00:00,2024-05-31 02:40:00+00:00,2024-05-31 02:40:00+00:00,68603.6,FAKEOUT,,2024-05-31 07:00:00+00:00,2.6666666666666665,0.0,7.664222811255437e-05,0.0008920036604524252,0.0014181134887482926,0.0005326277133322834,0.0018600376407616657,0.012506643971868198,0.0,0.0017482347817102865,0.0002370562137066457,0.00030648443708852476,0.000860882868132606,0.0018125668374877613,0.007000688417890502,0.14795302948146233,0.000334213053598426,0.8405405405406978,0.8432432432435579,0.0007124009511508206,0.0005393302975354062,0.0004645988622991128,0.00013536395929438774,-0.27293039826381627,0.004622749964117015,-0.03441234759863464,0.9246146628437373,0.0006957825657603056
development,5m,R4_FRESH,2024-05-31 12:00:00+00:00,2024-05-31 13:00:00+00:00,2024-05-31 13:05:00+00:00,2024-05-31 13:05:00+00:00,68806.2,FAKEOUT,,2024-05-31 14:00:00+00:00,1.0833333333333333,0.0,0.00030773094002428447,0.0002310887119117301,0.0004353112958152512,0.00020423905819796042,0.0012101755413428785,0.011481162262441972,1.0,0.0009228126234731192,0.0004686094376034799,0.00027689347714412706,0.004034692831516595,0.010134812123530068,0.004319466619513933,0.8055664934758463,0.0011707425927365111,0.8142509135200942,0.9908647990255784,0.0028165738929734935,0.0023864093840243856,0.0023003372974670657,0.0006622046591147559,0.04847911804814716,-0.01746314185030336,0.043721703591668735,3.3006913645929443,0.004990900406925514
development,5m,R4_FRESH,2024-06-03 12:00:00+00:00,2024-06-04 03:05:00+00:00,2024-06-04 03:10:00+00:00,2024-06-04 03:10:00+00:00,69362.7,FAKEOUT,2024-06-04 14:05:00+00:00,2024-06-04 06:00:00+00:00,15.166666666666666,3.0,0.0025040779722682654,0.002166328311839067,0.003953353263402185,0.0017883695456007652,0.005844444284757555,0.01054081688970737,0.0,0.005362464092276253,0.0005525202664550378,0.0008802729367046622,0.0017609718849295906,0.004714501084945422,0.007884340564027157,0.4808977278398227,0.0008724763172186984,0.9508070714834094,1.0,0.0024002035963289125,0.001875645158500029,0.0008474776988253136,0.0003497443764708839,0.41411977956986107,0.15287929546487897,-0.05261052835957273,0.5307005348126494,0.0009856482116186172
development,5m,R4_FRESH,2024-07-02 08:00:00+00:00,2024-07-02 12:20:00+00:00,2024-07-02 12:25:00+00:00,2024-07-02 12:25:00+00:00,62804.3,FAKEOUT,2024-07-02 12:50:00+00:00,2024-07-02 12:25:00+00:00,4.416666666666667,1.0,0.0006494304444262257,0.0015963519109975085,0.0026597333637407563,0.0010624725644098705,0.007282156633361264,0.011148047664754038,0.0,0.004010581728070324,-0.0007774051669956309,0.0002213429094340208,-0.0008298136840688421,0.0025085333218439754,0.0038396809554962644,0.5833569601586377,0.0007112107850917272,0.24421052631575885,0.7452631578947675,0.0008104674916134496,0.0007563164364280209,0.0002609812954787785,0.00016998422887989958,0.04637618979663348,0.005756629039739215,0.06734023443353593,0.8432558401065638,0.001970297171865809
development,5m,R4_FRESH,2024-07-14 04:00:00+00:00,2024-07-14 04:05:00+00:00,2024-07-14 04:10:00+00:00,2024-07-14 04:10:00+00:00,59558.0,FOLLOWTHROUGH,2024-07-14 04:25:00+00:00,,0.16666666666666666,0.0,0.0010113589720847733,0.0034436157618735926,0.005522030123513756,0.0021040526030602475,0.021467342036638817,0.01281928637527191,1.0,0.008506166085067862,0.0034414191131352505,0.0023478000825451896,0.009164748298216334,-0.004767271101495774,0.006583302287012233,0.29158815163132196,0.0007459288342018268,0.957055214723883,0.9989775051124894,0.0020957329986266383,0.0016420995367533594,0.0008708548294637303,0.0003338613972461659,0.12399045208259268,-0.03192841572656428,-0.06482264469607966,0.8346949073423838,0.0009377820278613225
development,5m,R4_FRESH,2024-07-19 20:00:00+00:00,2024-07-20 04:40:00+00:00,2024-07-20 04:45:00+00:00,2024-07-20 04:45:00+00:00,66599.2,FOLLOWTHROUGH,2024-07-20 17:15:00+00:00,,8.75,2.0,0.027885867479866017,0.002863644257050983,0.010586799533753292,0.007431016901027678,0.02750130970591166,0.014888271171629587,1.0,0.011766128227671048,0.0027725466598264117,0.0025008287822552233,0.009175355461626691,0.002676567607055036,0.0073259440462044535,0.33713828159937315,4.693528546122997e-05,0.18727915194354647,0.6819787985866052,0.00011446320764295469,0.00042492939114980053,0.00013711254232716416,8.614504596149974e-05,-0.09094877663738811,0.24078074258351767,0.0414620993091222,0.35592096651799265,4.054261028341166e-05
development,5m,R4_FRESH,2024-07-26 08:00:00+00:00,2024-07-26 13:25:00+00:00,2024-07-26 13:30:00+00:00,2024-07-26 13:30:00+00:00,67389.9,FOLLOWTHROUGH,2024-07-26 13:55:00+00:00,,5.5,1.0,0.007034776808399203,0.0027008272190892513,0.005794723136675903,0.0029959449304930007,0.019871271900958755,0.01493321513115283,1.0,0.007390146758956169,0.004024723070546706,0.0024074346739177163,0.01148719674734268,0.0003791449463694807,0.005527154643338578,0.3023528821957319,0.0014355992218488944,0.7683246073298634,0.8861256544502912,0.0020858443348789005,0.0011337111381182795,0.0005754850053074639,0.0003821593961141619,0.3143551009169914,0.03397454714659741,-0.051598900000986304,0.9651541384780419,0.0010844327451151603
development,5m,R4_FRESH,2024-07-29 04:00:00+00:00,2024-07-29 12:45:00+00:00,2024-07-29 12:50:00+00:00,2024-07-29 12:50:00+00:00,69765.6,FAKEOUT,,2024-07-29 15:00:00+00:00,8.833333333333334,2.0,0.01577685624852029,0.0023678448685309876,0.007279272736415786,0.0046541595643292575,0.0219541507179471,0.013824606505544956,1.0,0.008530951777981693,0.0029179688324260924,0.0021487333398493014,0.008322632628061188,0.0016403594677112388,0.006321668738149577,0.6249114815662778,0.001017771553842855,0.34185932120019186,0.6256763403836462,0.001819946789009782,0.0029140477743297604,0.0007465969157025937,0.0005145141865307649,0.08833164608753166,0.17274243406761997,0.03591363859902,2.5915408699235916,0.0019906099510391684
development,5m,R4_FRESH,2024-08-11 00:00:00+00:00,2024-08-11 01:10:00+00:00,2024-08-11 01:15:00+00:00,2024-08-11 01:15:00+00:00,61086.6,FOLLOWTHROUGH,2024-08-11 08:55:00+00:00,2024-08-11 12:00:00+00:00,1.25,0.0,0.00018076231483319746,0.003703876633929988,0.005835315057463327,0.002131293772519004,0.018142712499169752,0.017338789238562434,0.0,0.00792573744378271,0.0010013231603781482,0.0013684681513137684,0.004560200886794631,0.0003030769684440049,0.0046797751218550015,0.8562257989588139,0.00036374338629388997,0.6335877862595463,0.8778625954198752,0.0011893165239501408,0.0015011500085943227,0.0007520391100583921,0.000218818681914845,0.08406363383966686,0.1160867053520846,0.020424721259262025,0.7988338293735254,-0.0012817808906742112
development,5m,R4_FRESH,2024-08-14 04:00:00+00:00,2024-08-14 04:25:00+00:00,2024-08-14 04:30:00+00:00,2024-08-14 04:30:00+00:00,61113.5,FOLLOWTHROUGH,2024-08-14 12:30:00+00:00,2024-08-14 14:00:00+00:00,0.5,0.0,0.0005685863965585894,0.0035082256768420757,0.00550939062164904,0.002072658207408212,0.018378378694908663,0.02247103930212927,1.0,0.006556421918818782,0.0025984716097580407,0.0017642850374325935,0.010337384977045234,0.0027785459381872712,0.009697847293874887,0.4836045893850396,0.0013235641086119126,0.8406552494415414,0.9821295606850231,0.0028682177819335433,0.0021975504593911804,0.002027454597199075,0.00044276842388581877,0.01920671429920725,0.03735955824829369,-0.05389743597477517,1.1557566625585591,0.001240215079835627
development,5m,R4_FRESH,2024-08-21 16:00:00+00:00,2024-08-21 16:30:00+00:00,2024-08-21 16:35:00+00:00,2024-08-21 16:35:00+00:00,59642.7,FOLLOWTHROUGH,2024-08-21 18:20:00+00:00,2024-08-22 03:00:00+00:00,0.5833333333333334,0.0,0.0008055591774057196,0.0003083207433611125,0.0006618700667368921,0.00035191348365647547,0.0017210646806865145,0.01700964452620305,0.0,-7.317681491271274e-05,0.0005971146315233791,0.00022536324558053848,0.0001759915094645247,0.00010087424344318308,0.007448811485055308,0.6852364268446235,0.0008936837907824629,0.728209934395494,0.9587628865979234,0.0019922658742050907,0.0017889867494261175,0.0005260336121203545,0.0003819081413037627,0.11894456493479945,0.12888875726130575,-0.02706442197352864,1.3906671002237294,0.0010523665659616377
development,5m,R4_FRESH,2024-09-12 00:00:00+00:00,2024-09-12 01:15:00+00:00,2024-09-12 01:20:00+00:00,2024-09-12 01:20:00+00:00,57621.9,FOLLOWTHROUGH,2024-09-12 02:00:00+00:00,2024-09-12 13:00:00+00:00,1.3333333333333333,0.0,9.325680246464908e-05,0.0025227472705682736,0.003908077691709769,0.0014081007999921995,0.01298588226030657,0.01742375517896405,1.0,0.005618916129024251,0.0020603251961231334,0.001459924817658565,0.008255126689307904,0.004481051032350969,0.010412656185501551,0.8471545593284295,0.0001034924092119217,0.3961685823755124,0.4398467432950303,0.0009069013909652225,0.002264767848279644,0.0015116328778323708,0.0003101906616967951,-0.06666856631329651,-0.16137063357804005,0.052653259608885394,1.2889631896417262,0.002721637715912495
