signal_id,partition,date_utc,k,signal_ts,signal_bar_start,structural_outcome,previous_session_high,previous_session_low,zone_name,zone_fraction,zone_px,status,activated,activation_bar_start,activation_ts,confirmed,confirmation_bar_start,confirmation_ts,confirmation_close,prior_bar_high_at_confirm,pullback_low,pullback_low_fraction,filled,entry_ts,entry_px,stop_px,target_px,nominal_rr,exit_ts,exit_px,exit_reason,net_pnl_usd
external|2020-07-22|K2|2020-07-22 17:30:00+00:00,external,2020-07-22,2,2020-07-22 17:30:00+00:00,2020-07-22 17:25:00+00:00,TARGET_BREAK,9355.0,9292.56,Z85,0.85,9345.634,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,9355.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-07-24|K1|2020-07-24 15:50:00+00:00,external,2020-07-24,1,2020-07-24 15:50:00+00:00,2020-07-24 15:45:00+00:00,TARGET_BREAK,9565.0,9490.0,Z75,0.75,9546.25,TRADE,True,2020-07-24 15:55:00+00:00,2020-07-24 16:00:00+00:00,True,2020-07-24 16:45:00+00:00,2020-07-24 16:50:00+00:00,9563.9,9541.39,9525.55,0.4739999999999903,True,2020-07-24 16:50:00+00:00,9563.89,9525.55,9565.0,0.028951486697980644,2020-07-24 16:50:00+00:00,9565.0,TP_PREV_HIGH,-0.3419692196376275
external|2020-07-24|K1|2020-07-24 15:50:00+00:00,external,2020-07-24,1,2020-07-24 15:50:00+00:00,2020-07-24 15:45:00+00:00,TARGET_BREAK,9565.0,9490.0,Z80,0.8,9550.0,TRADE,True,2020-07-24 15:50:00+00:00,2020-07-24 15:55:00+00:00,True,2020-07-24 16:45:00+00:00,2020-07-24 16:50:00+00:00,9563.9,9541.39,9525.55,0.4739999999999903,True,2020-07-24 16:50:00+00:00,9563.89,9525.55,9565.0,0.028951486697980644,2020-07-24 16:50:00+00:00,9565.0,TP_PREV_HIGH,-0.3419692196376275
external|2020-07-24|K1|2020-07-24 15:50:00+00:00,external,2020-07-24,1,2020-07-24 15:50:00+00:00,2020-07-24 15:45:00+00:00,TARGET_BREAK,9565.0,9490.0,Z85,0.85,9553.75,TRADE,True,2020-07-24 15:50:00+00:00,2020-07-24 15:55:00+00:00,True,2020-07-24 16:45:00+00:00,2020-07-24 16:50:00+00:00,9563.9,9541.39,9525.55,0.4739999999999903,True,2020-07-24 16:50:00+00:00,9563.89,9525.55,9565.0,0.028951486697980644,2020-07-24 16:50:00+00:00,9565.0,TP_PREV_HIGH,-0.3419692196376275
external|2020-07-30|K1|2020-07-30 13:40:00+00:00,external,2020-07-30,1,2020-07-30 13:40:00+00:00,2020-07-30 13:35:00+00:00,TARGET_BREAK,11028.94,10826.55,Z75,0.75,10978.3425,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11028.94,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-07-30|K1|2020-07-30 13:40:00+00:00,external,2020-07-30,1,2020-07-30 13:40:00+00:00,2020-07-30 13:35:00+00:00,TARGET_BREAK,11028.94,10826.55,Z80,0.8,10988.462,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11028.94,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-07-30|K1|2020-07-30 13:40:00+00:00,external,2020-07-30,1,2020-07-30 13:40:00+00:00,2020-07-30 13:35:00+00:00,TARGET_BREAK,11028.94,10826.55,Z85,0.85,10998.5815,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11028.94,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-05|K1|2020-08-05 14:05:00+00:00,external,2020-08-05,1,2020-08-05 14:05:00+00:00,2020-08-05 14:00:00+00:00,TARGET_BREAK,11635.96,11283.0,Z75,0.75,11547.72,TARGET_BROKE_BEFORE_CONFIRMATION,True,2020-08-05 14:25:00+00:00,2020-08-05 14:30:00+00:00,False,,,,,11500.23,0.6154521758839532,False,,,,11635.96,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-05|K1|2020-08-05 14:05:00+00:00,external,2020-08-05,1,2020-08-05 14:05:00+00:00,2020-08-05 14:00:00+00:00,TARGET_BREAK,11635.96,11283.0,Z80,0.8,11565.367999999999,TARGET_BROKE_BEFORE_CONFIRMATION,True,2020-08-05 14:20:00+00:00,2020-08-05 14:25:00+00:00,False,,,,,11500.23,0.6154521758839532,False,,,,11635.96,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-05|K1|2020-08-05 14:05:00+00:00,external,2020-08-05,1,2020-08-05 14:05:00+00:00,2020-08-05 14:00:00+00:00,TARGET_BREAK,11635.96,11283.0,Z85,0.85,11583.016,TARGET_BROKE_BEFORE_CONFIRMATION,True,2020-08-05 14:20:00+00:00,2020-08-05 14:25:00+00:00,False,,,,,11500.23,0.6154521758839532,False,,,,11635.96,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-12|K1|2020-08-12 13:50:00+00:00,external,2020-08-12,1,2020-08-12 13:50:00+00:00,2020-08-12 13:45:00+00:00,TARGET_BREAK,11546.02,11425.0,Z75,0.75,11515.765,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11546.02,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-12|K1|2020-08-12 13:50:00+00:00,external,2020-08-12,1,2020-08-12 13:50:00+00:00,2020-08-12 13:45:00+00:00,TARGET_BREAK,11546.02,11425.0,Z80,0.8,11521.816,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11546.02,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-12|K1|2020-08-12 13:50:00+00:00,external,2020-08-12,1,2020-08-12 13:50:00+00:00,2020-08-12 13:45:00+00:00,TARGET_BREAK,11546.02,11425.0,Z85,0.85,11527.867,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11546.02,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-20|K1|2020-08-20 14:55:00+00:00,external,2020-08-20,1,2020-08-20 14:55:00+00:00,2020-08-20 14:50:00+00:00,TARGET_BREAK,11850.0,11690.47,Z75,0.75,11810.1175,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11850.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-20|K1|2020-08-20 14:55:00+00:00,external,2020-08-20,1,2020-08-20 14:55:00+00:00,2020-08-20 14:50:00+00:00,TARGET_BREAK,11850.0,11690.47,Z80,0.8,11818.094,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11850.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-08-20|K1|2020-08-20 14:55:00+00:00,external,2020-08-20,1,2020-08-20 14:55:00+00:00,2020-08-20 14:50:00+00:00,TARGET_BREAK,11850.0,11690.47,Z85,0.85,11826.0705,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,11850.0,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-09-07|K1|2020-09-07 16:10:00+00:00,external,2020-09-07,1,2020-09-07 16:10:00+00:00,2020-09-07 16:05:00+00:00,TARGET_BREAK,10188.54,9879.68,Z75,0.75,10111.325,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,10188.54,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-09-07|K1|2020-09-07 16:10:00+00:00,external,2020-09-07,1,2020-09-07 16:10:00+00:00,2020-09-07 16:05:00+00:00,TARGET_BREAK,10188.54,9879.68,Z80,0.8,10126.768,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,10188.54,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-09-07|K1|2020-09-07 16:10:00+00:00,external,2020-09-07,1,2020-09-07 16:10:00+00:00,2020-09-07 16:05:00+00:00,TARGET_BREAK,10188.54,9879.68,Z85,0.85,10142.211000000001,TARGET_BROKE_BEFORE_CONFIRMATION,False,,,False,,,,,,,False,,,,10188.54,,,,TARGET_BROKE_BEFORE_CONFIRMATION,
external|2020-09-11|K1|2020-09-11 16:05:00+00:00,external,2020-09-11,1,2020-09-11 16:05:00+00:00,2020-09-11 16:00:00+00:00,NO_BREAK,10334.99,10251.32,Z75,0.75,10314.0725,TRADE,True,2020-09-11 16:05:00+00:00,2020-09-11 16:10:00+00:00,True,2020-09-11 16:25:00+00:00,2020-09-11 16:30:00+00:00,10331.99,10311.9,10301.06,0.5944783076371428,True,2020-09-11 16:30:00+00:00,10331.99,10301.06,10334.99,0.09699321047526582,2020-09-11 16:30:00+00:00,10334.99,TP_PREV_HIGH,-0.2548198362561257
