role,partition,ref_min,hour,dev_block,entry_ts,parent_exit_ts,signal_ts,reentry_ts,outcome_class,rescued,loss_class,parent_pnl,parent_pnl_5bps,parent_loss_return,parent_mfe_R,parent_mae_R,parent_hold_min,signal_delay_min,first_reclaim_delay_min,first_to_second_gap_min,consecutive_two,closes_le_H_before_signal,first_reclaim_close_R,signal_close_R,max_close_R_to_signal,running_mfe_R_to_signal,running_mae_R_to_signal,giveback_R_to_signal,signal_body_R,signal_upper_wick_R,signal_lower_wick_R,signal_close_location,recovery_pnl,combined_episode_pnl
CENTRAL,external,360,15,,2021-02-17 15:05:00+00:00,2021-02-17 15:15:00+00:00,2021-02-17 15:20:00+00:00,2021-02-17 15:25:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.018085799030564953,-0.26808579903056495,3.6171598061129906e-05,0.04715083798882819,0.1818994413407794,10.0,10.0,5.0,5.0,True,0,0.04044692737430278,0.009162011173186844,0.04044692737430278,0.14391061452514203,0.042011173184355,0.03128491620111593,-0.03284916201117213,0.10189944134078306,0.05117318435754185,0.2752403846153846,-1.84397334072528,-1.862059139755845
CENTRAL,external,360,15,,2021-02-25 15:00:00+00:00,2021-02-25 15:20:00+00:00,2021-02-25 15:25:00+00:00,2021-02-25 15:30:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-0.7561897792413563,-1.0061897792413563,0.0015123795584827127,0.1434178066831132,0.17571204305898266,20.0,10.0,5.0,5.0,True,0,0.09351872617178855,0.05584211706660819,0.09351872617178855,0.1434178066831132,0.04317111459968501,0.037676609105180364,-0.03913433505270282,0.014016595649247916,0.04126485759138765,0.437054631828977,-2.721605595256138,-3.4777953744974943
CENTRAL,external,360,15,,2021-03-01 15:00:00+00:00,2021-03-01 15:20:00+00:00,2021-03-01 15:25:00+00:00,2021-03-01 15:30:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.930114159274742,-1.180114159274742,0.001860228318549484,0.05699196831334582,0.08471779073605444,20.0,10.0,5.0,5.0,True,0,0.052370997909560076,0.06821432500825099,0.06821432500825099,0.14225987457365907,0.03135658488282655,0.0,0.02255473649466406,0.07404554956540808,0.006161293871712375,0.2794432548179854,-3.63034801939649,-4.560462178671232
CENTRAL,external,360,15,,2021-03-08 15:20:00+00:00,2021-03-08 15:30:00+00:00,2021-03-08 15:40:00+00:00,2021-03-08 15:45:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.9754237225982898,-1.2254237225982898,0.0019508474451965796,0.05195290599888047,0.07905064473929943,10.0,15.0,10.0,5.0,True,1,0.2150999813119043,0.23229302934031,0.23229302934031,0.37824705662493147,0.04971033451691307,0.0,0.016632405157912165,0.14595402728462148,0.22388338628294055,0.6223404255319125,-4.806644286523998,-5.782068009122288
CENTRAL,external,360,15,,2021-03-13 17:50:00+00:00,2021-03-13 19:05:00+00:00,2021-03-13 19:15:00+00:00,2021-03-13 19:20:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,0.0,-0.25,-0.0,0.22131865382209445,0.05780057550356434,75.0,15.0,5.0,10.0,False,1,0.0013762041786575638,0.032153133992243885,0.032153133992243885,0.12736144126110463,0.08069560865757411,0.0,0.03052671087201303,0.09520830726886075,0.0008757662955087527,0.24802371541502,-1.654148195893268,-1.654148195893268
CENTRAL,external,360,15,,2021-03-15 20:10:00+00:00,2021-03-15 20:25:00+00:00,2021-03-15 20:30:00+00:00,2021-03-15 20:35:00+00:00,RECOVERY_FAIL,False,L3_BREAK_FAST_FAIL_10M,-0.810914279748054,-1.060914279748054,0.001621828559496108,0.06945917285259864,0.048913043478262225,15.0,10.0,5.0,5.0,True,0,0.0341993637327681,0.05421527041357447,0.05421527041357447,0.061240721102861724,0.0341993637327681,0.0,0.02028101802757375,0.007025450689287252,0.0294273594909859,0.8761682242991042,-2.8596812704758667,-3.6705955502239207
CENTRAL,external,360,15,,2021-03-29 17:45:00+00:00,2021-03-29 19:45:00+00:00,2021-03-29 19:55:00+00:00,2021-03-29 20:00:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-0.44462193823219254,-0.6946219382321925,0.0008892438764643851,0.37936913895993046,0.10230179028133364,120.0,15.0,10.0,5.0,True,1,0.10926399545325134,0.10812730889457255,0.10926399545325134,0.15132139812446763,0.09022449559534118,0.0011366865586787955,-0.00042625745950454724,0.01733447001989197,0.058397271952259265,0.7667910447761301,-3.136766187622597,-3.5813881258547897
CENTRAL,external,360,15,,2021-04-03 21:45:00+00:00,2021-04-03 22:05:00+00:00,2021-04-03 22:20:00+00:00,2021-04-03 22:25:00+00:00,RECOVERY_FAIL,False,L3_BREAK_FAST_FAIL_10M,-3.3315395956652893,-3.58153959566529,0.006663079191330579,0.3697095976038563,0.3945826279463464,20.0,20.0,15.0,5.0,True,2,0.015627034770152974,0.09408777184529295,0.09408777184529295,0.10945435603594399,0.3945826279463464,0.0,0.0697356426618044,0.015366584190651041,0.06524287016538681,0.8977912516240726,-7.57341912483972,-10.90495872050501
CENTRAL,external,360,15,,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,2021-04-04 16:25:00+00:00,2021-04-04 16:30:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.8628748112460838,-1.1128748112460838,0.0017257496224921676,0.09768337515317776,0.19980159887961602,10.0,20.0,15.0,5.0,True,2,0.05817821088872157,0.058995156678533264,0.058995156678533264,0.14436599171383707,0.13572970765011264,0.0,0.006185446694287313,0.05823656415942018,0.022816128844022444,0.33244147157191634,-3.664883965237342,-4.5277587764834255
CENTRAL,external,360,15,,2021-04-06 17:00:00+00:00,2021-04-06 17:15:00+00:00,2021-04-06 17:20:00+00:00,2021-04-06 17:25:00+00:00,EPISODE_RESCUE,True,L3_BREAK_FAST_FAIL_10M,-2.3939198259893546,-2.6439198259893546,0.004787839651978709,0.07304412309974152,0.10000529689072363,15.0,10.0,5.0,5.0,True,0,0.06133799459717158,0.12776100429048307,0.12776100429048307,0.1383547857407715,0.08628634991259976,0.0,0.06435722231050435,0.010593781450288465,0.05551141479951321,0.9187982135607006,10.834486325997595,8.440566500008241
CENTRAL,external,360,15,,2021-04-14 16:35:00+00:00,2021-04-14 17:05:00+00:00,2021-04-14 17:10:00+00:00,2021-04-14 17:15:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-2.9941596809265336,-3.2441596809265336,0.005988319361853067,0.18201418439716432,0.14717730496453874,30.0,10.0,5.0,5.0,True,0,0.1451347517730501,0.275858156028369,0.275858156028369,0.31131914893617046,0.14717730496453874,0.0,0.1333900709219854,0.035460992907801435,0.0031205673758853006,0.7937974265918819,-9.669352494391049,-12.663512175317582
CENTRAL,external,360,15,,2021-04-18 15:30:00+00:00,2021-04-18 15:40:00+00:00,2021-04-18 15:50:00+00:00,2021-04-18 15:55:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-11.470744833937784,-11.720744833937784,0.02294148966787557,0.02010867684214154,0.23351676876752187,10.0,15.0,10.0,5.0,True,1,0.05925310628872003,0.0883258920845874,0.0883258920845874,0.13951476136088262,0.23351676876752187,0.0,0.026546222268369092,0.05118886927629523,0.024884920222891134,0.5011804384485639,-4.9577266071192945,-16.428471441057077
CENTRAL,external,360,15,,2021-04-19 17:40:00+00:00,2021-04-19 18:05:00+00:00,2021-04-19 18:10:00+00:00,2021-04-19 18:15:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-2.2587843996719204,-2.508784399671921,0.004517568799343841,0.18903061224489884,0.06138147566718916,25.0,10.0,5.0,5.0,True,0,0.009222919937206472,0.025627943485086586,0.025627943485086586,0.10229591836734772,0.03838304552590248,0.0,0.015973312401882867,0.051000784929356745,0.02996467817896449,0.4738866396761095,-3.997995307196467,-6.256779706868388
CENTRAL,external,360,15,,2021-04-20 19:40:00+00:00,2021-04-20 21:20:00+00:00,2021-04-20 21:35:00+00:00,2021-04-20 21:40:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-1.8159443383872764,-2.0659443383872764,0.003631888676774553,0.33659617693230925,0.16492750946532564,100.0,20.0,15.0,5.0,True,2,0.047049589066394386,0.027795733678085802,0.047049589066394386,0.09867023732569917,0.1663588512328018,0.019253855388308583,-0.01763782436051333,0.05323667928710003,0.028857696924923803,0.2893518518518504,-3.14021682299509,-4.956161161382367
CENTRAL,external,360,15,,2021-04-23 20:20:00+00:00,2021-04-23 21:35:00+00:00,2021-04-23 21:40:00+00:00,2021-04-23 21:45:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-0.8290722558934038,-1.0790722558934038,0.0016581445117868077,0.30247975851270786,0.13651366829351022,75.0,10.0,5.0,5.0,True,0,0.03340198042147465,0.018365447005388627,0.03340198042147465,0.09935960730103997,0.0473382796851637,0.015036533416086025,-0.01847829153383929,0.06251586876181206,0.05323440629672592,0.3965952080706273,-2.9891200922155248,-3.8181923481089286
CENTRAL,external,360,15,,2021-04-25 15:25:00+00:00,2021-04-25 17:10:00+00:00,2021-04-25 17:30:00+00:00,2021-04-25 17:35:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-4.97240618101541,-5.22240618101541,0.009944812362030821,0.3739998662773855,0.15034879315340174,105.0,25.0,20.0,5.0,True,3,0.007822772961287285,0.12253448929104836,0.12253448929104836,0.12783881967505545,0.1775390581470499,0.0,0.11783191067329354,0.005304330384007083,0.005750072433083828,0.9588448901953983,-7.5894640125184765,-12.561870193533887
CENTRAL,external,360,15,,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,2021-05-08 22:45:00+00:00,2021-05-08 22:50:00+00:00,EPISODE_RESCUE,True,L4_BREAK_FAIL_30M,-0.725276319288537,-0.975276319288537,0.001450552638577074,0.3087359012555875,0.10635241540753347,20.0,10.0,5.0,5.0,True,0,0.1525324537135581,0.22010002128112713,0.22010002128112713,0.23462438816769704,0.04756331134283777,0.0,0.07650563949776878,0.014524366886569922,0.1251862098318768,0.9328248031496139,3.6812541790358644,2.9559778597473274
CENTRAL,external,360,15,,2021-05-11 18:15:00+00:00,2021-05-11 18:55:00+00:00,2021-05-11 19:05:00+00:00,2021-05-11 19:10:00+00:00,EPISODE_RESCUE,True,L5_BREAK_FAIL_LATE,-0.342886870979886,-0.592886870979886,0.000685773741959772,0.1881672597864779,0.06361209964412533,40.0,15.0,10.0,5.0,True,1,0.08140569395017795,0.03736654804270608,0.08140569395017795,0.1209964412811414,0.05738434163700975,0.04403914590747187,-0.04492882562277545,0.03870106761565987,0.025800711743772194,0.2357723577235744,9.643615765872028,9.300728894892142
CENTRAL,external,360,15,,2021-05-15 15:00:00+00:00,2021-05-15 15:20:00+00:00,2021-05-15 15:30:00+00:00,2021-05-15 15:35:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-1.8999975949397507,-2.1499975949397507,0.0037999951898795015,0.14305084745762597,0.10915254237288217,20.0,15.0,10.0,5.0,True,1,0.20813559322034025,0.14644067796610227,0.20813559322034025,0.2393220338983059,0.10915254237288217,0.06169491525423798,-0.05152542372881386,0.041355932203389754,0.006101694915254463,0.06164383561644036,-3.2416267942583232,-5.141624389198074
CENTRAL,external,360,15,,2021-05-20 15:10:00+00:00,2021-05-20 15:20:00+00:00,2021-05-20 15:40:00+00:00,2021-05-20 15:45:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.9666451856624736,-1.2166451856624736,0.0019332903713249472,0.04764425622022294,0.13058055408505304,10.0,25.0,10.0,15.0,False,3,0.005470266454914212,0.19269454737956712,0.19269454737956712,0.19781189341803482,0.12528674783836272,0.0,0.2541026998411869,0.005117346038467688,0.005293806246691577,0.9806537691794555,-18.07215846223942,-19.038803647901894
CENTRAL,external,360,15,,2021-05-24 02:55:00+00:00,2021-05-24 02:55:00+00:00,2021-05-24 03:05:00+00:00,2021-05-24 03:10:00+00:00,RECOVERY_FAIL,False,L1_NEVER_BREAK_TIME,-1.1479975910870244,-1.3979975910870244,0.0022959951821740487,0.015540161018535554,0.13817637146601816,0.0,15.0,10.0,5.0,True,1,0.07863695937090397,0.09904512263621042,0.09904512263621042,0.17038007863695936,0.13817637146601816,0.0,0.018535854708856055,0.07133495600074895,0.025088934656431437,0.3794788273615639,-12.842750119939517,-13.990747711026541
CENTRAL,external,360,15,,2021-05-25 15:55:00+00:00,2021-05-25 16:05:00+00:00,2021-05-25 16:15:00+00:00,2021-05-25 16:20:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-5.203389830508442,-5.453389830508443,0.010406779661016883,0.05447907891041816,0.15894411682111736,10.0,15.0,10.0,5.0,True,1,0.0643077787138442,0.07694467846110668,0.07694467846110668,0.08873911822521734,0.08621173827576485,0.0,0.014883459702331037,0.008424599831507324,0.07301319853973647,0.9125364431486951,-9.017329392799533,-14.220719223307976
CENTRAL,external,360,15,,2021-06-20 19:35:00+00:00,2021-06-20 19:50:00+00:00,2021-06-20 20:10:00+00:00,2021-06-20 20:15:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.15659254619476703,-0.40659254619476703,0.00031318509238953407,0.08088614116434834,0.12879958784131898,15.0,25.0,20.0,5.0,True,3,0.03889747552807919,0.1228748068006193,0.1228748068006193,0.15301391035548725,0.056671818650180054,0.0,0.085522926326636,0.030139103554867954,0.0012879958784138487,0.7422907488986846,-8.19994383600109,-8.356536382195857
CENTRAL,external,360,15,,2021-06-22 15:25:00+00:00,2021-06-22 15:40:00+00:00,2021-06-22 15:50:00+00:00,2021-06-22 15:55:00+00:00,EPISODE_RESCUE,True,L3_BREAK_FAST_FAIL_10M,-4.51077020904539,-4.76077020904539,0.00902154041809078,0.24960505529225896,0.07089257503949412,15.0,15.0,10.0,5.0,True,1,0.04304897314375987,0.09755134281200627,0.09755134281200627,0.11769352290679307,0.08827014218009463,0.0,0.05213270142180082,0.020142180094786792,0.05746445497630339,0.8447488584474881,30.03470191445401,25.52393170540862
CENTRAL,external,360,15,,2021-06-27 22:15:00+00:00,2021-06-27 22:40:00+00:00,2021-06-27 22:55:00+00:00,2021-06-27 23:00:00+00:00,RECOVERY_FAIL,False,L3_BREAK_FAST_FAIL_10M,-2.134214833595438,-2.384214833595438,0.004268429667190876,0.16783707865168598,0.3511235955056181,25.0,20.0,10.0,10.0,False,2,0.022471910112359578,0.11516853932584377,0.11516853932584377,0.15941011235955083,0.1109550561797737,0.0,0.11376404494381959,0.044241573033707064,0.008426966292135154,0.7341772151898764,-2.8257607203295287,-4.959975553924966
CENTRAL,external,360,15,,2021-06-30 18:55:00+00:00,2021-06-30 19:05:00+00:00,2021-06-30 19:30:00+00:00,2021-06-30 19:35:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-0.9009279557944949,-1.150927955794495,0.0018018559115889898,0.11479385610347842,0.2021018593371056,10.0,30.0,25.0,5.0,True,4,0.04042037186741882,0.05416329830234444,0.05416329830234444,0.143896523848017,0.20937752627324166,0.0,0.019401778496362872,0.08973322554567253,0.0856911883589341,0.5394190871369409,6.410717496853069,5.5097895410585735
CENTRAL,external,360,15,,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,2021-07-07 18:40:00+00:00,2021-07-07 18:45:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-0.1463544438530806,-0.3963544438530806,0.0002927088877061612,0.1306532663316585,0.12194304857621349,35.0,10.0,5.0,5.0,True,0,0.12529313232830902,0.10251256281407188,0.12529313232830902,0.1306532663316585,0.011055276381909968,0.02278056951423714,-0.018760469011724422,0.009380234505862211,0.011725293132329548,0.2941176470588551,-4.460044336535407,-4.6063987803884885
CENTRAL,external,360,15,,2021-07-11 15:15:00+00:00,2021-07-11 15:35:00+00:00,2021-07-11 15:55:00+00:00,2021-07-11 16:00:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-0.8813978660894284,-1.1313978660894284,0.0017627957321788568,0.3712480252764609,0.16271721958926016,20.0,25.0,20.0,5.0,True,3,0.030015797788307073,0.07898894154817887,0.07898894154817887,0.10900473933649717,0.16271721958926016,0.0,0.08056872037913886,0.0300157977883183,0.018957345971564725,0.7682926829267648,-1.8992619128501143,-2.7806597789395426
CENTRAL,external,360,15,,2021-07-22 15:40:00+00:00,2021-07-22 15:50:00+00:00,2021-07-22 15:55:00+00:00,2021-07-22 16:00:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-0.07257420712680762,-0.3225742071268076,0.00014514841425361524,0.09928514694201744,0.12787926926131957,10.0,10.0,5.0,5.0,True,0,0.07386814932486095,0.18189038919777534,0.18189038919777534,0.18427323272438384,0.04606830818109596,0.0,0.10246227164416025,0.002382843526608509,0.007942811755362638,0.9788732394366189,4.904818453344784,4.832244246217976
CENTRAL,external,360,15,,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,2021-07-24 16:55:00+00:00,2021-07-24 17:00:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-1.1152671493771527,-1.3652671493771527,0.0022305342987543053,0.1630558722919052,0.153933865450397,10.0,10.0,5.0,5.0,True,0,0.08095781071835986,0.15621436716077608,0.15621436716077608,0.18129988597491753,0.1470923603192679,0.0,0.06955530216647665,0.025085518814141443,0.006841505131129117,0.7528089887640284,3.479240644632564,2.3639734952554114
CENTRAL,external,360,15,,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,2021-07-26 00:35:00+00:00,2021-07-26 00:40:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-0.33398959358738045,-0.5839895935873805,0.0006679791871747609,0.09906152241918736,0.06517205422314915,10.0,10.0,5.0,5.0,True,0,0.08863399374348371,0.08811261730969788,0.08863399374348371,0.12148070907195027,0.011991657977059278,0.0005213764337858307,0.0,0.03336809176225239,0.043795620437956026,0.5675675675675663,10.453290462377197,10.119300868789816
CENTRAL,external,360,15,,2021-08-04 15:00:00+00:00,2021-08-04 15:35:00+00:00,2021-08-04 15:40:00+00:00,2021-08-04 15:45:00+00:00,EPISODE_RESCUE,True,L4_BREAK_FAIL_30M,-0.24039821256854887,-0.4903982125685489,0.00048079642513709775,0.13977979894686537,0.07707036859741233,35.0,10.0,5.0,5.0,True,0,0.033030157970322,0.05217807563427565,0.05217807563427565,0.05744375299186435,0.019626615605551387,0.0,0.021062709430347992,0.005265677357588699,0.027764480612733303,0.9026548672566121,10.243324780782048,10.0029265682135
CENTRAL,external,360,15,,2021-08-09 15:10:00+00:00,2021-08-09 15:20:00+00:00,2021-08-09 15:25:00+00:00,2021-08-09 15:30:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.9176387771520633,-1.1676387771520633,0.0018352775543041266,0.07428571428570928,0.21387755102040829,10.0,10.0,5.0,5.0,True,0,0.008979591836731157,0.007346938775504673,0.008979591836731157,0.019591836734688797,0.1689795918367351,0.0016326530612264835,-0.0032653061224529665,0.008979591836731157,0.053061224489794,0.8124999999999889,-1.63382264226819,-2.5514614194202534
CENTRAL,external,360,15,,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,2021-08-11 20:20:00+00:00,2021-08-11 20:25:00+00:00,RECOVERY_FAIL,False,L3_BREAK_FAST_FAIL_10M,-1.7593082354023237,-2.009308235402324,0.0035186164708046475,0.062297209604155634,0.140817650876054,15.0,10.0,5.0,5.0,True,0,0.0019467878001298636,0.10058403634003989,0.10058403634003989,0.1317326411421177,0.10382868267358658,0.0,0.1070733290071379,0.031148604802077817,0.009733939000649318,0.7894736842105198,-2.2572587483099538,-4.016566983712277
CENTRAL,external,360,15,,2021-08-28 16:00:00+00:00,2021-08-28 16:50:00+00:00,2021-08-28 17:00:00+00:00,2021-08-28 17:05:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-1.0999999999999899,-1.3499999999999899,0.0021999999999999797,0.22007669131744698,0.10503971514653454,50.0,15.0,5.0,10.0,False,1,0.03766091481785887,0.03382634894549434,0.03766091481785887,0.061626951520131805,0.03519583675705352,0.003834565872364526,0.03505888797589701,0.027800602574637463,0.015201314708299659,0.6438596491228065,-5.039422986068076,-6.139422986068066
CENTRAL,external,360,15,,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,2021-09-06 15:30:00+00:00,2021-09-06 15:35:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-0.9805462360007455,-1.2305462360007455,0.001961092472001491,0.14313946922642443,0.10511951816299814,10.0,15.0,10.0,5.0,True,1,0.05241859589685561,0.18162996423865777,0.18162996423865777,0.20073404856013366,0.07895727460944836,0.0,0.12874082439299778,0.019104084321475895,0.006305288913982574,0.8760683760683725,7.824544602332284,6.8439983663315385
CENTRAL,external,360,15,,2021-09-17 15:30:00+00:00,2021-09-17 15:40:00+00:00,2021-09-17 15:45:00+00:00,2021-09-17 15:50:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-1.0240159414373062,-1.2740159414373062,0.0020480318828746125,0.1112166397568613,0.11235634913097095,10.0,10.0,5.0,5.0,True,0,0.07826004368886054,0.03922499762560652,0.07826004368886054,0.1387596162978453,0.06372874916896121,0.03903504606325402,-0.038560167157375445,0.060974451514863345,0.0162408585810638,0.14027891714521537,-4.322687034698736,-5.346702976136042
CENTRAL,external,360,15,,2021-09-26 15:35:00+00:00,2021-09-26 16:40:00+00:00,2021-09-26 16:45:00+00:00,2021-09-26 16:50:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-1.3198623003933818,-1.5698623003933818,0.0026397246007867636,0.22923527259421908,0.1675814123673615,65.0,10.0,5.0,5.0,True,0,0.006128796194658557,0.026893523600440127,0.026893523600440127,0.037596048298573166,0.04701792901573199,0.0,0.020764727405781568,0.010702524698133035,0.029180387852176068,0.823529411764716,-1.4001154734411547,-2.7199777738345365
CENTRAL,external,360,15,,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,2021-10-29 01:40:00+00:00,2021-10-29 01:45:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-2.331927561399161,-2.5819275613991612,0.004663855122798322,0.1416011722392417,0.1733049154122839,10.0,10.0,5.0,5.0,True,0,0.024377247901957187,0.0031970161182897153,0.024377247901957187,0.08805115225789276,0.1733049154122839,0.021180231783667472,-0.02464366591181214,0.0602104702277909,0.04089516451312324,0.32521186440679123,7.3863326305345645,5.054405069135404
CENTRAL,external,360,15,,2021-11-02 15:50:00+00:00,2021-11-02 16:15:00+00:00,2021-11-02 16:30:00+00:00,2021-11-02 16:35:00+00:00,EPISODE_RESCUE,True,L4_BREAK_FAIL_30M,-1.8710489402993802,-2.1210489402993806,0.0037420978805987604,0.3829249319330991,0.31466355503694987,25.0,20.0,15.0,5.0,True,2,0.11979774406845865,0.2012835472578758,0.2012835472578758,0.26740567872423204,0.29229871645273964,0.0,0.07934655775962415,0.06612213146635622,0.03072734344613294,0.6247240618101532,2.4516856832836886,0.5806367429843085
CENTRAL,external,360,15,,2021-11-03 18:45:00+00:00,2021-11-03 19:35:00+00:00,2021-11-03 19:45:00+00:00,2021-11-03 19:50:00+00:00,RECOVERY_FAIL,False,L5_BREAK_FAIL_LATE,-1.0902413832676872,-1.3402413832676872,0.0021804827665353743,0.2305937932719708,0.11908446688930649,50.0,15.0,10.0,5.0,True,1,0.06271890527001554,0.03632809318237333,0.06271890527001554,0.10572615459802885,0.06263745214629017,0.026390812087642213,-0.026472265211369896,0.042925796204285625,0.006434796774456922,0.08485499462943796,-1.9813826402029777,-3.071624023470665
CENTRAL,external,360,15,,2021-11-10 15:05:00+00:00,2021-11-10 15:15:00+00:00,2021-11-10 15:20:00+00:00,2021-11-10 15:25:00+00:00,EPISODE_RESCUE,True,L2_BREAK_FAST_FAIL_5M,-0.12682723267065654,-0.37682723267065654,0.0002536544653413131,0.3743197719616499,0.11518528116092029,10.0,10.0,5.0,5.0,True,0,0.35449598341539545,0.3205493651205003,0.35449598341539545,0.3743197719616499,0.019823788546254443,0.03394661829489515,-0.03407618554029246,0.011013215859031884,0.11350090697071857,0.7156862745098139,1.2478837414641175,1.121056508793461
CENTRAL,external,360,15,,2021-11-12 18:00:00+00:00,2021-11-12 18:15:00+00:00,2021-11-12 18:20:00+00:00,2021-11-12 18:25:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-1.8560692817292113,-2.1060692817292113,0.0037121385634584225,0.16479244759128298,0.28279883381923876,15.0,10.0,5.0,5.0,True,0,0.004859086491739078,0.16243231986672435,0.16243231986672435,0.16618075801749302,0.15313064001110369,0.0,0.1577120644176031,0.00374843815076868,0.02846036373733339,0.9802631578947464,-3.764312341183018,-5.620381622912229
CENTRAL,external,360,15,,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,2021-11-13 15:30:00+00:00,2021-11-13 15:35:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-0.04890287463854559,-0.2989028746385456,9.780574927709118e-05,0.18370607028754043,0.09454872204472879,25.0,10.0,5.0,5.0,True,0,0.02096645367412222,0.07188498402555905,0.07188498402555905,0.08126996805111758,0.09454872204472879,0.0,0.04852236421725144,0.009384984025558523,0.06928913738019343,0.9262166405023595,-4.555185789685668,-4.604088664324213
CENTRAL,external,360,15,,2021-12-04 15:00:00+00:00,2021-12-04 15:20:00+00:00,2021-12-04 15:35:00+00:00,2021-12-04 15:40:00+00:00,RECOVERY_FAIL,False,L3_BREAK_FAST_FAIL_10M,-0.6556338199810163,-0.9056338199810163,0.0013112676399620327,0.12271712662337564,0.1294135551948059,20.0,20.0,15.0,5.0,True,2,0.04220779220779185,0.060876623376622745,0.060876623376622745,0.11252029220779157,0.11246956168831225,0.0,0.018110795454545404,0.05164366883116882,0.04667207792207725,0.556427015250542,-4.286676650334109,-4.9423104703151255
CENTRAL,external,360,15,,2021-12-17 16:10:00+00:00,2021-12-17 16:45:00+00:00,2021-12-17 17:00:00+00:00,2021-12-17 17:05:00+00:00,RECOVERY_FAIL,False,L4_BREAK_FAIL_30M,-1.8198107396830698,-2.06981073968307,0.0036396214793661397,0.2900473933649288,0.2985781990521329,35.0,20.0,15.0,5.0,True,2,0.12511848341232149,0.042654028436017837,0.12511848341232149,0.1450236966824644,0.11469194312796271,0.08246445497630364,-0.08151658767772632,0.004739336492889374,0.06350710900473808,0.4240506329113888,-2.541899441340756,-4.361710181023826
CENTRAL,reference_validation,360,15,,2025-01-03 16:20:00+00:00,2025-01-03 16:30:00+00:00,2025-01-03 16:35:00+00:00,2025-01-03 16:40:00+00:00,RECOVERY_FAIL,False,L2_BREAK_FAST_FAIL_5M,-0.983711566617862,-1.233711566617862,0.001967423133235724,0.11157455683003054,0.1105318039624611,10.0,10.0,5.0,5.0,True,0,0.098018769551616,0.11678832116788364,0.11678832116788364,0.11783107403545308,0.04692387904066616,0.0,0.017726798748698213,0.0010427528675694372,0.03545359749739346,0.9807692307692486,-2.708608367096077,-3.692319933713939
