partition,date_utc,k,signal_ts,structural_outcome,entry_name,stop_name,entry_fraction,stop_fraction,entry_px_planned,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,net_pnl_usd
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F75,D10,0.75,0.65,7558.3375,7551.2725,7576.0,2.500000000000193,True,2020-01-06 17:15:00+00:00,7558.3375,2020-01-06 17:15:00+00:00,7551.2725,SL_FILL_5M_CONSERVATIVE,-0.8673646817173749
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F75,D15,0.75,0.6,7558.3375,7547.74,7576.0,1.6666666666667238,True,2020-01-06 17:15:00+00:00,7558.3375,2020-01-06 17:15:00+00:00,7547.74,SL_FILL_5M_CONSERVATIVE,-1.1010470225760622
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F80,D10,0.8,0.7000000000000001,7561.87,7554.805,7576.0,2.000000000000129,False,,,,,NO_FILL,
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F80,D15,0.8,0.65,7561.87,7551.2725,7576.0,1.333333333333362,False,,,,,NO_FILL,
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F85,D10,0.85,0.75,7565.4025,7558.3375,7576.0,1.4999999999998712,False,,,,,NO_FILL,
external,2020-01-06,1,2020-01-06 13:55:00+00:00,NO_BREAK,F85,D15,0.85,0.7,7565.4025,7554.805,7576.0,1.0,False,,,,,NO_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,7864.25,7838.35,7929.0,2.500000000000035,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,7864.25,7825.4,7929.0,1.666666666666651,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,7877.2,7851.3,7929.0,2.000000000000035,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,7877.2,7838.35,7929.0,1.3333333333333568,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,7890.15,7864.25,7929.0,1.500000000000035,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-10,1,2020-01-10 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,7890.15,7851.3,7929.0,1.0000000000000233,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,8646.015,8630.021,8686.0,2.5000000000002274,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,8646.015,8622.024,8686.0,1.6666666666666918,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,8654.012,8638.018,8686.0,1.9999999999998863,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,8654.012,8630.021,8686.0,1.3333333333333082,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,8662.009,8646.015,8686.0,1.4999999999999432,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-20,1,2020-01-20 15:55:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,8662.009,8638.018,8686.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,8714.25,8694.35,8764.0,2.5000000000000457,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,8714.25,8684.4,8764.0,1.6666666666666463,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,8724.2,8704.3,8764.0,1.9999999999998173,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,8724.2,8694.35,8764.0,1.3333333333332926,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,8734.15,8714.25,8764.0,1.5000000000000457,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-27,1,2020-01-27 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,8734.15,8704.3,8764.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9391.93,9382.622000000001,9415.2,2.500000000000293,True,2020-01-30 15:45:00+00:00,9391.93,2020-01-30 15:45:00+00:00,9382.622000000001,SL_FILL_5M_CONSERVATIVE,-0.8955318023025512
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9391.93,9377.968,9415.2,1.6666666666667536,True,2020-01-30 15:45:00+00:00,9391.93,2020-01-30 15:45:00+00:00,9377.968,SL_FILL_5M_CONSERVATIVE,-1.1432977034538823
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9396.584,9387.276000000002,9415.2,2.0000000000001954,True,2020-01-30 16:00:00+00:00,9396.584,2020-01-30 16:00:00+00:00,9387.276000000002,SL_FILL_5M_CONSERVATIVE,-0.8952863721539025
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9396.584,9382.622000000001,9415.2,1.3333333333333768,True,2020-01-30 16:00:00+00:00,9396.584,2020-01-30 16:15:00+00:00,9415.2,TP_PREV_HIGH,0.590572744307916
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9401.238000000001,9391.93,9415.2,1.4999999999998046,True,2020-01-30 16:00:00+00:00,9401.238000000001,2020-01-30 16:00:00+00:00,9391.93,SL_FILL_5M_CONSERVATIVE,-0.8950411850014325
external,2020-01-30,1,2020-01-30 14:05:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9401.238000000001,9387.276000000002,9415.2,1.0,True,2020-01-30 16:00:00+00:00,9401.238000000001,2020-01-30 16:00:00+00:00,9387.276000000002,SL_FILL_5M_CONSERVATIVE,-1.1425617775020376
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,10355.130000000001,10339.182,10395.0,2.499999999999886,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,10355.130000000001,10331.208,10395.0,1.6666666666665906,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,10363.104,10347.156,10395.0,2.0000000000002283,True,2020-02-12 13:45:00+00:00,10363.104,2020-02-12 14:00:00+00:00,10395.0,TP_PREV_HIGH,1.1389211572132134
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,10363.104,10339.182,10395.0,1.3333333333334347,True,2020-02-12 13:45:00+00:00,10363.104,2020-02-12 14:00:00+00:00,10395.0,TP_PREV_HIGH,1.1389211572132134
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,10371.078,10355.130000000001,10395.0,1.5000000000001712,True,2020-02-12 13:35:00+00:00,10371.078,2020-02-12 14:00:00+00:00,10395.0,TP_PREV_HIGH,0.7533034463727665
external,2020-02-12,1,2020-02-12 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,10371.078,10347.156,10395.0,1.000000000000076,True,2020-02-12 13:35:00+00:00,10371.078,2020-02-12 14:00:00+00:00,10395.0,TP_PREV_HIGH,0.7533034463727665
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,4815.155,4761.617,4949.0,2.5000000000000253,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,4815.155,4734.848,4949.0,1.6666666666666743,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,4841.924,4788.386,4949.0,2.000000000000017,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,4841.924,4761.617,4949.0,1.333333333333337,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,4868.693,4815.155,4949.0,1.499999999999983,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-16,1,2020-03-16 14:30:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,4868.693,4788.386,4949.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,5182.5725,5155.9295,5249.18,2.5,True,2020-03-18 13:35:00+00:00,5182.5725,2020-03-18 13:50:00+00:00,5249.18,TP_PREV_HIGH,6.026104024593981
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,5182.5725,5142.608,5249.18,1.6666666666666667,True,2020-03-18 13:35:00+00:00,5182.5725,2020-03-18 13:50:00+00:00,5249.18,TP_PREV_HIGH,6.026104024593981
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,5195.894,5169.251,5249.18,2.0,True,2020-03-18 13:35:00+00:00,5195.894,2020-03-18 13:35:00+00:00,5169.251,SL_FILL_5M_CONSERVATIVE,-2.9638513795701034
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,5195.894,5155.9295,5249.18,1.3333333333333333,True,2020-03-18 13:35:00+00:00,5195.894,2020-03-18 13:50:00+00:00,5249.18,TP_PREV_HIGH,4.7277027591402065
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,5209.2155,5182.5725,5249.18,1.5,True,2020-03-18 13:35:00+00:00,5209.2155,2020-03-18 13:35:00+00:00,5182.5725,SL_FILL_5M_CONSERVATIVE,-2.9572948556265573
external,2020-03-18,1,2020-03-18 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,5209.2155,5169.251,5249.18,1.0,True,2020-03-18 13:35:00+00:00,5209.2155,2020-03-18 13:35:00+00:00,5169.251,SL_FILL_5M_CONSERVATIVE,-4.235942283439808
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,6696.15,6683.33,6728.2,2.500000000000071,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,6696.15,6676.92,6728.2,1.666666666666714,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,6702.5599999999995,6689.74,6728.2,2.000000000000071,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,6702.5599999999995,6683.33,6728.2,1.3333333333333806,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,6708.97,6696.15,6728.2,1.4999999999998936,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-02,1,2020-04-02 14:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,6708.97,6689.74,6728.2,0.9999999999999527,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F75,D10,0.75,0.65,7285.245,7261.343,7345.0,2.5,True,2020-04-09 14:05:00+00:00,7285.245,2020-04-09 15:55:00+00:00,7261.343,SL_LOCAL_RANGE,-2.0404389969040255
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F75,D15,0.75,0.6,7285.245,7249.392,7345.0,1.6666666666666667,True,2020-04-09 14:05:00+00:00,7285.245,2020-04-09 15:55:00+00:00,7249.392,SL_LOCAL_RANGE,-2.8606584953560383
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F80,D10,0.8,0.7000000000000001,7297.196,7273.294,7345.0,2.0,True,2020-04-09 14:05:00+00:00,7297.196,2020-04-09 15:15:00+00:00,7273.294,SL_LOCAL_RANGE,-2.03775236405872
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F80,D15,0.8,0.65,7297.196,7261.343,7345.0,1.3333333333333333,True,2020-04-09 14:05:00+00:00,7297.196,2020-04-09 15:55:00+00:00,7261.343,SL_LOCAL_RANGE,-2.8566285460881353
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F85,D10,0.85,0.75,7309.147,7285.245,7345.0,1.5,True,2020-04-09 14:05:00+00:00,7309.147,2020-04-09 14:05:00+00:00,7285.245,SL_FILL_5M_CONSERVATIVE,-2.0350745169032565
external,2020-04-09,1,2020-04-09 14:05:00+00:00,NO_BREAK,F85,D15,0.85,0.7,7309.147,7273.294,7345.0,1.0,True,2020-04-09 14:05:00+00:00,7309.147,2020-04-09 15:15:00+00:00,7273.294,SL_LOCAL_RANGE,-2.8526117753548847
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,7035.0,7019.0,7075.0,2.5,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,7035.0,7011.0,7075.0,1.6666666666666667,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,7043.0,7027.0,7075.0,2.0,True,2020-04-22 13:50:00+00:00,7043.0,2020-04-22 14:25:00+00:00,7075.0,TP_PREV_HIGH,1.8717591935255133
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,7043.0,7019.0,7075.0,1.3333333333333333,True,2020-04-22 13:50:00+00:00,7043.0,2020-04-22 14:25:00+00:00,7075.0,TP_PREV_HIGH,1.8717591935255133
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,7051.0,7035.0,7075.0,1.5,True,2020-04-22 13:50:00+00:00,7051.0,2020-04-22 14:25:00+00:00,7075.0,TP_PREV_HIGH,1.3018862572685257
external,2020-04-22,1,2020-04-22 13:50:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,7051.0,7027.0,7075.0,1.0,True,2020-04-22 13:50:00+00:00,7051.0,2020-04-22 14:25:00+00:00,7075.0,TP_PREV_HIGH,1.3018862572685257
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9535.4975,9497.6965,9630.0,2.500000000000048,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9535.4975,9478.796,9630.0,1.6666666666666987,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9554.398,9516.597,9630.0,2.000000000000048,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9554.398,9497.6965,9630.0,1.3333333333333655,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9573.2985,9535.4975,9630.0,1.4999999999999278,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-07,1,2020-05-07 16:55:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9573.2985,9516.597,9630.0,0.9999999999999679,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9043.25,9014.55,9115.0,2.4999999999999365,True,2020-05-13 14:45:00+00:00,9043.25,2020-05-13 15:10:00+00:00,9115.0,TP_PREV_HIGH,3.56704724518282
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9043.25,9000.2,9115.0,1.666666666666695,True,2020-05-13 14:45:00+00:00,9043.25,2020-05-13 15:10:00+00:00,9115.0,TP_PREV_HIGH,3.56704724518282
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9057.6,9028.9,9115.0,1.9999999999999367,True,2020-05-13 14:45:00+00:00,9057.6,2020-05-13 14:45:00+00:00,9028.9,SL_FILL_5M_CONSERVATIVE,-1.9843048931284408
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9057.6,9014.55,9115.0,1.333333333333291,True,2020-05-13 14:45:00+00:00,9057.6,2020-05-13 15:10:00+00:00,9115.0,TP_PREV_HIGH,2.768609786256771
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9071.95,9043.25,9115.0,1.4999999999999367,True,2020-05-13 14:35:00+00:00,9071.95,2020-05-13 14:45:00+00:00,9043.25,SL_LOCAL_RANGE,-1.9817988414839611
external,2020-05-13,1,2020-05-13 14:10:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9071.95,9028.9,9115.0,0.9999999999999577,True,2020-05-13 14:35:00+00:00,9071.95,2020-05-13 14:45:00+00:00,9028.9,SL_LOCAL_RANGE,-2.772698262225914
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9043.25,9014.55,9115.0,2.4999999999999365,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9043.25,9000.2,9115.0,1.666666666666695,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9057.6,9028.9,9115.0,1.9999999999999367,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9057.6,9014.55,9115.0,1.333333333333291,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9071.95,9043.25,9115.0,1.4999999999999367,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-13,2,2020-05-13 15:15:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9071.95,9028.9,9115.0,0.9999999999999577,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,8821.7,8799.74,8876.6,2.4999999999998757,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,8821.7,8788.76,8876.6,1.6666666666666299,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,8832.68,8810.720000000001,8876.6,2.000000000000083,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,8832.68,8799.74,8876.6,1.3333333333333148,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,8843.66,8821.7,8876.6,1.5000000000000828,True,2020-05-25 17:40:00+00:00,8843.66,2020-05-25 17:45:00+00:00,8876.6,TP_PREV_HIGH,1.4623511080254619
external,2020-05-25,1,2020-05-25 17:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,8843.66,8810.720000000001,8876.6,1.0000000000000553,True,2020-05-25 17:40:00+00:00,8843.66,2020-05-25 17:45:00+00:00,8876.6,TP_PREV_HIGH,1.4623511080254619
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9562.34,9552.279999999999,9587.49,2.4999999999996385,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9562.34,9547.25,9587.49,1.6666666666666266,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9567.369999999999,9557.31,9587.49,2.0000000000001807,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9567.369999999999,9552.279999999999,9587.49,1.3333333333333734,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9572.4,9562.34,9587.49,1.5000000000000904,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-01,1,2020-06-01 16:15:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9572.4,9557.31,9587.49,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,10159.25,10151.35,10179.0,2.500000000000115,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,10159.25,10147.4,10179.0,1.6666666666666154,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,10163.2,10155.3,10179.0,1.9999999999995395,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,10163.2,10151.35,10179.0,1.333333333333231,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,10167.15,10159.25,10179.0,1.500000000000115,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-02,1,2020-06-02 13:35:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,10167.15,10155.3,10179.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9692.75,9659.05,9777.0,2.499999999999946,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9692.75,9642.2,9777.0,1.6666666666666907,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9709.6,9675.9,9777.0,1.999999999999946,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9709.6,9659.05,9777.0,1.3333333333332973,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9726.45,9692.75,9777.0,1.499999999999946,True,2020-06-04 14:20:00+00:00,9726.45,2020-06-04 15:55:00+00:00,9777.0,TP_PREV_HIGH,2.198584272781923
external,2020-06-04,1,2020-06-04 13:50:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9726.45,9675.9,9777.0,0.999999999999964,True,2020-06-04 14:20:00+00:00,9726.45,2020-06-04 15:55:00+00:00,9777.0,TP_PREV_HIGH,2.198584272781923
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9757.0,9750.2,9774.0,2.5000000000002673,True,2020-06-10 13:40:00+00:00,9757.0,2020-06-10 13:50:00+00:00,9750.2,SL_LOCAL_RANGE,-0.7484677667315306
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9757.0,9746.8,9774.0,1.6666666666665477,True,2020-06-10 13:40:00+00:00,9757.0,2020-06-10 13:55:00+00:00,9746.8,SL_LOCAL_RANGE,-0.9227016500973791
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F80,D10,0.8,0.7000000000000001,9760.4,9753.6,9774.0,2.0000000000002673,True,2020-06-10 13:40:00+00:00,9760.4,2020-06-10 13:45:00+00:00,9753.6,SL_LOCAL_RANGE,-0.748346379246689
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F80,D15,0.8,0.65,9760.4,9750.2,9774.0,1.3333333333335116,True,2020-06-10 13:40:00+00:00,9760.4,2020-06-10 13:50:00+00:00,9750.2,SL_LOCAL_RANGE,-0.9225195688700613
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F85,D10,0.85,0.75,9763.8,9757.0,9774.0,1.5000000000002676,True,2020-06-10 13:40:00+00:00,9763.8,2020-06-10 13:40:00+00:00,9757.0,SL_FILL_5M_CONSERVATIVE,-0.7482250763022221
external,2020-06-10,1,2020-06-10 13:40:00+00:00,TARGET_BREAK,F85,D15,0.85,0.7,9763.8,9753.6,9774.0,1.0000000000001783,True,2020-06-10 13:40:00+00:00,9763.8,2020-06-10 13:45:00+00:00,9753.6,SL_LOCAL_RANGE,-0.9223376144533609
external,2020-06-10,2,2020-06-10 16:50:00+00:00,TARGET_BREAK,F75,D10,0.75,0.65,9757.0,9750.2,9774.0,2.5000000000002673,False,,,,,RANGE_BROKE_BEFORE_FILL,
external,2020-06-10,2,2020-06-10 16:50:00+00:00,TARGET_BREAK,F75,D15,0.75,0.6,9757.0,9746.8,9774.0,1.6666666666665477,False,,,,,RANGE_BROKE_BEFORE_FILL,
