role,partition,dev_block,execution_start,episode_class,loss_class,parent_pnl,h2_recovery_pnl,episode_pnl,h2_exit_reason,h2_entry_ts,h2_exit_ts,post_exit_reclaim,reclaim_ts,reclaim_min,closes_le_H_before_reclaim,min_close_R_before_reclaim,max_adverse_R_before_reclaim,target_after_h2_exit,target_after_h2_exit_min,target_after_causal_reclaim,reclaim_to_target_min
CENTRAL,external,,2021-07-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-2.574981711777557,-1.4191660570591624,-3.9941477688367195,FAILED_BREAK,2021-07-01 22:15:00+00:00,2021-07-01 22:25:00+00:00,True,2021-07-01 22:45:00+00:00,20.0,4,-0.08541194255479932,0.1088435374149647,False,,False,
CENTRAL,external,,2021-07-02 18:00:00+00:00,H2_ECONOMIC_RESCUE,L3_BREAK_FAST_FAIL_10M,-1.3403614457832005,6.680722891566293,5.340361445783093,TARGET,2021-07-02 22:45:00+00:00,2021-07-02 22:55:00+00:00,True,2021-07-02 22:55:00+00:00,0.0,0,0.44454463480612644,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-07-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.1688670555726745,-0.5373042677310758,-0.7061713233037503,FAILED_BREAK,2021-07-12 04:15:00+00:00,2021-07-12 04:25:00+00:00,False,,,137,-2.3270735524256705,2.3849765258216,False,,False,
CENTRAL,external,,2021-07-14 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-5.259781911481687,-0.43296985246954467,-5.6927517639512315,FAILED_BREAK,2021-07-14 23:30:00+00:00,2021-07-15 00:05:00+00:00,True,2021-07-15 00:20:00+00:00,15.0,3,-0.36705882352941255,0.492941176470588,False,,False,
CENTRAL,external,,2021-07-20 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-1.5663506119209525,-1.670773986048979,-3.2371245979699315,FAILED_BREAK,2021-07-21 03:30:00+00:00,2021-07-21 03:50:00+00:00,True,2021-07-21 03:50:00+00:00,0.0,0,0.036405886909373034,0.06196746707978178,True,20.0,True,20.0
CENTRAL,external,,2021-07-26 18:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-0.3113733202229074,4.398557849885298,4.087184529662391,TARGET,2021-07-26 19:10:00+00:00,2021-07-26 19:20:00+00:00,True,2021-07-26 19:20:00+00:00,0.0,0,0.45305514157972754,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-07-31 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.729056799515849,6.2822397049075995,4.5531829053917505,TARGET,2021-07-31 20:25:00+00:00,2021-07-31 21:10:00+00:00,True,2021-07-31 21:10:00+00:00,0.0,0,0.4954128440366949,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-08-04 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.9638952383575484,-1.5422323813720773,-2.5061276197296256,FAILED_BREAK,2021-08-04 21:35:00+00:00,2021-08-04 22:40:00+00:00,True,2021-08-05 02:10:00+00:00,210.0,42,-0.48670886075949316,0.5088607594936727,True,280.0,True,70.0
CENTRAL,external,,2021-08-07 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-0.9835227998468145,-1.1623451270915686,-2.145867926938383,FAILED_BREAK,2021-08-07 21:40:00+00:00,2021-08-07 21:50:00+00:00,True,2021-08-07 23:05:00+00:00,75.0,15,-0.2732919254658404,0.32484472049689517,False,,False,
CENTRAL,external,,2021-08-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-2.471349308264481,-0.5451505827054337,-3.0164998909699148,FAILED_BREAK,2021-08-10 22:00:00+00:00,2021-08-10 22:15:00+00:00,True,2021-08-11 00:00:00+00:00,105.0,21,-0.4905838041431264,0.5018832391713753,True,405.0,True,300.0
CENTRAL,external,,2021-08-12 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-0.0244965949733333,7.148106413208621,7.1236098182352885,TARGET,2021-08-12 23:10:00+00:00,2021-08-13 00:05:00+00:00,True,2021-08-13 00:05:00+00:00,0.0,0,0.40370116518162946,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-08-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-1.1328363957677223,-0.14726873144976782,-1.2801051272174901,FAILED_BREAK,2021-08-13 21:00:00+00:00,2021-08-13 21:15:00+00:00,True,2021-08-13 23:10:00+00:00,115.0,23,-0.3837298541826562,0.4090560245587125,True,150.0,True,35.0
CENTRAL,external,,2021-08-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.972168840858212,-2.4191178132983437,-3.3912866541565556,FAILED_BREAK,2021-08-15 00:00:00+00:00,2021-08-15 00:35:00+00:00,True,2021-08-15 00:50:00+00:00,15.0,3,-0.12608695652174304,0.4536231884057974,True,15.0,True,5.0
CENTRAL,external,,2021-08-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-0.8143939393939204,-1.6003787878787756,-2.414772727272696,FAILED_BREAK,2021-08-15 20:15:00+00:00,2021-08-15 20:25:00+00:00,True,2021-08-15 20:30:00+00:00,5.0,1,-0.04995944849959447,0.06180048661800491,True,255.0,True,250.0
CENTRAL,external,,2021-08-19 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.3691027447821904,-17.37467284074895,-17.74377558553114,TIME,2021-08-19 23:00:00+00:00,2021-08-20 09:55:00+00:00,False,,,1,-0.5920420763777735,0.6757374799908539,False,,False,
CENTRAL,external,,2021-08-20 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-2.7609305693853115,13.39471608322873,10.633785513843417,TARGET,2021-08-20 19:15:00+00:00,2021-08-20 21:30:00+00:00,True,2021-08-20 21:30:00+00:00,0.0,0,0.42382699362811593,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-08-23 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-1.8840619282963769,-0.6689785107719115,-2.5530404390682886,FAILED_BREAK,2021-08-23 20:30:00+00:00,2021-08-23 21:25:00+00:00,True,2021-08-23 21:25:00+00:00,0.0,0,0.04738760631834928,0.06622114216281567,True,10.0,True,10.0
CENTRAL,external,,2021-08-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-1.53682798703475,-0.04889907231470092,-1.585727059349451,FAILED_BREAK,2021-08-25 23:15:00+00:00,2021-08-25 23:25:00+00:00,True,2021-08-25 23:25:00+00:00,0.0,0,0.02055543406954044,0.005904220424226296,True,95.0,True,95.0
CENTRAL,external,,2021-08-27 18:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-3.7911435160381535,12.511355959840763,8.720212443802609,TARGET,2021-08-27 19:45:00+00:00,2021-08-27 22:25:00+00:00,True,2021-08-27 22:25:00+00:00,0.0,0,0.3399739340904841,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-08-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.06210730071321,-1.9408531472874802,-2.00296044800069,FAILED_BREAK,2021-08-28 22:55:00+00:00,2021-08-29 00:00:00+00:00,True,2021-08-29 00:05:00+00:00,5.0,1,-0.12062180243998431,0.1700118063754438,False,,False,
CENTRAL,external,,2021-09-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.4616411147663202,-1.2258705232450207,-1.6875116380113409,FAILED_BREAK,2021-09-02 22:45:00+00:00,2021-09-02 23:00:00+00:00,True,2021-09-02 23:40:00+00:00,40.0,8,-0.13594662218515446,0.1937725882680018,True,120.0,True,80.0
CENTRAL,external,,2021-09-03 18:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-2.686170397845577,6.389745231351607,3.7035748335060297,TARGET,2021-09-03 21:30:00+00:00,2021-09-03 21:40:00+00:00,True,2021-09-03 21:40:00+00:00,0.0,0,0.4730995425833137,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-09-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-3.468501690764181,-0.37224642017225085,-3.8407481109364316,FAILED_BREAK,2021-09-05 01:50:00+00:00,2021-09-05 02:10:00+00:00,True,2021-09-05 02:10:00+00:00,0.0,0,0.013014055179593228,0.020171785528370796,False,,False,
CENTRAL,external,,2021-09-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.0692302153889601,-0.9775306412933005,-1.0467608566822606,FAILED_BREAK,2021-09-10 19:50:00+00:00,2021-09-10 20:30:00+00:00,True,2021-09-11 00:10:00+00:00,220.0,44,-0.7459194339470933,0.8106456540966477,True,290.0,True,70.0
CENTRAL,external,,2021-09-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-24.81817959203664,9.89054044126647,-14.927639150770169,TARGET,2021-09-15 05:35:00+00:00,2021-09-15 06:05:00+00:00,True,2021-09-15 06:05:00+00:00,0.0,0,0.17033919286951918,0.195964347610798,True,0.0,False,
CENTRAL,external,,2021-09-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.6062059045141011,-0.45208575929861494,-1.058291663812716,FAILED_BREAK,2021-09-17 23:10:00+00:00,2021-09-17 23:30:00+00:00,True,2021-09-17 23:30:00+00:00,0.0,0,0.10718157181571779,0.03143631436314356,True,15.0,True,15.0
CENTRAL,external,,2021-09-29 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-1.0138548131043423,-1.0102467888584155,-2.024101601962758,FAILED_BREAK,2021-09-30 02:20:00+00:00,2021-09-30 02:40:00+00:00,True,2021-09-30 03:00:00+00:00,20.0,4,-0.1131487889273399,0.18910034602076428,True,80.0,True,60.0
CENTRAL,external,,2021-10-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-0.0277563608326314,-3.525057825751743,-3.5528141865843743,FAILED_BREAK,2021-10-01 21:25:00+00:00,2021-10-01 22:30:00+00:00,False,,,100,-0.4421192883454814,0.47002116153303714,False,,False,
CENTRAL,external,,2021-10-12 18:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.0066720042701251,13.045102748865723,13.038430744595598,TARGET,2021-10-12 21:35:00+00:00,2021-10-13 00:10:00+00:00,True,2021-10-13 00:10:00+00:00,0.0,0,0.38932078559738326,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-10-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-0.0912205307007085,-0.8851770016149452,-0.9763975323156536,FAILED_BREAK,2021-10-14 00:45:00+00:00,2021-10-14 00:55:00+00:00,True,2021-10-14 01:10:00+00:00,15.0,3,-0.06873315363881265,0.17035040431266946,True,60.0,True,45.0
CENTRAL,external,,2021-10-14 18:00:00+00:00,H2_ECONOMIC_RESCUE,L1_NEVER_BREAK_TIME,-3.1745217374574697,7.272540707629727,4.098018970172257,TARGET,2021-10-15 06:00:00+00:00,2021-10-15 06:10:00+00:00,True,2021-10-15 06:10:00+00:00,0.0,0,1.0790123456790084,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-10-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-1.5836840718753686,-4.129218817965185,-5.712902889840554,FAILED_BREAK,2021-10-15 23:50:00+00:00,2021-10-16 00:05:00+00:00,True,2021-10-16 10:10:00+00:00,605.0,121,-0.9836758210101825,1.06126368350298,False,,False,
CENTRAL,external,,2021-10-21 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-2.773325123937076,11.097546735172713,8.324221611235638,TARGET,2021-10-21 19:25:00+00:00,2021-10-22 00:20:00+00:00,True,2021-10-22 00:20:00+00:00,0.0,0,0.5823608188253333,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-10-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-2.415143603133163,-0.9190600522193115,-3.3342036553524745,FAILED_BREAK,2021-10-24 19:40:00+00:00,2021-10-24 20:05:00+00:00,True,2021-10-24 20:10:00+00:00,5.0,1,-0.005000000000000189,0.08333333333333333,True,40.0,True,35.0
CENTRAL,external,,2021-10-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-0.922093847598282,-16.97610699162694,-17.898200839225222,REFERENCE_INVALIDATION,2021-10-26 18:25:00+00:00,2021-10-26 22:05:00+00:00,False,,,99,-1.56627438835553,2.0229173118612613,False,,False,
CENTRAL,external,,2021-10-30 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.8453802155333756,-11.74281940725741,-12.588199622790786,REFERENCE_INVALIDATION,2021-10-30 20:50:00+00:00,2021-10-30 22:25:00+00:00,True,2021-10-30 23:55:00+00:00,90.0,18,-1.4662934452997514,1.7025892232330337,True,95.0,True,5.0
CENTRAL,external,,2021-10-31 18:00:00+00:00,H2_ECONOMIC_RESCUE,L5_BREAK_FAIL_LATE,-0.0717274948801582,13.825103633863245,13.753376138983088,TARGET,2021-10-31 23:10:00+00:00,2021-11-01 00:15:00+00:00,True,2021-11-01 00:15:00+00:00,0.0,0,0.4982109632174054,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-11-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-1.491213535930458,-0.18274675685420183,-1.6739602927846597,FAILED_BREAK,2021-11-02 04:40:00+00:00,2021-11-02 05:50:00+00:00,True,2021-11-02 05:50:00+00:00,0.0,0,0.007232937685462856,0.023738872403558233,False,,False,
CENTRAL,external,,2021-11-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.9546961737640358,-0.966338810029499,-1.9210349837935348,FAILED_BREAK,2021-11-02 19:25:00+00:00,2021-11-02 21:05:00+00:00,True,2021-11-02 21:15:00+00:00,10.0,2,-0.14136367841613662,0.1519104449995371,True,155.0,True,145.0
CENTRAL,external,,2021-11-05 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-2.5666101438813205,6.4150563269144145,3.848446183033094,TARGET,2021-11-06 00:35:00+00:00,2021-11-06 00:55:00+00:00,True,2021-11-06 00:55:00+00:00,0.0,0,0.4010730175346767,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-11-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-1.848196273238012,-0.5813575131781712,-2.429553786416183,FAILED_BREAK,2021-11-12 19:00:00+00:00,2021-11-12 20:20:00+00:00,True,2021-11-12 20:25:00+00:00,5.0,1,-0.04157782515991631,0.07292110874200404,False,,False,
CENTRAL,external,,2021-11-17 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.4833054444814411,-1.5616237239140518,-2.044929168395493,FAILED_BREAK,2021-11-18 02:25:00+00:00,2021-11-18 03:35:00+00:00,False,,,104,-1.2680311890838198,1.3886722980290227,False,,False,
CENTRAL,external,,2021-11-20 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-1.6103995092115464,8.466100276998013,6.855700767786466,TARGET,2021-11-20 19:50:00+00:00,2021-11-20 23:05:00+00:00,True,2021-11-20 23:05:00+00:00,0.0,0,0.38493631971892944,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-11-23 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.3226524254561491,-0.10458388963063836,-0.42723631508678744,FAILED_BREAK,2021-11-23 20:45:00+00:00,2021-11-23 21:05:00+00:00,True,2021-11-23 21:10:00+00:00,5.0,1,-0.0029678927961135928,0.004316934976167085,False,,False,
CENTRAL,external,,2021-12-01 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-2.1194580058101486,6.600104462085032,4.480646456274884,TARGET,2021-12-02 01:15:00+00:00,2021-12-02 01:20:00+00:00,True,2021-12-02 01:20:00+00:00,0.0,0,0.42851536952256086,0.0,True,0.0,True,5.0
CENTRAL,external,,2021-12-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-0.5371837120116685,-0.8720201961804341,-1.4092039081921026,FAILED_BREAK,2021-12-04 19:55:00+00:00,2021-12-04 20:45:00+00:00,False,,,133,-1.0144279617963825,1.1053986317144202,False,,False,
CENTRAL,external,,2021-12-05 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-4.694499193692914,-1.377121355619848,-6.071620549312762,FAILED_BREAK,2021-12-05 23:35:00+00:00,2021-12-05 23:45:00+00:00,True,2021-12-05 23:45:00+00:00,0.0,0,0.0782731776362346,0.08570417551309364,False,,False,
CENTRAL,external,,2021-12-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-0.7973073790797924,-0.891275748757081,-1.6885831278368735,FAILED_BREAK,2021-12-12 19:00:00+00:00,2021-12-12 19:20:00+00:00,False,,,138,-1.7046968403074234,1.7883859948761693,False,,False,
CENTRAL,external,,2021-12-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-2.7217617221328427,-0.7422986514908358,-3.4640603736236786,FAILED_BREAK,2021-12-14 23:55:00+00:00,2021-12-15 00:45:00+00:00,True,2021-12-15 04:40:00+00:00,235.0,47,-0.33250620347394616,0.3870967741935488,True,330.0,True,95.0
CENTRAL,external,,2021-12-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-1.388737610282076,-0.6535235813092677,-2.0422611915913436,FAILED_BREAK,2021-12-18 22:10:00+00:00,2021-12-18 22:40:00+00:00,True,2021-12-19 00:10:00+00:00,90.0,18,-0.23736263736263952,0.4219780219780244,True,340.0,True,250.0
CENTRAL,external,,2021-12-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.5182958432672913,-0.15548875298021514,-0.6737845962475064,FAILED_BREAK,2021-12-25 23:25:00+00:00,2021-12-26 00:05:00+00:00,True,2021-12-26 00:05:00+00:00,0.0,0,0.2643051771117172,0.027247956403268294,True,5.0,True,5.0
CENTRAL,external,,2021-12-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,-1.2210316471468197,-0.42362322452033085,-1.6446548716671505,FAILED_BREAK,2021-12-27 04:35:00+00:00,2021-12-27 04:45:00+00:00,True,2021-12-27 11:00:00+00:00,375.0,75,-1.2131519274376414,1.3582766439909328,True,545.0,True,170.0
CENTRAL,reference_validation,,2025-01-04 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.4607445632141549,-0.7371913011426368,-1.1979358643567917,FAILED_BREAK,2025-01-05 00:10:00+00:00,2025-01-05 00:25:00+00:00,True,2025-01-05 00:30:00+00:00,5.0,1,-0.01671309192200619,0.11420612813370368,True,190.0,True,185.0
CENTRAL,reference_validation,,2025-01-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-2.45659401551529,-0.11082379017363087,-2.5674178056889208,FAILED_BREAK,2025-01-19 05:20:00+00:00,2025-01-19 05:35:00+00:00,True,2025-01-19 06:25:00+00:00,50.0,10,-0.15738341968911965,0.18555699481865162,True,305.0,True,255.0
CENTRAL,reference_validation,,2025-01-23 18:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-4.782540798001056,9.166861872413445,4.384321074412389,TARGET,2025-01-24 00:25:00+00:00,2025-01-24 05:55:00+00:00,True,2025-01-24 05:55:00+00:00,0.0,0,0.4327086882453194,0.0,True,0.0,True,5.0
CENTRAL,reference_validation,,2025-01-25 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,-0.3487290762554385,0.019373837569780505,-0.32935523868565797,FAILED_BREAK,2025-01-25 20:45:00+00:00,2025-01-25 20:55:00+00:00,True,2025-01-25 21:00:00+00:00,5.0,1,-0.021810250817883195,0.04907306434023874,False,,False,
CENTRAL,reference_validation,,2025-01-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.0584453535943385,-0.07792713812576624,-0.13637249172010474,FAILED_BREAK,2025-01-26 18:25:00+00:00,2025-01-26 18:50:00+00:00,True,2025-01-26 19:00:00+00:00,10.0,2,-0.034383954154729286,0.08882521489971461,False,,False,
CENTRAL,reference_validation,,2025-01-29 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-7.539321461068504,3.9603102387452127,-3.5790112223232917,TARGET,2025-01-29 19:40:00+00:00,2025-01-29 19:45:00+00:00,True,2025-01-29 19:45:00+00:00,0.0,0,0.573304157549236,0.0,True,0.0,True,5.0
CENTRAL,reference_validation,,2025-02-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,-0.0508155902230189,-0.3811169266731418,-0.4319325168961607,FAILED_BREAK,2025-02-08 18:30:00+00:00,2025-02-08 19:10:00+00:00,True,2025-02-08 19:10:00+00:00,0.0,0,0.09466019417476076,0.03883495145630981,True,150.0,True,150.0
CENTRAL,reference_validation,,2025-02-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-0.2543364362378453,-0.45780558522817705,-0.7121420214660223,FAILED_BREAK,2025-02-12 23:35:00+00:00,2025-02-13 00:05:00+00:00,True,2025-02-13 01:20:00+00:00,75.0,15,-0.18938480096501745,0.20747889022919186,False,,False,
CENTRAL,reference_validation,,2025-02-13 18:00:00+00:00,H2_ECONOMIC_RESCUE,L4_BREAK_FAIL_30M,-0.1036001036001654,4.506604506604561,4.403004403004396,TARGET,2025-02-13 20:00:00+00:00,2025-02-13 20:30:00+00:00,True,2025-02-13 20:30:00+00:00,0.0,0,0.4183908045976974,0.0,True,0.0,True,5.0
CENTRAL,reference_validation,,2025-02-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-5.181347150259086,-0.5643051351767459,-5.745652285435831,FAILED_BREAK,2025-02-15 23:25:00+00:00,2025-02-16 00:45:00+00:00,True,2025-02-16 00:55:00+00:00,10.0,2,-0.19101123595505798,0.21910112359551379,True,335.0,True,325.0
CENTRAL,reference_validation,,2025-02-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.4902526242934191,-0.8939900795939537,-1.3842427038873728,FAILED_BREAK,2025-02-20 10:40:00+00:00,2025-02-20 12:55:00+00:00,True,2025-02-20 13:50:00+00:00,55.0,11,-0.16261682242990758,0.18691588785046748,True,65.0,True,10.0
CENTRAL,reference_validation,,2025-02-25 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-3.5862068965517024,-0.48275862068958286,-4.068965517241285,FAILED_BREAK,2025-02-25 20:20:00+00:00,2025-02-25 20:45:00+00:00,True,2025-02-25 20:45:00+00:00,0.0,0,0.0037735849056596284,0.062264150943395935,False,,False,
CENTRAL,reference_validation,,2025-03-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.1396063102052092,-1.012145748987836,-1.1517520591930452,FAILED_BREAK,2025-03-04 19:45:00+00:00,2025-03-04 20:35:00+00:00,True,2025-03-04 21:20:00+00:00,45.0,9,-0.09968602825745555,0.14050235478806866,False,,False,
CENTRAL,reference_validation,,2025-03-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,-0.1449065352848166,-0.4709462396754738,-0.6158527749602903,FAILED_BREAK,2025-03-08 21:15:00+00:00,2025-03-08 21:40:00+00:00,True,2025-03-09 00:45:00+00:00,185.0,37,-0.5724381625441687,0.6183745583038842,True,465.0,True,280.0
CENTRAL,reference_validation,,2025-03-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,-0.7102833241259265,-0.1973009233683376,-0.9075842474942641,FAILED_BREAK,2025-03-11 18:40:00+00:00,2025-03-11 20:40:00+00:00,True,2025-03-11 20:40:00+00:00,0.0,0,0.0354523227383871,0.01589242053789677,False,,False,
CENTRAL,reference_validation,,2025-03-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,-0.6733739998415755,-1.1486968232591321,-1.8220708231007077,FAILED_BREAK,2025-03-12 22:15:00+00:00,2025-03-12 23:05:00+00:00,True,2025-03-12 23:50:00+00:00,45.0,9,-0.1759259259259277,0.253086419753088,False,,False,
CENTRAL,reference_validation,,2025-03-14 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,-0.4485310607759696,-0.7101741795619287,-1.1587052403378983,FAILED_BREAK,2025-03-14 20:40:00+00:00,2025-03-14 21:10:00+00:00,True,2025-03-14 21:30:00+00:00,20.0,4,-0.06858054226475377,0.09728867623604667,False,,False,
CENTRAL,reference_validation,,2025-03-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,-0.1613423685059567,-0.5243626976443871,-0.6857050661503439,FAILED_BREAK,2025-03-18 19:30:00+00:00,2025-03-18 19:40:00+00:00,True,2025-03-18 19:50:00+00:00,10.0,2,-0.07870370370369804,0.12499999999999835,True,100.0,True,90.0
CENTRAL,reference_validation,,2025-03-19 18:00:00+00:00,H2_ECONOMIC_RESCUE,L2_BREAK_FAST_FAIL_5M,-0.5651420390325179,4.6869113103760185,4.121769271343501,TARGET,2025-03-19 19:40:00+00:00,2025-03-19 20:05:00+00:00,True,2025-03-19 20:05:00+00:00,0.0,0,0.35048231511253974,0.0,True,0.0,True,5.0
CENTRAL,reference_validation,,2025-03-22 18:00:00+00:00,H2_ECONOMIC_RESCUE,L3_BREAK_FAST_FAIL_10M,-0.5401651361988113,1.6050621189906966,1.0648969827918853,TARGET,2025-03-22 18:40:00+00:00,2025-03-22 19:25:00+00:00,True,2025-03-22 19:25:00+00:00,0.0,0,0.3269230769230827,0.019230769230779217,True,0.0,True,5.0
