role,partition,dev_block,execution_start,loss_class,visit_n,lane,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,recovery_entry_ts,recovery_entry_price,recovery_break_ts,recovery_exit_ts,recovery_exit_price,recovery_exit_reason,recovery_pnl,recovery_pnl_5bps,recovery_won,recovery_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps
CENTRAL,development,1,2022-08-31 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,32.56,31.27,1.2900000000000027,2022-08-31 03:20:00+00:00,2022-08-31 03:30:00+00:00,-1.6891891891891997,-1.9391891891891997,2022-08-31 03:40:00+00:00,32.56,2022-08-31 05:30:00+00:00,2022-08-31 05:40:00+00:00,32.56,FAILED_BREAK,0.0,-0.25,False,False,-1.6891891891891997,-2.1891891891891997,False,False
CENTRAL,development,1,2022-09-03 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,31.26,30.86,0.40000000000000213,2022-09-03 12:30:00+00:00,2022-09-03 14:55:00+00:00,-2.7191298784389195,-2.9691298784389195,2022-09-04 00:25:00+00:00,31.26,2022-09-04 02:00:00+00:00,2022-09-04 02:00:00+00:00,31.42,TARGET,2.5591810620601008,2.3091810620601008,True,True,-0.15994881637881875,-0.6599488163788187,False,False
CENTRAL,development,1,2022-09-04 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,31.71,30.89,0.8200000000000003,2022-09-04 11:35:00+00:00,2022-09-04 12:10:00+00:00,-0.9460737937559416,-1.1960737937559416,2022-09-04 12:15:00+00:00,31.71,2022-09-04 12:20:00+00:00,2022-09-04 12:50:00+00:00,31.7,FAILED_BREAK,-0.15767896562601802,-0.407678965626018,False,False,-1.1037527593819596,-1.6037527593819596,False,False
CENTRAL,development,1,2022-09-07 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,31.31,30.27,1.0399999999999991,2022-09-07 13:00:00+00:00,2022-09-07 13:20:00+00:00,-0.9581603321622278,-1.2081603321622278,2022-09-07 14:20:00+00:00,31.31,2022-09-07 14:25:00+00:00,2022-09-07 15:30:00+00:00,31.21,FAILED_BREAK,-1.5969338869370464,-1.8469338869370464,False,False,-2.5550942190992743,-3.0550942190992743,False,False
CENTRAL,development,1,2022-09-17 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,32.95,32.03,0.9200000000000017,2022-09-17 04:10:00+00:00,2022-09-17 04:25:00+00:00,-0.30349013657060553,-0.5534901365706055,2022-09-17 10:00:00+00:00,32.95,2022-09-17 10:05:00+00:00,2022-09-17 10:15:00+00:00,32.9,FAILED_BREAK,-0.7587253414264583,-1.0087253414264583,False,False,-1.0622154779970638,-1.5622154779970638,False,False
CENTRAL,development,1,2022-09-19 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,32.43,30.44,1.9899999999999984,2022-09-19 14:35:00+00:00,2022-09-19 14:55:00+00:00,-5.550416281221104,-5.800416281221104,2022-09-19 18:55:00+00:00,32.43,2022-09-19 19:00:00+00:00,2022-09-19 19:10:00+00:00,32.42,FAILED_BREAK,-0.15417823003388564,-0.40417823003388564,False,False,-5.7045945112549905,-6.2045945112549905,False,False
CENTRAL,development,1,2022-09-24 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,34.47,31.9,2.5700000000000003,2022-09-24 11:05:00+00:00,2022-09-24 11:55:00+00:00,-0.2901073397156284,-0.5401073397156284,2022-09-24 12:35:00+00:00,34.47,2022-09-24 12:40:00+00:00,2022-09-24 12:50:00+00:00,34.44,FAILED_BREAK,-0.4351610095735814,-0.6851610095735814,False,False,-0.7252683492892098,-1.2252683492892098,False,False
CENTRAL,development,1,2022-09-29 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,33.91,32.94,0.9699999999999989,2022-09-29 04:20:00+00:00,2022-09-29 04:35:00+00:00,-0.5897965202005251,-0.8397965202005251,2022-09-29 11:15:00+00:00,33.91,,2022-09-29 14:05:00+00:00,32.77,REFERENCE_INVALIDATION,-16.80920082571502,-17.05920082571502,False,False,-17.398997345915546,-17.898997345915546,False,False
CENTRAL,development,1,2022-10-09 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,32.78,32.31,0.46999999999999886,2022-10-09 10:40:00+00:00,2022-10-09 10:50:00+00:00,-1.2202562538132788,-1.4702562538132788,2022-10-09 11:00:00+00:00,32.78,2022-10-09 11:00:00+00:00,2022-10-09 12:30:00+00:00,32.968,TARGET,2.8676021964613163,2.6176021964613163,True,True,1.6473459426480375,1.1473459426480375,True,True
CENTRAL,development,1,2022-10-16 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,29.92,29.39,0.5300000000000011,2022-10-16 08:20:00+00:00,2022-10-16 09:05:00+00:00,-0.1671122994652552,-0.4171122994652552,2022-10-16 09:40:00+00:00,29.92,2022-10-16 10:05:00+00:00,2022-10-16 10:35:00+00:00,29.88,FAILED_BREAK,-0.6684491978610207,-0.9184491978610207,False,False,-0.8355614973262759,-1.335561497326276,False,False
CENTRAL,development,1,2022-11-02 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,32.41,31.88,0.5299999999999976,2022-11-02 05:00:00+00:00,2022-11-02 07:20:00+00:00,-12.804689910521416,-13.054689910521416,2022-11-02 18:05:00+00:00,32.41,2022-11-02 18:20:00+00:00,2022-11-02 18:25:00+00:00,32.62199999999999,TARGET,3.2705954952174654,3.0205954952174654,True,True,-9.53409441530395,-10.03409441530395,False,False
CENTRAL,development,1,2022-11-16 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,14.544,14.06,0.484,2022-11-16 03:30:00+00:00,2022-11-16 03:50:00+00:00,-1.1344884488449503,-1.3844884488449503,2022-11-16 06:05:00+00:00,14.544,2022-11-16 08:15:00+00:00,2022-11-16 08:25:00+00:00,14.43,FAILED_BREAK,-3.9191419141914596,-4.16914191419146,False,False,-5.05363036303641,-5.55363036303641,False,False
CENTRAL,development,1,2022-11-23 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,13.425,11.823,1.6020000000000003,2022-11-23 11:45:00+00:00,2022-11-23 14:55:00+00:00,-14.562383612662932,-14.812383612662932,2022-11-23 19:00:00+00:00,13.425,2022-11-23 19:00:00+00:00,2022-11-23 19:05:00+00:00,14.065800000000001,TARGET,23.86592178770952,23.61592178770952,True,True,9.303538175046588,8.803538175046588,True,True
CENTRAL,development,1,2022-11-27 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,14.231,13.926,0.3049999999999997,2022-11-27 03:00:00+00:00,2022-11-27 03:10:00+00:00,-0.9486332654065066,-1.1986332654065066,2022-11-27 03:15:00+00:00,14.231,2022-11-27 03:20:00+00:00,2022-11-27 04:05:00+00:00,14.229,FAILED_BREAK,-0.07026913077085029,-0.3202691307708503,False,False,-1.018902396177357,-1.518902396177357,False,False
CENTRAL,development,1,2022-12-10 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,13.647,13.5,0.14700000000000024,2022-12-10 04:45:00+00:00,2022-12-10 05:45:00+00:00,-0.07327617791458296,-0.32327617791458296,2022-12-10 06:10:00+00:00,13.647,2022-12-10 06:10:00+00:00,2022-12-10 06:20:00+00:00,13.636,FAILED_BREAK,-0.40301897853012303,-0.653018978530123,False,False,-0.476295156444706,-0.976295156444706,False,False
CENTRAL,development,1,2022-12-11 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,13.685,13.52,0.16500000000000092,2022-12-11 12:50:00+00:00,2022-12-11 14:55:00+00:00,-2.2287175739861276,-2.4787175739861276,2022-12-11 15:20:00+00:00,13.685,2022-12-11 15:20:00+00:00,2022-12-11 15:30:00+00:00,13.665,FAILED_BREAK,-0.730727073438131,-0.980727073438131,False,False,-2.9594446474242586,-3.4594446474242586,False,False
CENTRAL,development,1,2022-12-14 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,13.964,13.722,0.24200000000000088,2022-12-14 03:10:00+00:00,2022-12-14 03:30:00+00:00,-0.25064451446576985,-0.5006445144657699,2022-12-14 03:50:00+00:00,13.964,2022-12-14 04:00:00+00:00,2022-12-14 04:40:00+00:00,13.95,FAILED_BREAK,-0.5012890289315952,-0.7512890289315952,False,False,-0.7519335433973651,-1.251933543397365,False,False
CENTRAL,development,2,2023-01-09 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,16.78,13.509,3.271000000000001,2023-01-09 11:20:00+00:00,2023-01-09 14:55:00+00:00,-9.415971394517332,-9.665971394517332,2023-01-09 15:05:00+00:00,16.78,2023-01-09 15:30:00+00:00,2023-01-09 17:00:00+00:00,16.773,FAILED_BREAK,-0.20858164481529773,-0.45858164481529773,False,False,-9.624553039332628,-10.124553039332628,False,False
CENTRAL,development,2,2023-01-14 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,22.879,17.017,5.862000000000002,2023-01-14 05:35:00+00:00,2023-01-14 09:10:00+00:00,-1.6390576511211563,-1.8890576511211563,2023-01-14 09:35:00+00:00,22.879,2023-01-14 14:30:00+00:00,2023-01-14 14:40:00+00:00,22.555,FAILED_BREAK,-7.080729052843237,-7.330729052843238,False,False,-8.719786703964393,-9.219786703964395,False,False
CENTRAL,development,2,2023-01-21 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,25.9,23.267,2.632999999999999,2023-01-21 10:10:00+00:00,2023-01-21 10:25:00+00:00,-0.5984555984555606,-0.8484555984555606,2023-01-21 16:10:00+00:00,25.9,2023-01-21 16:10:00+00:00,2023-01-21 16:20:00+00:00,25.594,FAILED_BREAK,-5.907335907335831,-6.157335907335831,False,False,-6.505791505791391,-7.005791505791391,False,False
CENTRAL,development,2,2023-01-23 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,24.936,23.5,1.436,2023-01-23 03:10:00+00:00,2023-01-23 14:55:00+00:00,-18.928456849534815,-19.178456849534815,2023-01-24 02:00:00+00:00,24.936,2023-01-24 02:00:00+00:00,2023-01-24 02:40:00+00:00,24.861,FAILED_BREAK,-1.5038498556304014,-1.7538498556304014,False,False,-20.432306705165217,-20.932306705165217,False,False
CENTRAL,development,2,2023-01-25 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,24.515,22.11,2.405000000000001,2023-01-25 13:00:00+00:00,2023-01-25 14:55:00+00:00,-28.880277381195196,-29.130277381195196,2023-01-25 21:35:00+00:00,24.515,2023-01-25 21:45:00+00:00,2023-01-25 22:50:00+00:00,24.442,FAILED_BREAK,-1.4888843565164511,-1.7388843565164511,False,False,-30.369161737711647,-30.869161737711647,False,False
CENTRAL,development,2,2023-01-31 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,24.288,23.323,0.9649999999999999,2023-01-31 14:00:00+00:00,2023-01-31 14:55:00+00:00,-5.125988142292481,-5.375988142292481,2023-01-31 16:30:00+00:00,24.288,2023-01-31 16:35:00+00:00,2023-01-31 16:45:00+00:00,24.193,FAILED_BREAK,-1.9556982872199757,-2.2056982872199757,False,False,-7.081686429512457,-7.581686429512457,False,False
CENTRAL,development,2,2023-02-07 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,23.364,22.471,0.8930000000000007,2023-02-07 09:45:00+00:00,2023-02-07 10:00:00+00:00,-0.6634137990070843,-0.9134137990070843,2023-02-07 10:15:00+00:00,23.364,2023-02-07 10:15:00+00:00,2023-02-07 10:35:00+00:00,23.35,FAILED_BREAK,-0.29960623180963486,-0.5496062318096349,False,False,-0.9630200308167192,-1.4630200308167192,False,False
CENTRAL,development,2,2023-02-12 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.888,20.312,0.5760000000000005,2023-02-12 06:55:00+00:00,2023-02-12 07:05:00+00:00,-0.2872462657985686,-0.5372462657985686,2023-02-12 08:30:00+00:00,20.888,2023-02-12 08:30:00+00:00,2023-02-12 08:55:00+00:00,20.878,FAILED_BREAK,-0.23937188816547383,-0.48937188816547383,False,False,-0.5266181539640424,-1.0266181539640424,False,False
CENTRAL,development,2,2023-02-19 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,23.69,23.207,0.48300000000000054,2023-02-19 05:25:00+00:00,2023-02-19 05:50:00+00:00,-1.034191642043103,-1.284191642043103,2023-02-19 06:40:00+00:00,23.69,2023-02-19 07:00:00+00:00,2023-02-19 07:10:00+00:00,23.685,FAILED_BREAK,-0.10552975939220888,-0.3555297593922089,False,False,-1.1397214014353119,-1.6397214014353119,False,False
CENTRAL,development,2,2023-02-20 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,26.049,24.036,2.012999999999998,2023-02-20 03:40:00+00:00,2023-02-20 04:10:00+00:00,-1.5739567737725335,-1.8239567737725335,2023-02-20 04:30:00+00:00,26.049,2023-02-20 04:50:00+00:00,2023-02-20 05:40:00+00:00,26.8542,TARGET,15.455487734653882,15.205487734653882,True,True,13.88153096088135,13.38153096088135,True,True
CENTRAL,development,2,2023-03-10 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,17.733,16.628,1.1050000000000004,2023-03-10 13:40:00+00:00,2023-03-10 13:55:00+00:00,-0.8458805616647358,-1.0958805616647358,2023-03-10 15:55:00+00:00,17.733,2023-03-10 16:20:00+00:00,2023-03-10 16:55:00+00:00,17.706,FAILED_BREAK,-0.7612925054982789,-1.0112925054982789,False,False,-1.6071730671630147,-2.1071730671630147,False,False
CENTRAL,development,2,2023-03-14 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.634,20.146,0.48799999999999955,2023-03-14 05:10:00+00:00,2023-03-14 07:30:00+00:00,-13.400213240283065,-13.650213240283065,2023-03-14 12:30:00+00:00,20.634,2023-03-14 12:30:00+00:00,2023-03-14 12:40:00+00:00,20.8292,TARGET,4.730057187166792,4.480057187166792,True,True,-8.670156053116273,-9.170156053116273,False,False
CENTRAL,development,2,2023-03-15 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.238,20.245,0.9929999999999986,2023-03-15 04:50:00+00:00,2023-03-15 05:50:00+00:00,-0.23542706469531494,-0.48542706469531494,2023-03-15 06:40:00+00:00,21.238,,2023-03-15 14:30:00+00:00,20.226,REFERENCE_INVALIDATION,-23.825218947170157,-24.075218947170157,False,False,-24.060646011865472,-24.560646011865472,False,False
CENTRAL,development,2,2023-03-20 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,22.859,21.587,1.272000000000002,2023-03-20 03:05:00+00:00,2023-03-20 03:15:00+00:00,-3.2591101972964664,-3.509110197296467,2023-03-20 07:30:00+00:00,22.859,2023-03-20 07:30:00+00:00,2023-03-20 07:40:00+00:00,22.851,FAILED_BREAK,-0.17498578240521256,-0.42498578240521256,False,False,-3.434095979701679,-3.9340959797016795,False,False
CENTRAL,development,2,2023-03-25 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.898,20.322,0.5760000000000005,2023-03-25 14:05:00+00:00,2023-03-25 14:15:00+00:00,-0.6220690975212717,-0.8720690975212717,2023-03-25 15:45:00+00:00,20.898,2023-03-25 15:50:00+00:00,2023-03-25 16:00:00+00:00,20.859,FAILED_BREAK,-0.9331036462819076,-1.1831036462819076,False,False,-1.5551727438031793,-2.0551727438031793,False,False
CENTRAL,development,2,2023-03-28 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,19.995,19.566,0.42900000000000205,2023-03-28 06:05:00+00:00,2023-03-28 06:30:00+00:00,-0.025006251562931237,-0.27500625156293124,2023-03-28 07:20:00+00:00,19.995,2023-03-28 07:20:00+00:00,2023-03-28 07:45:00+00:00,19.988,FAILED_BREAK,-0.1750437609402966,-0.4250437609402966,False,False,-0.20005001250322785,-0.7000500125032278,False,False
CENTRAL,development,2,2023-03-29 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.855,20.2,0.6550000000000011,2023-03-29 04:30:00+00:00,2023-03-29 04:50:00+00:00,-0.28770079117718117,-0.5377007911771812,2023-03-29 06:10:00+00:00,20.855,2023-03-29 06:10:00+00:00,2023-03-29 06:25:00+00:00,21.117,TARGET,6.281467274035002,6.031467274035002,True,True,5.99376648285782,5.49376648285782,True,True
CENTRAL,development,2,2023-04-04 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.989,20.04,0.9490000000000016,2023-04-04 11:15:00+00:00,2023-04-04 11:25:00+00:00,-3.23979227214255,-3.48979227214255,2023-04-04 12:00:00+00:00,20.989,2023-04-04 12:00:00+00:00,2023-04-04 13:05:00+00:00,20.986,FAILED_BREAK,-0.07146600600316244,-0.32146600600316244,False,False,-3.3112582781457123,-3.8112582781457123,False,False
CENTRAL,development,2,2023-04-13 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,24.17,23.6,0.5700000000000003,2023-04-13 06:40:00+00:00,2023-04-13 06:55:00+00:00,-2.0686801820438694,-2.3186801820438694,2023-04-13 07:00:00+00:00,24.17,2023-04-13 07:25:00+00:00,2023-04-13 07:35:00+00:00,24.089,FAILED_BREAK,-1.6756309474555975,-1.9256309474555975,False,False,-3.744311129499467,-4.244311129499467,False,False
CENTRAL,development,2,2023-04-16 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,24.5,23.811,0.6890000000000001,2023-04-16 03:00:00+00:00,2023-04-16 14:55:00+00:00,-4.632653061224512,-4.882653061224512,2023-04-16 18:55:00+00:00,24.5,2023-04-16 18:55:00+00:00,2023-04-16 19:15:00+00:00,24.7756,TARGET,5.6244897959183415,5.3744897959183415,True,True,0.9918367346938295,0.4918367346938295,True,True
CENTRAL,development,2,2023-04-22 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.42,20.966,0.4540000000000006,2023-04-22 04:25:00+00:00,2023-04-22 04:35:00+00:00,-0.16339869281051245,-0.41339869281051245,2023-04-22 04:45:00+00:00,21.42,2023-04-22 05:35:00+00:00,2023-04-22 05:45:00+00:00,21.404,FAILED_BREAK,-0.3734827264239571,-0.6234827264239571,False,False,-0.5368814192344695,-1.0368814192344695,False,False
CENTRAL,development,2,2023-04-23 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.99,21.42,0.5699999999999967,2023-04-23 07:30:00+00:00,2023-04-23 10:35:00+00:00,-0.8640291041381865,-1.1140291041381865,2023-04-23 11:05:00+00:00,21.99,2023-04-23 11:20:00+00:00,2023-04-23 12:30:00+00:00,22.217999999999996,TARGET,5.184174624829452,4.934174624829452,True,True,4.320145520691265,3.8201455206912653,True,True
CENTRAL,development,2,2023-04-28 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,22.672,22.099,0.5730000000000004,2023-04-28 10:45:00+00:00,2023-04-28 11:05:00+00:00,-0.17642907551163045,-0.42642907551163045,2023-04-28 11:25:00+00:00,22.672,2023-04-28 16:45:00+00:00,2023-04-28 16:55:00+00:00,22.9012,TARGET,5.054693013408551,4.804693013408551,True,True,4.878263937896921,4.378263937896921,True,True
CENTRAL,development,2,2023-05-02 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,22.064,21.589,0.4750000000000014,2023-05-02 12:40:00+00:00,2023-05-02 12:50:00+00:00,-1.0424220449600785,-1.2924220449600785,2023-05-02 13:00:00+00:00,22.064,2023-05-02 13:00:00+00:00,2023-05-02 13:10:00+00:00,22.006,FAILED_BREAK,-1.3143582306018864,-1.5643582306018864,False,False,-2.356780275561965,-2.856780275561965,False,False
CENTRAL,development,2,2023-05-05 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,22.111,21.616,0.495000000000001,2023-05-05 13:45:00+00:00,2023-05-05 14:00:00+00:00,-0.022613178960739777,-0.2726131789607398,2023-05-05 14:15:00+00:00,22.111,2023-05-05 14:15:00+00:00,2023-05-05 14:25:00+00:00,22.309,TARGET,4.47740943421826,4.22740943421826,True,True,4.45479625525752,3.9547962552575204,True,True
CENTRAL,development,2,2023-05-09 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.789,20.301,0.4880000000000031,2023-05-09 11:50:00+00:00,2023-05-09 13:50:00+00:00,-0.8658425128674208,-1.1158425128674208,2023-05-09 13:55:00+00:00,20.789,2023-05-09 13:55:00+00:00,2023-05-09 14:05:00+00:00,20.754,FAILED_BREAK,-0.841791331954389,-1.091791331954389,False,False,-1.7076338448218098,-2.20763384482181,False,False
CENTRAL,development,2,2023-05-13 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.054,20.407,0.6469999999999985,2023-05-13 03:25:00+00:00,2023-05-13 04:35:00+00:00,-0.14249073810201907,-0.39249073810201907,2023-05-13 04:45:00+00:00,21.054,2023-05-13 04:55:00+00:00,2023-05-13 05:05:00+00:00,21.023,FAILED_BREAK,-0.7362021468604318,-0.9862021468604318,False,False,-0.8786928849624509,-1.378692884962451,False,False
CENTRAL,development,2,2023-05-15 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.236,20.589,0.647000000000002,2023-05-15 03:30:00+00:00,2023-05-15 03:45:00+00:00,-0.7534375588623132,-1.0034375588623132,2023-05-15 03:55:00+00:00,21.236,2023-05-15 06:00:00+00:00,2023-05-15 06:10:00+00:00,21.216,FAILED_BREAK,-0.47089847428893883,-0.7208984742889388,False,False,-1.224336033151252,-1.724336033151252,False,False
CENTRAL,development,2,2023-05-25 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,19.363,18.755,0.6080000000000005,2023-05-25 03:40:00+00:00,2023-05-25 04:00:00+00:00,-0.1549346692145126,-0.4049346692145126,2023-05-25 04:10:00+00:00,19.363,2023-05-25 04:10:00+00:00,2023-05-25 05:00:00+00:00,19.351,FAILED_BREAK,-0.3098693384289697,-0.5598693384289697,False,False,-0.4648040076434823,-0.9648040076434823,False,False
CENTRAL,development,2,2023-05-30 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,21.018,20.43,0.588000000000001,2023-05-30 03:00:00+00:00,2023-05-30 03:25:00+00:00,-0.4282043962318127,-0.6782043962318127,2023-05-30 10:10:00+00:00,21.018,2023-05-30 10:10:00+00:00,2023-05-30 10:30:00+00:00,21.2532,TARGET,5.5952041107621975,5.3452041107621975,True,True,5.166999714530385,4.666999714530385,True,True
CENTRAL,development,2,2023-06-06 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,20.117,19.653,0.4640000000000022,2023-06-06 14:50:00+00:00,2023-06-06 14:55:00+00:00,-4.448973504995846,-4.698973504995846,2023-06-06 16:25:00+00:00,20.117,2023-06-06 17:25:00+00:00,2023-06-06 17:35:00+00:00,20.3026,TARGET,4.613013868867144,4.363013868867144,True,True,0.1640403638712984,-0.3359596361287016,True,False
CENTRAL,development,2,2023-06-09 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,19.112,18.578,0.5339999999999989,2023-06-09 10:40:00+00:00,2023-06-09 11:00:00+00:00,-0.6017161992465381,-0.8517161992465381,2023-06-09 11:20:00+00:00,19.112,2023-06-09 11:35:00+00:00,2023-06-09 11:45:00+00:00,19.325599999999998,TARGET,5.588112180828775,5.338112180828775,True,True,4.986395981582237,4.486395981582237,True,True
CENTRAL,development,2,2023-06-18 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,15.758,15.405,0.35299999999999976,2023-06-18 12:00:00+00:00,2023-06-18 12:10:00+00:00,-0.34902906460210215,-0.5990290646021021,2023-06-18 14:50:00+00:00,15.758,2023-06-18 16:20:00+00:00,2023-06-18 16:35:00+00:00,15.749,FAILED_BREAK,-0.28556923467443207,-0.5355692346744321,False,False,-0.6345982992765342,-1.1345982992765342,False,False
CENTRAL,development,2,2023-06-25 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,16.882,16.32,0.5620000000000012,2023-06-25 03:05:00+00:00,2023-06-25 03:15:00+00:00,-0.41464281483244436,-0.6646428148324444,2023-06-25 03:25:00+00:00,16.882,2023-06-25 03:35:00+00:00,2023-06-25 04:10:00+00:00,17.106800000000003,TARGET,6.6579789124512345,6.4079789124512345,True,True,6.243336097618791,5.743336097618791,True,True
CENTRAL,development,2,2023-06-27 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,16.413,15.888,0.5250000000000004,2023-06-27 03:00:00+00:00,2023-06-27 03:15:00+00:00,-1.6145738134406007,-1.8645738134406007,2023-06-27 03:30:00+00:00,16.413,2023-06-27 03:30:00+00:00,2023-06-27 05:40:00+00:00,16.382,FAILED_BREAK,-0.9443733625784101,-1.19437336257841,False,False,-2.558947176019011,-3.058947176019011,False,False
CENTRAL,development,2,2023-06-30 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,18.859,17.426,1.4330000000000034,2023-06-30 03:45:00+00:00,2023-06-30 03:55:00+00:00,0.0,-0.25,2023-06-30 04:40:00+00:00,18.859,2023-06-30 04:40:00+00:00,2023-06-30 05:00:00+00:00,18.703,FAILED_BREAK,-4.135956307333433,-4.385956307333433,False,False,-4.135956307333433,-4.635956307333433,False,False
CENTRAL,development,3,2023-07-04 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,19.498,18.85,0.6479999999999997,2023-07-04 14:25:00+00:00,2023-07-04 14:40:00+00:00,-0.02564365575957739,-0.2756436557595774,2023-07-04 14:55:00+00:00,19.498,2023-07-04 14:55:00+00:00,2023-07-04 15:00:00+00:00,19.7572,TARGET,6.646835572879262,6.396835572879262,True,True,6.621191917119685,6.121191917119685,True,True
CENTRAL,development,3,2023-07-16 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,27.944,26.379,1.5649999999999977,2023-07-16 09:00:00+00:00,2023-07-16 09:45:00+00:00,-0.16103635843117692,-0.4110363584311769,2023-07-16 09:55:00+00:00,27.944,2023-07-16 09:55:00+00:00,2023-07-16 10:30:00+00:00,27.929,FAILED_BREAK,-0.2683939307185912,-0.5183939307185912,False,False,-0.4294302891497681,-0.9294302891497681,False,False
CENTRAL,development,3,2023-07-19 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,26.4,25.025,1.375,2023-07-19 03:05:00+00:00,2023-07-19 03:20:00+00:00,-0.2083333333333104,-0.4583333333333104,2023-07-19 04:00:00+00:00,26.4,2023-07-19 04:20:00+00:00,2023-07-19 04:30:00+00:00,26.4,FAILED_BREAK,0.0,-0.25,False,False,-0.2083333333333104,-0.7083333333333104,False,False
CENTRAL,development,3,2023-07-22 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,25.894,25.436,0.4579999999999984,2023-07-22 03:20:00+00:00,2023-07-22 03:30:00+00:00,-0.057928477639634934,-0.30792847763963493,2023-07-22 03:45:00+00:00,25.894,2023-07-22 03:45:00+00:00,2023-07-22 04:00:00+00:00,25.83,FAILED_BREAK,-1.235807522978305,-1.485807522978305,False,False,-1.29373600061794,-1.79373600061794,False,False
CENTRAL,development,3,2023-07-26 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,23.529,23.104,0.4250000000000007,2023-07-26 03:00:00+00:00,2023-07-26 03:55:00+00:00,-0.2762548344596438,-0.5262548344596438,2023-07-26 05:45:00+00:00,23.529,2023-07-26 05:45:00+00:00,2023-07-26 06:05:00+00:00,23.489,FAILED_BREAK,-0.8500148752603187,-1.1000148752603187,False,False,-1.1262697097199625,-1.6262697097199625,False,False
CENTRAL,development,3,2023-07-27 03:00:00+00:00,A17_PARENT_LOSS,2,REC_H2,25.588,24.65,0.9380000000000024,2023-07-27 14:30:00+00:00,2023-07-27 14:55:00+00:00,-2.677036110676878,-2.9270361106768785,2023-07-27 15:00:00+00:00,25.588,,2023-07-28 02:50:00+00:00,24.987,TIME,-11.74378614975774,-11.99378614975774,False,False,-14.420822260434619,-14.920822260434619,False,False
