partition,date_utc,signal_ts,window_status,depth,depth_name,mode,H,L,range,entry_level,touch_bar_start,terminal_bar_start,session_end,confirmation_bar_start,entry_executed,entry_status,entry_ts,entry_px,entry_fraction_actual,partial_entry_bar,exit_ts,exit_px,exit_reason,net_pnl_usd,hold_minutes,mae_r,mfe_r
external,2021-03-01,2021-03-01 14:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1541.0,1438.85,102.15000000000008,1520.57,,2021-03-01 15:10:00+00:00,2021-03-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-05,2021-03-05 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1497.8,1441.57,56.23000000000002,1486.5539999999999,2021-03-05 13:40:00+00:00,2021-03-05 14:00:00+00:00,2021-03-05 20:00:00+00:00,2021-03-05 13:40:00+00:00,True,TOUCH,2021-03-05 13:40:00+00:00,1486.5539999999999,0.7999999999999984,True,2021-03-05 14:15:00+00:00,1503.423,TP_E10,5.273860485391091,35.0,0.08098879601635886,0.3840654454917344
external,2021-03-08,2021-03-08 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1734.29,1667.86,66.43000000000006,1721.004,,2021-03-08 13:50:00+00:00,2021-03-08 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-09,2021-03-09 13:50:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1843.6,1801.0,42.59999999999991,1835.08,2021-03-09 14:10:00+00:00,2021-03-09 16:00:00+00:00,2021-03-09 20:00:00+00:00,2021-03-09 14:10:00+00:00,True,TOUCH,2021-03-09 14:10:00+00:00,1835.08,0.8,True,2021-03-09 16:00:00+00:00,1847.86,TP_E10,3.0821370185496026,110.0,0.4678403755868516,0.35023474178404
external,2021-03-18,2021-03-18 15:50:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1824.7,1782.07,42.63000000000011,1816.174,,2021-03-18 16:00:00+00:00,2021-03-18 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-19,2021-03-19 16:05:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1830.0,1786.26,43.74000000000001,1821.252,2021-03-19 16:10:00+00:00,2021-03-19 16:15:00+00:00,2021-03-19 20:00:00+00:00,2021-03-19 16:10:00+00:00,True,TOUCH,2021-03-19 16:10:00+00:00,1821.252,0.7999999999999989,True,2021-03-19 20:00:00+00:00,1828.99,TIME_EXIT_SESSION_END,1.7243628009742777,230.0,0.16671239140374747,0.22286236854138192
external,2021-03-29,2021-03-29 16:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,1791.99,1705.69,86.29999999999995,1774.73,,,2021-03-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-30,2021-03-30 19:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,1852.24,1806.0,46.24000000000001,1842.992,,,2021-03-30 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-03-31,2021-03-31 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,1825.47,1771.85,53.62000000000012,1814.746,,,2021-03-31 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-08,2021-04-08 13:40:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2039.1,1985.64,53.45999999999981,2028.408,2021-04-08 13:45:00+00:00,2021-04-08 14:10:00+00:00,2021-04-08 20:00:00+00:00,2021-04-08 13:45:00+00:00,True,TOUCH,2021-04-08 13:45:00+00:00,2028.408,0.7999999999999992,True,2021-04-08 14:15:00+00:00,2044.446,TP_E10,3.553346663984725,30.0,0.07871305649083186,0.364234942012725
external,2021-04-21,2021-04-21 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2381.06,2238.96,142.0999999999999,2352.64,,2021-04-21 13:55:00+00:00,2021-04-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-23,2021-04-23 15:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2315.0,2110.0,205.0,2274.0,,,2021-04-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-04-26,2021-04-26 16:05:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2527.36,2423.41,103.95000000000029,2506.57,2021-04-26 17:00:00+00:00,2021-04-26 17:20:00+00:00,2021-04-26 20:00:00+00:00,2021-04-26 17:00:00+00:00,True,TOUCH,2021-04-26 17:00:00+00:00,2506.57,0.8000000000000007,True,2021-04-26 20:00:00+00:00,2491.92,TIME_EXIT_SESSION_END,-3.32232014266508,180.0,0.29283309283309256,0.271188071188071
external,2021-04-28,2021-04-28 18:15:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2737.64,2580.0,157.63999999999987,2706.112,,2021-04-28 19:25:00+00:00,2021-04-28 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-05-04,2021-05-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.8,F80,BLIND_LIMIT,3521.39,3279.0,242.38999999999987,3472.912,2021-05-04 13:45:00+00:00,2021-05-04 15:20:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 13:45:00+00:00,True,TOUCH,2021-05-04 13:45:00+00:00,3472.912,0.7999999999999996,True,2021-05-04 15:20:00+00:00,3286.16,CLOSE_INVALIDATION_F15,-27.286946746707105,95.0,0.8852757952060728,0.09521019844052966
external,2021-05-24,2021-05-24 14:30:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2468.09,2222.29,245.80000000000015,2418.9300000000003,2021-05-24 14:40:00+00:00,2021-05-24 15:20:00+00:00,2021-05-24 20:00:00+00:00,2021-05-24 14:40:00+00:00,True,TOUCH,2021-05-24 14:40:00+00:00,2418.9300000000003,0.8000000000000008,True,2021-05-24 15:20:00+00:00,2492.67,TP_E10,14.84227654376109,40.0,0.09597233523189638,0.3135475996745308
external,2021-05-27,2021-05-27 14:30:00+00:00,NO_H2_BY_SESSION_END,0.8,F80,BLIND_LIMIT,2867.37,2684.0,183.3699999999999,2830.696,2021-05-27 15:00:00+00:00,2021-05-27 20:00:00+00:00,2021-05-27 20:00:00+00:00,2021-05-27 15:00:00+00:00,True,TOUCH,2021-05-27 15:00:00+00:00,2830.696,0.8,True,2021-05-27 20:00:00+00:00,2758.68,TIME_EXIT_SESSION_END,-13.120546466310767,300.0,0.5208921851993245,0.06699023831597378
external,2021-06-02,2021-06-02 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2749.44,2661.0,88.44000000000005,2731.752,2021-06-02 13:55:00+00:00,2021-06-02 14:30:00+00:00,2021-06-02 20:00:00+00:00,2021-06-02 13:55:00+00:00,True,TOUCH,2021-06-02 13:55:00+00:00,2731.752,0.7999999999999989,True,2021-06-02 14:30:00+00:00,2758.284,TP_E10,4.456224137476661,35.0,0.12643600180913367,0.33071008593396684
external,2021-06-28,2021-06-28 15:10:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2083.63,1975.45,108.18000000000006,2061.994,,2021-06-28 15:20:00+00:00,2021-06-28 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-06-29,2021-06-29 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2216.78,2111.94,104.84000000000016,2195.8120000000004,,,2021-06-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-02,2021-07-02 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2079.0,2016.43,62.569999999999936,2066.486,,,2021-07-02 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-09,2021-07-09 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2143.0,2063.3,79.69999999999982,2127.06,,2021-07-09 14:00:00+00:00,2021-07-09 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-14,2021-07-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,1990.08,1870.11,119.97000000000004,1966.086,,,2021-07-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-16,2021-07-16 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1913.62,1846.0,67.61999999999989,1900.096,2021-07-16 13:40:00+00:00,2021-07-16 14:40:00+00:00,2021-07-16 20:00:00+00:00,2021-07-16 13:40:00+00:00,True,TOUCH,2021-07-16 13:40:00+00:00,1900.096,0.8000000000000014,True,2021-07-16 15:30:00+00:00,1920.3819999999998,TP_E10,4.938151335511409,110.0,0.1167701863354033,0.38234250221827987
external,2021-07-20,2021-07-20 14:10:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,1763.03,1716.0,47.02999999999997,1753.624,2021-07-20 14:15:00+00:00,2021-07-20 14:25:00+00:00,2021-07-20 20:00:00+00:00,2021-07-20 14:15:00+00:00,True,TOUCH,2021-07-20 14:15:00+00:00,1753.624,0.8000000000000009,True,2021-07-20 14:55:00+00:00,1767.733,TP_E10,3.6228121877893265,40.0,0.19187752498405528,0.305677227301722
external,2021-07-21,2021-07-21 14:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,1920.0,1859.9,60.09999999999991,1907.98,,,2021-07-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-22,2021-07-22 15:30:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2018.2,1945.0,73.20000000000005,2003.56,,2021-07-22 15:40:00+00:00,2021-07-22 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-23,2021-07-23 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2072.78,2037.24,35.54000000000019,2065.672,,,2021-07-23 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-07-27,2021-07-27 13:40:00+00:00,NO_H2_BY_SESSION_END,0.8,F80,BLIND_LIMIT,2317.36,2192.0,125.36000000000011,2292.288,2021-07-27 14:00:00+00:00,2021-07-27 20:00:00+00:00,2021-07-27 20:00:00+00:00,2021-07-27 14:00:00+00:00,True,TOUCH,2021-07-27 14:00:00+00:00,2292.288,0.7999999999999994,True,2021-07-27 20:00:00+00:00,2228.06,TIME_EXIT_SESSION_END,-14.409583438032215,360.0,0.7358647096362473,0.09302807913209793
external,2021-07-29,2021-07-29 15:15:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,2328.0,2280.54,47.46000000000004,2318.508,2021-07-29 15:20:00+00:00,2021-07-29 16:00:00+00:00,2021-07-29 20:00:00+00:00,2021-07-29 15:20:00+00:00,True,TOUCH,2021-07-29 15:20:00+00:00,2318.508,0.799999999999996,True,2021-07-29 16:00:00+00:00,2332.746,TP_E10,2.670509137773181,40.0,0.11605562579013497,0.3264222503160593
external,2021-08-02,2021-08-02 14:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2624.35,2556.0,68.34999999999991,2610.68,,,2021-08-02 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-04,2021-08-04 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,2619.23,2456.83,162.4000000000001,2586.75,,,2021-08-04 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-09,2021-08-09 14:10:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3155.92,2933.92,222.0,3111.52,,2021-08-09 14:20:00+00:00,2021-08-09 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-08-25,2021-08-25 14:55:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3191.55,3078.52,113.0300000000002,3168.944,,2021-08-25 15:05:00+00:00,2021-08-25 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-01,2021-09-01 14:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3564.0,3514.01,49.98999999999978,3554.002,2021-09-01 15:25:00+00:00,2021-09-01 15:40:00+00:00,2021-09-01 20:00:00+00:00,2021-09-01 15:25:00+00:00,True,TOUCH,2021-09-01 15:25:00+00:00,3554.002,0.7999999999999982,True,2021-09-01 15:40:00+00:00,3568.999,TP_E10,1.7098750085115637,15.0,0.14626925385076875,0.4754550910182063
external,2021-09-02,2021-09-02 13:50:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3800.0,3730.03,69.9699999999998,3786.006,2021-09-02 14:00:00+00:00,2021-09-02 14:05:00+00:00,2021-09-02 20:00:00+00:00,2021-09-02 14:00:00+00:00,True,TOUCH,2021-09-02 14:00:00+00:00,3786.006,0.7999999999999974,True,2021-09-02 14:05:00+00:00,3806.997,TP_E10,2.372182611437968,5.0,0.2216092611119037,0.7002143775904
external,2021-09-03,2021-09-03 14:20:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,3989.33,3793.89,195.44000000000003,3950.2419999999997,,,2021-09-03 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-14,2021-09-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,3364.0,3291.25,72.75,3349.45,,,2021-09-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-09-15,2021-09-15 14:15:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3445.0,3379.45,65.55000000000018,3431.89,2021-09-15 14:20:00+00:00,2021-09-15 15:00:00+00:00,2021-09-15 20:00:00+00:00,2021-09-15 14:20:00+00:00,True,TOUCH,2021-09-15 14:20:00+00:00,3431.89,0.7999999999999986,True,2021-09-15 15:00:00+00:00,3451.555,TP_E10,2.4650393806328723,40.0,0.21693363844393226,0.4434782608695665
external,2021-10-01,2021-10-01 17:05:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3279.91,3089.77,190.13999999999987,3241.882,,2021-10-01 17:45:00+00:00,2021-10-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-05,2021-10-05 19:20:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3475.79,3381.0,94.78999999999996,3456.832,,2021-10-05 19:40:00+00:00,2021-10-05 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-06,2021-10-06 13:50:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3598.19,3339.67,258.52,3546.486,,2021-10-06 14:55:00+00:00,2021-10-06 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-14,2021-10-14 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,3766.54,3622.63,143.90999999999983,3737.758,,,2021-10-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-10-25,2021-10-25 14:05:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,4166.19,4110.0,56.1899999999996,4154.951999999999,2021-10-25 14:10:00+00:00,2021-10-25 15:40:00+00:00,2021-10-25 20:00:00+00:00,2021-10-25 14:10:00+00:00,True,TOUCH,2021-10-25 14:10:00+00:00,4154.951999999999,0.7999999999999935,True,2021-10-25 15:45:00+00:00,4171.808999999999,TP_E10,1.628543290030771,95.0,0.3150382630361175,0.3292044847837806
external,2021-10-28,2021-10-28 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,4199.32,4011.59,187.7299999999996,4161.773999999999,2021-10-28 15:50:00+00:00,2021-10-28 17:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 15:50:00+00:00,True,TOUCH,2021-10-28 15:50:00+00:00,4161.773999999999,0.7999999999999979,True,2021-10-28 17:05:00+00:00,4218.093,TP_E10,6.3662251722463425,75.0,0.05520694614605871,0.30589676663293297
external,2021-11-16,2021-11-16 14:50:00+00:00,NO_H2_BY_SESSION_END,0.8,F80,BLIND_LIMIT,4345.0,4077.0,268.0,4291.4,2021-11-16 15:30:00+00:00,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,2021-11-16 15:30:00+00:00,True,TOUCH,2021-11-16 15:30:00+00:00,4291.4,0.7999999999999986,True,2021-11-16 20:00:00+00:00,4265.55,TIME_EXIT_SESSION_END,-3.4118376287457948,270.0,0.22488805970149078,0.14794776119403188
external,2021-11-17,2021-11-17 19:05:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,4262.45,4100.67,161.77999999999977,4230.094,,,2021-11-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-25,2021-11-25 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,4472.53,4274.07,198.46000000000004,4432.838,,2021-11-25 14:15:00+00:00,2021-11-25 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-29,2021-11-29 13:45:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,4361.0,4280.0,81.0,4344.8,,,2021-11-29 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-11-30,2021-11-30 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,4644.0,4392.89,251.10999999999967,4593.778,,,2021-11-30 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-12-10,2021-12-10 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,BLIND_LIMIT,4189.71,4019.0,170.71000000000004,4155.568,,,2021-12-10 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2021-12-16,2021-12-16 13:55:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,4083.9,4006.11,77.78999999999996,4068.342,2021-12-16 14:00:00+00:00,2021-12-16 14:35:00+00:00,2021-12-16 20:00:00+00:00,2021-12-16 14:00:00+00:00,True,TOUCH,2021-12-16 14:00:00+00:00,4068.342,0.8,True,2021-12-16 15:30:00+00:00,4091.679,TP_E10,2.4681217065822385,90.0,0.3741097827484295,0.3011698161717431
external,2021-12-23,2021-12-23 16:10:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,3964.47,3888.87,75.59999999999991,3949.35,2021-12-23 16:30:00+00:00,2021-12-23 16:40:00+00:00,2021-12-23 20:00:00+00:00,2021-12-23 16:30:00+00:00,True,TOUCH,2021-12-23 16:30:00+00:00,3949.35,0.8000000000000012,True,2021-12-23 16:45:00+00:00,3972.0299999999997,TP_E10,2.47135857799381,15.0,0.06732804232803832,0.4186507936507954
external,2021-12-27,2021-12-27 13:35:00+00:00,H2_ARRIVAL,0.8,F80,BLIND_LIMIT,4095.03,4033.0,62.0300000000002,4082.6240000000003,,2021-12-27 13:50:00+00:00,2021-12-27 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-01,2020-01-01 14:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,131.97,129.75,2.219999999999999,131.193,,,2020-01-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-10,2020-01-10 14:45:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,139.99,135.3,4.689999999999998,138.3485,,2020-01-10 14:50:00+00:00,2020-01-10 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-14,2020-01-14 13:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,153.4,149.0,4.400000000000006,151.86,,,2020-01-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-21,2020-01-21 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,168.81,166.06,2.75,167.8475,,,2020-01-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-24,2020-01-24 14:15:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,162.15,155.72,6.430000000000007,159.8995,,2020-01-24 14:30:00+00:00,2020-01-24 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-01-27,2020-01-27 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,170.3,165.28,5.02000000000001,168.543,,,2020-01-27 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-04,2020-02-04 15:20:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,188.6,184.71,3.8899999999999855,187.2385,,2020-02-04 15:40:00+00:00,2020-02-04 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-05,2020-02-05 15:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,199.0,190.53,8.469999999999999,196.0355,,,2020-02-05 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-14,2020-02-14 14:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,273.72,262.67,11.050000000000011,269.8525,,,2020-02-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-17,2020-02-17 14:55:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,254.0,243.0,11.0,250.15,,2020-02-17 15:00:00+00:00,2020-02-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-18,2020-02-18 15:05:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,269.17,258.78,10.390000000000043,265.5335,,,2020-02-18 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-02-19,2020-02-19 16:20:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,283.46,274.54,8.919999999999959,280.33799999999997,,2020-02-19 17:05:00+00:00,2020-02-19 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-03-02,2020-03-02 13:40:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,228.0,219.83,8.169999999999987,225.1405,,2020-03-02 14:00:00+00:00,2020-03-02 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-03-16,2020-03-16 14:30:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,111.98,100.11,11.870000000000005,107.8255,,,2020-03-16 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-03-31,2020-03-31 15:20:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,133.26,131.0,2.259999999999991,132.469,2020-03-31 15:25:00+00:00,2020-03-31 19:50:00+00:00,2020-03-31 20:00:00+00:00,2020-03-31 15:25:00+00:00,True,TOUCH,2020-03-31 15:30:00+00:00,132.58,0.6991150442477959,False,2020-03-31 19:50:00+00:00,133.486,TP_E10,3.0168049479558205,260.0,0.4646017699115113,0.4070796460176952
external,2020-04-06,2020-04-06 13:35:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_NEXT_OPEN,158.4,149.06,9.340000000000003,155.131,2020-04-06 13:40:00+00:00,2020-04-06 15:40:00+00:00,2020-04-06 20:00:00+00:00,2020-04-06 13:40:00+00:00,True,TOUCH,2020-04-06 13:45:00+00:00,155.49,0.6884368308351183,False,2020-04-06 15:40:00+00:00,159.334,TP_E10,11.960923532059974,115.0,0.15417558886509605,0.47216274089935706
external,2020-04-08,2020-04-08 17:10:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,171.05,165.99,5.060000000000002,169.279,,,2020-04-08 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-04-21,2020-04-21 14:35:00+00:00,NO_H2_BY_SESSION_END,0.65,F65,BLIND_NEXT_OPEN,173.36,167.92,5.440000000000026,171.45600000000002,2020-04-21 14:50:00+00:00,2020-04-21 20:00:00+00:00,2020-04-21 20:00:00+00:00,2020-04-21 14:50:00+00:00,True,TOUCH,2020-04-21 14:55:00+00:00,171.53,0.6636029411764699,False,2020-04-21 20:00:00+00:00,171.77,TIME_EXIT_SESSION_END,0.29958607823705774,305.0,0.4227941176470589,0.31617647058823356
external,2020-04-22,2020-04-22 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,179.58,174.12,5.460000000000008,177.669,,,2020-04-22 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-05-20,2020-05-20 13:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,214.49,212.63,1.8600000000000136,213.839,,,2020-05-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-05-22,2020-05-22 15:25:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_NEXT_OPEN,204.4,200.7,3.700000000000017,203.105,,,2020-05-22 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
external,2020-06-01,2020-06-01 14:50:00+00:00,NO_H2_BY_SESSION_END,0.65,F65,BLIND_NEXT_OPEN,240.7,234.72,5.97999999999999,238.607,2020-06-01 15:00:00+00:00,2020-06-01 20:00:00+00:00,2020-06-01 20:00:00+00:00,2020-06-01 15:00:00+00:00,True,TOUCH,2020-06-01 15:05:00+00:00,237.36,0.4414715719063577,False,2020-06-01 20:00:00+00:00,237.77,TIME_EXIT_SESSION_END,0.46366700370743563,295.0,0.20903010033444852,0.46488294314380896
