partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,k1_elapsed_min,h_formation_ts,l_formation_ts,range_completion_ts,range_completion_elapsed_min,range_completion_age_min,range_completed_second_half,runner_exit_bar_start,runner_exit_ts,runner_exit_px,runner_exit_reason,runner_net_pnl_usd,runner_armed,runner_arm_bar_start,runner_initial_floor,runner_final_floor,runner_final_floor_ext,runner_floor_raises,runner_max_high_ext,runner_max_close_ext,runner_delta_vs_fixed_candidate,fixed_exit_ts,fixed_exit_px,fixed_net_pnl_usd,tie_order,accepted,decision,blocked_by_zone,portfolio
development,2023-03-06,330,2023-03-06 05:30:00+00:00,2023-03-06 11:00:00+00:00,2023-03-06 11:00:00+00:00,2023-03-06 17:30:00+00:00,22443.9,22320.0,123.90000000000146,22425.315,22363.365,22468.68,2023-03-06 13:40:00+00:00,2023-03-06 13:45:00+00:00,2023-03-06 13:50:00+00:00,2023-03-06 13:55:00+00:00,2023-03-06 14:30:00+00:00,,2023-03-06 13:55:00+00:00,True,True,2023-03-06 14:00:00+00:00,22430.8,0.8942695722356575,0.5617261066212252,2023-03-06 14:30:00+00:00,2023-03-06 14:35:00+00:00,22438.2,TP_E20,0.001688749398149,-0.2350482372452275,True,False,TRADE_EXECUTED,True,RAW_0530,175.0,False,True,165.0,2023-03-06 08:35:00+00:00,2023-03-06 05:30:00+00:00,2023-03-06 08:35:00+00:00,185.0,145.0,True,2023-03-06 14:35:00+00:00,2023-03-06 14:35:00+00:00,22438.2,BREATHING_FLOOR_GAP_OPEN,-0.2350482372452275,True,2023-03-06 14:30:00+00:00,22456.29,22456.29,0.1,0,0.23405972558514657,-0.045197740113011434,-0.679422936319729,2023-03-06 14:30:00+00:00,22468.68,0.4443746990745015,2,False,SKIP_OPEN_POSITION,LONDON,B27DN_E10_BREATHING_RUNNER
development,2023-03-13,480,2023-03-13 08:00:00+00:00,2023-03-13 13:30:00+00:00,2023-03-13 13:30:00+00:00,2023-03-13 20:00:00+00:00,22572.0,21804.0,768.0,22456.8,22072.8,22725.6,2023-03-13 13:50:00+00:00,2023-03-13 13:55:00+00:00,2023-03-13 13:55:00+00:00,2023-03-13 14:00:00+00:00,2023-03-13 14:05:00+00:00,,2023-03-13 14:00:00+00:00,True,True,2023-03-13 14:05:00+00:00,22482.0,0.8828125,0.5953079178885584,2023-03-13 14:05:00+00:00,2023-03-13 14:35:00+00:00,23263.2,TP_E20,0.0108353349346141,16.973899119295435,True,False,TRADE_EXECUTED,True,LONDON,30.0,True,True,25.0,2023-03-13 13:15:00+00:00,2023-03-13 09:35:00+00:00,2023-03-13 13:15:00+00:00,315.0,15.0,True,2023-03-13 14:30:00+00:00,2023-03-13 14:35:00+00:00,23263.2,BREATHING_FLOOR_TOUCH,16.973899119295435,True,2023-03-13 14:05:00+00:00,22648.8,23263.2,0.9000000000000009,3,1.2552083333333333,1.0916666666666686,11.95623165198834,2023-03-13 14:05:00+00:00,22725.6,5.0176674673070965,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-03-21,210,2023-03-21 03:30:00+00:00,2023-03-21 09:00:00+00:00,2023-03-21 09:00:00+00:00,2023-03-21 15:30:00+00:00,27960.7,27288.0,672.7000000000007,27859.795,27523.445,28095.24,2023-03-21 09:40:00+00:00,2023-03-21 09:45:00+00:00,2023-03-21 09:50:00+00:00,2023-03-21 09:55:00+00:00,2023-03-21 10:00:00+00:00,,2023-03-21 09:55:00+00:00,True,True,2023-03-21 10:00:00+00:00,27916.5,0.9342946335662248,0.4547455190749424,2023-03-21 10:20:00+00:00,2023-03-21 10:30:00+00:00,28027.97,TP_E20,0.0064026650905379,1.596489531280843,True,False,TRADE_EXECUTED,True,ALT_0330,55.0,True,True,45.0,2023-03-21 04:30:00+00:00,2023-03-21 07:10:00+00:00,2023-03-21 07:10:00+00:00,220.0,110.0,True,2023-03-21 10:25:00+00:00,2023-03-21 10:30:00+00:00,28027.97,BREATHING_FLOOR_TOUCH,1.596489531280843,True,2023-03-21 10:20:00+00:00,28027.97,28027.97,0.1,0,0.3148506020514331,0.18760220008919368,-1.204843013988155,2023-03-21 10:20:00+00:00,28095.24,2.801332545268998,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-03-21,330,2023-03-21 05:30:00+00:00,2023-03-21 11:00:00+00:00,2023-03-21 11:00:00+00:00,2023-03-21 17:30:00+00:00,28172.5,27288.0,884.5,28039.825,27597.575,28349.4,2023-03-21 12:50:00+00:00,2023-03-21 12:55:00+00:00,2023-03-21 13:10:00+00:00,2023-03-21 13:15:00+00:00,2023-03-21 16:30:00+00:00,,2023-03-21 13:15:00+00:00,True,True,2023-03-21 13:20:00+00:00,28044.8,0.855624646693046,0.6810889373358,2023-03-21 16:35:00+00:00,2023-03-21 16:40:00+00:00,28231.5,TP_E20,0.0108611935189411,2.928602806937475,True,False,TRADE_EXECUTED,True,RAW_0530,135.0,False,True,115.0,2023-03-21 10:20:00+00:00,2023-03-21 07:10:00+00:00,2023-03-21 10:20:00+00:00,290.0,40.0,True,2023-03-21 16:40:00+00:00,2023-03-21 16:40:00+00:00,28231.5,BREATHING_FLOOR_GAP_OPEN,2.928602806937475,True,2023-03-21 16:35:00+00:00,28260.95,28260.95,0.1,0,0.3250423968343697,0.17263990955342084,-2.101993952533076,2023-03-21 16:35:00+00:00,28349.4,5.030596759470551,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-03-22,480,2023-03-22 08:00:00+00:00,2023-03-22 13:30:00+00:00,2023-03-22 13:30:00+00:00,2023-03-22 20:00:00+00:00,28379.4,27962.1,417.3000000000029,28316.805,28108.155,28462.86,2023-03-22 13:35:00+00:00,2023-03-22 13:40:00+00:00,2023-03-22 13:40:00+00:00,2023-03-22 13:45:00+00:00,2023-03-22 14:20:00+00:00,,2023-03-22 13:45:00+00:00,True,True,2023-03-22 13:50:00+00:00,28321.3,0.860771627126763,0.6641488188791715,2023-03-22 14:30:00+00:00,2023-03-22 14:35:00+00:00,28354.6,TP_E20,0.004998358126216,0.18789674202808226,True,False,TRADE_EXECUTED,True,LONDON,15.0,True,True,10.0,2023-03-22 13:25:00+00:00,2023-03-22 09:15:00+00:00,2023-03-22 13:25:00+00:00,325.0,5.0,True,2023-03-22 14:35:00+00:00,2023-03-22 14:35:00+00:00,28354.6,BREATHING_FLOOR_GAP_OPEN,0.18789674202808226,True,2023-03-22 14:30:00+00:00,28421.13,28421.13,0.1,0,0.2650371435418111,0.006230529595012046,-1.9112823210799545,2023-03-22 14:30:00+00:00,28462.86,2.099179063108037,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-03-27,330,2023-03-27 05:30:00+00:00,2023-03-27 11:00:00+00:00,2023-03-27 11:00:00+00:00,2023-03-27 17:30:00+00:00,27968.0,27650.0,318.0,27920.3,27761.3,28031.6,2023-03-27 11:10:00+00:00,2023-03-27 11:15:00+00:00,2023-03-27 11:15:00+00:00,2023-03-27 11:20:00+00:00,,2023-03-27 13:35:00+00:00,2023-03-27 11:25:00+00:00,True,True,2023-03-27 11:30:00+00:00,27923.6,0.8603773584905615,0.6654343807763431,2023-03-27 12:45:00+00:00,2023-03-27 12:50:00+00:00,27720.6,CLOSE_INVALIDATION_F35,-0.0072698362675299,-4.034918133764986,False,False,TRADE_EXECUTED,True,RAW_0530,25.0,False,True,15.0,2023-03-27 09:20:00+00:00,2023-03-27 06:00:00+00:00,2023-03-27 09:20:00+00:00,230.0,100.0,True,2023-03-27 12:45:00+00:00,2023-03-27 12:50:00+00:00,27720.6,CLOSE_INVALIDATION_F35,-4.034918133764986,False,,,,,0,-0.08459119496855803,-0.1358490566037759,0.0,2023-03-27 12:50:00+00:00,27720.6,-4.034918133764986,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-04-26,210,2023-04-26 03:30:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 15:30:00+00:00,28777.0,28285.9,491.09999999999854,28703.335,28457.785,28875.22,2023-04-26 09:00:00+00:00,2023-04-26 09:05:00+00:00,2023-04-26 09:05:00+00:00,2023-04-26 09:10:00+00:00,2023-04-26 09:20:00+00:00,,2023-04-26 09:10:00+00:00,True,True,2023-04-26 09:15:00+00:00,28734.4,0.9132559560171072,0.5090830215281127,2023-04-26 09:40:00+00:00,2023-04-26 09:45:00+00:00,28799.3,TP_E20,0.0049007461439947,0.7293084247452345,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2023-04-26 08:30:00+00:00,2023-04-26 04:10:00+00:00,2023-04-26 08:30:00+00:00,300.0,30.0,True,2023-04-26 09:45:00+00:00,2023-04-26 09:45:00+00:00,28799.3,BREATHING_FLOOR_GAP_OPEN,0.7293084247452345,True,2023-04-26 09:40:00+00:00,28826.11,28826.11,0.1,0,0.22602321319486934,0.12482182854815609,-1.3210646472521237,2023-04-26 09:40:00+00:00,28875.22,2.0503730719973583,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-04-26,330,2023-04-26 05:30:00+00:00,2023-04-26 11:00:00+00:00,2023-04-26 11:00:00+00:00,2023-04-26 17:30:00+00:00,29099.0,28300.0,799.0,28979.15,28579.65,29258.8,2023-04-26 11:05:00+00:00,2023-04-26 11:10:00+00:00,2023-04-26 11:10:00+00:00,2023-04-26 11:15:00+00:00,2023-04-26 12:15:00+00:00,,2023-04-26 12:05:00+00:00,True,True,2023-04-26 12:10:00+00:00,28994.6,0.8693366708385464,0.6367032172550972,2023-04-26 12:15:00+00:00,2023-04-26 12:35:00+00:00,29658.3,TP_E20,0.0091120415525649,11.04523462989666,True,False,TRADE_EXECUTED,True,RAW_0530,65.0,False,True,10.0,2023-04-26 10:50:00+00:00,2023-04-26 07:45:00+00:00,2023-04-26 10:50:00+00:00,320.0,10.0,True,2023-04-26 12:30:00+00:00,2023-04-26 12:35:00+00:00,29658.3,BREATHING_FLOOR_TOUCH,11.04523462989666,True,2023-04-26 12:15:00+00:00,29178.9,29658.3,0.6999999999999991,2,1.1879849812265342,0.9401752190237807,6.889213853614184,2023-04-26 12:15:00+00:00,29258.8,4.156020776282476,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-05-30,210,2023-05-30 03:30:00+00:00,2023-05-30 09:00:00+00:00,2023-05-30 09:00:00+00:00,2023-05-30 15:30:00+00:00,27865.9,27659.3,206.60000000000215,27834.91,27731.61,27907.22,2023-05-30 09:20:00+00:00,2023-05-30 09:25:00+00:00,2023-05-30 09:25:00+00:00,2023-05-30 09:30:00+00:00,2023-05-30 09:35:00+00:00,,2023-05-30 09:30:00+00:00,True,True,2023-05-30 09:35:00+00:00,27836.5,0.8576960309777292,0.6742301458671137,2023-05-30 10:20:00+00:00,2023-05-30 10:30:00+00:00,27886.56,TP_E20,0.0025405492788246,0.4991791353080147,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,25.0,2023-05-30 03:30:00+00:00,2023-05-30 05:10:00+00:00,2023-05-30 05:10:00+00:00,100.0,230.0,False,2023-05-30 10:25:00+00:00,2023-05-30 10:30:00+00:00,27886.56,BREATHING_FLOOR_TOUCH,0.4991791353080147,True,2023-05-30 10:20:00+00:00,27886.56,27886.56,0.1,0,0.513552758954489,0.20909970958372043,-0.3710955041043018,2023-05-30 10:20:00+00:00,27907.22,0.8702746394123165,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-06-19,480,2023-06-19 08:00:00+00:00,2023-06-19 13:30:00+00:00,2023-06-19 13:30:00+00:00,2023-06-19 20:00:00+00:00,26569.7,26350.2,219.5,26536.775,26427.025,26613.6,2023-06-19 13:30:00+00:00,2023-06-19 13:35:00+00:00,2023-06-19 13:35:00+00:00,2023-06-19 13:40:00+00:00,,2023-06-19 16:30:00+00:00,2023-06-19 13:40:00+00:00,True,True,2023-06-19 13:45:00+00:00,26537.9,0.8551252847380443,0.6827508455467934,2023-06-19 14:15:00+00:00,2023-06-19 14:20:00+00:00,26416.0,CLOSE_INVALIDATION_F35,-0.0045934305276604,-2.69671526383024,False,False,TRADE_EXECUTED,True,LONDON,10.0,True,True,5.0,2023-06-19 12:45:00+00:00,2023-06-19 09:15:00+00:00,2023-06-19 12:45:00+00:00,285.0,45.0,True,2023-06-19 14:15:00+00:00,2023-06-19 14:20:00+00:00,26416.0,CLOSE_INVALIDATION_F35,-2.69671526383024,False,,,,,0,-0.13530751708428576,-0.22323462414578588,0.0,2023-06-19 14:20:00+00:00,26416.0,-2.69671526383024,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-07-11,1410,2023-07-11 23:30:00+00:00,2023-07-12 05:00:00+00:00,2023-07-12 05:00:00+00:00,2023-07-12 11:30:00+00:00,30672.0,30485.0,187.0,30643.95,30550.45,30709.4,2023-07-12 05:50:00+00:00,2023-07-12 05:55:00+00:00,2023-07-12 05:55:00+00:00,2023-07-12 06:00:00+00:00,2023-07-12 06:25:00+00:00,,2023-07-12 06:00:00+00:00,True,True,2023-07-12 06:05:00+00:00,30651.4,0.8898395721925212,0.5745418524021751,2023-07-12 06:25:00+00:00,2023-07-12 06:35:00+00:00,30709.4,TP_E20,0.0018922463574257,0.5461231787128987,True,False,TRADE_EXECUTED,True,RAW_2330,60.0,False,True,55.0,2023-07-12 02:45:00+00:00,2023-07-12 01:35:00+00:00,2023-07-12 02:45:00+00:00,195.0,135.0,True,2023-07-12 06:30:00+00:00,2023-07-12 06:35:00+00:00,30709.4,BREATHING_FLOOR_TOUCH,0.5461231787128987,True,2023-07-12 06:25:00+00:00,30690.7,30709.4,0.20000000000000778,1,0.5743315508021468,0.30641711229946134,0.0,2023-07-12 06:25:00+00:00,30709.4,0.5461231787128987,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-07-28,330,2023-07-28 05:30:00+00:00,2023-07-28 11:00:00+00:00,2023-07-28 11:00:00+00:00,2023-07-28 17:30:00+00:00,29227.0,29112.8,114.20000000000071,29209.87,29152.77,29249.84,2023-07-28 11:45:00+00:00,2023-07-28 11:50:00+00:00,2023-07-28 11:50:00+00:00,2023-07-28 11:55:00+00:00,2023-07-28 12:05:00+00:00,,2023-07-28 12:00:00+00:00,True,True,2023-07-28 12:05:00+00:00,29224.1,0.9746059544658368,0.3608579840179767,2023-07-28 12:05:00+00:00,2023-07-28 12:35:00+00:00,29261.260000000002,TP_E20,0.0008807799042571,0.23577663640634883,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,50.0,2023-07-28 09:55:00+00:00,2023-07-28 09:05:00+00:00,2023-07-28 09:55:00+00:00,265.0,65.0,True,2023-07-28 12:30:00+00:00,2023-07-28 12:35:00+00:00,29261.260000000002,BREATHING_FLOOR_TOUCH,0.23577663640634883,True,2023-07-28 12:05:00+00:00,29238.42,29261.260000000002,0.300000000000016,1,0.5192644483362425,0.4159369527145333,0.19538668427776523,2023-07-28 12:05:00+00:00,29249.84,0.0403899521285836,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-08-03,480,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,29193.5,28955.4,238.09999999999852,29157.785,29038.735,29241.12,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:45:00+00:00,2023-08-03 13:55:00+00:00,,2023-08-03 13:45:00+00:00,True,True,2023-08-03 13:50:00+00:00,29169.7,0.9000419991600193,0.545336540297012,2023-08-03 14:05:00+00:00,2023-08-03 14:10:00+00:00,29216.0,TP_E20,0.0024484310774535,0.3936317480125021,True,False,TRADE_EXECUTED,True,LONDON,15.0,True,True,10.0,2023-08-03 10:50:00+00:00,2023-08-03 08:25:00+00:00,2023-08-03 10:50:00+00:00,170.0,160.0,True,2023-08-03 14:10:00+00:00,2023-08-03 14:10:00+00:00,29216.0,BREATHING_FLOOR_GAP_OPEN,0.3936317480125021,True,2023-08-03 14:05:00+00:00,29217.31,29217.31,0.1,0,0.21629567408651962,0.13901721965560165,-0.43058379071425623,2023-08-03 14:05:00+00:00,29241.12,0.8242155387267583,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-08-03,330,2023-08-03 05:30:00+00:00,2023-08-03 11:00:00+00:00,2023-08-03 11:00:00+00:00,2023-08-03 17:30:00+00:00,29193.5,28955.4,238.09999999999852,29157.785,29038.735,29241.12,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:45:00+00:00,2023-08-03 13:55:00+00:00,,2023-08-03 13:45:00+00:00,True,True,2023-08-03 13:50:00+00:00,29169.7,0.9000419991600193,0.545336540297012,2023-08-03 14:05:00+00:00,2023-08-03 14:10:00+00:00,29216.0,TP_E20,0.0024484310774535,0.3936317480125021,True,False,TRADE_EXECUTED,True,RAW_0530,165.0,False,True,160.0,2023-08-03 10:50:00+00:00,2023-08-03 08:25:00+00:00,2023-08-03 10:50:00+00:00,320.0,10.0,True,2023-08-03 14:10:00+00:00,2023-08-03 14:10:00+00:00,29216.0,BREATHING_FLOOR_GAP_OPEN,0.3936317480125021,True,2023-08-03 14:05:00+00:00,29217.31,29217.31,0.1,0,0.21629567408651962,0.13901721965560165,-0.43058379071425623,2023-08-03 14:05:00+00:00,29241.12,0.8242155387267583,2,False,SKIP_OPEN_POSITION,LONDON,B27DN_E10_BREATHING_RUNNER
development,2023-08-10,330,2023-08-10 05:30:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 17:30:00+00:00,29613.2,29461.4,151.79999999999927,29590.43,29514.53,29643.56,2023-08-10 12:30:00+00:00,2023-08-10 12:35:00+00:00,2023-08-10 12:35:00+00:00,2023-08-10 12:40:00+00:00,2023-08-10 13:35:00+00:00,,2023-08-10 13:30:00+00:00,True,True,2023-08-10 13:35:00+00:00,29605.0,0.9459815546772018,0.4262186360119638,2023-08-10 13:35:00+00:00,2023-08-10 13:45:00+00:00,29628.38,TP_E20,0.0013024826887351,-0.005134267860129271,True,False,TRADE_EXECUTED,True,RAW_0530,150.0,False,True,95.0,2023-08-10 05:55:00+00:00,2023-08-10 09:35:00+00:00,2023-08-10 09:35:00+00:00,245.0,85.0,True,2023-08-10 13:40:00+00:00,2023-08-10 13:45:00+00:00,29628.38,BREATHING_FLOOR_TOUCH,-0.005134267860129271,True,2023-08-10 13:35:00+00:00,29628.38,29628.38,0.1,0,0.26218708827404125,0.1587615283267369,-0.2563756122276883,2023-08-10 13:35:00+00:00,29643.56,0.251241344367559,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-08-13,1410,2023-08-13 23:30:00+00:00,2023-08-14 05:00:00+00:00,2023-08-14 05:00:00+00:00,2023-08-14 11:30:00+00:00,29443.6,29070.0,373.59999999999854,29387.56,29200.76,29518.32,2023-08-14 05:50:00+00:00,2023-08-14 05:55:00+00:00,2023-08-14 06:05:00+00:00,2023-08-14 06:10:00+00:00,2023-08-14 08:05:00+00:00,,2023-08-14 07:10:00+00:00,True,True,2023-08-14 07:15:00+00:00,29391.3,0.8600107066381171,0.6666316783877393,2023-08-14 11:30:00+00:00,2023-08-14 11:30:00+00:00,29381.9,TIME_EXIT_EXEC_END,-0.000319822532518,-0.5599112662590274,False,True,TRADE_EXECUTED,True,RAW_2330,130.0,False,True,55.0,2023-08-14 04:35:00+00:00,2023-08-14 02:20:00+00:00,2023-08-14 04:35:00+00:00,305.0,25.0,True,2023-08-14 11:30:00+00:00,2023-08-14 11:30:00+00:00,29381.9,TIME_EXIT_EXEC_END,-0.5599112662590274,False,,,,,0,0.11349036402570027,0.04443254817987754,0.0,2023-08-14 11:30:00+00:00,29381.9,-0.5599112662590274,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-08-25,210,2023-08-25 03:30:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 15:30:00+00:00,26102.9,25960.0,142.90000000000146,26081.465,26010.015,26131.480000000003,2023-08-25 09:15:00+00:00,2023-08-25 09:20:00+00:00,2023-08-25 09:35:00+00:00,2023-08-25 09:40:00+00:00,2023-08-25 10:20:00+00:00,,2023-08-25 09:40:00+00:00,True,True,2023-08-25 09:45:00+00:00,26082.0,0.8537438768369402,0.6873654233521261,2023-08-25 12:25:00+00:00,2023-08-25 12:30:00+00:00,26095.9,TP_E20,0.0018970937811517,-0.13353270454712318,True,False,TRADE_EXECUTED,True,ALT_0330,40.0,True,True,20.0,2023-08-25 04:10:00+00:00,2023-08-25 07:55:00+00:00,2023-08-25 07:55:00+00:00,265.0,65.0,True,2023-08-25 12:30:00+00:00,2023-08-25 12:30:00+00:00,26095.9,BREATHING_FLOOR_GAP_OPEN,-0.13353270454712318,True,2023-08-25 12:25:00+00:00,26117.190000000002,26117.190000000002,0.1,0,0.23722883135057712,0.10286913925820113,-0.6820795951230085,2023-08-25 12:25:00+00:00,26131.480000000003,0.5485468905758853,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-09-14,480,2023-09-14 08:00:00+00:00,2023-09-14 13:30:00+00:00,2023-09-14 13:30:00+00:00,2023-09-14 20:00:00+00:00,26790.0,26253.0,537.0,26709.45,26440.95,26897.4,2023-09-14 15:00:00+00:00,2023-09-14 15:05:00+00:00,2023-09-14 15:05:00+00:00,2023-09-14 15:10:00+00:00,2023-09-14 18:35:00+00:00,,2023-09-14 16:00:00+00:00,True,True,2023-09-14 16:05:00+00:00,26709.5,0.8500931098696461,0.6996834853844794,2023-09-14 20:00:00+00:00,2023-09-14 20:00:00+00:00,26662.0,TIME_EXIT_EXEC_END,-0.0017783934555121,-1.2891967277560585,False,True,TRADE_EXECUTED,True,LONDON,150.0,True,True,95.0,2023-09-14 13:20:00+00:00,2023-09-14 09:35:00+00:00,2023-09-14 13:20:00+00:00,320.0,10.0,True,2023-09-14 20:00:00+00:00,2023-09-14 20:00:00+00:00,26662.0,TIME_EXIT_EXEC_END,-1.2891967277560585,False,,,,,0,0.16759776536312848,-0.1424581005586592,-2.220446049250313e-16,2023-09-14 20:00:00+00:00,26662.0,-1.2891967277560583,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-10-09,1410,2023-10-09 23:30:00+00:00,2023-10-10 05:00:00+00:00,2023-10-10 05:00:00+00:00,2023-10-10 11:30:00+00:00,27695.1,27482.0,213.09999999999852,27663.135,27556.585,27737.72,2023-10-10 08:20:00+00:00,2023-10-10 08:25:00+00:00,2023-10-10 08:40:00+00:00,2023-10-10 08:45:00+00:00,,,2023-10-10 08:45:00+00:00,True,True,2023-10-10 08:50:00+00:00,27668.1,0.8732989206945088,0.6243106308568295,2023-10-10 11:15:00+00:00,2023-10-10 11:20:00+00:00,27554.8,CLOSE_INVALIDATION_F35,-0.0040949685739172,-2.4474842869586118,False,False,TRADE_EXECUTED,True,RAW_2330,225.0,False,True,205.0,2023-10-10 02:55:00+00:00,2023-10-10 01:05:00+00:00,2023-10-10 02:55:00+00:00,205.0,125.0,True,2023-10-10 11:15:00+00:00,2023-10-10 11:20:00+00:00,27554.8,CLOSE_INVALIDATION_F35,-2.4474842869586118,False,,,,,0,-0.1145002346316189,-0.12998592210228663,4.440892098500626e-16,2023-10-10 11:20:00+00:00,27554.8,-2.447484286958612,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-10-19,1410,2023-10-19 23:30:00+00:00,2023-10-20 05:00:00+00:00,2023-10-20 05:00:00+00:00,2023-10-20 11:30:00+00:00,29400.0,28560.0,840.0,29274.0,28854.0,29568.0,2023-10-20 07:45:00+00:00,2023-10-20 07:50:00+00:00,2023-10-20 07:50:00+00:00,2023-10-20 07:55:00+00:00,2023-10-20 08:15:00+00:00,,2023-10-20 08:05:00+00:00,True,True,2023-10-20 08:10:00+00:00,29349.2,0.9395238095238104,0.4418416801292386,2023-10-20 08:25:00+00:00,2023-10-20 09:05:00+00:00,29652.0,TP_E20,0.0074550584002288,4.758573317160297,True,False,TRADE_EXECUTED,True,RAW_2330,185.0,False,True,170.0,2023-10-20 03:25:00+00:00,2023-10-20 01:10:00+00:00,2023-10-20 03:25:00+00:00,235.0,95.0,True,2023-10-20 09:00:00+00:00,2023-10-20 09:05:00+00:00,29652.0,BREATHING_FLOOR_TOUCH,4.758573317160297,True,2023-10-20 08:25:00+00:00,29484.0,29652.0,0.3,2,0.5238095238095238,0.48357142857142943,1.431044117045865,2023-10-20 08:25:00+00:00,29568.0,3.3275292001144323,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-10-23,330,2023-10-23 05:30:00+00:00,2023-10-23 11:00:00+00:00,2023-10-23 11:00:00+00:00,2023-10-23 17:30:00+00:00,30990.0,30333.0,657.0,30891.45,30562.95,31121.4,2023-10-23 16:20:00+00:00,2023-10-23 16:25:00+00:00,2023-10-23 16:25:00+00:00,2023-10-23 16:30:00+00:00,2023-10-23 16:40:00+00:00,,2023-10-23 16:35:00+00:00,True,True,2023-10-23 16:40:00+00:00,30984.5,0.9916286149162862,0.3247538844739691,2023-10-23 16:45:00+00:00,2023-10-23 17:05:00+00:00,31121.4,TP_E20,0.0044183382013587,1.8091691006793647,True,False,TRADE_EXECUTED,True,RAW_0530,335.0,False,True,325.0,2023-10-23 06:10:00+00:00,2023-10-23 09:45:00+00:00,2023-10-23 09:45:00+00:00,255.0,75.0,True,2023-10-23 17:00:00+00:00,2023-10-23 17:05:00+00:00,31121.4,BREATHING_FLOOR_TOUCH,1.8091691006793647,True,2023-10-23 16:45:00+00:00,31055.7,31121.4,0.2000000000000022,1,0.44657534246575564,0.3158295281582953,-2.220446049250313e-16,2023-10-23 16:45:00+00:00,31121.4,1.8091691006793649,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
development,2023-10-31,210,2023-10-31 03:30:00+00:00,2023-10-31 09:00:00+00:00,2023-10-31 09:00:00+00:00,2023-10-31 15:30:00+00:00,34437.8,34016.8,421.0,34374.65,34164.15,34522.0,2023-10-31 09:05:00+00:00,2023-10-31 09:10:00+00:00,2023-10-31 09:15:00+00:00,2023-10-31 09:20:00+00:00,2023-10-31 09:40:00+00:00,,2023-10-31 09:20:00+00:00,True,True,2023-10-31 09:25:00+00:00,34394.5,0.8971496437054562,0.553505535055354,2023-10-31 11:35:00+00:00,2023-10-31 11:40:00+00:00,34478.2,TP_E20,0.0037069880358777,0.8167643082469093,True,False,TRADE_EXECUTED,True,ALT_0330,20.0,True,True,10.0,2023-10-31 08:45:00+00:00,2023-10-31 08:05:00+00:00,2023-10-31 08:45:00+00:00,315.0,15.0,True,2023-10-31 11:40:00+00:00,2023-10-31 11:40:00+00:00,34478.2,BREATHING_FLOOR_GAP_OPEN,0.8167643082469093,True,2023-10-31 11:35:00+00:00,34479.9,34479.9,0.1,0,0.26413301662707145,0.1529691211401287,-0.6367297096919745,2023-10-31 11:35:00+00:00,34522.0,1.4534940179388838,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
