role,partition,attempt,snapshot_min,episode_class,n,break_confirmed_rate,close_R_q25,close_R_q50,close_R_q75,running_mfe_R_q25,running_mfe_R_q50,running_mfe_R_q75,running_mae_R_q25,running_mae_R_q50,running_mae_R_q75,closes_above_H_q25,closes_above_H_q50,closes_above_H_q75,closes_le_H_q25,closes_le_H_q50,closes_le_H_q75,close_minus_L_R_q25,close_minus_L_R_q50,close_minus_L_R_q75
CENTRAL,reference_validation,PARENT,30,RESIDUAL_LATENT_RECOVERABLE,36,0.6944444444444444,-0.15378953107960502,-0.03775290130430034,0.03829112264695453,0.08779026217229172,0.1463680066621249,0.20682507420312107,0.1130759622501901,0.15331777233651445,0.21303479161934474,0.0,4.0,5.0,1.0,2.0,6.0,0.846210468920395,0.9622470986956997,1.0382911226469544
CENTRAL,reference_validation,PARENT,60,RESIDUAL_LATENT_RECOVERABLE,16,0.4375,-0.26816857715734493,-0.09834980173152115,-0.03544708321754699,0.046816682579635116,0.09666666666666651,0.13266929253143095,0.1603510770969962,0.253225517735185,0.34164983164983276,0.0,0.0,3.5,8.5,12.0,12.0,0.731831422842655,0.9016501982684788,0.9645529167824529
CENTRAL,reference_validation,PARENT,5,PARENT_WIN,119,0.5210084033613446,-0.03566507684154464,0.009367681498833873,0.10979039710708266,0.02716157090373714,0.07452339688041207,0.22434445618803375,0.09419439008480376,0.13793103448275187,0.22254154231605056,0.0,1.0,1.0,0.0,0.0,1.0,0.9643349231584554,1.009367681498834,1.1097903971070826
CENTRAL,reference_validation,PARENT,10,PARENT_WIN,119,0.5882352941176471,-0.08095053095053688,0.04976303317535735,0.21144872063758535,0.05442663060975507,0.14414414414414115,0.34405594405593914,0.10324874713942198,0.15734265734265418,0.2568752307124407,0.0,2.0,2.0,0.0,0.0,2.0,0.919049469049463,1.0497630331753574,1.2114487206375852
CENTRAL,reference_validation,PARENT,15,PARENT_WIN,93,0.5161290322580645,-0.0952380952380962,0.007874015748046827,0.14431486880466163,0.04166666666666515,0.1304347826087024,0.2390476190476209,0.10583941605839664,0.15734265734265418,0.2558139534883723,0.0,1.0,3.0,0.0,2.0,3.0,0.9047619047619038,1.0078740157480468,1.1443148688046616
CENTRAL,reference_validation,PARENT,30,PARENT_WIN,69,0.6086956521739131,-0.12087912087912071,0.019230769230769933,0.11475409836064199,0.06250000000000636,0.1304347826087024,0.2429906542056138,0.11078717201166441,0.20833333333333484,0.27536231884057727,0.0,2.0,6.0,0.0,4.0,6.0,0.8791208791208793,1.0192307692307698,1.114754098360642
CENTRAL,reference_validation,PARENT,5,RESIDUAL_TRUE_FAILURE_PROXY,96,0.4791666666666667,-0.059252308703627174,-0.007412427022521709,0.03866404310234842,0.021826395679528453,0.04849593768884468,0.07968468363477971,0.07722721583797862,0.1205972581727551,0.1923758865248245,0.0,0.0,1.0,0.0,1.0,1.0,0.9407476912963728,0.9925875729774785,1.0386640431023484
CENTRAL,reference_validation,PARENT,10,RESIDUAL_TRUE_FAILURE_PROXY,96,0.5833333333333334,-0.09972114972114993,-0.044851166532580464,0.030285728915970138,0.03571428571429115,0.06467701713458371,0.12702643890762955,0.09021700321339303,0.13729838709677417,0.1997564512530739,0.0,1.0,1.25,0.75,1.0,2.0,0.9002788502788501,0.9551488334674196,1.0302857289159701
CENTRAL,reference_validation,PARENT,15,RESIDUAL_TRUE_FAILURE_PROXY,96,0.6145833333333334,-0.1250298685782577,-0.03604634964857773,0.034876808920595005,0.03860762932908381,0.0787909819756197,0.13483399107755498,0.10016237851570656,0.1529446546830659,0.21984281172730413,0.0,1.0,2.0,1.0,2.0,3.0,0.8749701314217423,0.9639536503514223,1.034876808920595
CENTRAL,reference_validation,PARENT,60,PARENT_WIN,49,0.5918367346938775,-0.16071428571427848,-0.01606425702812061,0.10898203592814679,0.059845559845560205,0.13978494623657065,0.2429906542056138,0.11235955056179661,0.2271714922049016,0.3362218370883872,0.0,2.0,9.0,3.0,10.0,12.0,0.8392857142857217,0.9839357429718794,1.1089820359281468
CENTRAL,reference_validation,PARENT,5,H2_ECONOMIC_RESCUE,35,0.7428571428571429,0.0009157509157500816,0.05405405405404264,0.08237155621742354,0.05178768527278421,0.12183544303797392,0.184389140271486,0.07999271257742786,0.11602209944751805,0.21216793168880405,0.5,1.0,1.0,0.0,0.0,0.5,1.00091575091575,1.0540540540540428,1.0823715562174234
CENTRAL,reference_validation,PARENT,10,H2_ECONOMIC_RESCUE,35,0.8857142857142857,-0.04782292018262521,0.02822580645162173,0.07171864731262614,0.07732928409082335,0.15234375000000008,0.20176799007444668,0.07999271257742786,0.1296296296296295,0.2222782258064529,1.0,2.0,2.0,0.0,0.0,1.0,0.9521770798173748,1.0282258064516216,1.0717186473126261
CENTRAL,reference_validation,PARENT,15,H2_ECONOMIC_RESCUE,35,0.9428571428571428,-0.0941383884932249,0.0,0.04944560982918286,0.10327932408224573,0.1764705882352892,0.21430088345226098,0.07999271257742786,0.1296296296296295,0.2523711957272465,1.0,2.0,3.0,0.0,1.0,2.0,0.905861611506775,1.0,1.049445609829183
CENTRAL,reference_validation,PARENT,30,H2_ECONOMIC_RESCUE,14,0.8571428571428571,-0.10425918311403679,-0.0035211267605651775,0.06315882121482022,0.17858230968438368,0.21113838997286577,0.3071676587301604,0.06109953265125969,0.10220958780204614,0.300651167796793,3.25,5.0,6.0,0.0,1.0,2.75,0.8957408168859632,0.9964788732394348,1.0631588212148202
CENTRAL,reference_validation,H2,5,H2_ECONOMIC_RESCUE,35,0.6571428571428571,-0.004684838160136875,0.03038674033148759,0.08683877956309674,0.042287223479886706,0.06593406593406313,0.11955403889304418,0.05636908962596955,0.08029197080291904,0.1411309870079508,0.0,1.0,1.0,0.0,0.0,1.0,0.9953151618398631,1.0303867403314875,1.0868387795630967
CENTRAL,reference_validation,H2,10,H2_ECONOMIC_RESCUE,35,0.7714285714285715,0.007352941176474353,0.08465011286681702,0.2434574004070948,0.057440812753074694,0.11904761904762139,0.2989322793770597,0.05636908962596955,0.09540034071550067,0.1411309870079508,1.0,2.0,2.0,0.0,0.0,1.0,1.0073529411764743,1.0846501128668171,1.2434574004070946
CENTRAL,reference_validation,H2,15,H2_ECONOMIC_RESCUE,30,0.8,0.023973227520463852,0.08561509972345263,0.1925764192139725,0.05525067958387203,0.12932576016858685,0.28725297492562163,0.058788418128149514,0.08992953518500704,0.15623249299720432,1.0,3.0,3.0,0.0,0.0,2.0,1.0239732275204638,1.0856150997234528,1.1925764192139725
CENTRAL,reference_validation,H2,30,H2_ECONOMIC_RESCUE,22,0.7727272727272727,0.05398185336108524,0.12672908782461356,0.20764169605229577,0.123168498168499,0.25860236156085387,0.30961012402729965,0.06290777304721455,0.10193078904735142,0.20731564489682933,3.25,6.0,6.0,0.0,0.0,2.75,1.0539818533610852,1.1267290878246135,1.2076416960522958
CENTRAL,reference_validation,H2,60,H2_ECONOMIC_RESCUE,10,0.5,-0.09923900429222364,0.02119829587002746,0.11947506607316705,0.03544533094521123,0.09514308937940048,0.17790007000599956,0.06290777304721455,0.1824289294046504,0.3536879819300602,0.0,6.0,12.0,0.0,6.0,12.0,0.9007609957077763,1.0211982958700276,1.119475066073167
CENTRAL,reference_validation,H2,5,RESIDUAL_TRUE_FAILURE_PROXY,53,0.33962264150943394,-0.059090909090913406,-0.006711409395971826,0.010781671159027482,0.008695652173913366,0.02363367799113683,0.04424778761061713,0.053662691652469764,0.07377979568672026,0.1296296296296298,0.0,0.0,1.0,0.0,1.0,1.0,0.9409090909090866,0.9932885906040282,1.0107816711590274
CENTRAL,reference_validation,H2,10,RESIDUAL_TRUE_FAILURE_PROXY,53,0.4339622641509434,-0.10412147505422804,-0.02777777777777875,0.013582342954156857,0.017142857142857792,0.043373493975905196,0.06428571428569615,0.06479217603911827,0.09262166405023392,0.17272727272726934,0.0,0.0,1.0,1.0,2.0,2.0,0.8958785249457719,0.9722222222222212,1.0135823429541568
CENTRAL,reference_validation,H2,15,RESIDUAL_TRUE_FAILURE_PROXY,53,0.5094339622641509,-0.09890109890110302,-0.03703703703703834,0.025471698113208527,0.02637362637362739,0.04460966542751102,0.08567208271787259,0.07214765100671262,0.13333333333332575,0.19148936170213246,0.0,1.0,2.0,1.0,2.0,3.0,0.901098901098897,0.9629629629629617,1.0254716981132086
CENTRAL,reference_validation,H2,30,RESIDUAL_TRUE_FAILURE_PROXY,42,0.5714285714285714,-0.16857068623437674,-0.030776515151513976,0.04473081601984499,0.02778733721794326,0.07284816247581455,0.15205536912751902,0.0738602565594659,0.14384920634920756,0.2995096825318246,0.0,1.5,4.0,2.0,4.5,6.0,0.8314293137656232,0.9692234848484861,1.044730816019845
CENTRAL,reference_validation,PARENT,30,RESIDUAL_TRUE_FAILURE_PROXY,54,0.37037037037037035,-0.22424856467409748,-0.09643907766562654,0.006220083626922096,0.029089861751147854,0.05689733494851844,0.1555824125230205,0.13864921465968588,0.1964396955662078,0.34266368735189734,0.0,0.0,3.75,2.25,6.0,6.0,0.7757514353259026,0.9035609223343735,1.0062200836269222
CENTRAL,reference_validation,H2,30,RESIDUAL_LATENT_RECOVERABLE,24,0.75,-0.05036087605773851,0.007565476190476277,0.0503476721084925,0.05915104128066723,0.11699184624344641,0.18048711413197666,0.09390904043675327,0.15238248810771304,0.18642918332381692,0.75,2.5,4.0,2.0,3.5,5.25,0.9496391239422615,1.0075654761904764,1.0503476721084926
CENTRAL,reference_validation,PARENT,60,RESIDUAL_TRUE_FAILURE_PROXY,43,0.37209302325581395,-0.32247793190416046,-0.21774193548387163,-0.04764835164834669,0.02337895079830285,0.05033557046980026,0.12403506108703037,0.15880532319179474,0.30941176470588183,0.49828725961538356,0.0,0.0,1.5,10.5,12.0,12.0,0.6775220680958396,0.7822580645161283,0.9523516483516533
CENTRAL,reference_validation,H2,60,RESIDUAL_LATENT_RECOVERABLE,6,0.6666666666666666,-0.09094101123595674,0.016832930799113247,0.02543126518177049,0.03546786263998412,0.11393213841342589,0.22856805901020694,0.11589498466148175,0.2577214744877434,0.47069965996452395,0.5,2.5,8.25,3.75,9.5,11.5,0.9090589887640433,1.0168329307991133,1.0254312651817705
CENTRAL,reference_validation,H2,60,RESIDUAL_TRUE_FAILURE_PROXY,27,0.4444444444444444,-0.3023002733508714,-0.1314285714285656,0.04157996699433439,0.02458566344687433,0.06428571428569615,0.1882370422402036,0.14773809523809583,0.23428571428571235,0.38266490930772923,0.0,0.0,10.0,2.0,12.0,12.0,0.6976997266491286,0.8685714285714344,1.0415799669943344
CENTRAL,reference_validation,PARENT,60,H2_ECONOMIC_RESCUE,5,0.6,-0.3554687500000039,0.08126410835214422,0.13203463203463567,0.15234375000000008,0.18058690744920902,0.21861471861472392,0.04088586030664547,0.045146726862303053,0.39843750000000366,0.0,12.0,12.0,0.0,0.0,12.0,0.6445312499999961,1.0812641083521441,1.1320346320346357
CLOCK_SUPPORT,external,PARENT,5,RESIDUAL_TRUE_FAILURE_PROXY,78,0.5384615384615384,-0.03175899674598702,0.0021633192082193033,0.030511568231075852,0.026638515722439884,0.0504124190409806,0.09920044467248114,0.05886822305818261,0.1127180899908182,0.18579016238278892,0.0,1.0,1.0,0.0,0.0,1.0,0.968241003254013,1.0021633192082193,1.030511568231076
CLOCK_SUPPORT,external,PARENT,10,RESIDUAL_TRUE_FAILURE_PROXY,78,0.6794871794871795,-0.06887567300696464,-0.004980954989818698,0.03464055743213397,0.03967175757959797,0.07358022557285401,0.12486432706223084,0.07021626010259278,0.12014224471533999,0.1969165825600389,0.0,1.0,2.0,0.0,1.0,2.0,0.9311243269930354,0.9950190450101817,1.0346405574321338
CLOCK_SUPPORT,external,PARENT,15,RESIDUAL_TRUE_FAILURE_PROXY,78,0.7307692307692307,-0.09986233597353647,-0.02816078018126935,0.03317010572703347,0.046062866144835964,0.09620498930919534,0.14947230485904817,0.07807909319600298,0.13945046727305024,0.21885377611140813,0.0,1.0,2.0,1.0,2.0,3.0,0.9001376640264636,0.9718392198187307,1.0331701057270335
CLOCK_SUPPORT,external,PARENT,30,RESIDUAL_TRUE_FAILURE_PROXY,37,0.5675675675675675,-0.1969981238273909,-0.06835443037974501,0.09069348259178613,0.04590163934426408,0.11636723256964228,0.19387364904301008,0.09527063969382212,0.19808497905445918,0.34775318578135495,0.0,1.0,5.0,1.0,5.0,6.0,0.8030018761726097,0.9316455696202557,1.0906934825917862
CLOCK_SUPPORT,external,H2,5,RESIDUAL_TRUE_FAILURE_PROXY,48,0.3541666666666667,-0.058196287052848086,-0.012798862867164763,0.01309548466829185,0.008473446545414423,0.020086084393925105,0.05450609893926662,0.07228629425506324,0.096111342147428,0.13473014480536258,0.0,0.0,1.0,0.0,1.0,1.0,0.9418037129471525,0.9872011371328355,1.013095484668292
CLOCK_SUPPORT,external,H2,10,RESIDUAL_TRUE_FAILURE_PROXY,48,0.4583333333333333,-0.09036177970151921,-0.03897960694521984,0.011088159904013309,0.015478306363523785,0.03567180785758229,0.10900546546416762,0.085154846385496,0.12250330380194027,0.1834814494297231,0.0,0.0,1.0,1.0,2.0,2.0,0.9096382202984807,0.9610203930547802,1.0110881599040136
CLOCK_SUPPORT,external,H2,15,RESIDUAL_TRUE_FAILURE_PROXY,48,0.5,-0.13719551732239274,-0.05445369443875723,0.00017959770114900646,0.01566779064158512,0.04161974474474493,0.14697943672976216,0.08798016540418796,0.14938634123132583,0.207502345686223,0.0,0.5,2.0,1.0,2.5,3.0,0.8628044826776073,0.9455463055612428,1.0001795977011496
CLOCK_SUPPORT,external,H2,30,RESIDUAL_TRUE_FAILURE_PROXY,32,0.375,-0.1564055491050177,-0.07638313420329403,0.07239833291235359,0.015080095818420274,0.03988637414051982,0.10263442659741787,0.11322484173124908,0.1717432828985829,0.2515505483356386,0.0,0.0,2.25,3.75,6.0,6.0,0.8435944508949822,0.9236168657967062,1.0723983329123543
CLOCK_SUPPORT,external,PARENT,5,PARENT_WIN,103,0.4563106796116505,-0.036997079478414074,-0.0025412960609919517,0.08687951942039693,0.021193041571563372,0.06238970206581546,0.15163882726223282,0.0944448890220725,0.14199090449722,0.21060410758102935,0.0,0.0,1.0,0.0,1.0,1.0,0.963002920521586,0.997458703939008,1.086879519420397
CLOCK_SUPPORT,external,PARENT,10,PARENT_WIN,102,0.5980392156862745,-0.06308605770971433,0.043110533004938195,0.16295473876063318,0.0444940117958593,0.10671940169711075,0.28156908180147133,0.11012526306249872,0.15804986651033698,0.22334930331405423,0.0,1.0,2.0,0.0,1.0,2.0,0.9369139422902861,1.0431105330049382,1.1629547387606338
CLOCK_SUPPORT,external,PARENT,15,PARENT_WIN,88,0.6136363636363636,-0.07338660202135323,0.07085227272727246,0.1869136750431331,0.04303544448617034,0.15083815523589608,0.24348111173311843,0.11046728626905745,0.16056372766140622,0.21405029859374367,0.0,2.0,3.0,0.0,1.0,3.0,0.9266133979786468,1.0708522727272727,1.186913675043133
CLOCK_SUPPORT,external,PARENT,60,RESIDUAL_TRUE_FAILURE_PROXY,26,0.5769230769230769,-0.33877912071963495,-0.18092711819017224,0.08421986538112115,0.04695127960839818,0.12540512716830354,0.2694685585560851,0.15012732369587375,0.2966698767152633,0.575892672834947,0.0,1.0,7.75,4.25,11.0,12.0,0.6612208792803659,0.8190728818098278,1.0842198653811213
CLOCK_SUPPORT,external,PARENT,5,H2_ECONOMIC_RESCUE,35,0.8285714285714286,0.004675892371340758,0.0363148061653416,0.06567546333192781,0.03280294317582068,0.06285740219660542,0.10736583061091133,0.08132771817683485,0.11799761620977399,0.19802876931273272,1.0,1.0,1.0,0.0,0.0,0.0,1.0046758923713406,1.0363148061653416,1.065675463331928
CLOCK_SUPPORT,external,PARENT,10,H2_ECONOMIC_RESCUE,35,0.8857142857142857,-0.0644946808510633,0.008564513126045836,0.052495627186407504,0.056688700766792374,0.09598214285714113,0.16696949095665084,0.0839839579329486,0.12443059218412814,0.219929453262786,1.0,1.0,2.0,0.0,1.0,1.0,0.9355053191489369,1.008564513126046,1.052495627186408
CLOCK_SUPPORT,external,PARENT,15,H2_ECONOMIC_RESCUE,35,0.9142857142857143,-0.1041751979450091,0.013219139824985631,0.06775345299543756,0.06775382139124876,0.09685926636298334,0.1916600922900385,0.09754995844601154,0.1323775833178174,0.27316082859450835,1.0,2.0,3.0,0.0,1.0,2.0,0.895824802054991,1.0132191398249857,1.0677534529954376
CLOCK_SUPPORT,external,H2,5,H2_ECONOMIC_RESCUE,35,0.5714285714285714,-0.015373669381705242,0.006925945657962895,0.04710470295210882,0.020305271513087635,0.042908224076281934,0.0752248844743367,0.06575836670456174,0.11132203389830567,0.14227050925372337,0.0,1.0,1.0,0.0,0.0,1.0,0.9846263306182947,1.0069259456579633,1.0471047029521094
CLOCK_SUPPORT,external,H2,10,H2_ECONOMIC_RESCUE,35,0.7428571428571429,0.011227933084746886,0.07642002989536739,0.15622904253638595,0.04084074949706677,0.0904255319148939,0.20751184141950277,0.06575836670456174,0.11132203389830567,0.1504517711779629,0.5,2.0,2.0,0.0,0.0,1.5,1.011227933084747,1.0764200298953674,1.1562290425363866
CLOCK_SUPPORT,external,H2,15,H2_ECONOMIC_RESCUE,35,0.8,0.044752660654031676,0.12435991221653406,0.17729586899594335,0.05987882724325113,0.16265060240963702,0.2969643908041566,0.06575836670456174,0.11132203389830567,0.1868843195233677,1.5,3.0,3.0,0.0,0.0,1.5,1.0447526606540318,1.1243599122165342,1.1772958689959432
CLOCK_SUPPORT,external,H2,30,H2_ECONOMIC_RESCUE,26,0.7692307692307693,0.009577904947159563,0.10423920833650399,0.1804181492570918,0.06472938875277102,0.18684411125251887,0.3172187263347227,0.06759765098325096,0.10374409059099829,0.13695728880721136,2.5,5.5,6.0,0.0,0.5,3.5,1.0095779049471596,1.1042392083365042,1.1804181492570922
CLOCK_SUPPORT,external,PARENT,5,RESIDUAL_LATENT_RECOVERABLE,68,0.6911764705882353,-0.019618429919137006,0.024814816436244225,0.06849947369478523,0.04521360218728651,0.0621030464818106,0.10365193126350343,0.07465741909750723,0.11728401268020847,0.17826081535804555,0.0,1.0,1.0,0.0,0.0,1.0,0.9803815700808634,1.0248148164362443,1.0684994736947853
CLOCK_SUPPORT,external,PARENT,10,RESIDUAL_LATENT_RECOVERABLE,68,0.8235294117647058,-0.03518874992953226,0.023083094577662555,0.08387706855791939,0.059322152771338114,0.09422656493606044,0.16624908092086452,0.08536700671332478,0.133693894747211,0.1997859663510526,1.0,1.0,2.0,0.0,1.0,1.0,0.9648112500704681,1.0230830945776628,1.0838770685579195
CLOCK_SUPPORT,external,PARENT,15,RESIDUAL_LATENT_RECOVERABLE,68,0.8529411764705882,-0.08043475707054389,-0.01591936905715615,0.06020735271106241,0.07240032293132159,0.10926322878381753,0.20307579942317117,0.09213200347312796,0.1490322347078883,0.21337657885291156,1.0,2.0,3.0,0.0,1.0,2.0,0.9195652429294561,0.9840806309428441,1.0602073527110625
CLOCK_SUPPORT,external,PARENT,30,RESIDUAL_LATENT_RECOVERABLE,31,0.7419354838709677,-0.14657269674612117,-0.008844339622641851,0.08107509931771273,0.06801664977482205,0.18861209964412837,0.2995299667820109,0.09482918445627533,0.2005119453924904,0.35504506591914753,0.5,4.0,6.0,0.0,2.0,5.5,0.8534273032538792,0.9911556603773587,1.0810750993177127
CLOCK_SUPPORT,external,PARENT,60,RESIDUAL_LATENT_RECOVERABLE,14,0.5,-0.3357871720116632,-0.15312312265113104,0.03233444808392889,0.0644005102040815,0.1227277569559455,0.23309389007826298,0.21602925125215977,0.3860040535312395,0.7524961340732972,0.0,0.5,9.75,2.25,11.5,12.0,0.6642128279883368,0.8468768773488691,1.032334448083929
CLOCK_SUPPORT,external,H2,5,RESIDUAL_LATENT_RECOVERABLE,51,0.49019607843137253,-0.037998025366448474,-0.002531645569618853,0.03709401709401726,0.027178065372823315,0.046874999999995566,0.06559517766992116,0.05224479587370702,0.08934602394841797,0.1366072733973035,0.0,0.0,1.0,0.0,1.0,1.0,0.9620019746335515,0.9974683544303812,1.0370940170940173
CLOCK_SUPPORT,external,H2,10,RESIDUAL_LATENT_RECOVERABLE,51,0.6666666666666666,-0.057454318049231,-0.0016161616161635905,0.04019849864483373,0.04024255875084561,0.05733558178751841,0.09621433431273166,0.05479068905902826,0.09375000000000347,0.18010408641699222,0.0,1.0,2.0,0.0,1.0,2.0,0.942545681950769,0.9983838383838364,1.0401984986448336
CLOCK_SUPPORT,external,H2,15,RESIDUAL_LATENT_RECOVERABLE,51,0.7647058823529411,-0.039130629742793764,0.01452991452991101,0.06067001533634331,0.05181286828227941,0.07899807321772617,0.1333637448904821,0.06913752913753002,0.10832091934454151,0.21101155960909307,1.0,1.0,2.5,0.5,2.0,2.0,0.9608693702572063,1.014529914529911,1.0606700153363438
CLOCK_SUPPORT,external,PARENT,30,PARENT_WIN,64,0.609375,-0.12780826439649234,0.01156711005908748,0.19610075662436308,0.032131905894792215,0.1700949605647693,0.31074045975744435,0.12002398972180794,0.16369344799425922,0.24657568814806502,0.0,2.5,5.25,0.75,3.5,6.0,0.8721917356035077,1.0115671100590875,1.196100756624363
CLOCK_SUPPORT,external,PARENT,60,PARENT_WIN,45,0.6888888888888889,-0.09918250763321243,0.05387014459881065,0.16729088639201095,0.04353233830845705,0.1827836081959018,0.2656446117984575,0.12953138815207746,0.19349858478428697,0.29488220958570194,0.0,3.0,10.0,2.0,9.0,12.0,0.9008174923667875,1.0538701445988106,1.1672908863920117
CLOCK_SUPPORT,external,H2,60,RESIDUAL_TRUE_FAILURE_PROXY,20,0.3,-0.2682254715593401,-0.12590345136076794,-0.03475240104833936,0.015478306363523785,0.04524979524979418,0.11121510992280088,0.17475490427878557,0.2659164630275418,0.42851522754934723,0.0,0.0,3.25,8.75,12.0,12.0,0.7317745284406605,0.874096548639232,0.9652475989516611
CLOCK_SUPPORT,external,H2,30,RESIDUAL_LATENT_RECOVERABLE,28,0.7857142857142857,-0.13196494558513291,-0.005452589455371894,0.059148250460405276,0.07699103788249231,0.1207541515917401,0.2045627848013194,0.06745111880772894,0.11256373345343029,0.2321637908660651,1.0,3.5,5.0,1.0,2.5,5.0,0.8680350544148672,0.994547410544628,1.0591482504604053
CLOCK_SUPPORT,external,H2,60,RESIDUAL_LATENT_RECOVERABLE,11,0.5454545454545454,-0.1835391790255992,0.0017993226079589233,0.08856722088069316,0.02223729756078646,0.10700677392040522,0.19534378433918947,0.0724361727511342,0.22964763061968405,0.33318815254365386,0.0,8.0,9.5,2.5,4.0,12.0,0.8164608209744009,1.001799322607959,1.0885672208806931
CLOCK_SUPPORT,external,PARENT,30,H2_ECONOMIC_RESCUE,16,0.8125,-0.12462227353411282,-0.0033797369366047915,0.1473706204137491,0.1101663406332124,0.18055918377804941,0.21031475557356571,0.09004080751615813,0.1091141255974976,0.19774167888343755,3.75,5.0,6.0,0.0,1.0,2.25,0.8753777264658874,0.9966202630633952,1.1473706204137493
CLOCK_SUPPORT,external,PARENT,60,H2_ECONOMIC_RESCUE,7,0.7142857142857143,-0.12175697508388825,0.014697024454886673,0.07685309710209764,0.129848392322441,0.19435520881138066,0.3497819848815328,0.09675079734748335,0.12443059218412814,0.248464998468413,5.5,12.0,12.0,0.0,0.0,6.5,0.878243024916112,1.0146970244548867,1.0768530971020978
CLOCK_SUPPORT,external,H2,60,H2_ECONOMIC_RESCUE,17,0.8823529411764706,0.08935593220338864,0.17142512950247005,0.22968334974781512,0.1858707557502742,0.27474972191324,0.32206759443339944,0.07753479125248539,0.11132203389830567,0.26773412772295657,5.0,11.0,12.0,0.0,1.0,7.0,1.0893559322033886,1.17142512950247,1.229683349747815
CLOCK_SUPPORT,reference_validation,PARENT,5,RESIDUAL_LATENT_RECOVERABLE,67,0.7164179104477612,0.0,0.025641025641020502,0.07876250101634323,0.035694785694783696,0.09333333333334319,0.14938687921520488,0.08760040792687608,0.11295681063123071,0.16040960066534043,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0256410256410204,1.0787625010163433
CLOCK_SUPPORT,reference_validation,PARENT,10,RESIDUAL_LATENT_RECOVERABLE,67,0.8507462686567164,-0.03875028875028818,0.032000000000005004,0.09922494894371743,0.08716431337545624,0.13390313390313283,0.21423198435384683,0.09880726484142369,0.12384473197782123,0.1674426611144811,1.0,1.0,2.0,0.0,1.0,1.0,0.9612497112497118,1.032000000000005,1.0992249489437174
CLOCK_SUPPORT,reference_validation,PARENT,15,RESIDUAL_LATENT_RECOVERABLE,67,0.8955223880597015,-0.045186080069800516,0.018421052631577096,0.06951464996644602,0.09867256637167568,0.13698630136985449,0.21763419965994735,0.10222196986903101,0.12666666666666515,0.171673805335876,1.0,2.0,3.0,0.0,1.0,2.0,0.9548139199301995,1.0184210526315771,1.069514649966446
CLOCK_SUPPORT,reference_validation,PARENT,5,PARENT_WIN,131,0.5038167938931297,-0.04027195149982521,0.007092198581563929,0.10185981480279614,0.02036883547451289,0.06962025316455668,0.18893161960665666,0.09990019960079406,0.14649681528661831,0.20740487582592718,0.0,1.0,1.0,0.0,0.0,1.0,0.9597280485001749,1.007092198581564,1.101859814802796
CLOCK_SUPPORT,reference_validation,PARENT,10,PARENT_WIN,131,0.5877862595419847,-0.06972789115646381,0.03409090909090624,0.22770636268089792,0.05145762313389564,0.14499999999999602,0.34055134680134236,0.10809930495365451,0.15780445969125453,0.23958255311711696,0.0,1.0,2.0,0.0,1.0,2.0,0.9302721088435362,1.0340909090909063,1.227706362680898
CLOCK_SUPPORT,reference_validation,PARENT,15,PARENT_WIN,105,0.5428571428571428,-0.08169014084507592,0.04498816101025986,0.17621145374449732,0.0426136363636382,0.14615384615384472,0.27272727272726294,0.11078717201166441,0.15932914046121965,0.2293577981651369,0.0,1.0,3.0,0.0,2.0,3.0,0.9183098591549239,1.0449881610102598,1.1762114537444972
CLOCK_SUPPORT,reference_validation,PARENT,30,PARENT_WIN,73,0.5616438356164384,-0.12116040955631507,0.02752293577981747,0.20678768745067097,0.058111380145273436,0.14056224899598113,0.30850047755492055,0.12974051896207647,0.19280205655526989,0.2539682539682475,0.0,2.0,5.0,1.0,4.0,6.0,0.878839590443685,1.0275229357798175,1.2067876874506709
CLOCK_SUPPORT,reference_validation,PARENT,60,PARENT_WIN,49,0.5714285714285714,-0.10678642714570795,-0.01984126984127433,0.1438596491228111,0.0521920668058456,0.14056224899598113,0.25833333333333464,0.13437139561707107,0.22013651877133403,0.3125,0.0,2.0,10.0,2.0,10.0,12.0,0.893213572854292,0.9801587301587257,1.143859649122811
CLOCK_SUPPORT,reference_validation,PARENT,5,RESIDUAL_TRUE_FAILURE_PROXY,91,0.4835164835164835,-0.051700402496646675,-0.007029876977151504,0.034505532503458364,0.029275878186462226,0.04667863554757983,0.0895116772823773,0.07805823706282591,0.11858974358974488,0.17873673716442248,0.0,0.0,1.0,0.0,1.0,1.0,0.9482995975033532,0.9929701230228485,1.0345055325034584
CLOCK_SUPPORT,reference_validation,PARENT,10,RESIDUAL_TRUE_FAILURE_PROXY,91,0.6153846153846154,-0.10021954612642439,-0.027972027972027382,0.03014040191160524,0.04143589953199277,0.06666666666666761,0.14825235792977567,0.08894746978670184,0.13333333333333425,0.2119047619047551,0.0,1.0,1.5,0.5,1.0,2.0,0.8997804538735756,0.9720279720279726,1.0301404019116052
CLOCK_SUPPORT,reference_validation,PARENT,15,RESIDUAL_TRUE_FAILURE_PROXY,91,0.6593406593406593,-0.11327117023573154,-0.03218884120171188,0.03383470601329082,0.04399877734003599,0.08662900188324087,0.15549516908212613,0.09755643044619287,0.15476190476191565,0.23841117415975677,0.0,1.0,2.0,1.0,2.0,3.0,0.8867288297642685,0.9678111587982882,1.0338347060132909
