rule,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F35,E20,session_end,baseline_net_pnl_usd,baseline_exit_reason,baseline_exit_px,e20_reached,e20_touch_bar_start,e20_floor_effective_start,activation_bar_close,activation_close_below_e20,latest_confirmed_pivot,floor_updates,final_active_floor,max_active_floor,exit_floor_kind,exit_bar_start,exit_ts,exit_px,hybrid_exit_reason,gross_return,hybrid_net_pnl_usd,hold_minutes,session_peak_high_after_e20,session_peak_extension_r,realized_exit_extension_r,giveback_from_peak_r,capture_ratio,exit_at_or_above_e20,baseline_win,hybrid_win,baseline_win_preserved,regime_at_signal,regime_bar_start,regime_available_ts,alignment,regime_at_entry,state_changed_signal_to_entry
SAME_BAR_REJECTION,external,2020-07-24,2020-07-24 15:50:00+00:00,2020-07-24 16:00:00+00:00,9554.76,9565.0,9490.0,75.0,9516.25,9580.0,2020-07-24 20:00:00+00:00,0.920807639333732,TP_E20,9580.0,True,2020-07-24 16:50:00+00:00,2020-07-24 16:55:00+00:00,9578.11,True,9528.71,0,9580.0,9580.0,E20,2020-07-24 16:55:00+00:00,2020-07-24 16:55:00+00:00,9578.12,LOCK_FLOOR_OPEN_EXIT,0.0024448547111597,0.8224273555798692,55.0,9590.75,0.3433333333333333,0.174933333333344,0.1683999999999893,0.5095145631068272,False,True,True,True,BULL,2020-07-24 08:00:00+00:00,2020-07-24 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2020-09-11,2020-09-11 16:05:00+00:00,2020-09-11 16:30:00+00:00,10331.99,10334.99,10251.32,83.67000000000007,10280.6045,10351.724,2020-09-11 20:00:00+00:00,-3.0200180216976453,CLOSE_INVALIDATION_F35,10277.85,False,,,,False,,0,,,,2020-09-11 17:00:00+00:00,2020-09-11 17:05:00+00:00,10277.85,PRE_E20_CLOSE_INVALIDATION_F35,-0.0052400360433952,-3.0200180216976453,35.0,,,,,,False,False,False,True,BULL,2020-09-11 12:00:00+00:00,2020-09-11 16:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2020-10-05,2020-10-05 14:05:00+00:00,2020-10-05 14:20:00+00:00,10723.0,10729.96,10650.0,79.95999999999913,10677.986,10745.952,2020-10-05 20:00:00+00:00,-0.347775809008621,TIME_EXIT_SESSION_END,10724.12,False,,,,False,10723.49,0,,,,2020-10-05 20:00:00+00:00,2020-10-05 20:00:00+00:00,10724.12,TIME_EXIT_SESSION_END,0.0001044483819827,-0.347775809008621,340.0,,,,,,False,False,False,True,BULL,2020-10-05 08:00:00+00:00,2020-10-05 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2020-10-15,2020-10-15 13:55:00+00:00,2020-10-15 14:15:00+00:00,11381.01,11402.11,11250.0,152.11000000000058,11303.2385,11432.532,2020-10-15 20:00:00+00:00,1.8635073688539447,TP_E20,11432.532,True,2020-10-15 16:20:00+00:00,2020-10-15 16:25:00+00:00,11458.8,False,11386.27,0,11432.532,11432.532,E20,2020-10-15 16:30:00+00:00,2020-10-15 16:30:00+00:00,11432.532,LOCK_FLOOR_STOP,0.0045270147377076,1.8635073688538344,135.0,11540.66,0.9108539872460636,0.1999999999999904,0.7108539872460733,0.2195741609527161,True,True,True,True,SIDEWAYS,2020-10-15 08:00:00+00:00,2020-10-15 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,external,2020-10-19,2020-10-19 15:20:00+00:00,2020-10-19 15:35:00+00:00,11672.11,11700.0,11442.62,257.3799999999992,11532.703,11751.476,2020-10-19 20:00:00+00:00,2.999813744044522,TP_E20,11751.476,True,2020-10-19 15:40:00+00:00,2020-10-19 15:45:00+00:00,11734.02,True,,0,11751.476,11751.476,E20,2020-10-19 15:45:00+00:00,2020-10-19 15:45:00+00:00,11734.02,LOCK_FLOOR_OPEN_EXIT,0.0053040966886022,2.2520483443011057,10.0,11830.0,0.5050897505633709,0.1321781024166623,0.3729116481467086,0.261692307692311,False,True,True,True,BULL,2020-10-19 08:00:00+00:00,2020-10-19 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2020-11-12,2020-11-12 17:05:00+00:00,2020-11-12 17:15:00+00:00,16122.34,16176.22,15609.0,567.2199999999993,15807.527,16289.664,2020-11-12 20:00:00+00:00,-2.3699373664121,TIME_EXIT_SESSION_END,16058.82,False,,,,False,15985.0,0,,,,2020-11-12 20:00:00+00:00,2020-11-12 20:00:00+00:00,16058.82,TIME_EXIT_SESSION_END,-0.0039398747328242,-2.3699373664121,165.0,,,,,,False,False,False,True,BULL,2020-11-12 12:00:00+00:00,2020-11-12 16:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-01-14,2021-01-14 13:35:00+00:00,2021-01-14 13:45:00+00:00,38732.91,38850.0,37760.0,1090.0,38141.5,39068.0,2021-01-14 20:00:00+00:00,3.925649686532706,TP_E20,39068.0,True,2021-01-14 13:50:00+00:00,2021-01-14 13:55:00+00:00,38870.01,True,,0,39068.0,39068.0,E20,2021-01-14 13:55:00+00:00,2021-01-14 13:55:00+00:00,38870.01,LOCK_FLOOR_OPEN_EXIT,0.0035396256052022,1.369812802601134,10.0,40189.39,1.228798165137614,0.0183577981651394,1.2104403669724746,0.0149396367002904,False,True,True,True,BULL,2021-01-14 08:00:00+00:00,2021-01-14 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-02-03,2021-02-03 14:05:00+00:00,2021-02-03 14:15:00+00:00,36610.01,36776.89,35598.79,1178.0999999999983,36011.125,37012.51,2021-02-03 20:00:00+00:00,5.097130429628405,TP_E20,37012.51,True,2021-02-03 16:00:00+00:00,2021-02-03 16:05:00+00:00,37087.05,False,36737.6,0,37012.51,37012.51,E20,2021-02-03 16:05:00+00:00,2021-02-03 16:05:00+00:00,37012.51,LOCK_FLOOR_STOP,0.0109942608592568,5.097130429628405,110.0,37273.12,0.4212121212121245,0.2000000000000025,0.221212121212122,0.4748201438848943,True,True,True,True,BULL,2021-02-03 08:00:00+00:00,2021-02-03 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-03-01,2021-03-01 14:35:00+00:00,2021-03-01 14:55:00+00:00,48185.0,48448.63,46287.32,2161.3099999999977,47043.7785,48880.892,2021-03-01 20:00:00+00:00,6.821043893327783,TP_E20,48880.892,True,2021-03-01 15:25:00+00:00,2021-03-01 15:30:00+00:00,48767.73,True,48091.23,0,48880.892,48880.892,E20,2021-03-01 15:30:00+00:00,2021-03-01 15:30:00+00:00,48768.12,LOCK_FLOOR_OPEN_EXIT,0.0121016913977378,5.650845698868934,35.0,49455.0,0.4656296412823721,0.1478223854976868,0.3178072557846852,0.3174677305563604,False,True,True,True,SIDEWAYS,2021-03-01 08:00:00+00:00,2021-03-01 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,external,2021-04-16,2021-04-16 16:05:00+00:00,2021-04-16 16:15:00+00:00,61500.0,61737.97,60100.0,1637.9700000000012,60673.2895,62065.564,2021-04-16 20:00:00+00:00,1.908861788617889,TIME_EXIT_SESSION_END,61783.99,False,,,,False,61629.94,0,,,,2021-04-16 20:00:00+00:00,2021-04-16 20:00:00+00:00,61783.99,TIME_EXIT_SESSION_END,0.0046177235772357,1.908861788617889,225.0,,,,,,False,True,True,True,SIDEWAYS,2021-04-16 12:00:00+00:00,2021-04-16 16:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,external,2021-04-20,2021-04-20 14:05:00+00:00,2021-04-20 14:20:00+00:00,56124.34,56450.0,54248.41,2201.5899999999965,55018.9665,56890.318,2021-04-20 20:00:00+00:00,3.621517224077842,TIME_EXIT_SESSION_END,56575.75,False,,,,False,56333.0,0,,,,2021-04-20 20:00:00+00:00,2021-04-20 20:00:00+00:00,56575.75,TIME_EXIT_SESSION_END,0.0080430344481556,3.621517224077842,340.0,,,,,,False,True,True,True,SIDEWAYS,2021-04-20 08:00:00+00:00,2021-04-20 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,external,2021-06-02,2021-06-02 13:35:00+00:00,2021-06-02 13:45:00+00:00,37656.99,37770.0,36851.0,919.0,37172.65,37953.8,2021-06-02 20:00:00+00:00,3.540968197405081,TP_E20,37953.8,True,2021-06-02 14:25:00+00:00,2021-06-02 14:30:00+00:00,37858.0,True,37465.0,0,37953.8,37953.8,E20,2021-06-02 14:30:00+00:00,2021-06-02 14:30:00+00:00,37858.04,LOCK_FLOOR_OPEN_EXIT,0.0053389822181753,2.269491109087652,45.0,38232.99,0.5037976060935777,0.0957997823721445,0.4079978237214331,0.1901552949307787,False,True,True,True,BULL,2021-06-02 08:00:00+00:00,2021-06-02 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-06-04,2021-06-04 17:25:00+00:00,2021-06-04 18:10:00+00:00,36990.24,37191.0,35552.51,1638.489999999998,36125.9815,37518.698,2021-06-04 20:00:00+00:00,-2.986222744161648,TIME_EXIT_SESSION_END,36798.91,False,,,,False,36725.17,0,,,,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,36798.91,TIME_EXIT_SESSION_END,-0.0051724454883232,-2.986222744161648,110.0,,,,,,False,False,False,True,BEAR,2021-06-04 12:00:00+00:00,2021-06-04 16:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,external,2021-06-14,2021-06-14 13:40:00+00:00,2021-06-14 14:00:00+00:00,40520.33,40700.0,38790.0,1910.0,39458.5,41082.0,2021-06-14 20:00:00+00:00,-14.120890229669936,CLOSE_INVALIDATION_F35,39408.38,False,,,,False,39291.97,0,,,,2021-06-14 19:15:00+00:00,2021-06-14 19:20:00+00:00,39408.38,PRE_E20_CLOSE_INVALIDATION_F35,-0.0274417804593398,-14.120890229669936,320.0,,,,,,False,False,False,True,BULL,2021-06-14 08:00:00+00:00,2021-06-14 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-07-02,2021-07-02 14:35:00+00:00,2021-07-02 14:45:00+00:00,33510.0,33600.0,32751.0,849.0,33048.15,33769.8,2021-07-02 20:00:00+00:00,3.4764547896150693,TP_E20,33769.8,True,2021-07-02 16:20:00+00:00,2021-07-02 16:25:00+00:00,33532.58,True,33472.82,0,33769.8,33769.8,E20,2021-07-02 16:25:00+00:00,2021-07-02 16:25:00+00:00,33532.58,LOCK_FLOOR_OPEN_EXIT,0.0006738287078484,-0.0630856460757552,100.0,33788.0,0.221436984687868,-0.0794110718492323,0.3008480565371004,0.0,False,True,False,False,BEAR,2021-07-02 08:00:00+00:00,2021-07-02 12:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,external,2021-07-22,2021-07-22 14:45:00+00:00,2021-07-22 14:55:00+00:00,32186.42,32240.0,31700.0,540.0,31889.0,32348.0,2021-07-22 20:00:00+00:00,2.1100648037278407,TP_E20,32348.0,True,2021-07-22 15:25:00+00:00,2021-07-22 15:30:00+00:00,32331.04,True,32152.13,0,32348.0,32348.0,E20,2021-07-22 15:30:00+00:00,2021-07-22 15:30:00+00:00,32331.04,LOCK_FLOOR_OPEN_EXIT,0.0044931993057941,1.8465996528970856,35.0,32583.48,0.6360740740740732,0.1685925925925942,0.467481481481479,0.2650518225224205,False,True,True,True,BULL,2021-07-22 08:00:00+00:00,2021-07-22 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,external,2021-08-04,2021-08-04 13:35:00+00:00,2021-08-04 14:00:00+00:00,38985.01,39155.0,37500.0,1655.0,38079.25,39486.0,2021-08-04 20:00:00+00:00,6.025418385169079,TP_E20,39486.0,True,2021-08-04 16:10:00+00:00,2021-08-04 16:15:00+00:00,39437.4,True,39221.0,0,39486.0,39486.0,E20,2021-08-04 16:15:00+00:00,2021-08-04 16:15:00+00:00,39437.27,LOCK_FLOOR_OPEN_EXIT,0.0116008691545801,5.40043457729007,135.0,39855.12,0.4230332326284003,0.1705558912386687,0.2524773413897316,0.4031737416442835,False,True,True,True,BEAR,2021-08-04 08:00:00+00:00,2021-08-04 12:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,external,2021-09-08,2021-09-08 13:35:00+00:00,2021-09-08 13:45:00+00:00,46533.06,46800.0,44431.0,2369.0,45260.15,47273.8,2021-09-08 20:00:00+00:00,-1.2482141514011276,TIME_EXIT_SESSION_END,46454.12,False,,,,False,46283.84,0,,,,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,46454.12,TIME_EXIT_SESSION_END,-0.0016964283028022,-1.2482141514011276,375.0,,,,,,False,False,False,True,BEAR,2021-09-08 08:00:00+00:00,2021-09-08 12:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,external,2021-11-16,2021-11-16 14:50:00+00:00,2021-11-16 15:05:00+00:00,61013.89,61320.58,58397.14,2923.4400000000023,59420.344,61905.268,2021-11-16 20:00:00+00:00,-6.712906782373618,TIME_EXIT_SESSION_END,60243.54,False,,,,False,59800.85,0,,,,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,60243.54,TIME_EXIT_SESSION_END,-0.0126258135647472,-6.712906782373618,295.0,,,,,,False,False,False,True,BEAR,2021-11-16 08:00:00+00:00,2021-11-16 12:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,external,2021-11-25,2021-11-25 15:10:00+00:00,2021-11-25 15:25:00+00:00,58687.05,58888.0,57375.38,1512.6200000000026,57904.797,59190.524,2021-11-25 20:00:00+00:00,3.889481239898696,TP_E20,59190.524,True,2021-11-25 15:55:00+00:00,2021-11-25 16:00:00+00:00,59087.59,True,58624.56,0,59190.524,59190.524,E20,2021-11-25 16:00:00+00:00,2021-11-25 16:00:00+00:00,59087.68,LOCK_FLOOR_OPEN_EXIT,0.0068265486167731,3.0132743083865603,35.0,59449.62,0.371289550581112,0.132009361240761,0.239280189340351,0.3555428937715882,False,True,True,True,BULL,2021-11-25 08:00:00+00:00,2021-11-25 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,2025-01-02 14:45:00+00:00,96797.9,96991.8,95612.5,1379.300000000003,96095.255,97267.66,2025-01-02 20:00:00+00:00,2.0264989219807688,TP_E20,97267.66,True,2025-01-02 14:50:00+00:00,2025-01-02 14:55:00+00:00,97325.8,False,,0,97267.66,97267.66,E20,2025-01-02 14:55:00+00:00,2025-01-02 14:55:00+00:00,97267.66,LOCK_FLOOR_STOP,0.0048529978439615,2.0264989219807688,10.0,97777.0,0.5692742695570183,0.2,0.3692742695570183,0.3513245033112603,True,True,True,True,BULL,2025-01-02 08:00:00+00:00,2025-01-02 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,2025-03-19 14:20:00+00:00,84258.0,84325.2,83137.8,1187.3999999999942,83553.39,84562.68,2025-03-19 20:00:00+00:00,1.4080182297229853,TP_E20,84562.68,True,2025-03-19 15:40:00+00:00,2025-03-19 15:45:00+00:00,84657.8,False,84059.2,0,84562.68,84562.68,E20,2025-03-19 15:45:00+00:00,2025-03-19 15:45:00+00:00,84562.68,LOCK_FLOOR_STOP,0.0036160364594459,1.4080182297229853,85.0,85908.0,1.3329964628600393,0.1999999999999975,1.1329964628600415,0.1500379075056832,True,True,True,True,SIDEWAYS,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,2025-06-09 15:00:00+00:00,107561.1,107912.8,105429.2,2483.600000000006,106298.46,108409.52,2025-06-09 20:00:00+00:00,3.543897933360696,TP_E20,108409.52,True,2025-06-09 18:05:00+00:00,2025-06-09 18:10:00+00:00,108412.4,False,108142.9,0,108409.52,108409.52,E20,2025-06-09 18:10:00+00:00,2025-06-09 18:10:00+00:00,108409.52,LOCK_FLOOR_STOP,0.0078877958667213,3.543897933360696,190.0,108791.8,0.3539217265260098,0.2,0.1539217265260097,0.5650967007963609,True,True,True,True,BULL,2025-06-09 08:00:00+00:00,2025-06-09 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,2025-07-22 15:10:00+00:00,119172.1,119475.2,117441.5,2033.699999999997,118153.295,119881.94,2025-07-22 20:00:00+00:00,2.5782138604589337,TP_E20,119881.94,True,2025-07-22 18:50:00+00:00,2025-07-22 18:55:00+00:00,120034.2,False,119163.9,0,119881.94,119881.94,E20,2025-07-22 18:55:00+00:00,2025-07-22 18:55:00+00:00,119881.94,LOCK_FLOOR_STOP,0.0059564277209178,2.5782138604589337,225.0,120300.1,0.4056153808329694,0.2000000000000028,0.2056153808329665,0.493077948842285,True,True,True,True,SIDEWAYS,2025-07-22 08:00:00+00:00,2025-07-22 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,2025-09-03 14:05:00+00:00,111765.1,111831.4,110843.0,988.3999999999942,111188.94,112029.08,2025-09-03 20:00:00+00:00,-3.1383324490382054,CLOSE_INVALIDATION_F35,111153.0,False,,,,False,,0,,,,2025-09-03 14:10:00+00:00,2025-09-03 14:15:00+00:00,111153.0,PRE_E20_CLOSE_INVALIDATION_F35,-0.0054766648980764,-3.1383324490382054,10.0,,,,,,False,False,False,True,BULL,2025-09-03 08:00:00+00:00,2025-09-03 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,2025-09-08 13:50:00+00:00,112156.8,112321.3,111201.0,1120.300000000003,111593.105,112545.36,2025-09-08 20:00:00+00:00,1.3322177522896,TP_E20,112545.36,True,2025-09-08 14:30:00+00:00,2025-09-08 14:35:00+00:00,112611.8,False,111895.0,0,112545.36,112545.36,E20,2025-09-08 14:35:00+00:00,2025-09-08 14:35:00+00:00,112545.36,LOCK_FLOOR_STOP,0.0034644355045791,1.3322177522896,45.0,112867.6,0.4876372400249946,0.1999999999999974,0.2876372400249972,0.4101409481969549,True,True,True,True,BULL,2025-09-08 08:00:00+00:00,2025-09-08 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,2025-10-28 13:45:00+00:00,115079.9,115140.3,114058.0,1082.300000000003,114436.805,115356.76,2025-10-28 20:00:00+00:00,0.8029033740905692,TP_E20,115356.76,True,2025-10-28 13:45:00+00:00,2025-10-28 13:50:00+00:00,115313.4,True,,0,115356.76,115356.76,E20,2025-10-28 13:50:00+00:00,2025-10-28 13:50:00+00:00,115313.3,LOCK_FLOOR_OPEN_EXIT,0.0020281560898125,0.6140780449062747,5.0,116074.3,0.8629769934398942,0.1598447750161688,0.7031322184237254,0.1852248394004282,False,True,True,True,BULL,2025-10-28 08:00:00+00:00,2025-10-28 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,2026-01-01 15:30:00+00:00,87965.9,88000.0,87590.0,410.0,87733.5,88082.0,2026-01-01 20:00:00+00:00,0.2599148078971772,TP_E20,88082.0,True,2026-01-01 17:20:00+00:00,2026-01-01 17:25:00+00:00,88154.3,False,88279.4,1,88279.4,88279.4,STRUCTURAL,2026-01-01 17:55:00+00:00,2026-01-01 17:55:00+00:00,88279.4,LOCK_FLOOR_STOP,0.0035638810038889,1.381940501944468,145.0,88475.8,1.1604878048780558,0.6814634146341322,0.4790243902439236,0.5872215216477353,True,True,True,True,SIDEWAYS,2026-01-01 08:00:00+00:00,2026-01-01 12:00:00+00:00,SIDEWAYS,SIDEWAYS,False
SAME_BAR_REJECTION,reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,2026-03-13 13:45:00+00:00,73243.7,73269.1,71347.1,1922.0,72019.8,73653.5,2026-03-13 20:00:00+00:00,2.397510229548772,TP_E20,73653.5,True,2026-03-13 14:20:00+00:00,2026-03-13 14:25:00+00:00,73781.9,False,73304.5,0,73653.5,73653.5,E20,2026-03-13 14:25:00+00:00,2026-03-13 14:25:00+00:00,73653.5,LOCK_FLOOR_STOP,0.0055950204590975,2.397510229548772,40.0,73870.0,0.3126430801248669,0.1999999999999969,0.1126430801248699,0.6397071060076517,True,True,True,True,BULL,2026-03-13 08:00:00+00:00,2026-03-13 12:00:00+00:00,ALIGNED,BULL,False
SAME_BAR_REJECTION,reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,2026-03-31 14:15:00+00:00,67300.0,67476.9,65938.0,1538.8999999999942,66476.61499999999,67784.68,2026-03-31 20:00:00+00:00,3.200891530460615,TP_E20,67784.68,True,2026-03-31 16:40:00+00:00,2026-03-31 16:45:00+00:00,67742.0,True,66916.6,0,67784.68,67784.68,E20,2026-03-31 16:45:00+00:00,2026-03-31 16:45:00+00:00,67742.1,LOCK_FLOOR_OPEN_EXIT,0.0065690936106983,2.884546805349176,150.0,68600.0,0.7298070050035805,0.1723308856975844,0.5574761193059962,0.2361321342712227,False,True,True,True,BEAR,2026-03-31 08:00:00+00:00,2026-03-31 12:00:00+00:00,COUNTER,BEAR,False
SAME_BAR_REJECTION,reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,2026-05-01 13:50:00+00:00,78302.7,78400.0,77010.5,1389.5,77496.825,78677.9,2026-05-01 20:00:00+00:00,1.995830539687616,TP_E20,78677.9,True,2026-05-01 13:50:00+00:00,2026-05-01 13:55:00+00:00,78732.3,False,,0,78677.9,78677.9,E20,2026-05-01 13:55:00+00:00,2026-05-01 13:55:00+00:00,78677.9,LOCK_FLOOR_STOP,0.0047916610793752,1.995830539687616,5.0,78879.9,0.3453760345447961,0.1999999999999958,0.1453760345448002,0.5790789747864087,True,True,True,True,BULL,2026-05-01 08:00:00+00:00,2026-05-01 12:00:00+00:00,ALIGNED,BULL,False
