exec_min,execution_start,reference_start,H_regime,L_regime,range_pct,trailing20_median,classified,vol_regime
540,2026-08-25 09:00:00+00:00,2026-08-25 04:00:00+00:00,2514.74,2462.92,0.020821028354688634,0.01111657151551558,True,HIGH_VOL
600,2020-01-01 10:00:00+00:00,2020-01-01 05:00:00+00:00,130.67,129.75,0.007065509561477518,,False,UNCLASSIFIED
600,2020-01-02 10:00:00+00:00,2020-01-02 05:00:00+00:00,130.22,128.96,0.009722972451577983,,False,UNCLASSIFIED
600,2020-01-03 10:00:00+00:00,2020-01-03 05:00:00+00:00,132.97,128.66,0.03294729197721975,,False,UNCLASSIFIED
600,2020-01-06 10:00:00+00:00,2020-01-06 05:00:00+00:00,140.81,138.47,0.01675737610999716,,False,UNCLASSIFIED
600,2020-01-07 10:00:00+00:00,2020-01-07 05:00:00+00:00,143.45,142.08,0.009596189542254588,,False,UNCLASSIFIED
600,2020-01-08 10:00:00+00:00,2020-01-08 05:00:00+00:00,145.26,142.58,0.018621456364646873,,False,UNCLASSIFIED
600,2020-01-09 10:00:00+00:00,2020-01-09 05:00:00+00:00,140.21,137.6,0.01878982038083592,,False,UNCLASSIFIED
600,2020-01-10 10:00:00+00:00,2020-01-10 05:00:00+00:00,136.75,135.22,0.011251240945692546,,False,UNCLASSIFIED
600,2020-01-13 10:00:00+00:00,2020-01-13 05:00:00+00:00,143.91,142.32,0.01110994654648362,,False,UNCLASSIFIED
600,2020-01-14 10:00:00+00:00,2020-01-14 05:00:00+00:00,151.82,148.09,0.024874128905338203,,False,UNCLASSIFIED
600,2020-01-15 10:00:00+00:00,2020-01-15 05:00:00+00:00,165.8,159.35,0.03967399661694613,,False,UNCLASSIFIED
600,2020-01-16 10:00:00+00:00,2020-01-16 05:00:00+00:00,162.8,159.82,0.01847374620296335,,False,UNCLASSIFIED
600,2020-01-17 10:00:00+00:00,2020-01-17 05:00:00+00:00,174.79,166.12,0.0508638643630283,,False,UNCLASSIFIED
600,2020-01-20 10:00:00+00:00,2020-01-20 05:00:00+00:00,166.65,164.47,0.013167431746798785,,False,UNCLASSIFIED
600,2020-01-21 10:00:00+00:00,2020-01-21 05:00:00+00:00,168.3,166.06,0.013398731905730404,,False,UNCLASSIFIED
600,2020-01-22 10:00:00+00:00,2020-01-22 05:00:00+00:00,171.61,167.09,0.026690286389134985,,False,UNCLASSIFIED
600,2020-01-23 10:00:00+00:00,2020-01-23 05:00:00+00:00,165.8,162.89,0.017706653685843957,,False,UNCLASSIFIED
600,2020-01-24 10:00:00+00:00,2020-01-24 05:00:00+00:00,160.17,155.93,0.026826953495729076,,False,UNCLASSIFIED
600,2020-01-27 10:00:00+00:00,2020-01-27 05:00:00+00:00,167.96,165.28,0.016084503661025127,,False,UNCLASSIFIED
600,2020-01-28 10:00:00+00:00,2020-01-28 05:00:00+00:00,173.09,170.77,0.013493863781771611,,False,UNCLASSIFIED
600,2020-01-29 10:00:00+00:00,2020-01-29 05:00:00+00:00,178.85,176.31,0.01430341254645789,0.01723201489792056,True,LOW_VOL
600,2020-01-30 10:00:00+00:00,2020-01-30 05:00:00+00:00,177.15,173.71,0.0196089608390811,0.01723201489792056,True,HIGH_VOL
600,2020-01-31 10:00:00+00:00,2020-01-31 05:00:00+00:00,184.0,181.14,0.01566522429752979,0.018090199944403654,True,LOW_VOL
600,2020-02-03 10:00:00+00:00,2020-02-03 05:00:00+00:00,192.24,188.77,0.018214745019815747,0.01723201489792056,True,HIGH_VOL
600,2020-02-04 10:00:00+00:00,2020-02-04 05:00:00+00:00,189.26,185.5,0.02006617568577218,0.017960699352829852,True,HIGH_VOL
600,2020-02-05 10:00:00+00:00,2020-02-05 05:00:00+00:00,192.3,190.01,0.011979806962935944,0.01834424561138955,True,LOW_VOL
600,2020-02-06 10:00:00+00:00,2020-02-06 05:00:00+00:00,212.0,205.58,0.030748599070836664,0.017960699352829852,True,HIGH_VOL
600,2020-02-07 10:00:00+00:00,2020-02-07 05:00:00+00:00,220.38,217.43,0.013476165459902645,0.017960699352829852,True,LOW_VOL
600,2020-02-10 10:00:00+00:00,2020-02-10 05:00:00+00:00,226.2,217.32,0.04004329004329003,0.017960699352829852,True,HIGH_VOL
600,2020-02-11 10:00:00+00:00,2020-02-11 05:00:00+00:00,222.85,218.64,0.019071779655258365,0.01834424561138955,True,HIGH_VOL
600,2020-02-12 10:00:00+00:00,2020-02-12 05:00:00+00:00,257.82,245.68,0.04822244289970203,0.01834424561138955,True,HIGH_VOL
600,2020-02-13 10:00:00+00:00,2020-02-13 05:00:00+00:00,274.29,256.2,0.06820109709890868,0.01834424561138955,True,HIGH_VOL
600,2020-02-14 10:00:00+00:00,2020-02-14 05:00:00+00:00,269.22,260.53,0.03280792826805117,0.018643262337537055,True,HIGH_VOL
600,2020-02-17 10:00:00+00:00,2020-02-17 05:00:00+00:00,254.0,245.71,0.033179243961497636,0.018643262337537055,True,HIGH_VOL
600,2020-02-18 10:00:00+00:00,2020-02-18 05:00:00+00:00,271.94,262.44,0.0355552228751076,0.01934037024716973,True,HIGH_VOL
600,2020-02-19 10:00:00+00:00,2020-02-19 05:00:00+00:00,283.46,274.54,0.03197132616487441,0.019837568262426643,True,HIGH_VOL
600,2020-02-20 10:00:00+00:00,2020-02-20 05:00:00+00:00,262.47,254.2,0.032012696692279546,0.019837568262426643,True,HIGH_VOL
600,2020-02-21 10:00:00+00:00,2020-02-21 05:00:00+00:00,262.7,258.0,0.018052621471096555,0.02344656459075063,True,LOW_VOL
600,2020-02-24 10:00:00+00:00,2020-02-24 05:00:00+00:00,268.99,263.88,0.01917916189689798,0.019837568262426643,True,LOW_VOL
600,2020-02-25 10:00:00+00:00,2020-02-25 05:00:00+00:00,262.32,255.55,0.026145557765462304,0.019837568262426643,True,HIGH_VOL
600,2020-02-26 10:00:00+00:00,2020-02-26 05:00:00+00:00,242.75,235.45,0.030531158511083276,0.023105866725617243,True,HIGH_VOL
600,2020-02-27 10:00:00+00:00,2020-02-27 05:00:00+00:00,231.5,218.08,0.05970016459806925,0.02833835813827279,True,HIGH_VOL
600,2020-02-28 10:00:00+00:00,2020-02-28 05:00:00+00:00,229.44,217.88,0.05168559420549049,0.03063987879095997,True,HIGH_VOL
600,2020-03-02 10:00:00+00:00,2020-03-02 05:00:00+00:00,223.41,219.83,0.016153776734951646,0.031359962617855536,True,LOW_VOL
600,2020-03-03 10:00:00+00:00,2020-03-03 05:00:00+00:00,230.5,226.04,0.01953826608840412,0.031359962617855536,True,LOW_VOL
600,2020-03-04 10:00:00+00:00,2020-03-04 05:00:00+00:00,227.82,223.4,0.019591330171534894,0.031359962617855536,True,LOW_VOL
600,2020-03-05 10:00:00+00:00,2020-03-05 05:00:00+00:00,231.7,226.6,0.02225616408466068,0.031359962617855536,True,LOW_VOL
600,2020-03-06 10:00:00+00:00,2020-03-06 05:00:00+00:00,237.53,229.14,0.035956886022242764,0.03125124233797884,True,HIGH_VOL
600,2020-03-09 10:00:00+00:00,2020-03-09 05:00:00+00:00,208.65,196.78,0.05855511432306442,0.03199201142857698,True,HIGH_VOL
600,2020-03-10 10:00:00+00:00,2020-03-10 05:00:00+00:00,203.7,197.51,0.03085665860771166,0.03199201142857698,True,LOW_VOL
600,2020-03-11 10:00:00+00:00,2020-03-11 05:00:00+00:00,201.0,196.63,0.021980232879812916,0.03199201142857698,True,LOW_VOL
600,2020-03-12 10:00:00+00:00,2020-03-12 05:00:00+00:00,182.56,166.73,0.09064101462967743,0.031413992386293034,True,HIGH_VOL
600,2020-03-13 10:00:00+00:00,2020-03-13 05:00:00+00:00,134.0,108.47,0.2105827525054646,0.031413992386293034,True,HIGH_VOL
600,2020-03-16 10:00:00+00:00,2020-03-16 05:00:00+00:00,121.95,105.0,0.1493721083939194,0.031413992386293034,True,HIGH_VOL
600,2020-03-17 10:00:00+00:00,2020-03-17 05:00:00+00:00,119.9,114.21,0.04860962795267192,0.031413992386293034,True,HIGH_VOL
600,2020-03-18 10:00:00+00:00,2020-03-18 05:00:00+00:00,117.81,110.79,0.06141732283464563,0.031413992386293034,True,HIGH_VOL
600,2020-03-19 10:00:00+00:00,2020-03-19 05:00:00+00:00,124.58,116.1,0.07046701013794253,0.03143467764999561,True,HIGH_VOL
600,2020-03-20 10:00:00+00:00,2020-03-20 05:00:00+00:00,152.64,136.09,0.11463997506320772,0.03340677231497721,True,HIGH_VOL
600,2020-03-23 10:00:00+00:00,2020-03-23 05:00:00+00:00,125.63,120.49,0.04176824313343085,0.04228325698745734,True,LOW_VOL
600,2020-03-24 10:00:00+00:00,2020-03-24 05:00:00+00:00,143.44,132.84,0.07673374837121757,0.04518893554305139,True,HIGH_VOL
600,2020-03-25 10:00:00+00:00,2020-03-25 05:00:00+00:00,142.46,136.93,0.03958624145459753,0.05014761107908121,True,LOW_VOL
600,2020-03-26 10:00:00+00:00,2020-03-26 05:00:00+00:00,137.45,133.9,0.026165468951538474,0.05014761107908121,True,LOW_VOL
600,2020-03-27 10:00:00+00:00,2020-03-27 05:00:00+00:00,138.43,135.7,0.01991755736329492,0.04518893554305139,True,LOW_VOL
600,2020-03-30 10:00:00+00:00,2020-03-30 05:00:00+00:00,131.42,127.23,0.03239899478059141,0.04067724229401419,True,LOW_VOL
600,2020-03-31 10:00:00+00:00,2020-03-31 05:00:00+00:00,133.26,130.33,0.022231495883758702,0.04067724229401419,True,LOW_VOL
600,2020-04-01 10:00:00+00:00,2020-04-01 05:00:00+00:00,132.78,131.3,0.011208724628900255,0.04067724229401419,True,LOW_VOL
600,2020-04-02 10:00:00+00:00,2020-04-02 05:00:00+00:00,137.85,135.57,0.016677638797454476,0.04067724229401419,True,LOW_VOL
600,2020-04-03 10:00:00+00:00,2020-04-03 05:00:00+00:00,145.7,140.9,0.03349616189811572,0.04067724229401419,True,LOW_VOL
600,2020-04-06 10:00:00+00:00,2020-04-06 05:00:00+00:00,155.48,146.68,0.058247286205983476,0.04067724229401419,True,HIGH_VOL
600,2020-04-07 10:00:00+00:00,2020-04-07 05:00:00+00:00,174.27,168.64,0.03283660435682847,0.04067724229401419,True,LOW_VOL
600,2020-04-08 10:00:00+00:00,2020-04-08 05:00:00+00:00,174.59,167.35,0.04234661051646493,0.04067724229401419,True,HIGH_VOL
600,2020-04-09 10:00:00+00:00,2020-04-09 05:00:00+00:00,173.2,169.34,0.022537513866993552,0.0420574268249479,True,LOW_VOL
600,2020-04-10 10:00:00+00:00,2020-04-10 05:00:00+00:00,163.23,155.82,0.046450399623883386,0.04067724229401419,True,HIGH_VOL
600,2020-04-13 10:00:00+00:00,2020-04-13 05:00:00+00:00,153.78,150.55,0.02122695757894384,0.04067724229401419,True,LOW_VOL
600,2020-04-14 10:00:00+00:00,2020-04-14 05:00:00+00:00,158.6,155.07,0.02250773105493035,0.03654120167635662,True,LOW_VOL
600,2020-04-15 10:00:00+00:00,2020-04-15 05:00:00+00:00,161.05,157.65,0.02133668026357079,0.033166383127472096,True,LOW_VOL
600,2020-04-16 10:00:00+00:00,2020-04-16 05:00:00+00:00,174.47,152.4,0.135038394468749,0.03261779956870994,True,HIGH_VOL
600,2020-04-17 10:00:00+00:00,2020-04-17 05:00:00+00:00,172.54,168.49,0.023751576107673714,0.03261779956870994,True,LOW_VOL
600,2020-04-20 10:00:00+00:00,2020-04-20 05:00:00+00:00,184.49,181.0,0.019097649730498833,0.02928223186606494,True,LOW_VOL
600,2020-04-21 10:00:00+00:00,2020-04-21 05:00:00+00:00,174.63,167.92,0.039176762516421014,0.024958522529606092,True,HIGH_VOL
600,2020-04-22 10:00:00+00:00,2020-04-22 05:00:00+00:00,175.88,171.0,0.028136531365313626,0.024958522529606092,True,HIGH_VOL
600,2020-04-23 10:00:00+00:00,2020-04-23 05:00:00+00:00,183.45,178.0,0.030156314842993436,0.024958522529606092,True,HIGH_VOL
600,2020-04-24 10:00:00+00:00,2020-04-24 05:00:00+00:00,189.77,186.41,0.01786378861183483,0.02594405373649367,True,LOW_VOL
600,2020-04-27 10:00:00+00:00,2020-04-27 05:00:00+00:00,197.61,193.52,0.020913762687597492,0.02594405373649367,True,LOW_VOL
600,2020-04-28 10:00:00+00:00,2020-04-28 05:00:00+00:00,195.98,193.3,0.013769009453349664,0.023144544987333635,True,LOW_VOL
600,2020-04-29 10:00:00+00:00,2020-04-29 05:00:00+00:00,207.4,198.4,0.04435682602267126,0.023144544987333635,True,HIGH_VOL
600,2020-04-30 10:00:00+00:00,2020-04-30 05:00:00+00:00,227.5,206.35,0.0974991356459606,0.02594405373649367,True,HIGH_VOL
600,2020-05-01 10:00:00+00:00,2020-05-01 05:00:00+00:00,215.29,210.17,0.0240680675034081,0.02914642310415353,True,LOW_VOL
600,2020-05-04 10:00:00+00:00,2020-05-04 05:00:00+00:00,202.5,195.1,0.03722334004024148,0.026102299434360862,True,HIGH_VOL
600,2020-05-05 10:00:00+00:00,2020-05-05 05:00:00+00:00,212.02,206.52,0.026281836861470825,0.026102299434360862,True,HIGH_VOL
600,2020-05-06 10:00:00+00:00,2020-05-06 05:00:00+00:00,209.6,206.0,0.01732435033686234,0.02517495218243946,True,LOW_VOL
600,2020-05-07 10:00:00+00:00,2020-05-07 05:00:00+00:00,206.4,202.89,0.01715165286227379,0.023909821805540906,True,LOW_VOL
600,2020-05-08 10:00:00+00:00,2020-05-08 05:00:00+00:00,212.41,207.01,0.025749845024080904,0.023909821805540906,True,HIGH_VOL
600,2020-05-11 10:00:00+00:00,2020-05-11 05:00:00+00:00,188.6,183.77,0.02594193946880782,0.023909821805540906,True,HIGH_VOL
600,2020-05-12 10:00:00+00:00,2020-05-12 05:00:00+00:00,190.96,186.66,0.022774217467295223,0.0249089562637445,True,LOW_VOL
600,2020-05-13 10:00:00+00:00,2020-05-13 05:00:00+00:00,190.76,187.64,0.016490486257928143,0.0249089562637445,True,LOW_VOL
600,2020-05-14 10:00:00+00:00,2020-05-14 05:00:00+00:00,205.11,195.56,0.04767015249457165,0.0249089562637445,True,HIGH_VOL
600,2020-05-15 10:00:00+00:00,2020-05-15 05:00:00+00:00,201.76,198.32,0.017196560687862416,0.0249089562637445,True,LOW_VOL
600,2020-05-18 10:00:00+00:00,2020-05-18 05:00:00+00:00,217.0,209.29,0.03617255858687752,0.0249089562637445,True,HIGH_VOL
600,2020-05-19 10:00:00+00:00,2020-05-19 05:00:00+00:00,215.0,210.71,0.020154565314415878,0.02584589224644436,True,LOW_VOL
600,2020-05-20 10:00:00+00:00,2020-05-20 05:00:00+00:00,215.85,211.35,0.021067415730337078,0.0249089562637445,True,LOW_VOL
600,2020-05-21 10:00:00+00:00,2020-05-21 05:00:00+00:00,210.06,204.27,0.02794873651437256,0.02342114248535166,True,HIGH_VOL
600,2020-05-22 10:00:00+00:00,2020-05-22 05:00:00+00:00,202.49,197.1,0.026977652093395803,0.02342114248535166,True,HIGH_VOL
600,2020-05-25 10:00:00+00:00,2020-05-25 05:00:00+00:00,204.98,201.25,0.018363980995987444,0.0249089562637445,True,LOW_VOL
600,2020-05-26 10:00:00+00:00,2020-05-26 05:00:00+00:00,204.29,201.64,0.013056438302170355,0.0249089562637445,True,LOW_VOL
600,2020-05-27 10:00:00+00:00,2020-05-27 05:00:00+00:00,204.33,201.68,0.01305386566833332,0.0249089562637445,True,LOW_VOL
600,2020-05-28 10:00:00+00:00,2020-05-28 05:00:00+00:00,206.93,204.55,0.011567998444638843,0.02342114248535166,True,LOW_VOL
600,2020-05-29 10:00:00+00:00,2020-05-29 05:00:00+00:00,223.75,219.16,0.02072655844302456,0.021920816598816152,True,LOW_VOL
600,2020-06-01 10:00:00+00:00,2020-06-01 05:00:00+00:00,240.17,236.22,0.016583051701337094,0.02089698708668082,True,LOW_VOL
600,2020-06-02 10:00:00+00:00,2020-06-02 05:00:00+00:00,249.85,247.31,0.01021803845844393,0.020440561878720218,True,LOW_VOL
600,2020-06-03 10:00:00+00:00,2020-06-03 05:00:00+00:00,238.08,233.3,0.02028087742373457,0.01925927315520166,True,HIGH_VOL
600,2020-06-04 10:00:00+00:00,2020-06-04 05:00:00+00:00,244.92,237.16,0.03219382675074673,0.020217721369075223,True,HIGH_VOL
600,2020-06-05 10:00:00+00:00,2020-06-05 05:00:00+00:00,248.36,241.15,0.02945802945802949,0.020503717933379566,True,HIGH_VOL
600,2020-06-08 10:00:00+00:00,2020-06-08 05:00:00+00:00,245.04,242.5,0.010419657874225673,0.020503717933379566,True,LOW_VOL
600,2020-06-09 10:00:00+00:00,2020-06-09 05:00:00+00:00,243.9,242.57,0.005467963080971128,0.020217721369075223,True,LOW_VOL
600,2020-06-10 10:00:00+00:00,2020-06-10 05:00:00+00:00,245.0,242.5,0.010256410256410256,0.01925927315520166,True,LOW_VOL
600,2020-06-11 10:00:00+00:00,2020-06-11 05:00:00+00:00,248.52,245.1,0.013856812933025469,0.01925927315520166,True,LOW_VOL
600,2020-06-12 10:00:00+00:00,2020-06-12 05:00:00+00:00,237.71,232.63,0.021601394735723145,0.01778027084192493,True,HIGH_VOL
600,2020-06-15 10:00:00+00:00,2020-06-15 05:00:00+00:00,226.84,218.02,0.039652924515577906,0.01925927315520166,True,HIGH_VOL
600,2020-06-16 10:00:00+00:00,2020-06-16 05:00:00+00:00,235.42,231.3,0.017655125128556635,0.01925927315520166,True,LOW_VOL
600,2020-06-17 10:00:00+00:00,2020-06-17 05:00:00+00:00,235.2,232.42,0.011889996150720675,0.01800955306227204,True,LOW_VOL
600,2020-06-18 10:00:00+00:00,2020-06-18 05:00:00+00:00,234.15,232.5,0.007071681131469006,0.017119088414946866,True,LOW_VOL
600,2020-06-19 10:00:00+00:00,2020-06-19 05:00:00+00:00,231.51,227.45,0.017692173609900656,0.015219932317181281,True,HIGH_VOL
600,2020-06-22 10:00:00+00:00,2020-06-22 05:00:00+00:00,235.9,233.65,0.009583643914386115,0.015219932317181281,True,LOW_VOL
600,2020-06-23 10:00:00+00:00,2020-06-23 05:00:00+00:00,244.56,241.26,0.01358527849820926,0.013456625617597912,True,HIGH_VOL
600,2020-06-24 10:00:00+00:00,2020-06-24 05:00:00+00:00,249.41,241.5,0.032225866248395824,0.013721045715617365,True,HIGH_VOL
600,2020-06-25 10:00:00+00:00,2020-06-25 05:00:00+00:00,235.0,229.34,0.02437868803032259,0.015219932317181281,True,HIGH_VOL
600,2020-06-26 10:00:00+00:00,2020-06-26 05:00:00+00:00,232.92,228.28,0.02012142237640931,0.017119088414946866,True,HIGH_VOL
600,2020-06-29 10:00:00+00:00,2020-06-29 05:00:00+00:00,226.12,221.11,0.02240457929924196,0.017119088414946866,True,HIGH_VOL
600,2020-06-30 10:00:00+00:00,2020-06-30 05:00:00+00:00,227.71,225.76,0.008600348424372139,0.017673649369228647,True,LOW_VOL
600,2020-07-01 10:00:00+00:00,2020-07-01 05:00:00+00:00,229.13,224.73,0.019389238972370357,0.017673649369228647,True,HIGH_VOL
600,2020-07-02 10:00:00+00:00,2020-07-02 05:00:00+00:00,231.65,227.5,0.01807688119350977,0.017673649369228647,True,HIGH_VOL
600,2020-07-03 10:00:00+00:00,2020-07-03 05:00:00+00:00,228.17,225.37,0.012347312254707338,0.017673649369228647,True,LOW_VOL
600,2020-07-06 10:00:00+00:00,2020-07-06 05:00:00+00:00,234.67,227.88,0.02935898821748997,0.015755969030791052,True,HIGH_VOL
600,2020-07-07 10:00:00+00:00,2020-07-07 05:00:00+00:00,239.48,234.44,0.02126941255908167,0.017673649369228647,True,HIGH_VOL
600,2020-07-08 10:00:00+00:00,2020-07-08 05:00:00+00:00,241.78,238.3,0.01449758373604395,0.017884527401705215,True,LOW_VOL
600,2020-07-09 10:00:00+00:00,2020-07-09 05:00:00+00:00,247.85,244.72,0.012708853563960435,0.017884527401705215,True,LOW_VOL
600,2020-07-10 10:00:00+00:00,2020-07-10 05:00:00+00:00,240.45,235.73,0.019824436137595023,0.017884527401705215,True,HIGH_VOL
600,2020-07-13 10:00:00+00:00,2020-07-13 05:00:00+00:00,245.03,241.67,0.013807273474419617,0.017884527401705215,True,LOW_VOL
600,2020-07-14 10:00:00+00:00,2020-07-14 05:00:00+00:00,239.22,237.45,0.0074265214928567365,0.017673649369228647,True,LOW_VOL
600,2020-07-15 10:00:00+00:00,2020-07-15 05:00:00+00:00,240.51,238.23,0.00952500313322472,0.016094878672972303,True,LOW_VOL
600,2020-07-16 10:00:00+00:00,2020-07-16 05:00:00+00:00,238.85,229.84,0.038447587957925244,0.016094878672972303,True,HIGH_VOL
600,2020-07-17 10:00:00+00:00,2020-07-17 05:00:00+00:00,233.99,231.81,0.00936024044654361,0.017884527401705215,True,LOW_VOL
600,2020-07-20 10:00:00+00:00,2020-07-20 05:00:00+00:00,239.53,238.27,0.005274173294265345,0.01628723246477686,True,LOW_VOL
600,2020-07-21 10:00:00+00:00,2020-07-21 05:00:00+00:00,243.0,236.67,0.026393145287385133,0.01628723246477686,True,HIGH_VOL
600,2020-07-22 10:00:00+00:00,2020-07-22 05:00:00+00:00,244.62,241.52,0.012753527790348437,0.018733060082940064,True,LOW_VOL
600,2020-07-23 10:00:00+00:00,2020-07-23 05:00:00+00:00,264.98,259.86,0.019510708025302966,0.01628723246477686,True,HIGH_VOL
600,2020-07-24 10:00:00+00:00,2020-07-24 05:00:00+00:00,274.0,268.32,0.02094704233662785,0.01628723246477686,True,HIGH_VOL
600,2020-07-27 10:00:00+00:00,2020-07-27 05:00:00+00:00,328.5,317.0,0.03563129357087529,0.01628723246477686,True,HIGH_VOL
600,2020-07-28 10:00:00+00:00,2020-07-28 05:00:00+00:00,322.03,306.02,0.050983201974365074,0.01628723246477686,True,HIGH_VOL
600,2020-07-29 10:00:00+00:00,2020-07-29 05:00:00+00:00,325.99,314.62,0.035497416524874745,0.018733060082940064,True,HIGH_VOL
600,2020-07-30 10:00:00+00:00,2020-07-30 05:00:00+00:00,320.7,314.06,0.020921293087151006,0.018793794609406368,True,HIGH_VOL
600,2020-07-31 10:00:00+00:00,2020-07-31 05:00:00+00:00,341.44,332.1,0.02773406182260883,0.019667572081448995,True,HIGH_VOL
600,2020-08-03 10:00:00+00:00,2020-08-03 05:00:00+00:00,387.77,379.64,0.021188152356628128,0.020372864612373014,True,HIGH_VOL
600,2020-08-04 10:00:00+00:00,2020-08-04 05:00:00+00:00,397.9,389.21,0.02208077651154222,0.020372864612373014,True,HIGH_VOL
600,2020-08-05 10:00:00+00:00,2020-08-05 05:00:00+00:00,394.5,387.57,0.01772219878016036,0.020372864612373014,True,LOW_VOL
600,2020-08-06 10:00:00+00:00,2020-08-06 05:00:00+00:00,398.44,393.17,0.013314637258245807,0.020372864612373014,True,LOW_VOL
600,2020-08-07 10:00:00+00:00,2020-08-07 05:00:00+00:00,397.99,392.58,0.013686327586425049,0.020372864612373014,True,LOW_VOL
600,2020-08-10 10:00:00+00:00,2020-08-10 05:00:00+00:00,397.31,393.54,0.00953404564708853,0.020216000556226986,True,LOW_VOL
600,2020-08-11 10:00:00+00:00,2020-08-11 05:00:00+00:00,396.0,388.29,0.01966109474811608,0.020216000556226986,True,LOW_VOL
600,2020-08-12 10:00:00+00:00,2020-08-12 05:00:00+00:00,382.37,366.05,0.043611875684775904,0.020291193917633545,True,HIGH_VOL
600,2020-08-13 10:00:00+00:00,2020-08-13 05:00:00+00:00,393.48,376.77,0.043388510223953354,0.020934167711889426,True,HIGH_VOL
600,2020-08-14 10:00:00+00:00,2020-08-14 05:00:00+00:00,427.8,419.18,0.02035467189307895,0.020934167711889426,True,LOW_VOL
600,2020-08-17 10:00:00+00:00,2020-08-17 05:00:00+00:00,430.78,421.01,0.022939926507707258,0.020934167711889426,True,HIGH_VOL
600,2020-08-18 10:00:00+00:00,2020-08-18 05:00:00+00:00,431.8,426.23,0.012983229024626163,0.02106759734662799,True,LOW_VOL
600,2020-08-19 10:00:00+00:00,2020-08-19 05:00:00+00:00,416.56,402.27,0.03490345981461359,0.020934167711889426,True,HIGH_VOL
600,2020-08-20 10:00:00+00:00,2020-08-20 05:00:00+00:00,411.5,402.41,0.02233662198523172,0.02106759734662799,True,HIGH_VOL
600,2020-08-21 10:00:00+00:00,2020-08-21 05:00:00+00:00,416.48,408.51,0.019321446320561528,0.021634464434085177,True,LOW_VOL
600,2020-08-24 10:00:00+00:00,2020-08-24 05:00:00+00:00,407.92,391.86,0.04016104428717898,0.021634464434085177,True,HIGH_VOL
600,2020-08-25 10:00:00+00:00,2020-08-25 05:00:00+00:00,403.4,390.0,0.03377867406100322,0.021634464434085177,True,HIGH_VOL
600,2020-08-26 10:00:00+00:00,2020-08-26 05:00:00+00:00,387.74,379.36,0.021848520401512177,0.021634464434085177,True,HIGH_VOL
600,2020-08-27 10:00:00+00:00,2020-08-27 05:00:00+00:00,388.0,380.62,0.019203247378418453,0.021518336379070153,True,LOW_VOL
600,2020-08-28 10:00:00+00:00,2020-08-28 05:00:00+00:00,392.6,386.04,0.01684989211959314,0.021518336379070153,True,LOW_VOL
600,2020-08-31 10:00:00+00:00,2020-08-31 05:00:00+00:00,425.98,418.2,0.018432087943329692,0.02077141212485354,True,LOW_VOL
600,2020-09-01 10:00:00+00:00,2020-09-01 05:00:00+00:00,473.04,443.01,0.06556410676273136,0.020007883320597514,True,HIGH_VOL
600,2020-09-02 10:00:00+00:00,2020-09-02 05:00:00+00:00,482.44,463.56,0.03991543340380549,0.020007883320597514,True,HIGH_VOL
600,2020-09-03 10:00:00+00:00,2020-09-03 05:00:00+00:00,439.07,423.37,0.03640832985483045,0.021101596147295565,True,HIGH_VOL
600,2020-09-04 10:00:00+00:00,2020-09-04 05:00:00+00:00,400.63,375.2,0.06555559852029441,0.02209257119337195,True,HIGH_VOL
600,2020-09-07 10:00:00+00:00,2020-09-07 05:00:00+00:00,349.31,337.67,0.033887449416285735,0.02263827424646949,True,HIGH_VOL
600,2020-09-08 10:00:00+00:00,2020-09-08 05:00:00+00:00,350.8,336.28,0.04226582057402352,0.028359300284355238,True,HIGH_VOL
600,2020-09-09 10:00:00+00:00,2020-09-09 05:00:00+00:00,347.45,334.3,0.03857719105243851,0.033833061738644477,True,HIGH_VOL
600,2020-09-10 10:00:00+00:00,2020-09-10 05:00:00+00:00,373.78,361.07,0.034592093624549174,0.033833061738644477,True,HIGH_VOL
600,2020-09-11 10:00:00+00:00,2020-09-11 05:00:00+00:00,368.64,356.52,0.03342710574218105,0.033833061738644477,True,LOW_VOL
600,2020-09-14 10:00:00+00:00,2020-09-14 05:00:00+00:00,370.38,361.42,0.024487564908444875,0.033833061738644477,True,LOW_VOL
600,2020-09-15 10:00:00+00:00,2020-09-15 05:00:00+00:00,376.9,367.5,0.025255239118753298,0.033833061738644477,True,LOW_VOL
600,2020-09-16 10:00:00+00:00,2020-09-16 05:00:00+00:00,366.37,360.64,0.015763194453996557,0.033833061738644477,True,LOW_VOL
600,2020-09-17 10:00:00+00:00,2020-09-17 05:00:00+00:00,382.85,375.59,0.01914455988608208,0.03360288990159213,True,LOW_VOL
600,2020-09-18 10:00:00+00:00,2020-09-18 05:00:00+00:00,388.95,382.19,0.017532484373784244,0.03360288990159213,True,LOW_VOL
600,2020-09-21 10:00:00+00:00,2020-09-21 05:00:00+00:00,375.33,357.3,0.049219933663650066,0.03360288990159213,True,HIGH_VOL
600,2020-09-22 10:00:00+00:00,2020-09-22 05:00:00+00:00,346.43,335.27,0.03274167522370551,0.03360288990159213,True,LOW_VOL
600,2020-09-23 10:00:00+00:00,2020-09-23 05:00:00+00:00,341.64,332.6,0.026815377313716075,0.03308439048294328,True,LOW_VOL
600,2020-09-24 10:00:00+00:00,2020-09-24 05:00:00+00:00,329.5,323.52,0.018314906128449413,0.03308439048294328,True,LOW_VOL
