window,lookback_min,hold_min,n,wr,net,exp,pf,dd,max_loss_streak,pre_ret_60_median,pre_ret_240_median,rv_60_median,rv_240_median,atr_pct_60_median,atr_pct_240_median,trend_eff_240_median,disp_60_median,disp_240_median,fwd_ret_60_median,fwd_ret_120_median
2026-06,240,240,11,0.5454545454545454,-23.049728360282316,-2.095429850934756,0.47835088305183965,33.38274137110806,2,-0.0026579678627522973,-0.01400192193887806,0.007016910785506855,0.019399258155376315,0.0030397052104507304,0.00392077799024127,0.15669889591716837,0.6910983440234174,0.7013622140158324,-0.002164394878149567,0.0024832680495736614
2026-06,180,360,11,0.36363636363636365,-28.732711211159014,-2.6120646555599105,0.24285211404765553,33.93669784554474,2,-0.004675402189591393,-0.013805837412972477,0.007016910785506855,0.019897726026331056,0.0029611597606259816,0.00392077799024127,0.15141890134184635,0.5758594927100863,0.6871450446936618,-0.000757023978161131,0.0024832680495736614
2026-06,240,360,11,0.2727272727272727,-46.64553217280509,-4.240502924800463,0.153146577354667,46.64553217280509,4,-0.0026579678627522973,-0.01400192193887806,0.007016910785506855,0.019399258155376315,0.0030397052104507304,0.00392077799024127,0.15669889591716837,0.6910983440234174,0.7013622140158324,-0.002164394878149567,0.0024832680495736614
2026-07,120,240,5,0.8,12.251285834056576,2.450257166811315,3.3016018599064787,5.322938796440833,1,-0.0025424940807560192,-0.0064519780406362415,0.005889068585847426,0.01665832572627711,0.0026664072529712503,0.003920816333146765,0.09211982049254169,0.5194254739731986,0.5153576451352737,0.008230518019806121,0.008833912910004127
2026-07,180,240,7,0.5714285714285714,6.538227322727249,0.9340324746753214,1.6939707079716055,5.322938796440833,1,-0.0025424940807560192,-0.008687553277696547,0.0055492156072196935,0.01661387242935897,0.0024795332582835455,0.003920816333146765,0.09211982049254169,0.5194254739731986,0.5153576451352737,0.006756078091381568,0.008833912910004127
2026-07,240,240,3,0.3333333333333333,-7.049238865516631,-2.3497462885055436,0.08032444678573884,7.664919265146908,2,-0.004644223326565222,-0.015315844282454028,0.0054982326073075485,0.01092802132136171,0.0019524667782272415,0.0023580827384998247,0.27989685974215023,0.8369152787148783,1.484859974860447,-8.447943770473199e-05,0.0008673222271031733
2026-07,180,360,7,0.5714285714285714,4.164208145232419,0.5948868778903457,1.2201607520606643,8.15476978203449,1,-0.0025424940807560192,-0.008687553277696547,0.0055492156072196935,0.01661387242935897,0.0024795332582835455,0.003920816333146765,0.09211982049254169,0.5194254739731986,0.5153576451352737,0.006756078091381568,0.008833912910004127
2026-07,240,360,3,0.0,-11.32009488427384,-3.773364961424613,0.0,11.32009488427384,3,-0.004644223326565222,-0.015315844282454028,0.0054982326073075485,0.01092802132136171,0.0019524667782272415,0.0023580827384998247,0.27989685974215023,0.8369152787148783,1.484859974860447,-8.447943770473199e-05,0.0008673222271031733
2026-08,120,240,1,1.0,7.521355784979265,7.521355784979265,,0.0,0,-0.005244582389380081,-0.012613235363142516,0.004293050075779585,0.0110834928748338,0.00216065539925897,0.0028097021231698635,0.21539220780521873,1.2216448205365285,1.1380198918864426,-0.003249495767898014,0.0032969022048303653
2026-08,180,240,1,1.0,4.082689693857659,4.082689693857659,,0.0,0,-0.0022258386719017365,-0.011258820618275212,0.004434056437096175,0.011227165808969703,0.00234184344261413,0.0029242483379092357,0.1919139818829626,0.5019869962141075,1.0028194835494653,-0.003013855965319112,-0.0006304054024877104
2026-08,240,240,2,1.0,15.017746910620232,7.508873455310116,,0.0,0,-0.0027925953276911053,-0.011650868505076517,0.004466778452722923,0.011272749631027278,0.0021240567417818755,0.0028005495559838165,0.19532124985311158,0.6475218785057267,1.0352678281115373,-0.002681743686165694,0.0034669153090859384
2026-08,180,360,1,1.0,5.113951155314845,5.113951155314845,,0.0,0,-0.0022258386719017365,-0.011258820618275212,0.004434056437096175,0.011227165808969703,0.00234184344261413,0.0029242483379092357,0.1919139818829626,0.5019869962141075,1.0028194835494653,-0.003013855965319112,-0.0006304054024877104
2026-08,240,360,2,1.0,12.380928329486423,6.1904641647432115,,0.0,0,-0.0027925953276911053,-0.011650868505076517,0.004466778452722923,0.011272749631027278,0.0021240567417818755,0.0028005495559838165,0.19532124985311158,0.6475218785057267,1.0352678281115373,-0.002681743686165694,0.0034669153090859384
