partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,h2_bar_start,target_name,target_ext,target_px,stop_name,stop_distance,boundary_fraction,boundary_px,session_end,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,win,hold_minutes,h2_before_exit
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,2023-03-07 14:30:00+00:00,E15,0.15,22285.84,D60,0.6,0.75,22390.6,2023-03-07 20:00:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22285.84,TP,0.0015644628587914685,0.3822314293957342,True,5.0,True
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,2023-03-07 14:30:00+00:00,E20,0.2,22280.02,D30,0.3,0.44999999999999996,22355.68,2023-03-07 20:00:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP,0.0018252066685900464,0.5126033342950231,True,5.0,True
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,2023-03-07 14:30:00+00:00,E20,0.2,22280.02,D40,0.4,0.55,22367.32,2023-03-07 20:00:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP,0.0018252066685900464,0.5126033342950231,True,5.0,True
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,2023-03-07 14:30:00+00:00,E20,0.2,22280.02,D50,0.5,0.65,22378.96,2023-03-07 20:00:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP,0.0018252066685900464,0.5126033342950231,True,5.0,True
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,2023-03-07 14:30:00+00:00,E20,0.2,22280.02,D60,0.6,0.75,22390.6,2023-03-07 20:00:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:30:00+00:00,22280.02,TP,0.0018252066685900464,0.5126033342950231,True,5.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E10,0.1,21912.579999999998,D30,0.3,0.44999999999999996,22023.79,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21912.579999999998,TP,0.002301584519146538,0.7507922595732689,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E10,0.1,21912.579999999998,D40,0.4,0.55,22044.01,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21912.579999999998,TP,0.002301584519146538,0.7507922595732689,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E10,0.1,21912.579999999998,D50,0.5,0.65,22064.23,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21912.579999999998,TP,0.002301584519146538,0.7507922595732689,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E10,0.1,21912.579999999998,D60,0.6,0.75,22084.45,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21912.579999999998,TP,0.002301584519146538,0.7507922595732689,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E15,0.15,21902.469999999998,D30,0.3,0.44999999999999996,22023.79,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21902.469999999998,TP,0.002761901422975846,0.9809507114879229,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E15,0.15,21902.469999999998,D40,0.4,0.55,22044.01,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21902.469999999998,TP,0.002761901422975846,0.9809507114879229,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E15,0.15,21902.469999999998,D50,0.5,0.65,22064.23,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21902.469999999998,TP,0.002761901422975846,0.9809507114879229,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E15,0.15,21902.469999999998,D60,0.6,0.75,22084.45,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21902.469999999998,TP,0.002761901422975846,0.9809507114879229,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E20,0.2,21892.36,D30,0.3,0.44999999999999996,22023.79,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21892.36,TP,0.003222218326804988,1.2111091634024937,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E20,0.2,21892.36,D40,0.4,0.55,22044.01,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21892.36,TP,0.003222218326804988,1.2111091634024937,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E20,0.2,21892.36,D50,0.5,0.65,22064.23,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21892.36,TP,0.003222218326804988,1.2111091634024937,True,40.0,True
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,2023-03-08 15:00:00+00:00,E20,0.2,21892.36,D60,0.6,0.75,22084.45,2023-03-08 20:00:00+00:00,2023-03-08 15:00:00+00:00,2023-03-08 15:00:00+00:00,21892.36,TP,0.003222218326804988,1.2111091634024937,True,40.0,True
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E10,0.1,27223.609999999997,D30,0.3,0.44999999999999996,27479.305,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E10,0.1,27223.609999999997,D40,0.4,0.55,27525.795,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E10,0.1,27223.609999999997,D50,0.5,0.65,27572.285,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E10,0.1,27223.609999999997,D60,0.6,0.75,27618.775,2023-03-23 20:00:00+00:00,2023-03-23 14:55:00+00:00,2023-03-23 15:00:00+00:00,28043.6,CLOSE_INVALIDATION,-0.025741377005384248,-13.270688502692124,False,60.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E15,0.15,27200.364999999998,D30,0.3,0.44999999999999996,27479.305,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E15,0.15,27200.364999999998,D40,0.4,0.55,27525.795,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E15,0.15,27200.364999999998,D50,0.5,0.65,27572.285,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E15,0.15,27200.364999999998,D60,0.6,0.75,27618.775,2023-03-23 20:00:00+00:00,2023-03-23 14:55:00+00:00,2023-03-23 15:00:00+00:00,28043.6,CLOSE_INVALIDATION,-0.025741377005384248,-13.270688502692124,False,60.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E20,0.2,27177.12,D30,0.3,0.44999999999999996,27479.305,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E20,0.2,27177.12,D40,0.4,0.55,27525.795,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E20,0.2,27177.12,D50,0.5,0.65,27572.285,2023-03-23 20:00:00+00:00,2023-03-23 14:45:00+00:00,2023-03-23 14:50:00+00:00,27588.4,CLOSE_INVALIDATION,-0.009091678863460673,-4.945839431730337,False,50.0,False
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,,E20,0.2,27177.12,D60,0.6,0.75,27618.775,2023-03-23 20:00:00+00:00,2023-03-23 14:55:00+00:00,2023-03-23 15:00:00+00:00,28043.6,CLOSE_INVALIDATION,-0.025741377005384248,-13.270688502692124,False,60.0,False
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E10,0.1,29220.82,D30,0.3,0.44999999999999996,29567.21,2023-04-17 20:00:00+00:00,2023-04-17 15:40:00+00:00,2023-04-17 15:40:00+00:00,29220.82,TP,0.005359403395775201,2.279701697887601,True,115.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E10,0.1,29220.82,D40,0.4,0.55,29630.19,2023-04-17 20:00:00+00:00,2023-04-17 15:40:00+00:00,2023-04-17 15:40:00+00:00,29220.82,TP,0.005359403395775201,2.279701697887601,True,115.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E10,0.1,29220.82,D50,0.5,0.65,29693.17,2023-04-17 20:00:00+00:00,2023-04-17 15:40:00+00:00,2023-04-17 15:40:00+00:00,29220.82,TP,0.005359403395775201,2.279701697887601,True,115.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E10,0.1,29220.82,D60,0.6,0.75,29756.149999999998,2023-04-17 20:00:00+00:00,2023-04-17 15:40:00+00:00,2023-04-17 15:40:00+00:00,29220.82,TP,0.005359403395775201,2.279701697887601,True,115.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E15,0.15,29189.329999999998,D30,0.3,0.44999999999999996,29567.21,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E15,0.15,29189.329999999998,D40,0.4,0.55,29630.19,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E15,0.15,29189.329999999998,D50,0.5,0.65,29693.17,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E15,0.15,29189.329999999998,D60,0.6,0.75,29756.149999999998,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E20,0.2,29157.84,D30,0.3,0.44999999999999996,29567.21,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E20,0.2,29157.84,D40,0.4,0.55,29630.19,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E20,0.2,29157.84,D50,0.5,0.65,29693.17,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,2023-04-17 15:35:00+00:00,E20,0.2,29157.84,D60,0.6,0.75,29756.149999999998,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,29459.6,TIME_EXIT,-0.002768372678173293,-1.7841863390866464,False,375.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E10,0.1,28236.0,D30,0.3,0.44999999999999996,28588.0,2023-04-20 20:00:00+00:00,2023-04-20 19:05:00+00:00,2023-04-20 19:05:00+00:00,28236.0,TP,0.005634596422031272,2.4172982110156362,True,125.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E10,0.1,28236.0,D40,0.4,0.55,28652.0,2023-04-20 20:00:00+00:00,2023-04-20 19:05:00+00:00,2023-04-20 19:05:00+00:00,28236.0,TP,0.005634596422031272,2.4172982110156362,True,125.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E10,0.1,28236.0,D50,0.5,0.65,28716.0,2023-04-20 20:00:00+00:00,2023-04-20 19:05:00+00:00,2023-04-20 19:05:00+00:00,28236.0,TP,0.005634596422031272,2.4172982110156362,True,125.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E10,0.1,28236.0,D60,0.6,0.75,28780.0,2023-04-20 20:00:00+00:00,2023-04-20 19:05:00+00:00,2023-04-20 19:05:00+00:00,28236.0,TP,0.005634596422031272,2.4172982110156362,True,125.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E15,0.15,28204.0,D30,0.3,0.44999999999999996,28588.0,2023-04-20 20:00:00+00:00,2023-04-20 19:10:00+00:00,2023-04-20 19:10:00+00:00,28204.0,TP,0.006761515706437527,2.9807578532187633,True,130.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E15,0.15,28204.0,D40,0.4,0.55,28652.0,2023-04-20 20:00:00+00:00,2023-04-20 19:10:00+00:00,2023-04-20 19:10:00+00:00,28204.0,TP,0.006761515706437527,2.9807578532187633,True,130.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E15,0.15,28204.0,D50,0.5,0.65,28716.0,2023-04-20 20:00:00+00:00,2023-04-20 19:10:00+00:00,2023-04-20 19:10:00+00:00,28204.0,TP,0.006761515706437527,2.9807578532187633,True,130.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E15,0.15,28204.0,D60,0.6,0.75,28780.0,2023-04-20 20:00:00+00:00,2023-04-20 19:10:00+00:00,2023-04-20 19:10:00+00:00,28204.0,TP,0.006761515706437527,2.9807578532187633,True,130.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E20,0.2,28172.0,D30,0.3,0.44999999999999996,28588.0,2023-04-20 20:00:00+00:00,2023-04-20 19:15:00+00:00,2023-04-20 19:15:00+00:00,28172.0,TP,0.00788843499084378,3.54421749542189,True,135.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E20,0.2,28172.0,D40,0.4,0.55,28652.0,2023-04-20 20:00:00+00:00,2023-04-20 19:15:00+00:00,2023-04-20 19:15:00+00:00,28172.0,TP,0.00788843499084378,3.54421749542189,True,135.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E20,0.2,28172.0,D50,0.5,0.65,28716.0,2023-04-20 20:00:00+00:00,2023-04-20 19:15:00+00:00,2023-04-20 19:15:00+00:00,28172.0,TP,0.00788843499084378,3.54421749542189,True,135.0,True
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,2023-04-20 18:30:00+00:00,E20,0.2,28172.0,D60,0.6,0.75,28780.0,2023-04-20 20:00:00+00:00,2023-04-20 19:15:00+00:00,2023-04-20 19:15:00+00:00,28172.0,TP,0.00788843499084378,3.54421749542189,True,135.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E10,0.1,27888.76,D30,0.3,0.44999999999999996,28069.379999999997,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E10,0.1,27888.76,D40,0.4,0.55,28102.22,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E10,0.1,27888.76,D50,0.5,0.65,28135.059999999998,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E10,0.1,27888.76,D60,0.6,0.75,28167.9,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E15,0.15,27872.339999999997,D30,0.3,0.44999999999999996,28069.379999999997,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E15,0.15,27872.339999999997,D40,0.4,0.55,28102.22,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E15,0.15,27872.339999999997,D50,0.5,0.65,28135.059999999998,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E15,0.15,27872.339999999997,D60,0.6,0.75,28167.9,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E20,0.2,27855.92,D30,0.3,0.44999999999999996,28069.379999999997,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E20,0.2,27855.92,D40,0.4,0.55,28102.22,2023-05-02 20:00:00+00:00,2023-05-02 14:15:00+00:00,2023-05-02 14:20:00+00:00,28124.5,CLOSE_INVALIDATION,-0.0054928593543423195,-3.1464296771711595,False,20.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E20,0.2,27855.92,D50,0.5,0.65,28135.059999999998,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,2023-05-02 14:05:00+00:00,E20,0.2,27855.92,D60,0.6,0.75,28167.9,2023-05-02 20:00:00+00:00,2023-05-02 14:20:00+00:00,2023-05-02 14:25:00+00:00,28249.9,CLOSE_INVALIDATION,-0.009976096551911557,-5.388048275955779,False,25.0,True
development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,,E10,0.1,28051.050000000003,D30,0.3,0.44999999999999996,28404.975000000002,2023-05-03 20:00:00+00:00,2023-05-03 16:25:00+00:00,2023-05-03 16:30:00+00:00,28414.7,CLOSE_INVALIDATION,-0.0071875634151160476,-3.9937817075580235,False,85.0,False
development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,,E10,0.1,28051.050000000003,D40,0.4,0.55,28469.325,2023-05-03 20:00:00+00:00,2023-05-03 17:00:00+00:00,2023-05-03 17:05:00+00:00,28475.9,CLOSE_INVALIDATION,-0.009356858846037572,-5.078429423018787,False,120.0,False
development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,,E10,0.1,28051.050000000003,D50,0.5,0.65,28533.675000000003,2023-05-03 20:00:00+00:00,2023-05-03 17:20:00+00:00,2023-05-03 17:25:00+00:00,28566.3,CLOSE_INVALIDATION,-0.012561177587137224,-6.680588793568613,False,140.0,False
development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,,E10,0.1,28051.050000000003,D60,0.6,0.75,28598.025,2023-05-03 20:00:00+00:00,2023-05-03 17:35:00+00:00,2023-05-03 17:40:00+00:00,28628.0,CLOSE_INVALIDATION,-0.014748196019945361,-7.774098009972681,False,155.0,False
