character_rule,pair_state,lookback_min,hold_min,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,H1_trades,H1_wr,H1_net,H1_exp,H1_pf,H2_trades,H2_wr,H2_net,H2_exp,H2_pf,min_half_exp,evaluable_anchors,positive_anchors,discovery_supportive,discovery_strict
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,120,240,163,75,88,0.4601226993865031,66.62963579143083,122.25,-55.620364208569214,-0.3412292282734308,-34.122922827343075,0.8868853285477626,151.40276372959198,12,7,101,0.39603960396039606,-93.00875357045938,-0.92087874822237,0.7407347893271897,62,0.5645161290322581,37.3883893618902,0.6030385380950032,1.2811647376219257,-0.92087874822237,4,1,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,120,360,163,74,89,0.4539877300613497,70.057434497793,122.25,-52.192565502206975,-0.320199788357098,-32.0199788357098,0.915178651209468,150.23058181508492,7,12,101,0.40594059405940597,-100.32324927541887,-0.9932994977764245,0.7460825200021725,62,0.532258064516129,48.13068377321189,0.776301351180837,1.218555618199416,-0.9932994977764245,4,2,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,120,480,163,68,95,0.4171779141104294,-184.82554701464787,122.25,-307.07554701464784,-1.8838990614395572,-188.38990614395573,0.6740311120622309,444.26715618139303,8,12,101,0.38613861386138615,-374.81816473357907,-3.7110709379562286,0.45683189004486546,62,0.46774193548387094,67.7426177189312,1.0926228664343742,1.268841023633149,-3.7110709379562286,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,180,120,158,63,95,0.3987341772151899,-48.099989996686844,118.5,-166.59998999668687,-1.054430316434727,-105.44303164347271,0.695142933736926,268.22466830005374,11,6,95,0.3684210526315789,-146.86058236698014,-1.5459008670208436,0.627503283703028,63,0.4444444444444444,-19.73940762970669,-0.3133239306302649,0.8703278560883346,-1.5459008670208436,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,180,240,158,69,89,0.43670886075949367,-31.621984875411385,118.5,-150.12198487541139,-0.9501391447810847,-95.01391447810848,0.7602875986899832,257.23509043408785,15,8,94,0.39361702127659576,-145.55166934199414,-1.5484220142765335,0.6758984962330125,63,0.49206349206349204,-41.919542020090155,-0.6653895558744469,0.7633881753440054,-1.5484220142765335,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,180,360,158,75,83,0.47468354430379744,42.35065434428965,118.5,-76.14934565571036,-0.48195788389690103,-48.1957883896901,0.8933761161362324,223.72800766787583,7,10,94,0.44680851063829785,-116.3289981216925,-1.2375425332094947,0.7518700497704872,63,0.5079365079365079,0.7414473125111488,0.011769004960494425,1.003021829848888,-1.2375425332094947,4,1,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,180,480,158,68,90,0.43037974683544306,-357.7447699356328,118.5,-476.2447699356328,-3.0142074046559038,-301.42074046559037,0.59677037808701,616.6011925261179,8,8,94,0.3723404255319149,-534.8714192535389,-5.6901214814206265,0.41461333644670584,63,0.5079365079365079,39.85159635441411,0.6325650214986367,1.1490505546321534,-5.6901214814206265,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,240,120,140,57,83,0.40714285714285714,-83.19275815318967,105.0,-188.1927581531897,-1.3442339868084978,-134.42339868084977,0.5999819648606661,283.1249595357939,11,8,81,0.30864197530864196,-249.64817201332613,-3.0820761976953843,0.3252958168683991,59,0.5423728813559322,61.45541386013646,1.0416171840701094,1.6118047907849113,-3.0820761976953843,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,240,240,140,60,80,0.42857142857142855,-9.902144290653027,105.0,-114.90214429065303,-0.820729602076093,-82.0729602076093,0.7610428628430368,192.1083904191091,15,9,81,0.38271604938271603,-142.21451878429556,-1.7557347998061181,0.5739040991316062,59,0.4915254237288136,27.312374493642555,0.46292160158716195,1.1856890935331168,-1.7557347998061181,4,1,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,240,360,140,63,77,0.45,-113.31472485748962,105.0,-218.31472485748964,-1.5593908918392116,-155.93908918392117,0.6434016307736637,218.9889096557575,11,8,81,0.41975308641975306,-137.97512685707608,-1.7033966278651367,0.5967889039152703,59,0.4915254237288136,-80.33959800041353,-1.3616881017019242,0.7024721520833637,-1.7033966278651367,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,240,480,140,53,87,0.37857142857142856,-466.3283898771963,105.0,-571.3283898771963,-4.080917070551402,-408.09170705514026,0.43283007343803,573.9364537156824,14,8,81,0.2962962962962963,-496.7088860781779,-6.132208470100962,0.3027844718033377,59,0.4915254237288136,-74.6195037990184,-1.2647373525257357,0.7469787346483528,-6.132208470100962,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,360,120,141,56,85,0.3971631205673759,-33.173865973678076,105.75,-138.92386597367806,-0.9852756452033905,-98.52756452033906,0.6538166086240341,161.65275937295772,15,6,79,0.3670886075949367,-129.5119737966028,-1.639392073374719,0.4906718256771375,62,0.43548387096774194,-9.41189217707523,-0.15180471253347147,0.935982820137469,-1.639392073374719,4,0,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,360,240,141,62,79,0.4397163120567376,83.1917317984826,105.75,-22.558268201517393,-0.1599877177412581,-15.998771774125812,0.9466452087256422,189.05147819079227,16,12,79,0.4430379746835443,73.24821057238174,0.927192538890908,1.4062796593654696,62,0.43548387096774194,-95.8064787738991,-1.545265786675792,0.6049336248262656,-1.545265786675792,4,2,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,360,360,141,74,67,0.524822695035461,67.27615803930021,105.75,-38.47384196069981,-0.2728641273808497,-27.28641273808497,0.9199395461074515,219.0857323147917,16,16,79,0.5822784810126582,58.064674314044225,0.7349958773929649,1.3343416284979357,62,0.45161290322580644,-96.53851627474403,-1.5570728431410328,0.6854307923816572,-1.5570728431410328,4,3,False,False
EFF_HIGH__RV_HIGH,EFF_HIGH__RV_HIGH,360,480,141,69,72,0.48936170212765956,-13.297326410791413,105.75,-119.04732641079144,-0.8443072795091592,-84.43072795091592,0.8262431446213458,357.81314650474746,16,13,79,0.5063291139240507,-58.027879195338905,-0.734530116396695,0.8485075527317082,62,0.46774193548387094,-61.01944721545251,-0.9841846325072985,0.7980130817721669,-0.9841846325072985,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,60,120,124,60,64,0.4838709677419355,21.35081994304891,93.0,-71.6491800569511,-0.5778159682012185,-57.78159682012185,0.6909793391758787,82.40583041062655,7,10,54,0.5555555555555556,-26.97384692573585,-0.4995156838099231,0.7721913189662909,70,0.42857142857142855,-44.675333131215254,-0.6382190447316465,0.6062222357838506,-0.6382190447316465,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,60,240,124,57,67,0.4596774193548387,32.41216333012051,93.0,-60.58783666987947,-0.4886115860474151,-48.86115860474151,0.8204417660683523,111.458177312607,8,6,54,0.5,-90.12084324149109,-1.6689045044720572,0.5629523817684262,70,0.42857142857142855,29.533006571611597,0.4219000938801657,1.2250588089122807,-1.6689045044720572,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,60,360,124,61,63,0.49193548387096775,4.011478096996666,93.0,-88.98852190300336,-0.717649370185511,-71.7649370185511,0.7777262140706456,179.5304886067382,7,7,54,0.4444444444444444,-145.76978925945963,-2.699440541841845,0.4491787200886651,70,0.5285714285714286,56.78126735645629,0.8111609622350898,1.4183871868587226,-2.699440541841845,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,60,480,124,56,68,0.45161290322580644,11.761774736759335,93.0,-81.23822526324066,-0.6551469779293602,-65.51469779293602,0.8203032499321279,170.22666978198689,7,9,54,0.35185185185185186,-152.73168968338763,-2.8283646237664377,0.5006863363467576,70,0.5285714285714286,71.49346442014696,1.0213352060020995,1.489005182048436,-2.8283646237664377,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,120,120,97,39,58,0.4020618556701031,-42.287664905963574,72.75,-115.03766490596357,-1.1859553083089027,-118.59553083089027,0.5413753785197362,124.00835635092577,9,11,35,0.5428571428571428,-2.6411209103467606,-0.07546059743847887,0.9673004713696036,62,0.3225806451612903,-112.3965439956168,-1.8128474838002708,0.339086716954486,-1.8128474838002708,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,120,240,97,46,51,0.4742268041237113,44.75366609802355,72.75,-27.99633390197646,-0.288621998989448,-28.8621998989448,0.8917341512102774,136.30437338324353,10,11,35,0.7142857142857143,85.98506640224228,2.456716182921208,3.537623580092229,62,0.3387096774193548,-113.98140030421872,-1.8384096823261085,0.49275024149502794,-1.8384096823261085,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,120,360,97,44,53,0.4536082474226804,19.128556325327168,72.75,-53.621443674672825,-0.5527983883986889,-55.27983883986889,0.8235176564914256,147.50342782267197,7,7,35,0.5142857142857142,15.65202075976149,0.44720059313604255,1.2015076689920838,62,0.41935483870967744,-69.27346443443432,-1.117313942490876,0.6936971543135405,-1.117313942490876,4,0,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,120,480,97,45,52,0.4639175257731959,60.821695498143626,72.75,-11.928304501856369,-0.12297221135934401,-12.297221135934402,0.9642785389668204,130.90583682292362,10,11,35,0.4857142857142857,8.493918448305179,0.24268338423729083,1.082852354583525,62,0.45161290322580644,-20.42222295016154,-0.32939069274454097,0.9117474879087188,-0.32939069274454097,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,180,120,82,26,56,0.3170731707317073,-108.16356392667913,61.5,-169.66356392667913,-2.0690678527643795,-206.90678527643794,0.2651564864279298,182.75800655837716,11,6,25,0.36,-38.8486471872518,-1.553945887490072,0.4336617774826124,57,0.2982456140350877,-130.81491673942733,-2.2949985392881986,0.19393224215723134,-2.2949985392881986,4,0,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,180,240,82,26,56,0.3170731707317073,-52.041161536303086,61.5,-113.54116153630306,-1.3846483114183301,-138.464831141833,0.5589831556108701,144.28730774888834,12,6,25,0.36,-27.67352042878665,-1.1069408171514659,0.6821613446301185,57,0.2982456140350877,-85.86764110751642,-1.5064498439915162,0.4960384211233988,-1.5064498439915162,4,0,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,180,360,82,34,48,0.4146341463414634,108.12964971876033,61.5,46.629649718760305,0.5686542648629306,56.86542648629306,1.197282449330277,77.13976232721446,8,8,25,0.4,6.90419393093517,0.27616775723740683,1.1028941415169018,57,0.42105263157894735,39.72545578782515,0.6969378208390377,1.2347009613671,0.27616775723740683,4,4,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,180,480,82,38,44,0.4634146341463415,35.061300356980844,61.5,-26.438699643019156,-0.3224231663782824,-32.24231663782824,0.9177948204761079,138.01147878930854,11,8,25,0.4,-32.12568168076031,-1.2850272672304124,0.6474611263288291,57,0.49122807017543857,5.6869820377411475,0.09977161469721312,1.0246732531500446,-1.2850272672304124,4,1,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,240,120,99,39,60,0.3939393939393939,-12.457420509712316,74.25,-86.70742050971229,-0.8758325304011343,-87.58325304011343,0.6459696327106358,116.59375953762884,13,8,36,0.4444444444444444,-46.36432713158222,-1.287897975877284,0.526354485715494,63,0.36507936507936506,-40.34309337813009,-0.6403665615576205,0.7256075186419687,-1.287897975877284,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,240,240,99,49,50,0.494949494949495,82.60898558747812,74.25,8.358985587478113,0.08443419785331427,8.443419785331427,1.03165792340799,99.21103031886733,15,8,36,0.5833333333333334,-0.46017581177167033,-0.012782661438101953,0.9963398347190815,63,0.4444444444444444,8.819161399249785,0.1399866888769807,1.0637612169017172,-0.012782661438101953,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,240,360,99,48,51,0.48484848484848486,39.45953519703746,74.25,-34.79046480296253,-0.3514188363935609,-35.141883639356095,0.8937596825851849,132.44798197804542,8,9,36,0.5,-56.66736310665721,-1.574093419629367,0.6226770383635272,63,0.47619047619047616,21.87689830369468,0.3472523540268997,1.1233983073355345,-1.574093419629367,4,3,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,240,480,99,50,49,0.5050505050505051,-116.46338492161522,74.25,-190.71338492161524,-1.9263978274910631,-192.6397827491063,0.6348911549887263,286.54028118994677,8,12,36,0.5,-127.86336965130374,-3.551760268091771,0.43224696014682673,63,0.5079365079365079,-62.85001527031146,-0.9976192900049438,0.7884814792537322,-3.551760268091771,4,0,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,120,83,34,49,0.40963855421686746,41.10336443380665,62.25,-21.14663556619335,-0.25477874176136567,-25.477874176136567,0.8697822393940916,85.07313786672267,16,7,26,0.5384615384615384,17.02048442038278,0.6546340161685684,1.3693649375952262,57,0.3508771929824561,-38.16711998657614,-0.6695985962557217,0.6718613483315287,-0.6695985962557217,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,240,83,43,40,0.5180722891566265,130.94111245615943,62.25,68.69111245615943,0.8276037645320413,82.76037645320413,1.4859473494759514,73.52226699894419,17,7,26,0.6153846153846154,32.87994195036669,1.2646131519371804,1.6622097408185004,57,0.47368421052631576,35.811170505792724,0.6282661492244338,1.390511693703251,0.6282661492244338,4,2,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,360,83,48,35,0.5783132530120482,250.75104672977795,62.25,188.50104672977793,2.2710969485515413,227.10969485515415,2.4354239757832574,64.42140776634128,12,9,26,0.6923076923076923,133.58582185341334,5.137916225131282,6.192524792823289,57,0.5263157894736842,54.91522487636463,0.9634249978309585,1.5200588504686263,0.9634249978309585,4,4,False,False
EFF_HIGH__RV_LOW,EFF_HIGH__RV_LOW,360,480,83,47,36,0.5662650602409639,119.22513121764383,62.25,56.97513121764384,0.6864473640679981,68.64473640679981,1.2093728794563692,166.6310100719586,6,9,26,0.5769230769230769,97.07554533269642,3.733674820488324,3.374759540022365,57,0.5614035087719298,-40.10041411505261,-0.7035160371061862,0.8265888543055641,-0.7035160371061862,4,2,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,120,83,24,59,0.2891566265060241,-166.4900211348999,62.25,-228.74002113489988,-2.7559038690951794,-275.5903869095179,0.3036088946481861,237.78823579269832,8,3,36,0.2222222222222222,-73.78148790375646,-2.049485775104346,0.33967616836198916,47,0.3404255319148936,-154.95853323114346,-3.2969900687477334,0.2850143484983376,-3.2969900687477334,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,240,83,29,54,0.3493975903614458,-224.7985696783068,62.25,-287.04856967830676,-3.4584165021482742,-345.84165021482744,0.3287716762386589,294.77134230645873,6,3,36,0.3055555555555556,-105.34001095709343,-2.9261114154748173,0.23461095228507797,47,0.3829787234042553,-181.70855872121336,-3.8661395472598588,0.3734561831082474,-3.8661395472598588,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,360,83,31,52,0.37349397590361444,-117.342482458541,62.25,-179.59248245854099,-2.1637648488980843,-216.37648488980844,0.5613472966360862,194.47186340121138,10,5,36,0.3333333333333333,-89.90118842400338,-2.497255234000094,0.39006609870885894,47,0.40425531914893614,-89.69129403453762,-1.9083254049901621,0.6576974129249159,-2.497255234000094,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,60,480,83,39,44,0.46987951807228917,-69.63924132705407,62.25,-131.8892413270541,-1.5890270039404109,-158.9027003940411,0.6870406443755289,158.30526814825515,8,7,36,0.3611111111111111,-107.42106671188863,-2.9839185197746843,0.3452088902244409,47,0.5531914893617021,-24.46817461516543,-0.5205994598971369,0.904930761778829,-2.9839185197746843,4,1,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,120,86,27,59,0.313953488372093,-59.52600515957817,64.5,-124.02600515957815,-1.442162850692769,-144.2162850692769,0.44342786441168197,142.32115491584588,9,4,40,0.375,-20.75466656657148,-0.518866664164287,0.7786387586992402,46,0.2608695652173913,-103.27133859300667,-2.2450290998479714,0.1999418256066074,-2.2450290998479714,4,1,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,240,86,26,60,0.3023255813953488,-103.17815023424917,64.5,-167.67815023424916,-1.9497459329563855,-194.97459329563856,0.5161436141661033,185.46138893692515,10,5,40,0.325,-39.79252105055698,-0.9948130262639244,0.6787050132434564,46,0.2826086956521739,-127.88562918369216,-2.7801223735585254,0.42573605619654925,-2.7801223735585254,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,360,86,41,45,0.47674418604651164,-55.74229311051485,64.5,-120.24229311051488,-1.3981661989594754,-139.81661989594753,0.7255106963225688,192.20020191660544,10,9,40,0.425,-60.57124204617382,-1.5142810511543456,0.6650217056500185,46,0.5217391304347826,-59.67105106434106,-1.2971967622682838,0.7680306736066668,-1.5142810511543456,4,1,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,120,480,86,40,46,0.46511627906976744,-84.77735878240239,64.5,-149.2773587824024,-1.7357832416558416,-173.57832416558415,0.6857160544697908,189.58888321448077,10,7,40,0.45,-62.462638830783575,-1.5615659707695895,0.6831540782812812,46,0.4782608695652174,-86.81471995161878,-1.887276520687365,0.6875338994041432,-1.887276520687365,4,1,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,120,106,38,68,0.3584905660377358,-127.67824357255333,79.5,-207.17824357255336,-1.954511731816541,-195.4511731816541,0.4256136207117551,225.47339332882106,10,7,57,0.3508771929824561,-104.79655901686425,-1.8385361231028816,0.4716307017038988,49,0.3673469387755102,-102.38168455568908,-2.089422133789573,0.36939734948349334,-2.089422133789573,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,240,106,32,74,0.3018867924528302,-300.56435867333937,79.5,-380.06435867333937,-3.585512817673013,-358.5512817673013,0.34549753034318526,397.84759737601524,18,4,57,0.2982456140350877,-210.8685363048605,-3.69944800534843,0.33342815881258053,49,0.30612244897959184,-169.1958223684789,-3.452975966703651,0.3599412704741362,-3.69944800534843,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,360,106,42,64,0.39622641509433965,-378.94934852399973,79.5,-458.4493485239998,-4.324993853999998,-432.49938539999977,0.38927968900715376,503.3021234733433,12,5,57,0.3157894736842105,-296.08794469902085,-5.194525345596857,0.3014668774423946,49,0.4897959183673469,-162.36140382497894,-3.313498037244468,0.503176365956065,-5.194525345596857,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,180,480,106,40,66,0.37735849056603776,-485.24691589086723,79.5,-564.7469158908672,-5.327801093310067,-532.7801093310068,0.34006796853124643,592.0391927183698,12,5,57,0.3157894736842105,-394.6168960280778,-6.923103439089084,0.24269842822602827,49,0.4489795918367347,-170.1300198627894,-3.4720412216895795,0.4916672318860603,-6.923103439089084,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,120,104,39,65,0.375,-60.05384821739774,78.0,-138.05384821739773,-1.3274408482442088,-132.7440848244209,0.5436188952560557,157.76091071100586,12,6,57,0.40350877192982454,-53.72559333463974,-0.9425542690287674,0.6914239400793266,47,0.3404255319148936,-84.32825488275799,-1.7942181889948507,0.34318032972832513,-1.7942181889948507,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,240,104,31,73,0.2980769230769231,-236.39629013785913,78.0,-314.3962901378591,-3.0230412513255684,-302.30412513255686,0.39099492244840883,338.2203409543967,20,6,57,0.2807017543859649,-145.6589711551323,-2.5554205465812685,0.47407208201796114,47,0.3191489361702128,-168.7373189827268,-3.5901557230367405,0.29484060116158306,-3.5901557230367405,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,360,104,40,64,0.38461538461538464,-183.24918435828482,78.0,-261.2491843582848,-2.512011388060431,-251.2011388060431,0.5820226716694655,372.0927661767263,11,8,57,0.3333333333333333,-157.1780386097285,-2.7575094492934826,0.5508899111991734,47,0.44680851063829785,-104.07114574855632,-2.214279696777794,0.6216355725301547,-2.7575094492934826,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,240,480,104,45,59,0.4326923076923077,-223.42239662837164,78.0,-301.42239662837164,-2.898292275272804,-289.8292275272804,0.551487455811612,431.4140968353379,11,7,57,0.3508771929824561,-255.39327155668101,-4.48058371152072,0.41119226409208187,47,0.5319148936170213,-46.029125071690615,-0.9793430866317152,0.8068458287705494,-4.48058371152072,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,120,124,59,65,0.47580645161290325,55.4538614734082,93.0,-37.546138526591804,-0.30279143973057904,-30.279143973057902,0.8513803507344255,97.82329056951487,14,6,67,0.44776119402985076,-23.362830512990257,-0.3486989628804516,0.8335854816178345,57,0.5087719298245614,-14.183308013601538,-0.24882996515090416,0.8736375078767505,-0.3486989628804516,4,1,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,240,124,47,77,0.3790322580645161,-83.48829009197358,93.0,-176.4882900919736,-1.4232926620320452,-142.32926620320453,0.6034902230937033,248.17218907486412,14,7,67,0.31343283582089554,-144.89298193354773,-2.1625818199036977,0.4196582015844509,57,0.45614035087719296,-31.595308158425908,-0.5543036519022089,0.8383343755157765,-2.1625818199036977,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,360,124,48,76,0.3870967741935484,-296.254517875496,93.0,-389.254517875496,-3.139149337705613,-313.9149337705613,0.46076244717622533,518.4400710719918,13,6,67,0.3283582089552239,-314.1254581205668,-4.688439673441295,0.25294805384041735,57,0.45614035087719296,-75.12905975492913,-1.3180536799110374,0.7507116708675495,-4.688439673441295,4,0,False,False
EFF_HIGH__RV_MID,EFF_HIGH__RV_MID,360,480,124,48,76,0.3870967741935484,-453.0837798363009,93.0,-546.0837798363009,-4.403901450292749,-440.3901450292749,0.384085950749787,686.146938060547,14,8,67,0.2835820895522388,-511.76919059058656,-7.63834612821771,0.17609970264125938,57,0.5087719298245614,-34.314589245714295,-0.6020103376441104,0.8707397892330138,-7.63834612821771,4,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,120,55,29,26,0.5272727272727272,71.52937688425324,41.25,30.279376884253253,0.550534125168241,55.053412516824096,1.2704041400032207,36.232099969274735,6,6,29,0.5172413793103449,26.342119899226184,0.9083489620422822,1.4003438664099452,26,0.5384615384615384,3.937256985027054,0.151432960962579,1.0852598539639589,0.151432960962579,4,3,True,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,240,55,26,29,0.4727272727272727,131.21864045640007,41.25,89.96864045640002,1.6357934628436368,163.57934628436368,1.573620716435372,34.29136631294748,6,5,28,0.42857142857142855,13.970039985891649,0.4989299994961303,1.1527883803843197,26,0.5,38.6493739838355,1.4865143839936732,1.5908830694711562,0.4989299994961303,4,4,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,360,55,25,30,0.45454545454545453,55.39841875605149,41.25,14.148418756051495,0.25724397738275445,25.724397738275446,1.0712386383637917,65.16447038145094,6,5,28,0.39285714285714285,-9.362884717837215,-0.3343887399227577,0.9049693423628205,26,0.5,-15.926901679582258,-0.6125731415223945,0.840860017511223,-0.6125731415223945,4,3,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,60,480,55,23,32,0.41818181818181815,25.200900461193626,41.25,-16.049099538806363,-0.29180180979647935,-29.180180979647936,0.9311114649751189,56.821196237923196,5,4,28,0.35714285714285715,-16.479407739174547,-0.588550276399091,0.8731995913865613,26,0.46153846153846156,-18.34474476312395,-0.705567106273998,0.8219106065768953,-0.705567106273998,4,2,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,120,54,23,31,0.42592592592592593,-79.10691444681795,40.5,-119.60691444681795,-2.2149428601262584,-221.49428601262585,0.40834433774351253,132.1762470128446,12,5,27,0.48148148148148145,-62.152767880406266,-2.301954365940973,0.454634939273084,27,0.37037037037037035,-57.4541465664117,-2.1279313543115443,0.34852488424008926,-2.301954365940973,2,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,240,54,24,30,0.4444444444444444,-84.18482234426065,40.5,-124.68482234426064,-2.308978191560382,-230.8978191560382,0.5660815232908868,147.68296584395426,8,5,26,0.5384615384615384,-62.27766824383654,-2.3952949324552515,0.5040030429421408,27,0.3333333333333333,-99.75638058709706,-3.694680762485076,0.3834038637251682,-3.694680762485076,2,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,360,54,23,31,0.42592592592592593,-55.16395908975657,40.5,-95.66395908975656,-1.7715547979584547,-177.15547979584548,0.6623797837964388,124.44220690366645,6,5,26,0.46153846153846156,-55.68078264228215,-2.1415685631646983,0.5704764005234372,27,0.37037037037037035,-79.4213816009454,-2.9415326518868663,0.48331727545993347,-2.9415326518868663,2,1,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,120,480,54,25,29,0.46296296296296297,-37.71984410123406,40.5,-78.21984410123407,-1.4485156315043346,-144.85156315043346,0.7348657226634915,137.810399557339,5,6,26,0.38461538461538464,-63.666513948007506,-2.4487120749233657,0.587590680290354,27,0.5185185185185185,-33.32838311671869,-1.23438455987847,0.7630280478445145,-2.4487120749233657,2,1,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,120,53,24,29,0.4528301886792453,-21.89745281009097,39.75,-61.647452810090975,-1.1631594869828485,-116.31594869828486,0.5944210337701871,88.05498752573708,6,6,24,0.4166666666666667,-77.81079726506964,-3.242116552711235,0.2265117771158751,29,0.4827586206896552,16.16334445497867,0.5573567053440921,1.3144534998424635,-3.242116552711235,2,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,240,53,30,23,0.5660377358490566,26.25250935023376,39.75,-13.497490649766235,-0.2546696349012497,-25.46696349012497,0.9257828309465617,112.57764184659806,6,7,24,0.5416666666666666,-23.24543745018225,-0.9685598937575938,0.6562609870339005,29,0.5862068965517241,9.747946800416015,0.33613609656606946,1.0853290033109428,-0.9685598937575938,2,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,360,53,25,28,0.4716981132075472,-44.80419561659449,39.75,-84.5541956165945,-1.5953621814451793,-159.53621814451793,0.5846808636631532,148.71504204828742,7,6,24,0.375,-79.25662883712582,-3.3023595348802424,0.2841661667086676,29,0.5517241379310345,-5.297566779468652,-0.18267471653340178,0.9429566744482839,-3.3023595348802424,2,0,False,False
EFF_LOW__EXT_HIGH,EFF_LOW__EXT_HIGH,180,480,53,27,26,0.5094339622641509,-4.376857613450156,39.75,-44.12685761345015,-0.8325822191217009,-83.2582219121701,0.7734591889498628,101.77676785888666,8,6,24,0.4583333333333333,-40.306700434477776,-1.679445851436574,0.5748549729400958,29,0.5517241379310345,-3.820157178972375,-0.13172955789559915,0.9617902220961887,-1.679445851436574,2,0,False,False
