partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,side,signal_level,k,visit_no,signal_bar_start,signal_ts,same_visits_at_signal,opp_visits_at_signal,structural_outcome,entry_depth,entry_fraction_from_low,planned_entry_px,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
development,LONDON_TO_NEWYORK,2024-04-26,2024-04-26 08:00:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 20:00:00+00:00,64544.8,63700.0,HIGH,2024-04-26 14:10:00+00:00,2024-04-26 14:15:00+00:00,LONG,HIGH,1,1,2024-04-26 13:55:00+00:00,2024-04-26 14:00:00+00:00,1,1,TARGET_BREAK,SHALLOW,0.75,64333.600000000006,63700.0,64544.8,0.33333333333332565,True,2024-04-26 14:00:00+00:00,64333.600000000006,2024-04-26 14:10:00+00:00,64544.8,TP_RANGE_EDGE,0.0032828879465784944,1.2414439732892473,10.0
development,LONDON_TO_NEWYORK,2024-04-26,2024-04-26 08:00:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 20:00:00+00:00,64544.8,63700.0,HIGH,2024-04-26 14:10:00+00:00,2024-04-26 14:15:00+00:00,LONG,HIGH,1,1,2024-04-26 13:55:00+00:00,2024-04-26 14:00:00+00:00,1,1,TARGET_BREAK,MID,0.5,64122.4,63700.0,64544.8,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-26,2024-04-26 08:00:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 20:00:00+00:00,64544.8,63700.0,HIGH,2024-04-26 14:10:00+00:00,2024-04-26 14:15:00+00:00,LONG,HIGH,1,1,2024-04-26 13:55:00+00:00,2024-04-26 14:00:00+00:00,1,1,TARGET_BREAK,DEEP,0.25,63911.2,63700.0,64544.8,3.000000000000069,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-26,2024-04-26 08:00:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 13:30:00+00:00,2024-04-26 20:00:00+00:00,64544.8,63700.0,HIGH,2024-04-26 14:10:00+00:00,2024-04-26 14:15:00+00:00,LONG,HIGH,1,1,2024-04-26 13:55:00+00:00,2024-04-26 14:00:00+00:00,1,1,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,63784.48,63700.0,64544.8,8.999999999999655,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-30,2024-04-30 08:00:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 20:00:00+00:00,63220.4,60714.0,LOW,2024-04-30 14:10:00+00:00,2024-04-30 14:15:00+00:00,SHORT,LOW,1,1,2024-04-30 14:00:00+00:00,2024-04-30 14:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,61340.6,63220.4,60714.0,0.33333333333333204,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-30,2024-04-30 08:00:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 20:00:00+00:00,63220.4,60714.0,LOW,2024-04-30 14:10:00+00:00,2024-04-30 14:15:00+00:00,SHORT,LOW,1,1,2024-04-30 14:00:00+00:00,2024-04-30 14:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,61967.2,63220.4,60714.0,0.9999999999999942,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-30,2024-04-30 08:00:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 20:00:00+00:00,63220.4,60714.0,LOW,2024-04-30 14:10:00+00:00,2024-04-30 14:15:00+00:00,SHORT,LOW,1,1,2024-04-30 14:00:00+00:00,2024-04-30 14:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,62593.8,63220.4,60714.0,3.0000000000000115,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-04-30,2024-04-30 08:00:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 13:30:00+00:00,2024-04-30 20:00:00+00:00,63220.4,60714.0,LOW,2024-04-30 14:10:00+00:00,2024-04-30 14:15:00+00:00,SHORT,LOW,1,1,2024-04-30 14:00:00+00:00,2024-04-30 14:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,62969.76,63220.4,60714.0,9.000000000000028,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-01,2024-05-01 00:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 13:30:00+00:00,60816.7,57030.0,LOW,2024-05-01 08:15:00+00:00,2024-05-01 08:20:00+00:00,SHORT,LOW,1,1,2024-05-01 08:05:00+00:00,2024-05-01 08:10:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,57976.675,60816.7,57030.0,0.33333333333333504,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-01,2024-05-01 00:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 13:30:00+00:00,60816.7,57030.0,LOW,2024-05-01 08:15:00+00:00,2024-05-01 08:20:00+00:00,SHORT,LOW,1,1,2024-05-01 08:05:00+00:00,2024-05-01 08:10:00+00:00,1,0,TARGET_BREAK,MID,0.5,58923.35,60816.7,57030.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-01,2024-05-01 00:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 13:30:00+00:00,60816.7,57030.0,LOW,2024-05-01 08:15:00+00:00,2024-05-01 08:20:00+00:00,SHORT,LOW,1,1,2024-05-01 08:05:00+00:00,2024-05-01 08:10:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,59870.024999999994,60816.7,57030.0,2.9999999999999845,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-01,2024-05-01 00:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 13:30:00+00:00,60816.7,57030.0,LOW,2024-05-01 08:15:00+00:00,2024-05-01 08:20:00+00:00,SHORT,LOW,1,1,2024-05-01 08:05:00+00:00,2024-05-01 08:10:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,60438.03,60816.7,57030.0,9.000000000000039,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-02,2024-05-02 00:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,58571.1,56951.6,HIGH,2024-05-02 12:05:00+00:00,2024-05-02 12:10:00+00:00,LONG,HIGH,1,1,2024-05-02 11:40:00+00:00,2024-05-02 11:45:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,58166.225,56951.6,58571.1,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-02,2024-05-02 00:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,58571.1,56951.6,HIGH,2024-05-02 12:05:00+00:00,2024-05-02 12:10:00+00:00,LONG,HIGH,1,1,2024-05-02 11:40:00+00:00,2024-05-02 11:45:00+00:00,1,0,TARGET_BREAK,MID,0.5,57761.35,56951.6,58571.1,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-02,2024-05-02 00:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,58571.1,56951.6,HIGH,2024-05-02 12:05:00+00:00,2024-05-02 12:10:00+00:00,LONG,HIGH,1,1,2024-05-02 11:40:00+00:00,2024-05-02 11:45:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,57356.475,56951.6,58571.1,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-02,2024-05-02 00:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,58571.1,56951.6,HIGH,2024-05-02 12:05:00+00:00,2024-05-02 12:10:00+00:00,LONG,HIGH,1,1,2024-05-02 11:40:00+00:00,2024-05-02 11:45:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,57113.549999999996,56951.6,58571.1,9.00000000000018,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-02,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 20:00:00+00:00,59089.5,57542.4,HIGH,2024-05-02 14:40:00+00:00,2024-05-02 14:45:00+00:00,LONG,HIGH,1,1,2024-05-02 14:35:00+00:00,2024-05-02 14:40:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,58702.725,57542.4,59089.5,0.3333333333333354,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-02,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 20:00:00+00:00,59089.5,57542.4,HIGH,2024-05-02 14:40:00+00:00,2024-05-02 14:45:00+00:00,LONG,HIGH,1,1,2024-05-02 14:35:00+00:00,2024-05-02 14:40:00+00:00,1,0,TARGET_BREAK,MID,0.5,58315.95,57542.4,59089.5,1.0000000000000093,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-02,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 20:00:00+00:00,59089.5,57542.4,HIGH,2024-05-02 14:40:00+00:00,2024-05-02 14:45:00+00:00,LONG,HIGH,1,1,2024-05-02 14:35:00+00:00,2024-05-02 14:40:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,57929.175,57542.4,59089.5,2.9999999999999813,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-02,2024-05-02 08:00:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 13:30:00+00:00,2024-05-02 20:00:00+00:00,59089.5,57542.4,HIGH,2024-05-02 14:40:00+00:00,2024-05-02 14:45:00+00:00,LONG,HIGH,1,1,2024-05-02 14:35:00+00:00,2024-05-02 14:40:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,57697.11,57542.4,59089.5,9.000000000000046,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-06,2024-05-06 00:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 13:30:00+00:00,64564.5,63666.0,HIGH,2024-05-06 08:15:00+00:00,2024-05-06 08:20:00+00:00,LONG,HIGH,1,1,2024-05-06 08:00:00+00:00,2024-05-06 08:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,64339.875,63666.0,64564.5,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-06,2024-05-06 00:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 13:30:00+00:00,64564.5,63666.0,HIGH,2024-05-06 08:15:00+00:00,2024-05-06 08:20:00+00:00,LONG,HIGH,1,1,2024-05-06 08:00:00+00:00,2024-05-06 08:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,64115.25,63666.0,64564.5,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-06,2024-05-06 00:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 13:30:00+00:00,64564.5,63666.0,HIGH,2024-05-06 08:15:00+00:00,2024-05-06 08:20:00+00:00,LONG,HIGH,1,1,2024-05-06 08:00:00+00:00,2024-05-06 08:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,63890.625,63666.0,64564.5,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-06,2024-05-06 00:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 08:00:00+00:00,2024-05-06 13:30:00+00:00,64564.5,63666.0,HIGH,2024-05-06 08:15:00+00:00,2024-05-06 08:20:00+00:00,LONG,HIGH,1,1,2024-05-06 08:00:00+00:00,2024-05-06 08:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,63755.85,63666.0,64564.5,9.000000000000162,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-08,2024-05-08 00:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,62994.9,62036.1,LOW,2024-05-08 13:05:00+00:00,2024-05-08 13:10:00+00:00,SHORT,LOW,1,1,2024-05-08 08:10:00+00:00,2024-05-08 08:15:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,62275.8,62994.9,62036.1,0.3333333333333401,True,2024-05-08 08:20:00+00:00,62275.8,2024-05-08 13:05:00+00:00,62036.1,TP_RANGE_EDGE,0.003849007158478912,1.5245035792394561,285.0
development,ASIA_TO_LONDON,2024-05-08,2024-05-08 00:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,62994.9,62036.1,LOW,2024-05-08 13:05:00+00:00,2024-05-08 13:10:00+00:00,SHORT,LOW,1,1,2024-05-08 08:10:00+00:00,2024-05-08 08:15:00+00:00,1,0,TARGET_BREAK,MID,0.5,62515.5,62994.9,62036.1,1.0,True,2024-05-08 10:30:00+00:00,62515.5,2024-05-08 13:05:00+00:00,62036.1,TP_RANGE_EDGE,0.007668498212443309,3.4342491062216545,155.0
development,ASIA_TO_LONDON,2024-05-08,2024-05-08 00:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,62994.9,62036.1,LOW,2024-05-08 13:05:00+00:00,2024-05-08 13:10:00+00:00,SHORT,LOW,1,1,2024-05-08 08:10:00+00:00,2024-05-08 08:15:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,62755.2,62994.9,62036.1,2.999999999999939,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-08,2024-05-08 00:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,62994.9,62036.1,LOW,2024-05-08 13:05:00+00:00,2024-05-08 13:10:00+00:00,SHORT,LOW,1,1,2024-05-08 08:10:00+00:00,2024-05-08 08:15:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,62899.020000000004,62994.9,62036.1,9.000000000000304,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-08,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 20:00:00+00:00,62517.6,61800.0,HIGH,2024-05-08 14:20:00+00:00,2024-05-08 14:25:00+00:00,SHORT,LOW,1,1,2024-05-08 13:40:00+00:00,2024-05-08 13:45:00+00:00,1,0,OPPOSITE_BREAK,SHALLOW,0.25,61979.4,62517.6,61800.0,0.33333333333333787,True,2024-05-08 13:45:00+00:00,61979.4,2024-05-08 14:20:00+00:00,62517.6,SL_RANGE_EDGE,-0.008683530334272271,-4.741765167136136,35.0
development,LONDON_TO_NEWYORK,2024-05-08,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 20:00:00+00:00,62517.6,61800.0,HIGH,2024-05-08 14:20:00+00:00,2024-05-08 14:25:00+00:00,SHORT,LOW,1,1,2024-05-08 13:40:00+00:00,2024-05-08 13:45:00+00:00,1,0,OPPOSITE_BREAK,MID,0.5,62158.8,62517.6,61800.0,1.0000000000000202,True,2024-05-08 13:55:00+00:00,62158.8,2024-05-08 14:20:00+00:00,62517.6,SL_RANGE_EDGE,-0.0057723122067991905,-3.286156103399595,25.0
development,LONDON_TO_NEWYORK,2024-05-08,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 20:00:00+00:00,62517.6,61800.0,HIGH,2024-05-08 14:20:00+00:00,2024-05-08 14:25:00+00:00,SHORT,LOW,1,1,2024-05-08 13:40:00+00:00,2024-05-08 13:45:00+00:00,1,0,OPPOSITE_BREAK,DEEP,0.75,62338.2,62517.6,61800.0,2.9999999999999596,True,2024-05-08 13:55:00+00:00,62338.2,2024-05-08 14:20:00+00:00,62517.6,SL_RANGE_EDGE,-0.0028778501785422517,-1.8389250892711257,25.0
development,LONDON_TO_NEWYORK,2024-05-08,2024-05-08 08:00:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 13:30:00+00:00,2024-05-08 20:00:00+00:00,62517.6,61800.0,HIGH,2024-05-08 14:20:00+00:00,2024-05-08 14:25:00+00:00,SHORT,LOW,1,1,2024-05-08 13:40:00+00:00,2024-05-08 13:45:00+00:00,1,0,OPPOSITE_BREAK,NEAR_OPPOSITE_EDGE,0.9,62445.84,62517.6,61800.0,8.999999999999696,True,2024-05-08 13:55:00+00:00,62445.84,2024-05-08 14:20:00+00:00,62517.6,SL_RANGE_EDGE,-0.0011491558124607781,-0.9745779062303891,25.0
development,LONDON_TO_NEWYORK,2024-05-10,2024-05-10 08:00:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 20:00:00+00:00,63446.5,62758.7,LOW,2024-05-10 14:05:00+00:00,2024-05-10 14:10:00+00:00,SHORT,LOW,1,1,2024-05-10 14:00:00+00:00,2024-05-10 14:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,62930.649999999994,63446.5,62758.7,0.33333333333332393,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-10,2024-05-10 08:00:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 20:00:00+00:00,63446.5,62758.7,LOW,2024-05-10 14:05:00+00:00,2024-05-10 14:10:00+00:00,SHORT,LOW,1,1,2024-05-10 14:00:00+00:00,2024-05-10 14:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,63102.6,63446.5,62758.7,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-10,2024-05-10 08:00:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 20:00:00+00:00,63446.5,62758.7,LOW,2024-05-10 14:05:00+00:00,2024-05-10 14:10:00+00:00,SHORT,LOW,1,1,2024-05-10 14:00:00+00:00,2024-05-10 14:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,63274.55,63446.5,62758.7,3.000000000000085,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-10,2024-05-10 08:00:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 13:30:00+00:00,2024-05-10 20:00:00+00:00,63446.5,62758.7,LOW,2024-05-10 14:05:00+00:00,2024-05-10 14:10:00+00:00,SHORT,LOW,1,1,2024-05-10 14:00:00+00:00,2024-05-10 14:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,63377.72,63446.5,62758.7,9.000000000000211,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-13,2024-05-13 00:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,62426.0,60750.0,HIGH,2024-05-13 08:05:00+00:00,2024-05-13 08:10:00+00:00,LONG,HIGH,1,1,2024-05-13 08:00:00+00:00,2024-05-13 08:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,62007.0,60750.0,62426.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-13,2024-05-13 00:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,62426.0,60750.0,HIGH,2024-05-13 08:05:00+00:00,2024-05-13 08:10:00+00:00,LONG,HIGH,1,1,2024-05-13 08:00:00+00:00,2024-05-13 08:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,61588.0,60750.0,62426.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-13,2024-05-13 00:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,62426.0,60750.0,HIGH,2024-05-13 08:05:00+00:00,2024-05-13 08:10:00+00:00,LONG,HIGH,1,1,2024-05-13 08:00:00+00:00,2024-05-13 08:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,61169.0,60750.0,62426.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-13,2024-05-13 00:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,62426.0,60750.0,HIGH,2024-05-13 08:05:00+00:00,2024-05-13 08:10:00+00:00,LONG,HIGH,1,1,2024-05-13 08:00:00+00:00,2024-05-13 08:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,60917.6,60750.0,62426.0,9.000000000000087,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-13,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 20:00:00+00:00,63289.3,62296.5,HIGH,2024-05-13 16:30:00+00:00,2024-05-13 16:35:00+00:00,LONG,HIGH,1,1,2024-05-13 16:25:00+00:00,2024-05-13 16:30:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,63041.100000000006,62296.5,63289.3,0.3333333333333268,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-13,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 20:00:00+00:00,63289.3,62296.5,HIGH,2024-05-13 16:30:00+00:00,2024-05-13 16:35:00+00:00,LONG,HIGH,1,1,2024-05-13 16:25:00+00:00,2024-05-13 16:30:00+00:00,1,0,TARGET_BREAK,MID,0.5,62792.9,62296.5,63289.3,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-13,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 20:00:00+00:00,63289.3,62296.5,HIGH,2024-05-13 16:30:00+00:00,2024-05-13 16:35:00+00:00,LONG,HIGH,1,1,2024-05-13 16:25:00+00:00,2024-05-13 16:30:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,62544.7,62296.5,63289.3,3.0000000000000586,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-13,2024-05-13 08:00:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 13:30:00+00:00,2024-05-13 20:00:00+00:00,63289.3,62296.5,HIGH,2024-05-13 16:30:00+00:00,2024-05-13 16:35:00+00:00,LONG,HIGH,1,1,2024-05-13 16:25:00+00:00,2024-05-13 16:30:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,62395.78,62296.5,63289.3,9.000000000000147,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2024-05-14,2024-05-14 00:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,63099.6,61373.2,,,,SHORT,LOW,1,1,2024-05-14 12:30:00+00:00,2024-05-14 12:35:00+00:00,1,0,NO_BREAK,SHALLOW,0.25,61804.799999999996,63099.6,61373.2,0.3333333333333315,True,2024-05-14 12:40:00+00:00,61804.799999999996,2024-05-14 13:30:00+00:00,61953.1,TIME_EXIT_SESSION_END,-0.0023994900072485947,-1.5997450036242973,50.0
development,ASIA_TO_LONDON,2024-05-14,2024-05-14 00:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,63099.6,61373.2,,,,SHORT,LOW,1,1,2024-05-14 12:30:00+00:00,2024-05-14 12:35:00+00:00,1,0,NO_BREAK,MID,0.5,62236.399999999994,63099.6,61373.2,0.9999999999999916,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2024-05-14,2024-05-14 00:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,63099.6,61373.2,,,,SHORT,LOW,1,1,2024-05-14 12:30:00+00:00,2024-05-14 12:35:00+00:00,1,0,NO_BREAK,DEEP,0.75,62668.0,63099.6,61373.2,3.000000000000017,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2024-05-14,2024-05-14 00:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,63099.6,61373.2,,,,SHORT,LOW,1,1,2024-05-14 12:30:00+00:00,2024-05-14 12:35:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.9,62926.96,63099.6,61373.2,9.000000000000043,False,,,,,NO_FILL,,,
development,LONDON_TO_NEWYORK,2024-05-14,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,2024-05-14 13:30:00+00:00,2024-05-14 20:00:00+00:00,62086.8,60950.0,,,,LONG,HIGH,1,1,2024-05-14 14:30:00+00:00,2024-05-14 14:35:00+00:00,1,0,NO_BREAK,SHALLOW,0.75,61802.600000000006,60950.0,62086.8,0.33333333333332765,True,2024-05-14 14:35:00+00:00,61802.600000000006,2024-05-14 20:00:00+00:00,61563.6,TIME_EXIT_SESSION_END,-0.0038671512201753355,-2.3335756100876677,325.0
development,LONDON_TO_NEWYORK,2024-05-14,2024-05-14 08:00:00+00:00,2024-05-14 13:30:00+00:00,2024-05-14 13:30:00+00:00,2024-05-14 20:00:00+00:00,62086.8,60950.0,,,,LONG,HIGH,1,1,2024-05-14 14:30:00+00:00,2024-05-14 14:35:00+00:00,1,0,NO_BREAK,MID,0.5,61518.4,60950.0,62086.8,1.0,True,2024-05-14 14:50:00+00:00,61518.4,2024-05-14 20:00:00+00:00,61563.6,TIME_EXIT_SESSION_END,0.0007347395250851818,-0.03263023745740912,310.0
