partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,base_filled,base_fill_ts,base_cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10,gate,gate_pass,filled,fill_ts,cancel_reason,rebreak_after_fill,t10_after_fill,high_failure_after_fill,unresolved_after_fill
development,BEAR,04-08,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 07:55:00+00:00,28368.9,28076.1,292.8000000000029,28090.739999999998,28046.82,True,2023-04-21 07:55:00+00:00,,True,2023-04-21 08:15:00+00:00,True,2023-04-21 08:35:00+00:00,False,,False,0.0,20.0,40.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 07:55:00+00:00,28368.9,28076.1,292.8000000000029,28090.739999999998,28046.82,True,2023-04-21 07:55:00+00:00,,True,2023-04-21 08:15:00+00:00,True,2023-04-21 08:35:00+00:00,False,,False,0.0,20.0,40.0,QUICK_RECLAIM,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 07:55:00+00:00,28368.9,28076.1,292.8000000000029,28090.739999999998,28046.82,True,2023-04-21 07:55:00+00:00,,True,2023-04-21 08:15:00+00:00,True,2023-04-21 08:35:00+00:00,False,,False,0.0,20.0,40.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,BASE,True,False,,LOW_BREAK_BEFORE_FILL,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,WEAK_C05,True,False,,LOW_BREAK_BEFORE_FILL,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,WEAK_C10,True,False,,LOW_BREAK_BEFORE_FILL,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,NOT_STRONG_BODY,True,False,,LOW_BREAK_BEFORE_FILL,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,QUICK_RECLAIM,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,27971.68,27919.84,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,TIME_LEFT_120,True,False,,LOW_BREAK_BEFORE_FILL,False,False,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,BASE,True,True,2023-04-23 15:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,WEAK_C05,True,True,2023-04-23 15:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,WEAK_C10,True,True,2023-04-23 15:55:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,QUICK_RECLAIM,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,27478.230000000003,27433.74,True,2023-04-23 15:55:00+00:00,,True,2023-04-23 16:00:00+00:00,True,2023-04-23 16:10:00+00:00,False,,False,0.0,5.0,15.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,BASE,True,True,2023-04-24 07:30:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,WEAK_C10,True,True,2023-04-24 07:30:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,NOT_STRONG_BODY,True,True,2023-04-24 07:30:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,QUICK_RECLAIM,True,True,2023-04-24 07:30:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,27439.5,27351.0,True,2023-04-24 07:30:00+00:00,,True,2023-04-24 08:25:00+00:00,True,2023-04-24 08:35:00+00:00,False,,False,0.0,55.0,65.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,BASE,True,True,2023-04-30 20:20:00+00:00,,True,True,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,WEAK_C10,True,True,2023-04-30 20:20:00+00:00,,True,True,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,NOT_STRONG_BODY,True,True,2023-04-30 20:20:00+00:00,,True,True,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,QUICK_RECLAIM,True,True,2023-04-30 20:20:00+00:00,,True,True,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,29233.0,29134.0,True,2023-04-30 20:20:00+00:00,,True,2023-05-01 01:25:00+00:00,True,2023-05-01 01:40:00+00:00,False,,False,0.0,305.0,320.0,TIME_LEFT_120,True,True,2023-04-30 20:20:00+00:00,,True,True,False,False
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,BASE,True,True,2023-05-01 21:05:00+00:00,,True,False,False,True
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,WEAK_C05,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,WEAK_C10,True,True,2023-05-01 21:05:00+00:00,,True,False,False,True
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,QUICK_RECLAIM,True,True,2023-05-01 21:05:00+00:00,,True,False,False,True
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,27811.115,27717.77,True,2023-05-01 21:05:00+00:00,,True,2023-05-01 21:10:00+00:00,False,,False,,True,0.0,5.0,,TIME_LEFT_120,True,True,2023-05-01 21:05:00+00:00,,True,False,False,True
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,BASE,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,WEAK_C05,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,WEAK_C10,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,NOT_STRONG_BODY,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,QUICK_RECLAIM,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000143,28527.195,28490.61,True,2023-05-03 12:20:00+00:00,,True,2023-05-03 12:25:00+00:00,True,2023-05-03 12:30:00+00:00,False,,False,0.0,5.0,10.0,TIME_LEFT_120,True,True,2023-05-03 12:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,BASE,True,True,2023-05-07 19:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,WEAK_C05,True,True,2023-05-07 19:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,WEAK_C10,True,True,2023-05-07 19:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,NOT_STRONG_BODY,True,True,2023-05-07 19:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,QUICK_RECLAIM,True,True,2023-05-07 19:20:00+00:00,,True,True,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,28838.165,28798.67,True,2023-05-07 19:20:00+00:00,,True,2023-05-07 21:45:00+00:00,True,2023-05-07 21:50:00+00:00,False,,False,0.0,145.0,150.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,BASE,True,True,2023-05-07 22:15:00+00:00,,True,True,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,WEAK_C05,True,True,2023-05-07 22:15:00+00:00,,True,True,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,WEAK_C10,True,True,2023-05-07 22:15:00+00:00,,True,True,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,QUICK_RECLAIM,True,True,2023-05-07 22:15:00+00:00,,True,True,False,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,28766.914999999997,28726.969999999998,True,2023-05-07 22:15:00+00:00,,True,2023-05-07 22:45:00+00:00,True,2023-05-07 23:00:00+00:00,False,,False,0.0,30.0,45.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,BASE,True,True,2023-05-08 09:20:00+00:00,,True,True,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,WEAK_C05,True,True,2023-05-08 09:20:00+00:00,,True,True,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,WEAK_C10,True,True,2023-05-08 09:20:00+00:00,,True,True,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,QUICK_RECLAIM,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,27822.45,27755.1,True,2023-05-08 09:20:00+00:00,,True,2023-05-08 12:55:00+00:00,True,2023-05-08 13:00:00+00:00,False,,False,0.0,215.0,220.0,TIME_LEFT_120,True,True,2023-05-08 09:20:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,BASE,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,WEAK_C05,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,WEAK_C10,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,NOT_STRONG_BODY,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,QUICK_RECLAIM,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999852,26739.93,26710.14,True,2023-05-14 01:00:00+00:00,,True,2023-05-14 01:05:00+00:00,True,2023-05-14 01:10:00+00:00,False,,False,0.0,5.0,10.0,TIME_LEFT_120,True,True,2023-05-14 01:00:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,BASE,True,True,2023-05-17 06:45:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,WEAK_C05,True,True,2023-05-17 06:45:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,WEAK_C10,True,True,2023-05-17 06:45:00+00:00,,True,True,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,NOT_STRONG_BODY,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,QUICK_RECLAIM,False,False,,GATE_REJECT,False,False,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,26983.14,26942.82,True,2023-05-17 06:45:00+00:00,,True,2023-05-17 07:35:00+00:00,True,2023-05-17 07:40:00+00:00,False,,False,5.0,50.0,55.0,TIME_LEFT_120,False,False,,GATE_REJECT,False,False,False,False
