date_utc,year,london_high,london_low,range,ny_open,ny_close,ny_return,direction,high_close_break,low_close_break,first_boundary_break,first_high_break_bar_start,first_low_break_bar_start,max_up_extension_r,max_down_extension_r
2021-05-10,2021,58695.57,57446.09,1249.4800000000032,57686.51,55828.14,-0.03221498405779799,DOWN,False,True,LOW_FIRST,,2021-05-10 14:20:00+00:00,0.0,1.4774866344399205
2021-05-11,2021,56262.61,54821.0,1441.6100000000006,55044.67,56657.12,0.029293481094536666,UP,True,False,HIGH_FIRST,2021-05-11 16:05:00+00:00,,0.44814478256949014,0.0
2021-05-12,2021,57265.0,55867.0,1398.0,55950.3,54468.36,-0.026486721250824408,DOWN,False,True,LOW_FIRST,,2021-05-12 15:05:00+00:00,0.0,1.6531831187410597
2021-05-13,2021,50963.89,48500.0,2463.8899999999994,50007.74,48635.63,-0.027437952604936755,DOWN,False,True,LOW_FIRST,,2021-05-13 17:00:00+00:00,0.0,0.6108348992852762
2021-05-14,2021,51000.0,49941.05,1058.949999999997,50384.92,50188.78,-0.0038928314265458397,DOWN,True,False,HIGH_FIRST,2021-05-14 15:00:00+00:00,,0.5033287690636965,0.0
2021-05-17,2021,45874.2,44428.0,1446.199999999997,44610.83,44246.97,-0.008156315405922765,DOWN,False,True,LOW_FIRST,,2021-05-17 14:10:00+00:00,0.0,1.5744710275204015
2021-05-18,2021,45692.56,43300.0,2392.5599999999977,43654.97,43283.16,-0.008517014213960006,DOWN,False,True,LOW_FIRST,,2021-05-18 14:00:00+00:00,0.0,0.3761661149563651
2021-05-19,2021,40853.0,28688.0,12165.0,33258.91,39340.27,0.18284904706738714,UP,False,False,NONE,,,0.0,0.0
2021-05-20,2021,42460.0,38737.2,3722.800000000003,42263.6,40089.34,-0.051445215267984845,DOWN,False,True,LOW_FIRST,,2021-05-20 16:40:00+00:00,0.0,0.17339636832491573
2021-05-21,2021,41583.05,39257.13,2325.9200000000055,41071.49,36043.11,-0.12242993862652651,DOWN,True,True,HIGH_FIRST,2021-05-21 14:05:00+00:00,2021-05-21 14:15:00+00:00,0.06759045882919393,1.6313243791703866
2021-05-24,2021,38600.0,35860.42,2739.5800000000017,37828.57,39563.58,0.0458650697078955,UP,True,False,HIGH_FIRST,2021-05-24 19:40:00+00:00,,0.43011337504289016,0.0
2021-05-25,2021,39122.77,36439.32,2683.449999999997,37671.61,37293.26,-0.010043372183986765,DOWN,False,False,NONE,,,0.0,0.0
2021-05-26,2021,40900.0,39247.0,1653.0,39356.9,38474.08,-0.022431136598665025,DOWN,False,True,LOW_FIRST,,2021-05-26 13:35:00+00:00,0.0,0.8148820326678766
2021-05-27,2021,40438.82,37820.0,2618.8199999999997,40256.02,38774.19,-0.03681014665632609,DOWN,False,False,NONE,,,0.0,0.0
2021-05-28,2021,37264.0,35122.0,2142.0,36712.54,35799.22,-0.024877603129611847,DOWN,False,False,NONE,,,0.0,0.0
2021-05-31,2021,37282.81,35592.75,1690.0599999999977,36981.25,36858.83,-0.0033103261788067773,DOWN,True,False,HIGH_FIRST,2021-05-31 16:15:00+00:00,,0.09537531211909787,0.0
2021-06-01,2021,36937.92,35500.0,1437.9199999999983,36516.55,35969.61,-0.014977866200394097,DOWN,True,False,HIGH_FIRST,2021-06-01 13:40:00+00:00,,0.36502030711027267,0.0
2021-06-02,2021,37770.0,36851.0,919.0,37669.17,37890.0,0.005862353749764182,UP,True,False,HIGH_FIRST,2021-06-02 14:25:00+00:00,,0.5037976060935777,0.0
2021-06-03,2021,39470.0,38514.18,955.8199999999997,38844.1,38612.05,-0.0059738802031710225,DOWN,False,True,LOW_FIRST,,2021-06-03 13:40:00+00:00,0.0,0.16130652214852204
2021-06-04,2021,37191.0,35552.51,1638.489999999998,36808.7,36798.91,-0.00026596972998216284,DOWN,False,False,NONE,,,0.03722940024046535,0.0
2021-06-07,2021,36799.0,35903.03,895.9700000000012,36523.79,35642.68,-0.02412427625939151,DOWN,False,True,LOW_FIRST,,2021-06-07 16:20:00+00:00,0.0,0.613335267921915
2021-06-08,2021,33350.0,32532.5,817.5,32637.51,32838.29,0.006151817341457866,UP,False,True,LOW_FIRST,,2021-06-08 13:50:00+00:00,0.0,1.9125382262996942
2021-06-09,2021,35415.0,33783.01,1631.989999999998,34900.56,36222.21,0.03786901986672997,UP,True,False,HIGH_FIRST,2021-06-09 15:00:00+00:00,,1.013247630193814,0.0
2021-06-10,2021,38489.0,36229.23,2259.769999999997,37556.15,36664.55,-0.02374045262893021,DOWN,False,False,NONE,,,0.0,0.05508082680980867
2021-06-11,2021,37679.54,36890.58,788.9599999999991,37395.37,37223.56,-0.004594419041715758,DOWN,False,True,LOW_FIRST,,2021-06-11 15:20:00+00:00,0.0,0.49493003447577016
2021-06-14,2021,40700.0,38790.0,1910.0,40483.1,39709.57,-0.019107479417337037,DOWN,True,False,HIGH_FIRST,2021-06-14 14:15:00+00:00,,0.15706806282722513,0.0
2021-06-15,2021,40464.41,39527.0,937.4100000000035,40251.8,39950.0,-0.0074978013405612165,DOWN,True,False,HIGH_FIRST,2021-06-15 17:55:00+00:00,,1.0119264782752402,0.0
2021-06-16,2021,40259.22,38860.0,1399.2200000000012,39330.91,38677.45,-0.016614413447337162,DOWN,False,True,LOW_FIRST,,2021-06-16 14:50:00+00:00,0.0,0.4216634982347304
2021-06-17,2021,39565.0,38605.0,960.0,38750.01,37682.27,-0.027554573534303684,DOWN,False,True,LOW_FIRST,,2021-06-17 14:00:00+00:00,0.0,1.1459270833333297
2021-06-18,2021,38000.0,37049.57,950.4300000000003,37173.33,35305.16,-0.050255653717328985,DOWN,False,True,LOW_FIRST,,2021-06-18 14:05:00+00:00,0.0,2.0512504866218437
2021-06-21,2021,33555.0,31666.0,1889.0,32527.89,32544.12,0.0004989564340016628,UP,False,False,NONE,,,0.0,0.0
2021-06-22,2021,32654.47,29250.0,3404.470000000001,29852.83,32388.97,0.08495475973299671,UP,True,True,LOW_FIRST,2021-06-22 17:50:00+00:00,2021-06-22 13:45:00+00:00,0.18197546167244788,0.1380508566678518
2021-06-23,2021,34867.77,33605.0,1262.7699999999968,34611.29,32872.72,-0.05023129735990772,DOWN,False,True,LOW_FIRST,,2021-06-23 15:10:00+00:00,0.0,0.5939323867370954
2021-06-24,2021,34300.68,32804.29,1496.3899999999994,33888.96,34839.0,0.02803390838786446,UP,True,False,HIGH_FIRST,2021-06-24 15:10:00+00:00,,0.7391522263581005,0.0
2021-06-25,2021,34479.1,32637.0,1842.0999999999985,32883.41,32192.38,-0.02101454806542269,DOWN,False,True,LOW_FIRST,,2021-06-25 15:00:00+00:00,0.0,0.6329732370663921
2021-06-28,2021,35136.14,33855.0,1281.1399999999994,34480.87,34425.01,-0.0016200287289734883,DOWN,False,False,NONE,,,0.0,0.0
2021-06-29,2021,36341.37,34711.72,1629.6500000000015,36328.12,36375.62,0.0013075270616811352,UP,True,False,HIGH_FIRST,2021-06-29 13:35:00+00:00,,0.17281624888779623,0.0
2021-06-30,2021,35328.0,34401.0,927.0,34611.78,34747.31,0.0039157188679692645,UP,False,True,LOW_FIRST,,2021-06-30 15:00:00+00:00,0.0,0.3864724919093873
2021-07-01,2021,33844.0,32968.0,876.0,33669.23,33072.19,-0.017732511257311234,DOWN,False,True,LOW_FIRST,,2021-07-01 19:20:00+00:00,0.0,0.3378538812785378
2021-07-02,2021,33600.0,32751.0,849.0,33320.83,33300.34,-0.0006149306604908977,DOWN,True,False,HIGH_FIRST,2021-07-02 14:55:00+00:00,,0.22143698468786807,0.0
2021-07-05,2021,34538.0,33290.0,1248.0,33617.53,34098.7,0.014313068211733615,UP,False,True,LOW_FIRST,,2021-07-05 17:40:00+00:00,0.0,0.20673076923076922
2021-07-06,2021,35120.0,33700.0,1420.0,34283.92,33999.39,-0.008299225992826953,DOWN,False,True,LOW_FIRST,,2021-07-06 17:10:00+00:00,0.0,0.14084507042253522
2021-07-07,2021,35089.56,34447.6,641.9599999999991,34724.59,34610.55,-0.0032841280487398983,DOWN,False,False,NONE,,,0.0,0.06416287619165541
2021-07-08,2021,32968.0,32066.0,902.0,32535.65,32984.99,0.01381069688172798,UP,True,False,HIGH_FIRST,2021-07-08 19:50:00+00:00,,0.2516629711751663,0.0
2021-07-09,2021,33272.77,32588.0,684.7699999999968,33256.76,33420.44,0.004921706143352411,UP,True,False,HIGH_FIRST,2021-07-09 13:30:00+00:00,,0.6239029163076729,0.0
2021-07-12,2021,34450.0,33340.0,1110.0,33401.15,32828.59,-0.017141924754087934,DOWN,False,True,LOW_FIRST,,2021-07-12 16:10:00+00:00,0.0,0.5635855855855871
2021-07-13,2021,33329.84,32259.0,1070.8399999999965,32529.23,32306.71,-0.006840616885183004,DOWN,False,False,NONE,,,0.0,0.028949236113705222
2021-07-14,2021,32888.0,31556.02,1331.9799999999996,32697.19,32717.98,0.0006358344554990847,UP,True,False,HIGH_FIRST,2021-07-14 18:35:00+00:00,,0.21657232090572026,0.0
2021-07-15,2021,32620.0,31401.2,1218.7999999999993,31740.92,31513.98,-0.00714976125455713,DOWN,False,True,LOW_FIRST,,2021-07-15 17:05:00+00:00,0.0,0.2143091565474244
2021-07-16,2021,31955.87,31018.59,937.2799999999988,31849.44,31898.02,0.0015253015437635131,UP,True,False,HIGH_FIRST,2021-07-16 15:30:00+00:00,,0.3084777227722787,0.0
2021-07-19,2021,31659.44,30550.0,1109.4399999999987,30723.91,30734.99,0.0003606311826849229,UP,False,False,NONE,,,0.0,0.17236623882318988
2021-07-20,2021,29868.2,29250.0,618.2000000000007,29559.1,29754.88,0.006623341035417285,UP,True,False,HIGH_FIRST,2021-07-20 15:25:00+00:00,,0.1776124231640232,0.012552571983174362
2021-07-21,2021,31745.2,30700.0,1045.2000000000007,31485.92,31618.46,0.004209500627582186,UP,True,False,HIGH_FIRST,2021-07-21 14:40:00+00:00,,1.0894565633371602,0.0
2021-07-22,2021,32240.0,31700.0,540.0,32123.0,32348.11,0.007007751455343492,UP,True,False,HIGH_FIRST,2021-07-22 14:55:00+00:00,,0.6360740740740732,0.0
2021-07-23,2021,32520.44,32200.0,320.4399999999987,32393.94,32221.12,-0.005334948450234855,DOWN,True,True,HIGH_FIRST,2021-07-23 13:50:00+00:00,2021-07-23 16:00:00+00:00,0.24822119585570215,0.7152040943702448
2021-07-26,2021,38882.89,37666.0,1216.8899999999994,38277.19,39358.4,0.028246848841307237,UP,True,False,HIGH_FIRST,2021-07-26 16:25:00+00:00,,1.393749640476955,0.0
2021-07-27,2021,38465.0,36958.87,1506.1299999999974,38403.91,37780.52,-0.016232461746733762,DOWN,True,False,HIGH_FIRST,2021-07-27 13:35:00+00:00,,0.1882506822120264,0.0
2021-07-28,2021,40894.0,39350.0,1544.0,39729.98,40375.3,0.016242645981699555,UP,False,True,LOW_FIRST,,2021-07-28 17:35:00+00:00,0.0,0.3866580310880829
2021-07-29,2021,40665.0,39400.0,1265.0,39869.05,39647.85,-0.005548163299602171,DOWN,False,False,NONE,,,0.0,0.02740711462450455
2021-07-30,2021,39768.08,38320.0,1448.0800000000017,38802.73,39857.82,0.027191128046918367,UP,True,False,HIGH_FIRST,2021-07-30 19:55:00+00:00,,0.07728854759405428,0.0
2021-08-02,2021,40166.5,38838.0,1328.5,39313.29,39174.29,-0.0035357000139139005,DOWN,False,False,NONE,,,0.0,0.0
2021-08-03,2021,38799.56,37658.69,1140.8699999999953,38387.24,38015.54,-0.009682905048656765,DOWN,False,False,NONE,,,0.0,0.051443196858540034
2021-08-04,2021,39155.0,37500.0,1655.0,39081.94,39745.16,0.01696998664856464,UP,True,False,HIGH_FIRST,2021-08-04 15:00:00+00:00,,0.42303323262840037,0.0
2021-08-05,2021,38969.98,37291.0,1678.9800000000032,37800.0,40694.19,0.07656587301587314,UP,True,False,HIGH_FIRST,2021-08-05 14:55:00+00:00,,1.4175392202408559,0.0
2021-08-06,2021,41127.99,40282.01,845.9799999999959,40958.04,42912.09,0.04770858175830672,UP,True,False,HIGH_FIRST,2021-08-06 15:15:00+00:00,,2.685654507198767,0.0
2021-08-09,2021,46080.0,43590.7,2489.300000000003,45851.96,45986.77,0.002940114228486612,UP,True,False,HIGH_FIRST,2021-08-09 14:05:00+00:00,,0.16189290161892883,0.0
2021-08-10,2021,46201.0,45201.0,1000.0,45910.01,45516.81,-0.00856458101403168,DOWN,False,True,LOW_FIRST,,2021-08-10 15:25:00+00:00,0.0,0.530949999999997
2021-08-11,2021,46643.13,45825.0,818.1299999999974,46359.99,46448.42,0.0019074637419034257,UP,True,False,HIGH_FIRST,2021-08-11 15:10:00+00:00,,0.1358463813819317,0.0
2021-08-12,2021,45680.0,44300.0,1380.0,44715.04,44370.26,-0.0077106047540156375,DOWN,False,True,LOW_FIRST,,2021-08-12 14:20:00+00:00,0.0,0.36231884057971014
2021-08-13,2021,46681.82,45950.0,731.8199999999997,46545.0,46466.14,-0.0016942743581480624,DOWN,False,False,NONE,,,0.0,0.0
2021-08-16,2021,47750.0,47020.0,730.0,47116.22,46125.24,-0.021032671975807937,DOWN,False,True,LOW_FIRST,,2021-08-16 13:35:00+00:00,0.0,1.5035753424657543
2021-08-17,2021,47194.0,45884.79,1309.2099999999991,46536.53,45471.21,-0.022892123671446885,DOWN,False,True,LOW_FIRST,,2021-08-17 15:05:00+00:00,0.0,0.4513637995432365
2021-08-18,2021,45570.0,44677.03,892.9700000000012,45323.41,44922.74,-0.008840243926924396,DOWN,True,False,HIGH_FIRST,2021-08-18 15:45:00+00:00,,0.5375320559481275,0.0
2021-08-19,2021,44980.0,44151.0,829.0,44457.13,46719.82,0.05089599800976807,UP,True,False,HIGH_FIRST,2021-08-19 13:55:00+00:00,,2.174909529553679,0.0
2021-08-20,2021,47647.0,46766.8,880.1999999999971,47483.63,48692.29,0.025454246021207716,UP,True,False,HIGH_FIRST,2021-08-20 13:40:00+00:00,,1.739729606907524,0.0
2021-08-23,2021,50600.0,50000.0,600.0,50226.84,49287.3,-0.018705934914479916,DOWN,False,True,LOW_FIRST,,2021-08-23 14:30:00+00:00,0.0,1.4652833333333304
2021-08-24,2021,49888.88,48850.0,1038.8799999999974,48863.25,48267.14,-0.01219955692672925,DOWN,False,True,LOW_FIRST,,2021-08-24 13:30:00+00:00,0.0,1.0587844601878946
2021-08-25,2021,48188.0,47130.57,1057.4300000000003,47833.39,48668.11,0.017450571661343783,UP,True,False,HIGH_FIRST,2021-08-25 14:30:00+00:00,,0.9494718326508608,0.0
2021-08-26,2021,47454.74,46280.0,1174.739999999998,47113.0,46947.13,-0.0035206843121856624,DOWN,False,False,NONE,,,0.0,0.0
2021-08-27,2021,47795.13,47003.0,792.1299999999974,47149.6,48292.5,0.024239866297911306,UP,True,False,HIGH_FIRST,2021-08-27 14:20:00+00:00,,1.000568088571326,0.0
2021-08-30,2021,48248.0,47400.0,848.0,47571.73,48666.62,0.023015559871377267,UP,True,False,HIGH_FIRST,2021-08-30 17:55:00+00:00,,0.4988207547169811,0.0
2021-08-31,2021,48188.0,47165.3,1022.6999999999971,47718.44,47344.02,-0.00784644259116618,DOWN,False,True,LOW_FIRST,,2021-08-31 17:35:00+00:00,0.10755842378019,0.11830448811968865
2021-09-01,2021,47888.0,47156.16,731.8399999999965,47521.01,48200.44,0.014297465478953386,UP,True,False,HIGH_FIRST,2021-09-01 16:30:00+00:00,,1.739164298207268,0.0
2021-09-02,2021,50258.08,49750.0,508.08000000000175,50202.06,49403.35,-0.015909904892349003,DOWN,True,True,HIGH_FIRST,2021-09-02 14:05:00+00:00,2021-09-02 14:40:00+00:00,0.2773578963942642,0.9821287986143881
2021-09-03,2021,51000.0,49306.44,1693.5599999999977,50782.01,50575.71,-0.004062462277487744,DOWN,True,False,HIGH_FIRST,2021-09-03 14:30:00+00:00,,0.06554240770920437,0.0
2021-09-06,2021,52244.0,51040.0,1204.0,51272.54,51756.43,0.009437605392672133,UP,False,False,NONE,,,0.0,0.0
2021-09-07,2021,52397.46,50500.0,1897.4599999999991,51107.3,46713.14,-0.08597910670295639,DOWN,False,True,LOW_FIRST,,2021-09-07 14:15:00+00:00,0.0,4.4332950365225114
2021-09-08,2021,46800.0,44431.0,2369.0,46544.84,46454.12,-0.001949088234055485,DOWN,False,False,NONE,,,0.014482904178977489,0.0
2021-09-09,2021,47243.35,45623.27,1620.0800000000017,47110.94,46593.21,-0.010989591801819354,DOWN,True,False,HIGH_FIRST,2021-09-09 16:50:00+00:00,,0.09669275591328903,0.0
2021-09-10,2021,46538.5,45622.0,916.5,46053.66,45668.56,-0.008361984693507685,DOWN,False,True,LOW_FIRST,,2021-09-10 14:20:00+00:00,0.0,0.9425531914893601
2021-09-13,2021,45037.33,44180.0,857.3300000000017,44725.0,44763.15,0.0008529904974845515,UP,True,True,HIGH_FIRST,2021-09-13 13:30:00+00:00,2021-09-13 14:15:00+00:00,2.21217034280848,0.9985303208799389
2021-09-14,2021,46694.06,45687.88,1006.1800000000003,46590.32,46467.4,-0.0026383162854429765,DOWN,True,False,HIGH_FIRST,2021-09-14 15:00:00+00:00,,0.2543680057246241,0.0
2021-09-15,2021,47717.65,47010.78,706.8700000000026,47640.0,48054.58,0.008702350965575256,UP,True,False,HIGH_FIRST,2021-09-15 13:50:00+00:00,,0.9653118678116146,0.0
2021-09-16,2021,48327.46,47630.0,697.4599999999991,47997.75,47439.15,-0.011638045533384322,DOWN,False,True,LOW_FIRST,,2021-09-16 13:45:00+00:00,0.0,0.6077911278066184
2021-09-17,2021,47988.0,47123.96,864.0400000000009,47217.51,47498.99,0.005961347813554729,UP,False,True,LOW_FIRST,,2021-09-17 18:10:00+00:00,0.0,0.4328040368501444
2021-09-20,2021,45300.0,42467.86,2832.1399999999994,43803.9,43852.02,0.001098532322464374,UP,False,False,NONE,,,0.0,0.0
2021-09-21,2021,43629.6,42822.01,807.5899999999965,43093.12,41999.99,-0.025366694265813283,DOWN,False,True,LOW_FIRST,,2021-09-21 14:05:00+00:00,0.0,1.661610470659626
2021-09-22,2021,42663.73,41838.04,825.6900000000023,42233.86,43375.74,0.027037074044380383,UP,True,False,HIGH_FIRST,2021-09-22 15:25:00+00:00,,1.6062323632355924,0.0
2021-09-23,2021,44278.0,43351.0,927.0,43662.43,44743.97,0.024770494908322727,UP,True,False,HIGH_FIRST,2021-09-23 17:10:00+00:00,,0.7020496224379751,0.0
2021-09-24,2021,45050.0,40650.0,4400.0,41128.65,42337.69,0.029396539881566763,UP,False,False,NONE,,,0.0,0.0
2021-09-27,2021,44100.0,43206.2,893.8000000000029,43600.81,42994.8,-0.013899053710240583,DOWN,False,True,LOW_FIRST,,2021-09-27 14:50:00+00:00,0.0,0.425620944282834
2021-09-28,2021,42566.85,41505.01,1061.8399999999965,42365.65,41583.23,-0.018468263793898987,DOWN,False,True,LOW_FIRST,,2021-09-28 14:15:00+00:00,0.0,0.3809236796504224
2021-09-29,2021,42576.8,41847.0,729.8000000000029,42038.92,41198.42,-0.019993377565360904,DOWN,False,True,LOW_FIRST,,2021-09-29 15:35:00+00:00,0.0,1.1057687037544461
2021-09-30,2021,43778.88,42710.4,1068.479999999996,43436.18,43515.5,0.0018261274356998758,UP,True,False,HIGH_FIRST,2021-09-30 18:40:00+00:00,,0.30053908355795506,0.0
2021-10-01,2021,47925.41,44679.84,3245.570000000007,47244.0,48009.37,0.01620036406739489,UP,True,False,HIGH_FIRST,2021-10-01 19:10:00+00:00,,0.09516972365408749,0.0
2021-10-04,2021,47941.5,47349.34,592.1600000000035,47807.48,49374.94,0.03278691953644075,UP,True,True,HIGH_FIRST,2021-10-04 13:35:00+00:00,2021-10-04 15:00:00+00:00,2.7070048635503814,0.7836564442042572
2021-10-05,2021,50364.38,49360.0,1004.3799999999974,49876.87,51164.85,0.0258231921930947,UP,True,False,HIGH_FIRST,2021-10-05 18:20:00+00:00,,1.0808857205440225,0.0
2021-10-06,2021,56416.02,50410.0,6006.019999999997,54441.12,55078.56,0.011708796586109793,UP,False,False,NONE,,,0.0,0.0
2021-10-07,2021,54826.87,53666.0,1160.8700000000026,54037.28,54019.5,-0.00032903210524293236,DOWN,False,False,NONE,,,0.0,0.2512426025308629
2021-10-08,2021,56208.73,54525.0,1683.7300000000032,54893.88,54711.8,-0.003316945349827627,DOWN,False,True,LOW_FIRST,,2021-10-08 13:35:00+00:00,0.0,0.31180771263801144
2021-10-11,2021,56996.48,55910.0,1086.4800000000032,56992.38,57501.9,0.008940142524316519,UP,True,False,HIGH_FIRST,2021-10-11 13:35:00+00:00,,0.8131949046461916,0.0
2021-10-12,2021,57630.0,56707.43,922.5699999999997,57257.26,55369.15,-0.03297590558821717,DOWN,False,True,LOW_FIRST,,2021-10-12 14:55:00+00:00,0.0,1.6867121194055748
2021-10-13,2021,55341.0,54271.24,1069.760000000002,55084.93,57260.95,0.03950300018535002,UP,True,False,HIGH_FIRST,2021-10-13 14:30:00+00:00,,1.8312518695782196,0.0
2021-10-14,2021,58199.2,57224.7,974.5,57679.96,57860.89,0.003136791356998181,UP,False,True,LOW_FIRST,,2021-10-14 15:05:00+00:00,0.0,0.43581323755771895
2021-10-15,2021,59950.0,58802.41,1147.5899999999965,59845.17,61507.61,0.027779017086926094,UP,True,False,HIGH_FIRST,2021-10-15 13:30:00+00:00,,1.739297135736636,0.0
2021-10-18,2021,62529.14,59897.61,2631.529999999999,61314.28,61449.9,0.00221188277836748,UP,False,False,NONE,,,0.0,0.0
2021-10-19,2021,62784.0,61800.0,984.0,62592.13,64219.99,0.02600742297793679,UP,True,True,HIGH_FIRST,2021-10-19 13:30:00+00:00,2021-10-19 14:25:00+00:00,1.6193597560975581,0.508130081300813
2021-10-20,2021,64700.0,63777.0,923.0,64489.95,66450.94,0.03040768367784441,UP,True,False,HIGH_FIRST,2021-10-20 13:40:00+00:00,,2.654387865655471,0.0
2021-10-21,2021,66750.0,64100.0,2650.0,65424.61,62869.5,-0.03905426413699675,DOWN,False,True,LOW_FIRST,,2021-10-21 14:20:00+00:00,0.0,0.7924528301886793
2021-10-22,2021,63796.2,62900.33,895.8699999999953,63448.75,61087.33,-0.03721775448688902,DOWN,False,True,LOW_FIRST,,2021-10-22 13:50:00+00:00,0.0,3.224161987788424
2021-10-25,2021,63293.61,62551.01,742.5999999999985,63182.6,62749.99,-0.0068469800229810085,DOWN,True,False,HIGH_FIRST,2021-10-25 14:55:00+00:00,,0.6765014812819871,0.0
2021-10-26,2021,63194.0,62350.0,844.0,62525.12,62085.47,-0.007031573869830221,DOWN,False,True,LOW_FIRST,,2021-10-26 13:45:00+00:00,0.0,0.5907938388625561
2021-10-27,2021,60018.86,57865.0,2153.8600000000006,59000.01,59114.1,0.00193372848580875,UP,False,False,NONE,,,0.0,0.0
2021-10-28,2021,61544.9,59026.8,2518.0999999999985,61528.49,61347.52,-0.0029412390910292796,DOWN,True,True,HIGH_FIRST,2021-10-28 13:30:00+00:00,2021-10-28 18:35:00+00:00,0.1410190222787017,0.5864739287558094
2021-10-29,2021,61499.0,60447.21,1051.7900000000009,61179.09,62590.98,0.02307798301674646,UP,True,False,HIGH_FIRST,2021-10-29 15:00:00+00:00,,1.4933684480742333,0.0
2021-11-01,2021,62543.58,61666.0,877.5800000000017,61955.04,61484.92,-0.007588083229386977,DOWN,False,True,LOW_FIRST,,2021-11-01 14:50:00+00:00,0.0,1.4699514574169847
2021-11-02,2021,63692.17,61417.81,2274.3600000000006,63291.45,63638.58,0.005484627070481141,UP,True,False,HIGH_FIRST,2021-11-02 15:35:00+00:00,,0.28903955398441955,0.0
2021-11-03,2021,63475.81,62274.79,1201.0199999999968,62494.42,62859.51,0.005841961570329124,UP,False,True,LOW_FIRST,,2021-11-03 13:40:00+00:00,0.0,1.6442607117283694
2021-11-04,2021,62376.51,61300.0,1076.510000000002,61944.4,61286.0,-0.010628886549873817,DOWN,True,True,HIGH_FIRST,2021-11-04 14:10:00+00:00,2021-11-04 15:10:00+00:00,0.035401436122284524,0.5545698600105887
2021-11-05,2021,62309.34,61200.0,1109.3399999999965,61553.13,61152.78,-0.006504137157606782,DOWN,False,True,LOW_FIRST,,2021-11-05 15:05:00+00:00,0.0,0.3948293579966479
2021-11-08,2021,66499.0,65666.61,832.3899999999994,65907.23,65887.94,-0.00029268412585381487,DOWN,True,True,LOW_FIRST,2021-11-08 16:00:00+00:00,2021-11-08 13:35:00+00:00,0.17435336801259596,0.5179062698975226
2021-11-09,2021,68300.0,67343.0,957.0,67791.28,66862.56,-0.013699697070183703,DOWN,False,True,LOW_FIRST,,2021-11-09 15:00:00+00:00,0.0,1.089864158829676
2021-11-10,2021,67186.0,66333.8,852.1999999999971,66449.11,66740.07,0.004378689195385865,UP,True,False,HIGH_FIRST,2021-11-10 13:35:00+00:00,,2.361769537667219,0.5677071110068113
2021-11-11,2021,65646.98,64615.0,1031.979999999996,64997.16,65162.83,0.0025488805972444517,UP,False,True,LOW_FIRST,,2021-11-11 14:10:00+00:00,0.0,0.15988681951200667
2021-11-12,2021,65000.0,63221.66,1778.3399999999965,63644.38,63892.78,0.0039029369128900093,UP,False,True,LOW_FIRST,,2021-11-12 15:15:00+00:00,0.0,0.5109596590078418
2021-11-15,2021,66395.05,65326.39,1068.6600000000035,65599.77,64308.89,-0.019678117773888615,DOWN,False,True,LOW_FIRST,,2021-11-15 14:15:00+00:00,0.0,1.5537121254655306
2021-11-16,2021,61320.58,58397.14,2923.4400000000023,60456.68,60243.54,-0.0035254995808569056,DOWN,False,False,NONE,,,0.03527351339517666,0.0
2021-11-17,2021,60848.85,58336.68,2512.1699999999983,60315.16,60221.52,-0.0015525118394779103,DOWN,False,False,NONE,,,0.0,0.0
2021-11-18,2021,59998.17,58760.0,1238.1699999999983,58926.33,57952.3,-0.01652962266613245,DOWN,False,True,LOW_FIRST,,2021-11-18 15:10:00+00:00,0.0,1.744510043047403
2021-11-19,2021,57574.67,56016.5,1558.1699999999983,57361.73,58049.62,0.011992141799070488,UP,True,False,HIGH_FIRST,2021-11-19 13:35:00+00:00,,0.48667988730369766,0.0
2021-11-22,2021,58060.86,56577.0,1483.8600000000006,57238.61,56007.95,-0.021500522112609,DOWN,True,True,HIGH_FIRST,2021-11-22 13:35:00+00:00,2021-11-22 18:55:00+00:00,1.0538056150849786,0.5296119580014302
2021-11-23,2021,57743.87,55250.0,2493.8700000000026,56895.11,57815.12,0.016170282472430353,UP,True,False,HIGH_FIRST,2021-11-23 19:55:00+00:00,,0.05779371017735376,0.0
2021-11-24,2021,57499.02,56312.21,1186.8099999999977,56644.94,56870.19,0.003976524646332136,UP,False,True,LOW_FIRST,,2021-11-24 13:50:00+00:00,0.0,0.3473260252272899
2021-11-25,2021,58888.0,57375.38,1512.6200000000026,58824.1,58908.1,0.0014279861485344547,UP,True,False,HIGH_FIRST,2021-11-25 15:45:00+00:00,,0.371289550581112,0.0
2021-11-26,2021,57014.61,53500.0,3514.6100000000006,54206.67,54355.8,0.002751137452273067,UP,False,False,NONE,,,0.0,0.0
2021-11-29,2021,57655.2,56715.0,940.1999999999971,57045.75,57929.53,0.015492477529000848,UP,True,False,HIGH_FIRST,2021-11-29 17:05:00+00:00,,1.3497234630929653,0.0
2021-11-30,2021,58347.01,56270.0,2077.010000000002,58072.97,57672.08,-0.006903211597409253,DOWN,True,False,HIGH_FIRST,2021-11-30 13:55:00+00:00,,0.42271341977168864,0.0
2021-12-01,2021,57865.0,56750.0,1115.0,57374.38,57476.3,0.0017764026382507403,UP,True,False,HIGH_FIRST,2021-12-01 13:35:00+00:00,,1.1076233183856503,0.0
2021-12-02,2021,57213.12,56046.2,1166.9200000000055,56137.92,56650.0,0.009121819974804879,UP,True,False,HIGH_FIRST,2021-12-02 15:00:00+00:00,,0.15585472868748027,0.005347410276623876
