episode_id,first_sideways_ts,last_sideways_ts,partition,n_intervals,duration_hours,origin_state,exit_state,bracketed_directional,class,same_direction_resume,opposite_direction_transition,gap_or_boundary
1154,2023-08-01 20:00:00+00:00,2023-08-01 20:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1156,2023-08-02 20:00:00+00:00,2023-08-03 00:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1158,2023-08-03 16:00:00+00:00,2023-08-03 20:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1160,2023-08-04 16:00:00+00:00,2023-08-04 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1162,2023-08-07 04:00:00+00:00,2023-08-07 04:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1164,2023-08-07 20:00:00+00:00,2023-08-08 00:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1166,2023-08-09 20:00:00+00:00,2023-08-09 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1168,2023-08-10 16:00:00+00:00,2023-08-11 04:00:00+00:00,development,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1170,2023-08-13 20:00:00+00:00,2023-08-13 20:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1172,2023-08-14 08:00:00+00:00,2023-08-14 08:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1175,2023-08-14 20:00:00+00:00,2023-08-14 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1178,2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1180,2023-08-24 16:00:00+00:00,2023-08-24 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1182,2023-08-27 16:00:00+00:00,2023-08-28 00:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1184,2023-08-28 16:00:00+00:00,2023-08-28 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1186,2023-08-29 00:00:00+00:00,2023-08-29 04:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1189,2023-08-31 16:00:00+00:00,2023-08-31 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1191,2023-09-07 04:00:00+00:00,2023-09-07 04:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1193,2023-09-07 20:00:00+00:00,2023-09-07 20:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1195,2023-09-08 12:00:00+00:00,2023-09-08 20:00:00+00:00,development,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1197,2023-09-09 04:00:00+00:00,2023-09-09 16:00:00+00:00,development,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1201,2023-09-12 04:00:00+00:00,2023-09-12 12:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1203,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1205,2023-09-21 12:00:00+00:00,2023-09-21 12:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1209,2023-09-28 00:00:00+00:00,2023-09-28 04:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1211,2023-10-03 16:00:00+00:00,2023-10-04 08:00:00+00:00,development,5,20,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1213,2023-10-04 16:00:00+00:00,2023-10-04 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1215,2023-10-05 20:00:00+00:00,2023-10-06 00:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1217,2023-10-08 12:00:00+00:00,2023-10-08 12:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1219,2023-10-09 08:00:00+00:00,2023-10-09 08:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1221,2023-10-14 16:00:00+00:00,2023-10-14 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1223,2023-10-15 20:00:00+00:00,2023-10-15 20:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1225,2023-10-27 20:00:00+00:00,2023-10-27 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1227,2023-10-31 04:00:00+00:00,2023-10-31 08:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1229,2023-11-01 16:00:00+00:00,2023-11-01 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1231,2023-11-02 16:00:00+00:00,2023-11-02 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1233,2023-11-03 04:00:00+00:00,2023-11-03 08:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1235,2023-11-03 16:00:00+00:00,2023-11-03 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1237,2023-11-04 00:00:00+00:00,2023-11-04 04:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1239,2023-11-07 04:00:00+00:00,2023-11-07 08:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1242,2023-11-13 12:00:00+00:00,2023-11-13 20:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1244,2023-11-15 16:00:00+00:00,2023-11-15 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1246,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1248,2023-11-18 00:00:00+00:00,2023-11-18 00:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1250,2023-11-18 16:00:00+00:00,2023-11-18 16:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1252,2023-11-19 12:00:00+00:00,2023-11-19 12:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1254,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1256,2023-11-22 20:00:00+00:00,2023-11-22 20:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1258,2023-11-23 16:00:00+00:00,2023-11-23 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1260,2023-11-26 16:00:00+00:00,2023-11-27 00:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1262,2023-11-28 16:00:00+00:00,2023-11-28 16:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1264,2023-11-30 16:00:00+00:00,2023-11-30 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1267,2023-12-13 16:00:00+00:00,2023-12-14 00:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1269,2023-12-15 16:00:00+00:00,2023-12-15 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1271,2023-12-16 16:00:00+00:00,2023-12-16 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1273,2023-12-19 00:00:00+00:00,2023-12-19 00:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1276,2023-12-25 16:00:00+00:00,2023-12-26 00:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1278,2023-12-27 12:00:00+00:00,2023-12-28 00:00:00+00:00,development,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1280,2023-12-28 08:00:00+00:00,2023-12-28 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1283,2023-12-29 12:00:00+00:00,2023-12-29 12:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1285,2023-12-31 08:00:00+00:00,2023-12-31 20:00:00+00:00,development,4,16,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1287,2024-01-01 08:00:00+00:00,2024-01-01 08:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1289,2024-01-03 12:00:00+00:00,2024-01-03 16:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1291,2024-01-04 16:00:00+00:00,2024-01-04 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1297,2024-01-06 08:00:00+00:00,2024-01-06 12:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1299,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1301,2024-01-10 12:00:00+00:00,2024-01-10 16:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1303,2024-01-12 04:00:00+00:00,2024-01-12 12:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1305,2024-01-16 16:00:00+00:00,2024-01-17 00:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1307,2024-01-18 08:00:00+00:00,2024-01-18 08:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1310,2024-01-31 12:00:00+00:00,2024-01-31 12:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1312,2024-02-01 00:00:00+00:00,2024-02-01 04:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1315,2024-02-04 08:00:00+00:00,2024-02-04 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1317,2024-02-04 16:00:00+00:00,2024-02-04 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1319,2024-02-05 08:00:00+00:00,2024-02-05 08:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1322,2024-02-06 08:00:00+00:00,2024-02-06 08:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1325,2024-02-07 04:00:00+00:00,2024-02-07 12:00:00+00:00,development,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1327,2024-02-17 16:00:00+00:00,2024-02-17 20:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1329,2024-02-20 00:00:00+00:00,2024-02-20 04:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1331,2024-02-20 16:00:00+00:00,2024-02-20 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1333,2024-02-21 08:00:00+00:00,2024-02-21 08:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1335,2024-02-22 00:00:00+00:00,2024-02-22 00:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1337,2024-02-22 08:00:00+00:00,2024-02-22 08:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1339,2024-02-24 20:00:00+00:00,2024-02-25 00:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1341,2024-02-26 08:00:00+00:00,2024-02-26 08:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1344,2024-03-05 20:00:00+00:00,2024-03-06 04:00:00+00:00,development,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1346,2024-03-14 16:00:00+00:00,2024-03-14 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1348,2024-03-17 20:00:00+00:00,2024-03-18 00:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1350,2024-03-20 20:00:00+00:00,2024-03-21 04:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1352,2024-03-21 20:00:00+00:00,2024-03-22 00:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1355,2024-03-23 16:00:00+00:00,2024-03-23 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1357,2024-03-24 12:00:00+00:00,2024-03-24 16:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1359,2024-03-27 20:00:00+00:00,2024-03-27 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1361,2024-03-29 16:00:00+00:00,2024-03-29 20:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1363,2024-03-31 00:00:00+00:00,2024-03-31 00:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1365,2024-04-01 08:00:00+00:00,2024-04-01 12:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1367,2024-04-04 16:00:00+00:00,2024-04-04 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1369,2024-04-05 08:00:00+00:00,2024-04-05 08:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1372,2024-04-09 16:00:00+00:00,2024-04-10 00:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1374,2024-04-10 20:00:00+00:00,2024-04-10 20:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1376,2024-04-12 16:00:00+00:00,2024-04-12 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1378,2024-04-18 16:00:00+00:00,2024-04-19 00:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1380,2024-04-19 08:00:00+00:00,2024-04-19 08:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1382,2024-04-24 16:00:00+00:00,2024-04-24 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1384,2024-04-28 04:00:00+00:00,2024-04-28 08:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1386,2024-04-30 00:00:00+00:00,2024-04-30 04:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1388,2024-05-03 04:00:00+00:00,2024-05-03 04:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1391,2024-05-07 20:00:00+00:00,2024-05-07 20:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1393,2024-05-09 20:00:00+00:00,2024-05-10 04:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1396,2024-05-13 00:00:00+00:00,2024-05-13 00:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1399,2024-05-14 08:00:00+00:00,2024-05-14 20:00:00+00:00,development,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1401,2024-05-15 04:00:00+00:00,2024-05-15 04:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1403,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1405,2024-05-23 16:00:00+00:00,2024-05-23 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1407,2024-05-24 20:00:00+00:00,2024-05-24 20:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1409,2024-05-25 04:00:00+00:00,2024-05-25 08:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1411,2024-05-26 16:00:00+00:00,2024-05-26 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1413,2024-05-27 00:00:00+00:00,2024-05-27 00:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1417,2024-05-28 04:00:00+00:00,2024-05-28 04:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1419,2024-05-29 04:00:00+00:00,2024-05-29 04:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1421,2024-05-30 16:00:00+00:00,2024-05-31 00:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1423,2024-05-31 08:00:00+00:00,2024-05-31 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1426,2024-06-02 12:00:00+00:00,2024-06-02 12:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1430,2024-06-07 20:00:00+00:00,2024-06-07 20:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1432,2024-06-10 16:00:00+00:00,2024-06-10 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1434,2024-06-12 16:00:00+00:00,2024-06-12 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1436,2024-06-16 16:00:00+00:00,2024-06-16 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1438,2024-06-17 00:00:00+00:00,2024-06-17 00:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1440,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1442,2024-06-20 08:00:00+00:00,2024-06-20 12:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1444,2024-06-28 00:00:00+00:00,2024-06-28 04:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1446,2024-06-28 12:00:00+00:00,2024-06-28 12:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1448,2024-06-30 08:00:00+00:00,2024-06-30 08:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1450,2024-07-02 16:00:00+00:00,2024-07-03 00:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1452,2024-07-06 20:00:00+00:00,2024-07-07 04:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1454,2024-07-08 12:00:00+00:00,2024-07-08 12:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1456,2024-07-09 04:00:00+00:00,2024-07-09 12:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1458,2024-07-10 20:00:00+00:00,2024-07-10 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1460,2024-07-11 04:00:00+00:00,2024-07-11 04:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1462,2024-07-11 16:00:00+00:00,2024-07-12 00:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1464,2024-07-12 16:00:00+00:00,2024-07-12 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1466,2024-07-18 16:00:00+00:00,2024-07-18 20:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1468,2024-07-19 08:00:00+00:00,2024-07-19 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1470,2024-07-23 08:00:00+00:00,2024-07-23 16:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1472,2024-07-26 00:00:00+00:00,2024-07-26 04:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1474,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1476,2024-08-08 04:00:00+00:00,2024-08-08 12:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1478,2024-08-11 20:00:00+00:00,2024-08-12 00:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1480,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1483,2024-08-14 16:00:00+00:00,2024-08-14 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1485,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1487,2024-08-16 20:00:00+00:00,2024-08-17 08:00:00+00:00,development,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1489,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1491,2024-08-20 00:00:00+00:00,2024-08-20 00:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1493,2024-08-20 16:00:00+00:00,2024-08-20 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1495,2024-08-21 00:00:00+00:00,2024-08-21 04:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1497,2024-08-21 12:00:00+00:00,2024-08-21 12:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1499,2024-08-26 20:00:00+00:00,2024-08-27 08:00:00+00:00,development,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1501,2024-08-29 16:00:00+00:00,2024-08-29 16:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1503,2024-09-03 00:00:00+00:00,2024-09-03 04:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1506,2024-09-04 16:00:00+00:00,2024-09-04 20:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1508,2024-09-09 04:00:00+00:00,2024-09-09 16:00:00+00:00,development,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1510,2024-09-16 00:00:00+00:00,2024-09-16 08:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1512,2024-09-17 12:00:00+00:00,2024-09-17 12:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1514,2024-09-18 16:00:00+00:00,2024-09-18 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1516,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1518,2024-09-24 04:00:00+00:00,2024-09-24 04:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1520,2024-09-24 16:00:00+00:00,2024-09-24 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1522,2024-09-25 16:00:00+00:00,2024-09-26 00:00:00+00:00,development,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1524,2024-09-30 04:00:00+00:00,2024-09-30 04:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1526,2024-10-04 16:00:00+00:00,2024-10-05 04:00:00+00:00,development,4,16,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1528,2024-10-05 20:00:00+00:00,2024-10-05 20:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1530,2024-10-06 04:00:00+00:00,2024-10-06 04:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1532,2024-10-08 00:00:00+00:00,2024-10-08 00:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1534,2024-10-08 08:00:00+00:00,2024-10-08 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1536,2024-10-08 16:00:00+00:00,2024-10-08 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1538,2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1540,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
