partition,transition,date_utc,side,k,opp_visits_at_signal,signal_bar_start,signal_ts,previous_session_high,previous_session_low,range,active_session_end,structural_outcome,breakout_side,breakout_ts,minutes_to_terminal
development,LONDON_TO_NEWYORK,2023-06-08,LONG,2,0,2023-06-08 14:50:00+00:00,2023-06-08 14:55:00+00:00,1857.0,1836.68,20.319999999999936,2023-06-08 20:00:00+00:00,TARGET_BREAK,HIGH,2023-06-08 15:45:00+00:00,50.0
development,ASIA_TO_LONDON,2023-06-14,LONG,1,0,2023-06-14 11:30:00+00:00,2023-06-14 11:35:00+00:00,1748.0,1735.8,12.200000000000045,2023-06-14 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-06-14,LONG,2,0,2023-06-14 12:15:00+00:00,2023-06-14 12:20:00+00:00,1748.0,1735.8,12.200000000000045,2023-06-14 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-06-14,LONG,3,0,2023-06-14 12:30:00+00:00,2023-06-14 12:35:00+00:00,1748.0,1735.8,12.200000000000045,2023-06-14 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-06-16,LONG,1,0,2023-06-16 08:20:00+00:00,2023-06-16 08:25:00+00:00,1674.3,1658.54,15.759999999999991,2023-06-16 13:30:00+00:00,TARGET_BREAK,HIGH,2023-06-16 08:30:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-06-21,LONG,1,0,2023-06-21 13:55:00+00:00,2023-06-21 14:00:00+00:00,1839.0,1806.58,32.42000000000007,2023-06-21 20:00:00+00:00,TARGET_BREAK,HIGH,2023-06-21 14:30:00+00:00,30.0
development,ASIA_TO_LONDON,2023-06-23,LONG,1,0,2023-06-23 08:35:00+00:00,2023-06-23 08:40:00+00:00,1886.24,1861.77,24.470000000000027,2023-06-23 13:30:00+00:00,TARGET_BREAK,HIGH,2023-06-23 09:55:00+00:00,75.0
development,LONDON_TO_NEWYORK,2023-06-26,LONG,1,0,2023-06-26 13:40:00+00:00,2023-06-26 13:45:00+00:00,1893.65,1871.27,22.38000000000011,2023-06-26 20:00:00+00:00,TARGET_BREAK,HIGH,2023-06-26 14:00:00+00:00,15.0
development,ASIA_TO_LONDON,2023-06-27,LONG,1,0,2023-06-27 08:00:00+00:00,2023-06-27 08:05:00+00:00,1878.95,1854.14,24.809999999999945,2023-06-27 13:30:00+00:00,TARGET_BREAK,HIGH,2023-06-27 10:10:00+00:00,125.0
development,ASIA_TO_LONDON,2023-06-27,LONG,2,0,2023-06-27 08:15:00+00:00,2023-06-27 08:20:00+00:00,1878.95,1854.14,24.809999999999945,2023-06-27 13:30:00+00:00,TARGET_BREAK,HIGH,2023-06-27 10:10:00+00:00,110.0
development,ASIA_TO_LONDON,2023-06-29,LONG,1,0,2023-06-29 08:30:00+00:00,2023-06-29 08:35:00+00:00,1849.8,1827.02,22.779999999999973,2023-06-29 13:30:00+00:00,TARGET_BREAK,HIGH,2023-06-29 09:15:00+00:00,40.0
development,ASIA_TO_LONDON,2023-06-30,LONG,1,0,2023-06-30 12:50:00+00:00,2023-06-30 12:55:00+00:00,1908.53,1840.14,68.38999999999987,2023-06-30 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-07-03,LONG,1,0,2023-07-03 08:15:00+00:00,2023-07-03 08:20:00+00:00,1975.54,1933.04,42.5,2023-07-03 13:30:00+00:00,NO_BREAK,,,
development,LONDON_TO_NEWYORK,2023-07-04,LONG,1,0,2023-07-04 16:25:00+00:00,2023-07-04 16:30:00+00:00,1961.8,1945.98,15.819999999999936,2023-07-04 20:00:00+00:00,TARGET_BREAK,HIGH,2023-07-04 16:40:00+00:00,10.0
development,ASIA_TO_LONDON,2023-07-06,LONG,1,0,2023-07-06 08:30:00+00:00,2023-07-06 08:35:00+00:00,1929.46,1897.44,32.01999999999998,2023-07-06 13:30:00+00:00,TARGET_BREAK,HIGH,2023-07-06 08:40:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-07-07,LONG,1,0,2023-07-07 13:50:00+00:00,2023-07-07 13:55:00+00:00,1872.97,1850.0,22.970000000000027,2023-07-07 20:00:00+00:00,TARGET_BREAK,HIGH,2023-07-07 14:05:00+00:00,10.0
development,ASIA_TO_LONDON,2023-07-12,LONG,1,0,2023-07-12 12:30:00+00:00,2023-07-12 12:35:00+00:00,1896.43,1875.73,20.700000000000045,2023-07-12 13:30:00+00:00,NO_BREAK,,,
development,LONDON_TO_NEWYORK,2023-07-14,LONG,1,0,2023-07-14 15:30:00+00:00,2023-07-14 15:35:00+00:00,2004.0,1984.07,19.930000000000064,2023-07-14 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-07-14 17:15:00+00:00,100.0
development,ASIA_TO_LONDON,2023-07-20,LONG,1,0,2023-07-20 08:00:00+00:00,2023-07-20 08:05:00+00:00,1913.69,1881.61,32.080000000000155,2023-07-20 13:30:00+00:00,TARGET_BREAK,HIGH,2023-07-20 08:40:00+00:00,35.0
development,LONDON_TO_NEWYORK,2023-07-21,LONG,1,0,2023-07-21 17:25:00+00:00,2023-07-21 17:30:00+00:00,1895.97,1883.52,12.450000000000045,2023-07-21 20:00:00+00:00,TARGET_BREAK,HIGH,2023-07-21 17:40:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-07-26,LONG,1,0,2023-07-26 14:00:00+00:00,2023-07-26 14:05:00+00:00,1858.52,1846.9,11.61999999999989,2023-07-26 20:00:00+00:00,TARGET_BREAK,HIGH,2023-07-26 14:30:00+00:00,25.0
development,LONDON_TO_NEWYORK,2023-07-26,LONG,2,0,2023-07-26 14:20:00+00:00,2023-07-26 14:25:00+00:00,1858.52,1846.9,11.61999999999989,2023-07-26 20:00:00+00:00,TARGET_BREAK,HIGH,2023-07-26 14:30:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-08-03,LONG,1,0,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,1838.5,1825.0,13.5,2023-08-03 20:00:00+00:00,TARGET_BREAK,HIGH,2023-08-03 14:00:00+00:00,20.0
development,ASIA_TO_LONDON,2023-08-04,LONG,1,0,2023-08-04 08:05:00+00:00,2023-08-04 08:10:00+00:00,1838.51,1826.5,12.009999999999991,2023-08-04 13:30:00+00:00,TARGET_BREAK,HIGH,2023-08-04 08:20:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-08-04,LONG,1,0,2023-08-04 13:35:00+00:00,2023-08-04 13:40:00+00:00,1845.0,1830.5,14.5,2023-08-04 20:00:00+00:00,TARGET_BREAK,HIGH,2023-08-04 13:50:00+00:00,10.0
development,ASIA_TO_LONDON,2023-08-08,LONG,1,0,2023-08-08 12:00:00+00:00,2023-08-08 12:05:00+00:00,1838.79,1825.35,13.440000000000055,2023-08-08 13:30:00+00:00,TARGET_BREAK,HIGH,2023-08-08 12:40:00+00:00,35.0
development,ASIA_TO_LONDON,2023-08-08,LONG,2,0,2023-08-08 12:25:00+00:00,2023-08-08 12:30:00+00:00,1838.79,1825.35,13.440000000000055,2023-08-08 13:30:00+00:00,TARGET_BREAK,HIGH,2023-08-08 12:40:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-08-11,LONG,1,0,2023-08-11 13:55:00+00:00,2023-08-11 14:00:00+00:00,1852.0,1844.8,7.2000000000000455,2023-08-11 20:00:00+00:00,TARGET_BREAK,HIGH,2023-08-11 14:05:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-08-15,LONG,1,1,2023-08-15 14:35:00+00:00,2023-08-15 14:40:00+00:00,1844.58,1837.25,7.329999999999927,2023-08-15 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-08-15 19:10:00+00:00,270.0
development,LONDON_TO_NEWYORK,2023-08-15,LONG,2,1,2023-08-15 15:00:00+00:00,2023-08-15 15:05:00+00:00,1844.58,1837.25,7.329999999999927,2023-08-15 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-08-15 19:10:00+00:00,245.0
development,LONDON_TO_NEWYORK,2023-08-23,LONG,1,0,2023-08-23 13:50:00+00:00,2023-08-23 13:55:00+00:00,1648.16,1633.19,14.970000000000027,2023-08-23 20:00:00+00:00,TARGET_BREAK,HIGH,2023-08-23 14:00:00+00:00,5.0
development,ASIA_TO_LONDON,2023-08-25,LONG,1,0,2023-08-25 13:10:00+00:00,2023-08-25 13:15:00+00:00,1663.63,1643.05,20.580000000000155,2023-08-25 13:30:00+00:00,NO_BREAK,,,
development,LONDON_TO_NEWYORK,2023-08-25,LONG,1,0,2023-08-25 13:30:00+00:00,2023-08-25 13:35:00+00:00,1663.97,1650.22,13.75,2023-08-25 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-08-25 14:45:00+00:00,70.0
development,LONDON_TO_NEWYORK,2023-08-25,LONG,2,1,2023-08-25 14:15:00+00:00,2023-08-25 14:20:00+00:00,1663.97,1650.22,13.75,2023-08-25 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-08-25 14:45:00+00:00,25.0
development,LONDON_TO_NEWYORK,2023-08-29,LONG,1,0,2023-08-29 13:45:00+00:00,2023-08-29 13:50:00+00:00,1647.24,1639.01,8.230000000000018,2023-08-29 20:00:00+00:00,TARGET_BREAK,HIGH,2023-08-29 14:05:00+00:00,15.0
development,ASIA_TO_LONDON,2023-09-05,LONG,1,0,2023-09-05 09:35:00+00:00,2023-09-05 09:40:00+00:00,1630.7,1608.45,22.25,2023-09-05 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-05 09:50:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-09-07,LONG,1,2,2023-09-07 16:35:00+00:00,2023-09-07 16:40:00+00:00,1635.32,1623.5,11.819999999999936,2023-09-07 20:00:00+00:00,TARGET_BREAK,HIGH,2023-09-07 16:45:00+00:00,5.0
development,ASIA_TO_LONDON,2023-09-13,LONG,1,0,2023-09-13 10:00:00+00:00,2023-09-13 10:05:00+00:00,1602.77,1580.46,22.309999999999945,2023-09-13 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-13 11:45:00+00:00,100.0
development,ASIA_TO_LONDON,2023-09-13,LONG,2,0,2023-09-13 11:30:00+00:00,2023-09-13 11:35:00+00:00,1602.77,1580.46,22.309999999999945,2023-09-13 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-13 11:45:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-09-13,LONG,1,0,2023-09-13 14:35:00+00:00,2023-09-13 14:40:00+00:00,1606.91,1582.0,24.910000000000082,2023-09-13 20:00:00+00:00,TARGET_BREAK,HIGH,2023-09-13 14:45:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-09-14,LONG,1,0,2023-09-14 14:55:00+00:00,2023-09-14 15:00:00+00:00,1635.8,1615.85,19.950000000000045,2023-09-14 20:00:00+00:00,TARGET_BREAK,HIGH,2023-09-14 17:10:00+00:00,130.0
development,ASIA_TO_LONDON,2023-09-18,LONG,1,0,2023-09-18 09:35:00+00:00,2023-09-18 09:40:00+00:00,1638.0,1598.58,39.42000000000007,2023-09-18 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-18 09:50:00+00:00,10.0
development,ASIA_TO_LONDON,2023-09-19,LONG,1,0,2023-09-19 08:25:00+00:00,2023-09-19 08:30:00+00:00,1639.4,1625.02,14.38000000000011,2023-09-19 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-19 09:00:00+00:00,30.0
development,ASIA_TO_LONDON,2023-09-19,LONG,2,0,2023-09-19 08:35:00+00:00,2023-09-19 08:40:00+00:00,1639.4,1625.02,14.38000000000011,2023-09-19 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-19 09:00:00+00:00,20.0
development,LONDON_TO_NEWYORK,2023-09-20,LONG,1,0,2023-09-20 18:30:00+00:00,2023-09-20 18:35:00+00:00,1637.51,1616.33,21.180000000000064,2023-09-20 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-09-20 19:20:00+00:00,45.0
development,ASIA_TO_LONDON,2023-09-26,LONG,1,0,2023-09-26 09:40:00+00:00,2023-09-26 09:45:00+00:00,1594.56,1585.32,9.240000000000009,2023-09-26 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-26 09:50:00+00:00,5.0
development,ASIA_TO_LONDON,2023-09-27,LONG,1,0,2023-09-27 09:30:00+00:00,2023-09-27 09:35:00+00:00,1597.71,1588.54,9.170000000000073,2023-09-27 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-27 09:45:00+00:00,10.0
development,ASIA_TO_LONDON,2023-09-28,LONG,1,0,2023-09-28 10:10:00+00:00,2023-09-28 10:15:00+00:00,1621.2,1597.17,24.029999999999973,2023-09-28 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-28 10:35:00+00:00,20.0
development,ASIA_TO_LONDON,2023-09-28,LONG,2,0,2023-09-28 10:25:00+00:00,2023-09-28 10:30:00+00:00,1621.2,1597.17,24.029999999999973,2023-09-28 13:30:00+00:00,TARGET_BREAK,HIGH,2023-09-28 10:35:00+00:00,5.0
development,ASIA_TO_LONDON,2023-10-02,LONG,1,0,2023-10-02 08:15:00+00:00,2023-10-02 08:20:00+00:00,1734.8,1710.0,24.799999999999955,2023-10-02 13:30:00+00:00,TARGET_BREAK,HIGH,2023-10-02 08:35:00+00:00,15.0
development,LONDON_TO_NEWYORK,2023-10-05,LONG,1,0,2023-10-05 13:35:00+00:00,2023-10-05 13:40:00+00:00,1648.43,1630.5,17.930000000000064,2023-10-05 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-10-05 15:05:00+00:00,85.0
development,ASIA_TO_LONDON,2023-10-10,LONG,1,0,2023-10-10 08:20:00+00:00,2023-10-10 08:25:00+00:00,1593.71,1575.27,18.440000000000055,2023-10-10 13:30:00+00:00,OPPOSITE_BREAK,LOW,2023-10-10 12:55:00+00:00,270.0
development,LONDON_TO_NEWYORK,2023-10-16,LONG,1,0,2023-10-16 13:30:00+00:00,2023-10-16 13:35:00+00:00,1627.69,1574.14,53.549999999999955,2023-10-16 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-10-16 13:50:00+00:00,15.0
development,ASIA_TO_LONDON,2023-10-18,LONG,1,0,2023-10-18 09:30:00+00:00,2023-10-18 09:35:00+00:00,1581.97,1561.3,20.670000000000073,2023-10-18 13:30:00+00:00,TARGET_BREAK,HIGH,2023-10-18 09:40:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-10-19,LONG,1,0,2023-10-19 13:30:00+00:00,2023-10-19 13:35:00+00:00,1558.67,1540.53,18.1400000000001,2023-10-19 20:00:00+00:00,TARGET_BREAK,HIGH,2023-10-19 15:00:00+00:00,85.0
development,LONDON_TO_NEWYORK,2023-10-19,LONG,2,0,2023-10-19 14:50:00+00:00,2023-10-19 14:55:00+00:00,1558.67,1540.53,18.1400000000001,2023-10-19 20:00:00+00:00,TARGET_BREAK,HIGH,2023-10-19 15:00:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-10-23,LONG,1,0,2023-10-23 14:45:00+00:00,2023-10-23 14:50:00+00:00,1683.72,1661.2,22.519999999999982,2023-10-23 20:00:00+00:00,TARGET_BREAK,HIGH,2023-10-23 16:50:00+00:00,120.0
development,LONDON_TO_NEWYORK,2023-10-23,LONG,2,0,2023-10-23 15:50:00+00:00,2023-10-23 15:55:00+00:00,1683.72,1661.2,22.519999999999982,2023-10-23 20:00:00+00:00,TARGET_BREAK,HIGH,2023-10-23 16:50:00+00:00,55.0
development,LONDON_TO_NEWYORK,2023-10-25,LONG,1,0,2023-10-25 14:20:00+00:00,2023-10-25 14:25:00+00:00,1798.63,1759.16,39.47000000000003,2023-10-25 20:00:00+00:00,TARGET_BREAK,HIGH,2023-10-25 14:35:00+00:00,10.0
development,ASIA_TO_LONDON,2023-10-30,LONG,1,0,2023-10-30 08:25:00+00:00,2023-10-30 08:30:00+00:00,1798.96,1778.03,20.930000000000064,2023-10-30 13:30:00+00:00,TARGET_BREAK,HIGH,2023-10-30 08:40:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-10-31,LONG,1,1,2023-10-31 19:00:00+00:00,2023-10-31 19:05:00+00:00,1815.0,1782.75,32.25,2023-10-31 20:00:00+00:00,NO_BREAK,,,
development,LONDON_TO_NEWYORK,2023-11-03,LONG,1,0,2023-11-03 13:50:00+00:00,2023-11-03 13:55:00+00:00,1804.82,1780.51,24.309999999999945,2023-11-03 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-03 14:00:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-11-06,LONG,1,0,2023-11-06 14:25:00+00:00,2023-11-06 14:30:00+00:00,1912.7,1873.43,39.26999999999998,2023-11-06 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-06 15:00:00+00:00,30.0
development,LONDON_TO_NEWYORK,2023-11-06,LONG,2,0,2023-11-06 14:50:00+00:00,2023-11-06 14:55:00+00:00,1912.7,1873.43,39.26999999999998,2023-11-06 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-06 15:00:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-11-08,LONG,1,0,2023-11-08 13:55:00+00:00,2023-11-08 14:00:00+00:00,1889.82,1874.04,15.779999999999973,2023-11-08 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-08 14:10:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-11-09,LONG,1,0,2023-11-09 13:50:00+00:00,2023-11-09 13:55:00+00:00,1920.64,1904.49,16.15000000000009,2023-11-09 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-09 14:00:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-11-13,LONG,1,0,2023-11-13 14:05:00+00:00,2023-11-13 14:10:00+00:00,2062.72,2040.0,22.7199999999998,2023-11-13 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-13 14:20:00+00:00,10.0
development,ASIA_TO_LONDON,2023-11-14,LONG,1,0,2023-11-14 08:15:00+00:00,2023-11-14 08:20:00+00:00,2065.71,2032.34,33.37000000000012,2023-11-14 13:30:00+00:00,OPPOSITE_BREAK,LOW,2023-11-14 12:05:00+00:00,225.0
development,ASIA_TO_LONDON,2023-11-15,LONG,1,0,2023-11-15 08:55:00+00:00,2023-11-15 09:00:00+00:00,1992.63,1967.85,24.7800000000002,2023-11-15 13:30:00+00:00,TARGET_BREAK,HIGH,2023-11-15 09:15:00+00:00,15.0
development,LONDON_TO_NEWYORK,2023-11-15,LONG,1,0,2023-11-15 16:00:00+00:00,2023-11-15 16:05:00+00:00,2024.68,1982.01,42.67000000000007,2023-11-15 20:00:00+00:00,TARGET_BREAK,HIGH,2023-11-15 18:15:00+00:00,130.0
development,ASIA_TO_LONDON,2023-11-20,LONG,1,0,2023-11-20 09:30:00+00:00,2023-11-20 09:35:00+00:00,2028.2,1993.85,34.350000000000136,2023-11-20 13:30:00+00:00,TARGET_BREAK,HIGH,2023-11-20 09:55:00+00:00,20.0
development,ASIA_TO_LONDON,2023-11-24,LONG,1,0,2023-11-24 08:20:00+00:00,2023-11-24 08:25:00+00:00,2085.0,2059.63,25.36999999999989,2023-11-24 13:30:00+00:00,TARGET_BREAK,HIGH,2023-11-24 09:15:00+00:00,50.0
development,LONDON_TO_NEWYORK,2023-11-24,LONG,1,0,2023-11-24 15:40:00+00:00,2023-11-24 15:45:00+00:00,2129.96,2075.14,54.820000000000164,2023-11-24 20:00:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-12-01,LONG,1,0,2023-12-01 09:15:00+00:00,2023-12-01 09:20:00+00:00,2108.83,2044.35,64.48000000000002,2023-12-01 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-12-04,LONG,1,0,2023-12-04 09:35:00+00:00,2023-12-04 09:40:00+00:00,2267.0,2191.52,75.48000000000002,2023-12-04 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-04 10:50:00+00:00,70.0
development,ASIA_TO_LONDON,2023-12-04,LONG,2,0,2023-12-04 10:40:00+00:00,2023-12-04 10:45:00+00:00,2267.0,2191.52,75.48000000000002,2023-12-04 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-04 10:50:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-12-07,LONG,1,0,2023-12-07 14:55:00+00:00,2023-12-07 15:00:00+00:00,2269.79,2222.08,47.710000000000036,2023-12-07 20:00:00+00:00,TARGET_BREAK,HIGH,2023-12-07 15:05:00+00:00,5.0
development,LONDON_TO_NEWYORK,2023-12-13,LONG,1,0,2023-12-13 13:30:00+00:00,2023-12-13 13:35:00+00:00,2193.53,2168.9,24.63000000000011,2023-12-13 20:00:00+00:00,TARGET_BREAK,HIGH,2023-12-13 13:45:00+00:00,10.0
development,ASIA_TO_LONDON,2023-12-14,LONG,1,0,2023-12-14 08:00:00+00:00,2023-12-14 08:05:00+00:00,2284.27,2246.13,38.13999999999987,2023-12-14 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-14 08:15:00+00:00,10.0
development,ASIA_TO_LONDON,2023-12-19,LONG,1,0,2023-12-19 08:10:00+00:00,2023-12-19 08:15:00+00:00,2255.48,2212.69,42.789999999999964,2023-12-19 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2023-12-20,LONG,1,0,2023-12-20 10:10:00+00:00,2023-12-20 10:15:00+00:00,2224.69,2171.3,53.38999999999987,2023-12-20 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-20 13:10:00+00:00,175.0
development,ASIA_TO_LONDON,2023-12-21,LONG,1,0,2023-12-21 08:25:00+00:00,2023-12-21 08:30:00+00:00,2221.89,2184.9,36.98999999999978,2023-12-21 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-21 10:00:00+00:00,90.0
development,ASIA_TO_LONDON,2023-12-22,LONG,1,0,2023-12-22 08:15:00+00:00,2023-12-22 08:20:00+00:00,2302.31,2232.56,69.75,2023-12-22 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-22 08:25:00+00:00,5.0
development,ASIA_TO_LONDON,2023-12-25,LONG,1,0,2023-12-25 12:45:00+00:00,2023-12-25 12:50:00+00:00,2291.98,2254.38,37.59999999999991,2023-12-25 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-25 13:00:00+00:00,10.0
development,LONDON_TO_NEWYORK,2023-12-26,LONG,1,0,2023-12-26 13:40:00+00:00,2023-12-26 13:45:00+00:00,2251.21,2216.86,34.34999999999991,2023-12-26 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-12-26 17:25:00+00:00,220.0
development,LONDON_TO_NEWYORK,2023-12-26,LONG,2,0,2023-12-26 14:25:00+00:00,2023-12-26 14:30:00+00:00,2251.21,2216.86,34.34999999999991,2023-12-26 20:00:00+00:00,OPPOSITE_BREAK,LOW,2023-12-26 17:25:00+00:00,175.0
development,LONDON_TO_NEWYORK,2023-12-27,LONG,1,0,2023-12-27 13:30:00+00:00,2023-12-27 13:35:00+00:00,2299.44,2228.72,70.72000000000025,2023-12-27 20:00:00+00:00,TARGET_BREAK,HIGH,2023-12-27 14:15:00+00:00,40.0
development,LONDON_TO_NEWYORK,2023-12-27,LONG,2,0,2023-12-27 14:00:00+00:00,2023-12-27 14:05:00+00:00,2299.44,2228.72,70.72000000000025,2023-12-27 20:00:00+00:00,TARGET_BREAK,HIGH,2023-12-27 14:15:00+00:00,10.0
development,ASIA_TO_LONDON,2023-12-29,LONG,1,0,2023-12-29 09:30:00+00:00,2023-12-29 09:35:00+00:00,2366.61,2311.07,55.539999999999964,2023-12-29 13:30:00+00:00,TARGET_BREAK,HIGH,2023-12-29 10:00:00+00:00,25.0
development,LONDON_TO_NEWYORK,2023-12-29,LONG,1,0,2023-12-29 14:40:00+00:00,2023-12-29 14:45:00+00:00,2381.05,2334.1,46.95000000000027,2023-12-29 20:00:00+00:00,TARGET_BREAK,HIGH,2023-12-29 15:00:00+00:00,15.0
development,ASIA_TO_LONDON,2024-01-01,LONG,1,0,2024-01-01 12:00:00+00:00,2024-01-01 12:05:00+00:00,2308.74,2266.67,42.06999999999971,2024-01-01 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2024-01-01,LONG,2,0,2024-01-01 12:40:00+00:00,2024-01-01 12:45:00+00:00,2308.74,2266.67,42.06999999999971,2024-01-01 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2024-01-01,LONG,3,0,2024-01-01 13:25:00+00:00,2024-01-01 13:30:00+00:00,2308.74,2266.67,42.06999999999971,2024-01-01 13:30:00+00:00,NO_BREAK,,,
development,ASIA_TO_LONDON,2024-01-02,LONG,1,0,2024-01-02 08:15:00+00:00,2024-01-02 08:20:00+00:00,2402.64,2349.57,53.06999999999971,2024-01-02 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-02 08:25:00+00:00,5.0
development,ASIA_TO_LONDON,2024-01-03,LONG,1,0,2024-01-03 09:35:00+00:00,2024-01-03 09:40:00+00:00,2387.28,2348.46,38.820000000000164,2024-01-03 13:30:00+00:00,OPPOSITE_BREAK,LOW,2024-01-03 11:15:00+00:00,95.0
development,LONDON_TO_NEWYORK,2024-01-08,LONG,1,0,2024-01-08 15:40:00+00:00,2024-01-08 15:45:00+00:00,2274.95,2204.16,70.78999999999996,2024-01-08 20:00:00+00:00,TARGET_BREAK,HIGH,2024-01-08 16:05:00+00:00,20.0
development,ASIA_TO_LONDON,2024-01-10,LONG,1,0,2024-01-10 09:15:00+00:00,2024-01-10 09:20:00+00:00,2402.6,2340.0,62.59999999999991,2024-01-10 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-10 09:30:00+00:00,10.0
development,LONDON_TO_NEWYORK,2024-01-12,LONG,1,0,2024-01-12 13:35:00+00:00,2024-01-12 13:40:00+00:00,2686.0,2585.01,100.98999999999978,2024-01-12 20:00:00+00:00,TARGET_BREAK,HIGH,2024-01-12 14:30:00+00:00,50.0
development,LONDON_TO_NEWYORK,2024-01-15,LONG,1,0,2024-01-15 13:50:00+00:00,2024-01-15 13:55:00+00:00,2548.8,2507.93,40.870000000000346,2024-01-15 20:00:00+00:00,TARGET_BREAK,HIGH,2024-01-15 18:35:00+00:00,280.0
development,ASIA_TO_LONDON,2024-01-18,LONG,1,0,2024-01-18 08:00:00+00:00,2024-01-18 08:05:00+00:00,2540.0,2509.25,30.75,2024-01-18 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-18 08:30:00+00:00,25.0
development,ASIA_TO_LONDON,2024-01-18,LONG,2,0,2024-01-18 08:20:00+00:00,2024-01-18 08:25:00+00:00,2540.0,2509.25,30.75,2024-01-18 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-18 08:30:00+00:00,5.0
development,ASIA_TO_LONDON,2024-01-19,LONG,1,0,2024-01-19 08:55:00+00:00,2024-01-19 09:00:00+00:00,2474.96,2442.98,31.980000000000018,2024-01-19 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-19 09:05:00+00:00,5.0
development,ASIA_TO_LONDON,2024-01-25,LONG,1,0,2024-01-25 10:55:00+00:00,2024-01-25 11:00:00+00:00,2239.4,2202.41,36.99000000000024,2024-01-25 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-25 11:15:00+00:00,15.0
development,ASIA_TO_LONDON,2024-01-26,LONG,1,0,2024-01-26 10:55:00+00:00,2024-01-26 11:00:00+00:00,2237.98,2195.15,42.82999999999993,2024-01-26 13:30:00+00:00,TARGET_BREAK,HIGH,2024-01-26 11:05:00+00:00,5.0
