role,partition,dev_block,execution_start,component,parent_entry_ts,entry_ts,exit_ts,exit_reason,baseline_pnl,baseline_pnl_5bps,outcome,H,L,R,e20_ts,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mfe_R_at_E20,running_mae_R_to_E20,closes_gt_H_to_E20,closes_ge_E10_to_E20
CLOCK_SUPPORT,external,,2021-02-21 17:00:00+00:00,PARENT,2021-02-21 17:15:00+00:00,2021-02-21 17:15:00+00:00,2021-02-21 17:30:00+00:00,TARGET,8.76390277000949,8.51390277000949,E20_TO_E40_CONTINUATION,10.9061,10.4282,0.4779,2021-02-21 17:25:00+00:00,10.0,10.0,0.21740949989537442,0.01740949989537441,0.23268466206319352,0.19543837622933838,3,2
CLOCK_SUPPORT,external,,2021-02-23 17:00:00+00:00,PARENT,2021-02-24 01:20:00+00:00,2021-02-24 01:20:00+00:00,2021-02-24 04:55:00+00:00,TIME,7.267791376102672,7.0177913761026725,E20_STALLER,15.8026,13.8484,1.9542,2021-02-24 01:25:00+00:00,5.0,5.0,0.15361784873605488,-0.046382151263945126,0.2585712823661857,0.1626752635349503,2,1
CLOCK_SUPPORT,external,,2021-02-24 17:00:00+00:00,PARENT,2021-02-24 17:05:00+00:00,2021-02-24 17:05:00+00:00,2021-02-24 17:15:00+00:00,TARGET,10.484210526315763,10.234210526315762,E20_TO_E40_CONTINUATION,17.1,16.2036,0.8963999999999999,2021-02-24 17:10:00+00:00,5.0,5.0,0.31146809460062413,0.11146809460062412,0.31883087907184104,0.14892904953146088,2,1
CLOCK_SUPPORT,external,,2021-03-06 17:00:00+00:00,PARENT,2021-03-06 18:00:00+00:00,2021-03-06 18:00:00+00:00,2021-03-06 18:50:00+00:00,TARGET,10.119489475826748,9.869489475826748,E20_TO_E40_CONTINUATION,12.5283,11.8944,0.6339000000000006,2021-03-06 18:20:00+00:00,20.0,15.0,0.2017668401956148,0.0017668401956147939,0.22085502445180696,0.10995425145921935,4,2
CLOCK_SUPPORT,external,,2021-03-09 17:00:00+00:00,PARENT,2021-03-09 20:05:00+00:00,2021-03-09 20:05:00+00:00,2021-03-10 01:20:00+00:00,TARGET,10.753078209701172,10.503078209701172,E20_TO_E40_CONTINUATION,14.8869,14.0865,0.8004000000000016,2021-03-10 01:00:00+00:00,295.0,,0.18965517241379237,-0.010344827586207639,0.22701149425287226,0.1565467266366827,38,10
CLOCK_SUPPORT,external,,2021-03-11 17:00:00+00:00,PARENT,2021-03-11 17:00:00+00:00,2021-03-11 17:00:00+00:00,2021-03-11 17:05:00+00:00,TARGET,8.172739835129338,7.922739835129339,E20_TO_E40_CONTINUATION,14.6903,14.09,0.6003000000000007,2021-03-11 17:05:00+00:00,5.0,5.0,0.4576045310677977,0.2576045310677977,0.5290687989338637,0.08145927036481702,2,2
CLOCK_SUPPORT,external,,2021-03-13 17:00:00+00:00,PARENT,2021-03-13 17:50:00+00:00,2021-03-13 17:50:00+00:00,2021-03-13 18:05:00+00:00,TARGET,4.480906724654843,4.230906724654843,E20_TO_E40_CONTINUATION,15.1755,14.8355,0.3399999999999998,2021-03-13 18:00:00+00:00,10.0,5.0,0.19882352941176643,-0.0011764705882335857,0.2135294117647099,0.13588235294117335,2,1
CLOCK_SUPPORT,external,,2021-03-14 17:00:00+00:00,PARENT,2021-03-14 18:30:00+00:00,2021-03-14 18:30:00+00:00,2021-03-14 18:40:00+00:00,TARGET,3.89967219358256,3.64967219358256,E20_TO_E40_CONTINUATION,14.7038,14.4171,0.2866999999999997,2021-03-14 18:35:00+00:00,5.0,5.0,0.20823160097663504,0.008231600976635028,0.2535751656784136,0.2110219741890457,2,1
CLOCK_SUPPORT,external,,2021-03-18 17:00:00+00:00,PARENT,2021-03-18 17:15:00+00:00,2021-03-18 17:15:00+00:00,2021-03-18 17:40:00+00:00,TARGET,5.923509405150296,5.673509405150296,E20_TO_E40_CONTINUATION,14.407,13.9803,0.4267000000000003,2021-03-18 17:40:00+00:00,25.0,25.0,0.5631591281931084,0.3631591281931084,0.6189360206233863,0.05882352941176495,6,2
CLOCK_SUPPORT,external,,2021-03-21 17:00:00+00:00,PARENT,2021-03-21 18:15:00+00:00,2021-03-21 18:15:00+00:00,2021-03-21 18:30:00+00:00,TARGET,3.4712627305747423,3.2212627305747423,E20_TO_E40_CONTINUATION,14.041,13.7973,0.2437000000000004,2021-03-21 18:15:00+00:00,0.0,0.0,0.22076323348378693,0.02076323348378692,0.24210094378333682,0.1653672548215025,1,1
CLOCK_SUPPORT,external,,2021-03-24 17:00:00+00:00,PARENT,2021-03-24 17:00:00+00:00,2021-03-24 17:00:00+00:00,2021-03-24 17:05:00+00:00,TARGET,4.653361204681294,4.403361204681294,E20_TO_E40_CONTINUATION,15.0214,14.6719,0.349499999999999,2021-03-24 17:00:00+00:00,0.0,0.0,0.42746781115879945,0.22746781115879944,0.42746781115879945,0.026323319027181408,1,1
CLOCK_SUPPORT,external,,2021-04-03 17:00:00+00:00,PARENT,2021-04-03 21:35:00+00:00,2021-04-03 21:35:00+00:00,2021-04-03 21:55:00+00:00,TARGET,16.75960840547375,16.509608405473745,E20_TO_E40_CONTINUATION,22.5948,20.7014,1.8934,2021-04-03 21:50:00+00:00,15.0,15.0,0.1914545262490761,-0.008545473750923904,0.22742156966304103,0.15976550121474514,4,2
CLOCK_SUPPORT,external,,2021-04-08 17:00:00+00:00,PARENT,2021-04-08 23:45:00+00:00,2021-04-08 23:45:00+00:00,2021-04-09 03:00:00+00:00,TARGET,10.669524091043492,10.419524091043492,E20_TO_E40_CONTINUATION,27.064,25.6202,1.4437999999999995,2021-04-09 01:00:00+00:00,75.0,,0.17931846516138014,-0.02068153483861987,0.20743870342152543,0.21367225377476018,3,2
CLOCK_SUPPORT,external,,2021-04-11 17:00:00+00:00,PARENT,2021-04-11 18:10:00+00:00,2021-04-11 18:10:00+00:00,2021-04-11 19:45:00+00:00,TARGET,11.779693466024032,11.529693466024032,E20_TO_E40_CONTINUATION,27.9447,26.2988,1.645900000000001,2021-04-11 18:25:00+00:00,15.0,15.0,0.16829698037547683,-0.03170301962452318,0.20134880612430792,0.06379488425785307,4,2
CLOCK_SUPPORT,external,,2021-04-13 17:00:00+00:00,PARENT,2021-04-13 17:15:00+00:00,2021-04-13 17:15:00+00:00,2021-04-13 18:35:00+00:00,FAILED_BREAK,-2.2293153175074187,-2.479315317507419,E20_STALLER,27.9458,26.8778,1.0679999999999978,2021-04-13 17:30:00+00:00,15.0,10.0,0.11282771535580531,-0.0871722846441947,0.23286516853932915,0.16825842696628954,3,2
CLOCK_SUPPORT,external,,2021-04-18 17:00:00+00:00,PARENT,2021-04-18 18:40:00+00:00,2021-04-18 18:40:00+00:00,2021-04-18 18:45:00+00:00,TARGET,17.286555755081533,17.036555755081533,E20_TO_E40_CONTINUATION,28.6234,26.1494,2.474,2021-04-18 18:40:00+00:00,0.0,0.0,0.21628940986257067,0.01628940986257066,0.25161681487469634,0.1814470493128544,1,1
CLOCK_SUPPORT,external,,2021-04-20 17:00:00+00:00,PARENT,2021-04-20 18:35:00+00:00,2021-04-20 18:35:00+00:00,2021-04-20 18:50:00+00:00,FAILED_BREAK,-0.5629813167633002,-0.8129813167633002,E20_STALLER,30.9957,29.016,1.979700000000001,2021-04-20 18:50:00+00:00,15.0,15.0,0.14638581603273196,-0.05361418396726805,0.212759509016517,0.3230792544324886,3,2
CLOCK_SUPPORT,external,,2021-04-22 17:00:00+00:00,PARENT,2021-04-22 17:05:00+00:00,2021-04-22 17:05:00+00:00,2021-04-22 20:55:00+00:00,REFERENCE_INVALIDATION,-46.41857954101109,-46.66857954101109,E20_STALLER,39.6393,36.0878,3.551499999999997,2021-04-22 18:15:00+00:00,70.0,,0.01129100380121146,-0.18870899619878856,0.3268196536674643,0.7236942137125164,1,0
CLOCK_SUPPORT,external,,2021-04-24 17:00:00+00:00,PARENT,2021-04-24 17:15:00+00:00,2021-04-24 17:15:00+00:00,2021-04-24 18:50:00+00:00,TARGET,23.128651032391037,22.878651032391037,E20_TO_E40_CONTINUATION,40.0914,35.4551,4.636299999999999,2021-04-24 18:45:00+00:00,90.0,,0.27256648620667345,0.07256648620667344,0.27949011064857754,0.32163578715786284,5,3
CLOCK_SUPPORT,external,,2021-04-25 17:00:00+00:00,PARENT,2021-04-25 22:40:00+00:00,2021-04-25 22:40:00+00:00,2021-04-25 23:15:00+00:00,TARGET,16.8291182487158,16.5791182487158,E20_TO_E40_CONTINUATION,46.9781,43.0251,3.952999999999996,2021-04-25 22:40:00+00:00,0.0,0.0,0.1942828231722746,-0.0057171768277254065,0.2584872248924867,0.12850999241082622,1,1
CLOCK_SUPPORT,external,,2021-04-30 17:00:00+00:00,PARENT,2021-04-30 17:15:00+00:00,2021-04-30 17:15:00+00:00,2021-05-01 04:55:00+00:00,TIME,-6.618527739654379,-6.868527739654379,E20_STALLER,43.4991,42.1,1.3990999999999971,2021-04-30 18:50:00+00:00,95.0,,0.12050603959688751,-0.0794939604031125,0.2508755628618396,0.289042956186117,6,4
CLOCK_SUPPORT,external,,2021-05-05 17:00:00+00:00,PARENT,2021-05-05 17:15:00+00:00,2021-05-05 17:15:00+00:00,2021-05-05 17:20:00+00:00,TARGET,4.51681510035884,4.26681510035884,E20_TO_E40_CONTINUATION,45.138,44.1186,1.0193999999999974,2021-05-05 17:20:00+00:00,5.0,5.0,0.3673729644889206,0.16737296448892058,0.5785756327251377,0.2923288208750201,2,1
CLOCK_SUPPORT,external,,2021-05-08 17:00:00+00:00,PARENT,2021-05-08 22:20:00+00:00,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,FAILED_BREAK,-0.725276319288537,-0.975276319288537,E20_STALLER,45.4999,43.4275,2.0723999999999947,2021-05-08 22:20:00+00:00,0.0,0.0,0.24126616483304444,0.04126616483304443,0.24131441806601264,0.07402045937077695,1,1
CLOCK_SUPPORT,external,,2021-05-09 17:00:00+00:00,PARENT,2021-05-09 17:20:00+00:00,2021-05-09 17:20:00+00:00,2021-05-09 18:05:00+00:00,TARGET,4.584345479082375,4.334345479082375,E20_TO_E40_CONTINUATION,44.46,43.4409,1.0191000000000017,2021-05-09 17:40:00+00:00,20.0,,0.23550191345304838,0.03550191345304837,0.3010499460308136,0.24099695810028726,2,2
CLOCK_SUPPORT,external,,2021-05-11 17:00:00+00:00,PARENT,2021-05-11 17:00:00+00:00,2021-05-11 17:00:00+00:00,2021-05-11 19:45:00+00:00,TARGET,9.405940594059414,9.155940594059414,E20_TO_E40_CONTINUATION,42.016,40.04,1.975999999999999,2021-05-11 18:15:00+00:00,75.0,,0.3410931174089068,0.1410931174089068,0.35172064777327966,0.16902834008096976,6,1
CLOCK_SUPPORT,external,,2021-05-12 17:00:00+00:00,PARENT,2021-05-12 21:50:00+00:00,2021-05-12 21:50:00+00:00,2021-05-12 22:10:00+00:00,FAILED_BREAK,-23.236514522821604,-23.486514522821604,E20_STALLER,48.2,44.737,3.463000000000001,2021-05-12 22:00:00+00:00,10.0,5.0,0.17470401386081338,-0.025295986139186627,0.28905573202425566,0.14120704591394864,2,2
CLOCK_SUPPORT,external,,2021-05-15 17:00:00+00:00,PARENT,2021-05-15 19:45:00+00:00,2021-05-15 19:45:00+00:00,2021-05-15 21:10:00+00:00,TARGET,10.788896308308704,10.538896308308704,E20_TO_E40_CONTINUATION,41.932,39.67,2.2620000000000005,2021-05-15 20:00:00+00:00,15.0,15.0,0.14765694076038727,-0.052343059239612744,0.23386383731211152,0.12953138815207746,4,3
CLOCK_SUPPORT,external,,2021-05-20 17:00:00+00:00,PARENT,2021-05-20 17:00:00+00:00,2021-05-20 17:00:00+00:00,2021-05-20 17:05:00+00:00,TARGET,16.691891891891906,16.441891891891906,E20_TO_E40_CONTINUATION,46.25,42.39,3.86,2021-05-20 17:00:00+00:00,0.0,0.0,0.40414507772020786,0.20414507772020785,1.5455958549222801,0.45310880829015604,1,1
CLOCK_SUPPORT,external,,2021-05-25 17:00:00+00:00,PARENT,2021-05-25 21:55:00+00:00,2021-05-25 21:55:00+00:00,2021-05-25 22:45:00+00:00,TARGET,20.094065846092192,19.84406584609219,E20_TO_E40_CONTINUATION,29.979,26.967,3.0120000000000005,2021-05-25 22:05:00+00:00,10.0,5.0,0.2948207171314746,0.09482071713147461,0.36088977423638763,0.046148738379813856,2,1
CLOCK_SUPPORT,external,,2021-05-27 17:00:00+00:00,PARENT,2021-05-27 20:30:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:45:00+00:00,FAILED_BREAK,-0.5281790669788844,-0.7781790669788844,E20_STALLER,35.026,33.055,1.971000000000004,2021-05-27 20:30:00+00:00,0.0,0.0,0.13140537798071675,-0.06859462201928326,0.21410451547437653,0.02536783358701378,1,1
CLOCK_SUPPORT,external,,2021-05-30 17:00:00+00:00,PARENT,2021-05-30 18:05:00+00:00,2021-05-30 18:05:00+00:00,2021-05-30 19:10:00+00:00,TARGET,9.95977250658897,9.70977250658897,E20_TO_E40_CONTINUATION,28.836,27.4,1.436,2021-05-30 18:25:00+00:00,20.0,20.0,0.1963788300835655,-0.003621169916434519,0.2075208913649038,0.0926183844011136,5,2
CLOCK_SUPPORT,external,,2021-06-02 17:00:00+00:00,PARENT,2021-06-03 02:15:00+00:00,2021-06-03 02:15:00+00:00,2021-06-03 03:15:00+00:00,FAILED_BREAK,-0.6999999999999784,-0.9499999999999784,E20_STALLER,35.0,33.023,1.9769999999999968,2021-06-03 02:25:00+00:00,10.0,10.0,0.08447142134547388,-0.11552857865452613,0.24532119372787062,0.33586241780475595,3,0
CLOCK_SUPPORT,external,,2021-06-04 17:00:00+00:00,PARENT,2021-06-04 17:30:00+00:00,2021-06-04 17:30:00+00:00,2021-06-05 01:30:00+00:00,TARGET,16.288094375743746,16.038094375743743,E20_TO_E40_CONTINUATION,38.654,35.506,3.1480000000000032,2021-06-05 00:40:00+00:00,430.0,,0.17534942820838598,-0.024650571791614034,0.2255400254129584,0.6226175349428205,9,1
CLOCK_SUPPORT,external,,2021-06-08 17:00:00+00:00,PARENT,2021-06-08 18:05:00+00:00,2021-06-08 18:05:00+00:00,2021-06-08 19:35:00+00:00,TARGET,25.81382067390059,25.56382067390059,E20_TO_E40_CONTINUATION,38.522,33.55,4.972000000000001,2021-06-08 18:45:00+00:00,40.0,40.0,0.14018503620273584,-0.05981496379726417,0.23069187449718387,0.08769106999195492,9,4
CLOCK_SUPPORT,external,,2021-06-13 17:00:00+00:00,PARENT,2021-06-13 17:25:00+00:00,2021-06-13 17:25:00+00:00,2021-06-13 17:35:00+00:00,TARGET,8.200707338638423,7.950707338638424,E20_TO_E40_CONTINUATION,36.192,34.708,1.4840000000000018,2021-06-13 17:30:00+00:00,5.0,5.0,0.26954177897573994,0.06954177897573993,0.2863881401617228,0.10579514824798072,2,1
CLOCK_SUPPORT,external,,2021-06-15 17:00:00+00:00,PARENT,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 18:40:00+00:00,FAILED_BREAK,-1.3561392791691662,-1.6061392791691662,E20_STALLER,40.925,39.44,1.4849999999999994,2021-06-15 17:55:00+00:00,0.0,0.0,0.23299663299663553,0.03299663299663552,0.24377104377104514,0.02558922558922338,1,1
CLOCK_SUPPORT,external,,2021-06-22 17:00:00+00:00,PARENT,2021-06-22 17:00:00+00:00,2021-06-22 17:00:00+00:00,2021-06-23 04:55:00+00:00,TIME,31.114584073311025,30.864584073311025,E20_STALLER,28.154,20.098,8.056000000000001,2021-06-23 01:00:00+00:00,480.0,,0.1993545183714004,-0.0006454816285996201,0.21983614697120166,0.3151688182720955,5,3
CLOCK_SUPPORT,external,,2021-06-27 17:00:00+00:00,PARENT,2021-06-27 22:15:00+00:00,2021-06-27 22:15:00+00:00,2021-06-27 22:40:00+00:00,FAILED_BREAK,-0.9168999131357602,-1.1668999131357602,E20_STALLER,31.083,29.95,1.1329999999999991,2021-06-27 22:20:00+00:00,5.0,0.0,0.01059135039717605,-0.18940864960282397,0.2780229479258619,0.3742277140335391,1,0
CLOCK_SUPPORT,external,,2021-06-30 17:00:00+00:00,PARENT,2021-06-30 18:00:00+00:00,2021-06-30 18:00:00+00:00,2021-06-30 18:55:00+00:00,TARGET,7.300384873846877,7.050384873846877,E20_TO_E40_CONTINUATION,32.738,31.543,1.1950000000000005,2021-06-30 18:40:00+00:00,40.0,,0.25857740585773836,0.05857740585773835,0.2736401673640151,0.28284518828451954,2,2
CLOCK_SUPPORT,external,,2021-07-03 17:00:00+00:00,PARENT,2021-07-03 17:40:00+00:00,2021-07-03 17:40:00+00:00,2021-07-03 18:05:00+00:00,FAILED_BREAK,-0.3425830763960635,-0.5925830763960636,E20_STALLER,35.028,34.455,0.5730000000000004,2021-07-03 17:40:00+00:00,0.0,0.0,0.24956369982548093,0.04956369982548092,0.29668411867365024,0.28097731239092716,1,1
CLOCK_SUPPORT,external,,2021-07-05 17:00:00+00:00,PARENT,2021-07-06 04:05:00+00:00,2021-07-06 04:05:00+00:00,2021-07-06 04:25:00+00:00,TARGET,6.155674390968535,5.905674390968535,E20_TO_E40_CONTINUATION,33.66,32.624,1.0359999999999945,2021-07-06 04:10:00+00:00,5.0,5.0,0.1660231660231709,-0.0339768339768291,0.22007722007722272,0.14189189189189116,2,2
CLOCK_SUPPORT,external,,2021-07-06 17:00:00+00:00,PARENT,2021-07-07 01:15:00+00:00,2021-07-07 01:15:00+00:00,2021-07-07 04:55:00+00:00,TIME,2.1832798357479533,1.9332798357479533,E20_STALLER,34.581,33.35,1.2310000000000016,2021-07-07 03:40:00+00:00,145.0,,0.21039805036555645,0.010398050365556438,0.22908204711616256,0.29488220958570194,6,2
CLOCK_SUPPORT,external,,2021-07-07 17:00:00+00:00,PARENT,2021-07-07 17:45:00+00:00,2021-07-07 17:45:00+00:00,2021-07-07 18:10:00+00:00,TARGET,6.848582129481029,6.598582129481029,E20_TO_E40_CONTINUATION,37.38,36.1,1.2800000000000011,2021-07-07 18:05:00+00:00,20.0,,0.28124999999999933,0.08124999999999932,0.33749999999999586,0.2031250000000038,2,1
CLOCK_SUPPORT,external,,2021-07-17 17:00:00+00:00,PARENT,2021-07-17 19:25:00+00:00,2021-07-17 19:25:00+00:00,2021-07-17 19:50:00+00:00,TARGET,4.834804633664813,4.584804633664813,E20_TO_E40_CONTINUATION,26.847,26.198,0.6490000000000009,2021-07-17 19:40:00+00:00,15.0,15.0,0.20338983050847104,0.0033898305084710256,0.22958397534668282,0.22342064714945975,4,2
CLOCK_SUPPORT,external,,2021-07-19 17:00:00+00:00,PARENT,2021-07-19 23:40:00+00:00,2021-07-19 23:40:00+00:00,2021-07-20 01:15:00+00:00,REFERENCE_INVALIDATION,-18.653100775193774,-18.903100775193774,E20_STALLER,24.768,23.95,0.8180000000000014,2021-07-20 00:30:00+00:00,50.0,,0.21393643031784892,0.013936430317848914,0.22127139364303255,0.502444987775062,2,1
CLOCK_SUPPORT,external,,2021-07-23 17:00:00+00:00,PARENT,2021-07-23 23:20:00+00:00,2021-07-23 23:20:00+00:00,2021-07-23 23:50:00+00:00,TARGET,10.630966908333871,10.380966908333871,E20_TO_E40_CONTINUATION,27.862,26.381,1.480999999999998,2021-07-23 23:30:00+00:00,10.0,0.0,0.18095881161377517,-0.019041188386224844,0.20526671168129806,0.12288993923024905,1,1
CLOCK_SUPPORT,external,,2021-07-28 17:00:00+00:00,PARENT,2021-07-28 17:00:00+00:00,2021-07-28 17:00:00+00:00,2021-07-28 17:30:00+00:00,FAILED_BREAK,-5.318961569622028,-5.568961569622028,E20_STALLER,28.389,27.821,0.5679999999999978,2021-07-28 17:10:00+00:00,10.0,5.0,0.12147887323943543,-0.07852112676056458,0.24119718309859325,0.09683098591549283,2,1
CLOCK_SUPPORT,external,,2021-07-30 17:00:00+00:00,PARENT,2021-07-30 17:35:00+00:00,2021-07-30 17:35:00+00:00,2021-07-30 17:55:00+00:00,TARGET,6.297544535387667,6.047544535387667,E20_TO_E40_CONTINUATION,31.155,30.174,0.9810000000000016,2021-07-30 17:35:00+00:00,0.0,0.0,0.2497451580020357,0.04974515800203569,0.2660550458715584,0.11824668705402595,1,1
CLOCK_SUPPORT,external,,2021-08-09 17:00:00+00:00,PARENT,2021-08-10 02:30:00+00:00,2021-08-10 02:30:00+00:00,2021-08-10 02:50:00+00:00,TARGET,5.0275843131381,4.7775843131381,E20_TO_E40_CONTINUATION,40.059,39.052,1.006999999999998,2021-08-10 02:30:00+00:00,0.0,0.0,0.1996027805362472,-0.00039721946375281814,0.22641509433962465,0.18470705064548196,1,1
CLOCK_SUPPORT,external,,2021-08-13 17:00:00+00:00,PARENT,2021-08-13 20:05:00+00:00,2021-08-13 20:05:00+00:00,2021-08-13 23:50:00+00:00,TARGET,6.858302333445976,6.608302333445976,E20_TO_E40_CONTINUATION,44.355,42.834,1.5209999999999937,2021-08-13 23:45:00+00:00,220.0,,0.27284681130835503,0.07284681130835502,0.3984220907297858,0.49375410913872503,3,3
CLOCK_SUPPORT,external,,2021-08-15 17:00:00+00:00,PARENT,2021-08-15 17:20:00+00:00,2021-08-15 17:20:00+00:00,2021-08-15 17:40:00+00:00,TARGET,13.80572255846213,13.55572255846213,E20_TO_E40_CONTINUATION,49.733,46.3,3.433,2021-08-15 17:40:00+00:00,20.0,10.0,0.5278182347800772,0.32781823478007716,0.630643751820567,0.14651907952228377,3,2
CLOCK_SUPPORT,external,,2021-08-16 17:00:00+00:00,PARENT,2021-08-17 01:50:00+00:00,2021-08-17 01:50:00+00:00,2021-08-17 02:05:00+00:00,TARGET,20.867411588526675,20.617411588526675,E20_TO_E40_CONTINUATION,69.448,62.202,7.245999999999995,2021-08-17 01:50:00+00:00,0.0,0.0,0.2453767595914997,0.0453767595914997,0.2620756279326528,0.08929064311344077,1,1
CLOCK_SUPPORT,external,,2021-08-23 17:00:00+00:00,PARENT,2021-08-23 18:30:00+00:00,2021-08-23 18:30:00+00:00,2021-08-23 19:05:00+00:00,FAILED_BREAK,-1.8840619282963769,-2.1340619282963766,E20_STALLER,73.246,71.6,1.6460000000000008,2021-08-23 18:30:00+00:00,0.0,0.0,0.17922235722964858,-0.020777642770351434,0.21081409477521765,0.21749696233292207,1,1
CLOCK_SUPPORT,external,,2021-08-26 17:00:00+00:00,PARENT,2021-08-27 00:35:00+00:00,2021-08-27 00:35:00+00:00,2021-08-27 02:10:00+00:00,TARGET,27.61064210795594,27.36064210795594,E20_TO_E40_CONTINUATION,78.18,67.387,10.793000000000006,2021-08-27 00:50:00+00:00,15.0,10.0,0.12480311312887922,-0.07519688687112079,0.24219401463911688,0.2813860835726864,3,3
CLOCK_SUPPORT,external,,2021-08-29 17:00:00+00:00,PARENT,2021-08-29 20:15:00+00:00,2021-08-29 20:15:00+00:00,2021-08-30 00:20:00+00:00,TARGET,8.585682056496458,8.335682056496458,E20_TO_E40_CONTINUATION,94.413,90.36,4.052999999999997,2021-08-30 00:05:00+00:00,230.0,,0.14581791265729302,-0.05418208734270699,0.28324697754749845,0.43325931408832996,7,2
CLOCK_SUPPORT,external,,2021-08-30 17:00:00+00:00,PARENT,2021-08-30 17:40:00+00:00,2021-08-30 17:40:00+00:00,2021-08-30 18:50:00+00:00,TARGET,17.876753553405234,17.626753553405234,E20_TO_E40_CONTINUATION,107.995,98.342,9.653000000000006,2021-08-30 18:30:00+00:00,50.0,,0.17693981145757767,-0.02306018854242234,0.20522117476432128,0.17756137988190177,6,4
CLOCK_SUPPORT,external,,2021-09-02 17:00:00+00:00,PARENT,2021-09-02 17:20:00+00:00,2021-09-02 17:20:00+00:00,2021-09-02 18:20:00+00:00,FAILED_BREAK,-1.830430812118533,-2.080430812118533,E20_STALLER,124.834,114.5,10.334000000000003,2021-09-02 17:30:00+00:00,10.0,10.0,0.20001935359009024,1.9353590090226414e-05,0.2933036578285263,0.11399264563576514,3,2
CLOCK_SUPPORT,external,,2021-09-04 17:00:00+00:00,PARENT,2021-09-05 01:05:00+00:00,2021-09-05 01:05:00+00:00,2021-09-05 01:35:00+00:00,FAILED_BREAK,-3.468501690764181,-3.718501690764181,E20_STALLER,143.722,138.5,5.222000000000008,2021-09-05 01:10:00+00:00,5.0,5.0,0.1681348142474118,-0.031865185752588204,0.28456530065108915,0.16430486403676803,2,2
CLOCK_SUPPORT,external,,2021-09-05 17:00:00+00:00,PARENT,2021-09-05 21:25:00+00:00,2021-09-05 21:25:00+00:00,2021-09-05 21:50:00+00:00,FAILED_BREAK,-1.6136386304375638,-1.863638630437564,E20_STALLER,140.366,135.0,5.366000000000014,2021-09-05 21:30:00+00:00,5.0,5.0,0.09578829668281406,-0.10421170331718595,0.20070816250465812,0.17312709653373085,2,0
CLOCK_SUPPORT,external,,2021-09-06 17:00:00+00:00,PARENT,2021-09-06 17:15:00+00:00,2021-09-06 17:15:00+00:00,2021-09-06 21:40:00+00:00,TARGET,21.27082623885379,21.02082623885379,E20_TO_E40_CONTINUATION,158.574,141.709,16.86500000000001,2021-09-06 19:25:00+00:00,130.0,,0.25496590572190814,0.054965905721908126,0.26344500444707863,0.23628817076786313,3,2
CLOCK_SUPPORT,external,,2021-09-08 17:00:00+00:00,PARENT,2021-09-08 17:05:00+00:00,2021-09-08 17:05:00+00:00,2021-09-08 18:35:00+00:00,TARGET,25.643961076130427,25.393961076130427,E20_TO_E40_CONTINUATION,174.7,152.3,22.399999999999977,2021-09-08 18:20:00+00:00,75.0,,0.19116071428571496,-0.00883928571428505,0.24107142857142907,0.1497767857142854,5,3
CLOCK_SUPPORT,external,,2021-09-13 17:00:00+00:00,PARENT,2021-09-13 20:25:00+00:00,2021-09-13 20:25:00+00:00,2021-09-13 21:30:00+00:00,TARGET,20.977353992848723,20.727353992848723,E20_TO_E40_CONTINUATION,167.8,150.2,17.600000000000023,2021-09-13 21:15:00+00:00,50.0,45.0,0.23698863636363562,0.03698863636363561,0.2499999999999984,0.05840909090909197,10,2
CLOCK_SUPPORT,external,,2021-09-18 17:00:00+00:00,PARENT,2021-09-18 23:15:00+00:00,2021-09-18 23:15:00+00:00,2021-09-18 23:20:00+00:00,TARGET,6.358989232498336,6.108989232498336,E20_TO_E40_CONTINUATION,165.498,160.236,5.2620000000000005,2021-09-18 23:15:00+00:00,0.0,0.0,0.3213606993538583,0.12136069935385829,0.5153933865450432,0.210186240973013,1,1
CLOCK_SUPPORT,external,,2021-09-22 17:00:00+00:00,PARENT,2021-09-22 17:45:00+00:00,2021-09-22 17:45:00+00:00,2021-09-22 18:00:00+00:00,FAILED_BREAK,-2.2655613789647755,-2.515561378964776,E20_STALLER,143.673,128.8,14.87299999999999,2021-09-22 18:00:00+00:00,15.0,15.0,0.27560008068311653,0.07560008068311652,0.28689571707120276,0.09776104350164787,3,1
CLOCK_SUPPORT,external,,2021-09-24 17:00:00+00:00,PARENT,2021-09-24 20:35:00+00:00,2021-09-24 20:35:00+00:00,2021-09-24 22:30:00+00:00,FAILED_BREAK,-1.4033297186961111,-1.6533297186961111,E20_STALLER,141.093,131.0,10.09299999999999,2021-09-24 20:55:00+00:00,20.0,20.0,0.14752798969582936,-0.052472010304170646,0.31477261468344636,0.05657386307341708,5,3
CLOCK_SUPPORT,external,,2021-09-26 17:00:00+00:00,PARENT,2021-09-27 01:40:00+00:00,2021-09-27 01:40:00+00:00,2021-09-27 02:20:00+00:00,FAILED_BREAK,-1.4384349827387677,-1.6884349827387677,E20_STALLER,140.778,134.587,6.1910000000000025,2021-09-27 01:40:00+00:00,0.0,0.0,0.19382975286706777,-0.006170247132932238,0.3264416087869511,0.07413988047165289,1,1
