episode_id,partition,outcome,transition,target_name,target_multiple,frozen_boundary,first_reclaim_pos,first_rebreak_pos,confirmation_bar_start,confirmation_complete_ts,entry_ts,entry_px,stop_px,risk_usd_per_btc,risk_pct_entry,regime_exit_effective_ts,status,target_px,deadline_ts,exit_ts,exit_px,exit_reason,hold_minutes,gross_return,net_pnl_usd
80,external,TRANSITION,True,R1_5,1.5,6940.0,2,11,2020-04-22 12:50:00+00:00,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,2020-04-22 20:00:00+00:00,EXECUTED,6980.499999999999,2020-04-22 20:00:00+00:00,2020-04-22 13:15:00+00:00,6980.499999999999,TP_R1_5,20.0,0.0050537046102454575,2.126852305122729
80,external,TRANSITION,True,R2_0,2.0,6940.0,2,11,2020-04-22 12:50:00+00:00,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,2020-04-22 20:00:00+00:00,EXECUTED,6992.199999999999,2020-04-22 20:00:00+00:00,2020-04-22 13:15:00+00:00,6992.199999999999,TP_R2_0,20.0,0.006738272813660684,2.969136406830342
116,external,TRANSITION,True,R1_0,1.0,9188.0,36,37,2020-06-29 23:00:00+00:00,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,2020-06-30 04:00:00+00:00,EXECUTED,9195.259999999998,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9184.0,SL_LOCAL_LOW,0.0,-0.0006126470815472906,-0.7063235407736453
116,external,TRANSITION,True,R1_5,1.5,9188.0,36,37,2020-06-29 23:00:00+00:00,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,2020-06-30 04:00:00+00:00,EXECUTED,9198.074999999997,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9184.0,SL_LOCAL_LOW,0.0,-0.0006126470815472906,-0.7063235407736453
116,external,TRANSITION,True,R2_0,2.0,9188.0,36,37,2020-06-29 23:00:00+00:00,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,2020-06-30 04:00:00+00:00,EXECUTED,9200.889999999998,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9184.0,SL_LOCAL_LOW,0.0,-0.0006126470815472906,-0.7063235407736453
201,external,TRANSITION,True,R1_0,1.0,10596.0,9,14,2020-10-04 09:05:00+00:00,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,2020-10-05 00:00:00+00:00,EXECUTED,10611.39,2020-10-05 00:00:00+00:00,2020-10-04 09:30:00+00:00,10581.21,SL_LOCAL_LOW,20.0,-0.0014240819908836189,-1.1120409954418093
201,external,TRANSITION,True,R1_5,1.5,10596.0,9,14,2020-10-04 09:05:00+00:00,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,2020-10-05 00:00:00+00:00,EXECUTED,10618.935,2020-10-05 00:00:00+00:00,2020-10-04 09:30:00+00:00,10581.21,SL_LOCAL_LOW,20.0,-0.0014240819908836189,-1.1120409954418093
201,external,TRANSITION,True,R2_0,2.0,10596.0,9,14,2020-10-04 09:05:00+00:00,2020-10-04 09:10:00+00:00,2020-10-04 09:10:00+00:00,10596.3,10581.21,15.090000000000146,0.001424081990883624,2020-10-05 00:00:00+00:00,EXECUTED,10626.48,2020-10-05 00:00:00+00:00,2020-10-04 09:30:00+00:00,10581.21,SL_LOCAL_LOW,20.0,-0.0014240819908836189,-1.1120409954418093
353,external,TRANSITION,True,R1_0,1.0,36501.0,26,32,2021-05-31 14:35:00+00:00,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,2021-05-31 20:00:00+00:00,EXECUTED,36732.350000000006,2021-05-31 20:00:00+00:00,2021-05-31 14:50:00+00:00,36732.350000000006,TP_R1_0,10.0,0.005642242047228629,2.421121023614315
353,external,TRANSITION,True,R1_5,1.5,36501.0,26,32,2021-05-31 14:35:00+00:00,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,2021-05-31 20:00:00+00:00,EXECUTED,36835.395000000004,2021-05-31 20:00:00+00:00,2021-05-31 15:00:00+00:00,36835.395000000004,TP_R1_5,20.0,0.008463363070842833,3.8316815354214167
353,external,TRANSITION,True,R2_0,2.0,36501.0,26,32,2021-05-31 14:35:00+00:00,2021-05-31 14:40:00+00:00,2021-05-31 14:40:00+00:00,36526.26,36320.17,206.09000000000378,0.00564224204722859,2021-05-31 20:00:00+00:00,EXECUTED,36938.44000000001,2021-05-31 20:00:00+00:00,2021-05-31 15:15:00+00:00,36938.44000000001,TP_R2_0,35.0,0.011284484094457259,5.242242047228629
559,external,RESUME,False,R1_0,1.0,47911.68,2,3,2021-12-31 12:10:00+00:00,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,2021-12-31 20:00:00+00:00,EXECUTED,48122.94,2021-12-31 20:00:00+00:00,2021-12-31 14:35:00+00:00,48122.94,TP_R1_0,140.0,0.003262070358731828,1.231035179365914
559,external,RESUME,False,R1_5,1.5,47911.68,2,3,2021-12-31 12:10:00+00:00,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,2021-12-31 20:00:00+00:00,EXECUTED,48201.175,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47810.0,SL_LOCAL_LOW,275.0,-0.003262070358731828,-2.031035179365914
559,external,RESUME,False,R2_0,2.0,47911.68,2,3,2021-12-31 12:10:00+00:00,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,47966.47,47810.0,156.47000000000116,0.0032620703587318634,2021-12-31 20:00:00+00:00,EXECUTED,48279.41,2021-12-31 20:00:00+00:00,2021-12-31 16:50:00+00:00,47810.0,SL_LOCAL_LOW,275.0,-0.003262070358731828,-2.031035179365914
1898,reference_validation,RESUME,False,R1_0,1.0,113254.8,2,4,2025-09-24 16:15:00+00:00,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,2025-09-25 04:00:00+00:00,EXECUTED,113621.6,2025-09-25 04:00:00+00:00,2025-09-24 16:35:00+00:00,113621.6,TP_R1_0,15.0,0.0022679057376868705,0.7339528688434352
1898,reference_validation,RESUME,False,R1_5,1.5,113254.8,2,4,2025-09-24 16:15:00+00:00,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,2025-09-25 04:00:00+00:00,EXECUTED,113750.15000000001,2025-09-25 04:00:00+00:00,2025-09-24 17:05:00+00:00,113750.15000000001,TP_R1_5,45.0,0.003401858606530306,1.300929303265153
1898,reference_validation,RESUME,False,R2_0,2.0,113254.8,2,4,2025-09-24 16:15:00+00:00,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,113364.5,113107.4,257.1000000000058,0.0022679057376868935,2025-09-25 04:00:00+00:00,EXECUTED,113878.70000000001,2025-09-25 04:00:00+00:00,2025-09-24 17:35:00+00:00,113878.70000000001,TP_R2_0,75.0,0.004535811475373741,1.8679057376868706
1918,reference_validation,TRANSITION,True,R1_0,1.0,109160.0,15,16,2025-10-23 09:15:00+00:00,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,2025-10-23 16:00:00+00:00,EXECUTED,109454.79999999999,2025-10-23 16:00:00+00:00,2025-10-23 10:00:00+00:00,109454.79999999999,TP_R1_0,40.0,0.0017856538138032452,0.49282690690162256
1918,reference_validation,TRANSITION,True,R1_5,1.5,109160.0,15,16,2025-10-23 09:15:00+00:00,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,2025-10-23 16:00:00+00:00,EXECUTED,109552.34999999998,2025-10-23 16:00:00+00:00,2025-10-23 10:15:00+00:00,109552.34999999998,TP_R1_5,55.0,0.0026784807207047567,0.9392403603523783
1918,reference_validation,TRANSITION,True,R2_0,2.0,109160.0,15,16,2025-10-23 09:15:00+00:00,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,109259.7,109064.6,195.09999999999127,0.0017856538138031797,2025-10-23 16:00:00+00:00,EXECUTED,109649.89999999998,2025-10-23 16:00:00+00:00,2025-10-23 10:15:00+00:00,109649.89999999998,TP_R2_0,55.0,0.0035713076276062683,1.3856538138031342
1954,reference_validation,TRANSITION,True,R1_0,1.0,90257.3,22,48,2025-12-07 23:55:00+00:00,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2025-12-08 04:00:00+00:00,EXECUTED,91800.79999999999,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,R1_5,1.5,90257.3,22,48,2025-12-07 23:55:00+00:00,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2025-12-08 04:00:00+00:00,EXECUTED,92528.49999999999,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
1954,reference_validation,TRANSITION,True,R2_0,2.0,90257.3,22,48,2025-12-07 23:55:00+00:00,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,90345.4,88890.0,1455.3999999999942,0.016109287246500587,2025-12-08 04:00:00+00:00,EXECUTED,93256.19999999998,2025-12-08 04:00:00+00:00,2025-12-08 04:00:00+00:00,91039.3,REGIME_EXIT,240.0,0.007680523856222976,3.440261928111488
2068,reference_validation,TRANSITION,True,R1_0,1.0,71342.2,30,32,2026-03-23 14:35:00+00:00,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,2026-03-24 00:00:00+00:00,EXECUTED,71775.2,2026-03-24 00:00:00+00:00,2026-03-23 14:45:00+00:00,71172.8,SL_LOCAL_LOW,5.0,-0.004214119819794582,-2.5070599098972908
2068,reference_validation,TRANSITION,True,R1_5,1.5,71342.2,30,32,2026-03-23 14:35:00+00:00,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,2026-03-24 00:00:00+00:00,EXECUTED,71925.79999999999,2026-03-24 00:00:00+00:00,2026-03-23 14:45:00+00:00,71172.8,SL_LOCAL_LOW,5.0,-0.004214119819794582,-2.5070599098972908
2068,reference_validation,TRANSITION,True,R2_0,2.0,71342.2,30,32,2026-03-23 14:35:00+00:00,2026-03-23 14:40:00+00:00,2026-03-23 14:40:00+00:00,71474.0,71172.8,301.1999999999971,0.00421411981979457,2026-03-24 00:00:00+00:00,EXECUTED,72076.4,2026-03-24 00:00:00+00:00,2026-03-23 14:45:00+00:00,71172.8,SL_LOCAL_LOW,5.0,-0.004214119819794582,-2.5070599098972908
2074,reference_validation,RESUME,False,R1_0,1.0,67284.0,32,33,2026-03-30 06:40:00+00:00,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,2026-03-30 20:00:00+00:00,EXECUTED,67417.4,2026-03-30 20:00:00+00:00,2026-03-30 07:00:00+00:00,67250.0,SL_LOCAL_LOW,15.0,-0.0012430625377781723,-1.021531268889086
2074,reference_validation,RESUME,False,R1_5,1.5,67284.0,32,33,2026-03-30 06:40:00+00:00,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,2026-03-30 20:00:00+00:00,EXECUTED,67459.25,2026-03-30 20:00:00+00:00,2026-03-30 07:00:00+00:00,67250.0,SL_LOCAL_LOW,15.0,-0.0012430625377781723,-1.021531268889086
2074,reference_validation,RESUME,False,R2_0,2.0,67284.0,32,33,2026-03-30 06:40:00+00:00,2026-03-30 06:45:00+00:00,2026-03-30 06:45:00+00:00,67333.7,67250.0,83.69999999999709,0.0012430625377782163,2026-03-30 20:00:00+00:00,EXECUTED,67501.09999999999,2026-03-30 20:00:00+00:00,2026-03-30 07:00:00+00:00,67250.0,SL_LOCAL_LOW,15.0,-0.0012430625377781723,-1.021531268889086
2122,reference_validation,TRANSITION,True,R1_0,1.0,80478.0,45,46,2026-05-09 15:45:00+00:00,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,2026-05-09 20:00:00+00:00,EXECUTED,80580.8,2026-05-09 20:00:00+00:00,2026-05-09 16:10:00+00:00,80580.8,TP_R1_0,20.0,0.0010248663636374111,0.11243318181870554
2122,reference_validation,TRANSITION,True,R1_5,1.5,80478.0,45,46,2026-05-09 15:45:00+00:00,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,2026-05-09 20:00:00+00:00,EXECUTED,80622.05,2026-05-09 20:00:00+00:00,2026-05-09 16:15:00+00:00,80622.05,TP_R1_5,25.0,0.0015372995454563387,0.36864977272816934
2122,reference_validation,TRANSITION,True,R2_0,2.0,80478.0,45,46,2026-05-09 15:45:00+00:00,2026-05-09 15:50:00+00:00,2026-05-09 15:50:00+00:00,80498.3,80415.8,82.5,0.0010248663636374929,2026-05-09 20:00:00+00:00,EXECUTED,80663.3,2026-05-09 20:00:00+00:00,2026-05-09 16:20:00+00:00,80663.3,TP_R2_0,30.0,0.0020497327272750443,0.6248663636375221
2130,reference_validation,TRANSITION,True,R1_0,1.0,81270.2,11,12,2026-05-14 16:55:00+00:00,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2026-05-15 00:00:00+00:00,EXECUTED,82657.9,2026-05-15 00:00:00+00:00,2026-05-14 23:50:00+00:00,81020.5,SL_LOCAL_LOW,410.0,-0.010003763477648864,-5.401881738824432
2130,reference_validation,TRANSITION,True,R1_5,1.5,81270.2,11,12,2026-05-14 16:55:00+00:00,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2026-05-15 00:00:00+00:00,EXECUTED,83067.25,2026-05-15 00:00:00+00:00,2026-05-14 23:50:00+00:00,81020.5,SL_LOCAL_LOW,410.0,-0.010003763477648864,-5.401881738824432
2130,reference_validation,TRANSITION,True,R2_0,2.0,81270.2,11,12,2026-05-14 16:55:00+00:00,2026-05-14 17:00:00+00:00,2026-05-14 17:00:00+00:00,81839.2,81020.5,818.6999999999971,0.010003763477648817,2026-05-15 00:00:00+00:00,EXECUTED,83476.59999999999,2026-05-15 00:00:00+00:00,2026-05-14 23:50:00+00:00,81020.5,SL_LOCAL_LOW,410.0,-0.010003763477648864,-5.401881738824432
2152,reference_validation,TRANSITION,True,R1_0,1.0,62942.4,17,19,2026-06-08 01:30:00+00:00,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,2026-06-08 12:00:00+00:00,EXECUTED,63332.399999999994,2026-06-08 12:00:00+00:00,2026-06-08 03:10:00+00:00,63332.399999999994,TP_R1_0,95.0,0.005202794716576253,2.2013973582881268
2152,reference_validation,TRANSITION,True,R1_5,1.5,62942.4,17,19,2026-06-08 01:30:00+00:00,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,2026-06-08 12:00:00+00:00,EXECUTED,63496.29999999999,2026-06-08 12:00:00+00:00,2026-06-08 04:40:00+00:00,62676.8,SL_LOCAL_LOW,185.0,-0.005202794716576142,-3.001397358288071
2152,reference_validation,TRANSITION,True,R2_0,2.0,62942.4,17,19,2026-06-08 01:30:00+00:00,2026-06-08 01:35:00+00:00,2026-06-08 01:35:00+00:00,63004.6,62676.8,327.79999999999563,0.0052027947165761805,2026-06-08 12:00:00+00:00,EXECUTED,63660.19999999999,2026-06-08 12:00:00+00:00,2026-06-08 04:40:00+00:00,62676.8,SL_LOCAL_LOW,185.0,-0.005202794716576142,-3.001397358288071
