partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,followthrough_eligible,terminal_type,continuation_terminal_ts,max_down_ext_r4,minutes_to_reclaim,hit_0p025,min_0p025,hit_0p05,min_0p05,hit_0p075,min_0p075,hit_0p1,min_0p1,hit_0p15,min_0p15,hit_0p2,min_0p2,hit_0p25,min_0p25,hit_0p35,min_0p35,hit_0p5,min_0p5
development,BEAR,04-08,2023-12-17 04:00:00+00:00,2023-12-17 08:00:00+00:00,2023-12-17 06:40:00+00:00,42322.2,41880.0,442.1999999999971,True,RECLAIM_ABOVE_L,2023-12-17 06:55:00+00:00,0.14111261872456324,15.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 12:45:00+00:00,43297.1,42962.0,335.09999999999854,True,RECLAIM_ABOVE_L,2023-12-19 13:00:00+00:00,0.2441062369442055,15.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,False,,False,,False,
development,BEAR,16-20,2023-12-26 16:00:00+00:00,2023-12-26 20:00:00+00:00,2023-12-26 17:25:00+00:00,42870.0,42253.7,616.3000000000029,True,RECLAIM_ABOVE_L,2023-12-26 17:30:00+00:00,0.003245172805451875,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,2023-12-30 11:20:00+00:00,42205.2,41960.0,245.1999999999971,True,BLOCK_END,2023-12-30 12:00:00+00:00,0.3348287112561155,,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,10.0,False,,False,
development,BEAR,20-00,2023-12-30 20:00:00+00:00,2023-12-31 00:00:00+00:00,2023-12-30 21:10:00+00:00,42654.6,42278.7,375.9000000000015,True,RECLAIM_ABOVE_L,2023-12-30 21:15:00+00:00,0.05586592178770927,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 00:50:00+00:00,47240.3,46666.1,574.2000000000044,True,RECLAIM_ABOVE_L,2024-01-09 00:55:00+00:00,0.26053639846742843,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 02:30:00+00:00,46973.8,46080.6,893.2000000000044,True,RECLAIM_ABOVE_L,2024-01-12 02:35:00+00:00,0.09023734885803644,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
development,SIDEWAYS,04-08,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,2024-01-12 07:40:00+00:00,46536.2,45900.9,635.2999999999956,True,RECLAIM_ABOVE_L,2024-01-12 07:45:00+00:00,0.06752715252636825,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BEAR,00-04,2024-01-20 00:00:00+00:00,2024-01-20 04:00:00+00:00,2024-01-20 00:55:00+00:00,42197.0,41530.1,666.9000000000015,True,RECLAIM_ABOVE_L,2024-01-20 01:05:00+00:00,0.07062528115159461,10.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BEAR,08-12,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-23 08:35:00+00:00,40172.7,39656.8,515.8999999999942,True,BLOCK_END,2024-01-23 12:00:00+00:00,1.9470827679783123,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:55:00+00:00,41924.0,41681.8,242.1999999999971,True,RECLAIM_ABOVE_L,2024-01-27 08:00:00+00:00,0.1160198183319825,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:55:00+00:00,42960.0,42550.0,410.0,True,RECLAIM_ABOVE_L,2024-02-04 23:00:00+00:00,0.1199999999999929,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 23:55:00+00:00,48230.3,47110.3,1120.0,True,RECLAIM_ABOVE_L,2024-02-10 00:00:00+00:00,0.04348214285714676,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,12-16,2024-02-13 12:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 14:00:00+00:00,50290.0,49651.0,639.0,True,BLOCK_END,2024-02-13 16:00:00+00:00,2.02660406885759,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,10.0
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:20:00+00:00,52109.0,51331.0,778.0,True,RECLAIM_ABOVE_L,2024-02-18 03:25:00+00:00,0.04434447300771208,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:25:00+00:00,52402.3,52021.0,381.3000000000029,True,BLOCK_END,2024-02-21 08:00:00+00:00,1.340152111198521,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,10.0,True,10.0,True,40.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 18:20:00+00:00,73115.5,70563.0,2552.5,True,RECLAIM_ABOVE_L,2024-03-14 18:25:00+00:00,0.07302644466209371,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:50:00+00:00,70097.6,68967.1,1130.5,True,RECLAIM_ABOVE_L,2024-03-16 04:55:00+00:00,0.027509951348965785,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:15:00+00:00,68557.6,67576.0,981.6000000000058,True,RECLAIM_ABOVE_L,2024-03-16 19:30:00+00:00,0.23023634881825455,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:20:00+00:00,71340.8,70295.9,1044.9000000000087,True,RECLAIM_ABOVE_L,2024-03-26 14:55:00+00:00,0.9339649727246493,35.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 19:05:00+00:00,70328.0,69961.3,366.6999999999971,True,BLOCK_END,2024-03-30 20:00:00+00:00,0.6790291791655358,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 02:05:00+00:00,69949.0,69361.0,588.0,True,BLOCK_END,2024-04-02 04:00:00+00:00,6.39625850340136,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,15.0,True,15.0
development,SIDEWAYS,16-20,2024-04-24 16:00:00+00:00,2024-04-24 20:00:00+00:00,2024-04-24 18:50:00+00:00,66711.9,64489.7,2222.199999999997,True,BLOCK_END,2024-04-24 20:00:00+00:00,0.35761857618576104,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,False,
development,BEAR,12-16,2024-04-30 12:00:00+00:00,2024-04-30 16:00:00+00:00,2024-04-30 15:15:00+00:00,63220.4,61000.0,2220.400000000001,True,BLOCK_END,2024-04-30 16:00:00+00:00,0.19451450189155164,,True,0.0,True,0.0,True,0.0,True,0.0,True,25.0,False,,False,,False,,False,
development,BULL,12-16,2024-05-06 12:00:00+00:00,2024-05-06 16:00:00+00:00,2024-05-06 12:45:00+00:00,65500.0,63779.1,1720.9000000000017,True,RECLAIM_ABOVE_L,2024-05-06 13:45:00+00:00,0.264454645824858,60.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,False,,False,
development,BULL,00-04,2024-05-14 00:00:00+00:00,2024-05-14 04:00:00+00:00,2024-05-14 02:40:00+00:00,63162.1,62683.5,478.59999999999854,True,BLOCK_END,2024-05-14 04:00:00+00:00,0.6399916422900206,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0,True,20.0
development,BULL,12-16,2024-05-18 12:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 14:45:00+00:00,67340.5,66808.4,532.1000000000058,True,RECLAIM_ABOVE_L,2024-05-18 15:05:00+00:00,0.4540499906032487,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,
development,BULL,16-20,2024-05-21 16:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 18:20:00+00:00,71487.6,69722.0,1765.6000000000058,True,RECLAIM_ABOVE_L,2024-05-21 18:30:00+00:00,0.10030584503851679,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,16-20,2024-05-31 16:00:00+00:00,2024-05-31 20:00:00+00:00,2024-05-31 18:35:00+00:00,69080.0,67234.0,1846.0,True,RECLAIM_ABOVE_L,2024-05-31 18:40:00+00:00,0.00027085590465872155,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,20-00,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-08 23:20:00+00:00,69533.0,69334.5,198.5,True,RECLAIM_ABOVE_L,2024-06-08 23:25:00+00:00,0.03879093198990977,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,04-08,2024-06-10 04:00:00+00:00,2024-06-10 08:00:00+00:00,2024-06-10 07:35:00+00:00,69833.0,69450.1,382.8999999999942,True,BLOCK_END,2024-06-10 08:00:00+00:00,0.48341603551843465,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,15.0,False,
development,BEAR,04-08,2024-06-11 04:00:00+00:00,2024-06-11 08:00:00+00:00,2024-06-11 05:35:00+00:00,69600.0,67881.9,1718.1000000000058,True,RECLAIM_ABOVE_L,2024-06-11 06:00:00+00:00,0.12327571154181226,25.0,True,0.0,True,0.0,True,0.0,True,15.0,False,,False,,False,,False,,False,
development,BEAR,20-00,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00,2024-06-16 21:05:00+00:00,66733.3,66496.0,237.3000000000029,True,RECLAIM_ABOVE_L,2024-06-16 21:15:00+00:00,0.12515802781288127,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,12-16,2024-06-18 12:00:00+00:00,2024-06-18 16:00:00+00:00,2024-06-18 12:40:00+00:00,65724.6,65080.9,643.7000000000044,True,RECLAIM_ABOVE_L,2024-06-18 12:55:00+00:00,0.14509864843871495,15.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:50:00+00:00,64715.9,64167.1,548.8000000000029,True,BLOCK_END,2024-06-21 12:00:00+00:00,1.2428935860058217,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
development,BEAR,12-16,2024-06-21 12:00:00+00:00,2024-06-21 16:00:00+00:00,2024-06-21 15:45:00+00:00,64350.0,63485.0,865.0,True,RECLAIM_ABOVE_L,2024-06-21 15:50:00+00:00,0.07514450867052024,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
development,BEAR,04-08,2024-06-27 04:00:00+00:00,2024-06-27 08:00:00+00:00,2024-06-27 06:40:00+00:00,61327.9,60752.2,575.7000000000044,True,RECLAIM_ABOVE_L,2024-06-27 07:20:00+00:00,0.2556887267674066,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,
development,BEAR,16-20,2024-06-29 16:00:00+00:00,2024-06-29 20:00:00+00:00,2024-06-29 19:35:00+00:00,61188.6,60951.1,237.5,True,RECLAIM_ABOVE_L,2024-06-29 19:40:00+00:00,0.09389473684208688,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
development,SIDEWAYS,04-08,2024-07-07 04:00:00+00:00,2024-07-07 08:00:00+00:00,2024-07-07 04:35:00+00:00,58443.0,57820.0,623.0,True,BLOCK_END,2024-07-07 08:00:00+00:00,1.249277688603536,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0,True,15.0,True,15.0,True,30.0
development,BULL,16-20,2024-07-10 16:00:00+00:00,2024-07-10 20:00:00+00:00,2024-07-10 20:00:00+00:00,58544.5,57416.5,1128.0,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,,,,,,,,,,,,
development,BEAR,00-04,2024-08-01 00:00:00+00:00,2024-08-01 04:00:00+00:00,2024-08-01 01:20:00+00:00,65399.0,64500.4,898.5999999999985,True,RECLAIM_ABOVE_L,2024-08-01 01:30:00+00:00,0.1453371911862884,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:40:00+00:00,62166.0,60800.0,1366.0,True,RECLAIM_ABOVE_L,2024-08-03 16:55:00+00:00,0.31771595900439237,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 22:30:00+00:00,56999.9,56205.1,794.8000000000029,True,RECLAIM_ABOVE_L,2024-08-06 23:10:00+00:00,0.3599647710115721,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:50:00+00:00,61082.0,60582.4,499.59999999999854,True,RECLAIM_ABOVE_L,2024-08-10 14:40:00+00:00,0.4151321056845518,50.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:45:00+00:00,59442.5,58803.0,639.5,True,RECLAIM_ABOVE_L,2024-08-13 09:50:00+00:00,0.06286161063330271,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:55:00+00:00,64414.2,63897.6,516.5999999999985,True,RECLAIM_ABOVE_L,2024-08-24 22:40:00+00:00,0.7257065427797184,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:25:00+00:00,59215.8,58860.0,355.8000000000029,True,RECLAIM_ABOVE_L,2024-08-31 17:30:00+00:00,0.03344575604272445,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 14:15:00+00:00,58469.9,57800.0,669.9000000000015,True,RECLAIM_ABOVE_L,2024-09-01 14:35:00+00:00,0.5681444991789786,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 06:10:00+00:00,59790.0,59000.0,790.0,True,RECLAIM_ABOVE_L,2024-09-03 07:40:00+00:00,0.20493670886076135,90.0,True,0.0,True,0.0,True,0.0,True,10.0,True,15.0,True,45.0,False,,False,,False,
development,BULL,12-16,2024-09-13 12:00:00+00:00,2024-09-13 16:00:00+00:00,2024-09-13 12:55:00+00:00,58321.9,57792.5,529.4000000000015,True,RECLAIM_ABOVE_L,2024-09-13 13:00:00+00:00,0.034000755572345956,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,08-12,2024-09-18 08:00:00+00:00,2024-09-18 12:00:00+00:00,2024-09-18 08:40:00+00:00,60664.9,60166.7,498.2000000000044,True,RECLAIM_ABOVE_L,2024-09-18 08:55:00+00:00,0.2236049779205002,15.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,5.0,False,,False,,False,
development,BEAR,08-12,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,2024-10-02 10:55:00+00:00,61926.7,61325.0,601.6999999999971,True,BLOCK_END,2024-10-02 12:00:00+00:00,0.7781286355326564,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0
development,BEAR,12-16,2024-10-10 12:00:00+00:00,2024-10-10 16:00:00+00:00,2024-10-10 14:45:00+00:00,61297.0,60600.0,697.0,True,RECLAIM_ABOVE_L,2024-10-10 14:50:00+00:00,0.09555236728837668,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
development,BULL,08-12,2024-10-19 08:00:00+00:00,2024-10-19 12:00:00+00:00,2024-10-19 10:50:00+00:00,68544.6,68270.8,273.8000000000029,True,RECLAIM_ABOVE_L,2024-10-19 11:15:00+00:00,0.44119795471147416,25.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,10.0,False,
development,BULL,16-20,2024-10-19 16:00:00+00:00,2024-10-19 20:00:00+00:00,2024-10-19 17:10:00+00:00,68347.2,68063.5,283.6999999999971,True,RECLAIM_ABOVE_L,2024-10-19 17:15:00+00:00,0.11737751145577459,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,16-20,2024-10-23 16:00:00+00:00,2024-10-23 20:00:00+00:00,2024-10-23 16:55:00+00:00,66921.7,65900.0,1021.6999999999972,True,RECLAIM_ABOVE_L,2024-10-23 17:25:00+00:00,0.2711167661740244,30.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,True,15.0,True,15.0,False,,False,
development,BEAR,08-12,2024-10-24 08:00:00+00:00,2024-10-24 12:00:00+00:00,2024-10-24 10:40:00+00:00,67457.0,67050.0,407.0,True,RECLAIM_ABOVE_L,2024-10-24 11:20:00+00:00,0.35208845208845924,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,15.0,False,
development,BULL,00-04,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,2024-10-25 01:40:00+00:00,68842.5,67890.0,952.5,True,RECLAIM_ABOVE_L,2024-10-25 02:00:00+00:00,0.06614173228346457,20.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BEAR,08-12,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,2024-10-27 10:35:00+00:00,67291.8,67081.6,210.1999999999971,True,RECLAIM_ABOVE_L,2024-10-27 11:20:00+00:00,0.3353948620361607,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,30.0,False,,False,
development,BEAR,08-12,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,2024-11-04 08:20:00+00:00,69397.2,68600.9,796.3000000000029,True,RECLAIM_ABOVE_L,2024-11-04 08:25:00+00:00,0.02310686927036809,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,00-04,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,2024-11-09 02:05:00+00:00,77080.4,76278.5,801.8999999999942,True,RECLAIM_ABOVE_L,2024-11-09 02:10:00+00:00,0.013468013468017195,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,08-12,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,2024-11-12 10:25:00+00:00,90070.1,87769.0,2301.100000000006,True,RECLAIM_ABOVE_L,2024-11-12 11:40:00+00:00,0.9860501499282927,75.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,10.0,True,15.0
development,BULL,04-08,2024-11-13 04:00:00+00:00,2024-11-13 08:00:00+00:00,2024-11-13 05:05:00+00:00,88619.0,87061.6,1557.3999999999942,True,RECLAIM_ABOVE_L,2024-11-13 05:10:00+00:00,0.06453062796969332,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
development,BULL,04-08,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 07:10:00+00:00,90642.5,89531.7,1110.800000000003,True,RECLAIM_ABOVE_L,2024-11-14 07:15:00+00:00,0.10415916456607562,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BULL,20-00,2024-11-17 20:00:00+00:00,2024-11-18 00:00:00+00:00,2024-11-17 20:50:00+00:00,90701.0,89713.7,987.3000000000028,True,RECLAIM_ABOVE_L,2024-11-17 21:25:00+00:00,0.49488504000809264,35.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0,True,20.0,True,25.0,True,25.0,False,
development,BULL,20-00,2024-11-19 20:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-19 21:40:00+00:00,93985.9,92105.9,1880.0,True,RECLAIM_ABOVE_L,2024-11-19 21:45:00+00:00,0.08329787234042088,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
development,BULL,12-16,2024-11-22 12:00:00+00:00,2024-11-22 16:00:00+00:00,2024-11-22 15:35:00+00:00,99340.0,98300.0,1040.0,True,RECLAIM_ABOVE_L,2024-11-22 15:40:00+00:00,0.047403846153848954,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:30:00+00:00,98504.4,97368.0,1136.3999999999942,True,RECLAIM_ABOVE_L,2024-11-23 20:35:00+00:00,0.1434354100668786,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:55:00+00:00,97041.1,96239.7,801.4000000000087,True,BLOCK_END,2024-12-04 16:00:00+00:00,0.9766658347891047,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:20:00+00:00,98320.6,95639.5,2681.100000000006,True,RECLAIM_ABOVE_L,2024-12-10 16:25:00+00:00,0.13703330722464413,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 02:15:00+00:00,95787.7,94200.0,1587.699999999997,True,RECLAIM_ABOVE_L,2024-12-23 02:40:00+00:00,0.3430748882030598,25.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:40:00+00:00,96499.0,94974.2,1524.800000000003,True,BLOCK_END,2024-12-23 16:00:00+00:00,1.2551810073452194,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:40:00+00:00,96999.0,93982.4,3016.600000000006,True,RECLAIM_ABOVE_L,2024-12-27 17:45:00+00:00,0.021481137704696757,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:30:00+00:00,95195.0,93925.4,1269.6000000000058,True,RECLAIM_ABOVE_L,2024-12-29 17:45:00+00:00,0.12830812854441825,15.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:40:00+00:00,8060.0,7932.0,128.0,True,RECLAIM_ABOVE_L,2020-01-09 07:20:00+00:00,0.265625,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:20:00+00:00,7980.73,7898.0,82.72999999999956,True,RECLAIM_ABOVE_L,2020-01-09 09:40:00+00:00,0.2175752447721515,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,False,,False,,False,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:40:00+00:00,8261.33,8131.93,129.39999999999964,True,RECLAIM_ABOVE_L,2020-01-11 04:50:00+00:00,0.19265842349304763,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:55:00+00:00,8686.0,8601.0,85.0,True,RECLAIM_ABOVE_L,2020-01-20 13:50:00+00:00,0.8816470588235354,55.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,10.0
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 02:05:00+00:00,9599.0,9481.58,117.42000000000009,True,RECLAIM_ABOVE_L,2020-01-31 03:35:00+00:00,0.6079884176460515,90.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,5.0,True,15.0
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:55:00+00:00,9421.4,9354.52,66.8799999999992,True,RECLAIM_ABOVE_L,2020-02-02 01:55:00+00:00,0.5161483253588643,60.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,20.0
external,SIDEWAYS,04-08,2020-02-04 04:00:00+00:00,2020-02-04 08:00:00+00:00,2020-02-04 05:30:00+00:00,9368.0,9271.18,96.81999999999972,True,RECLAIM_ABOVE_L,2020-02-04 05:35:00+00:00,0.04751084486676696,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2020-02-07 04:00:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 06:00:00+00:00,9867.3,9762.0,105.29999999999929,True,RECLAIM_ABOVE_L,2020-02-07 06:05:00+00:00,0.04672364672364773,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:45:00+00:00,9908.0,9825.88,82.1200000000008,True,RECLAIM_ABOVE_L,2020-02-11 00:50:00+00:00,0.20847540185093538,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
