track,anchor_hour,or_min,trigger,geom,entry_ts,side,net_ret,reason,ref_t,trigger_ts
H4,20,240,CLASSIC,R125,2024-02-09 04:00:00+00:00,LONG,0.009358588600653585,TP,2024-02-08 20:00:00+00:00,2024-02-09 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-09 04:00:00+00:00,LONG,0.011530306320784391,TP,2024-02-08 20:00:00+00:00,2024-02-09 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-11 04:00:00+00:00,LONG,-0.009266253895493458,TIME,2024-02-10 20:00:00+00:00,2024-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-11 04:00:00+00:00,LONG,-0.009266253895493458,TIME,2024-02-10 20:00:00+00:00,2024-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-11 04:00:00+00:00,LONG,-0.009266253895493458,TIME,2024-02-10 20:00:00+00:00,2024-02-11 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-15 04:00:00+00:00,LONG,-0.009932623964535923,SL,2024-02-14 20:00:00+00:00,2024-02-15 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-15 04:00:00+00:00,LONG,-0.009932623964535923,SL,2024-02-14 20:00:00+00:00,2024-02-15 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-15 04:00:00+00:00,LONG,-0.009932623964535923,SL,2024-02-14 20:00:00+00:00,2024-02-15 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-16 04:00:00+00:00,LONG,-0.009156309142837436,TIME,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-16 04:00:00+00:00,LONG,-0.009156309142837436,TIME,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-16 04:00:00+00:00,LONG,-0.009156309142837436,TIME,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-20 04:00:00+00:00,SHORT,-0.00976603214955579,SL,2024-02-19 20:00:00+00:00,2024-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-20 04:00:00+00:00,SHORT,-0.00976603214955579,SL,2024-02-19 20:00:00+00:00,2024-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-20 04:00:00+00:00,SHORT,-0.00976603214955579,SL,2024-02-19 20:00:00+00:00,2024-02-20 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-23 04:00:00+00:00,SHORT,0.002249281241076763,TIME,2024-02-22 20:00:00+00:00,2024-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-23 04:00:00+00:00,SHORT,0.002249281241076763,TIME,2024-02-22 20:00:00+00:00,2024-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-23 04:00:00+00:00,SHORT,0.002249281241076763,TIME,2024-02-22 20:00:00+00:00,2024-02-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-26 04:00:00+00:00,SHORT,0.005645888933465794,TP,2024-02-25 20:00:00+00:00,2024-02-26 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-26 04:00:00+00:00,SHORT,0.00743236116683227,TP,2024-02-25 20:00:00+00:00,2024-02-26 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-26 04:00:00+00:00,SHORT,0.009218833400198747,TP,2024-02-25 20:00:00+00:00,2024-02-26 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-02-27 04:00:00+00:00,LONG,0.010527303485013352,TP,2024-02-26 20:00:00+00:00,2024-02-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-02-27 04:00:00+00:00,LONG,0.013534129356266801,TP,2024-02-26 20:00:00+00:00,2024-02-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-02-27 04:00:00+00:00,LONG,0.01654095522752025,TP,2024-02-26 20:00:00+00:00,2024-02-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-04 04:00:00+00:00,LONG,0.00939194635098556,TP,2024-03-03 20:00:00+00:00,2024-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-04 04:00:00+00:00,LONG,0.012114932938731839,TP,2024-03-03 20:00:00+00:00,2024-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-04 04:00:00+00:00,LONG,0.01483791952647834,TP,2024-03-03 20:00:00+00:00,2024-03-04 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-10 04:00:00+00:00,LONG,0.002009709860131993,TP,2024-03-09 20:00:00+00:00,2024-03-10 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-10 04:00:00+00:00,LONG,0.002887137325164936,TP,2024-03-09 20:00:00+00:00,2024-03-10 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-10 04:00:00+00:00,LONG,0.0037645647901976566,TP,2024-03-09 20:00:00+00:00,2024-03-10 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-12 04:00:00+00:00,SHORT,-0.014968055747398288,SL,2024-03-11 20:00:00+00:00,2024-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-12 04:00:00+00:00,SHORT,-0.014968055747398288,SL,2024-03-11 20:00:00+00:00,2024-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-12 04:00:00+00:00,SHORT,-0.014968055747398288,SL,2024-03-11 20:00:00+00:00,2024-03-12 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-13 04:00:00+00:00,LONG,0.012355810845655015,TP,2024-03-12 20:00:00+00:00,2024-03-13 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-13 04:00:00+00:00,LONG,0.015819763557068767,TP,2024-03-12 20:00:00+00:00,2024-03-13 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-13 04:00:00+00:00,LONG,0.01928371626848252,TP,2024-03-12 20:00:00+00:00,2024-03-13 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-15 04:00:00+00:00,SHORT,0.03355258840418357,TP,2024-03-14 20:00:00+00:00,2024-03-15 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-15 04:00:00+00:00,SHORT,-0.000521474819089983,TIME,2024-03-14 20:00:00+00:00,2024-03-15 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-15 04:00:00+00:00,SHORT,-0.000521474819089983,TIME,2024-03-14 20:00:00+00:00,2024-03-15 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-19 04:00:00+00:00,SHORT,0.014715584919854753,TP,2024-03-18 20:00:00+00:00,2024-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-19 04:00:00+00:00,SHORT,0.018769481149818412,TP,2024-03-18 20:00:00+00:00,2024-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-19 04:00:00+00:00,SHORT,0.022823377379782073,TP,2024-03-18 20:00:00+00:00,2024-03-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-22 04:00:00+00:00,LONG,-0.0234622586635726,SL,2024-03-21 20:00:00+00:00,2024-03-22 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-22 04:00:00+00:00,LONG,-0.0234622586635726,SL,2024-03-21 20:00:00+00:00,2024-03-22 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-22 04:00:00+00:00,LONG,-0.0234622586635726,SL,2024-03-21 20:00:00+00:00,2024-03-22 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-27 04:00:00+00:00,LONG,-0.01495726891257315,SL,2024-03-26 20:00:00+00:00,2024-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-27 04:00:00+00:00,LONG,-0.01495726891257315,SL,2024-03-26 20:00:00+00:00,2024-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-27 04:00:00+00:00,LONG,-0.01495726891257315,SL,2024-03-26 20:00:00+00:00,2024-03-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-29 04:00:00+00:00,SHORT,0.006241336923354103,TP,2024-03-28 20:00:00+00:00,2024-03-29 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-29 04:00:00+00:00,SHORT,0.008176671154192574,TP,2024-03-28 20:00:00+00:00,2024-03-29 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-29 04:00:00+00:00,SHORT,0.010112005385031155,TP,2024-03-28 20:00:00+00:00,2024-03-29 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-03-31 04:00:00+00:00,LONG,0.003955774361289967,TP,2024-03-30 20:00:00+00:00,2024-03-31 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-03-31 04:00:00+00:00,LONG,0.005319717951612514,TP,2024-03-30 20:00:00+00:00,2024-03-31 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-03-31 04:00:00+00:00,LONG,0.006683661541935284,TP,2024-03-30 20:00:00+00:00,2024-03-31 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-01 04:00:00+00:00,SHORT,0.00960403397027604,TP,2024-03-31 20:00:00+00:00,2024-04-01 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-01 04:00:00+00:00,SHORT,0.012380042462845022,TP,2024-03-31 20:00:00+00:00,2024-04-01 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-01 04:00:00+00:00,SHORT,0.015156050955414004,TP,2024-03-31 20:00:00+00:00,2024-04-01 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-02 04:00:00+00:00,SHORT,0.0073110875849078955,TP,2024-04-01 20:00:00+00:00,2024-04-02 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-02 04:00:00+00:00,SHORT,0.00951385948113487,TP,2024-04-01 20:00:00+00:00,2024-04-02 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-02 04:00:00+00:00,SHORT,0.011716631377361843,TP,2024-04-01 20:00:00+00:00,2024-04-02 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-03 04:00:00+00:00,LONG,-0.007209999064182014,TIME,2024-04-02 20:00:00+00:00,2024-04-03 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-03 04:00:00+00:00,LONG,-0.007209999064182014,TIME,2024-04-02 20:00:00+00:00,2024-04-03 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-03 04:00:00+00:00,LONG,-0.007209999064182014,TIME,2024-04-02 20:00:00+00:00,2024-04-03 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-09 04:00:00+00:00,SHORT,0.005856424956896035,TP,2024-04-08 20:00:00+00:00,2024-04-09 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-09 04:00:00+00:00,SHORT,0.007695531196119933,TP,2024-04-08 20:00:00+00:00,2024-04-09 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-09 04:00:00+00:00,SHORT,0.009534637435344053,TP,2024-04-08 20:00:00+00:00,2024-04-09 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-12 04:00:00+00:00,LONG,-0.01566780344143598,SL,2024-04-11 20:00:00+00:00,2024-04-12 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-12 04:00:00+00:00,LONG,-0.01566780344143598,SL,2024-04-11 20:00:00+00:00,2024-04-12 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-12 04:00:00+00:00,LONG,-0.01566780344143598,SL,2024-04-11 20:00:00+00:00,2024-04-12 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-18 04:00:00+00:00,LONG,-0.017679850726995572,SL,2024-04-17 20:00:00+00:00,2024-04-18 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-18 04:00:00+00:00,LONG,-0.017679850726995572,SL,2024-04-17 20:00:00+00:00,2024-04-18 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-18 04:00:00+00:00,LONG,-0.017679850726995572,SL,2024-04-17 20:00:00+00:00,2024-04-18 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-19 04:00:00+00:00,SHORT,-0.012710047103895615,SL,2024-04-18 20:00:00+00:00,2024-04-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-19 04:00:00+00:00,SHORT,-0.012710047103895615,SL,2024-04-18 20:00:00+00:00,2024-04-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-19 04:00:00+00:00,SHORT,-0.012710047103895615,SL,2024-04-18 20:00:00+00:00,2024-04-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-21 04:00:00+00:00,LONG,-0.003285623809136383,TIME,2024-04-20 20:00:00+00:00,2024-04-21 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-21 04:00:00+00:00,LONG,-0.003285623809136383,TIME,2024-04-20 20:00:00+00:00,2024-04-21 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-21 04:00:00+00:00,LONG,-0.003285623809136383,TIME,2024-04-20 20:00:00+00:00,2024-04-21 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-22 04:00:00+00:00,LONG,0.002904857066727663,TIME,2024-04-21 20:00:00+00:00,2024-04-22 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-22 04:00:00+00:00,LONG,0.002904857066727663,TIME,2024-04-21 20:00:00+00:00,2024-04-22 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-22 04:00:00+00:00,LONG,0.002904857066727663,TIME,2024-04-21 20:00:00+00:00,2024-04-22 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-24 04:00:00+00:00,LONG,-0.009495698782623406,SL,2024-04-23 20:00:00+00:00,2024-04-24 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-24 04:00:00+00:00,LONG,-0.009495698782623406,SL,2024-04-23 20:00:00+00:00,2024-04-24 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-24 04:00:00+00:00,LONG,-0.009495698782623406,SL,2024-04-23 20:00:00+00:00,2024-04-24 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-26 04:00:00+00:00,SHORT,0.011818914349995881,TP,2024-04-25 20:00:00+00:00,2024-04-26 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-26 04:00:00+00:00,SHORT,0.012146759768550343,TIME,2024-04-25 20:00:00+00:00,2024-04-26 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-26 04:00:00+00:00,SHORT,0.012146759768550343,TIME,2024-04-25 20:00:00+00:00,2024-04-26 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-27 04:00:00+00:00,SHORT,0.00038430255427673995,TIME,2024-04-26 20:00:00+00:00,2024-04-27 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-27 04:00:00+00:00,SHORT,0.00038430255427673995,TIME,2024-04-26 20:00:00+00:00,2024-04-27 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-27 04:00:00+00:00,SHORT,0.00038430255427673995,TIME,2024-04-26 20:00:00+00:00,2024-04-27 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-28 04:00:00+00:00,LONG,-0.0080260298890919,SL,2024-04-27 20:00:00+00:00,2024-04-28 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-28 04:00:00+00:00,LONG,-0.0080260298890919,SL,2024-04-27 20:00:00+00:00,2024-04-28 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-28 04:00:00+00:00,LONG,-0.0080260298890919,SL,2024-04-27 20:00:00+00:00,2024-04-28 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-04-29 04:00:00+00:00,SHORT,-0.013583218893701897,TIME,2024-04-28 20:00:00+00:00,2024-04-29 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-04-29 04:00:00+00:00,SHORT,-0.013583218893701897,TIME,2024-04-28 20:00:00+00:00,2024-04-29 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-04-29 04:00:00+00:00,SHORT,-0.013583218893701897,TIME,2024-04-28 20:00:00+00:00,2024-04-29 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-03 04:00:00+00:00,LONG,0.01597255306351869,TP,2024-05-02 20:00:00+00:00,2024-05-03 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-03 04:00:00+00:00,LONG,0.020340691329398475,TP,2024-05-02 20:00:00+00:00,2024-05-03 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-03 04:00:00+00:00,LONG,0.024708829595278037,TP,2024-05-02 20:00:00+00:00,2024-05-03 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-05 04:00:00+00:00,SHORT,-0.012507786767241789,SL,2024-05-04 20:00:00+00:00,2024-05-05 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-05 04:00:00+00:00,SHORT,-0.012507786767241789,SL,2024-05-04 20:00:00+00:00,2024-05-05 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-05 04:00:00+00:00,SHORT,-0.012507786767241789,SL,2024-05-04 20:00:00+00:00,2024-05-05 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-14 04:00:00+00:00,SHORT,0.006161915190635305,TP,2024-05-13 20:00:00+00:00,2024-05-14 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-14 04:00:00+00:00,SHORT,0.008077393988294159,TP,2024-05-13 20:00:00+00:00,2024-05-14 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-14 04:00:00+00:00,SHORT,0.009992872785952902,TP,2024-05-13 20:00:00+00:00,2024-05-14 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-15 04:00:00+00:00,LONG,0.003737132447935444,TP,2024-05-14 20:00:00+00:00,2024-05-15 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-15 04:00:00+00:00,LONG,0.005046415559919306,TP,2024-05-14 20:00:00+00:00,2024-05-15 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-15 04:00:00+00:00,LONG,0.006355698671903389,TP,2024-05-14 20:00:00+00:00,2024-05-15 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-17 04:00:00+00:00,LONG,0.00553790214676614,TP,2024-05-16 20:00:00+00:00,2024-05-17 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-17 04:00:00+00:00,LONG,0.007297377683457564,TP,2024-05-16 20:00:00+00:00,2024-05-17 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-17 04:00:00+00:00,LONG,0.009056853220149432,TP,2024-05-16 20:00:00+00:00,2024-05-17 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-19 04:00:00+00:00,LONG,0.0025814441758239006,TP,2024-05-18 20:00:00+00:00,2024-05-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-19 04:00:00+00:00,LONG,0.0036018052197797647,TP,2024-05-18 20:00:00+00:00,2024-05-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-19 04:00:00+00:00,LONG,0.004622166263735851,TP,2024-05-18 20:00:00+00:00,2024-05-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-20 04:00:00+00:00,LONG,0.005699555842324124,TP,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-20 04:00:00+00:00,LONG,0.007499444802904933,TP,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-20 04:00:00+00:00,LONG,0.009299333763486186,TP,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-28 04:00:00+00:00,SHORT,-0.012344718671955355,SL,2024-05-27 20:00:00+00:00,2024-05-28 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-28 04:00:00+00:00,SHORT,-0.012344718671955355,SL,2024-05-27 20:00:00+00:00,2024-05-28 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-28 04:00:00+00:00,SHORT,-0.012344718671955355,SL,2024-05-27 20:00:00+00:00,2024-05-28 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-29 04:00:00+00:00,LONG,-0.009455040515814304,SL,2024-05-28 20:00:00+00:00,2024-05-29 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-29 04:00:00+00:00,LONG,-0.009455040515814304,SL,2024-05-28 20:00:00+00:00,2024-05-29 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-29 04:00:00+00:00,LONG,-0.009455040515814304,SL,2024-05-28 20:00:00+00:00,2024-05-29 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-05-30 04:00:00+00:00,LONG,-0.01181163800692536,SL,2024-05-29 20:00:00+00:00,2024-05-30 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-05-30 04:00:00+00:00,LONG,-0.01181163800692536,SL,2024-05-29 20:00:00+00:00,2024-05-30 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-05-30 04:00:00+00:00,LONG,-0.01181163800692536,SL,2024-05-29 20:00:00+00:00,2024-05-30 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-03 04:00:00+00:00,LONG,0.004816860010608494,TP,2024-06-02 20:00:00+00:00,2024-06-03 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-03 04:00:00+00:00,LONG,0.006396075013260618,TP,2024-06-02 20:00:00+00:00,2024-06-03 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-03 04:00:00+00:00,LONG,0.007975290015912963,TP,2024-06-02 20:00:00+00:00,2024-06-03 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-05 04:00:00+00:00,LONG,-0.009516170380595655,SL,2024-06-04 20:00:00+00:00,2024-06-05 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-05 04:00:00+00:00,LONG,-0.009516170380595655,SL,2024-06-04 20:00:00+00:00,2024-06-05 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-05 04:00:00+00:00,LONG,-0.009516170380595655,SL,2024-06-04 20:00:00+00:00,2024-06-05 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-07 04:00:00+00:00,LONG,0.01097451881384376,TP,2024-06-06 20:00:00+00:00,2024-06-07 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-07 04:00:00+00:00,LONG,0.014093148517304867,TP,2024-06-06 20:00:00+00:00,2024-06-07 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-07 04:00:00+00:00,LONG,0.0001499419986260033,TIME,2024-06-06 20:00:00+00:00,2024-06-07 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-09 04:00:00+00:00,SHORT,-0.004227237308606467,SL,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-09 04:00:00+00:00,SHORT,-0.004227237308606467,SL,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-09 04:00:00+00:00,SHORT,-0.004227237308606467,SL,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-11 04:00:00+00:00,SHORT,0.003963531184918935,TP,2024-06-10 20:00:00+00:00,2024-06-11 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-11 04:00:00+00:00,SHORT,0.00532941398114878,TP,2024-06-10 20:00:00+00:00,2024-06-11 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-11 04:00:00+00:00,SHORT,0.006695296777378403,TP,2024-06-10 20:00:00+00:00,2024-06-11 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-17 04:00:00+00:00,SHORT,0.0064667794060113155,TP,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-17 04:00:00+00:00,SHORT,0.008458474257514172,TP,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-17 04:00:00+00:00,SHORT,0.010450169109017029,TP,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-18 04:00:00+00:00,SHORT,0.008028842350274625,TP,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-18 04:00:00+00:00,SHORT,0.010411052937843225,TP,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-18 04:00:00+00:00,SHORT,0.012793263525411937,TP,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-19 04:00:00+00:00,LONG,-0.0088726233996666,TIME,2024-06-18 20:00:00+00:00,2024-06-19 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-19 04:00:00+00:00,LONG,-0.0088726233996666,TIME,2024-06-18 20:00:00+00:00,2024-06-19 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-19 04:00:00+00:00,LONG,-0.0088726233996666,TIME,2024-06-18 20:00:00+00:00,2024-06-19 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-20 04:00:00+00:00,LONG,0.005566118239302588,TP,2024-06-19 20:00:00+00:00,2024-06-20 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-20 04:00:00+00:00,LONG,0.007332647799128291,TP,2024-06-19 20:00:00+00:00,2024-06-20 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-20 04:00:00+00:00,LONG,0.009099177358953993,TP,2024-06-19 20:00:00+00:00,2024-06-20 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-21 04:00:00+00:00,SHORT,0.003666471754242785,TP,2024-06-20 20:00:00+00:00,2024-06-21 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-21 04:00:00+00:00,SHORT,0.004958089692803593,TP,2024-06-20 20:00:00+00:00,2024-06-21 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-21 04:00:00+00:00,SHORT,0.006249707631364289,TP,2024-06-20 20:00:00+00:00,2024-06-21 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-23 04:00:00+00:00,LONG,-0.0029148379381571097,SL,2024-06-22 20:00:00+00:00,2024-06-23 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-23 04:00:00+00:00,LONG,-0.0029148379381571097,SL,2024-06-22 20:00:00+00:00,2024-06-23 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-23 04:00:00+00:00,LONG,-0.0029148379381571097,SL,2024-06-22 20:00:00+00:00,2024-06-23 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-24 04:00:00+00:00,SHORT,0.01433068109484398,TP,2024-06-23 20:00:00+00:00,2024-06-24 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-24 04:00:00+00:00,SHORT,0.018288351368554945,TP,2024-06-23 20:00:00+00:00,2024-06-24 00:00:00+00:00
H4,20,240,CLASSIC,R150,2024-06-24 04:00:00+00:00,SHORT,0.022246021642266023,TP,2024-06-23 20:00:00+00:00,2024-06-24 00:00:00+00:00
H4,20,240,CLASSIC,R100,2024-06-25 04:00:00+00:00,LONG,0.0067404265632574085,TIME,2024-06-24 20:00:00+00:00,2024-06-25 00:00:00+00:00
H4,20,240,CLASSIC,R125,2024-06-25 04:00:00+00:00,LONG,0.0067404265632574085,TIME,2024-06-24 20:00:00+00:00,2024-06-25 00:00:00+00:00
