role,partition,dev_block,execution_start,component,outcome,entry_ts,e20_ts,trigger_ts,baseline_exit_ts,baseline_exit_reason,H,L,R,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mae_R_to_e20,closes_gt_H_to_e20,trigger_close_R,trigger_close_vs_E10_R,trigger_high_R,trigger_low_R,trigger_body_R,trigger_upper_wick_R,trigger_lower_wick_R,trigger_traded_E25,trigger_traded_E30,post_e20_peak_R,giveback_peak_to_trigger_close_R,running_mfe_R_to_trigger
CLOCK_SUPPORT,reference_validation,,2025-04-20 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-04-20 20:15:00+00:00,2025-04-20 20:15:00+00:00,2025-04-20 20:20:00+00:00,2025-04-20 20:30:00+00:00,FAILED_BREAK,137.98,135.5,2.4799999999999898,0.0,0.0,0.06451612903225695,-0.13548387096774306,0.22580645161290508,1,0.02822580645162173,-0.07177419354837827,0.1653225806451606,-0.004032258064512478,0.040322580645159166,0.0967741935483797,0.03225806451613421,False,False,0.20161290322580727,0.17338709677418554,0.20161290322580727
CLOCK_SUPPORT,reference_validation,,2025-04-24 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-04-24 17:05:00+00:00,2025-04-24 18:35:00+00:00,2025-04-24 18:40:00+00:00,2025-04-25 01:05:00+00:00,TARGET,151.63,147.9,3.7299999999999898,90.0,,0.05361930294906638,-0.14638069705093362,0.7747989276139395,2,0.029490616621987653,-0.07050938337801235,0.12064343163539364,0.0134048257372685,0.02680965147452938,0.0643431635388766,0.01608579088471915,False,False,0.2144772117962503,0.18498659517426264,0.2144772117962503
CLOCK_SUPPORT,reference_validation,,2025-04-29 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-04-29 18:50:00+00:00,2025-04-29 18:55:00+00:00,2025-04-29 19:00:00+00:00,2025-04-29 19:15:00+00:00,FAILED_BREAK,149.72,146.77,2.9499999999999886,5.0,5.0,0.03050847457627246,-0.16949152542372756,0.12542372881356134,2,0.054237288135592275,-0.04576271186440773,0.18644067796610628,0.016949152542376802,0.023728813559319814,0.132203389830514,0.01355932203389566,False,False,0.22033898305085023,0.16610169491525795,0.22033898305085023
CLOCK_SUPPORT,reference_validation,,2025-05-04 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-05-04 17:10:00+00:00,2025-05-04 18:00:00+00:00,2025-05-04 18:05:00+00:00,2025-05-04 23:05:00+00:00,REFERENCE_INVALIDATION,147.18,144.86,2.319999999999993,50.0,,0.15948275862069208,-0.04051724137930793,0.4094827586206982,1,0.0905172413793018,-0.009482758620698209,0.19827586206895728,0.06465517241379574,0.06465517241379574,0.04310344827585975,0.025862068965506045,False,False,0.262931034482753,0.17241379310345123,0.262931034482753
CLOCK_SUPPORT,reference_validation,,2025-05-05 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-05-05 17:25:00+00:00,2025-05-05 17:35:00+00:00,2025-05-05 17:40:00+00:00,2025-05-05 18:30:00+00:00,TARGET,145.4,143.0,2.4000000000000057,10.0,5.0,0.1958333333333324,-0.004166666666667623,0.11666666666666686,2,0.0875000000000031,-0.012499999999996902,0.21249999999999572,0.07916666666666552,0.10833333333332928,0.01666666666666331,0.008333333333337576,False,False,0.22083333333333327,0.13333333333333017,0.22083333333333327
CLOCK_SUPPORT,reference_validation,,2025-05-09 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-05-09 22:45:00+00:00,2025-05-10 00:15:00+00:00,2025-05-10 00:20:00+00:00,2025-05-10 04:55:00+00:00,TIME,173.42,167.4,6.019999999999982,90.0,,0.26744186046511936,0.06744186046511935,0.18272425249169397,4,0.08139534883721106,-0.01860465116278895,0.2740863787375433,0.06478405315614882,0.1877076411960131,0.00498338870431914,0.01661129568106223,True,False,0.29235880398671504,0.210963455149504,0.29235880398671504
CLOCK_SUPPORT,reference_validation,,2025-05-13 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-05-13 17:25:00+00:00,2025-05-13 17:50:00+00:00,2025-05-13 17:55:00+00:00,2025-05-13 19:25:00+00:00,TARGET,177.77,172.04,5.730000000000018,25.0,,0.10471204188481543,-0.09528795811518458,0.2129144851657932,3,0.08726003490401368,-0.012739965095986322,0.12914485165793688,0.024432809773121452,0.017452006980801744,0.024432809773121452,0.06282722513089223,False,False,0.2129144851657932,0.12565445026177952,0.2129144851657932
CLOCK_SUPPORT,reference_validation,,2025-06-02 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-06-02 18:20:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 18:30:00+00:00,2025-06-02 18:40:00+00:00,FAILED_BREAK,154.42,151.52,2.8999999999999773,5.0,5.0,0.06551724137931987,-0.13448275862068015,0.2379310344827597,2,0.0551724137931125,-0.0448275862068875,0.17586206896552528,0.006896551724141513,0.006896551724131713,0.11379310344828107,0.04827586206897099,False,False,0.22758620689656214,0.17241379310344965,0.22758620689656214
CLOCK_SUPPORT,reference_validation,,2025-06-19 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-06-19 18:05:00+00:00,2025-06-19 18:10:00+00:00,2025-06-19 18:15:00+00:00,2025-06-19 18:30:00+00:00,FAILED_BREAK,145.27,142.83,2.4399999999999977,5.0,5.0,0.1065573770491767,-0.09344262295082331,0.06557377049180194,2,0.0737704918032699,-0.026229508196730103,0.2008196721311398,0.032786885245895146,0.028688524590172813,0.09836065573769709,0.040983606557374756,False,False,0.2991803278688485,0.22540983606557863,0.2991803278688485
CLOCK_SUPPORT,reference_validation,,2025-07-19 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-07-19 19:40:00+00:00,2025-07-19 20:55:00+00:00,2025-07-19 21:00:00+00:00,2025-07-20 01:05:00+00:00,TARGET,177.87,174.73,3.140000000000015,75.0,,-0.1433121019108328,-0.34331210191083283,0.4554140127388535,2,-0.35031847133757615,-0.4503184713375762,-0.02547770700637329,-0.35031847133757615,0.2070063694267434,0.11783439490445949,0.0,False,False,0.23885350318471224,0.5891719745222884,0.23885350318471224
CLOCK_SUPPORT,reference_validation,,2025-08-16 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-08-16 23:45:00+00:00,2025-08-16 23:50:00+00:00,2025-08-16 23:55:00+00:00,2025-08-17 00:10:00+00:00,FAILED_BREAK,189.39,186.5,2.8899999999999864,5.0,5.0,0.12110726643599459,-0.07889273356400542,0.13494809688580905,2,0.04498269896194619,-0.055017301038053815,0.12802768166090184,0.03806228373702912,0.07266435986158495,0.010380622837370684,0.006920415224917068,False,False,0.2110726643598673,0.1660899653979211,0.2110726643598673
CLOCK_SUPPORT,reference_validation,,2025-09-02 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-09-02 17:40:00+00:00,2025-09-02 19:05:00+00:00,2025-09-02 19:10:00+00:00,2025-09-02 20:20:00+00:00,TARGET,205.06,197.71,7.349999999999994,85.0,,0.1659863945578231,-0.03401360544217691,0.2503401360544224,4,0.05442176870748381,-0.045578231292516196,0.18095238095237892,0.051700680272108265,0.1115646258503393,0.014965986394555824,0.0027210884353755438,False,False,0.26258503401360656,0.20816326530612275,0.26258503401360656
CLOCK_SUPPORT,reference_validation,,2025-09-06 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-09-07 01:45:00+00:00,2025-09-07 01:45:00+00:00,2025-09-07 01:50:00+00:00,2025-09-07 02:05:00+00:00,FAILED_BREAK,202.56,200.64,1.920000000000016,0.0,0.0,0.1927083333333341,-0.007291666666665919,0.11458333333333179,1,0.08854166666665941,-0.011458333333340592,0.2812499999999935,0.06250000000000185,0.09895833333333133,0.09375000000000278,0.026041666666657567,True,False,0.2812499999999935,0.1927083333333341,0.2812499999999935
CLOCK_SUPPORT,reference_validation,,2025-10-04 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-05 02:30:00+00:00,2025-10-05 02:30:00+00:00,2025-10-05 02:35:00+00:00,2025-10-05 02:45:00+00:00,FAILED_BREAK,229.72,224.0,5.719999999999999,0.0,0.0,0.19230769230769135,-0.007692307692308664,0.2989510489510504,1,0.036713286713288114,-0.0632867132867119,0.21153846153846298,0.00874125874126073,0.15559440559440324,0.01923076923077162,0.027972027972027382,False,False,0.28671328671328933,0.2500000000000012,0.28671328671328933
CLOCK_SUPPORT,reference_validation,,2025-10-05 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-06 02:45:00+00:00,2025-10-06 02:45:00+00:00,2025-10-06 02:50:00+00:00,2025-10-06 03:05:00+00:00,FAILED_BREAK,231.92,228.21,3.70999999999998,0.0,0.0,0.06738544474393568,-0.13261455525606433,0.22641509433961712,1,0.05121293800539816,-0.048787061994601845,0.17520215633423428,-0.0512129380053905,0.016172506738537512,0.10781671159029861,0.10242587601078866,False,False,0.28571428571428786,0.2345013477088897,0.28571428571428786
CLOCK_SUPPORT,reference_validation,,2025-10-12 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-12 17:05:00+00:00,2025-10-12 20:50:00+00:00,2025-10-12 20:55:00+00:00,2025-10-13 04:55:00+00:00,TIME,195.36,178.02,17.340000000000003,225.0,,0.09054209919261781,-0.1094579008073822,0.2266435986159173,17,0.06920415224913427,-0.030795847750865732,0.09284890426758852,0.0219146482122258,0.021337946943483534,0.0023068050749707057,0.04728950403690848,False,False,0.20011534025374844,0.13091118800461415,0.20011534025374844
CLOCK_SUPPORT,reference_validation,,2025-10-23 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-23 17:35:00+00:00,2025-10-23 17:40:00+00:00,2025-10-23 17:45:00+00:00,2025-10-23 17:55:00+00:00,FAILED_BREAK,192.52,188.0,4.52000000000001,5.0,5.0,0.05088495575221001,-0.14911504424778999,0.15929203539822948,2,0.09734513274336211,-0.0026548672566378967,0.19469026548672422,0.05088495575221001,0.0464601769911521,0.09734513274336211,0.0,False,False,0.20353982300884632,0.10619469026548421,0.20353982300884632
CLOCK_SUPPORT,reference_validation,,2026-01-11 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-01-12 01:05:00+00:00,2026-01-12 02:15:00+00:00,2026-01-12 02:20:00+00:00,2026-01-12 03:10:00+00:00,TARGET,141.65,136.86,4.789999999999992,70.0,,0.11691022964509462,-0.08308977035490539,0.21294363256785218,3,0.03757828810021026,-0.06242171189978975,0.12526096033402825,0.012526096033403418,0.0772442588726465,0.010438413361171493,0.025052192066806835,False,False,0.22546972860124967,0.1878914405010394,0.22546972860124967
CLOCK_SUPPORT,reference_validation,,2026-01-17 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-01-17 19:30:00+00:00,2026-01-17 19:35:00+00:00,2026-01-17 19:40:00+00:00,2026-01-17 19:55:00+00:00,FAILED_BREAK,144.29,143.5,0.789999999999992,5.0,5.0,0.10126582278482697,-0.09873417721517304,0.34177215189871457,2,0.02531645569621574,-0.07468354430378427,0.1898734177215281,0.0,0.07594936708861123,0.08860759493670112,0.02531645569621574,False,False,0.21518987341774384,0.1898734177215281,0.21518987341774384
CLOCK_SUPPORT,reference_validation,,2026-02-06 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-02-06 17:05:00+00:00,2026-02-06 17:30:00+00:00,2026-02-06 17:35:00+00:00,2026-02-06 17:45:00+00:00,FAILED_BREAK,87.1,81.58,5.519999999999996,25.0,15.0,0.15398550724637847,-0.046014492753621544,0.16304347826086812,4,0.05615942028985552,-0.04384057971014448,0.15579710144927536,-0.01086956521738915,0.09782608695652294,0.0018115942028969045,0.06702898550724468,False,False,0.2699275362318859,0.2137681159420304,0.2699275362318859
CLOCK_SUPPORT,reference_validation,,2026-02-25 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-02-25 17:00:00+00:00,2026-02-25 17:10:00+00:00,2026-02-25 17:15:00+00:00,2026-02-25 19:45:00+00:00,TARGET,87.67,83.29,4.379999999999996,10.0,,0.13926940639269406,-0.060730593607305955,0.07305936073059535,1,0.059360730593608524,-0.04063926940639148,0.14155251141552627,0.047945205479450664,0.07990867579908553,0.00228310502283222,0.011415525114157856,False,False,0.20776255707762498,0.14840182648401645,0.20776255707762498
CLOCK_SUPPORT,reference_validation,,2026-03-15 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-03-15 17:50:00+00:00,2026-03-15 17:50:00+00:00,2026-03-15 17:55:00+00:00,2026-03-15 18:50:00+00:00,FAILED_BREAK,88.35,87.31,1.039999999999992,0.0,0.0,0.3173076923077068,0.11730769230770677,0.4134615384615345,1,0.019230769230779217,-0.0807692307692208,0.36538461538462746,0.009615384615389608,0.29807692307692757,0.04807692307692071,0.009615384615389608,True,True,0.4038461538461586,0.38461538461537936,0.4038461538461586
CLOCK_SUPPORT,reference_validation,,2026-04-11 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-04-11 18:35:00+00:00,2026-04-11 18:35:00+00:00,2026-04-11 18:40:00+00:00,2026-04-11 19:30:00+00:00,TARGET,85.35,83.78,1.5699999999999932,0.0,0.0,0.09554140127388938,-0.10445859872611063,0.14649681528661831,1,0.0445859872611514,-0.055414012738848606,0.1273885350318495,0.0,0.05095541401273799,0.03184713375796011,0.0445859872611514,False,False,0.2738853503184769,0.22929936305732548,0.2738853503184769
CLOCK_SUPPORT,reference_validation,,2026-04-24 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-04-24 20:30:00+00:00,2026-04-24 20:35:00+00:00,2026-04-24 20:40:00+00:00,2026-04-24 21:15:00+00:00,FAILED_BREAK,86.56,85.46,1.1000000000000083,5.0,0.0,0.18181818181818302,-0.018181818181816994,0.29090909090909545,1,0.0818181818181843,-0.018181818181815704,0.18181818181818302,0.07272727272727063,0.09999999999999873,0.0,0.009090909090913674,False,False,0.3272727272727243,0.24545454545453999,0.3272727272727243
CLOCK_SUPPORT,reference_validation,,2026-05-16 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-05-16 17:20:00+00:00,2026-05-16 17:35:00+00:00,2026-05-16 17:40:00+00:00,2026-05-16 18:05:00+00:00,FAILED_BREAK,86.73,86.0,0.730000000000004,15.0,10.0,0.09589041095889424,-0.10410958904110577,0.10958904109588748,3,0.06849315068492724,-0.03150684931507276,0.15068493150684772,0.054794520547934,0.041095890410960234,0.041095890410960234,0.013698630136993234,False,False,0.2054794520547817,0.13698630136985446,0.2054794520547817
CLOCK_SUPPORT,reference_validation,,2026-05-17 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-05-17 19:45:00+00:00,2026-05-17 19:45:00+00:00,2026-05-17 19:50:00+00:00,2026-05-17 20:05:00+00:00,FAILED_BREAK,86.73,85.89,0.8400000000000034,0.0,0.0,0.13095238095237974,-0.06904761904762027,0.15476190476191565,1,0.07142857142857384,-0.028571428571426166,0.19047619047618564,0.07142857142857384,0.0595238095238059,0.0595238095238059,0.0,False,False,0.20238095238095358,0.13095238095237974,0.20238095238095358
CLOCK_SUPPORT,reference_validation,,2026-06-01 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-06-01 17:25:00+00:00,2026-06-01 17:45:00+00:00,2026-06-01 17:50:00+00:00,2026-06-01 23:15:00+00:00,TARGET,80.83,79.06,1.769999999999996,20.0,,0.1242937853107341,-0.07570621468926592,0.2033898305084747,2,0.056497175141247885,-0.04350282485875212,0.1242937853107341,0.011299435028246365,0.06214689265536705,0.0056497175141191685,0.04519774011300152,False,False,0.2090395480226019,0.15254237288135403,0.2090395480226019
CLOCK_SUPPORT,reference_validation,,2026-06-07 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-06-07 17:00:00+00:00,2026-06-07 17:05:00+00:00,2026-06-07 17:10:00+00:00,2026-06-07 17:50:00+00:00,FAILED_BREAK,65.31,64.02,1.2900000000000065,5.0,5.0,0.10852713178294564,-0.09147286821705437,0.22480620155039133,2,0.08527131782945649,-0.014728682170543517,0.1550387596899239,0.0,0.023255813953489135,0.04651162790697827,0.08527131782945649,False,False,0.20930232558139122,0.12403100775193474,0.20930232558139122
CLOCK_SUPPORT,reference_validation,,2026-06-08 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-06-08 19:25:00+00:00,2026-06-08 21:05:00+00:00,2026-06-08 21:10:00+00:00,2026-06-09 00:25:00+00:00,REFERENCE_INVALIDATION,67.78,66.37,1.4099999999999966,100.0,,0.23404255319148873,0.03404255319148872,0.6312056737588672,1,0.0780141843971629,-0.021985815602837105,0.24113475177305266,0.04964539007091727,0.16312056737588973,0.0,0.028368794326245637,False,False,0.2695035460992882,0.19148936170212533,0.2695035460992882
CLOCK_SUPPORT,reference_validation,,2026-06-14 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-06-14 20:35:00+00:00,2026-06-14 20:35:00+00:00,2026-06-14 20:40:00+00:00,2026-06-14 21:00:00+00:00,FAILED_BREAK,67.83,66.89,0.9399999999999976,0.0,0.0,0.05319148936169924,-0.14680851063830078,0.04255319148935335,1,0.04255319148936846,-0.057446808510631546,0.0957446808510677,0.021276595744676673,0.0,0.05319148936169924,0.02127659574469179,False,False,0.23404255319148876,0.1914893617021203,0.23404255319148876
CLOCK_SUPPORT,reference_validation,,2026-06-19 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-06-19 23:55:00+00:00,2026-06-19 23:55:00+00:00,2026-06-20 00:00:00+00:00,2026-06-20 00:30:00+00:00,TARGET,69.55,68.35,1.2000000000000028,0.0,0.0,0.11666666666666686,-0.08333333333333315,0.0999999999999917,1,0.10000000000000356,3.552713678800501e-15,0.22499999999999615,0.07500000000000266,0.01666666666666331,0.10833333333332928,0.02500000000000089,False,False,0.2416666666666713,0.14166666666666775,0.2416666666666713
CLOCK_SUPPORT,reference_validation,,2026-07-03 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-07-03 18:55:00+00:00,2026-07-03 18:55:00+00:00,2026-07-03 19:00:00+00:00,2026-07-03 19:15:00+00:00,FAILED_BREAK,82.1,80.85,1.25,0.0,,-0.02400000000000091,-0.22400000000000092,0.13599999999999,0,0.032000000000005004,-0.06799999999999501,0.13600000000000137,-0.04799999999999045,0.05600000000000591,0.10399999999999636,0.02399999999998954,False,False,0.232000000000005,0.2,0.232000000000005
CLOCK_SUPPORT,reference_validation,,2026-07-04 17:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-07-04 17:30:00+00:00,2026-07-04 17:30:00+00:00,2026-07-04 17:35:00+00:00,2026-07-04 18:05:00+00:00,FAILED_BREAK,82.39,81.34,1.0499999999999972,0.0,,-0.01904761904761531,-0.21904761904761533,0.209523809523809,0,0.0857142857142892,-0.014285714285710807,0.15238095238094954,-0.0857142857142892,0.1047619047619045,0.06666666666666035,0.06666666666667388,False,False,0.21904761904762343,0.13333333333333425,0.21904761904762343
CLOCK_SUPPORT,reference_validation,,2026-07-05 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-07-05 21:30:00+00:00,2026-07-05 21:30:00+00:00,2026-07-05 21:35:00+00:00,2026-07-05 22:15:00+00:00,TARGET,81.72,80.63,1.0900000000000034,0.0,,-0.11009174311926988,-0.3100917431192699,0.2293577981651369,0,-0.12844036697247718,-0.2284403669724772,-0.07339449541284224,-0.19266055045870925,0.0183486238532073,0.03669724770642764,0.06422018348623207,False,False,0.44954128440366364,0.5779816513761409,0.44954128440366364
CLOCK_SUPPORT,reference_validation,,2026-07-18 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-07-18 17:15:00+00:00,2026-07-18 18:00:00+00:00,2026-07-18 18:05:00+00:00,2026-07-18 18:25:00+00:00,TARGET,75.25,74.46,0.7900000000000063,45.0,,0.3037974683544215,0.1037974683544215,0.2784810126582242,6,0.06329113924050223,-0.03670886075949778,0.3037974683544215,0.025316455696197296,0.2278481012658296,0.012658227848089653,0.03797468354430494,True,True,0.3670886075949417,0.3037974683544395,0.3670886075949417
CLOCK_SUPPORT,reference_validation,,2026-07-25 17:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-07-25 17:15:00+00:00,2026-07-25 17:20:00+00:00,2026-07-25 17:25:00+00:00,2026-07-25 18:55:00+00:00,TARGET,74.39,73.73,0.6599999999999966,5.0,0.0,0.06060606060607039,-0.13939393939392963,0.1515151515151437,1,0.07575757575757185,-0.02424242424242816,0.24242424242423852,0.04545454545454741,0.01515151515150145,0.16666666666666666,0.01515151515152298,False,False,0.27272727272726294,0.19696969696969108,0.27272727272726294
REF_SUPPORT,external,,2020-09-27 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2020-09-27 18:00:00+00:00,2020-09-27 18:00:00+00:00,2020-09-27 18:05:00+00:00,2020-09-27 23:40:00+00:00,TARGET,3.146,3.0632,0.0827999999999997,0.0,,-0.19806763285024193,-0.39806763285024194,0.2729468599033794,0,-0.1871980676328491,-0.2871980676328491,-0.09178743961352753,-0.3128019323671513,0.012077294685989053,0.09541062801932156,0.11352657004831318,False,False,0.24516908212560726,0.43236714975845636,0.24516908212560726
REF_SUPPORT,external,,2020-10-12 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2020-10-12 18:00:00+00:00,2020-10-12 18:15:00+00:00,2020-10-12 18:20:00+00:00,2020-10-12 20:30:00+00:00,TARGET,2.6247,2.5277,0.0969999999999999,15.0,,0.16494845360824772,-0.035051546391752286,0.06804123711339921,1,0.09484536082474565,-0.005154639175254355,0.1701030927835072,0.02474226804123899,0.07525773195876154,0.0,0.07010309278350665,False,False,0.24639175257732246,0.1515463917525768,0.24639175257732246
REF_SUPPORT,external,,2020-11-06 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2020-11-06 18:00:00+00:00,2020-11-06 18:10:00+00:00,2020-11-06 18:15:00+00:00,2020-11-06 19:00:00+00:00,FAILED_BREAK,1.8125,1.6917,0.1208,10.0,10.0,0.3170529801324503,0.1170529801324503,0.1556291390728471,3,0.09933774834437095,-0.0006622516556290536,0.3981788079470201,0.09933774834437095,0.2069536423841052,0.09188741721854395,0.0,True,True,0.3981788079470201,0.2988410596026492,0.3981788079470201
REF_SUPPORT,external,,2020-11-15 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2020-11-16 04:25:00+00:00,2020-11-16 04:35:00+00:00,2020-11-16 04:40:00+00:00,2020-11-16 04:50:00+00:00,FAILED_BREAK,2.2252,2.031,0.1941999999999999,10.0,10.0,0.18177136972193567,-0.018228630278064345,0.13954685890834148,3,0.021112255406795944,-0.07888774459320406,0.18743563336766222,0.01956745623069015,0.16168898043254434,0.004634397528321953,0.0015447991761057933,False,False,0.21421215242018476,0.1930998970133888,0.21421215242018476
REF_SUPPORT,external,,2020-11-16 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2020-11-17 00:20:00+00:00,2020-11-17 00:40:00+00:00,2020-11-17 00:45:00+00:00,2020-11-17 01:25:00+00:00,FAILED_BREAK,2.3072,2.1822,0.125,20.0,20.0,0.20640000000000214,0.006400000000002126,0.12239999999999895,5,0.09600000000000009,-0.00399999999999992,0.20640000000000214,0.012000000000000455,0.11040000000000205,0.0,0.08399999999999963,False,False,0.2088000000000001,0.11280000000000001,0.2088000000000001
REF_SUPPORT,external,,2020-11-23 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2020-11-23 22:00:00+00:00,2020-11-23 22:05:00+00:00,2020-11-23 22:10:00+00:00,2020-11-23 23:15:00+00:00,FAILED_BREAK,2.2838,2.15,0.1337999999999999,5.0,5.0,0.046337817638267643,-0.15366218236173237,0.0859491778774279,2,0.055306427503737515,-0.04469357249626249,0.12107623318385655,0.012705530642750644,0.007473841554558226,0.06576980568011903,0.035127055306428644,False,False,0.20926756352765358,0.15396113602391606,0.20926756352765358
REF_SUPPORT,external,,2020-12-02 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2020-12-02 18:30:00+00:00,2020-12-02 18:30:00+00:00,2020-12-02 18:35:00+00:00,2020-12-03 05:55:00+00:00,TIME,2.1773,2.0592,0.1180999999999996,0.0,,-0.07620660457239567,-0.27620660457239565,0.12616426756985574,0,-0.03725656223539352,-0.1372565622353935,0.006773920406438262,-0.13039796782387544,0.03725656223539352,0.04403048264183178,0.055884843353088395,False,False,0.232006773920408,0.2692633361558015,0.232006773920408
REF_SUPPORT,external,,2020-12-29 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2020-12-29 19:30:00+00:00,2020-12-29 19:35:00+00:00,2020-12-29 19:40:00+00:00,2020-12-29 20:05:00+00:00,TARGET,1.6254,1.5,0.1253999999999999,5.0,0.0,0.051036682615629714,-0.1489633173843703,0.13875598086124302,1,0.014354066985646135,-0.08564593301435387,0.13795853269537564,-0.0007974481658691313,0.03907496012759275,0.08452950558213677,0.015151515151515265,False,False,0.20414673046252063,0.18979266347687448,0.20414673046252063
REF_SUPPORT,external,,2021-01-16 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2021-01-16 19:20:00+00:00,2021-01-16 19:25:00+00:00,2021-01-16 19:30:00+00:00,2021-01-16 20:05:00+00:00,FAILED_BREAK,3.5749,3.2932,0.2816999999999998,5.0,5.0,0.23287184948526776,0.03287184948526775,0.18317358892438812,2,0.09655662051828233,-0.003443379481717676,0.2548810791622298,0.025204117855874654,0.13880014199502996,0.019524316648917517,0.07135250266240768,True,False,0.37167199148029934,0.275115370962017,0.37167199148029934
REF_SUPPORT,external,,2021-01-20 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2021-01-20 19:40:00+00:00,2021-01-20 19:55:00+00:00,2021-01-20 20:00:00+00:00,2021-01-20 23:20:00+00:00,TARGET,3.6348,3.4436,0.1911999999999998,15.0,15.0,0.1542887029288709,-0.045711297071129114,0.09832635983263456,4,0.09361924686192494,-0.006380753138075068,0.20397489539749053,0.07165271966527229,0.06276150627615075,0.04759414225941484,0.02196652719665265,False,False,0.22594142259414318,0.13232217573221824,0.22594142259414318
REF_SUPPORT,external,,2021-01-23 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2021-01-23 21:45:00+00:00,2021-01-23 21:45:00+00:00,2021-01-23 21:50:00+00:00,2021-01-23 22:00:00+00:00,FAILED_BREAK,3.5359,3.455,0.0808999999999997,0.0,0.0,0.19159456118665452,-0.00840543881334549,0.3609394313967862,1,0.0383189122373342,-0.06168108776266581,0.21631644004944545,-0.21631644004943995,0.1508034610630412,0.027194066749070038,0.25463535228677414,False,False,0.27070457354759103,0.23238566131025684,0.27070457354759103
REF_SUPPORT,external,,2021-01-26 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2021-01-26 20:00:00+00:00,2021-01-26 20:10:00+00:00,2021-01-26 20:15:00+00:00,2021-01-26 20:35:00+00:00,FAILED_BREAK,4.0391,3.7145,0.3246000000000002,10.0,10.0,0.11367837338262243,-0.08632162661737758,0.025569932224276618,3,0.034504004929142476,-0.06549599507085753,0.16173752310535824,0.015095502156497952,0.0754775107825007,0.05175600739371508,0.019408502772644522,False,False,0.21010474430067774,0.17560073937153525,0.21010474430067774
