partition,entry_ts,exit_ts_norm,pnl,side,source,clock_min_norm,candidate_id,blocked_by_long,side_order,portfolio,accepted_portfolio,blocked_by_side,blocked_by_id,set,scenario
development,2024-05-16 03:10:00+00:00,2024-05-16 09:00:00+00:00,-3.4276297788797145,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-05-16 03:10:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-05-31 07:10:00+00:00,2024-05-31 07:45:00+00:00,0.8669525686552219,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-05-31 07:10:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-06-07 05:15:00+00:00,2024-06-07 05:55:00+00:00,0.37141970707106375,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-06-07 05:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-06-27 12:25:00+00:00,2024-06-27 13:20:00+00:00,1.1349912867869132,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-06-27 12:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-06-27 13:45:00+00:00,2024-06-27 14:35:00+00:00,3.4150862467234426,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-06-27 13:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-07-05 12:10:00+00:00,2024-07-05 15:00:00+00:00,5.5213084981106775,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-07-05 12:10:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-07-11 10:15:00+00:00,2024-07-11 11:30:00+00:00,1.3863154495675327,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-07-11 10:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-07-16 12:45:00+00:00,2024-07-16 15:35:00+00:00,2.7903275520820396,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-07-16 12:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-07-29 07:00:00+00:00,2024-07-29 11:30:00+00:00,1.285045936192453,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-07-29 07:00:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-01 03:05:00+00:00,2024-08-01 04:45:00+00:00,2.5387276916468253,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-08-01 03:05:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-05 05:25:00+00:00,2024-08-05 06:15:00+00:00,22.08613636705188,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-08-05 05:25:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-07 09:20:00+00:00,2024-08-07 10:30:00+00:00,1.8039479415300048,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-08-07 09:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-08 11:50:00+00:00,2024-08-08 12:40:00+00:00,5.221152575383425,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-08-08 11:50:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-15 06:35:00+00:00,2024-08-15 07:25:00+00:00,2.349411381732958,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-08-15 06:35:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-16 17:45:00+00:00,2024-08-16 18:15:00+00:00,2.248617083941929,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-08-16 17:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-19 17:25:00+00:00,2024-08-19 17:45:00+00:00,2.0416388756550723,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-08-19 17:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-30 05:30:00+00:00,2024-08-30 07:00:00+00:00,-5.429723803557263,SHORT,SHORT_2100,1260,development|SHORT|1260|2024-08-30 05:30:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-08-30 12:30:00+00:00,2024-08-30 12:40:00+00:00,-0.04636647856608411,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-08-30 12:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-09-09 13:35:00+00:00,2024-09-09 14:05:00+00:00,1.2659056083082603,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-09-09 13:35:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-09-19 14:25:00+00:00,2024-09-19 17:15:00+00:00,2.3004504575800504,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-09-19 14:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-10-01 05:15:00+00:00,2024-10-01 07:10:00+00:00,1.3385601019285214,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-10-01 05:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-10-11 12:05:00+00:00,2024-10-11 12:40:00+00:00,0.45285858901373854,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-10-11 12:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-10-14 12:05:00+00:00,2024-10-14 13:55:00+00:00,0.7119696359802589,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-10-14 12:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-10-24 12:20:00+00:00,2024-10-24 13:35:00+00:00,0.45140593225241366,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-10-24 12:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-11-20 05:45:00+00:00,2024-11-20 06:15:00+00:00,0.6484144356270874,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-11-20 05:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-12-11 05:15:00+00:00,2024-12-11 08:50:00+00:00,2.635233969160056,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-12-11 05:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-12-19 09:35:00+00:00,2024-12-19 10:15:00+00:00,1.0410779439900657,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-12-19 09:35:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-12-23 11:15:00+00:00,2024-12-23 11:30:00+00:00,-1.3354176811630643,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-12-23 11:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
development,2024-12-31 14:55:00+00:00,2024-12-31 17:40:00+00:00,-12.413291523725933,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-12-31 14:55:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-01 12:40:00+00:00,2025-01-01 14:20:00+00:00,1.370886967905061,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-01-01 12:40:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-02 14:45:00+00:00,2025-01-02 15:05:00+00:00,1.3140351185305215,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-01-02 14:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-17 08:50:00+00:00,2025-01-17 11:30:00+00:00,1.9620322709589915,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-01-17 08:50:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,25.11104170616303,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-01-20 06:00:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-23 02:45:00+00:00,2025-01-23 04:35:00+00:00,3.553129866237415,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-01-23 02:45:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-01-27 03:15:00+00:00,2025-01-27 05:45:00+00:00,6.766059195178375,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-01-27 03:15:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-02-17 04:35:00+00:00,2025-02-17 05:00:00+00:00,1.599895979612032,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-02-17 04:35:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-02-20 11:20:00+00:00,2025-02-20 12:30:00+00:00,0.21132928385521088,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-02-20 11:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-05 09:00:00+00:00,2025-03-05 09:45:00+00:00,2.983189056138658,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-03-05 09:00:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-07 13:25:00+00:00,2025-03-07 13:45:00+00:00,1.8779537321392374,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-03-07 13:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-10 05:40:00+00:00,2025-03-10 09:30:00+00:00,4.680238255705915,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-03-10 05:40:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-11 11:20:00+00:00,2025-03-11 13:10:00+00:00,-7.342378988777421,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-03-11 11:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-18 03:50:00+00:00,2025-03-18 06:15:00+00:00,2.069470011429942,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-03-18 03:50:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-19 14:20:00+00:00,2025-03-19 16:05:00+00:00,1.4080182297229853,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-03-19 14:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-24 09:15:00+00:00,2025-03-24 10:35:00+00:00,2.106432183139173,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-03-24 09:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-03-26 07:15:00+00:00,2025-03-26 08:05:00+00:00,0.9180761145110686,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-03-26 07:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-04-07 12:50:00+00:00,2025-04-07 14:25:00+00:00,11.883551465787967,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-04-07 12:50:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-04-25 11:05:00+00:00,2025-04-25 11:15:00+00:00,1.238064024683028,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-04-25 11:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-05-01 09:15:00+00:00,2025-05-01 09:20:00+00:00,0.3570390334454835,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-05-01 09:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-05-16 15:35:00+00:00,2025-05-16 16:15:00+00:00,0.8922877199731397,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-05-16 15:35:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-06-09 09:25:00+00:00,2025-06-09 09:25:00+00:00,0.5596359506310881,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-06-09 09:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-06-09 15:00:00+00:00,2025-06-09 20:00:00+00:00,4.034688748999438,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-06-09 15:00:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-07-02 09:30:00+00:00,2025-07-02 14:50:00+00:00,2.2262786013647733,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-07-02 09:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-07-22 15:10:00+00:00,2025-07-22 19:05:00+00:00,1.7249520651225319,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-07-22 15:10:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-08-18 02:45:00+00:00,2025-08-18 03:30:00+00:00,2.299804992502719,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-08-18 02:45:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-08-18 15:00:00+00:00,2025-08-18 16:15:00+00:00,1.8665869612422674,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-08-18 15:00:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-08-19 09:55:00+00:00,2025-08-19 13:20:00+00:00,1.0896146704974634,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-08-19 09:55:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-02 09:05:00+00:00,2025-09-02 11:30:00+00:00,-2.8187630789857527,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-09-02 09:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-03 09:35:00+00:00,2025-09-03 10:20:00+00:00,0.5320748538600432,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-09-03 09:35:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-03 14:05:00+00:00,2025-09-03 14:15:00+00:00,-3.1383324490382054,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-09-03 14:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-04 02:50:00+00:00,2025-09-04 03:45:00+00:00,0.8117205049628765,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-09-04 02:50:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-08 07:45:00+00:00,2025-09-08 08:55:00+00:00,0.721649395672275,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-09-08 07:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-08 13:50:00+00:00,2025-09-08 14:45:00+00:00,0.8327830323262123,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-09-08 13:50:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-10 06:05:00+00:00,2025-09-10 06:35:00+00:00,0.2065083319809483,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-09-10 06:05:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-09-22 02:55:00+00:00,2025-09-22 05:55:00+00:00,1.1055859586069476,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-09-22 02:55:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-10-07 03:55:00+00:00,2025-10-07 06:25:00+00:00,1.1386262139477359,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-10-07 03:55:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-10-28 13:45:00+00:00,2025-10-28 14:00:00+00:00,0.3326648702337124,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2025-10-28 13:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-11-05 05:30:00+00:00,2025-11-05 11:30:00+00:00,-1.7316873834405273,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-11-05 05:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-11-28 13:40:00+00:00,2025-11-28 13:55:00+00:00,1.4102299242667153,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2025-11-28 13:40:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-12-01 09:20:00+00:00,2025-12-01 12:10:00+00:00,-4.509661743225801,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2025-12-01 09:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-12-03 05:25:00+00:00,2025-12-03 11:30:00+00:00,-1.7636431911181467,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-12-03 05:25:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-12-18 08:15:00+00:00,2025-12-18 08:45:00+00:00,1.0875151375354224,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2025-12-18 08:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2025-12-23 03:00:00+00:00,2025-12-23 03:05:00+00:00,0.8968468044419756,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2025-12-23 03:00:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-01-01 15:30:00+00:00,2026-01-01 17:45:00+00:00,1.5473455054742629,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2026-01-01 15:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-01-08 03:00:00+00:00,2026-01-08 03:45:00+00:00,0.9640837828771679,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-01-08 03:00:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-02-25 09:30:00+00:00,2026-02-25 12:20:00+00:00,1.6868110975137411,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2026-02-25 09:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-03-06 04:55:00+00:00,2026-03-06 05:45:00+00:00,2.2220714904002796,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-03-06 04:55:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-03-11 05:55:00+00:00,2026-03-11 09:00:00+00:00,-1.0558678598859168,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-03-11 05:55:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-03-13 13:45:00+00:00,2026-03-13 14:40:00+00:00,1.0854519910927345,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2026-03-13 13:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-03-31 14:15:00+00:00,2026-03-31 16:55:00+00:00,2.057578008915218,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2026-03-31 14:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-03-31 14:30:00+00:00,2026-03-31 14:55:00+00:00,-8.811542160380704,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2026-03-31 14:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,False,LONG,reference_validation|LONG|LONDON|2026-03-31 14:15:00+00:00,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-01 02:50:00+00:00,2026-04-01 03:50:00+00:00,-4.488288083002656,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-04-01 02:50:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-08 09:20:00+00:00,2026-04-08 10:35:00+00:00,-3.069244732504794,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2026-04-08 09:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-09 09:30:00+00:00,2026-04-09 09:55:00+00:00,1.2035380294657787,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2026-04-09 09:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-17 02:45:00+00:00,2026-04-17 07:10:00+00:00,-3.2347724945997354,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-04-17 02:45:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-21 07:40:00+00:00,2026-04-21 09:00:00+00:00,1.8069717347903418,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2026-04-21 07:40:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-04-23 04:00:00+00:00,2026-04-23 09:00:00+00:00,-1.1580018094236473,SHORT,SHORT_2100,1260,reference_validation|SHORT|1260|2026-04-23 04:00:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-05-01 13:50:00+00:00,2026-05-01 14:05:00+00:00,1.1085686700458957,LONG,LONG_LONDON,-1,reference_validation|LONG|LONDON|2026-05-01 13:50:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-05-29 06:55:00+00:00,2026-05-29 07:45:00+00:00,-2.9837323169251024,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2026-05-29 06:55:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-06-03 05:35:00+00:00,2026-06-03 11:30:00+00:00,2.4211400214872563,LONG,LONG_RAW_2330,-1,reference_validation|LONG|RAW_2330|2026-06-03 05:35:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-06-10 12:45:00+00:00,2026-06-10 13:55:00+00:00,4.141031462860889,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2026-06-10 12:45:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-06-11 11:30:00+00:00,2026-06-11 12:25:00+00:00,-3.8460800542375213,LONG,LONG_RAW_0530,-1,reference_validation|LONG|RAW_0530|2026-06-11 11:30:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
reference_validation,2026-07-07 10:15:00+00:00,2026-07-07 12:05:00+00:00,1.419215373562111,LONG,LONG_ALT_0330,-1,reference_validation|LONG|ALT_0330|2026-07-07 10:15:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
august,2026-08-20 03:25:00+00:00,2026-08-20 06:25:00+00:00,-5.123993045494091,SHORT,SHORT_2100,1260,august|SHORT|1260|2026-08-20 03:25:00+00:00,,1,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
august,2026-08-20 15:20:00+00:00,2026-08-20 20:00:00+00:00,2.6529477668266304,LONG,LONG_LONDON,-1,august|LONG|LONDON|2026-08-20 15:20:00+00:00,,0,SHORT_2100_FIRST_SIGNAL,True,,,SHORT_2100,FIRST_SIGNAL_WINS
