partition,horizon_min,from_state,to_state,n,share,from_total_n
validation_2026,15,DOWN_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,1,0.002793296089385475,358
validation_2026,15,DOWN_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,1,0.002793296089385475,358
validation_2026,15,DOWN_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,4,0.0111731843575419,358
validation_2026,15,DOWN_UNWIND_LIKE,NEUTRAL_TRANSITION,126,0.35195530726256985,358
validation_2026,15,DOWN_UNWIND_LIKE,POST_BREAKDOWN_UNWIND_30M,13,0.036312849162011177,358
validation_2026,15,DOWN_UNWIND_LIKE,PRESSURE_BUILD,88,0.24581005586592178,358
validation_2026,15,DOWN_UNWIND_LIKE,UP_POSITION_BUILD,9,0.025139664804469275,358
validation_2026,15,DOWN_UNWIND_LIKE,UP_UNWIND_LIKE,4,0.0111731843575419,358
validation_2026,15,EVENT_CONFLICT,DOWN_POSITION_BUILD,1,0.125,8
validation_2026,15,EVENT_CONFLICT,PRESSURE_BUILD,2,0.25,8
validation_2026,15,EVENT_CONFLICT,UP_POSITION_BUILD,2,0.25,8
validation_2026,15,EVENT_CONFLICT,UP_UNWIND_LIKE,3,0.375,8
validation_2026,15,HIGHLOC_BUY_BUILD,DELEVERAGING,55,0.049954586739327886,1101
validation_2026,15,HIGHLOC_BUY_BUILD,DOWN_POSITION_BUILD,1,0.0009082652134423251,1101
validation_2026,15,HIGHLOC_BUY_BUILD,DOWN_UNWIND_LIKE,11,0.009990917347865577,1101
validation_2026,15,HIGHLOC_BUY_BUILD,HIGHLOC_BUY_BUILD,159,0.1444141689373297,1101
validation_2026,15,HIGHLOC_BUY_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,91,0.08265213442325159,1101
validation_2026,15,HIGHLOC_BUY_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,29,0.02633969118982743,1101
validation_2026,15,HIGHLOC_BUY_BUILD,HIGHLOC_SELL_UNWIND_LIKE,97,0.08810172570390554,1101
validation_2026,15,HIGHLOC_BUY_BUILD,NEUTRAL_TRANSITION,536,0.4868301544050863,1101
validation_2026,15,HIGHLOC_BUY_BUILD,PRESSURE_BUILD,29,0.02633969118982743,1101
validation_2026,15,HIGHLOC_BUY_BUILD,UP_POSITION_BUILD,78,0.07084468664850137,1101
validation_2026,15,HIGHLOC_BUY_BUILD,UP_UNWIND_LIKE,15,0.013623978201634877,1101
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,DELEVERAGING,34,0.06538461538461539,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,DOWN_POSITION_BUILD,2,0.0038461538461538464,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,DOWN_UNWIND_LIKE,3,0.0057692307692307696,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_BUY_BUILD,30,0.057692307692307696,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,31,0.05961538461538462,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,35,0.0673076923076923,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_SELL_UNWIND_LIKE,79,0.1519230769230769,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,NEUTRAL_TRANSITION,274,0.5269230769230769,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,PRESSURE_BUILD,22,0.04230769230769231,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,UP_POSITION_BUILD,7,0.013461538461538462,520
validation_2026,15,HIGHLOC_BUY_EXHAUSTION_LIKE,UP_UNWIND_LIKE,3,0.0057692307692307696,520
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,DELEVERAGING,11,0.028205128205128206,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,DOWN_POSITION_BUILD,1,0.002564102564102564,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,DOWN_UNWIND_LIKE,2,0.005128205128205128,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,EVENT_CONFLICT,1,0.002564102564102564,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_BUY_BUILD,67,0.1717948717948718,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,33,0.08461538461538462,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,16,0.041025641025641026,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_SELL_UNWIND_LIKE,33,0.08461538461538462,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,NEUTRAL_TRANSITION,196,0.5025641025641026,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,PRESSURE_BUILD,3,0.007692307692307693,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,UP_POSITION_BUILD,23,0.05897435897435897,390
validation_2026,15,HIGHLOC_SELL_ABSORPTION_LIKE,UP_UNWIND_LIKE,4,0.010256410256410256,390
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,DELEVERAGING,56,0.05318138651471985,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,DOWN_POSITION_BUILD,2,0.001899335232668566,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,DOWN_UNWIND_LIKE,7,0.006647673314339981,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_BUY_BUILD,82,0.0778727445394112,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,34,0.032288698955365625,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,70,0.06647673314339982,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,160,0.15194681861348527,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,NEUTRAL_TRANSITION,587,0.5574548907882241,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,PRESSURE_BUILD,34,0.032288698955365625,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,UP_POSITION_BUILD,16,0.015194681861348529,1053
validation_2026,15,HIGHLOC_SELL_UNWIND_LIKE,UP_UNWIND_LIKE,5,0.004748338081671415,1053
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,DELEVERAGING,13,0.13,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,DOWN_POSITION_BUILD,3,0.03,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,DOWN_UNWIND_LIKE,9,0.09,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,EVENT_CONFLICT,1,0.01,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,NEUTRAL_TRANSITION,34,0.34,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,POST_BREAKDOWN_UNWIND_30M,15,0.15,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,PRESSURE_BUILD,24,0.24,100
validation_2026,15,POST_BREAKDOWN_UNWIND_30M,UP_POSITION_BUILD,1,0.01,100
validation_2026,15,PRESSURE_BUILD,DELEVERAGING,213,0.1360153256704981,1566
validation_2026,15,PRESSURE_BUILD,DOWN_POSITION_BUILD,6,0.0038314176245210726,1566
validation_2026,15,PRESSURE_BUILD,DOWN_UNWIND_LIKE,26,0.016602809706257982,1566
validation_2026,15,PRESSURE_BUILD,EVENT_CONFLICT,1,0.0006385696040868455,1566
validation_2026,15,PRESSURE_BUILD,HIGHLOC_BUY_BUILD,50,0.031928480204342274,1566
validation_2026,15,PRESSURE_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,23,0.014687100893997445,1566
validation_2026,15,PRESSURE_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,8,0.005108556832694764,1566
validation_2026,15,PRESSURE_BUILD,HIGHLOC_SELL_UNWIND_LIKE,25,0.015964240102171137,1566
validation_2026,15,PRESSURE_BUILD,NEUTRAL_TRANSITION,906,0.578544061302682,1566
validation_2026,15,PRESSURE_BUILD,POST_BREAKDOWN_UNWIND_30M,23,0.014687100893997445,1566
validation_2026,15,PRESSURE_BUILD,PRESSURE_BUILD,225,0.14367816091954022,1566
validation_2026,15,PRESSURE_BUILD,UP_POSITION_BUILD,51,0.032567049808429116,1566
validation_2026,15,PRESSURE_BUILD,UP_UNWIND_LIKE,9,0.005747126436781609,1566
validation_2026,15,UP_POSITION_BUILD,DELEVERAGING,55,0.1244343891402715,442
validation_2026,15,UP_POSITION_BUILD,DOWN_POSITION_BUILD,1,0.0022624434389140274,442
validation_2026,15,UP_POSITION_BUILD,DOWN_UNWIND_LIKE,13,0.029411764705882353,442
validation_2026,15,UP_POSITION_BUILD,EVENT_CONFLICT,1,0.0022624434389140274,442
validation_2026,15,UP_POSITION_BUILD,HIGHLOC_BUY_BUILD,22,0.049773755656108594,442
validation_2026,15,UP_POSITION_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,18,0.04072398190045249,442
validation_2026,15,UP_POSITION_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,17,0.038461538461538464,442
validation_2026,15,UP_POSITION_BUILD,HIGHLOC_SELL_UNWIND_LIKE,43,0.09728506787330317,442
validation_2026,15,UP_POSITION_BUILD,NEUTRAL_TRANSITION,142,0.3212669683257919,442
validation_2026,15,UP_POSITION_BUILD,POST_BREAKDOWN_UNWIND_30M,4,0.00904977375565611,442
validation_2026,15,UP_POSITION_BUILD,PRESSURE_BUILD,46,0.10407239819004525,442
validation_2026,15,UP_POSITION_BUILD,UP_POSITION_BUILD,60,0.13574660633484162,442
validation_2026,15,UP_POSITION_BUILD,UP_UNWIND_LIKE,20,0.04524886877828054,442
validation_2026,15,UP_UNWIND_LIKE,DELEVERAGING,12,0.11650485436893204,103
validation_2026,15,UP_UNWIND_LIKE,DOWN_POSITION_BUILD,1,0.009708737864077669,103
validation_2026,15,UP_UNWIND_LIKE,DOWN_UNWIND_LIKE,1,0.009708737864077669,103
validation_2026,15,UP_UNWIND_LIKE,HIGHLOC_BUY_BUILD,4,0.038834951456310676,103
validation_2026,15,UP_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,3,0.02912621359223301,103
validation_2026,15,UP_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,5,0.04854368932038835,103
validation_2026,15,UP_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,20,0.1941747572815534,103
validation_2026,15,UP_UNWIND_LIKE,NEUTRAL_TRANSITION,37,0.3592233009708738,103
validation_2026,15,UP_UNWIND_LIKE,PRESSURE_BUILD,9,0.08737864077669903,103
validation_2026,15,UP_UNWIND_LIKE,UP_POSITION_BUILD,6,0.05825242718446602,103
validation_2026,15,UP_UNWIND_LIKE,UP_UNWIND_LIKE,5,0.04854368932038835,103
validation_2026,30,DELEVERAGING,DELEVERAGING,224,0.13023255813953488,1720
validation_2026,30,DELEVERAGING,DOWN_POSITION_BUILD,14,0.00813953488372093,1720
validation_2026,30,DELEVERAGING,DOWN_UNWIND_LIKE,53,0.030813953488372094,1720
validation_2026,30,DELEVERAGING,HIGHLOC_BUY_BUILD,42,0.02441860465116279,1720
validation_2026,30,DELEVERAGING,HIGHLOC_BUY_EXHAUSTION_LIKE,18,0.010465116279069767,1720
validation_2026,30,DELEVERAGING,HIGHLOC_SELL_ABSORPTION_LIKE,9,0.005232558139534884,1720
validation_2026,30,DELEVERAGING,HIGHLOC_SELL_UNWIND_LIKE,32,0.018604651162790697,1720
validation_2026,30,DELEVERAGING,NEUTRAL_TRANSITION,1050,0.6104651162790697,1720
validation_2026,30,DELEVERAGING,PRESSURE_BUILD,240,0.13953488372093023,1720
validation_2026,30,DELEVERAGING,UP_POSITION_BUILD,31,0.01802325581395349,1720
validation_2026,30,DELEVERAGING,UP_UNWIND_LIKE,7,0.004069767441860465,1720
validation_2026,30,DOWN_POSITION_BUILD,DELEVERAGING,4,0.04395604395604396,91
validation_2026,30,DOWN_POSITION_BUILD,DOWN_POSITION_BUILD,2,0.02197802197802198,91
validation_2026,30,DOWN_POSITION_BUILD,DOWN_UNWIND_LIKE,1,0.01098901098901099,91
validation_2026,30,DOWN_POSITION_BUILD,HIGHLOC_BUY_BUILD,1,0.01098901098901099,91
validation_2026,30,DOWN_POSITION_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,1,0.01098901098901099,91
validation_2026,30,DOWN_POSITION_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,2,0.02197802197802198,91
validation_2026,30,DOWN_POSITION_BUILD,HIGHLOC_SELL_UNWIND_LIKE,1,0.01098901098901099,91
validation_2026,30,DOWN_POSITION_BUILD,NEUTRAL_TRANSITION,39,0.42857142857142855,91
validation_2026,30,DOWN_POSITION_BUILD,POST_BREAKDOWN_UNWIND_30M,23,0.25274725274725274,91
validation_2026,30,DOWN_POSITION_BUILD,PRESSURE_BUILD,15,0.16483516483516483,91
validation_2026,30,DOWN_POSITION_BUILD,UP_POSITION_BUILD,2,0.02197802197802198,91
validation_2026,30,DOWN_UNWIND_LIKE,DELEVERAGING,20,0.055865921787709494,358
validation_2026,30,DOWN_UNWIND_LIKE,DOWN_POSITION_BUILD,7,0.019553072625698324,358
validation_2026,30,DOWN_UNWIND_LIKE,DOWN_UNWIND_LIKE,8,0.0223463687150838,358
validation_2026,30,DOWN_UNWIND_LIKE,HIGHLOC_BUY_BUILD,8,0.0223463687150838,358
validation_2026,30,DOWN_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,3,0.008379888268156424,358
validation_2026,30,DOWN_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,3,0.008379888268156424,358
validation_2026,30,DOWN_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,3,0.008379888268156424,358
validation_2026,30,DOWN_UNWIND_LIKE,NEUTRAL_TRANSITION,164,0.4581005586592179,358
validation_2026,30,DOWN_UNWIND_LIKE,POST_BREAKDOWN_UNWIND_30M,53,0.14804469273743018,358
validation_2026,30,DOWN_UNWIND_LIKE,PRESSURE_BUILD,75,0.20949720670391062,358
validation_2026,30,DOWN_UNWIND_LIKE,UP_POSITION_BUILD,14,0.03910614525139665,358
validation_2026,30,EVENT_CONFLICT,HIGHLOC_BUY_EXHAUSTION_LIKE,1,0.125,8
validation_2026,30,EVENT_CONFLICT,POST_BREAKDOWN_UNWIND_30M,2,0.25,8
validation_2026,30,EVENT_CONFLICT,PRESSURE_BUILD,2,0.25,8
validation_2026,30,EVENT_CONFLICT,UP_POSITION_BUILD,3,0.375,8
validation_2026,30,HIGHLOC_BUY_BUILD,DELEVERAGING,61,0.05545454545454546,1100
validation_2026,30,HIGHLOC_BUY_BUILD,DOWN_POSITION_BUILD,1,0.0009090909090909091,1100
validation_2026,30,HIGHLOC_BUY_BUILD,DOWN_UNWIND_LIKE,10,0.00909090909090909,1100
validation_2026,30,HIGHLOC_BUY_BUILD,HIGHLOC_BUY_BUILD,125,0.11363636363636363,1100
validation_2026,30,HIGHLOC_BUY_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,55,0.05,1100
validation_2026,30,HIGHLOC_BUY_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,49,0.04454545454545455,1100
validation_2026,30,HIGHLOC_BUY_BUILD,HIGHLOC_SELL_UNWIND_LIKE,141,0.12818181818181817,1100
validation_2026,30,HIGHLOC_BUY_BUILD,NEUTRAL_TRANSITION,564,0.5127272727272727,1100
validation_2026,30,HIGHLOC_BUY_BUILD,PRESSURE_BUILD,32,0.02909090909090909,1100
validation_2026,30,HIGHLOC_BUY_BUILD,UP_POSITION_BUILD,54,0.04909090909090909,1100
validation_2026,30,HIGHLOC_BUY_BUILD,UP_UNWIND_LIKE,8,0.007272727272727273,1100
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,DELEVERAGING,26,0.05,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,DOWN_POSITION_BUILD,2,0.0038461538461538464,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,DOWN_UNWIND_LIKE,7,0.013461538461538462,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,EVENT_CONFLICT,1,0.0019230769230769232,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_BUY_BUILD,41,0.07884615384615384,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,35,0.0673076923076923,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,25,0.04807692307692308,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,HIGHLOC_SELL_UNWIND_LIKE,62,0.11923076923076924,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,NEUTRAL_TRANSITION,279,0.5365384615384615,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,PRESSURE_BUILD,24,0.046153846153846156,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,UP_POSITION_BUILD,14,0.026923076923076925,520
validation_2026,30,HIGHLOC_BUY_EXHAUSTION_LIKE,UP_UNWIND_LIKE,4,0.007692307692307693,520
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,DELEVERAGING,16,0.041025641025641026,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,DOWN_UNWIND_LIKE,4,0.010256410256410256,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_BUY_BUILD,40,0.10256410256410256,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,24,0.06153846153846154,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,14,0.035897435897435895,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,HIGHLOC_SELL_UNWIND_LIKE,45,0.11538461538461539,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,NEUTRAL_TRANSITION,204,0.5230769230769231,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,PRESSURE_BUILD,16,0.041025641025641026,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,UP_POSITION_BUILD,23,0.05897435897435897,390
validation_2026,30,HIGHLOC_SELL_ABSORPTION_LIKE,UP_UNWIND_LIKE,4,0.010256410256410256,390
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,DELEVERAGING,65,0.06172839506172839,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,DOWN_POSITION_BUILD,2,0.001899335232668566,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,DOWN_UNWIND_LIKE,7,0.006647673314339981,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_BUY_BUILD,146,0.13865147198480532,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,62,0.05887939221272555,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,50,0.04748338081671415,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,114,0.10826210826210826,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,NEUTRAL_TRANSITION,560,0.5318138651471985,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,PRESSURE_BUILD,27,0.02564102564102564,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,UP_POSITION_BUILD,18,0.017094017094017096,1053
validation_2026,30,HIGHLOC_SELL_UNWIND_LIKE,UP_UNWIND_LIKE,2,0.001899335232668566,1053
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,DELEVERAGING,8,0.08,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,DOWN_POSITION_BUILD,2,0.02,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,DOWN_UNWIND_LIKE,5,0.05,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,EVENT_CONFLICT,1,0.01,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,NEUTRAL_TRANSITION,41,0.41,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,POST_BREAKDOWN_UNWIND_30M,10,0.1,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,PRESSURE_BUILD,28,0.28,100
validation_2026,30,POST_BREAKDOWN_UNWIND_30M,UP_POSITION_BUILD,5,0.05,100
validation_2026,30,PRESSURE_BUILD,DELEVERAGING,199,0.12707535121328226,1566
validation_2026,30,PRESSURE_BUILD,DOWN_POSITION_BUILD,3,0.0019157088122605363,1566
validation_2026,30,PRESSURE_BUILD,DOWN_UNWIND_LIKE,42,0.02681992337164751,1566
validation_2026,30,PRESSURE_BUILD,HIGHLOC_BUY_BUILD,36,0.022988505747126436,1566
validation_2026,30,PRESSURE_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,23,0.014687100893997445,1566
validation_2026,30,PRESSURE_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,19,0.012132822477650063,1566
validation_2026,30,PRESSURE_BUILD,HIGHLOC_SELL_UNWIND_LIKE,36,0.022988505747126436,1566
validation_2026,30,PRESSURE_BUILD,NEUTRAL_TRANSITION,978,0.6245210727969349,1566
validation_2026,30,PRESSURE_BUILD,PRESSURE_BUILD,185,0.11813537675606642,1566
validation_2026,30,PRESSURE_BUILD,UP_POSITION_BUILD,38,0.024265644955300127,1566
validation_2026,30,PRESSURE_BUILD,UP_UNWIND_LIKE,7,0.004469987228607918,1566
validation_2026,30,UP_POSITION_BUILD,DELEVERAGING,49,0.11085972850678733,442
validation_2026,30,UP_POSITION_BUILD,DOWN_POSITION_BUILD,3,0.006787330316742082,442
validation_2026,30,UP_POSITION_BUILD,DOWN_UNWIND_LIKE,7,0.01583710407239819,442
validation_2026,30,UP_POSITION_BUILD,EVENT_CONFLICT,2,0.004524886877828055,442
validation_2026,30,UP_POSITION_BUILD,HIGHLOC_BUY_BUILD,37,0.083710407239819,442
validation_2026,30,UP_POSITION_BUILD,HIGHLOC_BUY_EXHAUSTION_LIKE,15,0.033936651583710405,442
validation_2026,30,UP_POSITION_BUILD,HIGHLOC_SELL_ABSORPTION_LIKE,19,0.042986425339366516,442
validation_2026,30,UP_POSITION_BUILD,HIGHLOC_SELL_UNWIND_LIKE,50,0.11312217194570136,442
validation_2026,30,UP_POSITION_BUILD,NEUTRAL_TRANSITION,175,0.39592760180995473,442
validation_2026,30,UP_POSITION_BUILD,PRESSURE_BUILD,32,0.07239819004524888,442
validation_2026,30,UP_POSITION_BUILD,UP_POSITION_BUILD,35,0.07918552036199095,442
validation_2026,30,UP_POSITION_BUILD,UP_UNWIND_LIKE,18,0.04072398190045249,442
validation_2026,30,UP_UNWIND_LIKE,DELEVERAGING,12,0.11650485436893204,103
validation_2026,30,UP_UNWIND_LIKE,DOWN_POSITION_BUILD,1,0.009708737864077669,103
validation_2026,30,UP_UNWIND_LIKE,DOWN_UNWIND_LIKE,3,0.02912621359223301,103
validation_2026,30,UP_UNWIND_LIKE,HIGHLOC_BUY_BUILD,8,0.07766990291262135,103
validation_2026,30,UP_UNWIND_LIKE,HIGHLOC_BUY_EXHAUSTION_LIKE,4,0.038834951456310676,103
validation_2026,30,UP_UNWIND_LIKE,HIGHLOC_SELL_ABSORPTION_LIKE,4,0.038834951456310676,103
validation_2026,30,UP_UNWIND_LIKE,HIGHLOC_SELL_UNWIND_LIKE,11,0.10679611650485436,103
validation_2026,30,UP_UNWIND_LIKE,NEUTRAL_TRANSITION,44,0.42718446601941745,103
validation_2026,30,UP_UNWIND_LIKE,PRESSURE_BUILD,8,0.07766990291262135,103
validation_2026,30,UP_UNWIND_LIKE,UP_POSITION_BUILD,4,0.038834951456310676,103
validation_2026,30,UP_UNWIND_LIKE,UP_UNWIND_LIKE,4,0.038834951456310676,103
