partition,snapshot_age_min,case_entry_ts,case_execution_start,case_dev_block,case_exit_ts,case_invalidation_close_ts,case_measurement_start_ts,case_last_completed_bar_ts,case_pnl,control_entry_ts,control_execution_start,control_dev_block,control_exit_ts,control_break_ts,control_invalidation_close_ts,control_measurement_start_ts,control_last_completed_bar_ts,control_pnl,case__running_mae_R,control__running_mae_R,abs_running_mae_R_match_gap,case__max_reclaim_fraction_of_mae,control__max_reclaim_fraction_of_mae,case__half_reclaim_latency_fraction,control__half_reclaim_latency_fraction,case__longest_half_reclaim_run_fraction,control__longest_half_reclaim_run_fraction,case__post_half_reclaim_hold_fraction,control__post_half_reclaim_hold_fraction,case__late_mae_extension_fraction,control__late_mae_extension_fraction
external,60,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:50:00+00:00,2021-03-23 20:45:00+00:00,2021-03-23 15:05:00+00:00,2021-03-23 15:55:00+00:00,-18.656211977828853,2021-08-29 20:15:00+00:00,2021-08-29 15:00:00+00:00,,2021-08-30 00:20:00+00:00,,,2021-08-29 20:20:00+00:00,2021-08-29 21:10:00+00:00,6.276677999851654,0.23888674139930352,0.23827202159973154,0.0006147197995719778,0.7758899676375305,0.8484419263456107,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.0,0.0
external,60,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:10:00+00:00,2021-05-31 02:05:00+00:00,2021-05-30 20:35:00+00:00,2021-05-30 21:25:00+00:00,-31.430317018532328,2021-11-14 22:15:00+00:00,2021-11-14 15:00:00+00:00,,2021-11-15 00:20:00+00:00,,,2021-11-14 22:20:00+00:00,2021-11-14 23:10:00+00:00,4.3258499897402825,0.36824512534819054,0.3829622458857719,0.01471712053758134,0.19364599092284396,0.07381193124368775,1.0,1.0,0.0,0.0,0.0,0.0,0.3313161875945548,0.20020222446916744
external,60,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:15:00+00:00,2021-09-21 00:10:00+00:00,2021-09-20 16:00:00+00:00,2021-09-20 16:50:00+00:00,-63.225255972696296,2021-02-05 15:00:00+00:00,2021-02-05 15:00:00+00:00,,2021-02-05 16:00:00+00:00,,,2021-02-05 15:05:00+00:00,2021-02-05 15:55:00+00:00,9.126955518708124,0.2576899696048637,0.2521327014218023,0.0055572681830614035,0.6683179995281896,1.9486215538846983,0.375,0.1111111111111111,0.4444444444444444,0.9,0.6666666666666666,1.0,0.0,0.0
external,60,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:45:00+00:00,2021-12-14 18:40:00+00:00,2021-12-14 15:10:00+00:00,2021-12-14 16:00:00+00:00,-25.85350713842327,2020-10-16 15:00:00+00:00,2020-10-16 15:00:00+00:00,,2020-10-16 16:30:00+00:00,,,2020-10-16 15:05:00+00:00,2020-10-16 15:55:00+00:00,4.699333880828549,0.579874213836477,0.633009708737868,0.05313549490139102,0.32754880694143074,1.1656441717791344,1.0,0.5,0.0,0.5714285714285714,0.0,1.0,0.5639913232104127,0.0
external,60,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:10:00+00:00,2021-12-28 00:05:00+00:00,2021-12-27 15:15:00+00:00,2021-12-27 16:05:00+00:00,-23.74507874015741,2021-11-19 15:00:00+00:00,2021-11-19 15:00:00+00:00,,2021-11-20 02:55:00+00:00,,,2021-11-19 15:05:00+00:00,2021-11-19 15:55:00+00:00,3.3495017442426445,0.3021077283372349,0.3072983354673502,0.005190607130115266,0.1472868217054255,0.7333333333333337,1.0,0.4,0.0,0.6666666666666666,0.0,1.0,0.36046511627907457,0.1785416666666661
external,120,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:40:00+00:00,2020-09-28 19:35:00+00:00,2020-09-28 16:05:00+00:00,2020-09-28 17:55:00+00:00,-12.24774511712412,2020-11-14 15:00:00+00:00,2020-11-14 15:00:00+00:00,,2020-11-15 02:55:00+00:00,,,2020-11-14 15:05:00+00:00,2020-11-14 16:55:00+00:00,4.37004855609513,0.7977839335180034,0.7855392156862734,0.012244717831729979,0.3402777777777796,0.09516380655226227,1.0,1.0,0.0,0.0,0.0,0.0,0.6701388888888936,0.3650546021840863
external,120,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:55:00+00:00,2020-10-24 21:50:00+00:00,2020-10-24 17:40:00+00:00,2020-10-24 19:30:00+00:00,-20.036615134255477,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,2020-12-02 17:20:00+00:00,,,2020-12-02 15:15:00+00:00,2020-12-02 17:05:00+00:00,8.580174240640392,0.42282958199356874,0.45225027442370935,0.029420692430140616,0.33460076045627923,1.014563106796115,1.0,0.16666666666666666,0.0,0.3684210526315789,0.0,0.625,0.11026615969582226,0.0
external,120,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:30:00+00:00,2020-11-25 22:25:00+00:00,2020-11-25 16:10:00+00:00,2020-11-25 18:00:00+00:00,-46.244643867733856,2021-11-14 22:15:00+00:00,2021-11-14 15:00:00+00:00,,2021-11-15 00:20:00+00:00,,,2021-11-14 22:20:00+00:00,2021-11-15 00:10:00+00:00,4.3258499897402825,0.45518763796909645,0.4540174249757991,0.001170212993297337,1.0543161978661475,1.5223880597014903,0.0,0.36363636363636365,0.5,0.6666666666666666,0.6,1.0,0.0,0.15650319829423892
external,120,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 19:00:00+00:00,2020-12-07 18:55:00+00:00,2020-12-07 15:30:00+00:00,2020-12-07 17:20:00+00:00,-15.815214502152951,2021-03-09 20:05:00+00:00,2021-03-09 15:00:00+00:00,,2021-03-10 01:20:00+00:00,,,2021-03-09 20:10:00+00:00,2021-03-09 22:00:00+00:00,11.662602690956426,0.05254237288135773,0.09653265752793468,0.04399028464657695,5.677419354838541,2.6825775656324566,0.09090909090909091,0.09523809523809523,0.9130434782608695,0.9090909090909091,1.0,1.0,0.0,0.0
external,120,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:05:00+00:00,2020-12-22 22:00:00+00:00,2020-12-22 15:20:00+00:00,2020-12-22 17:10:00+00:00,-30.790762771168655,2021-08-16 16:35:00+00:00,2021-08-16 15:00:00+00:00,,2021-08-17 02:05:00+00:00,,,2021-08-16 16:40:00+00:00,2021-08-16 18:30:00+00:00,23.023525994771976,0.5501551189245102,0.5500189226693578,0.00013619625515237654,0.17857142857142932,0.11146788990825786,1.0,1.0,0.0,0.0,0.0,0.0,0.42481203007518603,0.4711009174311932
external,120,2021-03-03 19:05:00+00:00,2021-03-03 15:00:00+00:00,,2021-03-04 00:10:00+00:00,2021-03-04 00:05:00+00:00,2021-03-03 19:10:00+00:00,2021-03-03 21:00:00+00:00,-30.195303480965386,2020-11-14 15:00:00+00:00,2020-11-14 15:00:00+00:00,,2020-11-15 02:55:00+00:00,,,2020-11-14 15:05:00+00:00,2020-11-14 16:55:00+00:00,4.37004855609513,0.8385187051265904,0.7855392156862734,0.05297948944031705,0.03274748385158323,0.09516380655226227,1.0,1.0,0.0,0.0,0.0,0.0,0.05077362175153884,0.3650546021840863
external,120,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:50:00+00:00,2021-03-23 20:45:00+00:00,2021-03-23 15:05:00+00:00,2021-03-23 16:55:00+00:00,-18.656211977828853,2021-08-29 20:15:00+00:00,2021-08-29 15:00:00+00:00,,2021-08-30 00:20:00+00:00,,,2021-08-29 20:20:00+00:00,2021-08-29 22:10:00+00:00,6.276677999851654,0.6393505991495937,0.5926425919676017,0.04670800718199197,0.43228536880289875,0.9925968109339459,1.0,0.4,0.0,0.6666666666666666,0.0,1.0,0.6263603385731568,0.597949886104782
external,120,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:10:00+00:00,2021-05-31 02:05:00+00:00,2021-05-30 20:35:00+00:00,2021-05-30 22:25:00+00:00,-31.430317018532328,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,2020-12-02 17:20:00+00:00,,,2020-12-02 15:15:00+00:00,2020-12-02 17:05:00+00:00,8.580174240640392,0.39554317548746604,0.45225027442370935,0.056707098936243316,0.12253521126760512,1.014563106796115,1.0,0.16666666666666666,0.0,0.3684210526315789,0.0,0.625,0.06901408450704143,0.0
external,120,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:15:00+00:00,2021-09-21 00:10:00+00:00,2021-09-20 16:00:00+00:00,2021-09-20 17:50:00+00:00,-63.225255972696296,2020-12-31 17:20:00+00:00,2020-12-31 15:00:00+00:00,,2021-01-01 01:20:00+00:00,,,2020-12-31 17:25:00+00:00,2020-12-31 19:15:00+00:00,15.966112740306237,0.2651671732522795,0.22367346938775393,0.04149370386452558,0.7127464465841387,0.9343065693430646,0.5714285714285714,0.18181818181818182,0.5,0.4166666666666667,1.0,0.9,0.028198074277852012,0.1277372262773669
external,120,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:45:00+00:00,2021-12-14 18:40:00+00:00,2021-12-14 15:10:00+00:00,2021-12-14 17:00:00+00:00,-25.85350713842327,2020-11-14 15:00:00+00:00,2020-11-14 15:00:00+00:00,,2020-11-15 02:55:00+00:00,,,2020-11-14 15:05:00+00:00,2020-11-14 16:55:00+00:00,4.37004855609513,0.761006289308175,0.7855392156862734,0.02453292637809834,0.0991735537190076,0.09516380655226227,1.0,1.0,0.0,0.0,0.0,0.0,0.2380165289256201,0.3650546021840863
external,120,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:10:00+00:00,2021-12-28 00:05:00+00:00,2021-12-27 15:15:00+00:00,2021-12-27 17:05:00+00:00,-23.74507874015741,2021-11-19 15:00:00+00:00,2021-11-19 15:00:00+00:00,,2021-11-20 02:55:00+00:00,,,2021-11-19 15:05:00+00:00,2021-11-19 16:55:00+00:00,3.3495017442426445,0.3021077283372349,0.3072983354673502,0.005190607130115266,1.0503875968992344,1.1985416666666668,0.3333333333333333,0.11764705882352941,0.6923076923076923,0.8888888888888888,1.0,1.0,0.0,0.0
reference_validation,60,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:05:00+00:00,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 19:25:00+00:00,-11.302726637147487,2025-02-08 17:05:00+00:00,2025-02-08 15:00:00+00:00,,2025-02-08 19:30:00+00:00,,,2025-02-08 17:10:00+00:00,2025-02-08 18:00:00+00:00,4.655664221678846,0.304801670146134,0.286652078774618,0.018149591371516005,0.28082191780824023,1.4732824427480942,1.0,0.25,0.0,0.7777777777777778,0.0,1.0,0.2328767123287532,0.0
reference_validation,60,2025-01-28 15:30:00+00:00,2025-01-28 15:00:00+00:00,,2025-01-28 16:55:00+00:00,2025-01-28 16:50:00+00:00,2025-01-28 15:35:00+00:00,2025-01-28 16:25:00+00:00,-13.487596414425706,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,0.8938906752411581,0.8693009118541096,0.024589763387048436,0.2158273381294994,0.12237762237762974,1.0,1.0,0.0,0.0,0.0,0.0,0.35791366906474964,0.4580419580419567
reference_validation,60,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:50:00+00:00,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 16:55:00+00:00,-9.509624197983458,2026-04-01 15:25:00+00:00,2026-04-01 15:00:00+00:00,,2026-04-01 16:25:00+00:00,,,2026-04-01 15:30:00+00:00,2026-04-01 16:20:00+00:00,3.3205924510272267,0.6200607902735553,0.5899280575539517,0.030132732719603594,0.07843137254901825,1.1951219512195097,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.3235294117647055,0.5487804878048688
reference_validation,60,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:20:00+00:00,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 19:40:00+00:00,-16.712770862148396,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,2025-03-31 02:55:00+00:00,,,2025-03-30 18:50:00+00:00,2025-03-30 19:40:00+00:00,0.7519987334757561,0.19154228855721028,0.19219219219219247,0.0006499036349821852,1.3896103896104135,0.4843750000000031,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.20312499999999267
reference_validation,60,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:10:00+00:00,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 16:10:00+00:00,-21.152808815596835,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 18:30:00+00:00,5.586592178770999,0.3295019157088112,0.3288888888888866,0.0006130268199245892,0.8488372093023142,0.4459459459459467,0.125,1.0,0.7777777777777778,0.0,0.875,0.0,0.0,0.0
reference_validation,60,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:25:00+00:00,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 17:30:00+00:00,-10.410390305951701,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 16:00:00+00:00,3.005130710969972,0.6884615384615369,0.6910569105690988,0.0025953721075618885,0.7094972067039036,0.24705882352940606,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.2117647058823456
reference_validation,60,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 20:00:00+00:00,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 15:55:00+00:00,-9.66309741446858,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,2025-11-22 16:45:00+00:00,,,2025-11-22 15:30:00+00:00,2025-11-22 16:20:00+00:00,3.890806401004143,0.5738831615120239,0.5806451612903207,0.006761999778296834,0.16766467065868457,1.3055555555555545,1.0,0.2857142857142857,0.0,0.75,0.0,1.0,0.7425149700598742,0.0
reference_validation,60,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:20:00+00:00,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 15:55:00+00:00,-14.550912878323718,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 18:30:00+00:00,5.586592178770999,0.32897603485838556,0.3288888888888866,8.714596949893627e-05,0.29801324503310683,0.4459459459459467,1.0,1.0,0.0,0.0,0.0,0.0,0.13245033112582105,0.0
reference_validation,60,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:20:00+00:00,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 16:35:00+00:00,-10.803446964896713,2026-04-05 15:30:00+00:00,2026-04-05 15:00:00+00:00,,2026-04-05 23:05:00+00:00,,,2026-04-05 15:35:00+00:00,2026-04-05 16:25:00+00:00,4.364089775561131,0.45619335347431716,0.46285714285714413,0.006663789382826968,0.6953642384106078,0.3827160493827178,1.0,1.0,0.5,0.0,1.0,0.0,0.3642384105960361,0.0
reference_validation,60,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:15:00+00:00,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 17:35:00+00:00,-10.809630397990876,2025-05-20 17:50:00+00:00,2025-05-20 15:00:00+00:00,,2025-05-21 02:55:00+00:00,,,2025-05-20 17:55:00+00:00,2025-05-20 18:45:00+00:00,1.9039685845183563,0.7694300518134741,0.8065395095367819,0.03710945772330776,0.420875420875421,0.037162162162157425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5101351351351356
reference_validation,60,2025-11-04 15:00:00+00:00,2025-11-04 15:00:00+00:00,,2025-11-04 16:50:00+00:00,2025-11-04 16:45:00+00:00,2025-11-04 15:05:00+00:00,2025-11-04 15:55:00+00:00,-18.61185329123144,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,2025-11-22 16:45:00+00:00,,,2025-11-22 15:30:00+00:00,2025-11-22 16:20:00+00:00,3.890806401004143,0.5686274509803947,0.5806451612903207,0.012017710309926044,0.18390804597701477,1.3055555555555545,1.0,0.2857142857142857,0.0,0.75,0.0,1.0,0.4195402298850575,0.0
reference_validation,60,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:55:00+00:00,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 19:40:00+00:00,-8.636967620113289,2025-10-01 16:05:00+00:00,2025-10-01 15:00:00+00:00,,2025-10-01 23:55:00+00:00,,,2025-10-01 16:10:00+00:00,2025-10-01 17:00:00+00:00,4.389226444182492,0.35864978902954475,0.36157024793388404,0.002920458904339285,0.7294117647058682,0.41142857142857076,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.22352941176473057,0.5142857142857176
reference_validation,60,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:40:00+00:00,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 16:30:00+00:00,-9.746791536593857,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,,2025-02-14 17:35:00+00:00,,,2025-02-14 15:10:00+00:00,2025-02-14 16:00:00+00:00,4.976409237645862,0.6823104693140822,0.6806387225548908,0.0016717467591914614,0.7248677248677216,0.879765395894429,0.4,0.7777777777777778,0.3333333333333333,0.3,0.5,1.0,0.08465608465608225,0.0
reference_validation,60,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:35:00+00:00,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 16:10:00+00:00,-10.600567465321564,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,0.8437499999999979,0.8693009118541096,0.025550911854111735,0.6990740740740775,0.12237762237762974,0.75,1.0,0.4,0.0,1.0,0.0,0.0601851851851831,0.4580419580419567
reference_validation,60,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:20:00+00:00,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 16:15:00+00:00,-5.362144857943174,2025-08-24 15:20:00+00:00,2025-08-24 15:00:00+00:00,,2025-08-24 18:30:00+00:00,,,2025-08-24 15:25:00+00:00,2025-08-24 16:15:00+00:00,5.431248804742772,0.6407766990291222,0.6619718309859131,0.021195131956790902,0.3939393939393822,0.34308510638297746,1.0,1.0,0.0,0.0,0.0,0.0,0.37878787878788067,0.26329787234042096
reference_validation,60,2026-01-24 15:15:00+00:00,2026-01-24 15:00:00+00:00,,2026-01-24 16:20:00+00:00,2026-01-24 16:15:00+00:00,2026-01-24 15:20:00+00:00,2026-01-24 16:10:00+00:00,-2.5522223967331947,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,1.2542372881356014,0.8693009118541096,0.3849363762814918,0.21621621621622816,0.12237762237762974,1.0,1.0,0.0,0.0,0.0,0.0,0.351351351351354,0.4580419580419567
reference_validation,60,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:50:00+00:00,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 21:25:00+00:00,-9.019477644975627,2025-08-24 15:20:00+00:00,2025-08-24 15:00:00+00:00,,2025-08-24 18:30:00+00:00,,,2025-08-24 15:25:00+00:00,2025-08-24 16:15:00+00:00,5.431248804742772,0.6282051282051208,0.6619718309859131,0.0337667027807923,0.28571428571428986,0.34308510638297746,1.0,1.0,0.0,0.0,0.0,0.0,0.3469387755102112,0.26329787234042096
reference_validation,60,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:15:00+00:00,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 16:15:00+00:00,-10.048757283862509,2025-08-10 15:15:00+00:00,2025-08-10 15:00:00+00:00,,2025-08-10 21:25:00+00:00,,,2025-08-10 15:20:00+00:00,2025-08-10 16:10:00+00:00,4.234777838727388,0.32051282051282004,0.3264248704663251,0.005912049953505083,0.45999999999997954,0.4126984126984145,1.0,1.0,0.0,0.0,0.0,0.0,0.1200000000000046,0.015873015873023904
reference_validation,60,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:40:00+00:00,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 16:05:00+00:00,-5.2077305867376245,2025-05-07 23:05:00+00:00,2025-05-07 15:00:00+00:00,,2025-05-08 01:00:00+00:00,,,2025-05-07 23:10:00+00:00,2025-05-08 00:00:00+00:00,3.3998920669185972,0.5063291139240449,0.503968253968256,0.002360859955788941,0.6499999999999911,0.2913385826771666,0.3333333333333333,1.0,0.2,0.0,0.2857142857142857,0.0,0.0,0.49606299212597665
reference_validation,60,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:45:00+00:00,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 16:25:00+00:00,-11.692453053029405,2026-01-13 16:00:00+00:00,2026-01-13 15:00:00+00:00,,2026-01-13 22:05:00+00:00,,,2026-01-13 16:05:00+00:00,2026-01-13 16:55:00+00:00,3.6163850059113267,0.38068181818181807,0.38461538461538547,0.003933566433567404,0.17910447761194662,1.1899999999999977,1.0,0.125,0.0,0.7777777777777778,0.0,0.875,0.22388059701493326,0.0
reference_validation,60,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 02:00:00+00:00,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 20:45:00+00:00,-9.13888531342516,2025-08-16 15:00:00+00:00,2025-08-16 15:00:00+00:00,,2025-08-17 02:40:00+00:00,,,2025-08-16 15:05:00+00:00,2025-08-16 15:55:00+00:00,4.282542032357006,0.20740740740740912,0.22222222222221755,0.014814814814808425,0.571428571428557,1.0666666666666709,0.6666666666666666,0.0,0.5,0.4,1.0,0.5,0.2500000000000253,0.0
reference_validation,60,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:55:00+00:00,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 16:20:00+00:00,-7.557003257328942,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 16:25:00+00:00,0.11968880909629664,0.5267857142857152,0.5326086956521674,0.005822981366452207,0.1355932203389794,0.22448979591836854,1.0,1.0,0.0,0.0,0.0,0.0,0.5254237288135601,0.10204081632652595
reference_validation,120,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:05:00+00:00,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 20:25:00+00:00,-11.302726637147487,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 19:30:00+00:00,5.586592178770999,0.48643006263047767,0.47999999999999926,0.006430062630478406,0.5836909871244733,1.3240740740740824,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5,1.0,0.3733905579399187,0.3148148148148185
reference_validation,120,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:50:00+00:00,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 17:55:00+00:00,-9.509624197983458,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 17:00:00+00:00,3.005130710969972,0.7142857142857143,0.6910569105690988,0.02322880371661551,0.5063829787234045,0.6235294117647114,0.7272727272727273,0.8333333333333334,0.08333333333333333,0.23076923076923078,0.25,1.0,0.13191489361702258,0.0
reference_validation,120,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:20:00+00:00,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 20:40:00+00:00,-16.712770862148396,2025-09-02 17:40:00+00:00,2025-09-02 15:00:00+00:00,,2025-09-02 22:40:00+00:00,,,2025-09-02 17:45:00+00:00,2025-09-02 19:35:00+00:00,7.617282746513188,0.23383084577114477,0.23559539052496836,0.0017645447538235937,0.1595744680851128,1.7826086956521712,1.0,0.23076923076923078,0.0,0.7857142857142857,0.0,1.0,0.18085106382980454,0.0
reference_validation,120,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:10:00+00:00,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 17:10:00+00:00,-21.152808815596835,2025-04-24 15:10:00+00:00,2025-04-24 15:00:00+00:00,,2025-04-25 01:05:00+00:00,,,2025-04-24 15:15:00+00:00,2025-04-24 17:05:00+00:00,6.38199271764317,0.40421455938697476,0.4045643153526988,0.0003497559657240634,0.1800947867298545,1.2564102564102542,1.0,0.21428571428571427,0.0,0.8,0.0,1.0,0.1848341232227546,0.0
reference_validation,120,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:25:00+00:00,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 18:30:00+00:00,-10.410390305951701,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 17:00:00+00:00,3.005130710969972,0.6884615384615369,0.6910569105690988,0.0025953721075618885,1.0837988826815679,0.6235294117647114,0.16666666666666666,0.8333333333333334,0.8421052631578947,0.23076923076923078,1.0,1.0,0.0,0.0
reference_validation,120,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 20:00:00+00:00,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 16:55:00+00:00,-9.66309741446858,2026-06-30 15:45:00+00:00,2026-06-30 15:00:00+00:00,,2026-07-01 02:30:00+00:00,,,2026-06-30 15:50:00+00:00,2026-06-30 17:40:00+00:00,5.49539794260967,0.5738831615120239,0.5862068965517226,0.012323735039698747,0.7125748502994051,0.890756302521012,0.5833333333333334,0.13333333333333333,0.23076923076923078,0.75,0.5,0.9285714285714286,0.0,0.0
