snapshot_age_min,feature,direction,dev_block,n,case_median,control_median,median_gap,effect,adequate,direction_ok
120,recovery_efficiency,lower,5,4,0.4818961146158853,0.7565526445236617,-0.2746565299077764,1.0050963662180048,False,False
120,bars_since_worst_fraction,lower,0,3,0.4090909090909091,0.09090909090909091,0.31818181818181823,2.153846153846154,False,False
120,bars_since_worst_fraction,lower,1,4,0.11363636363636363,0.25,-0.13636363636363635,1.1428571428571428,False,False
120,bars_since_worst_fraction,lower,2,6,0.20454545454545453,0.4090909090909091,-0.20454545454545459,0.5454545454545455,True,True
120,bars_since_worst_fraction,lower,3,6,0.34090909090909094,0.0,0.34090909090909094,1.764705882352941,True,False
120,bars_since_worst_fraction,lower,4,6,0.4772727272727273,0.13636363636363635,0.34090909090909094,1.4634146341463417,True,False
120,bars_since_worst_fraction,lower,5,4,0.3181818181818182,0.5,-0.18181818181818182,0.5925925925925926,False,False
120,post_worst_close_slope_R_per_bar,lower,0,3,0.026397306397307904,-0.060636182902582325,0.08703348929989023,22.957619098574884,False,False
120,post_worst_close_slope_R_per_bar,lower,1,4,-0.0022402418911468135,0.03188721804511576,-0.03412745993626257,1.131985097908352,False,False
120,post_worst_close_slope_R_per_bar,lower,2,6,0.02720545758450698,0.05029487003975264,-0.023089412455245657,0.8560415260109714,True,True
120,post_worst_close_slope_R_per_bar,lower,3,6,0.009558567958872694,0.0,0.009558567958872694,1.803175167434368,True,False
120,post_worst_close_slope_R_per_bar,lower,4,6,0.00923114967538539,0.028382518948553835,-0.019151369273168448,2.0146355481234397,True,True
120,post_worst_close_slope_R_per_bar,lower,5,4,0.015229539415377264,0.03934917940011529,-0.02411963998473803,2.2229358990196166,False,False
