partition,snapshot_age_min,case_entry_ts,case_execution_start,case_dev_block,case_exit_ts,case_invalidation_close_ts,case_measurement_start_ts,case_last_completed_bar_ts,case_pnl,control_entry_ts,control_execution_start,control_dev_block,control_exit_ts,control_break_ts,control_invalidation_close_ts,control_measurement_start_ts,control_last_completed_bar_ts,control_pnl,case__running_mae_R,control__running_mae_R,abs_running_mae_R_match_gap,case__recovery_from_worst_R,control__recovery_from_worst_R,case__recovery_efficiency,control__recovery_efficiency,case__bars_since_worst_fraction,control__bars_since_worst_fraction,case__post_worst_close_slope_R_per_bar,control__post_worst_close_slope_R_per_bar
reference_validation,60,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:50:00+00:00,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 16:55:00+00:00,-9.509624197983458,2026-04-01 15:25:00+00:00,2026-04-01 15:00:00+00:00,,2026-04-01 16:25:00+00:00,,,2026-04-01 15:30:00+00:00,2026-04-01 16:20:00+00:00,3.3205924510272267,0.6200607902735553,0.5899280575539517,0.030132732719603594,0.048632218844983886,0.705035971223014,0.07843137254901825,1.1951219512195097,0.0,0.2,0.0,0.2589928057553994
reference_validation,60,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:20:00+00:00,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 19:40:00+00:00,-16.712770862148396,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,2025-03-31 02:55:00+00:00,,,2025-03-30 18:50:00+00:00,2025-03-30 19:40:00+00:00,0.7519987334757561,0.19154228855721028,0.19219219219219247,0.0006499036349821852,0.24875621890547375,0.08108108108107993,1.2987012987013293,0.42187499999999345,0.8,0.5,0.03196517412935523,0.013985413985411985
reference_validation,60,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:10:00+00:00,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 16:10:00+00:00,-21.152808815596835,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 18:30:00+00:00,5.586592178770999,0.3295019157088112,0.3288888888888866,0.0006130268199245892,0.09578544061302657,0.09777777777777727,0.29069767441860483,0.2972972972972978,0.8,0.9,0.0014048531289937247,0.00043097643097579516
reference_validation,60,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:25:00+00:00,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 17:30:00+00:00,-10.410390305951701,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 16:00:00+00:00,3.005130710969972,0.6884615384615369,0.6910569105690988,0.0025953721075618885,0.4153846153846102,0.17073170731706752,0.6033519553072564,0.24705882352940606,0.6,0.0,0.05837912087912257,0.0
reference_validation,60,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 20:00:00+00:00,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 15:55:00+00:00,-9.66309741446858,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,2025-11-22 16:45:00+00:00,,,2025-11-22 15:30:00+00:00,2025-11-22 16:20:00+00:00,3.890806401004143,0.5738831615120239,0.5806451612903207,0.006761999778296834,0.09621993127147817,0.6572580645161261,0.16766467065868457,1.131944444444443,0.0,0.7,0.0,0.08021313364055677
reference_validation,60,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:20:00+00:00,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 15:55:00+00:00,-14.550912878323718,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 18:30:00+00:00,5.586592178770999,0.32897603485838556,0.3288888888888866,8.714596949893627e-05,0.08932461873638263,0.09777777777777727,0.2715231788079464,0.2972972972972978,0.1,0.9,-0.008714596949894468,0.00043097643097579516
reference_validation,60,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:20:00+00:00,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 16:35:00+00:00,-10.803446964896713,2026-04-05 15:30:00+00:00,2026-04-05 15:00:00+00:00,,2026-04-05 23:05:00+00:00,,,2026-04-05 15:35:00+00:00,2026-04-05 16:25:00+00:00,4.364089775561131,0.45619335347431716,0.46285714285714413,0.006663789382826968,0.31722054380664977,0.09142857142856949,0.6953642384106078,0.19753086419752613,0.1,0.6,0.10876132930513664,-0.0006122448979574328
reference_validation,60,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:15:00+00:00,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 17:35:00+00:00,-10.809630397990876,2025-05-20 17:50:00+00:00,2025-05-20 15:00:00+00:00,,2025-05-21 02:55:00+00:00,,,2025-05-20 17:55:00+00:00,2025-05-20 18:45:00+00:00,1.9039685845183563,0.7694300518134741,0.8065395095367819,0.03710945772330776,0.31865284974093855,0.029972752043592805,0.4141414141414204,0.037162162162157425,0.7,0.0,0.003423390081426252,0.0
reference_validation,60,2025-11-04 15:00:00+00:00,2025-11-04 15:00:00+00:00,,2025-11-04 16:50:00+00:00,2025-11-04 16:45:00+00:00,2025-11-04 15:05:00+00:00,2025-11-04 15:55:00+00:00,-18.61185329123144,2025-11-22 15:25:00+00:00,2025-11-22 15:00:00+00:00,,2025-11-22 16:45:00+00:00,,,2025-11-22 15:30:00+00:00,2025-11-22 16:20:00+00:00,3.890806401004143,0.5686274509803947,0.5806451612903207,0.012017710309926044,0.031045751633986533,0.6572580645161261,0.05459770114942435,1.131944444444443,0.1,0.7,-0.07352941176471481,0.08021313364055677
reference_validation,60,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:55:00+00:00,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 19:40:00+00:00,-8.636967620113289,2025-10-01 16:05:00+00:00,2025-10-01 15:00:00+00:00,,2025-10-01 23:55:00+00:00,,,2025-10-01 16:10:00+00:00,2025-10-01 17:00:00+00:00,4.389226444182492,0.35864978902954475,0.36157024793388404,0.002920458904339285,0.2616033755274276,0.14876033057851207,0.7294117647058682,0.4114285714285708,0.5,0.1,0.03267028330319421,0.10537190082644024
reference_validation,60,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:40:00+00:00,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 16:30:00+00:00,-9.746791536593857,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,,2025-02-14 17:35:00+00:00,,,2025-02-14 15:10:00+00:00,2025-02-14 16:00:00+00:00,4.976409237645862,0.6823104693140822,0.6806387225548908,0.0016717467591914614,0.2057761732852056,0.5988023952095819,0.3015873015873107,0.879765395894429,0.5,0.9,0.013924703455386147,0.05720679852416351
reference_validation,60,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:35:00+00:00,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 16:10:00+00:00,-10.600567465321564,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,0.8437499999999979,0.8693009118541096,0.025550911854111735,0.5898437500000014,0.10638297872341142,0.6990740740740775,0.12237762237762974,0.4,0.0,0.1394531249999997,0.0
reference_validation,60,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:20:00+00:00,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 16:15:00+00:00,-5.362144857943174,2025-08-24 15:20:00+00:00,2025-08-24 15:00:00+00:00,,2025-08-24 18:30:00+00:00,,,2025-08-24 15:25:00+00:00,2025-08-24 16:15:00+00:00,5.431248804742772,0.6407766990291222,0.6619718309859131,0.021195131956790902,0.2524271844660103,0.18661971830985932,0.3939393939393822,0.28191489361702254,0.1,0.4,0.18446601941744134,0.029049295774645635
reference_validation,60,2026-01-24 15:15:00+00:00,2026-01-24 15:00:00+00:00,,2026-01-24 16:20:00+00:00,2026-01-24 16:15:00+00:00,2026-01-24 15:20:00+00:00,2026-01-24 16:10:00+00:00,-2.5522223967331947,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 19:15:00+00:00,4.250371423034749,1.2542372881356014,0.8693009118541096,0.3849363762814918,0.27118644067798287,0.10638297872341142,0.21621621621622816,0.12237762237762974,0.0,0.0,0.0,0.0
reference_validation,60,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:50:00+00:00,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 21:25:00+00:00,-9.019477644975627,2025-08-24 15:20:00+00:00,2025-08-24 15:00:00+00:00,,2025-08-24 18:30:00+00:00,,,2025-08-24 15:25:00+00:00,2025-08-24 16:15:00+00:00,5.431248804742772,0.6282051282051208,0.6619718309859131,0.0337667027807923,0.17948717948717996,0.18661971830985932,0.28571428571428986,0.28191489361702254,0.3,0.4,0.03461538461536188,0.029049295774645635
reference_validation,60,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:15:00+00:00,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 16:15:00+00:00,-10.048757283862509,2025-08-10 15:15:00+00:00,2025-08-10 15:00:00+00:00,,2025-08-10 21:25:00+00:00,,,2025-08-10 15:20:00+00:00,2025-08-10 16:10:00+00:00,4.234777838727388,0.32051282051282004,0.3264248704663251,0.005912049953505083,0.14743589743589067,0.11398963730569849,0.45999999999997954,0.349206349206342,0.4,0.4,0.007051282051279449,0.01865284974092965
reference_validation,60,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:40:00+00:00,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 16:05:00+00:00,-5.2077305867376245,2025-05-07 23:05:00+00:00,2025-05-07 15:00:00+00:00,,2025-05-08 01:00:00+00:00,,,2025-05-07 23:10:00+00:00,2025-05-08 00:00:00+00:00,3.3998920669185972,0.5063291139240449,0.503968253968256,0.002360859955788941,0.11392405063289887,0.14682539682539802,0.22499999999997783,0.2913385826771666,0.9,0.1,0.004065976217868715,0.027777777777765314
reference_validation,60,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:45:00+00:00,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 16:25:00+00:00,-11.692453053029405,2026-01-13 16:00:00+00:00,2026-01-13 15:00:00+00:00,,2026-01-13 22:05:00+00:00,,,2026-01-13 16:05:00+00:00,2026-01-13 16:55:00+00:00,3.6163850059113267,0.38068181818181807,0.38461538461538547,0.003933566433567404,0.06249999999999949,0.12692307692308202,0.16417910447761067,0.3300000000000125,0.1,0.8,-0.0056818181818271574,-0.0008974358974323942
reference_validation,60,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 02:00:00+00:00,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 20:45:00+00:00,-9.13888531342516,2025-08-16 15:00:00+00:00,2025-08-16 15:00:00+00:00,,2025-08-17 02:40:00+00:00,,,2025-08-16 15:05:00+00:00,2025-08-16 15:55:00+00:00,4.282542032357006,0.20740740740740912,0.22222222222221755,0.014814814814808425,0.1185185185185165,0.1185185185185165,0.571428571428557,0.5333333333333354,0.3,0.9,0.026666666666656985,-0.018945005611671506
reference_validation,60,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:55:00+00:00,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 16:20:00+00:00,-7.557003257328942,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 16:25:00+00:00,0.11968880909629664,0.5267857142857152,0.5326086956521674,0.005822981366452207,0.07142857142856962,0.1195652173913035,0.1355932203389794,0.2244897959183685,0.0,0.0,0.0,0.0
reference_validation,120,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:05:00+00:00,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 20:25:00+00:00,-11.302726637147487,2026-04-07 17:35:00+00:00,2026-04-07 15:00:00+00:00,,2026-04-07 19:45:00+00:00,,,2026-04-07 17:40:00+00:00,2026-04-07 19:30:00+00:00,5.586592178770999,0.48643006263047767,0.47999999999999926,0.006430062630478406,0.22755741127349347,0.4533333333333316,0.46781115879830015,0.9444444444444423,0.09090909090909091,0.3181818181818182,0.05427974947808888,0.05407407407407801
reference_validation,120,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:50:00+00:00,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 17:55:00+00:00,-9.509624197983458,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 17:00:00+00:00,3.005130710969972,0.7142857142857143,0.6910569105690988,0.02322880371661551,0.2857142857142857,0.43089430894308894,0.39999999999999997,0.6235294117647114,0.5,0.5454545454545454,0.02001190299062815,0.020414544804790363
reference_validation,120,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:20:00+00:00,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 20:40:00+00:00,-16.712770862148396,2025-09-02 17:40:00+00:00,2025-09-02 15:00:00+00:00,,2025-09-02 22:40:00+00:00,,,2025-09-02 17:45:00+00:00,2025-09-02 19:35:00+00:00,7.617282746513188,0.23383084577114477,0.23559539052496836,0.0017645447538235937,0.03731343283582248,0.23815620998719758,0.15957446808511283,1.010869565217397,0.0,0.5909090909090909,0.0,0.00722376215333834
reference_validation,120,2025-04-01 15:15:00+00:00,2025-04-01 15:00:00+00:00,,2025-04-02 02:10:00+00:00,2025-04-02 02:05:00+00:00,2025-04-01 15:20:00+00:00,2025-04-01 17:10:00+00:00,-21.152808815596835,2025-04-24 15:10:00+00:00,2025-04-24 15:00:00+00:00,,2025-04-25 01:05:00+00:00,,,2025-04-24 15:15:00+00:00,2025-04-24 17:05:00+00:00,6.38199271764317,0.40421455938697476,0.4045643153526988,0.0003497559657240634,0.07279693486589933,0.3132780082987578,0.18009478672985452,0.7743589743589775,0.09090909090909091,0.6363636363636364,0.009578544061304466,0.027104327208062058
reference_validation,120,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:25:00+00:00,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 18:30:00+00:00,-10.410390305951701,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 17:00:00+00:00,3.005130710969972,0.6884615384615369,0.6910569105690988,0.0025953721075618885,0.7346153846153849,0.43089430894308894,1.0670391061452542,0.6235294117647114,0.8181818181818182,0.5454545454545454,0.022624831309042075,0.020414544804790363
reference_validation,120,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 20:00:00+00:00,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 16:55:00+00:00,-9.66309741446858,2026-06-30 15:45:00+00:00,2026-06-30 15:00:00+00:00,,2026-07-01 02:30:00+00:00,,,2026-06-30 15:50:00+00:00,2026-06-30 17:40:00+00:00,5.49539794260967,0.5738831615120239,0.5862068965517226,0.012323735039698747,0.0309278350515476,0.31527093596059125,0.05389221556886472,0.5378151260504217,0.5454545454545454,0.6818181818181818,0.00396510705789445,0.012735439003189216
reference_validation,120,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:20:00+00:00,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 16:55:00+00:00,-14.550912878323718,2026-06-30 15:45:00+00:00,2026-06-30 15:00:00+00:00,,2026-07-01 02:30:00+00:00,,,2026-06-30 15:50:00+00:00,2026-06-30 17:40:00+00:00,5.49539794260967,0.5838779956427026,0.5862068965517226,0.0023289009090200485,0.00435729847494776,0.31527093596059125,0.007462686567167978,0.5378151260504217,0.0,0.6818181818181818,0.0,0.012735439003189216
reference_validation,120,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:20:00+00:00,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 17:35:00+00:00,-10.803446964896713,2026-07-03 15:05:00+00:00,2026-07-03 15:00:00+00:00,,2026-07-03 18:55:00+00:00,,,2026-07-03 15:10:00+00:00,2026-07-03 17:00:00+00:00,3.005130710969972,0.7009063444108736,0.6910569105690988,0.009849433841774835,0.015105740181272306,0.43089430894308894,0.021551724137935997,0.6235294117647114,0.0,0.5454545454545454,0.0,0.020414544804790363
reference_validation,120,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:15:00+00:00,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 18:35:00+00:00,-10.809630397990876,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 17:25:00+00:00,0.11968880909629664,0.7875647668393791,0.7934782608695681,0.005913494030188926,0.1398963730569933,0.06521739130435018,0.17763157894736628,0.08219178082192048,0.18181818181818182,0.09090909090909091,0.01839378238341587,-0.016304347826074636
reference_validation,120,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:55:00+00:00,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 20:40:00+00:00,-8.636967620113289,2026-07-05 15:00:00+00:00,2026-07-05 15:00:00+00:00,,2026-07-05 22:20:00+00:00,,,2026-07-05 15:05:00+00:00,2026-07-05 16:55:00+00:00,4.805099289041381,0.35864978902954475,0.3673469387755108,0.008697149745966026,0.1729957805907275,0.10204081632653239,0.4823529411764871,0.2777777777777822,0.7727272727272727,0.09090909090909091,0.007363282865890015,0.02295918367347864
reference_validation,120,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:40:00+00:00,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 17:30:00+00:00,-9.746791536593857,2025-05-20 17:50:00+00:00,2025-05-20 15:00:00+00:00,,2025-05-21 02:55:00+00:00,,,2025-05-20 17:55:00+00:00,2025-05-20 19:45:00+00:00,1.9039685845183563,0.9819494584837505,0.9863760217983697,0.004426563314619214,0.14079422382670936,0.9046321525885648,0.14338235294117152,0.9171270718232092,0.0,0.45454545454545453,0.0,0.07713648749071285
reference_validation,120,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:35:00+00:00,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 17:10:00+00:00,-10.600567465321564,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 17:25:00+00:00,0.11968880909629664,0.8437499999999979,0.7934782608695681,0.050271739130429816,0.42578125000000094,0.06521739130435018,0.504629629629632,0.08219178082192048,0.7272727272727273,0.09090909090909091,0.0026903339460785285,-0.016304347826074636
reference_validation,120,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:20:00+00:00,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 17:15:00+00:00,-5.362144857943174,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 17:25:00+00:00,0.11968880909629664,0.805825242718444,0.7934782608695681,0.012346981848875949,0.4368932038834836,0.06521739130435018,0.5421686746987826,0.08219178082192048,0.45454545454545453,0.09090909090909091,0.03795233892321428,-0.016304347826074636
reference_validation,120,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:50:00+00:00,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 22:25:00+00:00,-9.019477644975627,2026-04-30 15:30:00+00:00,2026-04-30 15:00:00+00:00,,2026-05-01 02:55:00+00:00,,,2026-04-30 15:35:00+00:00,2026-04-30 17:25:00+00:00,0.11968880909629664,0.7948717948717996,0.7934782608695681,0.0013935340022315224,0.11538461538461958,0.06521739130435018,0.14516129032258507,0.08219178082192048,0.22727272727272727,0.09090909090909091,-0.0007326007326091177,-0.016304347826074636
reference_validation,120,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:15:00+00:00,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 17:15:00+00:00,-10.048757283862509,2025-11-23 15:45:00+00:00,2025-11-23 15:00:00+00:00,,2025-11-24 02:20:00+00:00,,,2025-11-23 15:50:00+00:00,2025-11-23 17:40:00+00:00,5.7121326299924835,0.5192307692307699,0.5145118733509215,0.004718895879848417,0.051282051282050115,0.24010554089709724,0.09876543209876305,0.4666666666666677,0.0,0.18181818181818182,0.0,0.04116094986807599
reference_validation,120,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:40:00+00:00,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 17:05:00+00:00,-5.2077305867376245,2026-06-30 15:45:00+00:00,2026-06-30 15:00:00+00:00,,2026-07-01 02:30:00+00:00,,,2026-06-30 15:50:00+00:00,2026-06-30 17:40:00+00:00,5.49539794260967,0.6202531645569618,0.5862068965517226,0.03404626800523913,0.48101265822784717,0.31527093596059125,0.7755102040816314,0.5378151260504217,0.3181818181818182,0.6818181818181818,0.051989150090419635,0.012735439003189216
reference_validation,120,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:45:00+00:00,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 17:25:00+00:00,-11.692453053029405,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,2025-06-02 22:00:00+00:00,,,2025-06-02 18:25:00+00:00,2025-06-02 20:15:00+00:00,4.250371423034749,0.8863636363636351,0.9574468085106423,0.07108317214700721,0.32954545454545264,0.6899696048632267,0.37179487179487014,0.7206349206349226,0.09090909090909091,0.4090909090909091,0.08238636363636355,0.09083540572902307
reference_validation,120,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 02:00:00+00:00,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 21:45:00+00:00,-9.13888531342516,2026-04-05 15:30:00+00:00,2026-04-05 15:00:00+00:00,,2026-04-05 23:05:00+00:00,,,2026-04-05 15:35:00+00:00,2026-04-05 17:25:00+00:00,4.364089775561131,0.5037037037037003,0.5028571428571483,0.0008465608465519914,0.09629629629629333,0.14285714285714285,0.19117647058823067,0.284090909090906,0.0,0.22727272727272727,0.0,0.005061224489797396
reference_validation,120,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:55:00+00:00,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 17:20:00+00:00,-7.557003257328942,2025-05-20 17:50:00+00:00,2025-05-20 15:00:00+00:00,,2025-05-21 02:55:00+00:00,,,2025-05-20 17:55:00+00:00,2025-05-20 19:45:00+00:00,1.9039685845183563,0.9732142857142848,0.9863760217983697,0.013161736084084885,0.17857142857143038,0.9046321525885648,0.18348623853211213,0.9171270718232092,0.045454545454545456,0.45454545454545453,-0.04464285714286043,0.07713648749071285
