decision,label,feature,feature_type,dev_iqr,dev_pos,dev_neg,dev_effect,dev_n,ref_pos,ref_neg,ref_effect,ref_n,direction_consistent,robust_score
PLUS15_CLOSE,GE1R,touch_penetration_zw,NUMERIC,0.37525884766901824,0.26871980676329654,0.20545500598691102,0.16858976455682576,498,0.21808510638296233,0.1937905865105694,0.06474069838273584,309,True,0.06474069838273584
PLUS15_CLOSE,GE1R,BREAK_TOUCH_HIGH_WITHIN15,BINARY,,0.21641791044776118,0.15217391304347827,0.06424399740428291,498,0.19883040935672514,0.07971014492753623,0.11912026442918891,309,True,0.06424399740428291
PLUS15_CLOSE,GE1R,TOUCH_RECLAIM_HIGH,BINARY,,0.7238805970149254,0.7869565217391304,-0.06307592472420509,498,0.6549707602339181,0.7318840579710145,-0.07691329773709643,309,True,0.06307592472420509
PLUS15_CLOSE,GE1R,touch_body_zw,NUMERIC,0.7533928538909451,-0.5531702097967439,-0.37870539911911194,-0.2315721602303465,498,-0.480072463768134,-0.4348001026886631,-0.060091306740777985,309,True,0.060091306740777985
PLUS15_CLOSE,GE1R,CLOSE15_ABOVE_DEMAND_HIGH,BINARY,,0.75,0.691304347826087,0.05869565217391304,498,0.7485380116959064,0.6086956521739131,0.1398423595219933,309,True,0.05869565217391304
PLUS15_CLOSE,GE1R,zone_age_hours,NUMERIC,23.375,10.625,6.5,0.17647058823529413,498,10.5,9.25,0.053475935828877004,309,True,0.053475935828877004
PLUS15_CLOSE,GE1R,touch_close_vs_demand_low_zw,NUMERIC,0.7179551995022388,1.216933332293188,1.2673091409917951,-0.07016567152592947,498,1.1319018404907901,1.1652278049819114,-0.04641788862902067,309,True,0.04641788862902067
PLUS15_CLOSE,GE1R,touch_close_vs_demand_high_zw,NUMERIC,0.717955199502239,0.2169333322931879,0.26730914099179504,-0.0701656715259293,498,0.13190184049079015,0.1652278049819114,-0.046417888629020666,309,True,0.046417888629020666
PLUS15_CLOSE,GE1R,ALL3_CLOSES_ABOVE_DEMAND_HIGH,BINARY,,0.6380597014925373,0.5956521739130435,0.04240752757949384,498,0.6081871345029239,0.463768115942029,0.14441901856089495,309,True,0.04240752757949384
PLUS15_CLOSE,GE1R,pullback_close_slope_zw_per_bar,NUMERIC,0.3355821050179852,-0.1476006012951129,-0.1841632954194452,0.10895305076643691,498,-0.16233404276881563,-0.1716915172456246,0.02788430710960423,309,True,0.02788430710960423
PLUS15_CLOSE,GE1R,RECLAIM_HIGH_THEN_HOLD,BINARY,,0.6865671641791045,0.6608695652173913,0.025697598961713197,498,0.672514619883041,0.5579710144927537,0.1145436053902873,309,True,0.025697598961713197
PLUS15_CLOSE,GE1R,p15_low_r,NUMERIC,0.36077975318867855,-0.245016423150981,-0.2535965205754477,0.023782092394690237,498,-0.20580474934036416,-0.2716218675262506,0.1824301879586513,309,True,0.023782092394690237
PLUS15_CLOSE,GE1R,TOUCH_FLOOR_SWEEP_RECLAIM,BINARY,,0.08955223880597014,0.06956521739130435,0.019987021414665795,498,0.05847953216374269,0.028985507246376812,0.029494024917365875,309,True,0.019987021414665795
PLUS15_CLOSE,GE1R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.11194029850746269,0.09565217391304348,0.01628812459441921,498,0.09941520467836257,0.021739130434782608,0.07767607424357996,309,True,0.01628812459441921
PLUS15_CLOSE,GE1R,p5_low_r,NUMERIC,0.2784345474239466,-0.14873789330228315,-0.1509653590995753,0.007999961994301677,498,-0.12195121951222104,-0.15476807122643216,0.11786199671639139,309,True,0.007999961994301677
PLUS15_CLOSE,GE1R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.7611940298507462,0.7608695652173914,0.00032446463335489284,498,0.7602339181286549,0.6014492753623188,0.15878464276633608,309,True,0.00032446463335489284
PLUS15_CLOSE,GE1R,bos_body_zw,NUMERIC,1.379007773014263,1.287914875990276,1.4536878216124327,-0.12021175577553618,498,1.2222222222221328,1.0733283990115465,0.10797170699417538,309,False,0.0
PLUS15_CLOSE,GE1R,touch_floor_sweep_depth_zw,NUMERIC,0.0,,,,498,,,,309,False,0.0
PLUS15_CLOSE,GE1R,touch_recovery_from_low_zw,NUMERIC,0.9229792767744003,0.506971923874138,0.5179521276595791,-0.011896479218703964,498,0.38345864661652274,0.3702091747543555,0.014355113051368919,309,False,0.0
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,NUMERIC,0.7572182169276319,0.4440765268579896,0.4846591028249301,-0.0535942942994714,498,0.3679245283018999,0.3553675103403636,0.016583090159248488,309,False,0.0
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,NUMERIC,0.1987297931028998,0.09290338048431951,0.12664385758580365,-0.16978066838732,498,0.07706093189963362,0.06019034553716547,0.0848920843677061,309,False,0.0
PLUS15_CLOSE,GE1R,touch_close_location,NUMERIC,0.4194017395833843,0.3891962717817095,0.4773138308955259,-0.21010298908475825,498,0.3910891089108766,0.36646543560606026,0.05871142387076519,309,False,0.0
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,NUMERIC,0.7635803489910487,0.26666666666663397,0.2960811513785318,-0.038521793745431576,498,0.22282608695650058,0.10310435002670904,0.1567899659649243,309,False,0.0
PLUS15_CLOSE,GE1R,p15_green_rate,NUMERIC,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,1.0,309,False,0.0
PLUS15_CLOSE,GE1R,p15_close_above_anchor_rate,NUMERIC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,0.49999999999999994,309,False,0.0
PLUS15_CLOSE,GE1R,p15_close_above_demand_high_rate,NUMERIC,0.33333333333333337,1.0,1.0,0.0,498,1.0,0.6666666666666666,1.0,309,False,0.0
PLUS15_CLOSE,GE1R,TOUCH_BULLISH,BINARY,,0.13805970149253732,0.21304347826086956,-0.07498377676833223,498,0.14035087719298245,0.13768115942028986,0.0026697177726925925,309,False,0.0
PLUS15_CLOSE,GE1R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.7910447761194029,0.7956521739130434,-0.0046073977936405,498,0.7368421052631579,0.717391304347826,0.0194508009153318,309,False,0.0
PLUS15_CLOSE,GE1_5R,p15_max_close_r,NUMERIC,0.3103603443566407,0.2567567567567604,0.1268656716418053,0.4185170157102768,498,0.28138528138526436,0.07701071392341943,0.6585073485644621,309,True,0.4185170157102768
PLUS15_CLOSE,GE1_5R,p15_high_r,NUMERIC,0.3267184339532082,0.36188436830833287,0.22899728997289956,0.4067327231204379,498,0.39947780678850037,0.1925492086109863,0.6333545238746764,309,True,0.4067327231204379
PLUS15_CLOSE,GE1_5R,p15_close_location,NUMERIC,0.4452173332976412,0.710424710424714,0.5500000000000114,0.360328986377208,498,0.6666666666666755,0.5136469900642535,0.3436965840234341,309,True,0.3436965840234341
PLUS15_CLOSE,GE1_5R,p15_range_r,NUMERIC,0.44964441058194626,0.702078521939948,0.5797101449275052,0.27214477514369456,498,0.6557377049179809,0.526323858945607,0.2878137544396066,309,True,0.27214477514369456
PLUS15_CLOSE,GE1_5R,p15_body_r,NUMERIC,0.41429227382120204,0.14168937329699716,0.030947775628625936,0.26730307241057666,498,0.16143497757848013,-0.037103950052828835,0.47922430655077414,309,True,0.26730307241057666
PLUS15_CLOSE,GE1_5R,p15_close_r,NUMERIC,0.4079824012628927,0.14110429447853917,0.03217158176943806,0.2670034598843097,498,0.1629213483146066,-0.034102081950675864,0.48292139478419793,309,True,0.2670034598843097
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,NUMERIC,0.26047745457461136,0.24390243902439573,0.1799999999999987,0.24532810000296124,498,0.2542113323124179,0.12297434311147654,0.5038324311609461,309,True,0.24532810000296124
PLUS15_CLOSE,GE1_5R,p15_close_slope_r_per_bar,NUMERIC,0.1798759605824793,0.046875000000034216,-0.004504504504501338,0.2856385274505666,498,0.04237288135597543,-0.0009853295379869214,0.24104505545687482,309,True,0.24104505545687482
PLUS15_CLOSE,GE1_5R,p5_range_r,NUMERIC,0.3340815087440858,0.4551971326164683,0.3746312684365743,0.2411563108738513,498,0.407202216066488,0.3296734712362577,0.23206535770771775,309,True,0.23206535770771775
PLUS15_CLOSE,GE1_5R,p15_path_efficiency,NUMERIC,1.6950769230769005,0.3548387096774241,-0.037037037037005845,0.23118463910363302,498,0.43786982248519835,-0.022875816993443654,0.27181400041851633,309,True,0.23118463910363302
PLUS15_CLOSE,GE1_5R,p5_high_r,NUMERIC,0.2399541687398422,0.21143847487002274,0.16180150125103748,0.20686022618261554,498,0.23170731707314143,0.13603896103894397,0.39869428623230496,309,True,0.20686022618261554
PLUS15_CLOSE,GE1_5R,p15_min_close_r,NUMERIC,0.36895901660285835,-0.034739454094289406,-0.09905660377360186,0.17432057975301474,498,-0.002380952380950254,-0.12542181268676328,0.33348110432073347,309,True,0.17432057975301474
PLUS15_CLOSE,GE1_5R,p5_close_location,NUMERIC,0.5624060166941187,0.6578947368421131,0.5607476635513736,0.17273476884507763,498,0.680000000000291,0.4924769818100693,0.3334299645165633,309,True,0.17273476884507763
PLUS15_CLOSE,GE1_5R,CLOSE15_ABOVE_ANCHOR,BINARY,,0.6984924623115578,0.5384615384615384,0.16003092385001938,498,0.6842105263157895,0.44886363636363635,0.23534688995215314,309,True,0.16003092385001938
PLUS15_CLOSE,GE1_5R,compression_last3_vs_earlier,NUMERIC,0.5959735619190424,1.1328056943111995,1.0475988700564511,0.14297081229640674,262,1.1496891020018372,0.9824175824175982,0.28066936232141326,189,True,0.14297081229640674
PLUS15_CLOSE,GE1_5R,ALL3_CLOSES_ABOVE_ANCHOR,BINARY,,0.46733668341708545,0.3377926421404682,0.12954404127661723,498,0.48872180451127817,0.23863636363636365,0.2500854408749145,309,True,0.12954404127661723
PLUS15_CLOSE,GE1_5R,p5_body_r,NUMERIC,0.3009142469221804,0.06666666666667773,0.04129793510324098,0.08430551834256413,498,0.10320284697508873,-0.02312834224601206,0.4198245530520573,309,True,0.08430551834256413
PLUS15_CLOSE,GE1_5R,p5_close_r,NUMERIC,0.30073618632212296,0.06249999999999366,0.03834808259586902,0.080309315947284,498,0.10320284697508873,-0.02093658343657996,0.4127851454453875,309,True,0.080309315947284
PLUS15_CLOSE,GE1_5R,touch_body_zw,NUMERIC,0.7533928538909451,-0.6027397260273791,-0.3928571428571459,-0.2785831881551323,498,-0.4947589098532542,-0.4348001026886631,-0.07958504896207877,309,True,0.07958504896207877
PLUS15_CLOSE,GE1_5R,CLOSE5_ABOVE_ANCHOR,BINARY,,0.6482412060301508,0.5719063545150501,0.07633485151510067,498,0.706766917293233,0.45454545454545453,0.2522214627477785,309,True,0.07633485151510067
PLUS15_CLOSE,GE1_5R,CLOSE5_BULLISH,BINARY,,0.6331658291457286,0.5652173913043478,0.06794843784138083,498,0.6992481203007519,0.44886363636363635,0.25038448393711554,309,True,0.06794843784138083
PLUS15_CLOSE,GE1_5R,touch_penetration_zw,NUMERIC,0.37525884766901824,0.27976190476190294,0.2185430463576255,0.16313768158845127,498,0.21808510638296233,0.1937905865105694,0.06474069838273584,309,True,0.06474069838273584
PLUS15_CLOSE,GE1_5R,TOUCH_RECLAIM_HIGH,BINARY,,0.6984924623115578,0.7892976588628763,-0.09080519655131847,498,0.6541353383458647,0.7159090909090909,-0.06177375256322626,309,True,0.06177375256322626
PLUS15_CLOSE,GE1_5R,CLOSE15_BREAK_TOUCH_HIGH,BINARY,,0.18090452261306533,0.12374581939799331,0.05715870321507202,498,0.14285714285714285,0.08522727272727272,0.05762987012987013,309,True,0.05715870321507202
PLUS15_CLOSE,GE1_5R,touch_range_zw,NUMERIC,1.2797175346164287,1.2317880794702152,1.080808080808083,0.11797915913325786,498,1.016317016317028,0.9462786934978027,0.05472951719788544,309,True,0.05472951719788544
PLUS15_CLOSE,GE1_5R,touch_close_location,NUMERIC,0.4194017395833843,0.3629976580796271,0.4743589743589613,-0.265524211678177,498,0.37074148296593573,0.3929651179372971,-0.05298889554782815,309,True,0.05298889554782815
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,NUMERIC,0.7572182169276319,0.44178082191781715,0.48151332760103394,-0.05247167169911612,498,0.33980582524274955,0.3651382185169028,-0.03345454811816064,309,True,0.03345454811816064
PLUS15_CLOSE,GE1_5R,BREAK_TOUCH_HIGH_WITHIN15,BINARY,,0.20603015075376885,0.17391304347826086,0.03211710727550798,498,0.19548872180451127,0.10795454545454546,0.08753417634996581,309,True,0.03211710727550798
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,NUMERIC,0.9229792767744003,0.45549738219896285,0.5279503105590345,-0.07849897628609598,498,0.3679245283018999,0.397551448058882,-0.03209922530495085,309,True,0.03209922530495085
PLUS15_CLOSE,GE1_5R,zone_age_hours,NUMERIC,23.375,9.75,7.25,0.10695187165775401,498,10.0,9.25,0.03208556149732621,309,True,0.03208556149732621
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_high_zw,NUMERIC,0.717955199502239,0.16788321167882408,0.27916666666667594,-0.1550005558355244,498,0.13251783893985186,0.15403843426464828,-0.029974844307439692,309,True,0.029974844307439692
PLUS15_CLOSE,GE1_5R,touch_close_vs_demand_low_zw,NUMERIC,0.7179551995022388,1.167883211678824,1.2791666666666759,-0.15500055583552444,498,1.1325178389398518,1.1540384342646481,-0.02997484430743958,309,True,0.02997484430743958
PLUS15_CLOSE,GE1_5R,TOUCH_FLOOR_SWEEP_RECLAIM,BINARY,,0.09547738693467336,0.07023411371237458,0.025243273222298787,498,0.06015037593984962,0.03409090909090909,0.026059466848940532,309,True,0.025243273222298787
PLUS15_CLOSE,GE1_5R,TOUCH_BULLISH,BINARY,,0.12562814070351758,0.2040133779264214,-0.07838523722290383,498,0.12781954887218044,0.14772727272727273,-0.01990772385509229,309,True,0.01990772385509229
PLUS15_CLOSE,GE1_5R,CLOSE15_ABOVE_DEMAND_HIGH,BINARY,,0.7336683417085427,0.7157190635451505,0.0179492781633922,498,0.7593984962406015,0.6306818181818182,0.12871667805878328,309,True,0.0179492781633922
PLUS15_CLOSE,GE1_5R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.7738693467336684,0.8060200668896321,-0.03215072015596376,498,0.7218045112781954,0.7329545454545454,-0.011150034176349966,309,True,0.011150034176349966
PLUS15_CLOSE,GE1_5R,p5_low_r,NUMERIC,0.2784345474239466,-0.1500701262272081,-0.1508515815085164,0.0028066031623527185,498,-0.11864406779663195,-0.1549532453874185,0.13040471423792796,309,True,0.0028066031623527185
PLUS15_CLOSE,GE1_5R,bos_body_zw,NUMERIC,1.379007773014263,1.302816901408432,1.428442844284427,-0.09109879243203918,498,1.1177884615384341,1.1208090379009104,-0.0021903983585776143,309,True,0.0021903983585776143
PLUS15_CLOSE,GE1_5R,pullback_close_slope_zw_per_bar,NUMERIC,0.3355821050179852,-0.1559299719887963,-0.17923322683708837,0.06944129171322516,498,-0.17788314469256886,-0.15468601744128557,-0.06912504243943537,309,False,0.0
PLUS15_CLOSE,GE1_5R,touch_floor_sweep_depth_zw,NUMERIC,0.0,,,,498,,,,309,False,0.0
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,NUMERIC,0.1987297931028998,0.08333333333333333,0.11961722488038096,-0.18257902340923932,498,0.07706093189963362,0.06805390280768961,0.04532299335349422,309,False,0.0
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,NUMERIC,0.7635803489910487,0.2538461538461394,0.297468354430364,-0.05712850080789074,498,0.23396226415094712,0.12141385063299737,0.14739563906622896,309,False,0.0
PLUS15_CLOSE,GE1_5R,p15_low_r,NUMERIC,0.36077975318867855,-0.24731182795697643,-0.2446808510638346,-0.007292473787368784,498,-0.20569620253164045,-0.2586474283470773,0.146768839846023,309,False,0.0
PLUS15_CLOSE,GE1_5R,p15_green_rate,NUMERIC,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,1.0,309,False,0.0
PLUS15_CLOSE,GE1_5R,p15_close_above_anchor_rate,NUMERIC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,0.49999999999999994,309,False,0.0
PLUS15_CLOSE,GE1_5R,p15_close_above_demand_high_rate,NUMERIC,0.33333333333333337,1.0,1.0,0.0,498,1.0,0.6666666666666666,1.0,309,False,0.0
PLUS15_CLOSE,GE1_5R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.7437185929648241,0.7725752508361204,-0.02885665787129632,498,0.7669172932330827,0.6306818181818182,0.13623547505126443,309,False,0.0
PLUS15_CLOSE,GE1_5R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.10050251256281408,0.10702341137123746,-0.006520898808423381,498,0.11278195488721804,0.028409090909090908,0.08437286397812713,309,False,0.0
PLUS15_CLOSE,GE1_5R,ALL3_CLOSES_ABOVE_DEMAND_HIGH,BINARY,,0.6130653266331658,0.6220735785953178,-0.009008251962151936,498,0.6090225563909775,0.4943181818181818,0.11470437457279564,309,False,0.0
PLUS15_CLOSE,GE1_5R,RECLAIM_HIGH_THEN_HOLD,BINARY,,0.6532663316582915,0.6889632107023411,-0.03569687904404961,498,0.6842105263157895,0.5738636363636364,0.11034688995215314,309,False,0.0
PLUS5_CLOSE,CLEAN1R,p5_body_r,NUMERIC,0.3557054484720512,0.16638155751058503,-0.015604128718879,0.5116190573160793,604,0.1536671012237651,-0.01960784313723742,0.4871304195797755,369,True,0.4871304195797755
PLUS5_CLOSE,CLEAN1R,p5_close_r,NUMERIC,0.35471060986687714,0.16691104594330597,-0.013053619604326813,0.5073563083302569,604,0.15277932618341725,-0.019230769230752412,0.484930787603802,369,True,0.484930787603802
PLUS5_CLOSE,CLEAN1R,p5_close_location,NUMERIC,0.580846947598453,0.7637681159419298,0.47931519228838265,0.4897209580417614,604,0.7542288727571527,0.49848942598189167,0.4402871493646154,369,True,0.4402871493646154
PLUS5_CLOSE,CLEAN1R,p5_high_r,NUMERIC,0.2852501361382557,0.2810045427358163,0.15964211771665707,0.425459656784658,604,0.28441368572948666,0.14948453608245127,0.4730204566200018,369,True,0.425459656784658
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,NUMERIC,0.2984064300136574,0.308713410483326,0.188344594594624,0.40337205831386747,604,0.3070038621509231,0.17391304347828235,0.44600519722899234,369,True,0.40337205831386747
PLUS5_CLOSE,CLEAN1R,CLOSE5_ABOVE_ANCHOR,BINARY,,0.801980198019802,0.46766169154228854,0.3343185064775135,604,0.7535211267605634,0.46255506607929514,0.29096606068126823,369,True,0.29096606068126823
PLUS5_CLOSE,CLEAN1R,CLOSE5_BULLISH,BINARY,,0.7970297029702971,0.4527363184079602,0.3442933845623369,604,0.7464788732394366,0.4581497797356828,0.2883290935037538,369,True,0.2883290935037538
PLUS5_CLOSE,CLEAN1R,p5_low_r,NUMERIC,0.3203130533021313,-0.1204819277108411,-0.2255868329359899,0.32813182023528065,604,-0.1167128560431069,-0.19130434782606504,0.23287059648050198,369,True,0.23287059648050198
PLUS5_CLOSE,CLEAN1R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.8564356435643564,0.6567164179104478,0.19971922565390865,604,0.7887323943661971,0.6079295154185022,0.18080287894769498,369,True,0.18080287894769498
PLUS5_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,NUMERIC,0.7918333462711616,0.4055025856496268,0.17502762089453744,0.29106498967292005,604,0.25199192009875715,0.12594458438287068,0.1591841721612995,369,True,0.1591841721612995
PLUS5_CLOSE,CLEAN1R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.8564356435643564,0.7114427860696517,0.1449928574947047,604,0.7816901408450704,0.6960352422907489,0.08565489855432151,369,True,0.08565489855432151
PLUS5_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,NUMERIC,0.35269721029043327,-0.1653355404123822,-0.1895651040844472,0.06869791698129073,604,-0.17076087508907542,-0.20463359869360284,0.09603910270975625,369,True,0.06869791698129073
PLUS5_CLOSE,CLEAN1R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.14356435643564355,0.07213930348258707,0.07142505295305648,604,0.09859154929577464,0.03524229074889868,0.06334925854687595,369,True,0.06334925854687595
PLUS5_CLOSE,CLEAN1R,touch_body_zw,NUMERIC,0.8497219048971525,-0.6101176514739299,-0.5191711535323915,-0.10703089730580298,604,-0.5796297114577396,-0.5361305361305566,-0.051192248989330155,369,True,0.051192248989330155
PLUS5_CLOSE,CLEAN1R,bos_body_zw,NUMERIC,1.4844331549793588,1.3302611605068337,1.4882633412800532,-0.106439404322936,604,1.1788011695906322,1.2222222222221328,-0.02925093156660491,369,True,0.02925093156660491
PLUS5_CLOSE,CLEAN1R,TOUCH_RECLAIM_HIGH,BINARY,,0.693069306930693,0.7263681592039801,-0.033298852273287105,604,0.6549295774647887,0.6828193832599119,-0.027889805795123124,369,True,0.027889805795123124
PLUS5_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,NUMERIC,0.7146090655409132,1.1678832116788378,1.217355385158344,-0.06922970315533153,604,1.132567163197526,1.1465295629819894,-0.01953851477366118,369,True,0.01953851477366118
PLUS5_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,NUMERIC,0.7146090655409133,0.16788321167883796,0.21735538515834413,-0.06922970315533136,604,0.13256716319752618,0.1465295629819893,-0.019538514773660864,369,True,0.019538514773660864
PLUS5_CLOSE,CLEAN1R,zone_age_hours,NUMERIC,25.25,11.625,7.25,0.17326732673267325,604,10.0,9.75,0.009900990099009901,369,True,0.009900990099009901
PLUS5_CLOSE,CLEAN1R,TOUCH_BULLISH,BINARY,,0.11386138613861387,0.17164179104477612,-0.05778040490616225,604,0.11267605633802817,0.11894273127753303,-0.006266674939504863,369,True,0.006266674939504863
PLUS5_CLOSE,CLEAN1R,touch_penetration_zw,NUMERIC,0.39012647622477264,0.2951017939931443,0.24453981878873188,0.12960405992871132,604,0.258417508417483,0.256186317321687,0.005719148101372375,369,True,0.005719148101372375
PLUS5_CLOSE,CLEAN1R,compression_last3_vs_earlier,NUMERIC,0.5900467348743154,1.1328056943111995,1.085903083700411,0.07948965368104105,317,1.0376344086021771,1.0411565585331317,-0.005969272809728896,213,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,NUMERIC,0.0,,,,604,,,,369,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_recovery_from_low_zw,NUMERIC,0.9684185486069055,0.449970913321707,0.5099813432835927,-0.06196745203632477,604,0.3922069442310641,0.37339055793992776,0.019430014344731628,369,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_lower_wick_zw,NUMERIC,0.8217908997644192,0.4376711008289971,0.4587031558185384,-0.02559295192435267,604,0.38112367249057383,0.35937499999997685,0.0264649711950225,369,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_upper_wick_zw,NUMERIC,0.2091325184078519,0.09558041382150528,0.12004957629560783,-0.11700314547153588,604,0.08403954802254941,0.07720588235291198,0.03267624624646064,369,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_range_zw,NUMERIC,1.513563520239273,1.2450331125827834,1.2874080436162316,-0.02799679727134899,604,1.169171969863199,1.016317016317028,0.10099011472079265,369,False,0.0
PLUS5_CLOSE,CLEAN1R,touch_close_location,NUMERIC,0.41410349933164003,0.33959600803188417,0.3930631771492995,-0.129115472831577,604,0.3785671471312338,0.36162988115449923,0.04090104527991476,369,False,0.0
PLUS5_CLOSE,CLEAN1R,p5_range_r,NUMERIC,0.42696988090402854,0.4481404958677604,0.457580682609681,-0.022109725215120033,604,0.43976222382573016,0.4170212765957484,0.05326124452111723,369,False,0.0
PLUS5_CLOSE,CLEAN1R,TOUCH_FLOOR_SWEEP_RECLAIM,BINARY,,0.09900990099009901,0.10199004975124377,-0.0029801487611447602,604,0.1056338028169014,0.06167400881057269,0.04395979400632872,369,False,0.0
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,NUMERIC,0.3557054484720512,0.17699115044246852,-0.0038461538461722613,0.5083905941430911,604,0.1536671012237651,-0.01141226818829206,0.46409007824075516,369,True,0.46409007824075516
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,NUMERIC,0.35471060986687714,0.17699115044246852,0.0,0.49897337581442314,604,0.15277932618341725,-0.011514614703276756,0.46317740805202723,369,True,0.46317740805202723
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,NUMERIC,0.580846947598453,0.7836411609498828,0.5179856115107752,0.4573589489235962,604,0.7542288727571527,0.5205479452054602,0.4023106749856575,369,True,0.4023106749856575
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,NUMERIC,0.2852501361382557,0.28378378378379104,0.17228464419476916,0.3908819855391067,604,0.30051148965703595,0.15384615384610154,0.5141639467609169,369,True,0.3908819855391067
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,NUMERIC,0.2984064300136574,0.31477516059957267,0.19607843137253592,0.3977686714780384,604,0.3038515687851771,0.18808777429468146,0.38794001350841334,369,True,0.38794001350841334
PLUS5_CLOSE,CLEAN1_5R,CLOSE5_ABOVE_ANCHOR,BINARY,,0.8297872340425532,0.5032397408207343,0.32654749322181886,604,0.7818181818181819,0.4864864864864865,0.29533169533169534,369,True,0.29533169533169534
PLUS5_CLOSE,CLEAN1_5R,CLOSE5_BULLISH,BINARY,,0.8226950354609929,0.490280777537797,0.3324142579231959,604,0.7727272727272727,0.4826254826254826,0.2901017901017901,369,True,0.2901017901017901
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,NUMERIC,0.3203130533021313,-0.11734693877552412,-0.2124999999999991,0.297062702389225,604,-0.11069964494603793,-0.1805555555555481,0.2180863685989701,369,True,0.2180863685989701
PLUS5_CLOSE,CLEAN1_5R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.8439716312056738,0.6868250539956804,0.15714657720999337,604,0.7818181818181819,0.6332046332046332,0.1486135486135487,369,True,0.1486135486135487
PLUS5_CLOSE,CLEAN1_5R,bos_body_zw,NUMERIC,1.4844331549793588,1.3117408906882484,1.4831460674157455,-0.11546843733080087,604,1.0992838337616793,1.2554347826086443,-0.10519230746307084,369,True,0.10519230746307084
PLUS5_CLOSE,CLEAN1_5R,touch_body_zw,NUMERIC,0.8497219048971525,-0.6240601503759434,-0.5499999999999894,-0.08715810425637789,604,-0.6038323940210594,-0.5361305361305566,-0.07967531200539918,369,True,0.07967531200539918
PLUS5_CLOSE,CLEAN1_5R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.15602836879432624,0.07775377969762419,0.07827458909670205,604,0.1,0.04247104247104247,0.057528957528957536,369,True,0.057528957528957536
PLUS5_CLOSE,CLEAN1_5R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.8581560283687943,0.7300215982721382,0.12813443009665615,604,0.7636363636363637,0.7142857142857143,0.04935064935064937,369,True,0.04935064935064937
PLUS5_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,NUMERIC,0.7918333462711616,0.41538461538460564,0.21367521367522116,0.2547371901666661,604,0.2065603306660781,0.17187499999999525,0.04380382668830535,369,True,0.04380382668830535
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,NUMERIC,0.41410349933164003,0.3409836065573702,0.3893016344725124,-0.11668104228321462,604,0.3523968583551539,0.37047353760446494,-0.04365256337723946,369,True,0.04365256337723946
PLUS5_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,NUMERIC,0.9684185486069055,0.46153846153846284,0.5038693035253669,-0.043711308553308896,604,0.3807416772018608,0.40848806366049994,-0.02865123401297199,369,True,0.02865123401297199
