decision,label,feature,period,band,n,success,success_rate
PLUS5_CLOSE,GE1_5R,touch_range_zw,DEV,Q3,151,66,0.4370860927152318
PLUS5_CLOSE,GE1_5R,touch_range_zw,DEV,Q4,151,59,0.39072847682119205
PLUS5_CLOSE,GE1_5R,touch_range_zw,REF,Q1,131,51,0.3893129770992366
PLUS5_CLOSE,GE1_5R,touch_range_zw,REF,Q2,68,32,0.47058823529411764
PLUS5_CLOSE,GE1_5R,touch_range_zw,REF,Q3,90,44,0.4888888888888889
PLUS5_CLOSE,GE1_5R,touch_range_zw,REF,Q4,80,36,0.45
PLUS5_CLOSE,CLEAN1R,touch_range_zw,DEV,Q1,151,49,0.32450331125827814
PLUS5_CLOSE,CLEAN1R,touch_range_zw,DEV,Q2,151,54,0.3576158940397351
PLUS5_CLOSE,CLEAN1R,touch_range_zw,DEV,Q3,151,49,0.32450331125827814
PLUS5_CLOSE,CLEAN1R,touch_range_zw,DEV,Q4,151,50,0.33112582781456956
PLUS5_CLOSE,CLEAN1R,touch_range_zw,REF,Q1,131,45,0.3435114503816794
PLUS5_CLOSE,CLEAN1R,touch_range_zw,REF,Q2,68,28,0.4117647058823529
PLUS5_CLOSE,CLEAN1R,touch_range_zw,REF,Q3,90,35,0.3888888888888889
PLUS5_CLOSE,CLEAN1R,touch_range_zw,REF,Q4,80,34,0.425
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q1,151,34,0.2251655629139073
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q2,151,36,0.23841059602649006
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q3,151,40,0.26490066225165565
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q4,151,31,0.2052980132450331
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q1,131,33,0.25190839694656486
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q2,68,25,0.36764705882352944
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q3,90,28,0.3111111111111111
PLUS5_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q4,80,24,0.3
PLUS5_CLOSE,GE1R,touch_close_location,DEV,Q1,151,80,0.5298013245033113
PLUS5_CLOSE,GE1R,touch_close_location,DEV,Q2,151,87,0.5761589403973509
PLUS5_CLOSE,GE1R,touch_close_location,DEV,Q3,151,75,0.4966887417218543
PLUS5_CLOSE,GE1R,touch_close_location,DEV,Q4,151,75,0.4966887417218543
PLUS5_CLOSE,GE1R,touch_close_location,REF,Q1,108,68,0.6296296296296297
PLUS5_CLOSE,GE1R,touch_close_location,REF,Q2,84,39,0.4642857142857143
PLUS5_CLOSE,GE1R,touch_close_location,REF,Q3,97,57,0.5876288659793815
PLUS5_CLOSE,GE1R,touch_close_location,REF,Q4,80,43,0.5375
PLUS5_CLOSE,GE1_5R,touch_close_location,DEV,Q1,151,62,0.4105960264900662
PLUS5_CLOSE,GE1_5R,touch_close_location,DEV,Q2,151,67,0.44370860927152317
PLUS5_CLOSE,GE1_5R,touch_close_location,DEV,Q3,151,55,0.36423841059602646
PLUS5_CLOSE,GE1_5R,touch_close_location,DEV,Q4,151,50,0.33112582781456956
PLUS5_CLOSE,GE1_5R,touch_close_location,REF,Q1,108,55,0.5092592592592593
PLUS5_CLOSE,GE1_5R,touch_close_location,REF,Q2,84,35,0.4166666666666667
PLUS5_CLOSE,GE1_5R,touch_close_location,REF,Q3,97,45,0.4639175257731959
PLUS5_CLOSE,GE1_5R,touch_close_location,REF,Q4,80,28,0.35
PLUS5_CLOSE,CLEAN1R,touch_close_location,DEV,Q1,151,54,0.3576158940397351
PLUS5_CLOSE,CLEAN1R,touch_close_location,DEV,Q2,151,54,0.3576158940397351
PLUS5_CLOSE,CLEAN1R,touch_close_location,DEV,Q3,151,47,0.31125827814569534
PLUS5_CLOSE,CLEAN1R,touch_close_location,DEV,Q4,151,47,0.31125827814569534
PLUS5_CLOSE,CLEAN1R,touch_close_location,REF,Q1,108,46,0.42592592592592593
PLUS5_CLOSE,CLEAN1R,touch_close_location,REF,Q2,84,25,0.2976190476190476
PLUS5_CLOSE,CLEAN1R,touch_close_location,REF,Q3,97,41,0.422680412371134
PLUS5_CLOSE,CLEAN1R,touch_close_location,REF,Q4,80,30,0.375
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q1,151,36,0.23841059602649006
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q2,151,40,0.26490066225165565
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q3,151,32,0.2119205298013245
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q4,151,33,0.2185430463576159
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,REF,Q1,108,37,0.3425925925925926
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,REF,Q2,84,23,0.27380952380952384
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,REF,Q3,97,32,0.32989690721649484
PLUS5_CLOSE,CLEAN1_5R,touch_close_location,REF,Q4,80,18,0.225
PLUS5_CLOSE,GE1R,p5_close_r,DEV,Q1,151,59,0.39072847682119205
PLUS5_CLOSE,GE1R,p5_close_r,DEV,Q2,151,73,0.48344370860927155
PLUS5_CLOSE,GE1R,p5_close_r,DEV,Q3,151,77,0.5099337748344371
PLUS5_CLOSE,GE1R,p5_close_r,DEV,Q4,151,108,0.7152317880794702
PLUS5_CLOSE,GE1R,p5_close_r,REF,Q1,76,21,0.27631578947368424
PLUS5_CLOSE,GE1R,p5_close_r,REF,Q2,121,58,0.4793388429752066
PLUS5_CLOSE,GE1R,p5_close_r,REF,Q3,71,45,0.6338028169014085
PLUS5_CLOSE,GE1R,p5_close_r,REF,Q4,101,83,0.8217821782178217
PLUS5_CLOSE,GE1_5R,p5_close_r,DEV,Q1,151,40,0.26490066225165565
PLUS5_CLOSE,GE1_5R,p5_close_r,DEV,Q2,151,58,0.3841059602649007
PLUS5_CLOSE,GE1_5R,p5_close_r,DEV,Q3,151,53,0.3509933774834437
PLUS5_CLOSE,GE1_5R,p5_close_r,DEV,Q4,151,83,0.5496688741721855
PLUS5_CLOSE,GE1_5R,p5_close_r,REF,Q1,76,15,0.19736842105263158
PLUS5_CLOSE,GE1_5R,p5_close_r,REF,Q2,121,42,0.34710743801652894
PLUS5_CLOSE,GE1_5R,p5_close_r,REF,Q3,71,39,0.5492957746478874
PLUS5_CLOSE,GE1_5R,p5_close_r,REF,Q4,101,67,0.6633663366336634
PLUS5_CLOSE,CLEAN1R,p5_close_r,DEV,Q1,151,17,0.11258278145695365
PLUS5_CLOSE,CLEAN1R,p5_close_r,DEV,Q2,151,41,0.271523178807947
PLUS5_CLOSE,CLEAN1R,p5_close_r,DEV,Q3,151,51,0.33774834437086093
PLUS5_CLOSE,CLEAN1R,p5_close_r,DEV,Q4,151,93,0.6158940397350994
PLUS5_CLOSE,CLEAN1R,p5_close_r,REF,Q1,76,11,0.14473684210526316
PLUS5_CLOSE,CLEAN1R,p5_close_r,REF,Q2,121,39,0.32231404958677684
PLUS5_CLOSE,CLEAN1R,p5_close_r,REF,Q3,71,28,0.39436619718309857
PLUS5_CLOSE,CLEAN1R,p5_close_r,REF,Q4,101,64,0.6336633663366337
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q1,151,8,0.052980132450331126
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q2,151,30,0.1986754966887417
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q3,151,35,0.23178807947019867
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q4,151,68,0.4503311258278146
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,REF,Q1,76,9,0.11842105263157894
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,REF,Q2,121,26,0.21487603305785125
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,REF,Q3,71,26,0.36619718309859156
PLUS5_CLOSE,CLEAN1_5R,p5_close_r,REF,Q4,101,49,0.48514851485148514
PLUS5_CLOSE,GE1R,p5_high_r,DEV,Q1,151,67,0.44370860927152317
PLUS5_CLOSE,GE1R,p5_high_r,DEV,Q2,151,64,0.423841059602649
PLUS5_CLOSE,GE1R,p5_high_r,DEV,Q3,151,84,0.5562913907284768
PLUS5_CLOSE,GE1R,p5_high_r,DEV,Q4,151,102,0.6754966887417219
PLUS5_CLOSE,GE1R,p5_high_r,REF,Q1,106,40,0.37735849056603776
PLUS5_CLOSE,GE1R,p5_high_r,REF,Q2,77,38,0.4935064935064935
PLUS5_CLOSE,GE1R,p5_high_r,REF,Q3,88,56,0.6363636363636364
PLUS5_CLOSE,GE1R,p5_high_r,REF,Q4,98,73,0.7448979591836735
PLUS5_CLOSE,GE1_5R,p5_high_r,DEV,Q1,151,53,0.3509933774834437
PLUS5_CLOSE,GE1_5R,p5_high_r,DEV,Q2,151,38,0.25165562913907286
PLUS5_CLOSE,GE1_5R,p5_high_r,DEV,Q3,151,64,0.423841059602649
PLUS5_CLOSE,GE1_5R,p5_high_r,DEV,Q4,151,79,0.5231788079470199
PLUS5_CLOSE,GE1_5R,p5_high_r,REF,Q1,106,28,0.2641509433962264
PLUS5_CLOSE,GE1_5R,p5_high_r,REF,Q2,77,30,0.38961038961038963
PLUS5_CLOSE,GE1_5R,p5_high_r,REF,Q3,88,45,0.5113636363636364
PLUS5_CLOSE,GE1_5R,p5_high_r,REF,Q4,98,60,0.6122448979591837
PLUS5_CLOSE,CLEAN1R,p5_high_r,DEV,Q1,151,30,0.1986754966887417
PLUS5_CLOSE,CLEAN1R,p5_high_r,DEV,Q2,151,40,0.26490066225165565
PLUS5_CLOSE,CLEAN1R,p5_high_r,DEV,Q3,151,52,0.3443708609271523
PLUS5_CLOSE,CLEAN1R,p5_high_r,DEV,Q4,151,80,0.5298013245033113
PLUS5_CLOSE,CLEAN1R,p5_high_r,REF,Q1,106,23,0.2169811320754717
PLUS5_CLOSE,CLEAN1R,p5_high_r,REF,Q2,77,30,0.38961038961038963
PLUS5_CLOSE,CLEAN1R,p5_high_r,REF,Q3,88,37,0.42045454545454547
PLUS5_CLOSE,CLEAN1R,p5_high_r,REF,Q4,98,52,0.5306122448979592
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q1,151,22,0.1456953642384106
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q2,151,25,0.16556291390728478
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q3,151,37,0.24503311258278146
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q4,151,57,0.37748344370860926
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,REF,Q1,106,16,0.1509433962264151
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,REF,Q2,77,23,0.2987012987012987
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,REF,Q3,88,30,0.3409090909090909
PLUS5_CLOSE,CLEAN1_5R,p5_high_r,REF,Q4,98,41,0.41836734693877553
PLUS5_CLOSE,GE1R,p5_low_r,DEV,Q1,151,67,0.44370860927152317
PLUS5_CLOSE,GE1R,p5_low_r,DEV,Q2,151,84,0.5562913907284768
PLUS5_CLOSE,GE1R,p5_low_r,DEV,Q3,151,86,0.5695364238410596
PLUS5_CLOSE,GE1R,p5_low_r,DEV,Q4,151,80,0.5298013245033113
PLUS5_CLOSE,GE1R,p5_low_r,REF,Q1,78,31,0.3974358974358974
PLUS5_CLOSE,GE1R,p5_low_r,REF,Q2,90,50,0.5555555555555556
PLUS5_CLOSE,GE1R,p5_low_r,REF,Q3,100,57,0.57
PLUS5_CLOSE,GE1R,p5_low_r,REF,Q4,101,69,0.6831683168316832
PLUS5_CLOSE,GE1_5R,p5_low_r,DEV,Q1,151,48,0.31788079470198677
PLUS5_CLOSE,GE1_5R,p5_low_r,DEV,Q2,151,60,0.3973509933774834
PLUS5_CLOSE,GE1_5R,p5_low_r,DEV,Q3,151,69,0.45695364238410596
PLUS5_CLOSE,GE1_5R,p5_low_r,DEV,Q4,151,57,0.37748344370860926
PLUS5_CLOSE,GE1_5R,p5_low_r,REF,Q1,78,22,0.28205128205128205
PLUS5_CLOSE,GE1_5R,p5_low_r,REF,Q2,90,39,0.43333333333333335
PLUS5_CLOSE,GE1_5R,p5_low_r,REF,Q3,100,47,0.47
PLUS5_CLOSE,GE1_5R,p5_low_r,REF,Q4,101,55,0.5445544554455446
PLUS5_CLOSE,CLEAN1R,p5_low_r,DEV,Q1,151,17,0.11258278145695365
PLUS5_CLOSE,CLEAN1R,p5_low_r,DEV,Q2,151,55,0.36423841059602646
PLUS5_CLOSE,CLEAN1R,p5_low_r,DEV,Q3,151,65,0.4304635761589404
PLUS5_CLOSE,CLEAN1R,p5_low_r,DEV,Q4,151,65,0.4304635761589404
PLUS5_CLOSE,CLEAN1R,p5_low_r,REF,Q1,78,11,0.14102564102564102
PLUS5_CLOSE,CLEAN1R,p5_low_r,REF,Q2,90,40,0.4444444444444444
PLUS5_CLOSE,CLEAN1R,p5_low_r,REF,Q3,100,37,0.37
PLUS5_CLOSE,CLEAN1R,p5_low_r,REF,Q4,101,54,0.5346534653465347
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q1,151,8,0.052980132450331126
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q2,151,37,0.24503311258278146
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q3,151,52,0.3443708609271523
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q4,151,44,0.2913907284768212
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,REF,Q1,78,8,0.10256410256410256
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,REF,Q2,90,29,0.32222222222222224
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,REF,Q3,100,30,0.3
PLUS5_CLOSE,CLEAN1_5R,p5_low_r,REF,Q4,101,43,0.42574257425742573
PLUS5_CLOSE,GE1R,p5_body_r,DEV,Q1,151,59,0.39072847682119205
PLUS5_CLOSE,GE1R,p5_body_r,DEV,Q2,151,72,0.4768211920529801
PLUS5_CLOSE,GE1R,p5_body_r,DEV,Q3,151,77,0.5099337748344371
PLUS5_CLOSE,GE1R,p5_body_r,DEV,Q4,151,109,0.7218543046357616
PLUS5_CLOSE,GE1R,p5_body_r,REF,Q1,76,21,0.27631578947368424
PLUS5_CLOSE,GE1R,p5_body_r,REF,Q2,120,57,0.475
PLUS5_CLOSE,GE1R,p5_body_r,REF,Q3,73,47,0.6438356164383562
PLUS5_CLOSE,GE1R,p5_body_r,REF,Q4,100,82,0.82
PLUS5_CLOSE,GE1_5R,p5_body_r,DEV,Q1,151,41,0.271523178807947
PLUS5_CLOSE,GE1_5R,p5_body_r,DEV,Q2,151,56,0.3708609271523179
PLUS5_CLOSE,GE1_5R,p5_body_r,DEV,Q3,151,52,0.3443708609271523
PLUS5_CLOSE,GE1_5R,p5_body_r,DEV,Q4,151,85,0.5629139072847682
PLUS5_CLOSE,GE1_5R,p5_body_r,REF,Q1,76,15,0.19736842105263158
PLUS5_CLOSE,GE1_5R,p5_body_r,REF,Q2,120,41,0.3416666666666667
PLUS5_CLOSE,GE1_5R,p5_body_r,REF,Q3,73,41,0.5616438356164384
PLUS5_CLOSE,GE1_5R,p5_body_r,REF,Q4,100,66,0.66
PLUS5_CLOSE,CLEAN1R,p5_body_r,DEV,Q1,151,16,0.10596026490066225
PLUS5_CLOSE,CLEAN1R,p5_body_r,DEV,Q2,151,41,0.271523178807947
PLUS5_CLOSE,CLEAN1R,p5_body_r,DEV,Q3,151,52,0.3443708609271523
PLUS5_CLOSE,CLEAN1R,p5_body_r,DEV,Q4,151,93,0.6158940397350994
PLUS5_CLOSE,CLEAN1R,p5_body_r,REF,Q1,76,11,0.14473684210526316
PLUS5_CLOSE,CLEAN1R,p5_body_r,REF,Q2,120,39,0.325
PLUS5_CLOSE,CLEAN1R,p5_body_r,REF,Q3,73,29,0.3972602739726027
PLUS5_CLOSE,CLEAN1R,p5_body_r,REF,Q4,100,63,0.63
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q1,151,9,0.059602649006622516
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q2,151,28,0.18543046357615894
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q3,151,35,0.23178807947019867
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q4,151,69,0.45695364238410596
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,REF,Q1,76,9,0.11842105263157894
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,REF,Q2,120,26,0.21666666666666667
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,REF,Q3,73,27,0.3698630136986301
PLUS5_CLOSE,CLEAN1_5R,p5_body_r,REF,Q4,100,48,0.48
PLUS5_CLOSE,GE1R,p5_range_r,DEV,Q1,151,73,0.48344370860927155
PLUS5_CLOSE,GE1R,p5_range_r,DEV,Q2,151,75,0.4966887417218543
PLUS5_CLOSE,GE1R,p5_range_r,DEV,Q3,151,76,0.5033112582781457
PLUS5_CLOSE,GE1R,p5_range_r,DEV,Q4,151,93,0.6158940397350994
PLUS5_CLOSE,GE1R,p5_range_r,REF,Q1,106,47,0.44339622641509435
PLUS5_CLOSE,GE1R,p5_range_r,REF,Q2,90,55,0.6111111111111112
PLUS5_CLOSE,GE1R,p5_range_r,REF,Q3,87,49,0.5632183908045977
PLUS5_CLOSE,GE1R,p5_range_r,REF,Q4,86,56,0.6511627906976745
PLUS5_CLOSE,GE1_5R,p5_range_r,DEV,Q1,151,53,0.3509933774834437
PLUS5_CLOSE,GE1_5R,p5_range_r,DEV,Q2,151,51,0.33774834437086093
PLUS5_CLOSE,GE1_5R,p5_range_r,DEV,Q3,151,60,0.3973509933774834
PLUS5_CLOSE,GE1_5R,p5_range_r,DEV,Q4,151,70,0.46357615894039733
PLUS5_CLOSE,GE1_5R,p5_range_r,REF,Q1,106,35,0.330188679245283
PLUS5_CLOSE,GE1_5R,p5_range_r,REF,Q2,90,45,0.5
PLUS5_CLOSE,GE1_5R,p5_range_r,REF,Q3,87,38,0.4367816091954023
PLUS5_CLOSE,GE1_5R,p5_range_r,REF,Q4,86,45,0.5232558139534884
PLUS5_CLOSE,CLEAN1R,p5_range_r,DEV,Q1,151,51,0.33774834437086093
PLUS5_CLOSE,CLEAN1R,p5_range_r,DEV,Q2,151,52,0.3443708609271523
PLUS5_CLOSE,CLEAN1R,p5_range_r,DEV,Q3,151,42,0.2781456953642384
PLUS5_CLOSE,CLEAN1R,p5_range_r,DEV,Q4,151,57,0.37748344370860926
PLUS5_CLOSE,CLEAN1R,p5_range_r,REF,Q1,106,35,0.330188679245283
PLUS5_CLOSE,CLEAN1R,p5_range_r,REF,Q2,90,39,0.43333333333333335
PLUS5_CLOSE,CLEAN1R,p5_range_r,REF,Q3,87,35,0.40229885057471265
PLUS5_CLOSE,CLEAN1R,p5_range_r,REF,Q4,86,33,0.38372093023255816
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q1,151,37,0.24503311258278146
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q2,151,34,0.2251655629139073
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q3,151,32,0.2119205298013245
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q4,151,38,0.25165562913907286
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,REF,Q1,106,25,0.2358490566037736
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,REF,Q2,90,32,0.35555555555555557
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,REF,Q3,87,27,0.3103448275862069
PLUS5_CLOSE,CLEAN1_5R,p5_range_r,REF,Q4,86,26,0.3023255813953488
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q1,151,63,0.41721854304635764
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q2,151,73,0.48344370860927155
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q3,151,78,0.5165562913907285
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q4,151,103,0.6821192052980133
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q1,101,37,0.36633663366336633
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q2,79,36,0.45569620253164556
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q3,100,67,0.67
PLUS5_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q4,89,67,0.7528089887640449
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q1,151,43,0.2847682119205298
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q2,151,52,0.3443708609271523
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q3,151,58,0.3841059602649007
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q4,151,81,0.5364238410596026
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q1,101,24,0.2376237623762376
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q2,79,32,0.4050632911392405
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q3,100,55,0.55
PLUS5_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q4,89,52,0.5842696629213483
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q1,151,35,0.23178807947019867
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q2,151,42,0.2781456953642384
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q3,151,48,0.31788079470198677
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q4,151,77,0.5099337748344371
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q1,101,24,0.2376237623762376
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q2,79,27,0.34177215189873417
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q3,100,43,0.43
PLUS5_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q4,89,48,0.5393258426966292
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q1,151,23,0.152317880794702
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q2,151,29,0.19205298013245034
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q3,151,32,0.2119205298013245
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q4,151,57,0.37748344370860926
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q1,101,15,0.1485148514851485
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q2,79,25,0.31645569620253167
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q3,100,34,0.34
PLUS5_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q4,89,36,0.4044943820224719
PLUS5_CLOSE,GE1R,p5_close_location,DEV,Q1,151,56,0.3708609271523179
PLUS5_CLOSE,GE1R,p5_close_location,DEV,Q2,151,83,0.5496688741721855
PLUS5_CLOSE,GE1R,p5_close_location,DEV,Q3,151,81,0.5364238410596026
PLUS5_CLOSE,GE1R,p5_close_location,DEV,Q4,151,97,0.6423841059602649
PLUS5_CLOSE,GE1R,p5_close_location,REF,Q1,88,30,0.3409090909090909
PLUS5_CLOSE,GE1R,p5_close_location,REF,Q2,83,40,0.4819277108433735
PLUS5_CLOSE,GE1R,p5_close_location,REF,Q3,117,81,0.6923076923076923
PLUS5_CLOSE,GE1R,p5_close_location,REF,Q4,81,56,0.691358024691358
PLUS5_CLOSE,GE1_5R,p5_close_location,DEV,Q1,151,40,0.26490066225165565
PLUS5_CLOSE,GE1_5R,p5_close_location,DEV,Q2,151,59,0.39072847682119205
PLUS5_CLOSE,GE1_5R,p5_close_location,DEV,Q3,151,63,0.41721854304635764
PLUS5_CLOSE,GE1_5R,p5_close_location,DEV,Q4,151,72,0.4768211920529801
PLUS5_CLOSE,GE1_5R,p5_close_location,REF,Q1,88,21,0.23863636363636365
PLUS5_CLOSE,GE1_5R,p5_close_location,REF,Q2,83,28,0.3373493975903614
PLUS5_CLOSE,GE1_5R,p5_close_location,REF,Q3,117,67,0.5726495726495726
PLUS5_CLOSE,GE1_5R,p5_close_location,REF,Q4,81,47,0.5802469135802469
PLUS5_CLOSE,CLEAN1R,p5_close_location,DEV,Q1,151,26,0.17218543046357615
PLUS5_CLOSE,CLEAN1R,p5_close_location,DEV,Q2,151,41,0.271523178807947
PLUS5_CLOSE,CLEAN1R,p5_close_location,DEV,Q3,151,59,0.39072847682119205
PLUS5_CLOSE,CLEAN1R,p5_close_location,DEV,Q4,151,76,0.5033112582781457
PLUS5_CLOSE,CLEAN1R,p5_close_location,REF,Q1,88,19,0.2159090909090909
PLUS5_CLOSE,CLEAN1R,p5_close_location,REF,Q2,83,23,0.27710843373493976
PLUS5_CLOSE,CLEAN1R,p5_close_location,REF,Q3,117,64,0.5470085470085471
PLUS5_CLOSE,CLEAN1R,p5_close_location,REF,Q4,81,36,0.4444444444444444
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q1,151,18,0.11920529801324503
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q2,151,23,0.152317880794702
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q3,151,42,0.2781456953642384
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q4,151,58,0.3841059602649007
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,REF,Q1,88,13,0.14772727272727273
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,REF,Q2,83,16,0.1927710843373494
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,REF,Q3,117,52,0.4444444444444444
PLUS5_CLOSE,CLEAN1_5R,p5_close_location,REF,Q4,81,29,0.35802469135802467
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q1,151,66,0.4370860927152318
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q2,151,85,0.5629139072847682
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q3,151,85,0.5629139072847682
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q4,151,81,0.5364238410596026
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q1,102,41,0.4019607843137255
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q2,105,67,0.638095238095238
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q3,95,51,0.5368421052631579
PLUS5_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q4,67,48,0.7164179104477612
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q1,151,51,0.33774834437086093
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q2,151,62,0.4105960264900662
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q3,151,64,0.423841059602649
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q4,151,57,0.37748344370860926
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q1,102,31,0.30392156862745096
PLUS5_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q2,105,54,0.5142857142857142
