t,period,gt,v1,broad,bull,fund,fund_delta,fund_mean3,fund_z30,fund_pos6,fund_pct90
1743645600000,VAL,BEAR,1,1,1,-0.00007645,-0.00011964,-0.00005584666666666666,-0.12091674968151904,0.16666666666666666,0.25555555555555554
1743649200000,VAL,BEAR,0,1,1,-0.00007645,-0.00011964,-0.00005584666666666666,-0.12091674968151904,0.16666666666666666,0.25555555555555554
1743710400000,VAL,TRANSITION,0,1,0,-0.00011099,-0.000037940000000000006,-0.00008683,-0.36778715096249576,0.16666666666666666,0.13333333333333333
1743714000000,VAL,TRANSITION,1,1,0,-0.00011099,-0.000037940000000000006,-0.00008683,-0.36778715096249576,0.16666666666666666,0.13333333333333333
1743717600000,VAL,TRANSITION,0,1,0,-0.00011099,-0.000037940000000000006,-0.00008683,-0.36778715096249576,0.16666666666666666,0.13333333333333333
1743721200000,VAL,TRANSITION,0,1,0,-0.00033632,-0.00022532999999999999,-0.00017345333333333333,-2.396097910087309,0.16666666666666666,0.022222222222222223
1743750000000,VAL,TRANSITION,1,1,0,-0.00000152,0.00033479999999999995,-0.00014961,0.8624536031770099,0.16666666666666666,0.6666666666666666
1743753600000,VAL,TRANSITION,0,1,0,-0.00000152,0.00033479999999999995,-0.00014961,0.8624536031770099,0.16666666666666666,0.6666666666666666
1743757200000,VAL,TRANSITION,0,1,0,-0.00000152,0.00033479999999999995,-0.00014961,0.8624536031770099,0.16666666666666666,0.6666666666666666
1743775200000,VAL,BULL,1,1,0,-0.00000152,0.00033479999999999995,-0.00014961,0.8624536031770099,0.16666666666666666,0.6666666666666666
1743778800000,VAL,BULL,0,1,0,0.0000056,0.00000712,-0.00011074666666666668,0.9390936796099258,0.16666666666666666,0.6888888888888889
1743782400000,VAL,SIDEWAYS,0,1,0,0.0000056,0.00000712,-0.00011074666666666668,0.9390936796099258,0.16666666666666666,0.6888888888888889
1743786000000,VAL,TRANSITION,0,1,0,0.0000056,0.00000712,-0.00011074666666666668,0.9390936796099258,0.16666666666666666,0.6888888888888889
1743789600000,VAL,TRANSITION,0,1,0,0.0000056,0.00000712,-0.00011074666666666668,0.9390936796099258,0.16666666666666666,0.6888888888888889
1743793200000,VAL,TRANSITION,0,1,0,0.0000056,0.00000712,-0.00011074666666666668,0.9390936796099258,0.16666666666666666,0.6888888888888889
1743843600000,VAL,BEAR,1,0,0,0.00009687,0.000056489999999999996,0.00004761666666666667,1.672098332004975,0.5,0.9222222222222223
1743876000000,VAL,TRANSITION,1,0,0,0.0000206,-0.00007627,0.000052616666666666674,0.9125500488087449,0.6666666666666666,0.7222222222222222
1743883200000,VAL,TRANSITION,1,0,0,0.0000206,-0.00007627,0.000052616666666666674,0.9125500488087449,0.6666666666666666,0.7222222222222222
1743987600000,VAL,BEAR,1,0,1,-0.00000572,0.00004891,0.00001321666666666667,0.5794609559974152,0.5,0.6
1744020000000,VAL,BULL,0,1,1,0.00003966,0.00004538,-0.0000068966666666666644,0.9236586552568739,0.5,0.7666666666666667
1744023600000,VAL,BULL,0,1,1,0.00003966,0.00004538,-0.0000068966666666666644,0.9236586552568739,0.5,0.7666666666666667
1744027200000,VAL,TRANSITION,1,1,0,0.00003966,0.00004538,-0.0000068966666666666644,0.9236586552568739,0.5,0.7666666666666667
1744030800000,VAL,TRANSITION,1,1,0,0.00003966,0.00004538,-0.0000068966666666666644,0.9236586552568739,0.5,0.7666666666666667
1744034400000,VAL,SIDEWAYS,0,1,1,0.00003966,0.00004538,-0.0000068966666666666644,0.9236586552568739,0.5,0.7666666666666667
1744038000000,VAL,SIDEWAYS,0,1,1,-0.00005584,-0.0000955,-0.000007299999999999999,0.08620599353187638,0.3333333333333333,0.3333333333333333
1744056000000,VAL,SIDEWAYS,0,1,1,-0.00005584,-0.0000955,-0.000007299999999999999,0.08620599353187638,0.3333333333333333,0.3333333333333333
1744074000000,VAL,TRANSITION,1,1,0,-0.00011753,-0.00006168999999999999,-0.000044569999999999995,-0.4272138790847191,0.3333333333333333,0.1
1744077600000,VAL,BEAR,0,1,0,-0.00011753,-0.00006168999999999999,-0.000044569999999999995,-0.4272138790847191,0.3333333333333333,0.1
1744081200000,VAL,BEAR,0,1,0,-0.00011753,-0.00006168999999999999,-0.000044569999999999995,-0.4272138790847191,0.3333333333333333,0.1
1744084800000,VAL,BEAR,0,1,0,-0.00011753,-0.00006168999999999999,-0.000044569999999999995,-0.4272138790847191,0.3333333333333333,0.1
1744110000000,VAL,BEAR,1,1,0,-0.00004472,0.00007281,-0.00007269666666666666,0.22330255453385178,0.16666666666666666,0.3888888888888889
1744142400000,VAL,TRANSITION,1,0,1,-0.00023327,-0.00018855,-0.00013184,-1.337057111965813,0.16666666666666666,0.05555555555555555
1744178400000,VAL,TRANSITION,0,1,0,-0.0000809,0.00015236999999999998,-0.00011963,-0.10299736400757942,0.16666666666666666,0.2111111111111111
1744182000000,VAL,TRANSITION,0,1,0,-0.0000809,0.00015236999999999998,-0.00011963,-0.10299736400757942,0.16666666666666666,0.2111111111111111
1744185600000,VAL,BULL,0,1,0,-0.00007831,0.0000025900000000000006,-0.00013082666666666668,-0.20850283538816505,0,0.23333333333333334
1744189200000,VAL,BULL,0,1,0,-0.00007831,0.0000025900000000000006,-0.00013082666666666668,-0.20850283538816505,0,0.23333333333333334
1744210800000,VAL,BULL,0,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744214400000,VAL,BULL,1,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744218000000,VAL,TRANSITION,1,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744221600000,VAL,TRANSITION,0,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744225200000,VAL,BEAR,0,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744228800000,VAL,BEAR,1,1,0,0.00007621,0.00015452,-0.00002766666666666667,1.3224682918915023,0.16666666666666666,0.8666666666666667
1744315200000,VAL,BULL,1,1,0,0.00003456,-0.00006544,0.00007818666666666667,0.709144741364289,0.6666666666666666,0.7555555555555555
1744318800000,VAL,BULL,0,1,0,0.00003456,-0.00006544,0.00007818666666666667,0.709144741364289,0.6666666666666666,0.7555555555555555
1744322400000,VAL,BULL,0,1,0,0.00003456,-0.00006544,0.00007818666666666667,0.709144741364289,0.6666666666666666,0.7555555555555555
1744326000000,VAL,BULL,0,1,0,0.00003456,-0.00006544,0.00007818666666666667,0.709144741364289,0.6666666666666666,0.7555555555555555
1744333200000,VAL,BULL,1,1,0,-0.00006109,-0.00009565,0.000024490000000000004,-0.2935513410988998,0.6666666666666666,0.3
1744336800000,VAL,BULL,0,1,0,-0.00006109,-0.00009565,0.000024490000000000004,-0.2935513410988998,0.6666666666666666,0.3
1744344000000,VAL,BULL,0,1,0,-0.00006109,-0.00009565,0.000024490000000000004,-0.2935513410988998,0.6666666666666666,0.3
1744441200000,VAL,BULL,1,1,0,0.00005911,-0.00004089,0.00006736333333333333,0.8073109831823573,0.8333333333333334,0.8111111111111111
1744462800000,VAL,TRANSITION,1,1,0,-0.00001714,-0.00007625,0.00004732333333333334,0.010272408605625945,0.6666666666666666,0.5333333333333333
1744466400000,VAL,TRANSITION,0,1,0,-0.00001714,-0.00007625,0.00004732333333333334,0.010272408605625945,0.6666666666666666,0.5333333333333333
1744470000000,VAL,SIDEWAYS,0,1,0,0.00002768,0.000044819999999999994,0.00002321666666666667,0.472591302109657,0.6666666666666666,0.7111111111111111
1744534800000,VAL,TRANSITION,1,0,0,0.0001,0.00010335,0.00004144333333333333,1.1148220715972716,0.6666666666666666,1
1744563600000,VAL,TRANSITION,0,1,0,0.00008174,-0.000018260000000000005,0.00005946333333333334,0.869907807390421,0.6666666666666666,0.8666666666666667
1744567200000,VAL,TRANSITION,0,1,0,0.00008174,-0.000018260000000000005,0.00005946333333333334,0.869907807390421,0.6666666666666666,0.8666666666666667
1744588800000,VAL,TRANSITION,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744592400000,VAL,TRANSITION,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744596000000,VAL,TRANSITION,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744599600000,VAL,SIDEWAYS,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744603200000,VAL,TRANSITION,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744606800000,VAL,TRANSITION,0,1,0,0.00009053,0.000008790000000000002,0.00009075666666666668,1.0254220009978616,0.6666666666666666,0.8777777777777778
1744768800000,VAL,SIDEWAYS,1,0,0,-0.00009158,-0.00010982,-0.00006807,-1.013099875973632,0.16666666666666666,0.18888888888888888
1744812000000,VAL,TRANSITION,1,1,0,-0.00003187,0.00005971,-0.00003507,-0.25596921726122857,0.16666666666666666,0.4888888888888889
1744815600000,VAL,TRANSITION,0,1,0,-0.00002327,0.000008599999999999999,-0.00004890666666666666,-0.164150747359789,0.16666666666666666,0.5333333333333333
1744819200000,VAL,TRANSITION,0,1,0,-0.00002327,0.000008599999999999999,-0.00004890666666666666,-0.164150747359789,0.16666666666666666,0.5333333333333333
1744830000000,VAL,SIDEWAYS,0,1,0,-0.00002327,0.000008599999999999999,-0.00004890666666666666,-0.164150747359789,0.16666666666666666,0.5333333333333333
1744837200000,VAL,SIDEWAYS,0,1,0,-0.00002327,0.000008599999999999999,-0.00004890666666666666,-0.164150747359789,0.16666666666666666,0.5333333333333333
1744840800000,VAL,SIDEWAYS,0,1,0,-0.00002327,0.000008599999999999999,-0.00004890666666666666,-0.164150747359789,0.16666666666666666,0.5333333333333333
1744873200000,VAL,TRANSITION,0,1,0,0.0001,0,0.00005891,1.2222463327671629,0.5,1
1744909200000,VAL,SIDEWAYS,0,1,0,0.00001614,-0.00008386,0.00007204666666666666,0.21351291576706594,0.5,0.6555555555555556
1745028000000,VAL,TRANSITION,0,1,0,-0.00005659,-0.000023249999999999996,-0.00003497,-0.9775822911592846,0.5,0.3
1745031600000,VAL,SIDEWAYS,0,1,0,-0.00005659,-0.000023249999999999996,-0.00003497,-0.9775822911592846,0.5,0.3
1745035200000,VAL,TRANSITION,0,1,0,-0.00005659,-0.000023249999999999996,-0.00003497,-0.9775822911592846,0.5,0.3
1745038800000,VAL,TRANSITION,0,1,0,-0.00005659,-0.000023249999999999996,-0.00003497,-0.9775822911592846,0.5,0.3
1745110800000,VAL,TRANSITION,1,0,0,-0.00007971,0.000051000000000000006,-0.00008892,-1.107052194103509,0,0.23333333333333334
1745175600000,VAL,TRANSITION,1,0,0,-0.00013544,0.000034310000000000015,-0.0001283,-1.5504124275644624,0,0.1
1745182800000,VAL,BULL,1,0,0,-0.00013544,0.000034310000000000015,-0.0001283,-1.5504124275644624,0,0.1
1745193600000,VAL,TRANSITION,0,1,0,-0.00019655,-0.00006111000000000002,-0.00016724666666666666,-2.115778087691197,0,0.06666666666666667
1745197200000,VAL,TRANSITION,0,1,0,-0.00019655,-0.00006111000000000002,-0.00016724666666666666,-2.115778087691197,0,0.06666666666666667
1745265600000,VAL,TRANSITION,1,0,0,-0.00010934,0.000045560000000000004,-0.00015359666666666665,-0.8985255792870016,0,0.2
1745283600000,VAL,TRANSITION,0,1,0,-0.00025936,-0.00015002,-0.0001745333333333333,-2.3624692760034884,0,0.03333333333333333
1745287200000,VAL,BULL,0,1,0,-0.00025936,-0.00015002,-0.0001745333333333333,-2.3624692760034884,0,0.03333333333333333
1745290800000,VAL,BULL,0,1,0,-0.00025936,-0.00015002,-0.0001745333333333333,-2.3624692760034884,0,0.03333333333333333
1745326800000,VAL,BULL,0,1,0,0.00003362,0.00029298,-0.00011169333333333332,0.8398666944511851,0.16666666666666666,0.7666666666666667
1745330400000,VAL,BULL,0,1,0,0.00003362,0.00029298,-0.00011169333333333332,0.8398666944511851,0.16666666666666666,0.7666666666666667
1745334000000,VAL,BULL,1,1,0,0.00004549,0.00001187,-0.00006008333333333333,0.9574916539105203,0.3333333333333333,0.8333333333333334
1745337600000,VAL,BULL,0,1,0,0.00004549,0.00001187,-0.00006008333333333333,0.9574916539105203,0.3333333333333333,0.8333333333333334
1745362800000,VAL,TRANSITION,0,1,0,0.0001,0.000054510000000000005,0.000059703333333333335,1.4594302135660482,0.5,1
1745492400000,VAL,BULL,1,0,0,0.0001,0,0.00008712333333333335,1.4671024868835794,0.8333333333333334,1
1745496000000,VAL,BULL,1,0,0,0.0001,0,0.00008712333333333335,1.4671024868835794,0.8333333333333334,1
1745503200000,VAL,TRANSITION,0,1,0,0.0001,0,0.00008712333333333335,1.4671024868835794,0.8333333333333334,1
1745510400000,VAL,SIDEWAYS,0,1,0,0.00005163,-0.000048370000000000006,0.00008387666666666668,0.8998842994749899,0.8333333333333334,0.8222222222222222
1745564400000,VAL,TRANSITION,1,0,0,0.0001,0.000048370000000000006,0.00008387666666666668,1.3097604498398605,0.8333333333333334,1
1745748000000,VAL,SIDEWAYS,1,0,0,-0.00007219,-0.00008544,-0.000045663333333333334,-0.4536434059470312,0.5,0.32222222222222224
1745816400000,VAL,TRANSITION,1,1,0,-0.000023,-0.00008277,-0.000011806666666666665,0.0586308050361122,0.3333333333333333,0.5
1745820000000,VAL,BEAR,0,1,0,-0.000023,-0.00008277,-0.000011806666666666665,0.0586308050361122,0.3333333333333333,0.5
1745823600000,VAL,TRANSITION,0,1,0,-0.000023,-0.00008277,-0.000011806666666666665,0.0586308050361122,0.3333333333333333,0.5
1745827200000,VAL,BEAR,0,1,0,0.00005514,0.00007814,0.00003063666666666667,0.8416698735663516,0.5,0.7888888888888889
1745874000000,VAL,TRANSITION,1,0,0,-0.00010338,-0.00015852,-0.000023746666666666667,-0.7653839558276029,0.5,0.2
1746032400000,VAL,BULL,1,1,0,-0.0001511,-0.00009268999999999998,-0.00009055,-1.3364278716498565,0.16666666666666666,0.08888888888888889
1746036000000,VAL,BULL,0,1,0,-0.0001511,-0.00009268999999999998,-0.00009055,-1.3364278716498565,0.16666666666666666,0.08888888888888889
1746039600000,VAL,BULL,0,1,0,-0.0001511,-0.00009268999999999998,-0.00009055,-1.3364278716498565,0.16666666666666666,0.08888888888888889
1746043200000,VAL,TRANSITION,0,1,0,-0.0001511,-0.00009268999999999998,-0.00009055,-1.3364278716498565,0.16666666666666666,0.08888888888888889
1746046800000,VAL,BULL,0,1,0,-0.0001511,-0.00009268999999999998,-0.00009055,-1.3364278716498565,0.16666666666666666,0.08888888888888889
1746054000000,VAL,TRANSITION,0,1,0,0.00004946,0.00020056,-0.000053349999999999996,0.7018369495696076,0.3333333333333333,0.7666666666666667
1746183600000,VAL,TRANSITION,1,0,0,-0.00005683,-0.00008173,-0.000008776666666666668,-0.8231274676068363,0.6666666666666666,0.32222222222222224
1746187200000,VAL,TRANSITION,1,0,0,-0.00005683,-0.00008173,-0.000008776666666666668,-0.8231274676068363,0.6666666666666666,0.32222222222222224
1746421200000,VAL,TRANSITION,1,1,0,-0.00006756,0.00005395,-0.00007681666666666666,-0.5321824595760237,0,0.26666666666666666
1746428400000,VAL,TRANSITION,0,1,0,0.00001617,0.00008373,-0.000057633333333333336,0.8158375416818675,0.16666666666666666,0.6444444444444445
1746554400000,VAL,TRANSITION,1,0,0,-0.00002434,0.00002112,-0.000001916666666666668,0.16569914266214317,0.3333333333333333,0.5
1746576000000,VAL,TRANSITION,1,1,0,0.00008971,0.00011405000000000001,0.000006636666666666668,1.8023722258291657,0.5,0.8666666666666667
1746579600000,VAL,TRANSITION,0,1,0,0.00008971,0.00011405000000000001,0.000006636666666666668,1.8023722258291657,0.5,0.8666666666666667
1746662400000,VAL,BULL,1,0,0,0.00002457,-0.00004230999999999999,0.00004152666666666667,0.7457401451196233,0.6666666666666666,0.6555555555555556
1746673200000,VAL,BULL,0,1,0,0.00002457,-0.00004230999999999999,0.00004152666666666667,0.7457401451196233,0.6666666666666666,0.6555555555555556
1746694800000,VAL,BULL,1,1,0,0.00005832,0.000033749999999999994,0.00004992333333333333,1.2286034190109154,0.8333333333333334,0.7666666666666667
1746698400000,VAL,BULL,0,1,0,0.00005832,0.000033749999999999994,0.00004992333333333333,1.2286034190109154,0.8333333333333334,0.7666666666666667
1746716400000,VAL,TRANSITION,0,1,0,0.00005832,0.000033749999999999994,0.00004992333333333333,1.2286034190109154,0.8333333333333334,0.7666666666666667
1746720000000,VAL,TRANSITION,0,1,0,0.0000964,0.00003808,0.00005976333333333333,1.6358258776915457,1,0.8777777777777778
1746777600000,VAL,BULL,0,1,0,0.0001,0,0.0000988,1.4812693172694829,1,1
1746781200000,VAL,BULL,0,1,0,0.0001,0,0.0000988,1.4812693172694829,1,1
1746784800000,VAL,TRANSITION,1,1,0,0.0001,0,0.0000988,1.4812693172694829,1,1
1746788400000,VAL,SIDEWAYS,0,1,1,0.0001,0,0.0000988,1.4812693172694829,1,1
1746792000000,VAL,SIDEWAYS,1,1,1,0.0001,0,0.0000988,1.4812693172694829,1,1
1746795600000,VAL,SIDEWAYS,0,1,0,0.0001,0,0.0000988,1.4812693172694829,1,1
1746820800000,VAL,TRANSITION,0,1,0,0.0001,0,0.0001,1.3997214719506175,1,1
1746918000000,VAL,BEAR,0,1,0,0.0001,0,0.0001,1.121707456150992,1,1
1746921600000,VAL,BEAR,1,1,0,0.0001,0,0.0001,1.121707456150992,1,1
1746961200000,VAL,TRANSITION,1,0,0,0.0001,0,0.0001,1.1068649925073173,1,1
1746982800000,VAL,TRANSITION,1,0,0,0.00005117,-0.000048830000000000005,0.00008372333333333333,0.4346612985004698,1,0.6777777777777778
1747054800000,VAL,BEAR,0,1,0,0.00006886,0.00003315,0.00005191333333333334,0.6156238188611189,1,0.7666666666666667
1747087200000,VAL,TRANSITION,0,1,0,0.0001,0.000031140000000000003,0.00006819,0.9671239887114422,1,1
1747090800000,VAL,TRANSITION,0,1,0,0.00008216,-0.000017840000000000005,0.00008367333333333334,0.6808622277694426,1,0.7666666666666667
1747119600000,VAL,BULL,0,1,0,0.00008216,-0.000017840000000000005,0.00008367333333333334,0.6808622277694426,1,0.7666666666666667
1747123200000,VAL,BULL,1,1,0,0.0001,0.000017840000000000005,0.00009405333333333334,0.8776831788154611,1,1
1747126800000,VAL,BULL,1,1,0,0.0001,0.000017840000000000005,0.00009405333333333334,0.8776831788154611,1,1
1747130400000,VAL,BULL,0,1,0,0.0001,0.000017840000000000005,0.00009405333333333334,0.8776831788154611,1,1
1747134000000,VAL,BULL,0,1,0,0.0001,0.000017840000000000005,0.00009405333333333334,0.8776831788154611,1,1
1747159200000,VAL,TRANSITION,1,1,0,0.00004667,-0.000053330000000000006,0.00007627666666666667,0.033274693588254405,1,0.6444444444444445
1747162800000,VAL,TRANSITION,0,1,0,0.00004667,-0.000053330000000000006,0.00007627666666666667,0.033274693588254405,1,0.6444444444444445
1747166400000,VAL,TRANSITION,1,1,0,0.00004667,-0.000053330000000000006,0.00007627666666666667,0.033274693588254405,1,0.6444444444444445
1747245600000,VAL,TRANSITION,1,0,0,0.00002295,-0.00007705,0.00007431666666666667,-0.646590252778995,1,0.5555555555555556
1747256400000,VAL,BEAR,1,0,0,0.00002295,-0.00007705,0.00007431666666666667,-0.646590252778995,1,0.5555555555555556
1747324800000,VAL,TRANSITION,1,1,0,0.00003324,0.000024,0.0000066033333333333325,-0.6997919340823081,0.8333333333333334,0.5888888888888889
1747328400000,VAL,TRANSITION,0,1,0,0.00003324,0.000024,0.0000066033333333333325,-0.6997919340823081,0.8333333333333334,0.5888888888888889
1747357200000,VAL,SIDEWAYS,1,1,0,-0.00001229,-0.00004553,0.000010063333333333334,-1.6297370184401372,0.6666666666666666,0.4222222222222222
1747360800000,VAL,SIDEWAYS,0,1,0,-0.00001229,-0.00004553,0.000010063333333333334,-1.6297370184401372,0.6666666666666666,0.4222222222222222
1747364400000,VAL,SIDEWAYS,0,1,0,-0.00001229,-0.00004553,0.000010063333333333334,-1.6297370184401372,0.6666666666666666,0.4222222222222222
1747450800000,VAL,SIDEWAYS,1,0,0,-0.00004807,-0.00003769,0.000008793333333333331,-2.475077037941286,0.5,0.2777777777777778
1747461600000,VAL,TRANSITION,1,1,0,-0.00004807,-0.00003769,0.000008793333333333331,-2.475077037941286,0.5,0.2777777777777778
1747512000000,VAL,SIDEWAYS,1,0,0,0.00001111,-0.000023639999999999997,-7.36666666666667e-7,-1.0668447868575472,0.5,0.4888888888888889
1747551600000,VAL,TRANSITION,1,0,0,0.00007853,0.00005832999999999999,0.00003661333333333333,0.4244246525495235,0.6666666666666666,0.7555555555555555
1747580400000,VAL,BEAR,1,1,0,0.00005057,-0.000027959999999999997,0.000049766666666666666,-0.16427688706303312,0.8333333333333334,0.6444444444444445
1747584000000,VAL,BEAR,0,1,0,0.00005057,-0.000027959999999999997,0.000049766666666666666,-0.16427688706303312,0.8333333333333334,0.6444444444444445
1747609200000,VAL,BEAR,0,1,0,-0.00001197,-0.00006254,0.00003904333333333333,-1.452324257377338,0.8333333333333334,0.3888888888888889
1747663200000,VAL,TRANSITION,1,0,0,-0.00013744,-0.00012547,-0.000032946666666666674,-3.2655195966855386,0.6666666666666666,0.07777777777777778
1747670400000,VAL,SIDEWAYS,1,1,0,-0.00010509,0.000032350000000000014,-0.00008483333333333334,-2.348896368277176,0.5,0.13333333333333333
1747674000000,VAL,TRANSITION,0,1,0,-0.00010509,0.000032350000000000014,-0.00008483333333333334,-2.348896368277176,0.5,0.13333333333333333
1747706400000,VAL,BEAR,0,1,0,0.00007217,0.00017726,-0.00005678666666666668,0.5541941219289581,0.5,0.7444444444444445
1747760400000,VAL,SIDEWAYS,1,0,0,-0.00002235,-0.00012235000000000002,0.00004994,-0.9358033102298776,0.3333333333333333,0.34444444444444444
1747836000000,VAL,SIDEWAYS,1,1,0,0.0000958,0.000026789999999999993,0.000047486666666666674,1.0495970894257916,0.6666666666666666,0.7888888888888889
1747843200000,VAL,TRANSITION,0,1,0,0.00009897,0.0000031699999999999984,0.00008792666666666665,1.0567726503170916,0.8333333333333334,0.8
1747864800000,VAL,BULL,0,1,0,0.00009897,0.0000031699999999999984,0.00008792666666666665,1.0567726503170916,0.8333333333333334,0.8
1747872000000,VAL,BULL,1,1,0,0.00007607,-0.0000229,0.00009027999999999998,0.6525450179843565,0.8333333333333334,0.7111111111111111
1747875600000,VAL,BULL,0,1,0,0.00007607,-0.0000229,0.00009027999999999998,0.6525450179843565,0.8333333333333334,0.7111111111111111
1747879200000,VAL,BULL,0,1,0,0.00007607,-0.0000229,0.00009027999999999998,0.6525450179843565,0.8333333333333334,0.7111111111111111
1747882800000,VAL,TRANSITION,0,1,0,0.00007607,-0.0000229,0.00009027999999999998,0.6525450179843565,0.8333333333333334,0.7111111111111111
1747962000000,VAL,TRANSITION,1,1,0,0.0001,0,0.0001,0.9956908888985169,1,1
1747965600000,VAL,TRANSITION,0,1,0,0.0001,0,0.0001,0.9956908888985169,1,1
1747969200000,VAL,TRANSITION,0,1,0,0.0001,0,0.0001,0.9956908888985169,1,1
1747990800000,VAL,BEAR,0,1,0,0.0001,0,0.0001,0.9956908888985169,1,1
1747994400000,VAL,BEAR,0,1,0,0.0001,0,0.0001,0.9956908888985169,1,1
1748012400000,VAL,BEAR,0,1,1,0.0001,0,0.0001,0.9956908888985169,1,1
1748016000000,VAL,BEAR,0,1,1,0.0001,0,0.0001,0.9523235151083345,1,1
1748059200000,VAL,SIDEWAYS,1,0,0,0.0001,0,0.0001,0.9523235151083342,1,1
1748080800000,VAL,SIDEWAYS,1,0,0,-0.00002064,-0.00012064000000000001,0.000059786666666666675,-0.8874442584010797,0.8333333333333334,0.3
1748145600000,VAL,TRANSITION,1,0,0,0.00006352,0.00005089,0.000018503333333333333,0.40590118960680577,0.8333333333333334,0.6222222222222222
1748210400000,VAL,TRANSITION,1,1,0,-0.00003651,0.0000017000000000000007,-0.0000037333333333333337,-1.0824828543667504,0.5,0.26666666666666666
1748214000000,VAL,TRANSITION,1,1,0,-0.0000099,0.00002661,-0.000028206666666666665,-0.6767580371163479,0.3333333333333333,0.36666666666666664
1748217600000,VAL,SIDEWAYS,1,1,0,-0.0000099,0.00002661,-0.000028206666666666665,-0.6767580371163479,0.3333333333333333,0.36666666666666664
1748221200000,VAL,SIDEWAYS,0,1,0,-0.0000099,0.00002661,-0.000028206666666666665,-0.6767580371163479,0.3333333333333333,0.36666666666666664
1748336400000,VAL,TRANSITION,1,0,0,-0.00002909,0.000059680000000000005,-0.000010333333333333333,-0.8961247158321821,0.3333333333333333,0.25555555555555554
1748476800000,VAL,TRANSITION,1,0,0,-0.00008565,0.000053260000000000015,-0.00008406,-1.3996453492678531,0.3333333333333333,0.1111111111111111
1748484000000,VAL,BEAR,1,1,0,-0.00008565,0.000053260000000000015,-0.00008406,-1.3996453492678531,0.3333333333333333,0.1111111111111111
1748577600000,VAL,BEAR,1,1,0,-0.00001093,0.000019740000000000004,0.000012623333333333332,-0.6113116002408073,0.16666666666666666,0.3333333333333333
1748581200000,VAL,BEAR,0,1,0,-0.00001093,0.000019740000000000004,0.000012623333333333332,-0.6113116002408073,0.16666666666666666,0.3333333333333333
1748793600000,VAL,SIDEWAYS,0,1,0,-0.00004325,0.00003679999999999999,-0.00006187666666666667,-0.6596512234322122,0.3333333333333333,0.18888888888888888
1748797200000,VAL,SIDEWAYS,0,1,0,-0.00004325,0.00003679999999999999,-0.00006187666666666667,-0.6596512234322122,0.3333333333333333,0.18888888888888888
1748883600000,VAL,BULL,1,0,0,-0.00000375,-0.00004962,0.00002871,0.008884345245117406,0.3333333333333333,0.35555555555555557
1748905200000,VAL,TRANSITION,0,1,0,0.00004371,0.00004746,0.00002861,0.8189810325343286,0.5,0.5222222222222223
1748908800000,VAL,SIDEWAYS,1,1,0,0.00004371,0.00004746,0.00002861,0.8189810325343286,0.5,0.5222222222222223
1748912400000,VAL,TRANSITION,1,1,0,0.00004371,0.00004746,0.00002861,0.8189810325343286,0.5,0.5222222222222223
1749168000000,VAL,BULL,1,0,1,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749171600000,VAL,BULL,1,0,1,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749175200000,VAL,TRANSITION,1,1,0,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749178800000,VAL,TRANSITION,1,1,0,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749182400000,VAL,TRANSITION,0,1,0,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749186000000,VAL,TRANSITION,0,1,0,-0.00006476,-0.000058719999999999993,-0.000011760000000000001,-1.043362193877044,0.6666666666666666,0.08888888888888889
1749265200000,VAL,TRANSITION,1,0,0,0.00006211,0.00007595,-0.00002186666666666667,1.2889163560267642,0.3333333333333333,0.6111111111111112
1749276000000,VAL,SIDEWAYS,1,1,0,0.00006211,0.00007595,-0.00002186666666666667,1.2889163560267642,0.3333333333333333,0.6111111111111112
1749279600000,VAL,TRANSITION,0,1,0,0.000013,-0.00004911,0.000020423333333333335,0.40063154057063793,0.3333333333333333,0.3888888888888889
