t,period,gt,v1,broad,bull,prem,prem_m8,prem_max8,prem_max24,prem_z24,prem_delta4,prem_pct720,prem_range
1709902800000,DEV,TRANSITION,0,1,0,0.00062173,0.00092975875,0.0010785,0.00144683,-2.031183817594209,-0.00025464,0.3013888888888889,0.0018328799999999998
1709906400000,DEV,TRANSITION,0,1,0,0.00196218,0.00104021875,0.00196218,0.00196218,3.2935549693441315,0.0010112699999999999,0.9805555555555555,0.0026345599999999998
1709924400000,DEV,TRANSITION,0,1,1,0.00115729,0.00109232875,0.00196218,0.00196218,0.28750254825696253,0.0007042400000000001,0.7958333333333333,0.00221411
1709949600000,DEV,SIDEWAYS,1,0,0,0.0008149,0.00095678125,0.00144689,0.00196218,-0.6065031860994623,-0.000013560000000000026,0.4986111111111111,0.00146373
1709960400000,DEV,TRANSITION,1,1,0,0.0008344,0.00078642,0.00103408,0.00196218,-0.43339822285940555,0.00019846000000000002,0.5194444444444445,0.00110203
1709964000000,DEV,BEAR,0,1,0,0.00078508,0.0007809974999999998,0.00103408,0.00196218,-0.5511554022035224,-0.000029820000000000063,0.44583333333333336,0.0013870199999999999
1710133200000,DEV,BULL,0,1,0,0.00091592,0.00089611625,0.00110344,0.00141705,-0.2147686338486566,-0.00018712999999999998,0.5694444444444444,0.00107448
1710136800000,DEV,BULL,1,1,0,0.00159613,0.00100375375,0.00159613,0.00159613,2.7592621493210663,0.0007287900000000001,0.95,0.0011426
1710140400000,DEV,SIDEWAYS,1,1,0,0.00252337,0.0012355075,0.00252337,0.00252337,3.909394375374196,0.0017159200000000001,0.9930555555555556,0.00310555
1710144000000,DEV,SIDEWAYS,0,1,0,0.00224707,0.00137846125,0.00252337,0.00252337,2.644608523657106,0.0012797099999999999,0.9875,0.00298914
1710147600000,DEV,TRANSITION,0,1,0,0.00224005,0.00152058625,0.00252337,0.00252337,2.241240419746106,0.00132413,0.9861111111111112,0.00130078
1710151200000,DEV,SIDEWAYS,0,1,0,0.00136496,0.0015827887500000002,0.00252337,0.00252337,0.49748044507166833,-0.00023117000000000016,0.875,0.00162679
1710208800000,DEV,SIDEWAYS,0,1,0,0.00131759,0.0012112975,0.00141692,0.00252337,0.0027308943041059073,0.0002431899999999999,0.8486111111111111,0.0029341000000000002
1710216000000,DEV,BEAR,1,1,0,0.00146722,0.00121791375,0.00146722,0.00252337,0.27646519042571194,0.00034832000000000005,0.9138888888888889,0.00213554
1710219600000,DEV,BEAR,1,1,0,0.0012695,0.00123729625,0.00146722,0.00252337,-0.2059721317569859,0.00001774000000000003,0.8208333333333333,0.0014306
1710273600000,DEV,TRANSITION,0,1,0,0.00129521,0.0011562675,0.00143062,0.00146722,0.656884274242049,-0.0001354100000000001,0.8305555555555556,0.00192297
1710327600000,DEV,BULL,0,1,0,0.00102923,0.0012333675000000001,0.00159419,0.00159419,-0.6921700419297867,0.00012551999999999995,0.6180555555555556,0.00136993
1710345600000,DEV,BULL,1,1,0,0.0016004,0.00140035875,0.00248165,0.00248165,1.0794837943794056,0.0007956300000000001,0.9444444444444444,0.00313103
1710349200000,DEV,BULL,0,1,0,0.00069996,0.0012885799999999999,0.00248165,0.00248165,-1.5073191855827655,-0.0006228000000000001,0.19305555555555556,0.0026284200000000002
1710352800000,DEV,TRANSITION,0,1,0,0.00085776,0.0012220324999999998,0.00248165,0.00248165,-0.9948658916161448,-0.0016238900000000002,0.425,0.00167776
1710363600000,DEV,TRANSITION,1,1,0,0.0009512,0.00121331625,0.00248165,0.00248165,-0.653887276286987,0.00025124,0.5430555555555555,0.00199686
1710374400000,DEV,TRANSITION,0,1,0,0.00107397,0.00094951375,0.00112052,0.00248165,-0.2662582517172559,-0.00004655000000000002,0.6472222222222223,0.00278226
1710406800000,DEV,TRANSITION,0,1,0,0.00140636,0.00109205625,0.00140636,0.00248165,0.7886816290448186,0.000047570000000000034,0.8819444444444444,0.00262068
1710414000000,DEV,TRANSITION,0,1,0,0.00130458,0.0011499725,0.00140636,0.00248165,0.5412616735422439,0.00047305000000000003,0.8194444444444444,0.00419967
1710417600000,DEV,TRANSITION,0,1,0,0.00102342,0.0011048575,0.00140636,0.00248165,-0.2438709025259288,0.00016098999999999996,0.5944444444444444,0.0024247799999999996
1710450000000,DEV,BULL,0,1,0,0.00131857,0.0011351525000000001,0.00191045,0.00191045,0.8706343525053304,0.00021648000000000001,0.8263888888888888,0.00193071
1710453600000,DEV,TRANSITION,1,1,0,0.00128873,0.00118528625,0.00191045,0.00191045,0.7031630504664761,-0.0006217199999999999,0.8055555555555556,0.00319214
1710457200000,DEV,SIDEWAYS,0,1,0,0.00142495,0.0012810875,0.00191045,0.00191045,1.0996927192039323,0.000020869999999999873,0.8916666666666667,0.0019530800000000003
1710460800000,DEV,TRANSITION,1,1,0,0.00095306,0.0012918987500000001,0.00191045,0.00191045,-0.5324420740703034,0.000019800000000000048,0.525,0.0035985599999999998
1710464400000,DEV,TRANSITION,0,1,0,0.00094212,0.0012719024999999998,0.00191045,0.00191045,-0.6014205901546832,-0.00037645000000000007,0.5069444444444444,0.00491726
1710468000000,DEV,SIDEWAYS,0,1,1,0.00151895,0.001222965,0.00151895,0.00191045,1.3165466112414865,0.00023021999999999995,0.9277777777777778,0.00504235
1710504000000,DEV,BULL,0,1,1,0.00057654,0.0006811075,0.00119907,0.00191045,-0.9443570096457142,-0.00022713000000000008,0.08055555555555556,0.00221107
1710507600000,DEV,SIDEWAYS,1,1,0,0.00104212,0.00083495,0.00119907,0.00191045,0.19028794025162846,0.0003990399999999999,0.6041666666666666,0.0033920300000000003
1710511200000,DEV,TRANSITION,0,1,0,0.00019931,0.0007354887499999999,0.00119907,0.00191045,-1.6781084757644154,-0.00063743,0.006944444444444444,0.0034912000000000003
1710514800000,DEV,TRANSITION,0,1,0,0.00075126,0.00075647375,0.00119907,0.00191045,-0.43028998321830114,-0.00044781,0.2388888888888889,0.00196572
1710518400000,DEV,TRANSITION,0,1,0,0.00079393,0.00075525625,0.00119907,0.00191045,-0.3250422158252225,0.00021739000000000003,0.2861111111111111,0.0024386300000000002
1710525600000,DEV,SIDEWAYS,0,1,0,0.00075394,0.0007435837500000001,0.00119907,0.00151895,-0.29419346543882313,0.0005546300000000001,0.24722222222222223,0.0024844299999999997
1710550800000,DEV,BULL,0,1,0,0.0009937,0.00100132375,0.00157556,0.00157556,0.4313904521352818,0.00036370999999999994,0.5569444444444445,0.0022704400000000003
1710558000000,DEV,TRANSITION,0,1,0,0.00071573,0.0010459537500000001,0.00157556,0.00157556,-0.2097478590433424,-0.00057907,0.1763888888888889,0.00222614
1710561600000,DEV,TRANSITION,0,1,0,0.00093342,0.0009656862500000001,0.0012948,0.00157556,0.34586770057897326,-0.00032637,0.48194444444444445,0.00223931
1710565200000,DEV,TRANSITION,1,1,0,0.0009696,0.0010081375,0.0012948,0.00157556,0.38443931755423727,-0.00002409999999999988,0.5277777777777778,0.00234659
1710568800000,DEV,TRANSITION,0,1,0,0.00046081,0.00094545125,0.0012948,0.00157556,-1.2697828186930569,-0.00047495,0.03333333333333333,0.00266723
1710572400000,DEV,TRANSITION,0,1,0,0.00016752,0.00080454125,0.00125979,0.00157556,-2.02748085497691,-0.00054821,0.006944444444444444,0.0017772900000000002
1710583200000,DEV,BEAR,0,1,0,0.00059027,0.00063104625,0.0009696,0.00157556,-0.6367120755125184,0.00012946000000000008,0.08888888888888889,0.0029385799999999997
1710637200000,DEV,TRANSITION,1,1,0,0.00057012,0.0007716549999999999,0.00118495,0.00118495,-0.7804955942840599,-0.00008772000000000001,0.075,0.00220084
1710640800000,DEV,TRANSITION,1,1,0,0.00065258,0.00072152125,0.00118495,0.00118495,-0.3638141075584735,0.00011378000000000007,0.13194444444444445,0.00199685
1710644400000,DEV,TRANSITION,0,1,0,0.00057947,0.0007155625,0.00118495,0.00118495,-0.6630084059885313,-0.00034685999999999994,0.08472222222222223,0.00173428
1710662400000,DEV,TRANSITION,0,1,0,0.00048115,0.00043596250000000003,0.00092365,0.00118495,-0.6561108330321304,0.00051866,0.044444444444444446,0.0065648899999999994
1710669600000,DEV,TRANSITION,1,1,0,0.00101635,0.00053249875,0.00101635,0.00118495,1.0545400417882629,0.00101635,0.575,0.00239097
1710673200000,DEV,BULL,0,1,0,0.00107545,0.00059449625,0.00107545,0.00118495,1.1630313028617834,0.0007572099999999999,0.6263888888888889,0.00213206
1710680400000,DEV,TRANSITION,1,1,0,0.00079563,0.00073358875,0.00120325,0.00120325,0.18165890061645787,-0.00018301000000000005,0.2916666666666667,0.00204556
1710712800000,DEV,SIDEWAYS,0,1,0,0.00125345,0.000828995,0.00125345,0.00125345,1.513727886376591,0.0004878999999999999,0.775,0.0032346899999999997
1710716400000,DEV,TRANSITION,0,1,0,0.00051242,0.00077976375,0.00125345,0.00125345,-0.6829297884520694,-0.00007493000000000007,0.05,0.0021795
1710734400000,DEV,TRANSITION,0,1,0,0.00073859,0.00099525125,0.00125345,0.00125345,-0.3117681103206728,-0.00043221000000000004,0.21388888888888888,0.00142605
1710738000000,DEV,TRANSITION,0,1,0,0.00064131,0.000950545,0.00125345,0.00125345,-0.5945256239654939,-0.00035015000000000003,0.12638888888888888,0.00171364
1710756000000,DEV,BEAR,0,1,0,0.00084673,0.000702275,0.00108867,0.00125345,0.0501221406866734,0.00017358,0.37222222222222223,0.0023709
1710759600000,DEV,BEAR,0,1,0,0.00051704,0.0006308212499999999,0.00084673,0.00125345,-1.2238982572428714,0.00003482999999999996,0.05555555555555555,0.00140782
1710763200000,DEV,BEAR,0,1,0,0.00100056,0.0006635675000000001,0.00100056,0.00125345,0.8583956762035019,0.00057131,0.5527777777777778,0.0016561
1710795600000,DEV,BEAR,0,1,0,0.00054558,0.0007724112500000001,0.00127991,0.00127991,-0.8404300948987699,0.00007598000000000007,0.07361111111111111,0.0019143099999999998
1710831600000,DEV,TRANSITION,1,0,0,0.0003332,0.00075663625,0.00136078,0.00137335,-1.4030586045184323,-0.00041386,0.020833333333333332,0.004244319999999999
1710849600000,DEV,TRANSITION,0,1,1,0.000545,0.0006641675000000001,0.00112827,0.00137335,-0.7161110316714532,-0.00028266,0.075,0.00542939
1710853200000,DEV,TRANSITION,0,1,0,0.00052122,0.0006590387500000001,0.00112827,0.00137335,-0.8398621370508729,-0.00008477000000000007,0.06388888888888888,0.0024723099999999997
1710856800000,DEV,TRANSITION,0,1,1,0.00046932,0.0005766699999999999,0.00082766,0.00137335,-0.947360259540416,-0.00019772000000000002,0.043055555555555555,0.0020940299999999998
1710860400000,DEV,BEAR,0,1,0,0.00010581,0.0005482462499999999,0.00082766,0.00137335,-2.0177672684106165,-0.00053812,0.009722222222222222,0.0033798
1710871200000,DEV,BEAR,0,1,0,0.00102493,0.00063093,0.00102493,0.00137335,0.9228836917963159,0.00055561,0.5708333333333333,0.00202427
1710892800000,DEV,TRANSITION,1,0,1,0.00018676,0.0005995237500000001,0.00102493,0.00136078,-1.5394250806845056,-0.00067009,0.013888888888888888,0.0069381899999999995
1710900000000,DEV,TRANSITION,0,1,1,0.0006063,0.0005832049999999999,0.00107375,0.00112827,-0.07805679782359566,-0.00005947999999999999,0.11666666666666667,0.0027386100000000003
1710918000000,DEV,TRANSITION,1,1,0,0.00035397,0.0006608600000000001,0.00107375,0.00107375,-1.0698321686731966,-0.0006240800000000001,0.027777777777777776,0.00206769
1710921600000,DEV,BULL,0,1,1,0.00112543,0.0007781937500000001,0.00112543,0.00112543,1.721303799932354,0.00030252999999999996,0.6694444444444444,0.00243246
1710925200000,DEV,TRANSITION,0,1,1,0.00099934,0.0007688925000000001,0.00112543,0.00112543,1.172417217917852,0.0004323500000000001,0.5430555555555555,0.0013912100000000001
1710928800000,DEV,BULL,0,1,0,0.0008152,0.0007950049999999999,0.00112543,0.00112543,0.5051305720084166,0.00011704,0.33194444444444443,0.00128296
1710936000000,DEV,BULL,0,1,0,0.00041192,0.0007261374999999999,0.00112543,0.00112543,-0.8866005074225651,-0.0007135099999999999,0.034722222222222224,0.0044189799999999994
1710943200000,DEV,BULL,1,1,0,0.00029923,0.00067407875,0.00112543,0.00112543,-1.2240833699839568,-0.0005159699999999999,0.016666666666666666,0.00132344
1710957600000,DEV,BULL,1,1,0,0.0007497,0.0006419875000000001,0.00095904,0.00112543,0.2850821127466321,0.00045046999999999996,0.24027777777777778,0.00304428
1710961200000,DEV,BULL,0,1,0,0.0007112,0.00062612625,0.00095904,0.00112543,0.10193905443659923,-0.000013919999999999948,0.18611111111111112,0.00301358
1710964800000,DEV,TRANSITION,0,1,0,0.00017795,0.0005968799999999999,0.00095904,0.00112543,-1.7105723796556216,-0.00078109,0.013888888888888888,0.00250036
1710968400000,DEV,TRANSITION,1,1,0,0.00042065,0.0005807799999999999,0.00095904,0.00112543,-0.7871664946936839,-0.0001827,0.03888888888888889,0.00184054
1710975600000,DEV,TRANSITION,0,1,0,0.0008813,0.0007006249999999999,0.00110181,0.00112543,0.6774878616935399,0.00017009999999999996,0.4222222222222222,0.00192978
1711083600000,DEV,BEAR,0,1,0,0.00071402,0.0006898387500000001,0.00092582,0.00102592,0.19790120354176038,0.00003519999999999999,0.20277777777777778,0.00263994
1711087200000,DEV,BEAR,0,1,0,0.00099245,0.000730455,0.00099245,0.00102592,1.568568613905007,0.00030712999999999997,0.5444444444444444,0.00148489
1711152000000,DEV,TRANSITION,0,1,0,0.00090004,0.000761105,0.0010958,0.0010958,0.7507533322681,-0.00019576000000000012,0.44166666666666665,0.00173559
1711155600000,DEV,SIDEWAYS,0,1,0,0.00050792,0.0007263875000000002,0.0010958,0.0010958,-1.1401498626218396,-0.00038681,0.075,0.0016695800000000002
1711159200000,DEV,SIDEWAYS,0,1,0,0.00057103,0.00073413,0.0010958,0.0010958,-0.8002292953113048,-0.00020308000000000001,0.1125,0.00141699
1711177200000,DEV,SIDEWAYS,0,1,0,0.00080283,0.00062995,0.00090004,0.0010958,0.4634598243982181,0.00020693000000000003,0.325,0.00153911
1711180800000,DEV,SIDEWAYS,0,1,0,0.00083279,0.0006215437499999999,0.00083279,0.0010958,0.652980245567727,0.00010581000000000002,0.3611111111111111,0.00176387
1711263600000,DEV,TRANSITION,1,0,0,0.00078591,0.00069580125,0.00083855,0.00097718,0.78682992626295,0.00029669000000000006,0.3055555555555556,0.00114997
1711267200000,DEV,TRANSITION,1,0,0,0.00095508,0.0007395837499999999,0.00095508,0.00097718,1.6941612661820697,0.00022886999999999994,0.5125,0.00225065
1711310400000,DEV,BULL,1,1,0,0.00078652,0.0008149612500000001,0.00106171,0.00106171,0.4825326747269669,-0.000020020000000000042,0.30416666666666664,0.00131444
1711314000000,DEV,TRANSITION,0,1,0,0.00063966,0.0008042887499999999,0.00106171,0.00106171,-0.4055137685258505,-0.00013955,0.16527777777777777,0.00173635
1711317600000,DEV,TRANSITION,1,1,0,0.00048897,0.00079433875,0.00106171,0.00106171,-1.341956284207175,-0.00057274,0.07361111111111111,0.0014125
1711321200000,DEV,TRANSITION,0,1,0,0.0009079,0.00080350125,0.00106171,0.00106171,1.1119323786453839,-0.00004960000000000001,0.45555555555555555,0.0016007
1711378800000,DEV,TRANSITION,0,1,0,0.00062899,0.000835065,0.00116685,0.00116685,-0.924248913978077,-0.0002106800000000001,0.15833333333333333,0.00209069
1711382400000,DEV,TRANSITION,0,1,0,0.00070079,0.0008329300000000001,0.00116685,0.00116685,-0.49291137080399694,-0.0003576600000000001,0.2125,0.00162644
1711425600000,DEV,SIDEWAYS,1,1,0,0.00044684,0.00084040625,0.00105276,0.00116685,-2.0721951549955575,-0.0005834799999999999,0.05,0.00128902
1711429200000,DEV,TRANSITION,0,1,0,0.00083519,0.00082201375,0.00105276,0.00116685,0.021428777403215395,-0.00014466999999999995,0.3680555555555556,0.0015222
1711432800000,DEV,TRANSITION,1,1,0,0.00062586,0.00076865125,0.00103032,0.00116685,-1.1083608668876193,0.000010710000000000038,0.1597222222222222,0.00108489
1711436400000,DEV,BEAR,0,1,0,0.00080256,0.0007487325,0.00103032,0.00116685,-0.15040519259465537,0.00014848,0.3277777777777778,0.00128442
1711483200000,DEV,TRANSITION,1,0,0,0.00114475,0.0008748725,0.00123884,0.00123884,1.2235692300626992,-0.00009409000000000002,0.6861111111111111,0.0014272500000000001
1711490400000,DEV,TRANSITION,1,1,0,0.00095738,0.0009156825,0.00123884,0.00123884,0.5263524479790326,0.00065898,0.5041666666666667,0.00144701
1711497600000,DEV,BEAR,1,1,0,0.0009568,0.0008617974999999999,0.00122708,0.00123884,0.5771864338188694,-0.00018795,0.5027777777777778,0.00158864
1711537200000,DEV,BEAR,1,0,0,0.00081763,0.00085172375,0.00104458,0.00123884,-0.27037339009045724,-0.00003820000000000006,0.35833333333333334,0.00101983
1711569600000,DEV,TRANSITION,1,0,0,0.0007148,0.00069919875,0.00116979,0.00116979,-0.49658738555304854,-0.00008719000000000001,0.23194444444444445,0.00165129
1711576800000,DEV,TRANSITION,1,1,0,0.00081575,0.0007652399999999999,0.00116979,0.00116979,0.01936922230684452,0.00037005999999999996,0.3597222222222222,0.0011408100000000001
1711580400000,DEV,TRANSITION,0,1,0,0.00084892,0.00081372375,0.00116979,0.00116979,0.17128424391077768,-0.00004458000000000001,0.40555555555555556,0.00115794
1711605600000,DEV,SIDEWAYS,1,1,0,0.00083821,0.00091268125,0.00105765,0.00116979,0.18921165909849605,-0.00009875999999999993,0.39166666666666666,0.00118176
1711609200000,DEV,TRANSITION,0,1,0,0.00094823,0.0009250950000000001,0.00105765,0.00116979,0.7421613151814773,0.00022577000000000003,0.5069444444444444,0.00203126
1711612800000,DEV,SIDEWAYS,0,1,0,0.00106274,0.000932755,0.00106274,0.00116979,1.2346796252995476,0.000059829999999999866,0.6347222222222222,0.00119823
1711616400000,DEV,TRANSITION,0,1,0,0.00135344,0.00099032625,0.00135344,0.00135344,2.309708925512052,0.00029579,0.8486111111111111,0.00128743
1711663200000,DEV,TRANSITION,1,0,0,0.00121747,0.00096560375,0.00121747,0.00135344,1.8155516514129368,0.00022823000000000006,0.7666666666666667,0.00105914
1711717200000,DEV,TRANSITION,1,0,0,0.00094116,0.0008171925,0.00101702,0.00121747,0.17974480648809651,0.000152,0.5055555555555555,0.00109143
1711742400000,DEV,BULL,1,1,0,0.00116259,0.00096070125,0.00116259,0.00121747,1.4238034448980796,0.00008049000000000012,0.7319444444444444,0.00130445
1711749600000,DEV,TRANSITION,1,1,0,0.00093532,0.00094464625,0.00116259,0.00116259,0.09699486410939322,-0.00008743,0.4986111111111111,0.0012779100000000002
1711753200000,DEV,TRANSITION,0,1,0,0.00084193,0.00097159125,0.00116259,0.00116259,-0.48302338672376466,-0.0001479500000000001,0.4013888888888889,0.00134231
1711760400000,DEV,BULL,0,1,0,0.00110134,0.0009678387500000001,0.00116259,0.00116259,1.2888734549689893,0.00014108999999999997,0.6819444444444445,0.00105057
1711774800000,DEV,TRANSITION,0,1,0,0.00111145,0.0009596837500000001,0.00114585,0.00116259,1.228917860250265,0.000010110000000000023,0.6958333333333333,0.0015298999999999998
1711778400000,DEV,TRANSITION,0,1,0,0.00132493,0.0010083849999999999,0.00132493,0.00132493,2.2843787969353087,0.00046787999999999995,0.8472222222222222,0.00123849
1711998000000,DEV,BEAR,1,1,0,0.00057827,0.0007383162499999999,0.00105821,0.00135501,-1.3345024320563483,-0.00047994,0.13472222222222222,0.00135685
1712001600000,DEV,BEAR,1,1,0,0.00044471,0.0006864987499999999,0.00105821,0.00135501,-1.687214488947108,-0.000016909999999999972,0.05138888888888889,0.00105828
1712005200000,DEV,BEAR,0,1,0,0.00079223,0.0007197149999999999,0.00105821,0.00135501,-0.2939103960925993,-0.00004182000000000003,0.3333333333333333,0.00080836
1712008800000,DEV,BEAR,0,1,0,0.00038662,0.0006531087499999999,0.00105821,0.00135501,-1.731389342023226,-0.00028254,0.03611111111111111,0.0010768099999999999
1712073600000,DEV,BULL,1,0,0,0.00028907,0.0006206549999999999,0.00095159,0.00101053,-1.7331089233749553,-0.00066065,0.016666666666666666,0.0027673199999999998
1712077200000,DEV,TRANSITION,1,1,0,0.0008112,0.0006681,0.00095159,0.00101053,0.7913969221901517,0.00026481,0.37777777777777777,0.0013698100000000002
1712080800000,DEV,SIDEWAYS,1,1,0,0.00060198,0.0006865625,0.00095159,0.00101053,-0.20734437990516438,0.000008239999999999962,0.1625,0.00141703
1712084400000,DEV,TRANSITION,0,1,0,0.00032986,0.0006088462500000001,0.00094972,0.00101053,-1.4111480673149552,-0.00041895,0.027777777777777776,0.00102912
1712088000000,DEV,TRANSITION,0,1,0,0.00050882,0.0005537337500000001,0.0008112,0.00101053,-0.6000627464247303,0.00021975,0.09722222222222222,0.00124492
1712113200000,DEV,SIDEWAYS,1,1,0,0.0003996,0.00049986875,0.00073124,0.00101053,-0.9121467319428382,-0.00033163999999999996,0.043055555555555555,0.00108539
1712116800000,DEV,SIDEWAYS,0,1,0,0.00059669,0.0005108525,0.00073124,0.00095159,0.08252747658144506,-0.000022329999999999984,0.16944444444444445,0.00129827
1712124000000,DEV,TRANSITION,0,1,0,0.00054739,0.0005126275,0.00073124,0.00095159,-0.16600252729381168,0.00012040000000000005,0.13194444444444445,0.00220506
1712235600000,DEV,BEAR,0,1,0,0.00073354,0.000624975,0.00076413,0.00078175,0.9349892033187089,0.000033370000000000014,0.33055555555555555,0.00123991
1712275200000,DEV,BEAR,1,0,0,0.00062976,0.00063411125,0.00068612,0.0008276,-0.08880529073711142,0.000021370000000000048,0.22361111111111112,0.00113515
1712318400000,DEV,TRANSITION,1,0,0,0.00014959,0.00038808125000000006,0.00078052,0.0008276,-2.0043572930344955,0.00008485000000000002,0.011111111111111112,0.00446627
1712322000000,DEV,SIDEWAYS,1,1,0,-0.00009908,0.00031073749999999996,0.00078052,0.0008276,-2.5686755847425147,-0.00023482,0.002777777777777778,0.00220921
1712325600000,DEV,TRANSITION,0,1,0,0.00000106,0.00022034624999999998,0.00078052,0.0008276,-1.8991913641297529,-0.00018057000000000001,0.006944444444444444,0.00159429
1712329200000,DEV,SIDEWAYS,0,1,0,0.00033531,0.00016469499999999997,0.00054857,0.00078052,-0.600902047791463,-0.00021325999999999995,0.03888888888888889,0.00144646
1712451600000,DEV,TRANSITION,0,1,0,0.00044125,0.0004676,0.00053653,0.00120874,-0.17393457976949103,-0.00008914999999999997,0.09861111111111111,0.0013874900000000001
1712563200000,DEV,BEAR,1,1,0,0.00036995,0.00070866,0.00100699,0.00100699,-1.131513330072354,-0.00027537999999999993,0.06805555555555555,0.00218316
1712566800000,DEV,TRANSITION,0,1,0,0.00087028,0.00071612125,0.00100699,0.00100699,1.543212257467526,0.00016465000000000002,0.6027777777777777,0.0019870499999999998
1712570400000,DEV,BEAR,0,1,0,0.00078826,0.00068878,0.00087028,0.00100699,1.0379534304000764,0.00005416000000000004,0.48194444444444445,0.00131639
1712682000000,DEV,BEAR,0,1,0,0.00073998,0.0006660675000000001,0.00098694,0.00098694,0.5716961923883301,0.00037192,0.45694444444444443,0.00147101
1712685600000,DEV,TRANSITION,0,1,0,0.00082444,0.00069372875,0.00098694,0.00098694,1.0756374930277626,0.00021695999999999998,0.5597222222222222,0.00099613
1712689200000,DEV,TRANSITION,0,1,0,0.00080403,0.00068009875,0.00098694,0.00098694,0.9012192491210681,0.00042417999999999997,0.5361111111111111,0.0007619800000000001
1712764800000,DEV,SIDEWAYS,1,1,0,0.0007424,0.00070134375,0.00094735,0.00097943,-0.2793312974006643,0.00018838000000000004,0.4666666666666667,0.00183817
1712768400000,DEV,TRANSITION,0,1,0,0.00106237,0.00074301625,0.00106237,0.00106237,1.8500895780985582,0.00040961999999999997,0.8486111111111111,0.00148848
1712775600000,DEV,TRANSITION,1,1,0,0.00104758,0.0008438312499999999,0.00106782,0.00106782,1.436552117470162,0.00010022999999999998,0.8361111111111111,0.0017333300000000002
1712786400000,DEV,SIDEWAYS,0,1,0,0.00081826,0.00086296875,0.00106782,0.00106782,0.22084526942010113,-0.0002495599999999999,0.5666666666666667,0.0013435699999999999
1712851200000,DEV,SIDEWAYS,1,0,0,0.00060775,0.00071505375,0.00108152,0.00108152,-0.6707351862919446,-0.00007424000000000005,0.29583333333333334,0.0014649399999999999
1712898000000,DEV,BEAR,1,0,0,0.00077363,0.0008296375,0.00098601,0.00108152,0.036575192871803316,-0.00012567000000000004,0.5166666666666667,0.00111983
1712962800000,DEV,TRANSITION,0,1,1,-0.00004992,0.00035879999999999994,0.00080432,0.00098601,-2.2888902310895407,0.00006649,0.005555555555555556,0.0022813399999999998
1712973600000,DEV,TRANSITION,1,0,1,0.0004432,0.0003313325,0.00071161,0.00098601,-0.5136045597567942,0.000011729999999999998,0.12777777777777777,0.0021344099999999998
1712977200000,DEV,TRANSITION,1,0,0,0.0003565,0.00039044625,0.00071161,0.0009257,-0.7323426511125771,0.00040642,0.06944444444444445,0.00118436
1712980800000,DEV,BEAR,0,1,0,0.00029078,0.00038209375,0.00071161,0.0009257,-0.879916704409572,-0.00019823000000000003,0.043055555555555555,0.0013729800000000002
1712984400000,DEV,TRANSITION,0,1,0,0.00062449,0.00037120375,0.00062449,0.0009257,0.2746643902153411,0.00024039,0.3333333333333333,0.00176304
1712988000000,DEV,TRANSITION,0,1,0,0.00072595,0.00040801375,0.00072595,0.0009257,0.6446854266383935,0.00028274999999999996,0.475,0.0019534
1713049200000,DEV,TRANSITION,0,1,1,0.00020125,-0.00017306875000000006,0.0009818,0.0009818,-0.08715356185926602,0.00002116000000000002,0.0375,0.0034526
1713052800000,DEV,TRANSITION,0,1,1,-0.00009544,-0.00022538875000000002,0.0009818,0.0009818,-0.6048464325643196,0.00068215,0.009722222222222222,0.00263781
1713056400000,DEV,TRANSITION,0,1,1,-0.00027222,-0.00038214125000000004,0.00020125,0.0009818,-0.8759125177453801,0.00079351,0.005555555555555556,0.0035437
1713067200000,DEV,TRANSITION,1,1,0,-0.00040712,-0.00036812375,0.00020125,0.0009818,-0.979624683931597,-0.00031168000000000005,0.005555555555555556,0.00228734
1713070800000,DEV,TRANSITION,0,1,0,-0.00039851,-0.00028472124999999996,0.00020125,0.0009818,-0.8866602199536691,-0.00012628999999999999,0.006944444444444444,0.00220023
1713074400000,DEV,SIDEWAYS,0,1,0,-0.00053587,-0.00020091374999999998,0.00020125,0.0009818,-1.0483293892340446,-0.00066586,0.005555555555555556,0.0017357499999999999
1713078000000,DEV,BEAR,1,1,0,-0.000256,-0.00025807,0.00012999,0.0009818,-0.47855697425859056,-0.00002660999999999999,0.011111111111111112,0.00158089
1713117600000,DEV,BULL,1,1,0,-0.00015931,-0.00015401625,0,0.00020125,0.3949901727060627,-0.00015931,0.022222222222222223,0.0035597800000000002
1713121200000,DEV,BULL,0,1,0,-0.00046575,-0.00018392875,0,0.00020125,-0.4442565249472256,-0.00028185000000000005,0.008333333333333333,0.0034343999999999998
1713124800000,DEV,BULL,0,1,0,-0.00054493,-0.00021092624999999998,0,0.00020125,-0.7397557073172711,-0.00038710000000000003,0.005555555555555556,0.0022917700000000003
1713128400000,DEV,BULL,0,1,0,-0.0005629,-0.00028128874999999997,0,0.00020125,-0.9738258033568205,-0.00038721,0.005555555555555556,0.00161099
1713132000000,DEV,TRANSITION,1,1,0,-0.00034706,-0.00032467125,-0.00015783,0.00020125,-0.4511875580144456,-0.00018775,0.016666666666666666,0.00294144
1713135600000,DEV,TRANSITION,0,1,0,-0.00073566,-0.00039364125,-0.00015783,0.00012999,-2.1606697311218177,-0.00026990999999999994,0.005555555555555556,0.0020203499999999998
1713139200000,DEV,SIDEWAYS,0,1,0,-0.00024829,-0.00040494875,-0.00015931,0.00012999,0.25495666730704036,0.00029664,0.02361111111111111,0.00200989
