t,period,gt,v1,broad,bull,ret4,acc,distLow8,rv24,atr,distHigh8
1740340800000,VAL,BEAR,1,0,0,0.43137019950871824,1.3046903652652708,0.6726322743378699,0.46095132187300886,0.8496603915085105,-1.3012246820537032
1740459600000,VAL,TRANSITION,1,0,1,0.6067961165048485,3.447680620377798,3.708882184119533,1.6981809086720583,3.2731548590485655,-6.077974008663778
1740481200000,VAL,SIDEWAYS,1,1,0,3.6718807373136597,3.8035865629445533,7.174309140601265,1.9108159858772955,3.870207146398974,-0.33182716746681384
1740484800000,VAL,TRANSITION,0,1,0,1.6881321399985438,1.9296608748142023,6.096264804129969,1.9102981594711763,3.4418604651162794,-1.417889390519178
1740488400000,VAL,TRANSITION,0,1,0,2.7738529039934567,3.2212163153774322,4.919526267840868,1.9128753924373791,3.412238991110193,-2.5112866817155743
1740499200000,VAL,SIDEWAYS,0,1,0,2.2969588550983966,1.0763560465034165,8.533252353477083,2.076295267323803,3.4869893676552888,-1.406896551724135
1740502800000,VAL,SIDEWAYS,0,1,0,3.1765557163531133,2.7839258055226765,8.252353477072582,2.0691245096806767,3.4579663971626955,-1.6620689655172383
1740506400000,VAL,TRANSITION,0,1,0,3.6660777385158827,3.0415148119924553,4.776785714285703,2.0611892341511546,3.4882423357071857,-2.8827586206896627
1740510000000,VAL,BEAR,1,1,0,4.681985161708568,2.439689991455688,8.132440476190483,2.166888096891334,3.402109484817803,-0.11683848797250374
1740560400000,VAL,BEAR,1,0,0,0.5738575982996874,1.4361829030870763,2.122149485648528,1.4961278645577039,1.6860886366380854,-2.2044640396803428
1740603600000,VAL,TRANSITION,0,1,0,1.6574585635359185,3.019344540806512,4.3051938103263465,1.2153280331223917,2.140339096860841,-3.0337558752314475
1740607200000,VAL,TRANSITION,0,1,1,3.358720487433353,4.563739426827292,3.9604718860119625,1.2131101781721336,2.1900691600787443,-3.354223045150251
1740610800000,VAL,BULL,0,1,0,2.5627416786716317,3.238727289835045,3.6234104489045738,1.2129220573645942,2.1919124713535934,-3.198797767282091
1740625200000,VAL,TRANSITION,1,1,0,2.3804243365121547,2.5552076530854415,5.8630178871732275,1.2521339979939456,2.3490092115985717,-0.36690647482013894
1740636000000,VAL,TRANSITION,0,1,0,4.535414519216618,1.824066461333914,5.545643770443043,1.3096570629949078,2.23190388988389,-0.5742296918767709
1740729600000,VAL,BULL,1,1,1,2.1611921666536693,3.542353708869383,4.318036966220529,1.2552591654782512,2.42368369373104,-4.22061297637335
1740733200000,VAL,BULL,0,1,0,3.3567525370804097,4.562741229419835,5.481198215423855,1.266878926202334,2.357034958998701,-0.5259203606310936
1740736800000,VAL,BULL,0,1,0,1.9316493313521477,3.7773274489537307,3.8400254939451983,1.2596354931672045,2.3953835024879964,-2.0736288504883515
1740740400000,VAL,BULL,0,1,0,3.915920591669919,4.913982607173795,6.341618865519427,1.357424718811908,2.414486921529173,-0.9057164068299928
1740744000000,VAL,BULL,1,1,0,3.505422330838548,3.6010668276013478,7.648927720413012,1.4010556288143639,2.4143310389897854,-0.11055424528302327
1740747600000,VAL,BULL,0,1,0,4.0709969788519595,2.412710626066139,9.444003177124682,1.4417553413862525,2.5395788622437885,-1.2611967036904481
1740751200000,VAL,TRANSITION,0,1,0,10.718121835200245,6.770719422324685,13.362136684996084,1.6831437747888174,2.800518724571113,-1.9633152173912927
1740754800000,VAL,SIDEWAYS,0,1,0,9.102487264009596,4.389474227460234,13.898013452213354,1.6613466258305503,2.6618338058288633,-1.46153325664794
1740758400000,VAL,SIDEWAYS,0,1,0,7.002139747657354,2.6199390246592458,11.579595291221057,1.6108439520275561,2.5090135350789065,-1.8742810744975857
1740862800000,VAL,TRANSITION,1,0,0,1.8801830140120046,2.0407975391516695,2.7765757969133054,1.0963331037975141,1.2505388093066119,-0.3496259002866986
1740870000000,VAL,SIDEWAYS,1,1,0,2.2358302477926584,1.449251982067031,3.548247511899616,1.085896966176568,1.2984299444809233,-0.12520868113521377
1740873600000,VAL,TRANSITION,0,1,0,2.9317583434142147,2.0809962023294957,4.319919226885904,1.0602858533382753,1.2661103155399698,-0.5910246718438539
1740927600000,VAL,BULL,0,1,1,9.68978738236319,6.546314261840202,12.424978565304357,2.3078697490570086,2.0232420899723116,-3.4662576687116586
1740931200000,VAL,SIDEWAYS,0,1,1,20.534024809026576,13.957855879916472,22.885110031437563,2.852019746712789,2.6891098319669773,-4.449999999999998
1740934800000,VAL,SIDEWAYS,0,1,1,21.048540945382598,14.430379479033078,22.406401829094015,2.8531114505186386,2.9235182282112016,-4.822222222222228
1740938400000,VAL,TRANSITION,0,1,1,19.937451133698204,14.216023554195356,20.56301800514433,2.890625264114316,3.2082324455205833,-6.2555555555555475
1740942000000,VAL,BEAR,1,1,1,9.342230695900877,2.7715840681988624,22.927979422692204,2.8960165970040705,3.2627558434010058,-4.416666666666657
1740996000000,VAL,BEAR,1,0,1,-0.18549434242254303,2.6916470054002626,3.0316568802654986,3.2314055240748334,2.46192511570694,-6.019677475694241
1741003200000,VAL,BEAR,1,1,1,3.4132492113564616,5.400244812809896,4.614500893540963,3.2348324281140948,2.3292399138900266,-3.8086854460093966
1741006800000,VAL,BEAR,0,1,0,3.6666249530722173,4.964070667247437,5.744191983660962,3.2229243246800454,2.3190142788163066,-2.386142697224991
1741075200000,VAL,TRANSITION,0,1,0,1.0795329367702111,2.633410704542838,3.9891205802357055,2.3054527813467263,2.977747332586042,-3.0908962895163095
1741082400000,VAL,TRANSITION,1,0,0,0.17552841366197391,1.500542434974365,1.8288603077838195,2.285834304364363,2.5553040811856595,-1.8136200716845852
1741107600000,VAL,TRANSITION,1,1,0,5.23325358851674,4.541931374351889,7.845540913269988,2.0778732239188353,2.7600170502983756,-1.7450788775652648
1741111200000,VAL,TRANSITION,1,1,0,4.3783862937472495,2.957093722012198,9.224639901930743,1.8930783446251358,2.7918069584736194,-0.48862208571827104
1741114800000,VAL,SIDEWAYS,0,1,0,3.277978339350174,1.547331675625115,9.592399632240255,1.6259624524659466,2.7864333652924205,-1.181347150259071
1741118400000,VAL,TRANSITION,0,1,0,4.258756149497045,3.2052833218306613,8.787925222188164,1.5901139765952172,2.8492952219975196,-1.9067357512953298
1741122000000,VAL,SIDEWAYS,0,1,0,3.3674339300937772,0.9917406105041251,11.477168250076609,1.521436973187329,2.9489445262641096,-0.8855585831062718
1741165200000,VAL,TRANSITION,0,1,0,2.4697438784126113,2.439961518733343,3.4671403197158,1.3474646623897244,1.8275276875839972,-0.5938566552901037
1741168800000,VAL,BEAR,0,1,0,3.4278548038737533,2.316434320324638,5.470692717584358,1.3824886435804111,1.8491074435836998,-0.8084992650006728
1741172400000,VAL,TRANSITION,0,1,0,2.941176470588225,2.4113446346057277,4.440497335701599,1.4055589646274136,1.7162293488824123,-1.7773620205799756
1741176000000,VAL,TRANSITION,0,1,0,1.9320314128848493,1.0645952463930706,4.154239454622921,1.4011967541490626,1.75661592106673,-1.9978618201256237
1741197600000,VAL,BULL,1,1,0,1.6539977477477485,1.4449822109261785,3.075934912931766,1.1506687182967015,1.967834146051966,-3.177582623851971
1741201200000,VAL,BULL,0,1,0,2.2324267043447588,1.7865816996762263,3.2757636311732785,1.149566471696291,2.015854368836193,-2.98987732117717
1741204800000,VAL,TRANSITION,0,1,0,2.486090569758437,2.1084873080075597,3.8538395660862257,1.1418129292036954,1.9202073352705555,-1.1882936103755015
1741208400000,VAL,BULL,0,1,0,1.7260735335391297,1.8748524023619484,3.468455609477572,1.0350267024848028,1.9160278264982356,-0.9699453551912707
1741233600000,VAL,TRANSITION,1,1,0,3.476638097871154,1.6643038959320473,4.117115237499136,0.930906215167036,1.7061557105642333,-0.5975698824779219
1741255200000,VAL,BEAR,0,1,0,2.3591880629116657,0.9016685874359147,3.212470349034202,1.0006282089681264,1.6219055748900117,-0.36637226038600534
1741320000000,VAL,TRANSITION,0,1,0,3.328445747800579,4.250602813455399,4.400000000000004,1.5623431795874487,2.2659084919621337,-3.3664724031539195
1741323600000,VAL,SIDEWAYS,1,1,0,1.7928286852589626,1.9481910040995383,5.9851851851852045,1.6002081700137294,2.1621270817524674,-1.8992115186835634
1741327200000,VAL,TRANSITION,0,1,0,2.026594609969412,1.947418046232278,6.281481481481466,1.5986200079347872,2.0186984746505243,-1.3883161512027509
1741330800000,VAL,TRANSITION,0,1,0,2.47974989342048,2.3101796262892402,6.837037037037019,1.6042641527156039,1.9542199463159045,-0.8728522336769795
1741334400000,VAL,TRANSITION,0,1,0,2.1569462182488897,2.16157584787852,5.961142184280233,1.5706453748419973,1.9387613358998268,-0.44942266473069203
1741564800000,VAL,TRANSITION,1,0,0,-0.709773028624916,1.2912607157448721,2.661290322580645,0.8921586124470955,1.924587588373922,-2.4446317725496325
1741590000000,VAL,TRANSITION,0,1,0,1.1936758893280608,1.4725510926745677,3.2338709677419253,0.919058183792774,1.5835816398272484,-0.8443067389620529
1741654800000,VAL,BULL,1,0,0,0.2948113207547065,1.850722716538004,6.474112492175621,1.662835895628524,3.1518074601974817,-0.9318578916715281
1741662000000,VAL,BULL,0,1,0,1.3952308472856334,1.934012162240232,7.2252526155772046,1.6710657127103175,2.902176632474356,-1.575966510711646
1741665600000,VAL,BULL,0,1,0,4.627227123335054,4.55542970251932,8.173119914155414,1.6535944266220306,2.694883028850128,-0.7059016662562589
1741669200000,VAL,SIDEWAYS,0,1,0,3.4769463340891926,1.8600626646142555,10.176160243226317,1.7033171656706303,2.6134242350458567,-0.4846135207172364
1741676400000,VAL,TRANSITION,0,1,0,2.618630639646402,1.6656924134489604,10.03308593400698,1.7020442716893867,2.411911534219539,-0.7421150278293154
1741680000000,VAL,TRANSITION,0,1,0,2.52955278168141,1.018104544569461,8.941589811155026,1.6880339219276026,2.2580942398728423,-0.47343925533622766
1741716000000,VAL,BEAR,1,1,0,6.449728827701295,5.115525952779421,7.635197840209229,1.6000982079077033,2.267484827447205,-0.4059328649492544
1741719600000,VAL,BEAR,1,1,0,2.497198655354582,1.1400267740055388,8.040158609634695,1.487814996724973,2.189263961089669,-0.2337176690557885
1741726800000,VAL,SIDEWAYS,0,1,0,1.5806451612903283,0.9689007464898906,6.2684552433982965,1.5083567845786872,2.264891348727488,-1.8697413524462636
1741766400000,VAL,SIDEWAYS,0,1,0,2.620587994431256,2.9341584819147872,3.4252228458237166,1.3857135593260856,1.4170571268967254,-1.3073954477435534
1741777200000,VAL,TRANSITION,1,1,0,2.899845666477141,2.5273467307598128,4.5559590623968305,1.4323110299861965,1.4671387974198202,-0.07099471483789088
1741780800000,VAL,BEAR,0,1,0,3.2559253052429904,2.101812612668767,6.607893219082128,1.455198940931442,1.6610910536252521,-1.4246533597440214
1741784400000,VAL,TRANSITION,0,1,0,1.0600706713780994,1.1235224480278434,3.682952953777696,1.5724938057973967,1.8822087003905177,-4.1292092031083305
1741820400000,VAL,TRANSITION,1,0,0,1.280512204881945,1.3147191304687296,2.7108189270351524,1.063268934126411,1.823672179262856,-0.41706011960969125
1741852800000,VAL,TRANSITION,1,0,0,1.1955731480733478,1.1422696646907093,1.920104141241552,0.9465394705784443,1.2960576583151824,-1.6564609828858545
1741856400000,VAL,BEAR,1,1,0,3.378159429682448,2.8904967650300373,3.823936213489554,1.0057628666754177,1.3204294334299822,-0.2968981951714911
1741860000000,VAL,BEAR,0,1,0,2.7260961009545337,2.589041199923988,3.319502074688785,1.0122047733908592,1.3195639701663795,-0.7813110399249923
1741863600000,VAL,BEAR,0,1,0,2.133999033660805,2.06024689353174,3.1893255227402273,0.9485363279552655,1.2885639945483838,-0.906320806312988
1741899600000,VAL,BULL,1,0,0,0.3369216862519453,1.7762028293180594,1.1934361014420691,0.8268542466405167,1.678951678951676,-2.941176470588236
1741903200000,VAL,TRANSITION,1,0,0,0.6833712984054774,1.5312070860002969,2.5692027183822352,0.868281647661855,1.6633576507526049,-1.3707363723302501
1741914000000,VAL,BULL,0,1,0,1.981981981981984,1.8826397883989543,3.1990717719210915,0.8558713755157102,1.6199348354825354,-0.6145741878841204
1741917600000,VAL,BULL,0,1,0,1.1554621848739455,1.1314813695262254,3.7543510691198323,0.854502163972738,1.4897356018851322,-0.19134178426214454
1741957200000,VAL,BULL,1,1,0,2.708947494223568,1.5337681388321995,3.5920925747348065,0.7560305299089333,1.0483504549131732,-0.45559845559846046
1741960800000,VAL,BULL,0,1,0,3.731935842464651,2.280808223112733,4.9654507472280285,0.7831955976656618,1.1809990377044877,-1.1351596791281948
1741964400000,VAL,TRANSITION,0,1,0,4.775124930594132,2.7259446027252756,6.045279383429669,0.7829551046222614,1.2329256026735016,-1.189407540394971
1741968000000,VAL,TRANSITION,1,1,0,5.3277390753641685,3.1327538955195764,6.3124250898921375,0.7525994500933965,1.3040210447200296,-0.47127468581686927
1742234400000,VAL,BEAR,0,1,0,2.748297164581004,2.3056925667003014,3.419961734693877,0.7246264248908225,1.2498485866249662,-0.49854272127627386
1742238000000,VAL,BEAR,0,1,0,1.7967830521773198,1.6548732036338294,3.4279336734694077,0.6542955983202399,1.2618643881168916,-0.6280637254901911
1742281200000,VAL,TRANSITION,1,0,0,0.8383040464291502,2.0304318918636115,1.5834348355663774,0.6710737926547656,1.1499371931026607,-2.3419203747072626
1742284800000,VAL,TRANSITION,1,0,0,1.2982823965809187,2.0985310175116956,2.005684125050755,0.6787398426187689,1.0735324220438054,-0.9696491919589989
1742389200000,VAL,TRANSITION,1,1,0,3.2270821798623617,1.6011312530435455,3.967179160360068,0.7124444420925704,1.1838173320052092,-0.5031638331935651
1742392800000,VAL,TRANSITION,0,1,0,3.952662721893474,2.056991483156545,4.962957062056872,0.7224442304561586,1.2322187527105555,-0.715846582774482
1742396400000,VAL,TRANSITION,1,1,0,2.8458129227898254,1.3033354666911023,5.285361776645714,0.7061942021050638,1.2344878981304466,-0.3315499962323831
1742400000000,VAL,TRANSITION,0,1,0,3.2617218127646064,1.7758927095497201,4.548702071921884,0.7179430909267671,1.2951513179303595,-0.7610579458970812
1742518800000,VAL,TRANSITION,1,0,0,1.0820983298047482,1.515959953468075,1.424075531077884,0.8220924884266836,1.0671897337012561,-0.062020311652077886
1742587200000,VAL,SIDEWAYS,1,0,0,1.4218009478673022,1.4010195679836783,2.9341029341029445,0.4734666280301671,1.2483311081441912,-1.5186378278877033
1742590800000,VAL,SIDEWAYS,0,1,0,1.8295087138238353,1.4139528097937282,3.519320185986863,0.4801805120778341,1.2882919759710578,-0.9587360024543634
1742698800000,VAL,TRANSITION,1,0,0,1.8218623481781382,1.3985491480335899,2.1479340779504863,0.4296271406956184,0.6215454525593658,-0.007645844483517017
1742770800000,VAL,BULL,1,0,0,1.770657672849918,1.838306500270237,2.052267486548831,0.4674625707281624,0.8376461980438749,-0.007531254707027202
1742774400000,VAL,BULL,1,1,0,3.1479779411764497,2.7750490729780233,3.512682551883173,0.5332302348592398,0.909630949728966,-0.21487848251334762
1742781600000,VAL,BULL,1,1,0,2.710522308512253,2.047736592426467,3.68946963873944,0.6621145496756533,1.0393942602986337,-0.2735270200340145
1742785200000,VAL,TRANSITION,1,1,0,4.0219929200873805,2.592306796600756,6.156802459646449,0.7892832303851011,1.1553937337732862,-0.23837041317537055
1742788800000,VAL,TRANSITION,1,1,0,3.2969480953441987,1.474860655364411,6.925441967717161,0.7722977110966099,1.1193608346940231,-0.15073212747629405
1742792400000,VAL,BULL,0,1,0,3.8143244056575654,2.091894712798788,5.432457212713948,0.8024503472611161,1.1615748553207774,-0.9546368073499734
1742893200000,VAL,TRANSITION,1,1,0,2.3295821088094026,1.985161254834411,3.3818524150915907,0.7958891392631698,1.1437777688828412,-0.4324173524898889
1742896800000,VAL,TRANSITION,0,1,0,1.9401489117983894,1.450826125033866,3.1139112173220296,0.7538033742791611,1.1306973804340203,-0.6904728692983753
1742911200000,VAL,BEAR,0,1,0,2.75300231757849,1.1508055649519362,5.160641127003518,0.7575674642984428,1.383071169825321,-0.7462180313411504
1742968800000,VAL,BEAR,1,0,0,0.960931472259241,1.2160159258959229,1.7963224893917884,0.7001831884624602,0.9731237221858334,-0.4082197467653814
1743030000000,VAL,TRANSITION,1,0,0,-0.07280139778685912,1.6017073207296135,1.0899985270290014,0.6839293049857788,1.3030536416810639,-2.048098194533654
1743033600000,VAL,SIDEWAYS,1,0,0,-0.007253209545221573,1.6013073703650276,1.5318898217705268,0.6874818000264645,1.289610578019106,-1.1614568396902558
1743037200000,VAL,SIDEWAYS,1,0,0,0.7500728226041309,1.4136224589505955,1.8927677124760622,0.695411101639367,1.2716195983272223,-0.2019764841664884
1743044400000,VAL,TRANSITION,1,0,0,1.8650735829812026,1.72382050055165,2.975401384592713,0.6925811635245691,1.1565890839242257,-0.22834308548593807
1743084000000,VAL,TRANSITION,1,1,0,1.4895008355736428,1.4057667749501828,3.0848708487084986,0.5761364339349146,1.0876902307314655,-0.05008944543827276
1743159600000,VAL,BEAR,1,0,0,0.2280848475632924,1.803570863318149,1.1742133537989252,0.7662526738977335,1.2407754575698096,-3.941999417079567
1743300000000,VAL,SIDEWAYS,1,0,0,2.287475665152483,2.2159505916405995,2.9219719229513608,0.6436980245041668,1.1068313130168819,-0.1820628512625655
1743354000000,VAL,SIDEWAYS,1,0,0,0.8510983221204471,1.2246181504602698,1.3109681622017755,0.6298281780008663,0.9926056904034732,-1.5119132430934878
1743433200000,VAL,TRANSITION,0,1,0,2.0045081307357826,1.4128079968669751,3.0665365218805807,0.8296082946168508,1.501178168370974,-0.8606525311008584
1743480000000,VAL,TRANSITION,1,0,0,1.3501567146186444,1.3025111972677343,1.9894864536999624,0.7237099442121445,1.104477950088923,-0.4342333807042409
1743494400000,VAL,BEAR,0,1,0,2.529537705178031,1.4681698973414647,4.56934896886374,0.8122013172719983,0.9678488564799451,-0.4925350161612996
1743498000000,VAL,BEAR,0,1,0,2.5966806956245314,1.6549112301781874,3.9002814636107663,0.7655026759925946,0.9829721362229097,-0.5694936124365113
1743606000000,VAL,BEAR,1,1,0,3.7570643954469407,2.117764116417109,4.951690821256038,0.6867963947410748,1.2115732368896919,-0.4885869150316968
1743609600000,VAL,BEAR,0,1,0,3.6117916699596853,1.9319049087493119,4.846449136276387,0.6712822022070426,1.207911082052957,-0.5009107468123886
1743613200000,VAL,BEAR,0,1,0,2.7348394768133,1.139324168490748,3.6468330134356908,0.6968841409878295,1.281966490299821,-1.6393442622950838
1743645600000,VAL,BEAR,1,1,1,1.7876718104393285,3.599918840077665,3.917011019283745,1.5801028297726056,2.701871072345761,-11.372980910425845
1743649200000,VAL,BEAR,0,1,1,2.0538605761036166,4.764511388020249,3.090564738292012,1.5851153172626813,2.623918878616162,-12.077826725403806
1743710400000,VAL,TRANSITION,0,1,0,2.2181146025878062,2.9754991014517285,3.530355710082911,1.560657433758528,1.630561808810323,-0.2576655501159597
1743714000000,VAL,TRANSITION,1,1,0,2.5670229542666734,2.779211037783902,4.368369439243991,1.5375959171653601,1.6388241467254026,-0.18756927274278246
1743717600000,VAL,TRANSITION,0,1,0,1.6431924882629012,1.349810833245213,3.9292381545026345,1.0875930692915192,1.6221269108105134,-0.3239832892829808
1743721200000,VAL,TRANSITION,0,1,0,1.5261879986125715,1.1256924213514985,3.4549792347795316,1.0678959461166482,1.6203816682122116,-0.24708187782227498
1743750000000,VAL,TRANSITION,1,1,0,2.410474291164477,1.604022678261252,3.0898140874574542,1.0391852029718265,1.195011913833351,-0.169047417800694
1743753600000,VAL,TRANSITION,0,1,0,3.366681165724228,2.5945579704545585,3.709522562625467,1.0456090235493751,1.1187390290234922,-0.23509655751469127
1743757200000,VAL,TRANSITION,0,1,0,2.6446848703417514,1.9414019342066733,4.265154819014394,1.036581000971784,1.1424747245393057,-0.2752982397597359
1743775200000,VAL,BULL,1,1,0,2.0875010872401623,1.5507510223107182,3.692905733722074,1.0977606319557602,1.6827127886171929,-2.0855927254525786
1743778800000,VAL,BULL,0,1,0,3.5558273632710247,2.6309451412414844,4.717731248343493,1.082944502485521,1.7801400489327592,-2.0170290154583714
1743782400000,VAL,SIDEWAYS,0,1,0,5.304144674223421,3.346771903453523,7.518332008127926,1.1825129335526703,1.9174785772978042,-0.9280364702051402
1743786000000,VAL,TRANSITION,0,1,0,5.749892565535042,3.8665563699886425,8.702182171569927,1.193125490855086,2.1003622515326024,-0.7421748951274454
1743789600000,VAL,TRANSITION,0,1,0,3.663627843571615,2.043357223904289,7.491827899991166,1.2223901609603902,2.188589745095046,-1.8473701193933434
1743793200000,VAL,TRANSITION,0,1,0,3.3746730785455092,2.1272483614738507,7.576821773485509,1.2260003751348745,2.166233342271863,-1.153597934817674
1743843600000,VAL,BEAR,1,0,0,0.9616978942132315,1.3110925476624846,1.3819513819513851,1.1212624206838167,0.8833259038547264,-0.13940139401393825
1743876000000,VAL,TRANSITION,1,0,0,0.7201558925696849,1.1955566664779222,1.537410317731469,0.5054616898502657,0.9096808306094964,-1.7520661157024886
1743883200000,VAL,TRANSITION,1,0,0,1.2141280353200834,1.7424859978396898,1.8192688759822273,0.47219732128764536,0.9281340251896402,-0.08381527114240672
1743987600000,VAL,BEAR,1,0,1,0.48657247122672054,2.594620854571683,4.0600775193798455,1.128337596980893,2.375853032338736,-3.616944893196916
1744020000000,VAL,BULL,0,1,1,3.2640032948929143,5.041739120202837,5.357705641348898,1.6634487325295662,3.01340398558466,-5.458144796380083
1744023600000,VAL,BULL,0,1,1,3.23444581788217,5.004413064039892,5.284168505095077,1.6677408517033667,3.045442882800694,-3.3651528300067457
1744027200000,VAL,TRANSITION,1,1,0,2.449467290650187,3.0382267585389235,8.089084987918893,1.775849742817952,3.0316704386098863,-0.2520601066408168
1744030800000,VAL,TRANSITION,1,1,0,6.2132242944051175,6.489475962778957,11.881500157579584,1.9295610268448695,3.179745137491615,-0.6066262249183385
1744034400000,VAL,SIDEWAYS,0,1,1,7.109382789909269,6.621362891291471,10.91378420237481,1.9304259865904227,3.524882304439183,-5.089238381339467
1744038000000,VAL,SIDEWAYS,0,1,1,6.375972859708634,5.274551671078147,10.077439339184302,1.9316857280592732,3.6434534417838043,-5.804912528715322
1744056000000,VAL,SIDEWAYS,0,1,1,3.3712194182238475,1.084386134676437,6.605741531737341,2.0046280799376133,3.3138544273467883,-5.177593214348841
1744074000000,VAL,TRANSITION,1,1,0,2.8269533784410106,1.4372820169386606,5.496386458729563,2.080893553745378,3.0846789770532332,-0.3413582464965814
1744077600000,VAL,BEAR,0,1,0,2.516129032258063,1.3338538507276176,5.772156713579313,2.0553109587910523,2.9758158770115974,-1.1288888888888904
1744081200000,VAL,BEAR,0,1,0,4.059489290057061,2.6087185681110237,5.300520586843338,1.9740477325274737,2.6433386837881216,-1.1111111111111072
1744084800000,VAL,BEAR,0,1,0,4.366118175018707,1.858573064892203,4.787383835539272,1.9641946287519338,2.1525191640751977,-0.773333333333337
1744110000000,VAL,BEAR,1,1,0,2.6330325906831042,1.2081580856477148,4.089635854341744,1.6628705722491366,1.6684607104413351,-0.5442055491123199
1744142400000,VAL,TRANSITION,1,0,1,1.6016112016879358,2.258592787697004,2.9843491785748855,1.41220459156912,2.2566681949351404,-5.528803281612271
1744178400000,VAL,TRANSITION,0,1,0,2.037859764342276,2.047322292729862,4.36629457670652,1.1627177106083744,2.0573321614495326,-0.9933464530034519
1744182000000,VAL,TRANSITION,0,1,0,4.103210786691225,3.045721842257465,6.016003161118233,1.2104647971389733,1.9940365262765596,-0.6112243007964535
1744185600000,VAL,BULL,0,1,0,2.1323179438362816,1.7075492068153213,5.986367677565951,1.2067005292389221,1.9479914251095185,-0.8776792313377579
1744189200000,VAL,BULL,0,1,0,1.2158054711246313,0.9763599764806452,3.8596491228070295,1.2116354744886726,1.8795581295581318,-1.552106430155209
1744210800000,VAL,BULL,0,1,0,3.0083188237570058,1.9089558076222406,4.177264723146146,1.234442515174462,1.9834189662342536,-1.6167775314116728
1744214400000,VAL,BULL,1,1,0,3.6299205056987027,2.6303964695254534,5.850127176677766,1.1407713598361657,1.9421705835753886,-0.11078286558344752
1744218000000,VAL,TRANSITION,1,1,0,12.582593921087405,8.153135967693284,16.67971042848757,2.2304982269708926,2.429062511229023,-0.2675809014131669
1744221600000,VAL,TRANSITION,0,1,0,11.161515924770814,7.384895006644927,15.065544903150062,2.263205985674736,2.477105448538877,-2.543707017979946
1744225200000,VAL,BEAR,0,1,0,11.625504742229321,8.038102580470094,16.288397573860316,2.2257537704229615,2.506339458472039,-1.5079956914408776
1744228800000,VAL,BEAR,1,1,0,10.933456561922373,6.975336824140037,15.61356193411676,2.211869309492429,2.4833077444924467,-0.5468555804126196
1744315200000,VAL,BULL,1,1,0,3.137003841229191,3.6607011441880797,4.21402827834767,0.8342028270761741,1.6911792650020885,-1.5367152711080134
1744318800000,VAL,BULL,0,1,0,1.711956521739122,2.440760238347713,3.7704463543110744,0.834276553585336,1.5883617673625667,-1.9558194359556413
1744322400000,VAL,BULL,0,1,0,1.1499416045279043,1.6715945741612872,4.0476850568339495,0.8408583458152091,1.5987210231814524,-0.6529603811876727
1744326000000,VAL,BULL,0,1,0,1.3212295523997941,1.6607384352399612,4.177063118011293,0.8438306635759497,1.5815285574888143,-0.5294273360981205
1744333200000,VAL,BULL,1,1,0,1.6208032772285996,1.203766897459298,3.6798110121751826,0.8966931566902389,1.623746510259522,-0.05255321012525016
1744336800000,VAL,BULL,0,1,0,1.5276667554845025,1.093423579305841,3.2610659439927803,0.8983377480896494,1.5371733506629819,-1.0303030303030258
1744344000000,VAL,BULL,0,1,0,2.878531325193845,1.018888620480718,3.2281141017616033,0.8830650551759441,1.4218889218889204,-0.7053156717701792
1744441200000,VAL,BULL,1,1,0,3.3630233913260588,2.435947818111924,4.090870986671136,0.8407464619715477,1.3058134585073469,-0.2650602409638547
1744462800000,VAL,TRANSITION,1,1,0,3.1628803082604184,1.1320043898256804,5.060497056899926,0.8076281428472156,1.2961748390897878,-0.348945409429291
1744466400000,VAL,TRANSITION,0,1,0,4.994771977801005,1.9487613320913422,6.4242621881623885,0.819580608724765,1.3914727833833094,-0.8431447018610094
1744470000000,VAL,SIDEWAYS,0,1,0,4.74660669825715,1.8913665417600236,5.245319561007089,0.8240116620925392,1.4360198917782112,-0.9719058466211128
1744534800000,VAL,TRANSITION,1,0,0,1.1624326404926721,1.4765187754743299,2.575911326204028,0.922822888063676,1.50727820235468,-1.366058695489003
1744563600000,VAL,TRANSITION,0,1,0,3.095611285266475,2.6722086678684733,3.81155303030305,0.9173162709406163,1.4111961774447508,-0.7843728787992998
1744567200000,VAL,TRANSITION,0,1,0,2.1779713752333674,1.5523573945705214,3.661616161616177,0.8726938957296352,1.3626674786845312,-0.927671770118399
1744588800000,VAL,TRANSITION,0,1,0,2.8339122197663436,2.6900014444470433,3.9830779054917054,1.0392882245711865,1.8362960444790477,-1.749754883475374
1744592400000,VAL,TRANSITION,0,1,0,2.544968973372086,1.7743315648036364,4.206577266922107,1.012133975076857,1.820867757290582,-1.277979431336962
1744596000000,VAL,TRANSITION,0,1,0,4.893399417827093,3.656622815462433,6.425606641123882,1.0738199825086288,2.0432653673484684,-2.02806965978396
1744599600000,VAL,SIDEWAYS,0,1,0,2.618862042088832,1.8389682734659538,5.092592592592582,1.0911947028239102,2.019812938087279,-3.2551987655228154
1744603200000,VAL,TRANSITION,0,1,0,2.5408766408228978,1.5066068044536474,6.625159642401024,1.0980477212621376,2.02767736829722,-1.8443676978470047
1744606800000,VAL,TRANSITION,0,1,0,1.7541171964764457,1.4272452846558463,4.829545454545459,1.1044834400639698,2.074998924592419,-2.388125505180394
1744768800000,VAL,SIDEWAYS,1,0,0,0.38753559000317406,1.3242379891864275,1.804619826756504,0.6552374053206942,1.4580589976477472,-1.3522965726276426
