family,decision,label,feature,feature_type,dev_pos,dev_neg,dev_effect,dev_n,ref_pos,ref_neg,ref_effect,ref_n,direction_consistent,robust_score
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,last2_bear_progress_zone_r,NUMERIC,-0.6293868705661088,-0.3865927860811889,-0.28794944277254264,500,-0.5854004259942779,-0.3989637305699373,-0.22111058707909956,309,True,0.22111058707909956
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,last1_bear_progress_zone_r,NUMERIC,-0.4127826602152712,-0.27507571479904774,-0.20614994541285836,500,-0.3699945492543323,-0.2157809983896796,-0.23086065119360238,309,True,0.20614994541285836
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,touch_local_liquidity_sweep,BINARY,0.45977011494252873,0.5472154963680388,-0.08744538142551006,500,0.47540983606557374,0.5604838709677419,-0.08507403490216814,309,True,0.08507403490216814
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,zone_age_at_retest_h,NUMERIC,7.25,5.25,0.08488063660477453,500,7.625,6.25,0.058355437665782495,309,True,0.058355437665782495
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,approach_net_progress_zone_r,NUMERIC,-0.4729171320080373,-0.26511490549827266,-0.20623554421594756,500,-0.42382896433175477,-0.4019607843137014,-0.02170330935709978,309,True,0.02170330935709978
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,approach_efficiency,NUMERIC,0.4515073784334467,0.38747645951036574,0.16379239884943067,500,0.44318561872909223,0.434865900383136,0.02128200951282274,309,True,0.02128200951282274
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,approach_overlap_mean,NUMERIC,0.6213831416307931,0.6178977364267269,0.02755310083612787,500,0.6017594229430396,0.5992870867403902,0.019544507655217758,309,True,0.019544507655217758
RETEST_APPROACH,TOUCH_CLOSE,GE1_5R,approach_slope_per_zone_r,NUMERIC,-0.05796047351524965,-0.03199000377043035,-0.19218794213569332,500,-0.054916061702904403,-0.0563176406926509,0.010372033483673779,309,False,0.0
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE1_5R,time_to_0_5r_min,NUMERIC,45.0,90.0,-0.2727272727272727,500,30.0,90.0,-0.36363636363636365,309,True,0.2727272727272727
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE1_5R,PROOF_WITHIN_60M,BINARY,0.6333333333333333,0.43846153846153846,0.19487179487179485,500,0.6666666666666666,0.41333333333333333,0.2533333333333333,309,True,0.19487179487179485
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE1_5R,PROOF_WITHIN_30M,BINARY,0.6257309941520468,0.48328267477203646,0.14244831938001035,500,0.7327586206896551,0.43005181347150256,0.3027068072181526,309,True,0.14244831938001035
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE1_5R,PROOF_WITHIN_15M,BINARY,0.6330275229357798,0.5038363171355499,0.1291912058002299,500,0.7283950617283951,0.4780701754385965,0.2503248862897986,309,True,0.1291912058002299
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_penetration_zone_r,NUMERIC,0.21094431874994768,0.138418079096017,0.2353147118974481,500,0.17368449487843673,0.1030303030303061,0.22924076690619952,309,True,0.22924076690619952
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_range_event_r,NUMERIC,0.7560138559240331,0.5636754847668872,0.23157871784359357,500,0.6643330069132856,0.4784688995215325,0.22378359255085653,309,True,0.22378359255085653
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_close_location_in_candle,NUMERIC,0.2828947368420757,0.37752768248123747,-0.24983427967048363,500,0.31734633534074663,0.399999999999976,-0.21820855974411144,309,True,0.21820855974411144
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_body_event_r,NUMERIC,-0.4161986161986162,-0.24871134020617014,-0.25766505198620704,500,-0.32605089710107965,-0.2010376134889685,-0.19232239601492981,309,True,0.19232239601492981
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,TOUCH_SWEEP_FLOOR_RECLAIM,BINARY,0.6923076923076923,0.5232067510548524,0.16910094125283992,500,0.8421052631578947,0.5241379310344828,0.3179673321234119,309,True,0.16910094125283992
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,TOUCH_BULLISH,BINARY,0.4098360655737705,0.5489749430523918,-0.1391388774786213,500,0.2558139534883721,0.5902255639097744,-0.3344116104214023,309,True,0.1391388774786213
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_close_vs_floor_zone_r,NUMERIC,1.015399194503663,1.0440176302329793,-0.10962195364794372,500,1.023207447702137,1.077568134171909,-0.20822677762066819,309,True,0.10962195364794372
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_close_vs_zone_high_zone_r,NUMERIC,0.015399194503662901,0.04401763023297905,-0.1096219536479427,500,0.0232074477021369,0.077568134171909,-0.20822677762066835,309,True,0.1096219536479427
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,TOUCH_CLOSE_ABOVE_ZONE,BINARY,0.49830508474576274,0.5804878048780487,-0.082182720132286,500,0.489247311827957,0.6260162601626016,-0.1367689483346446,309,True,0.082182720132286
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_upper_wick_event_r,NUMERIC,0.05306703397612795,0.046445131864446904,0.05836287971378702,500,0.057359307359307596,0.0406476059249035,0.14729046189135625,309,True,0.05836287971378702
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_recovery_from_low_event_r,NUMERIC,0.20737032697836374,0.1949452984351191,0.036041315062312285,500,0.2084077412880758,0.1799410029498552,0.08257354755148837,309,True,0.036041315062312285
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_lower_wick_event_r,NUMERIC,0.1908263305322021,0.18046781257215655,0.03133205417496028,500,0.2009212018140682,0.1526104417670659,0.14612856364826207,309,True,0.03133205417496028
TOUCH_REACTION,TOUCH_CLOSE,GE1_5R,touch_floor_sweep_depth_zone_r,NUMERIC,0.0,0.0,,500,0.0,0.0,,309,False,0.0
FORMATION,BOS_CLOSE,GE2R,source_age_at_activation_h,NUMERIC,5.0,6.0,-0.5,500,5.0,6.0,-0.5,309,True,0.5
FORMATION,BOS_CLOSE,GE2R,base_width_pct,NUMERIC,0.008053382420616602,0.01016756141207093,-0.2515298764312741,500,0.006889923735289526,0.008858673259167567,-0.23422771982259144,309,True,0.23422771982259144
FORMATION,BOS_CLOSE,GE2R,base_mean_added_overlap,NUMERIC,1.0,0.9767441860465148,0.15202576466608864,500,1.0,0.9207650273223852,0.5179675643133451,309,True,0.15202576466608864
FORMATION,BOS_CLOSE,GE2R,protected_depth_to_broken_level_zone_r,NUMERIC,1.6965174129353435,1.5199386503067434,0.17746790171216678,500,1.6408681640210838,1.5204081632652957,0.12106656121121337,309,True,0.12106656121121337
FORMATION,BOS_CLOSE,GE2R,predeparture_swept_prior_low,BINARY,0.35384615384615387,0.4459016393442623,-0.09205548549810844,500,0.4,0.455026455026455,-0.05502645502645498,309,True,0.05502645502645498
FORMATION,BOS_CLOSE,GE2R,has_bull_fvg,BINARY,0.3967741935483871,0.43157894736842106,-0.03480475382003395,500,0.4101123595505618,0.46564885496183206,-0.05553649541127026,309,True,0.03480475382003395
FORMATION,BOS_CLOSE,GE2R,base_mean_body_frac,NUMERIC,0.384998735017204,0.4142936250268862,-0.12458142321837876,500,0.3985321910760956,0.4041960853439566,-0.024086658410915014,309,True,0.024086658410915014
FORMATION,BOS_CLOSE,GE2R,departure_efficiency,NUMERIC,0.8512396694214951,0.8181818181818011,0.06312802664221508,500,0.9142394822006518,0.9020270270270386,0.023321182915875587,309,True,0.023321182915875587
FORMATION,BOS_CLOSE,GE2R,bos_overshoot_zone_r,NUMERIC,0.302083333333361,0.1823308270676745,0.3255919274569253,500,0.20079309016182229,0.1961538461538495,0.012613518043184882,309,True,0.012613518043184882
FORMATION,BOS_CLOSE,GE2R,base_candles,NUMERIC,2.0,2.0,0.0,500,2.0,2.0,0.0,309,False,0.0
FORMATION,BOS_CLOSE,GE2R,departure_bars,NUMERIC,4.0,4.0,0.0,500,4.0,4.0,0.0,309,False,0.0
FORMATION,BOS_CLOSE,GE2R,departure_net_progress_zone_r,NUMERIC,0.8666666666666035,0.6149732620320892,0.30107829285037463,500,0.6369934640522916,0.6480836236933836,-0.013266165384932038,309,False,0.0
FORMATION,BOS_CLOSE,GE2R,bos_body_frac,NUMERIC,0.6597402597402586,0.632923368022706,0.08732226364054071,500,0.5991452991452926,0.6518046709129326,-0.17147160801001143,309,False,0.0
FORMATION,BOS_CLOSE,GE2R,max_bull_fvg_zone_r,NUMERIC,0.072727272727258,0.0671641791044799,0.019649443534721422,500,0.0508474576271275,0.053797468354417,-0.010419754392655774,309,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_range_r,NUMERIC,0.516184269588207,0.3707865168539464,0.3311323586231701,481,0.4847942754919333,0.3223070398642889,0.3700523602856381,298,True,0.3311323586231701
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_high_r,NUMERIC,0.27729202037352263,0.1822784810126571,0.307762605949531,481,0.2794612794612524,0.1847389558233071,0.306819316073348,298,True,0.306819316073348
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_body_r,NUMERIC,0.12800375392062466,0.0637362637362555,0.20212152004518327,481,0.1209964412811492,0.0662323561346382,0.17223327224919074,298,True,0.17223327224919074
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_close_r,NUMERIC,0.12545843520782815,0.0663329161451779,0.18246652632541963,481,0.1198102016607334,0.0662323561346382,0.16534592027492484,298,True,0.16534592027492484
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_close_location,NUMERIC,0.7159773643574322,0.6226851851851807,0.2061950845891966,481,0.6739130434782958,0.608490566037771,0.14459725766483314,298,True,0.14459725766483314
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_max_close_r,NUMERIC,0.20037174721188716,0.1061224489795886,0.2998092533032293,481,0.1659919028339933,0.1372239747634069,0.09151146157784153,298,True,0.09151146157784153
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_low_r,NUMERIC,-0.17193973019128056,-0.1503267973856234,-0.08585137197803096,481,-0.1455847255369961,-0.1043360433604311,-0.16384893197914072,298,True,0.08585137197803096
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_min_close_r,NUMERIC,-0.009992561368732649,-0.0434027777777778,0.13175791489335958,481,0.006394884092729,-0.0115990057995017,0.07096145035382526,298,True,0.07096145035382526
PLUS15_REACTION,PLUS15_CLOSE,GE2R,ALL3_CLOSES_ABOVE_ANCHOR,BINARY,0.42574257425742573,0.35842293906810035,0.06731963518932538,481,0.4513888888888889,0.37662337662337664,0.07476551226551226,298,True,0.06731963518932538
PLUS15_REACTION,PLUS15_CLOSE,GE2R,CLOSE15_ABOVE_ANCHOR,BINARY,0.39365079365079364,0.37349397590361444,0.0201568177471792,481,0.43283582089552236,0.3711340206185567,0.061701800276965646,298,True,0.0201568177471792
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_green_rate,NUMERIC,0.6666666666666666,0.6666666666666666,0.0,481,0.6666666666666666,0.6666666666666666,0.0,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_close_slope_r_per_bar,NUMERIC,0.0316168441168989,0.0163551401869306,0.1141299508799129,481,0.0218253968254221,0.023923444976079,-0.015689606709508596,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_path_efficiency,NUMERIC,0.4573215599706276,0.3137254901960773,0.09008200650452998,481,0.3114754098360431,0.3333333333333333,-0.01371211349829983,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_close_above_anchor_rate,NUMERIC,0.6666666666666666,0.6666666666666666,0.0,481,1.0,0.6666666666666666,0.5,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,p15_close_above_zone_rate,NUMERIC,1.0,0.6666666666666666,0.5,481,1.0,1.0,0.0,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,CLOSE15_ABOVE_ZONE,BINARY,0.39285714285714285,0.37572254335260113,0.017134599504541714,481,0.3981042654028436,0.4482758620689655,-0.05017159666612192,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,CLOSE15_BREAK_TOUCH_HIGH,BINARY,0.36231884057971014,0.3907766990291262,-0.028457858449416062,481,0.44642857142857145,0.4049586776859504,0.041469893742621056,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,ALL3_CLOSES_ABOVE_ZONE,BINARY,0.4188034188034188,0.3562753036437247,0.06252811515969414,481,0.3987730061349693,0.42962962962962964,-0.03085662349466034,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,RECLAIM_ZONE_THEN_HOLD,BINARY,0.40213523131672596,0.365,0.03713523131672597,481,0.3968253968253968,0.44036697247706424,-0.04354157565166744,298,False,0.0
PLUS15_REACTION,PLUS15_CLOSE,GE2R,BREAK_TOUCH_HIGH_WITHIN15,BINARY,0.35294117647058826,0.3939393939393939,-0.040998217468805664,481,0.4657534246575342,0.39555555555555555,0.07019786910197867,298,False,0.0
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_recovery_from_low_r,NUMERIC,0.2297734627831738,0.1258278145695356,0.4500951959002633,490,0.1744186046511508,0.1061692969870721,0.2955264220391903,303,True,0.2955264220391903
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_high_r,NUMERIC,0.1646090534979452,0.1074218750000021,0.2811572950580559,490,0.13711831028029048,0.0900692840646611,0.23131368417446418,303,True,0.23131368417446418
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_range_r,NUMERIC,0.3606557377049249,0.2500000000000084,0.34031513991857865,490,0.28288080635576607,0.2106643356643318,0.22209746044365714,303,True,0.22209746044365714
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_body_r,NUMERIC,0.074175824175835,0.0175438596491233,0.2411885289977838,490,0.06630642800855595,0.022286821705428,0.18747405603959316,303,True,0.18747405603959316
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_close_r,NUMERIC,0.0704225352112642,0.0176056338028414,0.2282165212822211,490,0.06541030958883545,0.0236220472440733,0.18056288060150397,303,True,0.18056288060150397
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_low_r,NUMERIC,-0.133693972179291,-0.1025179856115197,-0.17330640710537648,490,-0.10920098420101254,-0.0824281150159789,-0.14882960499979866,303,True,0.14882960499979866
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_close_location,NUMERIC,0.6818181818182112,0.5755813953488333,0.17863450660713565,490,0.7013045434097409,0.6393442622950453,0.10418466723250747,303,True,0.10418466723250747
PLUS5_REACTION,PLUS5_CLOSE,GE2R,CLOSE5_ABOVE_ANCHOR,BINARY,0.43109540636042404,0.3526570048309179,0.07843840152950615,490,0.44776119402985076,0.37254901960784315,0.07521217442200762,303,True,0.07521217442200762
PLUS5_REACTION,PLUS5_CLOSE,GE2R,CLOSE5_BULLISH,BINARY,0.4326241134751773,0.35096153846153844,0.08166257501363888,490,0.44776119402985076,0.37254901960784315,0.07521217442200762,303,True,0.07521217442200762
PLUS5_REACTION,PLUS5_CLOSE,GE2R,RETEST5_ZONE_RECLAIM,BINARY,0.4485294117647059,0.3785310734463277,0.0699983383183782,490,0.5180722891566265,0.38636363636363635,0.13170865279299016,303,True,0.0699983383183782
PLUS5_REACTION,PLUS5_CLOSE,GE2R,LOW5_HOLDS_TOUCH_LOW,BINARY,0.38271604938271603,0.42771084337349397,-0.04499479399077794,490,0.411214953271028,0.449438202247191,-0.03822324897616297,303,True,0.03822324897616297
PLUS5_REACTION,PLUS5_CLOSE,GE2R,p5_close_vs_zone_high_zone_r,NUMERIC,0.0691318327974284,0.0535714285714303,0.038588688410205185,490,0.09453352769679496,0.118088097469551,-0.05841364661199973,303,False,0.0
PLUS5_REACTION,PLUS5_CLOSE,GE2R,CLOSE5_ABOVE_ZONE,BINARY,0.4061433447098976,0.38578680203045684,0.02035654267944076,490,0.41089108910891087,0.44554455445544555,-0.034653465346534684,303,False,0.0
PLUS5_REACTION,PLUS5_CLOSE,GE2R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,0.28205128205128205,0.4079822616407982,-0.12593097958951616,490,0.4594594594594595,0.41729323308270677,0.04216622637675271,303,False,0.0
RETEST_APPROACH,TOUCH_CLOSE,GE2R,last3_bear_progress_zone_r,NUMERIC,-0.8188405797101443,-0.5048543689320482,-0.31882919248293656,500,-0.7484491315136506,-0.4482758620689732,-0.3048031977736959,309,True,0.3048031977736959
RETEST_APPROACH,TOUCH_CLOSE,GE2R,last1_bear_progress_zone_r,NUMERIC,-0.4580152671755674,-0.2690909090909124,-0.2828233970958633,500,-0.37410384312456274,-0.2237762237762179,-0.22504333698665613,309,True,0.22504333698665613
RETEST_APPROACH,TOUCH_CLOSE,GE2R,last2_bear_progress_zone_r,NUMERIC,-0.7511737089202001,-0.4100719424460423,-0.4045405957617729,500,-0.5997474747474879,-0.4155844155844051,-0.21841409512837703,309,True,0.21841409512837703
RETEST_APPROACH,TOUCH_CLOSE,GE2R,approach_net_progress_zone_r,NUMERIC,-0.4967532467532451,-0.2953020134228155,-0.1999324330479333,500,-0.5006658595641691,-0.3543307086614178,-0.14523188702664638,309,True,0.14523188702664638
RETEST_APPROACH,TOUCH_CLOSE,GE2R,zone_age_at_retest_h,NUMERIC,7.75,5.25,0.10610079575596817,500,8.0,5.75,0.09549071618037135,309,True,0.09549071618037135
RETEST_APPROACH,TOUCH_CLOSE,GE2R,approach_efficiency,NUMERIC,0.4321223709369039,0.4049586776859318,0.06948528232948768,500,0.46344224717158367,0.4141414141414042,0.12611253817845092,309,True,0.06948528232948768
RETEST_APPROACH,TOUCH_CLOSE,GE2R,touch_local_liquidity_sweep,BINARY,0.3218390804597701,0.42857142857142855,-0.10673234811165844,500,0.39344262295081966,0.4435483870967742,-0.05010576414595452,309,True,0.05010576414595452
RETEST_APPROACH,TOUCH_CLOSE,GE2R,approach_overlap_mean,NUMERIC,0.6161981933024961,0.6211063347523077,-0.0388002279123428,500,0.5975983009985255,0.6030472943659754,-0.04307581326084568,309,True,0.0388002279123428
RETEST_APPROACH,TOUCH_CLOSE,GE2R,approach_slope_per_zone_r,NUMERIC,-0.0628997867803877,-0.0327153762268397,-0.22337215329047014,500,-0.054916061702904403,-0.0563176406926509,0.010372033483673779,309,False,0.0
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE2R,time_to_0_5r_min,NUMERIC,45.0,105.0,-0.36363636363636365,500,30.0,90.0,-0.36363636363636365,309,True,0.36363636363636365
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE2R,PROOF_WITHIN_60M,BINARY,0.5333333333333333,0.29615384615384616,0.23717948717948717,500,0.559748427672956,0.3,0.259748427672956,309,True,0.23717948717948717
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE2R,PROOF_WITHIN_15M,BINARY,0.5779816513761468,0.3631713554987212,0.21481029587742556,500,0.5802469135802469,0.3815789473684211,0.19866796621182586,309,True,0.19866796621182586
SURVIVAL_PROOF_SPEED,SURVIVAL_PROOF,GE2R,PROOF_WITHIN_30M,BINARY,0.5321637426900585,0.3465045592705167,0.1856591834195418,500,0.6120689655172413,0.32642487046632124,0.2856440950509201,309,True,0.1856591834195418
TOUCH_REACTION,TOUCH_CLOSE,GE2R,TOUCH_SWEEP_FLOOR_RECLAIM,BINARY,0.6923076923076923,0.39451476793248946,0.2977929243752028,500,0.7368421052631579,0.41379310344827586,0.323049001814882,309,True,0.2977929243752028
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_penetration_zone_r,NUMERIC,0.2254901960784253,0.1315789473684026,0.3046993548759137,500,0.1938155877844591,0.1076233183856483,0.27965477237132835,309,True,0.27965477237132835
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_range_event_r,NUMERIC,0.8399122807017525,0.5657071339173938,0.33014772838309414,500,0.6643330069132856,0.4795640326975559,0.22246503330942324,309,True,0.22246503330942324
TOUCH_REACTION,TOUCH_CLOSE,GE2R,TOUCH_BULLISH,BINARY,0.2459016393442623,0.4328018223234624,-0.18690018297920014,500,0.18604651162790697,0.47368421052631576,-0.2876376988984088,309,True,0.18690018297920014
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_body_event_r,NUMERIC,-0.4474226804123724,-0.2407407407407543,-0.3179627372559301,500,-0.34615750545303986,-0.2300000000000019,-0.1786985280153164,309,True,0.1786985280153164
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_close_vs_zone_high_zone_r,NUMERIC,0.0117647058823757,0.0409015025041743,-0.11160751757834328,500,0.0130858706808129,0.077568134171909,-0.24699713731363587,309,True,0.11160751757834328
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_close_vs_floor_zone_r,NUMERIC,1.0117647058823758,1.0409015025041743,-0.11160751757834311,500,1.013085870680813,1.077568134171909,-0.24699713731363523,309,True,0.11160751757834311
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_lower_wick_event_r,NUMERIC,0.2187499999999987,0.1693989071038252,0.14927532318625286,500,0.1976404976404916,0.1608108108108162,0.1114010466984928,309,True,0.1114010466984928
TOUCH_REACTION,TOUCH_CLOSE,GE2R,TOUCH_CLOSE_ABOVE_ZONE,BINARY,0.3728813559322034,0.4634146341463415,-0.09053327821413809,500,0.3817204301075269,0.5121951219512195,-0.13047469184369265,309,True,0.09053327821413809
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_recovery_from_low_event_r,NUMERIC,0.229166666666656,0.1884057971014433,0.11823516840227838,500,0.2084077412880758,0.1813031161473063,0.07862246198826373,309,True,0.07862246198826373
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_close_location_in_candle,NUMERIC,0.276041666666667,0.3751425313568992,-0.26162974191897437,500,0.3364933573888683,0.364556962025326,-0.07408889580633744,309,True,0.07408889580633744
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_upper_wick_event_r,NUMERIC,0.0711354309165507,0.0425531914893205,0.25191278480234436,500,0.05209982394447915,0.0473186119873742,0.04213974982300028,309,True,0.04213974982300028
TOUCH_REACTION,TOUCH_CLOSE,GE2R,touch_floor_sweep_depth_zone_r,NUMERIC,0.0,0.0,,500,0.0,0.0,,309,False,0.0
