partition,snapshot_age_min,case_entry_ts,case_execution_start,case_dev_block,case_invalidation_close_ts,case_measurement_start_ts,case_last_completed_bar_ts,case_pnl,control_entry_ts,control_execution_start,control_dev_block,control_break_ts,control_exit_ts,control_measurement_start_ts,control_last_completed_bar_ts,control_pnl,case__running_mfe_R,control__running_mfe_R,case__running_mae_R,control__running_mae_R,case__close_H_R,control__close_H_R,case__recovery_from_worst_R,control__recovery_from_worst_R,case__drawdown_from_best_R,control__drawdown_from_best_R,case__upper_half_close_fraction,control__upper_half_close_fraction
development,120,2024-05-12 16:20:00+00:00,2024-05-12 15:00:00+00:00,4.0,2024-05-12 21:20:00+00:00,2024-05-12 16:25:00+00:00,2024-05-12 18:15:00+00:00,-10.262035594193419,2024-04-29 22:30:00+00:00,2024-04-29 15:00:00+00:00,4.0,,2024-04-30 00:45:00+00:00,2024-04-29 22:35:00+00:00,2024-04-30 00:25:00+00:00,5.278545454545425,0.0,0.3133094516395711,0.8666107382550293,0.2369798842656423,-0.4848993288590599,0.23477542022595924,0.38171140939596937,0.4717553044916015,0.3984899328859108,0.07853403141361183,0.6086956521739131,1.0
development,120,2024-06-01 15:05:00+00:00,2024-06-01 15:00:00+00:00,4.0,2024-06-01 23:10:00+00:00,2024-06-01 15:10:00+00:00,2024-06-01 17:00:00+00:00,-3.641282971191595,2024-04-29 22:30:00+00:00,2024-04-29 15:00:00+00:00,4.0,,2024-04-30 00:45:00+00:00,2024-04-29 22:35:00+00:00,2024-04-30 00:25:00+00:00,5.278545454545425,0.17939609236234222,0.3133094516395711,0.6811722912966187,0.2369798842656423,-0.5923623445825922,0.23477542022595924,0.08880994671402655,0.4717553044916015,0.7717584369449344,0.07853403141361183,0.7391304347826086,1.0
development,120,2024-07-09 20:45:00+00:00,2024-07-09 15:00:00+00:00,5.0,2024-07-10 01:00:00+00:00,2024-07-09 20:50:00+00:00,2024-07-09 22:40:00+00:00,-15.40905757882599,2024-07-15 15:00:00+00:00,2024-07-15 15:00:00+00:00,5.0,,2024-07-15 18:25:00+00:00,2024-07-15 15:05:00+00:00,2024-07-15 16:55:00+00:00,3.7452355244500524,0.02153706642484671,0.39874956582146576,0.5493085468147815,0.5456755817992369,-0.2992518703241879,0.004168113928447549,0.2500566764905936,0.5498436957276844,0.3207889367490346,0.3945814518930182,1.0,1.0
development,120,2024-10-02 16:05:00+00:00,2024-10-02 15:00:00+00:00,5.0,2024-10-02 18:55:00+00:00,2024-10-02 16:10:00+00:00,2024-10-02 18:00:00+00:00,-19.988117180801122,2024-09-29 15:15:00+00:00,2024-09-29 15:00:00+00:00,5.0,,2024-09-29 19:20:00+00:00,2024-09-29 15:20:00+00:00,2024-09-29 17:10:00+00:00,3.0425396825396467,0.0,0.16402337228714645,0.6258940033009369,0.3735392320534287,-0.6015037593984961,0.08681135225375608,0.024390243902440805,0.46035058430718484,0.55529066568861,0.07721202003339037,0.8695652173913043,1.0
development,120,2024-12-08 16:00:00+00:00,2024-12-08 15:00:00+00:00,5.0,2024-12-09 01:35:00+00:00,2024-12-08 16:05:00+00:00,2024-12-08 17:55:00+00:00,-9.649344096871848,2024-10-06 15:00:00+00:00,2024-10-06 15:00:00+00:00,5.0,,2024-10-07 00:20:00+00:00,2024-10-06 15:05:00+00:00,2024-10-06 16:55:00+00:00,4.532179704132333,0.0,0.0,0.5964523281596459,0.5263474856970767,-0.22838137472283884,-0.5263474856970767,0.36807095343680707,0.0,0.18181818181818069,0.49081601927130275,0.9565217391304348,0.9565217391304348
development,120,2024-12-26 16:55:00+00:00,2024-12-26 15:00:00+00:00,5.0,2024-12-26 21:10:00+00:00,2024-12-26 17:00:00+00:00,2024-12-26 18:50:00+00:00,-10.246331236897333,2024-10-06 15:00:00+00:00,2024-10-06 15:00:00+00:00,5.0,,2024-10-07 00:20:00+00:00,2024-10-06 15:05:00+00:00,2024-10-06 16:55:00+00:00,4.532179704132333,0.0,0.0,1.0416666666666625,0.5263474856970767,-0.5119047619047595,-0.5263474856970767,0.529761904761903,0.0,0.4464285714285696,0.49081601927130275,0.17391304347826086,0.9565217391304348
external,30,2020-09-23 17:35:00+00:00,2020-09-23 15:00:00+00:00,,2020-09-23 19:30:00+00:00,2020-09-23 17:40:00+00:00,2020-09-23 18:00:00+00:00,-32.58333333333335,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 15:25:00+00:00,13.032258064516133,0.0,0.21881188118811895,0.5042372881355939,0.14603960396039647,-0.43908898305084715,0.19306930693069163,0.0651483050847468,0.33910891089108813,0.329978813559322,0.02574257425742731,1.0,1.0
external,30,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:35:00+00:00,2020-09-28 16:05:00+00:00,2020-09-28 16:25:00+00:00,-12.24774511712412,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 15:25:00+00:00,13.032258064516133,0.07479224376731704,0.21881188118811895,0.2631578947368376,0.14603960396039647,-0.14404432132963624,0.19306930693069163,0.11911357340720133,0.33910891089108813,0.2188365650969533,0.02574257425742731,1.0,1.0
external,30,2020-09-29 15:30:00+00:00,2020-09-29 15:00:00+00:00,,2020-09-29 16:20:00+00:00,2020-09-29 15:35:00+00:00,2020-09-29 15:55:00+00:00,-15.877483443708595,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 15:25:00+00:00,13.032258064516133,0.0,0.21881188118811895,0.454780361757108,0.14603960396039647,-0.44444444444444764,0.19306930693069163,0.010335917312660372,0.33910891089108813,0.437984496124032,0.02574257425742731,1.0,1.0
external,30,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:50:00+00:00,2020-10-24 17:40:00+00:00,2020-10-24 18:00:00+00:00,-20.036615134255477,2020-10-16 15:00:00+00:00,2020-10-16 15:00:00+00:00,,,2020-10-16 16:30:00+00:00,2020-10-16 15:05:00+00:00,2020-10-16 15:25:00+00:00,4.699333880828549,0.04019292604501877,0.0,0.19614147909967816,0.633009708737868,-0.06752411575562668,-0.5689320388349499,0.1286173633440515,0.06407766990291809,0.10771704180064545,0.3747572815533932,1.0,0.8
external,30,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:25:00+00:00,2020-11-25 16:10:00+00:00,2020-11-25 16:30:00+00:00,-46.244643867733856,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 15:35:00+00:00,8.580174240640392,0.018543046357615802,0.15806805708013388,0.45518763796909645,0.45225027442370935,-0.3059602649006627,-0.3007683863885851,0.14922737306843378,0.15148188803512425,0.32450331125827847,0.458836443468719,1.0,1.0
external,30,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 18:55:00+00:00,2020-12-07 15:30:00+00:00,2020-12-07 15:50:00+00:00,-15.815214502152951,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 15:35:00+00:00,8.580174240640392,0.12033898305084938,0.15806805708013388,0.05254237288135773,0.45225027442370935,0.10677966101694879,-0.3007683863885851,0.15932203389830651,0.15148188803512425,0.01355932203390059,0.458836443468719,1.0,1.0
external,30,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:00:00+00:00,2020-12-22 15:20:00+00:00,2020-12-22 15:40:00+00:00,-30.790762771168655,2020-12-29 19:35:00+00:00,2020-12-29 15:00:00+00:00,,,2020-12-29 20:10:00+00:00,2020-12-29 19:40:00+00:00,2020-12-29 20:00:00+00:00,14.529137105087631,0.0,0.06844741235392314,0.11789038262668124,0.19949916527545952,-0.0899689762150998,-0.005008347245408468,0.02792140641158143,0.19449081803005105,0.08169596690796295,0.07345575959933161,1.0,1.0
external,30,2021-03-03 19:05:00+00:00,2021-03-03 15:00:00+00:00,,2021-03-04 00:05:00+00:00,2021-03-03 19:10:00+00:00,2021-03-03 19:30:00+00:00,-30.195303480965386,2021-03-09 20:05:00+00:00,2021-03-09 15:00:00+00:00,,,2021-03-10 01:20:00+00:00,2021-03-09 20:10:00+00:00,2021-03-09 20:30:00+00:00,11.662602690956426,0.0,0.15343854394654838,0.7959440735609028,0.09653265752793468,-0.7626905151782342,0.14399262757746803,0.0332535583826687,0.2405252851054027,0.6718730318679947,0.00944591636908035,0.2,1.0
external,30,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:45:00+00:00,2021-03-23 15:05:00+00:00,2021-03-23 15:25:00+00:00,-18.656211977828853,2021-03-26 16:50:00+00:00,2021-03-26 15:00:00+00:00,,,2021-03-26 23:15:00+00:00,2021-03-26 16:55:00+00:00,2021-03-26 17:15:00+00:00,12.163723040090723,0.0,0.05340699815837961,0.23888674139930352,0.14215009208103122,-0.08136838036335782,0.03913443830570981,0.1575183610359457,0.18128453038674103,0.015848473134906116,0.014272559852669797,1.0,1.0
external,30,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:05:00+00:00,2021-05-30 20:35:00+00:00,2021-05-30 20:55:00+00:00,-31.430317018532328,2021-06-26 23:10:00+00:00,2021-06-26 15:00:00+00:00,,,2021-06-27 00:10:00+00:00,2021-06-26 23:15:00+00:00,2021-06-26 23:35:00+00:00,14.782848857280984,0.005013927576601867,0.0,0.2462395543175491,0.11816907986921994,-0.16378830083565504,-0.1078935077066798,0.08245125348189405,0.010275572162540143,0.1688022284122569,0.09808500700607224,1.0,1.0
external,30,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:10:00+00:00,2021-09-20 16:00:00+00:00,2021-09-20 16:20:00+00:00,-63.225255972696296,2021-09-18 16:15:00+00:00,2021-09-18 15:00:00+00:00,,,2021-09-18 23:15:00+00:00,2021-09-18 16:20:00+00:00,2021-09-18 16:40:00+00:00,8.976078762238382,0.0,0.0,0.2576899696048637,0.47159859345415095,-0.2088753799392103,-0.3800378685420612,0.048814589665653364,0.0915607249120898,0.11161094224924097,0.3374357587232895,1.0,1.0
external,30,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:40:00+00:00,2021-12-14 15:10:00+00:00,2021-12-14 15:30:00+00:00,-25.85350713842327,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 15:25:00+00:00,10.505108774505945,0.07044025157232743,0.00549130543306452,0.2528301886792445,0.2188202013478654,-0.14591194968553436,-0.07446542973625175,0.10691823899371013,0.14435477161161364,0.2163522012578618,0.07995673516931627,1.0,1.0
external,30,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:05:00+00:00,2021-12-27 15:15:00+00:00,2021-12-27 15:35:00+00:00,-23.74507874015741,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 15:25:00+00:00,10.505108774505945,0.026932084309135646,0.00549130543306452,0.19320843091334647,0.2188202013478654,-0.14637002341920388,-0.07446542973625175,0.04683840749414258,0.14435477161161364,0.17330210772833954,0.07995673516931627,1.0,1.0
external,60,2020-09-23 17:35:00+00:00,2020-09-23 15:00:00+00:00,,2020-09-23 19:30:00+00:00,2020-09-23 17:40:00+00:00,2020-09-23 18:30:00+00:00,-32.58333333333335,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 15:55:00+00:00,13.032258064516133,0.0,0.21881188118811895,0.5248940677966097,0.14603960396039647,-0.34322033898305054,0.15792079207920706,0.18167372881355923,0.3039603960396035,0.2341101694915254,0.060891089108911896,0.9090909090909091,1.0
external,60,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:35:00+00:00,2020-09-28 16:05:00+00:00,2020-09-28 16:55:00+00:00,-12.24774511712412,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 15:55:00+00:00,13.032258064516133,0.07479224376731704,0.21881188118811895,0.2631578947368376,0.14603960396039647,-0.16066481994459286,0.15792079207920706,0.10249307479224472,0.3039603960396035,0.2354570637119099,0.060891089108911896,1.0,1.0
external,60,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:50:00+00:00,2020-10-24 17:40:00+00:00,2020-10-24 18:30:00+00:00,-20.036615134255477,2020-10-16 15:00:00+00:00,2020-10-16 15:00:00+00:00,,,2020-10-16 16:30:00+00:00,2020-10-16 15:05:00+00:00,2020-10-16 15:55:00+00:00,4.699333880828549,0.04019292604501877,0.15533980582524187,0.3762057877813481,0.633009708737868,-0.25884244372990345,0.10485436893203526,0.11736334405144466,0.7378640776699033,0.29903536977492223,0.05048543689320663,1.0,0.8181818181818182
external,60,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:25:00+00:00,2020-11-25 16:10:00+00:00,2020-11-25 17:00:00+00:00,-46.244643867733856,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 16:05:00+00:00,8.580174240640392,0.018543046357615802,0.15806805708013388,0.45518763796909645,0.45225027442370935,-0.0931567328918327,-0.3084522502744216,0.36203090507726376,0.1437980241492878,0.11169977924944849,0.46652030735455546,1.0,1.0
external,60,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 18:55:00+00:00,2020-12-07 15:30:00+00:00,2020-12-07 16:20:00+00:00,-15.815214502152951,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 16:05:00+00:00,8.580174240640392,0.33050847457627275,0.15806805708013388,0.05254237288135773,0.45225027442370935,0.2457627118644063,-0.3084522502744216,0.298305084745764,0.1437980241492878,0.08474576271186644,0.46652030735455546,1.0,1.0
external,60,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:00:00+00:00,2020-12-22 15:20:00+00:00,2020-12-22 16:10:00+00:00,-30.790762771168655,2020-12-31 17:20:00+00:00,2020-12-31 15:00:00+00:00,,,2021-01-01 01:20:00+00:00,2020-12-31 17:25:00+00:00,2020-12-31 18:15:00+00:00,15.966112740306237,0.0,0.0,0.3164426059979336,0.1951020408163267,-0.30816959669079674,-0.18285714285714258,0.008273009307136855,0.012244897959184133,0.2998965873836599,0.17632653061224535,1.0,1.0
external,60,2021-03-03 19:05:00+00:00,2021-03-03 15:00:00+00:00,,2021-03-04 00:05:00+00:00,2021-03-03 19:10:00+00:00,2021-03-03 20:00:00+00:00,-30.195303480965386,2021-03-09 20:05:00+00:00,2021-03-09 15:00:00+00:00,,,2021-03-10 01:20:00+00:00,2021-03-09 20:10:00+00:00,2021-03-09 21:00:00+00:00,11.662602690956426,0.0,0.1685289713166687,0.7959440735609028,0.09653265752793468,-0.6136793046983251,0.08167261836193981,0.18226476886257773,0.17820527588987448,0.5228618213880857,0.08685635295472886,0.2727272727272727,1.0
external,60,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:45:00+00:00,2021-03-23 15:05:00+00:00,2021-03-23 15:55:00+00:00,-18.656211977828853,2021-03-26 16:50:00+00:00,2021-03-26 15:00:00+00:00,,,2021-03-26 23:15:00+00:00,2021-03-26 16:55:00+00:00,2021-03-26 17:45:00+00:00,12.163723040090723,0.0,0.18554327808471552,0.23888674139930352,0.14215009208103122,-0.18612292230382896,0.08091620626150962,0.05276381909547455,0.22306629834254083,0.1662156938538853,0.10462707182320591,1.0,1.0
external,60,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:05:00+00:00,2021-05-30 20:35:00+00:00,2021-05-30 21:25:00+00:00,-31.430317018532328,2021-06-26 23:10:00+00:00,2021-06-26 15:00:00+00:00,,,2021-06-27 00:10:00+00:00,2021-06-26 23:15:00+00:00,2021-06-27 00:05:00+00:00,14.782848857280984,0.005013927576601867,0.35497431106959243,0.36824512534819054,0.12237272302662318,-0.29693593314763334,0.20364315740308248,0.07130919220055724,0.32601588042970564,0.3019498607242352,0.15133115366650995,1.0,1.0
external,60,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:10:00+00:00,2021-09-20 16:00:00+00:00,2021-09-20 16:50:00+00:00,-63.225255972696296,2021-09-18 16:15:00+00:00,2021-09-18 15:00:00+00:00,,,2021-09-18 23:15:00+00:00,2021-09-18 16:20:00+00:00,2021-09-18 17:10:00+00:00,8.976078762238382,0.0,0.0,0.2576899696048637,0.5054097917230176,-0.19787234042553178,-0.4532053015958881,0.05981762917933189,0.05220449012712948,0.17902735562310002,0.41060319177711646,1.0,1.0
external,60,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:40:00+00:00,2021-12-14 15:10:00+00:00,2021-12-14 16:00:00+00:00,-25.85350713842327,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 15:55:00+00:00,10.505108774505945,0.07044025157232743,0.0747150345286626,0.579874213836477,0.2188202013478654,-0.38993710691823885,0.03852233962892035,0.18993710691823812,0.25734254097678577,0.46037735849056627,0.03619269489974225,1.0,1.0
external,60,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:05:00+00:00,2021-12-27 15:15:00+00:00,2021-12-27 16:05:00+00:00,-23.74507874015741,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 15:55:00+00:00,10.505108774505945,0.026932084309135646,0.0747150345286626,0.3021077283372349,0.2188202013478654,-0.2576112412177975,0.03852233962892035,0.04449648711943745,0.25734254097678577,0.2845433255269331,0.03619269489974225,1.0,1.0
external,120,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:35:00+00:00,2020-09-28 16:05:00+00:00,2020-09-28 17:55:00+00:00,-12.24774511712412,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,,,2020-09-25 19:00:00+00:00,2020-09-25 15:05:00+00:00,2020-09-25 16:55:00+00:00,13.032258064516133,0.07479224376731704,0.36683168316831716,0.7977839335180034,0.14603960396039647,-0.5263157894736813,0.19900990099009913,0.271468144044322,0.3450495049504956,0.6011080332409984,0.16782178217821805,0.782608695652174,1.0
external,120,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:50:00+00:00,2020-10-24 17:40:00+00:00,2020-10-24 19:30:00+00:00,-20.036615134255477,2020-11-06 17:10:00+00:00,2020-11-06 15:00:00+00:00,,,2020-11-06 19:25:00+00:00,2020-11-06 17:15:00+00:00,2020-11-06 19:05:00+00:00,21.03970070914063,0.04019292604501877,0.3699575371549901,0.42282958199356874,0.32749469214437316,-0.33922829581993386,0.30414012738853585,0.0836012861736349,0.631634819532909,0.37942122186495264,0.06581740976645421,1.0,1.0
external,120,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:25:00+00:00,2020-11-25 16:10:00+00:00,2020-11-25 18:00:00+00:00,-46.244643867733856,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 17:05:00+00:00,8.580174240640392,0.05209713024282376,0.15806805708013388,0.45518763796909645,0.45225027442370935,-0.24591611479028816,-0.05159165751921131,0.2092715231788083,0.40065861690449805,0.29801324503311194,0.2096597145993452,1.0,1.0
external,120,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 18:55:00+00:00,2020-12-07 15:30:00+00:00,2020-12-07 17:20:00+00:00,-15.815214502152951,2020-12-02 15:10:00+00:00,2020-12-02 15:00:00+00:00,,,2020-12-02 17:20:00+00:00,2020-12-02 15:15:00+00:00,2020-12-02 17:05:00+00:00,8.580174240640392,0.33050847457627275,0.15806805708013388,0.05254237288135773,0.45225027442370935,0.14406779661016883,-0.05159165751921131,0.19661016949152654,0.40065861690449805,0.18644067796610392,0.2096597145993452,1.0,1.0
external,120,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:00:00+00:00,2020-12-22 15:20:00+00:00,2020-12-22 17:10:00+00:00,-30.790762771168655,2020-12-31 17:20:00+00:00,2020-12-31 15:00:00+00:00,,,2021-01-01 01:20:00+00:00,2020-12-31 17:25:00+00:00,2020-12-31 19:15:00+00:00,15.966112740306237,0.0,0.08163265306122452,0.5501551189245102,0.22367346938775393,-0.4519131334022758,-0.014693877551020596,0.09824198552223437,0.20897959183673334,0.4436401240951389,0.09632653061224512,0.9565217391304348,1.0
external,120,2021-03-03 19:05:00+00:00,2021-03-03 15:00:00+00:00,,2021-03-04 00:05:00+00:00,2021-03-03 19:10:00+00:00,2021-03-03 21:00:00+00:00,-30.195303480965386,2021-03-09 20:05:00+00:00,2021-03-09 15:00:00+00:00,,,2021-03-10 01:20:00+00:00,2021-03-09 20:10:00+00:00,2021-03-09 22:00:00+00:00,11.662602690956426,0.0,0.1685289713166687,0.8385187051265904,0.09653265752793468,-0.811059327371207,-0.035479783435089327,0.0274593777553835,0.06105287409284534,0.7202418440609676,0.204008754751758,0.13043478260869565,1.0
external,120,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:45:00+00:00,2021-03-23 15:05:00+00:00,2021-03-23 16:55:00+00:00,-18.656211977828853,2021-03-26 16:50:00+00:00,2021-03-26 15:00:00+00:00,,,2021-03-26 23:15:00+00:00,2021-03-26 16:55:00+00:00,2021-03-26 18:45:00+00:00,12.163723040090723,0.0,0.19820441988950285,0.6393505991495937,0.14215009208103122,-0.436799381523001,-0.04120626151012896,0.20255121762659267,0.10094383057090224,0.4168921530730574,0.23941068139963181,0.8260869565217391,1.0
external,120,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:05:00+00:00,2021-05-30 20:35:00+00:00,2021-05-30 22:25:00+00:00,-31.430317018532328,2021-07-02 15:00:00+00:00,2021-07-02 15:00:00+00:00,,,2021-07-02 22:55:00+00:00,2021-07-02 15:05:00+00:00,2021-07-02 16:55:00+00:00,8.899808899808903,0.005013927576601867,0.03476482617587047,0.39554317548746604,0.3115201090661221,-0.38551532033426233,-0.10702113156100655,0.010027855153203733,0.20449897750511556,0.3905292479108642,0.14178595773687702,1.0,1.0
external,120,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:10:00+00:00,2021-09-20 16:00:00+00:00,2021-09-20 17:50:00+00:00,-63.225255972696296,2021-09-18 16:15:00+00:00,2021-09-18 15:00:00+00:00,,,2021-09-18 23:15:00+00:00,2021-09-18 16:20:00+00:00,2021-09-18 18:10:00+00:00,8.976078762238382,0.0,0.0,0.2651671732522795,0.5054097917230176,-0.08498480243161076,-0.27346497159859207,0.18018237082066874,0.2319448201244255,0.066139817629179,0.23086286177982043,1.0,1.0
external,120,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:40:00+00:00,2021-12-14 15:10:00+00:00,2021-12-14 17:00:00+00:00,-25.85350713842327,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 16:55:00+00:00,10.505108774505945,0.07044025157232743,0.0788751144021971,0.761006289308175,0.2188202013478654,-0.6855345911949681,-0.000915217572177026,0.07547169811320693,0.21790498377568837,0.7559748427672955,0.07979033197437414,0.6956521739130435,1.0
external,120,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:05:00+00:00,2021-12-27 15:15:00+00:00,2021-12-27 17:05:00+00:00,-23.74507874015741,2021-12-01 15:00:00+00:00,2021-12-01 15:00:00+00:00,,,2021-12-02 01:15:00+00:00,2021-12-01 15:05:00+00:00,2021-12-01 16:55:00+00:00,10.505108774505945,0.09367681498829182,0.0788751144021971,0.3021077283372349,0.2188202013478654,0.0152224824356,-0.000915217572177026,0.31733021077283496,0.21790498377568837,0.07845433255269181,0.07979033197437414,1.0,1.0
reference_validation,30,2025-01-26 18:30:00+00:00,2025-01-26 15:00:00+00:00,,2025-01-26 21:00:00+00:00,2025-01-26 18:35:00+00:00,2025-01-26 18:55:00+00:00,-11.302726637147487,2025-01-29 19:40:00+00:00,2025-01-29 15:00:00+00:00,,,2025-01-29 20:25:00+00:00,2025-01-29 19:45:00+00:00,2025-01-29 20:05:00+00:00,6.865888589628444,0.0,0.1494396014943981,0.23382045929018924,0.6637608966376068,-0.1774530271398679,-0.3711083437110821,0.05636743215032131,0.29265255292652476,0.15240083507306107,0.5205479452054802,1.0,0.8
reference_validation,30,2025-01-28 15:30:00+00:00,2025-01-28 15:00:00+00:00,,2025-01-28 16:50:00+00:00,2025-01-28 15:35:00+00:00,2025-01-28 15:55:00+00:00,-13.487596414425706,2025-01-29 19:40:00+00:00,2025-01-29 15:00:00+00:00,,,2025-01-29 20:25:00+00:00,2025-01-29 19:45:00+00:00,2025-01-29 20:05:00+00:00,6.865888589628444,0.0,0.1494396014943981,0.5739549839228286,0.6637608966376068,-0.40353697749196005,-0.3711083437110821,0.17041800643086857,0.29265255292652476,0.35691318327974264,0.5205479452054802,0.8,0.8
reference_validation,30,2025-02-22 16:00:00+00:00,2025-02-22 15:00:00+00:00,,2025-02-23 00:45:00+00:00,2025-02-22 16:05:00+00:00,2025-02-22 16:25:00+00:00,-9.509624197983458,2025-02-14 15:05:00+00:00,2025-02-14 15:00:00+00:00,,,2025-02-14 17:35:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 15:30:00+00:00,4.976409237645862,0.0,0.0,0.41945288753799354,0.6806387225548908,-0.24924012158054565,-0.41117764471058005,0.17021276595744791,0.2694610778443107,0.09726443768996777,0.2934131736526949,1.0,0.6
reference_validation,30,2025-03-17 18:45:00+00:00,2025-03-17 15:00:00+00:00,,2025-03-18 01:15:00+00:00,2025-03-17 18:50:00+00:00,2025-03-17 19:10:00+00:00,-16.712770862148396,2025-03-30 18:45:00+00:00,2025-03-30 15:00:00+00:00,,,2025-03-31 02:55:00+00:00,2025-03-30 18:50:00+00:00,2025-03-30 19:10:00+00:00,0.7519987334757561,0.059701492537315964,0.20420420420420635,0.19154228855721028,0.15315315315315478,-0.14427860696517084,-0.07207207207207057,0.04726368159203945,0.0810810810810842,0.2039800995024868,0.27627627627627693,1.0,1.0
