year,policy,n,xp1_active,xp1_rate,full_target_hit,full_target_hit_rate,any_t1_hit,any_t1_hit_rate,stop_before_any_target,stop_after_partial,unresolved,positive_n,negative_n,zero_n,positive_rate,negative_rate,zero_rate,median_positive_r,mean_positive_r,median_negative_r,mean_negative_r,expectancy_r,total_r,pf,max_dd_r,max_loss_streak,median_realized_r,q10_realized_r,q90_realized_r,xp_t1,xp_t15,xp_t2,xp_t1_to_t15,xp_t1_to_t2,xp_stop_after_partial,xp_unresolved,incremental_vs_fixed_t1_total_r,incremental_vs_fixed_t1_mean_r
2023,XP1_SCALE50_T15,98,34,0.3469387755102041,51,0.5204081632653061,55,0.5612244897959183,30,3,14,52,33,13,0.5306122448979592,0.336734693877551,0.1326530612244898,0.7986441068140027,0.8059082181149727,-1.201877934272304,-1.3694588552923082,-0.03351953961905697,-3.2849148826675836,0.9273122556054422,14.850696989044105,5,0.5518752047166695,-1.3509009973034283,0.9237269309637687,24,20,6,0.8333333333333334,0.25,3,1,0.7923561577096653,0.008085266915404747
2023,XP1_SCALE50_T2,98,34,0.3469387755102041,47,0.47959183673469385,55,0.5612244897959183,30,3,18,52,33,13,0.5306122448979592,0.336734693877551,0.1326530612244898,0.8729174051754691,0.8221373358842892,-1.201877934272304,-1.3694588552923082,-0.024908171006766556,-2.4410007586631224,0.9459861684243883,13.866117439275044,5,0.3770567375886525,-1.3509009973034283,0.9872231996602602,24,20,16,0.8333333333333334,0.6666666666666666,3,5,1.6362702817141284,0.016696635527695187
2024,FIXED_T1,100,36,0.36,57,0.57,57,0.57,32,0,11,57,32,11,0.57,0.32,0.11,0.7609907120743092,0.727761090766304,-1.1901886078685657,-1.217310033764915,0.025284610932020515,2.5284610932020515,1.0649090264360896,14.06800754549572,4,0.49902191761261766,-1.2766670121425712,0.888903394255865,25,3,1,0.12,0.04,0,2,0.0,0.0
2024,FIXED_T15,100,36,0.36,41,0.41,57,0.57,32,0,18,41,41,18,0.41,0.41,0.18,1.1451271186440313,1.1378273374937888,-1.1789883268482415,-1.2212342993948992,-0.0341968543794553,-3.41968543794553,0.9317027355500602,16.376507614181342,5,0.0,-1.297656304354696,1.3063715703610728,25,19,1,0.76,0.04,0,3,-5.948146531147584,-0.05948146531147584
2024,FIXED_T2,100,36,0.36,31,0.31,57,0.57,32,0,22,31,47,22,0.31,0.47,0.22,1.5206896551723819,1.5517842726110496,-1.1773308957952509,-1.2146294024870465,-0.08982269465948661,-8.982269465948661,0.8426580849224766,22.242476683474152,9,0.0,-1.3297065464412736,1.718324584553821,25,19,13,0.76,0.52,0,6,-11.510730559150712,-0.11510730559150711
2024,XP1_EXTEND_T15,100,36,0.36,51,0.51,57,0.57,32,0,12,51,37,12,0.51,0.37,0.12,0.8588754134509159,0.8833271137787881,-1.2013888888888902,-1.224277386336393,-0.0024858049172834717,-0.24858049172834717,0.9945123615421517,13.795175923538478,5,0.48162028189201855,-1.2905627485951827,1.0609368508516879,25,19,1,0.76,0.04,0,3,-2.7770415849303984,-0.027770415849303984
2024,XP1_EXTEND_T2,100,36,0.36,45,0.45,57,0.57,32,0,15,45,40,15,0.45,0.4,0.15,0.8752997601918241,0.9708806345143267,-1.1901886078685657,-1.2156819788252338,-0.049376505998646444,-4.937650599864645,0.8984592458005318,17.870210092562445,7,0.0,-1.2905627485951827,1.215005940679632,25,19,13,0.76,0.52,0,6,-7.466111693066698,-0.07466111693066697
2024,XP1_SCALE50_T15,100,36,0.36,51,0.51,57,0.57,32,5,12,52,37,11,0.52,0.37,0.11,0.8180883839871655,0.7968952722142931,-1.1626213592233046,-1.0891517257947674,0.01139940300736853,1.139940300736853,1.0282873327816016,13.931591734517097,5,0.48162028189201855,-1.2766670121425712,0.9485889712696954,25,19,1,0.76,0.04,5,3,-1.3885207924651992,-0.013885207924651992
2024,XP1_SCALE50_T2,100,36,0.36,45,0.45,57,0.57,32,8,15,49,40,11,0.49,0.4,0.11,0.8380462724935884,0.8090051327717371,-1.1464472576655969,-1.0211461564786606,-0.012045947533312965,-1.2045947533312964,0.9705087575933976,15.633186981074898,7,0.0,-1.2766670121425712,0.9592965763208915,25,19,13,0.76,0.52,8,6,-3.733055846533349,-0.03733055846533349
2025,FIXED_T1,106,41,0.3867924528301887,70,0.660377358490566,70,0.660377358490566,24,0,12,70,24,12,0.660377358490566,0.22641509433962265,0.11320754716981132,0.7938735354120997,0.7729396197115381,-1.1567693958822902,-1.200498682753025,0.2386208018276894,25.293804993735076,1.8778922930500583,3.7652951816356435,2,0.6797731649400685,-1.174833884461207,0.9297540792252157,31,0,0,0.0,0.0,0,3,0.0,0.0
2025,FIXED_T15,106,41,0.3867924528301887,48,0.4528301886792453,70,0.660377358490566,24,0,24,48,34,24,0.4528301886792453,0.32075471698113206,0.22641509433962265,1.2134289596499455,1.1795051809296802,-1.1567693958822902,-1.1868969698620995,0.1534127519746534,16.26175170931326,1.402972479603998,5.174494758615748,3,0.0,-1.236632314320981,1.3356576043574377,31,24,1,0.7741935483870968,0.03225806451612903,0,3,-9.032053284421819,-0.08520804985303602
2025,FIXED_T2,106,41,0.3867924528301887,38,0.3584905660377358,70,0.660377358490566,24,0,32,38,36,32,0.3584905660377358,0.33962264150943394,0.3018867924528302,1.6203301636834666,1.5892616094304823,-1.1682709500365063,-1.2064206798587565,0.16000751588153864,16.960796683443096,1.3905215229416585,6.908091004603733,3,0.0,-1.2532432776857414,1.7601864525087676,31,24,22,0.7741935483870968,0.7096774193548387,0,4,-8.33300831029198,-0.07861328594615076
2025,XP1_EXTEND_T15,106,41,0.3867924528301887,63,0.5943396226415094,70,0.660377358490566,24,0,12,63,31,12,0.5943396226415094,0.29245283018867924,0.11320754716981132,0.8926380368098087,0.9289833188166232,-1.1654835847382383,-1.1902352637378901,0.204043923675214,21.628655909572686,1.5861854365976806,6.08521097488121,3,0.75575471252049,-1.2167055114355643,1.1139961859893615,31,24,1,0.7741935483870968,0.03225806451612903,0,3,-3.6651490841623935,-0.03457687815247541
2025,XP1_EXTEND_T2,106,41,0.3867924528301887,61,0.5754716981132075,70,0.660377358490566,24,0,13,61,32,13,0.5754716981132075,0.3018867924528302,0.12264150943396226,0.9352640545145006,1.0758998891529898,-1.1682709500365063,-1.2033171645136083,0.255884377112235,27.123743973896907,1.704400322858266,5.265226139541875,3,0.7367895806062548,-1.2476316325936265,1.4811573460192236,31,24,22,0.7741935483870968,0.7096774193548387,0,4,1.829938980161827,0.01726357528454554
2025,XP1_SCALE50_T15,106,41,0.3867924528301887,63,0.5943396226415094,70,0.660377358490566,24,7,12,63,31,12,0.5943396226415094,0.29245283018867924,0.11320754716981132,0.8312224669603667,0.8493255007690849,-1.1164556962025411,-0.9692347127999504,0.2213323627514517,23.461230451653883,1.7808365461353715,3.1673252655209962,3,0.7211636828644657,-1.174833884461207,0.9884687570626935,31,24,1,0.7741935483870968,0.03225806451612903,7,3,-1.832574542081196,-0.0172884390762377
2025,XP1_SCALE50_T2,106,41,0.3867924528301887,61,0.5754716981132075,70,0.660377358490566,24,8,13,62,32,12,0.5849056603773585,0.3018867924528302,0.11320754716981132,0.8845822477129153,0.9138566067936266,-1.097831808497312,-0.9515729730434018,0.2472525894699622,26.208774483815994,1.8607056167219385,3.3984031202543794,3,0.7367895806062548,-1.174833884461207,1.0676311216826861,31,24,22,0.7741935483870968,0.7096774193548387,8,4,0.9149694900809134,0.008631787642272768
2026,FIXED_T1,54,16,0.2962962962962963,29,0.5370370370370371,29,0.5370370370370371,20,0,5,29,20,5,0.5370370370370371,0.37037037037037035,0.09259259259259259,0.7848970251716254,0.7619122064970547,-1.133698326447903,-1.291863177980196,-0.0692927698368394,-3.741809571189327,0.855177791465518,8.233218295573954,3,0.5191228832857193,-1.3338491717523833,0.8979891558745434,15,1,1,0.06666666666666667,0.06666666666666667,0,0,0.0,0.0
2026,FIXED_T15,54,16,0.2962962962962963,19,0.35185185185185186,29,0.5370370370370371,20,0,11,19,24,11,0.35185185185185186,0.4444444444444444,0.2037037037037037,1.2242206235012427,1.19715635278624,-1.1205182164321101,-1.2694995592869958,-0.14300034666572842,-7.722018719949334,0.7465530589245752,11.887148371404933,4,0.0,-1.3488030888030715,1.2928240740740826,15,11,1,0.7333333333333333,0.06666666666666667,0,1,-3.980209148760006,-0.073707576828889
2026,FIXED_T2,54,16,0.2962962962962963,15,0.2777777777777778,29,0.5370370370370371,20,0,13,15,26,13,0.2777777777777778,0.48148148148148145,0.24074074074074073,1.713193116634794,1.646091098004632,-1.1460704754642856,-1.2897945418582828,-0.1637646595971459,-8.843291618245878,0.736293968020888,16.00485565618537,4,0.0,-1.4287217983999343,1.7245761128100503,15,11,8,0.7333333333333333,0.5333333333333333,0,2,-5.101482047056552,-0.09447188976030653
2026,XP1_EXTEND_T15,54,16,0.2962962962962963,25,0.46296296296296297,29,0.5370370370370371,20,0,6,25,23,6,0.46296296296296297,0.42592592592592593,0.1111111111111111,0.9004524886877704,0.9663644007859259,-1.1081460674157277,-1.2663100991317726,-0.09196337519227082,-4.9660222603826245,0.8294935723334892,9.194964447553447,4,0.0,-1.3338491717523833,1.1209691026046655,15,11,1,0.7333333333333333,0.06666666666666667,0,1,-1.224212689193298,-0.022670605355431445
2026,XP1_EXTEND_T2,54,16,0.2962962962962963,22,0.4074074074074074,29,0.5370370370370371,20,0,7,22,25,7,0.4074074074074074,0.46296296296296297,0.12962962962962962,0.9046335391767102,1.104430116078425,-1.1328903654484928,-1.287672037818329,-0.14619145169875708,-7.894338391732883,0.7547717692120407,14.27471291143716,4,0.0,-1.4287217983999343,1.4186702254562906,15,11,8,0.7333333333333333,0.5333333333333333,0,2,-4.152528820543556,-0.0768986818619177
2026,XP1_SCALE50_T15,54,16,0.2962962962962963,25,0.46296296296296297,29,0.5370370370370371,20,3,6,26,23,5,0.48148148148148145,0.42592592592592593,0.09259259259259259,0.8738368020122522,0.8489161696677103,-1.0636704119850178,-1.1489450577020197,-0.08062807251455512,-4.353915915785977,0.8352395610897956,8.313667841303891,4,0.0,-1.3338491717523833,0.9207876943881154,15,11,1,0.7333333333333333,0.06666666666666667,3,1,-0.6121063445966495,-0.011335302677715731
2026,XP1_SCALE50_T2,54,16,0.2962962962962963,22,0.4074074074074074,29,0.5370370370370371,20,5,7,24,25,5,0.4444444444444444,0.46296296296296297,0.09259259259259259,0.8828460828237557,0.8937102370005457,-1.0416666666666707,-1.090684786778968,-0.10774211076779826,-5.818073981461106,0.786626748553332,10.8057295482755,4,0.0,-1.3338491717523833,1.0382724093304851,15,11,8,0.7333333333333333,0.5333333333333333,5,2,-2.076264410271778,-0.03844934093095885
