zone_id,activation_ts,origin_ts,h4_bos_ts,broken_h4_swing_ts,broken_h4_level,h4_bos_close,demand_low,demand_high,first_touch_ts,touch_open,touch_high,touch_low,touch_close,retest_exists,retest_close_holds,expansion_high_exists,expansion_pivot_ts,expansion_confirm_ts,expansion_high,pullback_ge2_h1_bars,has_lower_high,has_lower_low,has_any_correction,visual_equivalent,strict_exact,family
H4D_2023-05-15T08:00:00+00:00,2023-05-15 08:00:00+00:00,2023-05-14 20:00:00+00:00,2023-05-15 08:00:00+00:00,2023-05-14 16:00:00+00:00,314.84,315.38,310.65,313.84,2023-05-15 15:00:00+00:00,315.22,315.74,313.51,314.91,True,True,True,2023-05-15 10:00:00+00:00,2023-05-15 12:00:00+00:00,315.87,True,False,True,True,True,False,VISUAL_ONLY
H4D_2023-05-26T16:00:00+00:00,2023-05-26 16:00:00+00:00,2023-05-26 04:00:00+00:00,2023-05-26 16:00:00+00:00,2023-05-25 16:00:00+00:00,307.03,307.46,302.26,304.72,2023-05-27 14:00:00+00:00,305.32,305.55,304.01,304.42,True,True,True,2023-05-27 05:00:00+00:00,2023-05-27 07:00:00+00:00,307.57,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-05-28T04:00:00+00:00,2023-05-28 04:00:00+00:00,2023-05-27 16:00:00+00:00,2023-05-28 04:00:00+00:00,2023-05-27 08:00:00+00:00,307.57,308.88,304.01,305.18,2023-05-31 15:00:00+00:00,306.74,306.94,305.09,306.39,True,True,True,2023-05-30 22:00:00+00:00,2023-05-31 00:00:00+00:00,313.34,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-06-13T12:00:00+00:00,2023-06-13 12:00:00+00:00,2023-06-12 20:00:00+00:00,2023-06-13 12:00:00+00:00,2023-06-12 12:00:00+00:00,239.47,243.39,227.05,230.98,2023-06-15 12:00:00+00:00,233.69,234.62,230.3,234.06,True,True,True,2023-06-14 19:00:00+00:00,2023-06-14 21:00:00+00:00,247.99,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-06-14T04:00:00+00:00,2023-06-14 04:00:00+00:00,2023-06-13 16:00:00+00:00,2023-06-14 04:00:00+00:00,2023-06-13 12:00:00+00:00,248.5,250.51,234.37,243.4,2023-06-14 19:00:00+00:00,247.74,247.99,243.0,246.12,True,True,True,2023-06-14 05:00:00+00:00,2023-06-14 07:00:00+00:00,252.97,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-06-17T08:00:00+00:00,2023-06-17 08:00:00+00:00,2023-06-17 00:00:00+00:00,2023-06-17 08:00:00+00:00,2023-06-16 20:00:00+00:00,244.0,246.57,238.5,239.76,2023-06-19 17:00:00+00:00,241.33,241.35,237.35,240.2,True,True,True,2023-06-18 21:00:00+00:00,2023-06-18 23:00:00+00:00,246.68,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-06-21T00:00:00+00:00,2023-06-21 00:00:00+00:00,2023-06-20 16:00:00+00:00,2023-06-21 00:00:00+00:00,2023-06-19 20:00:00+00:00,245.25,247.93,238.4,241.65,2023-06-22 15:00:00+00:00,248.01,248.17,241.01,242.95,True,True,True,2023-06-22 10:00:00+00:00,2023-06-22 12:00:00+00:00,253.9,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-07-01T16:00:00+00:00,2023-07-01 16:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 16:00:00+00:00,2023-07-01 04:00:00+00:00,246.3,247.45,240.16,240.59,2023-07-04 20:00:00+00:00,242.25,242.37,240.15,241.36,True,True,True,2023-07-03 20:00:00+00:00,2023-07-03 22:00:00+00:00,248.6,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-07-03T08:00:00+00:00,2023-07-03 08:00:00+00:00,2023-07-02 20:00:00+00:00,2023-07-03 08:00:00+00:00,2023-07-02 00:00:00+00:00,249.54,249.76,243.16,246.2,2023-07-03 17:00:00+00:00,249.62,249.68,246.0,247.6,True,True,True,2023-07-03 11:00:00+00:00,2023-07-03 13:00:00+00:00,257.68,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-07-10T12:00:00+00:00,2023-07-10 12:00:00+00:00,2023-07-10 08:00:00+00:00,2023-07-10 12:00:00+00:00,2023-07-09 04:00:00+00:00,236.99,241.92,232.2,233.44,2023-08-15 20:00:00+00:00,238.89,238.94,232.21,236.02,True,True,True,2023-08-10 15:00:00+00:00,2023-08-10 17:00:00+00:00,243.5,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-07-12T04:00:00+00:00,2023-07-12 04:00:00+00:00,2023-07-11 12:00:00+00:00,2023-07-12 04:00:00+00:00,2023-07-11 12:00:00+00:00,248.66,249.24,245.0,246.87,2023-07-12 13:00:00+00:00,247.91,249.08,245.0,246.69,True,True,True,2023-07-12 07:00:00+00:00,2023-07-12 09:00:00+00:00,249.71,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-07-13T16:00:00+00:00,2023-07-13 16:00:00+00:00,2023-07-13 04:00:00+00:00,2023-07-13 16:00:00+00:00,2023-07-12 04:00:00+00:00,250.07,251.2,242.42,243.69,2023-07-14 19:00:00+00:00,249.5,250.49,241.04,244.64,True,True,True,2023-07-14 05:00:00+00:00,2023-07-14 07:00:00+00:00,261.38,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-07-26T20:00:00+00:00,2023-07-26 20:00:00+00:00,2023-07-26 12:00:00+00:00,2023-07-26 20:00:00+00:00,2023-07-26 04:00:00+00:00,238.88,239.04,236.45,237.75,2023-08-01 03:00:00+00:00,241.13,241.27,237.0,239.96,True,True,True,2023-07-31 14:00:00+00:00,2023-07-31 16:00:00+00:00,244.24,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-08-01T08:00:00+00:00,2023-08-01 08:00:00+00:00,2023-08-01 04:00:00+00:00,2023-08-01 08:00:00+00:00,2023-07-31 04:00:00+00:00,244.71,245.45,237.0,241.04,2023-08-02 17:00:00+00:00,243.19,243.88,234.8,237.45,True,True,True,2023-08-02 13:00:00+00:00,2023-08-02 15:00:00+00:00,246.21,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-08-06T04:00:00+00:00,2023-08-06 04:00:00+00:00,2023-08-05 04:00:00+00:00,2023-08-06 04:00:00+00:00,2023-08-04 08:00:00+00:00,243.47,244.9,239.95,241.72,2023-08-07 11:00:00+00:00,243.03,243.05,240.9,242.22,True,True,True,2023-08-07 02:00:00+00:00,2023-08-07 04:00:00+00:00,245.09,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-08-24T08:00:00+00:00,2023-08-24 08:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 08:00:00+00:00,2023-08-23 20:00:00+00:00,218.84,219.34,214.54,217.66,2023-08-24 15:00:00+00:00,219.17,219.41,217.22,217.61,True,True,True,2023-08-24 12:00:00+00:00,2023-08-24 14:00:00+00:00,220.57,True,False,True,True,True,False,VISUAL_ONLY
H4D_2023-09-08T00:00:00+00:00,2023-09-08 00:00:00+00:00,2023-09-07 12:00:00+00:00,2023-09-08 00:00:00+00:00,2023-09-07 08:00:00+00:00,216.22,217.11,213.58,215.41,2023-09-08 11:00:00+00:00,216.15,216.15,213.33,214.57,True,True,True,2023-09-08 06:00:00+00:00,2023-09-08 08:00:00+00:00,218.22,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-09-17T16:00:00+00:00,2023-09-17 16:00:00+00:00,2023-09-17 08:00:00+00:00,2023-09-17 16:00:00+00:00,2023-09-16 04:00:00+00:00,215.83,216.19,214.1,214.77,2023-09-20 10:00:00+00:00,216.94,217.1,214.69,215.71,True,True,True,2023-09-20 03:00:00+00:00,2023-09-20 05:00:00+00:00,217.88,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-09-18T04:00:00+00:00,2023-09-18 04:00:00+00:00,2023-09-18 00:00:00+00:00,2023-09-18 04:00:00+00:00,2023-09-17 16:00:00+00:00,216.91,217.8,214.97,216.42,2023-09-18 18:00:00+00:00,219.34,219.41,215.15,216.21,True,True,True,2023-09-18 13:00:00+00:00,2023-09-18 15:00:00+00:00,221.46,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-10-02T00:00:00+00:00,2023-10-02 00:00:00+00:00,2023-10-01 20:00:00+00:00,2023-10-02 00:00:00+00:00,2023-10-01 12:00:00+00:00,216.67,218.29,213.13,215.75,2023-10-02 17:00:00+00:00,216.38,217.11,215.59,216.58,True,True,True,2023-10-02 09:00:00+00:00,2023-10-02 11:00:00+00:00,221.73,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-10-06T20:00:00+00:00,2023-10-06 20:00:00+00:00,2023-10-06 12:00:00+00:00,2023-10-06 20:00:00+00:00,2023-10-05 16:00:00+00:00,213.42,213.44,211.85,212.5,2023-10-07 16:00:00+00:00,212.69,212.96,212.48,212.69,True,True,True,2023-10-07 10:00:00+00:00,2023-10-07 12:00:00+00:00,213.82,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-10-24T00:00:00+00:00,2023-10-24 00:00:00+00:00,2023-10-23 16:00:00+00:00,2023-10-24 00:00:00+00:00,2023-10-23 04:00:00+00:00,223.0,228.8,218.23,220.29,2023-10-26 15:00:00+00:00,224.71,225.3,218.6,222.36,True,True,True,2023-10-25 02:00:00+00:00,2023-10-25 04:00:00+00:00,229.32,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-10-30T12:00:00+00:00,2023-10-30 12:00:00+00:00,2023-10-30 04:00:00+00:00,2023-10-30 12:00:00+00:00,2023-10-30 00:00:00+00:00,228.29,228.42,225.5,227.2,2023-10-30 18:00:00+00:00,228.26,228.29,225.55,227.07,True,True,True,2023-10-30 15:00:00+00:00,2023-10-30 17:00:00+00:00,229.39,True,False,True,True,True,False,VISUAL_ONLY
H4D_2023-11-02T00:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-01 16:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-01 04:00:00+00:00,227.17,228.15,222.42,224.58,2023-11-21 23:00:00+00:00,238.42,239.89,224.1,225.11,True,True,True,2023-11-21 16:00:00+00:00,2023-11-21 18:00:00+00:00,272.42,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-11-06T12:00:00+00:00,2023-11-06 12:00:00+00:00,2023-11-06 04:00:00+00:00,2023-11-06 12:00:00+00:00,2023-11-05 08:00:00+00:00,245.34,245.4,242.68,244.0,2023-11-07 16:00:00+00:00,247.05,247.22,243.16,244.61,True,True,True,2023-11-07 07:00:00+00:00,2023-11-07 09:00:00+00:00,252.93,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-11-06T16:00:00+00:00,2023-11-06 16:00:00+00:00,2023-11-06 04:00:00+00:00,2023-11-06 16:00:00+00:00,2023-11-06 04:00:00+00:00,246.35,251.9,242.68,244.0,2023-11-07 16:00:00+00:00,247.05,247.22,243.16,244.61,True,True,True,2023-11-07 07:00:00+00:00,2023-11-07 09:00:00+00:00,252.93,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-11-09T04:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-09 00:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-08 00:00:00+00:00,249.88,250.17,245.13,247.14,2023-11-09 17:00:00+00:00,251.93,253.39,238.9,246.72,True,True,True,2023-11-09 11:00:00+00:00,2023-11-09 13:00:00+00:00,251.43,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-11-15T16:00:00+00:00,2023-11-15 16:00:00+00:00,2023-11-14 20:00:00+00:00,2023-11-15 16:00:00+00:00,2023-11-14 12:00:00+00:00,249.77,252.58,233.0,244.32,2023-11-16 20:00:00+00:00,244.57,244.84,240.1,243.37,True,True,True,2023-11-16 12:00:00+00:00,2023-11-16 14:00:00+00:00,253.63,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-12-08T04:00:00+00:00,2023-12-08 04:00:00+00:00,2023-12-07 20:00:00+00:00,2023-12-08 04:00:00+00:00,2023-12-07 08:00:00+00:00,235.0,235.74,230.2,232.81,2023-12-08 08:00:00+00:00,234.81,234.87,232.16,233.04,True,True,True,2023-12-08 05:00:00+00:00,2023-12-08 07:00:00+00:00,237.4,True,True,True,True,True,False,VISUAL_ONLY
H4D_2023-12-11T16:00:00+00:00,2023-12-11 16:00:00+00:00,2023-12-11 08:00:00+00:00,2023-12-11 16:00:00+00:00,2023-12-11 04:00:00+00:00,241.56,244.49,231.0,233.33,2023-12-18 11:00:00+00:00,235.51,235.84,232.01,234.25,True,True,True,2023-12-16 17:00:00+00:00,2023-12-16 19:00:00+00:00,247.07,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-12-12T04:00:00+00:00,2023-12-12 04:00:00+00:00,2023-12-11 20:00:00+00:00,2023-12-12 04:00:00+00:00,2023-12-11 16:00:00+00:00,248.41,253.4,236.88,244.48,2023-12-13 05:00:00+00:00,246.34,247.2,244.16,245.96,True,True,True,2023-12-13 00:00:00+00:00,2023-12-13 02:00:00+00:00,256.66,True,True,True,True,True,True,STRICT_EXACT
H4D_2023-12-27T12:00:00+00:00,2023-12-27 12:00:00+00:00,2023-12-27 04:00:00+00:00,2023-12-27 12:00:00+00:00,2023-12-26 16:00:00+00:00,302.9,310.5,285.0,297.5,2024-01-03 13:00:00+00:00,323.2,323.67,285.38,316.14,True,True,True,2024-01-03 10:00:00+00:00,2024-01-03 12:00:00+00:00,334.3,True,False,True,True,True,True,STRICT_EXACT
H4D_2024-01-11T00:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-10 16:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-10 04:00:00+00:00,303.23,305.99,289.02,299.76,2024-01-12 18:00:00+00:00,301.3,302.52,296.75,301.65,True,True,True,2024-01-12 15:00:00+00:00,2024-01-12 17:00:00+00:00,312.58,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-01-11T12:00:00+00:00,2024-01-11 12:00:00+00:00,2024-01-10 16:00:00+00:00,2024-01-11 12:00:00+00:00,2024-01-11 00:00:00+00:00,310.42,314.68,289.02,299.76,2024-01-12 18:00:00+00:00,301.3,302.52,296.75,301.65,True,True,True,2024-01-11 13:00:00+00:00,2024-01-11 15:00:00+00:00,317.0,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-01-14T08:00:00+00:00,2024-01-14 08:00:00+00:00,2024-01-13 20:00:00+00:00,2024-01-14 08:00:00+00:00,2024-01-13 20:00:00+00:00,303.27,304.48,300.86,302.43,2024-01-14 21:00:00+00:00,304.24,305.37,301.48,304.58,True,True,True,2024-01-14 16:00:00+00:00,2024-01-14 18:00:00+00:00,306.89,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-01-15T04:00:00+00:00,2024-01-15 04:00:00+00:00,2024-01-15 00:00:00+00:00,2024-01-15 04:00:00+00:00,2024-01-14 16:00:00+00:00,306.89,309.79,298.89,304.24,2024-01-22 20:00:00+00:00,310.03,311.2,303.3,306.17,True,True,True,2024-01-22 14:00:00+00:00,2024-01-22 16:00:00+00:00,314.86,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-01-21T00:00:00+00:00,2024-01-21 00:00:00+00:00,2024-01-20 16:00:00+00:00,2024-01-21 00:00:00+00:00,2024-01-20 04:00:00+00:00,315.42,317.03,312.71,314.65,2024-01-22 05:00:00+00:00,316.26,316.63,314.53,314.67,True,True,True,2024-01-21 20:00:00+00:00,2024-01-21 22:00:00+00:00,321.58,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-01-29T20:00:00+00:00,2024-01-29 20:00:00+00:00,2024-01-29 08:00:00+00:00,2024-01-29 20:00:00+00:00,2024-01-28 12:00:00+00:00,308.99,309.91,305.83,306.09,2024-01-31 01:00:00+00:00,307.59,308.06,305.58,307.18,True,True,True,2024-01-30 21:00:00+00:00,2024-01-30 23:00:00+00:00,310.92,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-02-02T04:00:00+00:00,2024-02-02 04:00:00+00:00,2024-02-02 00:00:00+00:00,2024-02-02 04:00:00+00:00,2024-02-01 16:00:00+00:00,302.12,302.27,299.08,300.64,2024-02-02 14:00:00+00:00,302.15,302.41,299.91,300.34,True,True,True,2024-02-02 09:00:00+00:00,2024-02-02 11:00:00+00:00,305.28,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-02-04T16:00:00+00:00,2024-02-04 16:00:00+00:00,2024-02-04 08:00:00+00:00,2024-02-04 16:00:00+00:00,2024-02-03 08:00:00+00:00,303.74,305.97,297.91,300.5,2024-02-05 16:00:00+00:00,302.12,302.27,300.43,300.79,True,True,True,2024-02-05 08:00:00+00:00,2024-02-05 10:00:00+00:00,306.94,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-02-13T00:00:00+00:00,2024-02-13 00:00:00+00:00,2024-02-12 12:00:00+00:00,2024-02-13 00:00:00+00:00,2024-02-11 12:00:00+00:00,324.24,327.66,315.35,317.99,2024-02-13 15:00:00+00:00,323.43,323.92,317.69,321.46,True,True,True,2024-02-13 10:00:00+00:00,2024-02-13 12:00:00+00:00,327.81,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-02-21T12:00:00+00:00,2024-02-21 12:00:00+00:00,2024-02-21 04:00:00+00:00,2024-02-21 12:00:00+00:00,2024-02-20 08:00:00+00:00,361.69,363.9,352.77,354.87,2024-03-05 20:00:00+00:00,403.94,405.56,352.01,376.7,True,True,True,2024-03-05 14:00:00+00:00,2024-03-05 16:00:00+00:00,423.01,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-02-28T12:00:00+00:00,2024-02-28 12:00:00+00:00,2024-02-28 00:00:00+00:00,2024-02-28 12:00:00+00:00,2024-02-27 00:00:00+00:00,405.0,406.56,393.76,394.95,2024-02-29 23:00:00+00:00,402.79,403.13,390.93,396.41,True,True,True,2024-02-29 10:00:00+00:00,2024-02-29 12:00:00+00:00,418.3,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-02T04:00:00+00:00,2024-03-02 04:00:00+00:00,2024-03-01 16:00:00+00:00,2024-03-02 04:00:00+00:00,2024-03-01 16:00:00+00:00,408.9,414.32,402.57,406.54,2024-03-02 10:00:00+00:00,409.49,410.5,406.35,408.31,True,True,True,2024-03-02 05:00:00+00:00,2024-03-02 07:00:00+00:00,415.6,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-03-04T08:00:00+00:00,2024-03-04 08:00:00+00:00,2024-03-03 16:00:00+00:00,2024-03-04 08:00:00+00:00,2024-03-02 08:00:00+00:00,415.6,417.18,411.63,413.74,2024-03-04 18:00:00+00:00,416.83,419.07,413.0,413.06,True,True,True,2024-03-04 14:00:00+00:00,2024-03-04 16:00:00+00:00,420.68,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-07T12:00:00+00:00,2024-03-07 12:00:00+00:00,2024-03-07 04:00:00+00:00,2024-03-07 12:00:00+00:00,2024-03-06 12:00:00+00:00,434.92,438.86,425.75,429.64,2024-08-05 02:00:00+00:00,476.76,478.17,425.83,452.73,True,True,True,2024-08-04 21:00:00+00:00,2024-08-04 23:00:00+00:00,511.65,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-08T20:00:00+00:00,2024-03-08 20:00:00+00:00,2024-03-08 16:00:00+00:00,2024-03-08 20:00:00+00:00,2024-03-08 04:00:00+00:00,477.28,484.3,462.0,473.93,2024-07-05 03:00:00+00:00,508.03,508.03,465.41,477.94,True,True,True,2024-07-04 23:00:00+00:00,2024-07-05 01:00:00+00:00,529.53,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-12T04:00:00+00:00,2024-03-12 04:00:00+00:00,2024-03-11 16:00:00+00:00,2024-03-12 04:00:00+00:00,2024-03-11 08:00:00+00:00,534.48,534.9,515.26,522.58,2024-03-12 09:00:00+00:00,539.18,539.76,522.3,527.68,True,True,True,2024-03-12 05:00:00+00:00,2024-03-12 07:00:00+00:00,544.35,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-03-13T08:00:00+00:00,2024-03-13 08:00:00+00:00,2024-03-13 00:00:00+00:00,2024-03-13 08:00:00+00:00,2024-03-12 16:00:00+00:00,548.87,561.31,532.65,542.15,2024-03-15 10:00:00+00:00,561.39,572.1,542.0,570.86,True,True,True,2024-03-15 01:00:00+00:00,2024-03-15 03:00:00+00:00,612.99,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-16T00:00:00+00:00,2024-03-16 00:00:00+00:00,2024-03-15 08:00:00+00:00,2024-03-16 00:00:00+00:00,2024-03-15 04:00:00+00:00,612.99,633.01,565.02,583.39,2024-03-16 19:00:00+00:00,586.72,591.98,579.12,582.92,True,True,True,2024-03-16 01:00:00+00:00,2024-03-16 03:00:00+00:00,646.09,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-03-20T20:00:00+00:00,2024-03-20 20:00:00+00:00,2024-03-20 16:00:00+00:00,2024-03-20 20:00:00+00:00,2024-03-19 20:00:00+00:00,538.75,541.27,515.8,533.84,2024-04-13 20:00:00+00:00,581.65,582.0,532.2,544.44,True,True,True,2024-04-13 16:00:00+00:00,2024-04-13 18:00:00+00:00,597.45,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-22T04:00:00+00:00,2024-03-22 04:00:00+00:00,2024-03-21 20:00:00+00:00,2024-03-22 04:00:00+00:00,2024-03-21 12:00:00+00:00,571.59,575.94,544.51,558.73,2024-03-22 14:00:00+00:00,562.3,564.15,551.26,553.13,True,True,True,2024-03-22 10:00:00+00:00,2024-03-22 12:00:00+00:00,587.86,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-03-25T00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-24 04:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-23 16:00:00+00:00,568.02,568.36,550.92,552.15,2024-04-02 03:00:00+00:00,577.35,577.37,550.0,561.29,True,True,True,2024-04-01 22:00:00+00:00,2024-04-02 00:00:00+00:00,581.79,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-03-28T08:00:00+00:00,2024-03-28 08:00:00+00:00,2024-03-27 20:00:00+00:00,2024-03-28 08:00:00+00:00,2024-03-27 16:00:00+00:00,585.46,590.89,566.2,570.39,2024-04-01 06:00:00+00:00,593.74,594.75,570.0,579.1,True,True,True,2024-03-31 22:00:00+00:00,2024-04-01 00:00:00+00:00,608.12,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-04-15T08:00:00+00:00,2024-04-15 08:00:00+00:00,2024-04-14 16:00:00+00:00,2024-04-15 08:00:00+00:00,2024-04-14 08:00:00+00:00,568.92,574.97,544.34,551.24,2024-04-15 19:00:00+00:00,558.55,560.72,550.01,550.2,True,True,True,2024-04-15 12:00:00+00:00,2024-04-15 14:00:00+00:00,585.0,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-04-18T04:00:00+00:00,2024-04-18 04:00:00+00:00,2024-04-17 16:00:00+00:00,2024-04-18 04:00:00+00:00,2024-04-17 12:00:00+00:00,547.4,549.6,516.08,531.99,2024-04-19 02:00:00+00:00,545.7,545.82,529.44,534.12,True,True,True,2024-04-18 23:00:00+00:00,2024-04-19 01:00:00+00:00,553.01,True,False,True,True,True,False,VISUAL_ONLY
H4D_2024-04-19T12:00:00+00:00,2024-04-19 12:00:00+00:00,2024-04-19 04:00:00+00:00,2024-04-19 12:00:00+00:00,2024-04-18 08:00:00+00:00,555.55,559.46,523.42,551.95,2024-04-20 00:00:00+00:00,556.54,556.79,549.23,553.77,True,True,True,2024-04-19 18:00:00+00:00,2024-04-19 20:00:00+00:00,561.28,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-04-20T16:00:00+00:00,2024-04-20 16:00:00+00:00,2024-04-20 12:00:00+00:00,2024-04-20 16:00:00+00:00,2024-04-19 16:00:00+00:00,563.94,567.79,552.8,560.27,2024-04-30 13:00:00+00:00,567.89,569.16,558.11,567.32,True,True,True,2024-04-30 08:00:00+00:00,2024-04-30 10:00:00+00:00,604.28,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-04-22T04:00:00+00:00,2024-04-22 04:00:00+00:00,2024-04-21 16:00:00+00:00,2024-04-22 04:00:00+00:00,2024-04-21 12:00:00+00:00,582.41,591.86,571.42,578.52,2024-04-29 07:00:00+00:00,593.89,593.9,578.09,584.0,True,True,True,2024-04-28 22:00:00+00:00,2024-04-29 00:00:00+00:00,606.59,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-05-12T16:00:00+00:00,2024-05-12 16:00:00+00:00,2024-05-12 08:00:00+00:00,2024-05-12 16:00:00+00:00,2024-05-11 20:00:00+00:00,594.43,594.92,587.02,589.93,2024-05-13 02:00:00+00:00,594.74,595.19,589.92,592.08,True,True,True,2024-05-12 18:00:00+00:00,2024-05-12 20:00:00+00:00,598.74,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-05-20T20:00:00+00:00,2024-05-20 20:00:00+00:00,2024-05-20 12:00:00+00:00,2024-05-20 20:00:00+00:00,2024-05-20 08:00:00+00:00,580.82,589.47,571.26,575.69,2024-06-18 02:00:00+00:00,600.36,602.43,574.0,587.69,True,True,True,2024-06-17 19:00:00+00:00,2024-06-17 21:00:00+00:00,610.24,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-05-27T16:00:00+00:00,2024-05-27 16:00:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 16:00:00+00:00,2024-05-27 04:00:00+00:00,606.92,613.46,601.2,603.42,2024-05-27 20:00:00+00:00,609.61,610.16,600.77,602.49,True,True,True,2024-05-27 17:00:00+00:00,2024-05-27 19:00:00+00:00,615.29,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-06-02T00:00:00+00:00,2024-06-02 00:00:00+00:00,2024-06-01 16:00:00+00:00,2024-06-02 00:00:00+00:00,2024-05-31 16:00:00+00:00,599.37,602.39,595.9,596.61,2024-06-02 11:00:00+00:00,598.06,598.64,596.59,598.49,True,True,True,2024-06-02 06:00:00+00:00,2024-06-02 08:00:00+00:00,606.06,True,True,True,True,True,False,VISUAL_ONLY
H4D_2024-06-03T08:00:00+00:00,2024-06-03 08:00:00+00:00,2024-06-02 20:00:00+00:00,2024-06-03 08:00:00+00:00,2024-06-02 00:00:00+00:00,609.0,626.55,596.31,601.8,2024-06-11 16:00:00+00:00,610.03,610.24,594.0,597.64,True,True,True,2024-06-11 04:00:00+00:00,2024-06-11 06:00:00+00:00,629.42,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-06-27T16:00:00+00:00,2024-06-27 16:00:00+00:00,2024-06-27 08:00:00+00:00,2024-06-27 16:00:00+00:00,2024-06-27 04:00:00+00:00,576.49,579.49,566.18,573.99,2024-06-28 14:00:00+00:00,575.45,577.97,573.5,574.26,True,True,True,2024-06-28 02:00:00+00:00,2024-06-28 04:00:00+00:00,585.33,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-06-30T08:00:00+00:00,2024-06-30 08:00:00+00:00,2024-06-30 04:00:00+00:00,2024-06-30 08:00:00+00:00,2024-06-29 12:00:00+00:00,574.16,576.33,568.51,570.39,2024-07-03 04:00:00+00:00,575.01,575.1,566.0,570.28,True,True,True,2024-07-03 01:00:00+00:00,2024-07-03 03:00:00+00:00,581.29,True,True,True,True,True,True,STRICT_EXACT
H4D_2024-07-01T00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-06-30 12:00:00+00:00,2024-07-01 00:00:00+00:00,2024-06-30 08:00:00+00:00,579.25,582.63,575.06,576.32,2024-07-02 01:00:00+00:00,577.18,577.99,575.31,575.71,True,True,True,2024-07-01 19:00:00+00:00,2024-07-01 21:00:00+00:00,583.49,True,True,True,True,True,True,STRICT_EXACT
