partition,horizon_min,entry_ts,execution_start,dev_block,parent_exit_ts,parent_pnl,parent_R,invalidation_close_ts,parent_exit_equals_causal_origin,signal_ts,origin_ts,last_completed_bar_ts,origin_open,final_close,min_forward_low,max_forward_high,short_close_return_R,short_mfe_R,short_mae_R,short_excursion_dominance_R,short_capture_fraction,short_close_positive
development,60,2024-04-07 15:15:00+00:00,2024-04-07 15:00:00+00:00,4.0,2024-04-07 18:35:00+00:00,-10.593406352202628,3.6359999999999957,2024-04-07 18:30:00+00:00,True,2024-04-07 18:30:00+00:00,2024-04-07 18:35:00+00:00,2024-04-07 19:30:00+00:00,178.375,178.541,177.72,179.444,-0.04565456545654483,0.18014301430143068,0.29400440044004117,-0.1138613861386105,0.3799303944315575,False
development,60,2024-05-08 18:25:00+00:00,2024-05-08 15:00:00+00:00,4.0,2024-05-08 20:10:00+00:00,-16.917672031598496,4.596000000000004,2024-05-08 20:05:00+00:00,True,2024-05-08 20:05:00+00:00,2024-05-08 20:10:00+00:00,2024-05-08 21:05:00+00:00,143.831,140.287,140.051,143.869,0.7711053089643124,0.8224543080939943,0.00826805918189967,0.8141862489120947,0.9900471451021449,True
development,60,2024-05-12 16:20:00+00:00,2024-05-12 15:00:00+00:00,4.0,2024-05-12 21:25:00+00:00,-10.262035594193419,2.3840000000000146,2024-05-12 21:20:00+00:00,True,2024-05-12 21:20:00+00:00,2024-05-12 21:25:00+00:00,2024-05-12 22:20:00+00:00,143.313,143.253,142.198,144.082,0.02516778523490013,0.4677013422818682,0.32256711409396005,0.14513422818790817,0.5918259023354506,True
development,60,2024-06-01 15:05:00+00:00,2024-06-01 15:00:00+00:00,4.0,2024-06-01 23:15:00+00:00,-3.641282971191595,1.1260000000000048,2024-06-01 23:10:00+00:00,True,2024-06-01 23:10:00+00:00,2024-06-01 23:15:00+00:00,2024-06-02 00:10:00+00:00,166.576,166.381,165.772,166.601,0.17317939609235555,0.7140319715808159,0.022202486678512948,0.6918294849023029,0.9698431845597039,True
development,60,2024-07-09 20:45:00+00:00,2024-07-09 15:00:00+00:00,5.0,2024-07-10 01:05:00+00:00,-15.40905757882599,4.411000000000001,2024-07-10 01:00:00+00:00,True,2024-07-10 01:00:00+00:00,2024-07-10 01:05:00+00:00,2024-07-10 02:00:00+00:00,138.782,140.517,138.619,140.673,-0.3933348447064123,0.03695307186579253,0.428700974835636,-0.39174790296984346,0.07935735150925548,False
development,60,2024-10-02 16:05:00+00:00,2024-10-02 15:00:00+00:00,5.0,2024-10-02 19:00:00+00:00,-19.988117180801122,5.453000000000003,2024-10-02 18:55:00+00:00,True,2024-10-02 18:55:00+00:00,2024-10-02 19:00:00+00:00,2024-10-02 19:55:00+00:00,142.192,139.888,138.5,142.771,0.42251971391894383,0.6770584999083084,0.1061800843572307,0.5708784155510777,0.8644345586513741,True
development,60,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+00:00,5.0,2024-11-23 16:30:00+00:00,-14.497153700189724,7.5,2024-11-23 16:25:00+00:00,True,2024-11-23 16:25:00+00:00,2024-11-23 16:30:00+00:00,2024-11-23 17:25:00+00:00,255.86,256.8,255.03,257.49,-0.12533333333333302,0.11066666666666833,0.21733333333333274,-0.10666666666666441,0.3373983739837438,False
development,60,2024-12-08 16:00:00+00:00,2024-12-08 15:00:00+00:00,5.0,2024-12-09 01:40:00+00:00,-9.649344096871848,4.509999999999991,2024-12-09 01:35:00+00:00,True,2024-12-09 01:35:00+00:00,2024-12-09 01:40:00+00:00,2024-12-09 02:35:00+00:00,233.25,231.26,231.23,233.65,0.4412416851441271,0.4478935698447925,0.08869179600887062,0.3592017738359219,0.8347107438016517,True
development,60,2024-12-26 16:55:00+00:00,2024-12-26 15:00:00+00:00,5.0,2024-12-26 21:15:00+00:00,-10.246331236897333,3.3600000000000136,2024-12-26 21:10:00+00:00,True,2024-12-26 21:10:00+00:00,2024-12-26 21:15:00+00:00,2024-12-26 22:10:00+00:00,186.89,189.68,186.53,189.89,-0.8303571428571456,0.10714285714285231,0.8928571428571392,-0.7857142857142869,0.10714285714285321,False
development,120,2022-03-06 16:20:00+00:00,2022-03-06 15:00:00+00:00,0.0,2022-03-06 19:45:00+00:00,-17.630385487528322,2.700000000000003,2022-03-06 19:40:00+00:00,True,2022-03-06 19:40:00+00:00,2022-03-06 19:45:00+00:00,2022-03-06 21:40:00+00:00,85.09,85.73,84.75,86.66,-0.237037037037037,0.12592592592592705,0.5814814814814784,-0.45555555555555133,0.17801047120419056,False
development,120,2022-03-09 15:50:00+00:00,2022-03-09 15:00:00+00:00,0.0,2022-03-09 19:15:00+00:00,-16.31165919282507,2.6899999999999977,2022-03-09 19:10:00+00:00,True,2022-03-09 19:10:00+00:00,2022-03-09 19:15:00+00:00,2022-03-09 21:10:00+00:00,86.29,86.28,86.02,87.56,0.003717472118961013,0.1003717472118998,0.4721189591078056,-0.3717472118959058,0.17532467532468124,True
development,120,2022-06-05 16:05:00+00:00,2022-06-05 15:00:00+00:00,0.0,2022-06-05 23:30:00+00:00,-17.508754377188573,1.259999999999998,2022-06-05 23:25:00+00:00,True,2022-06-05 23:25:00+00:00,2022-06-05 23:30:00+00:00,2022-06-06 01:25:00+00:00,38.58,40.51,38.31,40.78,-1.5317460317460339,0.21428571428571147,1.7460317460317512,-1.5317460317460396,0.1093117408906867,False
development,120,2022-07-09 18:30:00+00:00,2022-07-09 15:00:00+00:00,1.0,2022-07-10 00:50:00+00:00,-15.717598557072886,1.0700000000000003,2022-07-10 00:45:00+00:00,True,2022-07-10 00:45:00+00:00,2022-07-10 00:50:00+00:00,2022-07-10 02:45:00+00:00,37.59,37.32,37.03,37.92,0.2523364485981337,0.5233644859813104,0.30841121495326934,0.21495327102804102,0.6292134831460696,True
development,120,2022-07-10 20:25:00+00:00,2022-07-10 15:00:00+00:00,1.0,2022-07-11 00:20:00+00:00,-16.353887399463808,1.0599999999999952,2022-07-11 00:15:00+00:00,True,2022-07-11 00:15:00+00:00,2022-07-11 00:20:00+00:00,2022-07-11 02:15:00+00:00,36.08,35.56,35.33,36.41,0.49056603773584756,0.7075471698113239,0.31132075471698095,0.396226415094343,0.6944444444444456,True
development,120,2022-09-20 15:50:00+00:00,2022-09-20 15:00:00+00:00,1.0,2022-09-20 18:00:00+00:00,-14.77832512315269,0.9299999999999962,2022-09-20 17:55:00+00:00,True,2022-09-20 17:55:00+00:00,2022-09-20 18:00:00+00:00,2022-09-20 19:55:00+00:00,31.52,31.82,31.48,32.05,-0.3225806451612924,0.043010752688171304,0.5698924731182793,-0.526881720430108,0.07017543859649014,False
development,120,2022-09-21 18:00:00+00:00,2022-09-21 15:00:00+00:00,1.0,2022-09-21 18:15:00+00:00,-16.07915893630185,0.9400000000000048,2022-09-21 18:10:00+00:00,True,2022-09-21 18:10:00+00:00,2022-09-21 18:15:00+00:00,2022-09-21 20:10:00+00:00,31.3,31.52,31.27,33.48,-0.23404255319148695,0.03191489361702232,2.3191489361701967,-2.2872340425531745,0.013574660633484696,False
development,120,2022-11-27 15:15:00+00:00,2022-11-27 15:00:00+00:00,1.0,2022-11-27 23:25:00+00:00,-8.668105548979954,0.21899999999999942,2022-11-27 23:20:00+00:00,True,2022-11-27 23:20:00+00:00,2022-11-27 23:25:00+00:00,2022-11-28 01:20:00+00:00,14.114,13.532,13.516,14.183,2.657534246575353,2.7305936073059467,0.3150684931506815,2.4155251141552654,0.8965517241379325,True
development,120,2022-12-27 00:00:00+00:00,2022-12-26 15:00:00+00:00,1.0,2022-12-27 00:50:00+00:00,-5.055389484789896,0.11000000000000121,2022-12-27 00:45:00+00:00,True,2022-12-27 00:45:00+00:00,2022-12-27 00:50:00+00:00,2022-12-27 02:45:00+00:00,11.259,11.307,11.256,11.335,-0.43636363636363196,0.027272727272728007,0.6909090909090879,-0.6636363636363599,0.03797468354430494,False
development,120,2023-01-07 15:55:00+00:00,2023-01-07 15:00:00+00:00,2.0,2023-01-07 22:35:00+00:00,-6.367746797287078,0.15000000000000036,2023-01-07 22:30:00+00:00,True,2023-01-07 22:30:00+00:00,2023-01-07 22:35:00+00:00,2023-01-08 00:30:00+00:00,13.101,12.94,12.9,13.139,1.07333333333334,1.3400000000000003,0.2533333333333226,1.0866666666666778,0.8410041841004241,True
development,120,2023-02-21 18:00:00+00:00,2023-02-21 15:00:00+00:00,2.0,2023-02-21 21:25:00+00:00,-14.591668627912446,0.7390000000000008,2023-02-21 21:20:00+00:00,True,2023-02-21 21:20:00+00:00,2023-02-21 21:25:00+00:00,2023-02-21 23:20:00+00:00,24.75,24.788,24.5,25.014,-0.05142083897158351,0.3382949932340998,0.3572395128552085,-0.018944519621108713,0.486381322957199,False
development,120,2023-02-28 15:25:00+00:00,2023-02-28 15:00:00+00:00,2.0,2023-02-28 20:05:00+00:00,-11.032343819229073,0.45899999999999963,2023-02-28 20:00:00+00:00,True,2023-02-28 20:00:00+00:00,2023-02-28 20:05:00+00:00,2023-02-28 22:00:00+00:00,22.072,21.922,21.733,22.243,0.3267973856209122,0.7385620915032656,0.3725490196078421,0.3660130718954235,0.6647058823529411,True
development,120,2023-03-05 15:30:00+00:00,2023-03-05 15:00:00+00:00,2.0,2023-03-05 18:00:00+00:00,-5.648525758214951,0.20199999999999818,2023-03-05 17:55:00+00:00,True,2023-03-05 17:55:00+00:00,2023-03-05 18:00:00+00:00,2023-03-05 19:55:00+00:00,21.092,21.093,21.0,21.147,-0.0049504950495110455,0.45544554455445335,0.2722772277227733,0.18316831683168006,0.6258503401360526,False
development,120,2023-03-09 15:05:00+00:00,2023-03-09 15:00:00+00:00,2.0,2023-03-09 16:40:00+00:00,-13.837489943684611,0.5139999999999993,2023-03-09 16:35:00+00:00,True,2023-03-09 16:35:00+00:00,2023-03-09 16:40:00+00:00,2023-03-09 18:35:00+00:00,18.129,17.858,17.65,18.213,0.5272373540856053,0.9319066147859988,0.16342412451361818,0.7684824902723806,0.8507992895204275,True
development,120,2023-05-19 15:20:00+00:00,2023-05-19 15:00:00+00:00,2.0,2023-05-19 15:35:00+00:00,-6.405260594252338,0.22800000000000153,2023-05-19 15:30:00+00:00,True,2023-05-19 15:30:00+00:00,2023-05-19 15:35:00+00:00,2023-05-19 17:30:00+00:00,20.267,20.433,20.267,20.486,-0.7280701754385932,0.0,0.9605263157894725,-0.9605263157894725,0.0,False
development,120,2023-06-14 17:35:00+00:00,2023-06-14 15:00:00+00:00,2.0,2023-06-14 20:05:00+00:00,-10.76077713089557,0.3070000000000004,2023-06-14 20:00:00+00:00,True,2023-06-14 20:00:00+00:00,2023-06-14 20:05:00+00:00,2023-06-14 22:00:00+00:00,14.958,14.429,13.97,14.958,1.7231270358306165,3.218241042345271,0.0,3.218241042345271,1.0,True
development,120,2023-06-18 16:20:00+00:00,2023-06-18 15:00:00+00:00,2.0,2023-06-18 20:25:00+00:00,-10.388294166086053,0.26200000000000045,2023-06-18 20:20:00+00:00,True,2023-06-18 20:20:00+00:00,2023-06-18 20:25:00+00:00,2023-06-18 22:20:00+00:00,15.459,15.459,15.387,15.631,0.0,0.27480916030533986,0.6564885496183217,-0.38167938931298184,0.29508196721311164,False
development,120,2023-07-30 15:30:00+00:00,2023-07-30 15:00:00+00:00,3.0,2023-07-30 19:50:00+00:00,-14.970657511277906,0.34299999999999997,2023-07-30 19:45:00+00:00,True,2023-07-30 19:45:00+00:00,2023-07-30 19:50:00+00:00,2023-07-30 21:45:00+00:00,24.299,24.218,23.396,24.323,0.2361516034985409,2.6326530612244863,0.06997084548105222,2.562682215743434,0.9741100323624585,True
development,120,2023-08-03 15:00:00+00:00,2023-08-03 15:00:00+00:00,3.0,2023-08-03 22:10:00+00:00,-11.36560443366813,0.5040000000000013,2023-08-03 22:05:00+00:00,True,2023-08-03 22:05:00+00:00,2023-08-03 22:10:00+00:00,2023-08-04 00:05:00+00:00,22.571,22.544,22.493,22.726,0.05357142857143046,0.1547619047619102,0.30753968253967695,-0.15277777777776674,0.33476394849786595,True
development,120,2023-09-02 15:25:00+00:00,2023-09-02 15:00:00+00:00,3.0,2023-09-02 17:50:00+00:00,-7.91107041107042,0.3039999999999985,2023-09-02 17:45:00+00:00,True,2023-09-02 17:45:00+00:00,2023-09-02 17:50:00+00:00,2023-09-02 19:45:00+00:00,19.345,19.391,19.114,19.416,-0.1513157894736829,0.7598684210526291,0.23355263157895348,0.5263157894736756,0.7649006622516503,False
development,120,2023-09-24 17:55:00+00:00,2023-09-24 15:00:00+00:00,3.0,2023-09-24 19:30:00+00:00,-4.531568228105909,0.1700000000000017,2023-09-24 19:25:00+00:00,True,2023-09-24 19:25:00+00:00,2023-09-24 19:30:00+00:00,2023-09-24 21:25:00+00:00,19.462,19.427,19.337,19.538,0.20588235294117524,0.7352941176470514,0.4470588235294103,0.28823529411764115,0.62189054726368,True
development,120,2023-10-02 15:00:00+00:00,2023-10-02 15:00:00+00:00,3.0,2023-10-02 18:40:00+00:00,-24.249041987720933,0.700999999999997,2023-10-02 18:35:00+00:00,True,2023-10-02 18:35:00+00:00,2023-10-02 18:40:00+00:00,2023-10-02 20:35:00+00:00,23.092,23.486,23.039,23.948,-0.5620542082738996,0.0756062767475,1.2211126961483671,-1.145506419400867,0.05830583058305537,False
development,120,2023-10-24 15:10:00+00:00,2023-10-24 15:00:00+00:00,3.0,2023-10-24 15:40:00+00:00,-28.180975911056226,1.243000000000002,2023-10-24 15:35:00+00:00,True,2023-10-24 15:35:00+00:00,2023-10-24 15:40:00+00:00,2023-10-24 17:35:00+00:00,30.555,30.83,30.266,31.25,-0.22123893805309583,0.23250201126307402,0.5591311343523726,-0.3266291230892986,0.29369918699187086,False
development,120,2023-11-08 19:15:00+00:00,2023-11-08 15:00:00+00:00,3.0,2023-11-09 01:05:00+00:00,-11.343584572724996,0.9080000000000013,2023-11-09 01:00:00+00:00,True,2023-11-09 01:00:00+00:00,2023-11-09 01:05:00+00:00,2023-11-09 03:00:00+00:00,42.647,43.998,42.5,44.054,-1.487885462555063,0.1618942731277514,1.5495594713656407,-1.3876651982378894,0.09459459459459349,False
development,120,2023-12-16 15:35:00+00:00,2023-12-16 15:00:00+00:00,3.0,2023-12-16 20:50:00+00:00,-21.33903765635803,2.888999999999996,2023-12-16 20:45:00+00:00,True,2023-12-16 20:45:00+00:00,2023-12-16 20:50:00+00:00,2023-12-16 22:45:00+00:00,73.395,73.79,73.157,74.28,-0.13672551055729,0.08238144686742814,0.3063343717549347,-0.22395292488750657,0.21193232413178856,False
development,120,2024-01-30 15:25:00+00:00,2024-01-30 15:00:00+00:00,4.0,2024-01-30 23:25:00+00:00,-16.660716969788048,3.5379999999999967,2024-01-30 23:20:00+00:00,True,2024-01-30 23:20:00+00:00,2024-01-30 23:25:00+00:00,2024-01-31 01:20:00+00:00,102.901,100.034,98.5,103.033,0.8103448275862049,1.2439231204070098,0.0373092142453378,1.206613906161672,0.970880211780277,True
development,120,2024-02-19 15:20:00+00:00,2024-02-19 15:00:00+00:00,4.0,2024-02-20 01:20:00+00:00,-19.7173913043478,4.215000000000003,2024-02-20 01:15:00+00:00,True,2024-02-20 01:15:00+00:00,2024-02-20 01:20:00+00:00,2024-02-20 03:15:00+00:00,110.465,110.041,109.047,110.5,0.10059311981020315,0.3364175563463832,0.008303677342822434,0.32811387900356076,0.9759119064005529,True
development,120,2024-03-19 17:10:00+00:00,2024-03-19 15:00:00+00:00,4.0,2024-03-19 22:15:00+00:00,-42.44157296123496,15.044000000000011,2024-03-19 22:10:00+00:00,True,2024-03-19 22:10:00+00:00,2024-03-19 22:15:00+00:00,2024-03-20 00:10:00+00:00,170.252,172.583,166.18,173.327,-0.15494549321988746,0.2706726934325977,0.2044004254187707,0.06627226801382699,0.5697495452637481,False
development,120,2024-04-07 15:15:00+00:00,2024-04-07 15:00:00+00:00,4.0,2024-04-07 18:35:00+00:00,-10.593406352202628,3.6359999999999957,2024-04-07 18:30:00+00:00,True,2024-04-07 18:30:00+00:00,2024-04-07 18:35:00+00:00,2024-04-07 20:30:00+00:00,178.375,179.267,177.72,179.668,-0.24532453245324448,0.18014301430143068,0.3556105610561078,-0.1754675467546771,0.3362422997946605,False
development,120,2024-05-08 18:25:00+00:00,2024-05-08 15:00:00+00:00,4.0,2024-05-08 20:10:00+00:00,-16.917672031598496,4.596000000000004,2024-05-08 20:05:00+00:00,True,2024-05-08 20:05:00+00:00,2024-05-08 20:10:00+00:00,2024-05-08 22:05:00+00:00,143.831,141.033,139.892,143.869,0.6087902523933855,0.8570496083550891,0.00826805918189967,0.8487815491731895,0.9904450590897634,True
development,120,2024-05-12 16:20:00+00:00,2024-05-12 15:00:00+00:00,4.0,2024-05-12 21:25:00+00:00,-10.262035594193419,2.3840000000000146,2024-05-12 21:20:00+00:00,True,2024-05-12 21:20:00+00:00,2024-05-12 21:25:00+00:00,2024-05-12 23:20:00+00:00,143.313,143.802,142.198,144.082,-0.2051174496644301,0.4677013422818682,0.32256711409396005,0.14513422818790817,0.5918259023354506,False
development,120,2024-06-01 15:05:00+00:00,2024-06-01 15:00:00+00:00,4.0,2024-06-01 23:15:00+00:00,-3.641282971191595,1.1260000000000048,2024-06-01 23:10:00+00:00,True,2024-06-01 23:10:00+00:00,2024-06-01 23:15:00+00:00,2024-06-02 01:10:00+00:00,166.576,166.785,165.772,167.019,-0.18561278863232886,0.7140319715808159,0.39342806394317065,0.32060390763764524,0.6447473937449824,False
development,120,2024-07-09 20:45:00+00:00,2024-07-09 15:00:00+00:00,5.0,2024-07-10 01:05:00+00:00,-15.40905757882599,4.411000000000001,2024-07-10 01:00:00+00:00,True,2024-07-10 01:00:00+00:00,2024-07-10 01:05:00+00:00,2024-07-10 03:00:00+00:00,138.782,141.368,138.619,141.416,-0.5862616186805676,0.03695307186579253,0.5971435048741749,-0.5601904330083823,0.05827672506257099,False
development,120,2024-10-02 16:05:00+00:00,2024-10-02 15:00:00+00:00,5.0,2024-10-02 19:00:00+00:00,-19.988117180801122,5.453000000000003,2024-10-02 18:55:00+00:00,True,2024-10-02 18:55:00+00:00,2024-10-02 19:00:00+00:00,2024-10-02 20:55:00+00:00,142.192,140.769,138.5,142.771,0.2609572712268478,0.6770584999083084,0.1061800843572307,0.5708784155510777,0.8644345586513741,True
development,120,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+00:00,5.0,2024-11-23 16:30:00+00:00,-14.497153700189724,7.5,2024-11-23 16:25:00+00:00,True,2024-11-23 16:25:00+00:00,2024-11-23 16:30:00+00:00,2024-11-23 18:25:00+00:00,255.86,256.64,255.03,258.46,-0.10399999999999636,0.11066666666666833,0.3466666666666621,-0.2359999999999938,0.24198250728863488,False
development,120,2024-12-08 16:00:00+00:00,2024-12-08 15:00:00+00:00,5.0,2024-12-09 01:40:00+00:00,-9.649344096871848,4.509999999999991,2024-12-09 01:35:00+00:00,True,2024-12-09 01:35:00+00:00,2024-12-09 01:40:00+00:00,2024-12-09 03:35:00+00:00,233.25,231.54,231.12,233.65,0.3791574279379183,0.47228381374722833,0.08869179600887062,0.3835920177383577,0.8418972332015788,True
development,120,2024-12-26 16:55:00+00:00,2024-12-26 15:00:00+00:00,5.0,2024-12-26 21:15:00+00:00,-10.246331236897333,3.3600000000000136,2024-12-26 21:10:00+00:00,True,2024-12-26 21:10:00+00:00,2024-12-26 21:15:00+00:00,2024-12-26 23:10:00+00:00,186.89,187.11,186.53,189.99,-0.06547619047619833,0.10714285714285231,0.9226190476190507,-0.8154761904761983,0.10404624277456197,False
external,30,2020-09-23 17:35:00+00:00,2020-09-23 15:00:00+00:00,,2020-09-23 19:35:00+00:00,-32.58333333333335,0.18880000000000008,2020-09-23 19:30:00+00:00,True,2020-09-23 19:30:00+00:00,2020-09-23 19:35:00+00:00,2020-09-23 20:00:00+00:00,2.8045,2.7936,2.7615,2.8259,0.057733050847457126,0.2277542372881363,0.11334745762711787,0.11440677966101842,0.6677018633540395,True
external,30,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:40:00+00:00,-12.24774511712412,0.07220000000000004,2020-09-28 19:35:00+00:00,True,2020-09-28 19:35:00+00:00,2020-09-28 19:40:00+00:00,2020-09-28 20:05:00+00:00,3.0067,3.0122,2.9931,3.0168,-0.07617728531856034,0.18836565096952668,0.13988919667590016,0.048476454293626514,0.5738396624472545,False
external,30,2020-09-29 15:30:00+00:00,2020-09-29 15:00:00+00:00,,2020-09-29 16:25:00+00:00,-15.877483443708595,0.07739999999999991,2020-09-29 16:20:00+00:00,True,2020-09-29 16:20:00+00:00,2020-09-29 16:25:00+00:00,2020-09-29 16:50:00+00:00,2.9241,2.9245,2.9082,2.9376,-0.005167958656330186,0.2054263565891507,0.17441860465116385,0.031007751937986855,0.540816326530615,False
external,30,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:55:00+00:00,-20.036615134255477,0.06220000000000003,2020-10-24 21:50:00+00:00,True,2020-10-24 21:50:00+00:00,2020-10-24 21:55:00+00:00,2020-10-24 22:20:00+00:00,1.8876,1.8938,1.8815,1.8955,-0.09967845659163956,0.09807073954983908,0.12700964630225103,-0.028938906752411953,0.4357142857142849,False
external,30,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:30:00+00:00,-46.244643867733856,0.22650000000000015,2020-11-25 22:25:00+00:00,True,2020-11-25 22:25:00+00:00,2020-11-25 22:30:00+00:00,2020-11-25 22:55:00+00:00,2.245,2.2436,2.1887,2.2561,0.006181015452539907,0.24856512141280443,0.04900662251655576,0.19955849889624866,0.8353115727002987,True
external,30,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 19:00:00+00:00,-15.815214502152951,0.05899999999999994,2020-12-07 18:55:00+00:00,True,2020-12-07 18:55:00+00:00,2020-12-07 19:00:00+00:00,2020-12-07 19:25:00+00:00,1.8216,1.8317,1.819,1.836,-0.17118644067796623,0.04406779661017221,0.2440677966101692,-0.19999999999999699,0.15294117647059638,False
external,30,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:05:00+00:00,-30.790762771168655,0.09670000000000001,2020-12-22 22:00:00+00:00,True,2020-12-22 22:00:00+00:00,2020-12-22 22:05:00+00:00,2020-12-22 22:30:00+00:00,1.4751,1.4806,1.4751,1.4835,-0.05687693898655468,0.0,0.08686659772492206,-0.08686659772492206,0.0,False
external,30,2021-03-03 19:05:00+00:00,2021-03-03 15:00:00+00:00,,2021-03-04 00:10:00+00:00,-30.195303480965386,0.7938999999999989,2021-03-04 00:05:00+00:00,True,2021-03-04 00:05:00+00:00,2021-03-04 00:10:00+00:00,2021-03-04 00:35:00+00:00,13.8365,14.0623,13.8365,14.0694,-0.28441869253054747,0.0,0.29336188436830973,-0.29336188436830973,0.0,False
external,30,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,,2021-03-23 20:50:00+00:00,-18.656211977828853,0.5174000000000003,2021-03-23 20:45:00+00:00,True,2021-03-23 20:45:00+00:00,2021-03-23 20:50:00+00:00,2021-03-23 21:15:00+00:00,14.242,14.2467,14.14,14.2814,-0.009083880943176848,0.1971395438732127,0.07614998067259131,0.12098956320062139,0.7213578500707283,False
external,30,2021-05-30 20:30:00+00:00,2021-05-30 15:00:00+00:00,,2021-05-31 02:10:00+00:00,-31.430317018532328,1.7949999999999982,2021-05-31 02:05:00+00:00,True,2021-05-31 02:05:00+00:00,2021-05-31 02:10:00+00:00,2021-05-31 02:35:00+00:00,27.61,27.883,27.513,27.919,-0.1520891364902507,0.054038997214483485,0.17214484679665815,-0.11810584958217465,0.23891625615763062,False
external,30,2021-09-20 15:55:00+00:00,2021-09-20 15:00:00+00:00,,2021-09-21 00:15:00+00:00,-63.225255972696296,16.44999999999999,2021-09-21 00:10:00+00:00,True,2021-09-21 00:10:00+00:00,2021-09-21 00:15:00+00:00,2021-09-21 00:40:00+00:00,127.975,133.777,125.0,135.185,-0.35270516717325207,0.18085106382978702,0.43829787234042633,-0.2574468085106393,0.29209621993127083,False
external,30,2021-12-14 15:05:00+00:00,2021-12-14 15:00:00+00:00,,2021-12-14 18:45:00+00:00,-25.85350713842327,7.949999999999989,2021-12-14 18:40:00+00:00,True,2021-12-14 18:40:00+00:00,2021-12-14 18:45:00+00:00,2021-12-14 19:10:00+00:00,152.77,153.05,152.77,154.15,-0.035220125786163715,0.0,0.17358490566037704,-0.17358490566037704,0.0,False
external,30,2021-12-27 15:10:00+00:00,2021-12-27 15:00:00+00:00,,2021-12-28 00:10:00+00:00,-23.74507874015741,8.539999999999992,2021-12-28 00:05:00+00:00,True,2021-12-28 00:05:00+00:00,2021-12-28 00:10:00+00:00,2021-12-28 00:35:00+00:00,193.55,192.82,192.24,195.35,0.08548009367681719,0.15339578454332595,0.2107728337236516,-0.05737704918032566,0.4212218649517712,True
external,60,2020-09-23 17:35:00+00:00,2020-09-23 15:00:00+00:00,,2020-09-23 19:35:00+00:00,-32.58333333333335,0.18880000000000008,2020-09-23 19:30:00+00:00,True,2020-09-23 19:30:00+00:00,2020-09-23 19:35:00+00:00,2020-09-23 20:30:00+00:00,2.8045,2.7957,2.7615,2.8353,0.04661016949152497,0.2277542372881363,0.16313559322033977,0.06461864406779652,0.5826558265582652,True
external,60,2020-09-28 16:00:00+00:00,2020-09-28 15:00:00+00:00,,2020-09-28 19:40:00+00:00,-12.24774511712412,0.07220000000000004,2020-09-28 19:35:00+00:00,True,2020-09-28 19:35:00+00:00,2020-09-28 19:40:00+00:00,2020-09-28 20:35:00+00:00,3.0067,3.0083,2.9931,3.0168,-0.022160664819948297,0.18836565096952668,0.13988919667590016,0.048476454293626514,0.5738396624472545,False
external,60,2020-09-29 15:30:00+00:00,2020-09-29 15:00:00+00:00,,2020-09-29 16:25:00+00:00,-15.877483443708595,0.07739999999999991,2020-09-29 16:20:00+00:00,True,2020-09-29 16:20:00+00:00,2020-09-29 16:25:00+00:00,2020-09-29 17:20:00+00:00,2.9241,2.9194,2.9017,2.9376,0.06072351421188829,0.28940568475452483,0.17441860465116385,0.11498708010336098,0.6239554317548756,True
external,60,2020-10-24 17:35:00+00:00,2020-10-24 15:00:00+00:00,,2020-10-24 21:55:00+00:00,-20.036615134255477,0.06220000000000003,2020-10-24 21:50:00+00:00,True,2020-10-24 21:50:00+00:00,2020-10-24 21:55:00+00:00,2020-10-24 22:50:00+00:00,1.8876,1.9071,1.8815,1.9095,-0.31350482315112643,0.09807073954983908,0.35209003215434115,-0.25401929260450207,0.21785714285714244,False
external,60,2020-11-25 16:05:00+00:00,2020-11-25 15:00:00+00:00,,2020-11-25 22:30:00+00:00,-46.244643867733856,0.22650000000000015,2020-11-25 22:25:00+00:00,True,2020-11-25 22:25:00+00:00,2020-11-25 22:30:00+00:00,2020-11-25 23:25:00+00:00,2.245,2.2347,2.1736,2.2561,0.045474613686534084,0.31523178807947055,0.04900662251655576,0.2662251655629148,0.8654545454545469,True
external,60,2020-12-07 15:25:00+00:00,2020-12-07 15:00:00+00:00,,2020-12-07 19:00:00+00:00,-15.815214502152951,0.05899999999999994,2020-12-07 18:55:00+00:00,True,2020-12-07 18:55:00+00:00,2020-12-07 19:00:00+00:00,2020-12-07 19:55:00+00:00,1.8216,1.8192,1.814,1.8383,0.040677966101698,0.1288135593220349,0.2830508474576263,-0.15423728813559143,0.31275720164609283,True
external,60,2020-12-22 15:15:00+00:00,2020-12-22 15:00:00+00:00,,2020-12-22 22:05:00+00:00,-30.790762771168655,0.09670000000000001,2020-12-22 22:00:00+00:00,True,2020-12-22 22:00:00+00:00,2020-12-22 22:05:00+00:00,2020-12-22 23:00:00+00:00,1.4751,1.48,1.4751,1.4901,-0.05067218200620376,0.0,0.15511892450878906,-0.15511892450878906,0.0,False
