partition,dev_block,execution_start,entry_ts,parent_exit_ts,parent_exit_reason,mechanism,baseline_winner,baseline_pnl,baseline_pnl_5bps,triggered,snapshot_age_min,threshold,running_mae_R,exit_ts,exit_price,pnl,pnl_5bps,delta_pnl,delta_pnl_5bps,candidate_id
development,2,2023-01-27 15:00:00+00:00,2023-01-27 15:00:00+00:00,2023-01-27 15:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.18760943883933123,-0.43760943883933123,False,60,0.7375178316690466,,2023-01-27 15:35:00+00:00,23.977,-0.18760943883933123,-0.43760943883933123,0.0,0.0,A60_Q75
development,2,2023-01-28 15:00:00+00:00,2023-01-29 00:35:00+00:00,2023-01-29 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-9.086825124560994,-9.336825124560994,False,60,0.7375178316690466,0.3867684478371521,2023-01-29 02:55:00+00:00,24.041,-9.086825124560994,-9.336825124560994,0.0,0.0,A60_Q75
development,2,2023-01-29 15:00:00+00:00,2023-01-29 15:05:00+00:00,2023-01-29 16:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.72212582220244,5.47212582220244,False,60,0.7375178316690466,0.2059238363892769,2023-01-29 16:55:00+00:00,25.0646,5.72212582220244,5.47212582220244,0.0,0.0,A60_Q75
development,2,2023-01-31 15:00:00+00:00,2023-01-31 16:35:00+00:00,2023-02-01 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-9.890019697964547,-10.140019697964547,False,60,0.7375178316690466,0.3585118376550157,2023-02-01 02:55:00+00:00,23.886,-9.890019697964547,-10.140019697964547,0.0,0.0,A60_Q75
development,2,2023-02-01 15:00:00+00:00,2023-02-01 19:40:00+00:00,2023-02-01 19:45:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.5103256049664475,4.2603256049664475,False,60,0.7375178316690466,,2023-02-01 19:45:00+00:00,23.892599999999998,4.5103256049664475,4.2603256049664475,0.0,0.0,A60_Q75
development,2,2023-02-02 15:00:00+00:00,2023-02-02 17:00:00+00:00,2023-02-02 17:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.49436424757759445,-0.7443642475775945,False,60,0.7375178316690466,,2023-02-02 17:10:00+00:00,25.26,-0.49436424757759445,-0.7443642475775945,0.0,0.0,A60_Q75
development,2,2023-02-03 15:00:00+00:00,2023-02-03 15:20:00+00:00,2023-02-04 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-8.46474025454258,-8.71474025454258,False,60,0.7375178316690466,0.22244094488188848,2023-02-04 02:55:00+00:00,24.563,-8.46474025454258,-8.71474025454258,0.0,0.0,A60_Q75
development,2,2023-02-06 15:00:00+00:00,2023-02-06 15:55:00+00:00,2023-02-06 16:00:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.8293871271048996,3.5793871271048996,False,60,0.7375178316690466,,2023-02-06 16:00:00+00:00,23.5772,3.8293871271048996,3.5793871271048996,0.0,0.0,A60_Q75
development,2,2023-02-07 15:00:00+00:00,2023-02-07 17:50:00+00:00,2023-02-07 17:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.8744455817126813,2.6244455817126813,False,60,0.7375178316690466,,2023-02-07 17:55:00+00:00,23.5828,2.8744455817126813,2.6244455817126813,0.0,0.0,A60_Q75
development,2,2023-02-11 15:00:00+00:00,2023-02-11 15:00:00+00:00,2023-02-11 22:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.528382581648448,3.278382581648448,False,60,0.7375178316690466,0.40771349862258915,2023-02-11 22:10:00+00:00,20.7212,3.528382581648448,3.278382581648448,0.0,0.0,A60_Q75
development,2,2023-02-12 15:00:00+00:00,2023-02-12 15:10:00+00:00,2023-02-12 15:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.2890995260663747,3.0390995260663747,False,60,0.7375178316690466,,2023-02-12 15:15:00+00:00,21.2388,3.2890995260663747,3.0390995260663747,0.0,0.0,A60_Q75
development,2,2023-02-13 15:00:00+00:00,2023-02-13 23:25:00+00:00,2023-02-13 23:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.4096977876319463,-0.6596977876319463,False,60,0.7375178316690466,,2023-02-13 23:35:00+00:00,20.73,-0.4096977876319463,-0.6596977876319463,0.0,0.0,A60_Q75
development,2,2023-02-14 15:00:00+00:00,2023-02-14 15:10:00+00:00,2023-02-14 15:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-4.190260475651186,-4.440260475651186,False,60,0.7375178316690466,,2023-02-14 15:30:00+00:00,21.89,-4.190260475651186,-4.440260475651186,0.0,0.0,A60_Q75
development,2,2023-02-15 15:00:00+00:00,2023-02-15 19:10:00+00:00,2023-02-15 20:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,10.833150142888549,10.583150142888547,False,60,0.7375178316690466,,2023-02-15 20:15:00+00:00,23.2378,10.833150142888549,10.583150142888547,0.0,0.0,A60_Q75
development,2,2023-02-16 15:00:00+00:00,2023-02-16 16:00:00+00:00,2023-02-16 16:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-8.92371995820268,-9.17371995820268,False,60,0.7375178316690466,,2023-02-16 16:10:00+00:00,23.498,-8.92371995820268,-9.17371995820268,0.0,0.0,A60_Q75
development,2,2023-02-17 15:00:00+00:00,2023-02-17 17:05:00+00:00,2023-02-17 17:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,0.0,-0.25,False,60,0.7375178316690466,,2023-02-17 17:55:00+00:00,22.986,0.0,-0.25,0.0,0.0,A60_Q75
development,2,2023-02-18 15:00:00+00:00,2023-02-18 15:00:00+00:00,2023-02-18 15:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.714958270918056,3.464958270918056,False,60,0.7375178316690466,,2023-02-18 15:50:00+00:00,23.5386,3.714958270918056,3.464958270918056,0.0,0.0,A60_Q75
development,2,2023-02-19 15:00:00+00:00,2023-02-19 15:10:00+00:00,2023-02-19 15:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.6316475814011069,-0.8816475814011069,False,60,0.7375178316690466,,2023-02-19 15:25:00+00:00,24.508,-0.6316475814011069,-0.8816475814011069,0.0,0.0,A60_Q75
development,2,2023-02-21 15:00:00+00:00,2023-02-21 18:00:00+00:00,2023-02-21 21:25:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-14.591668627912446,-14.841668627912446,False,60,0.7375178316690466,0.2895805142083876,2023-02-21 21:25:00+00:00,24.75,-14.591668627912446,-14.841668627912446,0.0,0.0,A60_Q75
development,2,2023-02-22 15:00:00+00:00,2023-02-22 18:05:00+00:00,2023-02-22 19:00:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.10504201680672232,-0.3550420168067223,False,60,0.7375178316690466,,2023-02-22 19:00:00+00:00,23.795,-0.10504201680672232,-0.3550420168067223,0.0,0.0,A60_Q75
development,2,2023-02-26 15:00:00+00:00,2023-02-26 16:15:00+00:00,2023-02-26 18:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.710639780497349,3.460639780497349,False,60,0.7375178316690466,0.6103286384976502,2023-02-26 18:40:00+00:00,23.1314,3.710639780497349,3.460639780497349,0.0,0.0,A60_Q75
development,2,2023-02-27 15:00:00+00:00,2023-02-27 15:05:00+00:00,2023-02-27 15:25:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.15008576329333945,-0.40008576329333945,False,60,0.7375178316690466,,2023-02-27 15:25:00+00:00,23.313,-0.15008576329333945,-0.40008576329333945,0.0,0.0,A60_Q75
development,2,2023-02-28 15:00:00+00:00,2023-02-28 15:25:00+00:00,2023-02-28 20:05:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-11.032343819229073,-11.282343819229073,False,60,0.7375178316690466,0.29193899782135174,2023-02-28 20:05:00+00:00,22.072,-11.032343819229073,-11.282343819229073,0.0,0.0,A60_Q75
development,2,2023-03-02 15:00:00+00:00,2023-03-02 19:00:00+00:00,2023-03-02 19:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.172338884866065,-2.4223388848660656,False,60,0.7375178316690466,,2023-03-02 19:15:00+00:00,22.0,-2.172338884866065,-2.4223388848660656,0.0,0.0,A60_Q75
development,2,2023-03-03 15:00:00+00:00,2023-03-03 19:50:00+00:00,2023-03-04 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-3.0315750198218194,-3.28157501982182,False,60,0.7375178316690466,0.2763157894736794,2023-03-04 02:55:00+00:00,21.311,-3.0315750198218194,-3.28157501982182,0.0,0.0,A60_Q75
development,2,2023-03-04 15:00:00+00:00,2023-03-05 00:35:00+00:00,2023-03-05 00:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,1.713424967049515,1.463424967049515,False,60,0.7375178316690466,,2023-03-05 00:40:00+00:00,21.3168,1.713424967049515,1.463424967049515,0.0,0.0,A60_Q75
development,2,2023-03-05 15:00:00+00:00,2023-03-05 15:30:00+00:00,2023-03-05 18:00:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-5.648525758214951,-5.898525758214951,False,60,0.7375178316690466,0.5891089108910933,2023-03-05 18:00:00+00:00,21.092,-5.648525758214951,-5.898525758214951,0.0,0.0,A60_Q75
development,2,2023-03-06 15:00:00+00:00,2023-03-06 15:05:00+00:00,2023-03-06 15:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.766730401529639,3.516730401529639,False,60,0.7375178316690466,,2023-03-06 15:50:00+00:00,21.077600000000004,3.766730401529639,3.516730401529639,0.0,0.0,A60_Q75
development,2,2023-03-09 15:00:00+00:00,2023-03-09 15:05:00+00:00,2023-03-09 16:40:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-13.837489943684611,-14.087489943684611,False,60,0.7375178316690466,0.638132295719844,2023-03-09 16:40:00+00:00,18.129,-13.837489943684611,-14.087489943684611,0.0,0.0,A60_Q75
development,2,2023-03-10 15:00:00+00:00,2023-03-10 16:30:00+00:00,2023-03-11 01:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,21.49673530888996,21.246735308889956,False,60,0.7375178316690466,0.2414330218068535,2023-03-11 01:40:00+00:00,18.6894,21.49673530888996,21.246735308889956,0.0,0.0,A60_Q75
development,2,2023-03-11 15:00:00+00:00,2023-03-11 18:00:00+00:00,2023-03-11 20:00:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.557746478873305,6.307746478873305,False,60,0.7375178316690466,0.25429553264604726,2023-03-11 20:00:00+00:00,17.9828,6.557746478873305,6.307746478873305,0.0,0.0,A60_Q75
development,2,2023-03-12 15:00:00+00:00,2023-03-12 17:25:00+00:00,2023-03-12 17:30:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.482300158669462,5.232300158669462,False,60,0.7375178316690466,,2023-03-12 17:30:00+00:00,18.477400000000003,5.482300158669462,5.232300158669462,0.0,0.0,A60_Q75
development,2,2023-03-13 15:00:00+00:00,2023-03-13 15:00:00+00:00,2023-03-13 15:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,16.313023165271613,16.063023165271613,False,60,0.7375178316690466,,2023-03-13 15:10:00+00:00,21.2184,16.313023165271613,16.063023165271613,0.0,0.0,A60_Q75
development,2,2023-03-14 15:00:00+00:00,2023-03-14 15:05:00+00:00,2023-03-15 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-23.290520984080963,-23.540520984080963,False,60,0.7375178316690466,0.19564270152505378,2023-03-15 02:55:00+00:00,21.082,-23.290520984080963,-23.540520984080963,0.0,0.0,A60_Q75
development,2,2023-03-16 15:00:00+00:00,2023-03-16 19:20:00+00:00,2023-03-16 19:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.4609571788413156,-1.7109571788413156,False,60,0.7375178316690466,,2023-03-16 19:30:00+00:00,19.792,-1.4609571788413156,-1.7109571788413156,0.0,0.0,A60_Q75
development,2,2023-03-17 15:00:00+00:00,2023-03-17 21:40:00+00:00,2023-03-17 21:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-5.839768339768292,-6.089768339768292,False,60,0.7375178316690466,,2023-03-17 21:50:00+00:00,20.478,-5.839768339768292,-6.089768339768292,0.0,0.0,A60_Q75
development,2,2023-03-19 15:00:00+00:00,2023-03-19 15:00:00+00:00,2023-03-19 15:15:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.2968714318337118,-0.5468714318337118,False,60,0.7375178316690466,,2023-03-19 15:15:00+00:00,21.882,-0.2968714318337118,-0.5468714318337118,0.0,0.0,A60_Q75
development,2,2023-03-22 15:00:00+00:00,2023-03-22 15:15:00+00:00,2023-03-22 15:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.8519325460804592,-2.1019325460804597,False,60,0.7375178316690466,,2023-03-22 15:30:00+00:00,22.864,-1.8519325460804592,-2.1019325460804597,0.0,0.0,A60_Q75
development,2,2023-03-23 15:00:00+00:00,2023-03-23 15:00:00+00:00,2023-03-23 15:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.344890097439437,6.094890097439437,False,60,0.7375178316690466,,2023-03-23 15:10:00+00:00,22.345000000000002,6.344890097439437,6.094890097439437,0.0,0.0,A60_Q75
development,2,2023-03-28 15:00:00+00:00,2023-03-28 18:45:00+00:00,2023-03-28 19:50:00+00:00,TARGET,ECONOMIC_POSITIVE,True,7.739467359850871,7.489467359850871,False,60,0.7375178316690466,,2023-03-28 19:50:00+00:00,20.7046,7.739467359850871,7.489467359850871,0.0,0.0,A60_Q75
development,2,2023-03-29 15:00:00+00:00,2023-03-30 02:35:00+00:00,2023-03-30 02:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.534598214285754,-1.784598214285754,False,60,0.7375178316690466,,2023-03-30 02:50:00+00:00,21.438,-1.534598214285754,-1.784598214285754,0.0,0.0,A60_Q75
development,2,2023-03-31 15:00:00+00:00,2023-03-31 15:00:00+00:00,2023-03-31 15:20:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-3.872448247836724,-4.122448247836724,False,60,0.7375178316690466,,2023-03-31 15:20:00+00:00,20.755,-3.872448247836724,-4.122448247836724,0.0,0.0,A60_Q75
development,2,2023-04-01 15:00:00+00:00,2023-04-01 20:30:00+00:00,2023-04-01 20:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.14210601108427534,-0.39210601108427534,False,60,0.7375178316690466,,2023-04-01 20:50:00+00:00,21.105,-0.14210601108427534,-0.39210601108427534,0.0,0.0,A60_Q75
development,2,2023-04-03 15:00:00+00:00,2023-04-03 18:35:00+00:00,2023-04-03 19:30:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.82547696490121,4.57547696490121,False,60,0.7375178316690466,,2023-04-03 19:30:00+00:00,20.7978,4.82547696490121,4.57547696490121,0.0,0.0,A60_Q75
development,2,2023-04-04 15:00:00+00:00,2023-04-05 00:55:00+00:00,2023-04-05 01:20:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.9873524848370563,-1.2373524848370563,False,60,0.7375178316690466,,2023-04-05 01:20:00+00:00,21.227,-0.9873524848370563,-1.2373524848370563,0.0,0.0,A60_Q75
development,2,2023-04-06 15:00:00+00:00,2023-04-06 15:25:00+00:00,2023-04-06 15:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.38526366482066754,-0.6352636648206675,False,60,0.7375178316690466,,2023-04-06 15:50:00+00:00,20.749,-0.38526366482066754,-0.6352636648206675,0.0,0.0,A60_Q75
development,2,2023-04-09 15:00:00+00:00,2023-04-09 19:15:00+00:00,2023-04-09 19:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.0738188976378007,-0.3238188976378007,False,60,0.7375178316690466,,2023-04-09 19:30:00+00:00,20.317,-0.0738188976378007,-0.3238188976378007,0.0,0.0,A60_Q75
development,2,2023-04-10 15:00:00+00:00,2023-04-10 16:45:00+00:00,2023-04-10 16:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.0432435085653298,2.7932435085653298,False,60,0.7375178316690466,,2023-04-10 16:55:00+00:00,20.497000000000003,3.0432435085653298,2.7932435085653298,0.0,0.0,A60_Q75
development,2,2023-04-11 15:00:00+00:00,2023-04-11 15:00:00+00:00,2023-04-12 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-17.1590762482261,-17.409076248226103,False,60,0.7375178316690466,0.16992882562277506,2023-04-12 02:55:00+00:00,22.455,-17.1590762482261,-17.409076248226103,0.0,0.0,A60_Q75
development,2,2023-04-13 15:00:00+00:00,2023-04-14 01:45:00+00:00,2023-04-14 01:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-2.37247924080658,-2.6224792408065802,False,60,0.7375178316690466,,2023-04-14 01:55:00+00:00,25.17,-2.37247924080658,-2.6224792408065802,0.0,0.0,A60_Q75
development,2,2023-04-16 15:00:00+00:00,2023-04-16 15:55:00+00:00,2023-04-16 18:55:00+00:00,TARGET,ECONOMIC_POSITIVE,True,3.243154480890076,2.993154480890076,False,60,0.7375178316690466,0.377215189873417,2023-04-16 18:55:00+00:00,24.517000000000003,3.243154480890076,2.993154480890076,0.0,0.0,A60_Q75
development,2,2023-04-22 15:00:00+00:00,2023-04-22 15:00:00+00:00,2023-04-22 16:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,4.157043879907563,3.9070438799075626,False,60,0.7375178316690466,0.306666666666663,2023-04-22 16:10:00+00:00,21.83,4.157043879907563,3.9070438799075626,0.0,0.0,A60_Q75
development,2,2023-04-25 15:00:00+00:00,2023-04-25 17:55:00+00:00,2023-04-25 18:05:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.1576808581014175,-1.4076808581014175,False,60,0.7375178316690466,,2023-04-25 18:05:00+00:00,21.114,-1.1576808581014175,-1.4076808581014175,0.0,0.0,A60_Q75
development,2,2023-04-27 15:00:00+00:00,2023-04-27 15:00:00+00:00,2023-04-27 15:20:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.420970838285077,5.170970838285077,False,60,0.7375178316690466,,2023-04-27 15:20:00+00:00,22.1152,5.420970838285077,5.170970838285077,0.0,0.0,A60_Q75
development,2,2023-04-28 15:00:00+00:00,2023-04-28 16:55:00+00:00,2023-04-28 17:20:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.77118866439252,-2.02118866439252,False,60,0.7375178316690466,,2023-04-28 17:20:00+00:00,22.785,-1.77118866439252,-2.02118866439252,0.0,0.0,A60_Q75
development,2,2023-04-30 15:00:00+00:00,2023-04-30 15:00:00+00:00,2023-04-30 15:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.33783783783780663,-0.5878378378378066,False,60,0.7375178316690466,,2023-04-30 15:10:00+00:00,23.664,-0.33783783783780663,-0.5878378378378066,0.0,0.0,A60_Q75
development,2,2023-05-02 15:00:00+00:00,2023-05-02 15:40:00+00:00,2023-05-02 15:50:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.9205622165341376,-1.1705622165341376,False,60,0.7375178316690466,,2023-05-02 15:50:00+00:00,22.228,-0.9205622165341376,-1.1705622165341376,0.0,0.0,A60_Q75
development,2,2023-05-03 15:00:00+00:00,2023-05-03 21:20:00+00:00,2023-05-03 21:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,5.19599742954191,4.94599742954191,False,60,0.7375178316690466,,2023-05-03 21:40:00+00:00,22.012400000000003,5.19599742954191,4.94599742954191,0.0,0.0,A60_Q75
development,2,2023-05-05 15:00:00+00:00,2023-05-05 16:00:00+00:00,2023-05-05 16:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.2454961967884315,-1.4954961967884315,False,60,0.7375178316690466,,2023-05-05 16:10:00+00:00,22.425,-1.2454961967884315,-1.4954961967884315,0.0,0.0,A60_Q75
development,2,2023-05-07 15:00:00+00:00,2023-05-07 15:00:00+00:00,2023-05-07 15:20:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.2901785714285454,-0.5401785714285454,False,60,0.7375178316690466,,2023-05-07 15:20:00+00:00,22.387,-0.2901785714285454,-0.5401785714285454,0.0,0.0,A60_Q75
development,2,2023-05-12 15:00:00+00:00,2023-05-12 23:45:00+00:00,2023-05-13 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-0.16721609096559398,-0.417216090965594,False,60,0.7375178316690466,0.17076167076166995,2023-05-13 02:55:00+00:00,20.924,-0.16721609096559398,-0.417216090965594,0.0,0.0,A60_Q75
development,2,2023-05-14 15:00:00+00:00,2023-05-14 15:00:00+00:00,2023-05-14 15:05:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.8937538417891373,2.6437538417891373,False,60,0.7375178316690466,,2023-05-14 15:05:00+00:00,21.2714,2.8937538417891373,2.6437538417891373,0.0,0.0,A60_Q75
development,2,2023-05-16 15:00:00+00:00,2023-05-17 01:45:00+00:00,2023-05-17 01:55:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-1.0682746177951286,-1.3182746177951286,False,60,0.7375178316690466,,2023-05-17 01:55:00+00:00,21.017,-1.0682746177951286,-1.3182746177951286,0.0,0.0,A60_Q75
development,2,2023-05-17 15:00:00+00:00,2023-05-17 16:35:00+00:00,2023-05-17 17:05:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.09650180940895536,-0.34650180940895536,False,60,0.7375178316690466,,2023-05-17 17:05:00+00:00,20.721,-0.09650180940895536,-0.34650180940895536,0.0,0.0,A60_Q75
development,2,2023-05-19 15:00:00+00:00,2023-05-19 15:20:00+00:00,2023-05-19 15:35:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-6.405260594252338,-6.655260594252338,False,60,0.7375178316690466,,2023-05-19 15:35:00+00:00,20.267,-6.405260594252338,-6.655260594252338,0.0,0.0,A60_Q75
development,2,2023-05-20 15:00:00+00:00,2023-05-20 15:30:00+00:00,2023-05-20 15:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,0.8396305625524292,0.5896305625524292,False,60,0.7375178316690466,,2023-05-20 15:35:00+00:00,20.281,0.8396305625524292,0.5896305625524292,0.0,0.0,A60_Q75
development,2,2023-05-23 15:00:00+00:00,2023-05-23 15:05:00+00:00,2023-05-23 15:40:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.20027036499270512,-0.4502703649927051,False,60,0.7375178316690466,,2023-05-23 15:40:00+00:00,19.965,-0.20027036499270512,-0.4502703649927051,0.0,0.0,A60_Q75
development,2,2023-05-27 15:00:00+00:00,2023-05-27 16:00:00+00:00,2023-05-27 16:20:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.1019991840065515,-0.3519991840065515,False,60,0.7375178316690466,,2023-05-27 16:20:00+00:00,19.604,-0.1019991840065515,-0.3519991840065515,0.0,0.0,A60_Q75
development,2,2023-05-28 15:00:00+00:00,2023-05-28 17:45:00+00:00,2023-05-28 18:15:00+00:00,TARGET,ECONOMIC_POSITIVE,True,2.699172834131458,2.449172834131458,False,60,0.7375178316690466,,2023-05-28 18:15:00+00:00,20.784599999999998,2.699172834131458,2.449172834131458,0.0,0.0,A60_Q75
development,2,2023-05-29 15:00:00+00:00,2023-05-30 01:30:00+00:00,2023-05-30 01:35:00+00:00,TARGET,ECONOMIC_POSITIVE,True,1.8767143063375125,1.6267143063375125,False,60,0.7375178316690466,,2023-05-30 01:35:00+00:00,20.858999999999998,1.8767143063375125,1.6267143063375125,0.0,0.0,A60_Q75
development,2,2023-05-30 15:00:00+00:00,2023-05-30 18:45:00+00:00,2023-05-31 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-7.390084190832535,-7.640084190832535,False,60,0.7375178316690466,0.22598870056496745,2023-05-31 02:55:00+00:00,21.064,-7.390084190832535,-7.640084190832535,0.0,0.0,A60_Q75
development,2,2023-05-31 15:00:00+00:00,2023-05-31 22:45:00+00:00,2023-05-31 23:00:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.0962927298989169,-0.3462927298989169,False,60,0.7375178316690466,,2023-05-31 23:00:00+00:00,20.766,-0.0962927298989169,-0.3462927298989169,0.0,0.0,A60_Q75
development,2,2023-06-02 15:00:00+00:00,2023-06-02 19:05:00+00:00,2023-06-03 02:55:00+00:00,TIME,M1_TIME_NO_STRUCTURAL_FAIL,False,-3.4053546265852552,-3.6553546265852557,False,60,0.7375178316690466,0.17492711370262018,2023-06-03 02:55:00+00:00,21.145,-3.4053546265852552,-3.6553546265852557,0.0,0.0,A60_Q75
development,2,2023-06-03 15:00:00+00:00,2023-06-03 15:55:00+00:00,2023-06-03 16:10:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.5650249552688891,-0.8150249552688891,False,60,0.7375178316690466,,2023-06-03 16:10:00+00:00,21.214,-0.5650249552688891,-0.8150249552688891,0.0,0.0,A60_Q75
development,2,2023-06-04 15:00:00+00:00,2023-06-04 17:05:00+00:00,2023-06-04 17:35:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.3160413562688924,-0.5660413562688924,False,60,0.7375178316690466,,2023-06-04 17:35:00+00:00,22.135,-0.3160413562688924,-0.5660413562688924,0.0,0.0,A60_Q75
development,2,2023-06-06 15:00:00+00:00,2023-06-06 16:55:00+00:00,2023-06-06 19:40:00+00:00,TARGET,ECONOMIC_POSITIVE,True,8.951813214108206,8.701813214108206,False,60,0.7375178316690466,0.17314095449500427,2023-06-06 19:40:00+00:00,20.490399999999998,8.951813214108206,8.701813214108206,0.0,0.0,A60_Q75
development,2,2023-06-08 15:00:00+00:00,2023-06-08 20:30:00+00:00,2023-06-08 20:45:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.2106149957876724,-0.4606149957876724,False,60,0.7375178316690466,,2023-06-08 20:45:00+00:00,18.984,-0.2106149957876724,-0.4606149957876724,0.0,0.0,A60_Q75
development,2,2023-06-10 15:00:00+00:00,2023-06-10 17:05:00+00:00,2023-06-10 17:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,8.000000000000007,7.750000000000007,False,60,0.7375178316690466,,2023-06-10 17:10:00+00:00,15.24,8.000000000000007,7.750000000000007,0.0,0.0,A60_Q75
development,2,2023-06-11 15:00:00+00:00,2023-06-11 18:15:00+00:00,2023-06-11 18:30:00+00:00,FAILED_BREAK,M2_FAILED_BREAK,False,-0.41390728476820016,-0.6639072847682002,False,60,0.7375178316690466,,2023-06-11 18:30:00+00:00,15.691,-0.41390728476820016,-0.6639072847682002,0.0,0.0,A60_Q75
development,2,2023-06-14 15:00:00+00:00,2023-06-14 17:35:00+00:00,2023-06-14 20:05:00+00:00,REFERENCE_INVALIDATION,M0_REFERENCE_INVALIDATION,False,-10.76077713089557,-11.01077713089557,True,60,0.7375178316690466,1.3257328990227997,2023-06-14 18:35:00+00:00,15.047,-7.849807025577304,-8.099807025577304,2.910970105318267,2.910970105318267,A60_Q75
development,2,2023-06-15 15:00:00+00:00,2023-06-15 19:00:00+00:00,2023-06-15 21:10:00+00:00,TARGET,ECONOMIC_POSITIVE,True,6.226784628891702,5.976784628891702,False,60,0.7375178316690466,0.3232104121475072,2023-06-15 21:10:00+00:00,14.9914,6.226784628891702,5.976784628891702,0.0,0.0,A60_Q75
